"gene","2-1","3-1","3-2","4-1","4-2","4-3"
"ZNF684",0.623424483115998,0.190648131345427,0.78903216882796,0.88268754206751,0.385150279253847,0.132514133698054
"ZNF430",0.256801730895367,0.0264623975952195,0.636361044453912,0.0034902315593941,0.113460481292802,0.561256681797206
"ZFP30",0.999655341908911,0.0458077494120528,0.0294636068710828,0.422404156812015,0.36902519726519,0.969341994887437
"ZNF549",0.0666949704442299,0.00103350949590642,0.369707211109498,0.0678233589142684,0.867003490608661,0.97465969702331
"ZNF211",0.0324563497789124,0.000185527809695718,0.265554052504349,0.00512999301667938,0.444614470051589,0.999379689387503
"ZNF205",0.286116825509998,0.00879017655734626,0.365736568523531,0.167013912691665,0.828382169982074,0.985381504872229
"ZNF45",0.885142884021491,0.205663552061095,0.541100902079668,0.919779515212058,0.999116427802957,0.842115617717847
"ZNF133",0.416311442121915,0.191320488722956,0.927125142150845,0.125796631633443,0.651753068241854,0.908533224995109
"ZNF436",0.0687098327927999,2.6510564510307e-07,0.00221304554669965,2.60132748386432e-06,0.00208696088376592,0.81169353070478
"ZNF484",0.999605046522715,0.84330188964098,0.781727159780441,0.95124337333416,0.966041968735023,0.678219469032947
"ZNF780B",0.17288743209794,7.47913970589043e-06,0.00714160552304388,0.028960348494704,0.49763777244305,0.749918549665789
"ZNF557",0.000392079303851434,1.77493834074838e-08,0.0424648488919518,0.00357411208533109,0.911398547447594,0.582778887096484
"ZNF337",0.200878600914087,0.0298035094152669,0.739931861131624,0.0193397546101239,0.378790740545558,0.851715705672274
"ZNF317",0.000196205806469951,0.0145053884923781,0.811385123529152,0.0997991559917348,0.912202703881553,0.999999952590211
"ZNF426",0.963934304736396,0.995109982833683,0.898989883681397,0.385769729715548,0.575353690567511,0.31728870019863
"ZNF331",0.689116819619327,0.0379906794888915,0.303427268390988,0.732263534335347,0.992905841926873,0.756563225830331
"ZNF227",0.980620490906155,0.108122391747779,0.0383870125362702,0.969857627046761,0.886899047005423,0.604085160589818
"ZNF141",0.302223610320194,0.00514825120804296,0.262630245312312,0.185870708498867,0.843872767704468,0.953130009719289
"ZNF304",0.133555921143124,0.00973818130910553,0.614503301721451,0.398948727611764,0.99990863189625,0.848851384862891
"ZNF132",0.0260628512754028,0.0140388869761159,0.964335705950376,0.0137404717678498,0.679980935985632,0.88679217109746
"ZNF20",8.31207609904849e-05,4.06392042240356e-09,0.0510460876079604,1.32913224806241e-05,0.253538154174305,0.999786146707354
"ZNF670",0.867824667280968,0.0181443704447721,0.0959048950350457,0.0129785142288886,0.0510504157018983,0.850674403665503
"ZFP37",0.94644472064566,0.788686513790964,0.971374359081449,0.984690231857423,0.999993459125751,0.986482262064129
"ZNF189",0.995852189855191,0.997571000374873,0.976994549612433,0.999997890429794,0.998991658055458,0.998625448638902
"ZNF434",0.0115668287889352,0.00205151298339201,0.842428184888598,0.284761492377326,0.981322223244817,0.777131072323417
"ZNF287",0.97765411451988,0.212505593401615,0.368259048143186,0.641445741619667,0.797787270073003,0.9915679504714
"ZIM3",0.944438625842392,0.996003338355242,0.875193368622978,0.324333046095351,0.150526345943338,0.447205590321449
"ZFP14",0.364865901924447,6.57266228887288e-07,0.000249082769776865,0.00229445882599344,0.0593547490262493,0.931520734234454
"ZNF473",0.214028221936862,0.0410284922743092,0.791028338430764,0.999977143183468,0.497450003269162,0.191847422338229
"ZNF614",0.0805415798320654,0.0218478831823532,0.884856100449964,0.0693806825456661,0.846075593403869,0.993919193063582
"POGK",0.996399391907665,0.00631425205651337,0.00897199524674441,0.133074762336356,0.169809622068513,0.988697090025759
"ZNF514",0.151976478566975,0.0165214259050921,0.690995737282891,0.0456770910272987,0.635252961836028,0.985344669042399
"ZNF300",0.0093806483670299,0.00240488624296264,0.891406136945924,0.00692784727742446,0.691159895091741,0.949645226389311
"RBAK",0.0216199283439285,0.300709935687589,0.789698938684417,0.00544425776379875,0.519251752305514,0.203801092535214
"ZNF92",0.822058618927491,0.00694916150625557,0.0547053824850519,0.567737682756805,0.894338805112677,0.654544647293967
"ZNF157",0.982384223959606,0.461719637480052,0.655342941493494,0.901908268230179,0.772961243441429,0.30684640079453
"ZNF182",0.0480089892206508,0.00629993904618265,0.774818395675579,0.235188187119305,0.999762502413375,0.932111128799901
"ZNF673",0.737419616393127,0.955606902516509,0.973361309369953,0.973301922191834,0.6572044102267,0.857271526920312
"ZNF41",0.117916119872424,0.00175447908293558,0.327462843030257,0.0829370919415015,0.825749009377452,0.979104834255078
"ZNF7",0.0798538673294004,0.14706201661483,0.999897063251875,0.177109616900176,0.980739876326073,0.97618024516263
"ZNF214",0.840126851421456,0.00459045864687346,0.0355120760490595,0.0814583426845585,0.251814584714017,0.997937904482053
"ZNF215",0.999937365451863,0.955298321643641,0.937362734115748,0.999998486463397,0.99993817696382,0.983623026397414
"ZNF547",0.00880839347769879,1.65253585840963e-05,0.190036628064427,0.0107535248738113,0.782829961464375,0.950061959038418
"ZNF773",0.635957760903761,0.101085196426534,0.590824132546262,0.959039414848774,0.9879661659095,0.621614100377382
"ZNF776",0.124395446790287,0.00011494812176216,0.0699668533335501,0.0353800075988908,0.615146203605297,0.932969883764736
"ZNF256",0.25364002958798,0.027793031062483,0.651895202708169,0.252271809030133,0.936854620561906,0.992869629764668
"ZNF599",0.829760417572414,0.113130961972022,0.42724408482022,0.557149457348443,0.883115473232107,0.980337389653746
"ZNF18",0.153240992848792,0.933737774699055,0.517980269034634,0.802420880623646,0.94180393291013,0.971344638626352
"ZKSCAN2",0.662318703400589,0.00617701871529874,0.0936790758123387,0.999775334885239,0.89011556029769,0.0905269397873395
"ZNF689",0.96936932385739,0.954078105133119,0.999496123658134,0.382885305522965,0.216259600736943,0.220083990496951
"ZNF19",0.998393654369637,0.00519095006516346,0.00632696487719453,0.19526825394535,0.228967077985804,0.947232765902613
"ZNF230",0.806885457089751,3.11495082389035e-05,0.000530599819081434,0.122184168984064,0.36629161902553,0.5501936733618
"ZNF222",0.0203920616467658,3.55992710754371e-07,0.0110381204252584,0.00141822485033305,0.297701219129884,0.942752656647949
"ZNF221",0.986694994975694,0.0246704702118089,0.00756963547473222,0.435567100246093,0.29292677818889,0.918584498109901
"ZNF233",0.19603270469514,0.0146028027217737,1.01051809301422e-05,0.842162525941335,0.118346382695929,0.479905893411017
"ZNF235",0.87676452473968,0.0192386340774681,0.00153475321032037,0.994563955177053,0.863866463133284,0.222472750521931
"ZNF208",0.358136554929171,0.188123496455786,0.952195026571238,0.274446559480334,0.903961626304886,0.992845607555865
"ZNF714",0.0599307711176686,0.00490833161217796,0.679677656807625,0.00131187772115793,0.170280096841544,0.646282065456148
"ZNF394",0.093251596309072,0.00498249314882493,0.573570112921385,0.00627192674572297,0.314652448632637,0.885982199739635
"ZNF333",0.127305266770775,0.000128204076638716,0.0730499194698652,0.117916651838869,0.886314237990561,0.717581122440606
"ZNF382",0.999994441754191,0.835784794452132,0.812368762574332,0.99906277757183,0.999340917344862,0.876868998301899
"ZNF577",0.191426334810274,0.00069120491291419,0.132272007718901,0.0216825962932592,0.412121540444601,0.999781707645253
"ZNF75A",0.0940980391741183,0.0211377495386431,0.852119282835797,0.233185439607249,0.991813602166541,0.990405905477584
"ZNF496",0.659327218455019,0.775970679816764,0.999654669963629,0.00216863411430634,0.023141345126577,0.0275634083138079
"ZNF2",0.911806507205221,0.0390153767275941,0.142332876213009,0.971267339036409,0.999998574136181,0.409980779225789
"ZNF589",0.94657554940512,0.779225445375815,0.446821444477785,0.982894582326686,0.87239993572987,0.986560787686252
"PRDM9",0.999980530300879,0.316359786710405,0.31012676972834,0.999957783270084,0.999995523672185,0.617653277315875
"ZNF12",0.210166234115567,0.0308949530712072,0.73475468372517,0.0285309353251866,0.45083670339614,0.903906690936865
"ZNF202",0.134998902776105,0.0185743765315406,0.747219266633206,0.582174666929516,0.995357313050414,0.782159106405538
"ZNF3",0.0118935330139541,2.54158154564532e-05,0.194348784972373,0.00161544584860196,0.385895648257782,0.999699982893672
"ZNF606",0.0327323110605076,4.52010973477357e-05,0.132087988141465,0.000679161010368245,0.163506924289817,0.973884679104771
"ZNF91",0.148001068497173,4.55240751207064e-07,0.0010803310644093,0.00122639338844188,0.0896200782180625,0.962119914996729
"ZNF226",0.390438181575268,2.72042498139502e-05,0.00461296040623471,0.0156247463258719,0.209637953285578,0.940502799349072
"ZNF229",0.543724628465877,0.127287159185376,0.741171481738727,0.32555018224101,0.856756375584935,0.999986425470198
"ZNF180",0.376673230898071,0.00436152960451985,0.187106408308131,0.261217802858144,0.883260065480439,0.88102388331989
"ZNF641",0.999734925705298,0.976615898658243,0.957473902325368,0.520339735132229,0.467716137810781,0.734466241889808
"ZNF610",0.882183508353926,0.000718442958211996,0.00542334854221249,0.0327101038041971,0.10593554411587,0.996210900293627
"ZNF528",0.0625881172562262,0.00583060872326857,0.702921510856977,0.043799186681665,0.788835564762228,0.999430757263099
"ZNF701",0.298459189079537,0.00761749234492459,0.327760406771188,0.237476617482892,0.902804610818443,0.943481862067514
"ZNF283",0.963320116822295,0.169635615487009,0.342365248057673,0.496919632024151,0.695022277424285,0.998733888858152
"ZNF558",0.000300666401609195,0.00384026430117101,0.98500797824933,0.0168552358744344,0.999505214107972,0.984307779275292
"ZNF597",0.758017739726194,0.0970505578647737,0.460659509222384,0.328149098875471,0.730075732810691,0.999917571574158
"ZNF30",0.17028828528895,0.0324587793606036,0.802017584369217,0.326739040766,0.992363180637889,0.981230792703447
"ZNF354A",0.579038640661212,0.964073424919316,0.893914225658163,0.867088129285658,0.999483033718721,0.978613745313064
"ZNF764",0.535588088159026,0.0817428356409178,0.625086844243778,0.590203908823548,0.98707116428877,0.948757543697768
"ZNF747",0.547898136773733,0.257318606360908,0.91497413906184,0.70923818251358,0.998692295157225,0.988815480422838
"ZNF778",0.0547349713766847,0.585021698787653,0.688567125681897,0.904532051704047,0.683993425786099,0.992973883402187
"ZNF212",0.296966489485034,0.0338789290676066,0.644544527359431,0.0969824200889334,0.673711940160242,0.995310120914182
"ZNF282",0.000577705325367495,0.000157761041241433,0.89487322608031,0.000113766477230826,0.338201658257749,0.690859170908404
"ZNF160",0.00805566586339201,1.16382700668938e-05,0.170086219851105,0.00718730001001067,0.718968793799991,0.965475131005906
"ZNF415",0.731535055013799,0.00271300887669035,0.0381871661592085,0.117239737086055,0.409224033346549,0.969574115313793
"ZNF439",0.0215090403478182,4.56498212464407e-06,0.0514583629780854,0.00384653876523622,0.453706626769509,0.971562516564493
"ZNF440",5.5902115733697e-05,1.42576439543518e-09,0.0376497755071864,1.3914611241006e-08,0.00755362922116942,0.643318665798489
"ZNF562",0.208135023100382,0.0643931365541918,0.884983028513895,0.000250617901744299,0.0214977637108547,0.113325492999244
"ZNF561",0.00192565793189214,1.96727458631196e-05,0.419545230705438,1.11804070423993e-06,0.0170254776177098,0.297542544418511
"ZNF584",0.699182434839051,0.726181932399862,0.99995165605628,0.998815588016678,0.92857007834972,0.925858416954653
"ZNF274",0.0631478599402258,0.172560979844024,0.995254549130712,0.246812559660514,0.999092654644601,0.990603303474412
"ZIK1",0.4050001960447,0.0862628141109524,0.761074792556601,0.488774277121689,0.985536790384194,0.982852753727999
"ZNF540",0.981251047899498,0.293146988068629,0.135795630952025,0.626583406874061,0.447702928180506,0.999156788192227
"ZNF570",0.0310652807668558,0.776054123913596,0.00257227880323507,0.863014074830726,0.65357697680315,0.466782187526566
"ZNF57",0.191318481856711,0.0173703466630803,0.634835669495659,0.0123302526804724,0.305711663596808,0.848100216804785
"ZNF556",0.999808453103647,0.99793255530819,0.999539311447863,0.914193674020274,0.929792605172846,0.958659124725092
"ZNF554",0.0427107643475249,6.41247700962078e-05,0.130120692424572,0.00510311131187446,0.40097245070622,0.999866629536754
"ZNF738",0.701693114158366,0.000453278528754097,0.0100946723313198,0.0209912861933365,0.126311280999576,0.998633847665823
"ZNF596",0.000484365740940795,0.000298375133736761,0.960293042775343,0.0519130580713301,0.996301997885673,0.943314943793847
"ZNF621",0.0702426597016281,3.36826583668959e-06,0.0131976970590404,0.119377984577513,0.949520660827102,0.335280999918643
"ZNF680",0.8414546278182,0.00470011841857754,0.0359719340558653,0.00234426271915333,0.0127716479052123,0.749163538511614
"ZNF483",0.864766664521056,0.966446476696484,0.994470489617553,0.813185038803937,0.984949992292674,0.955448251075116
"ZNF417",0.105295644103907,0.0121058820206393,0.722732093227646,0.317811327169528,0.99906164777715,0.927001063271319
"ZNF791",0.659691562715345,0.192794017824773,0.762292152571018,0.339791546741606,0.806904861811649,0.998629851195539
"ZNF519",0.996513276204247,0.380117516695618,0.47252784739933,0.3858381182799,0.459784635870732,0.983065624513034
"ZNF25",0.146679825388455,0.948540721017302,0.0552245713810261,0.99943693791437,0.371777496540557,0.991873646505171
"ZNF77",0.0395504319814536,0.00192456953187747,0.596504815038256,0.000539122591386221,0.12933666219169,0.626201536171114
"ZNF169",0.193240414284542,0.794643928906087,0.788595794411186,0.848633134791851,0.938283577548277,0.999491702783163
"ZNF613",0.494876608356353,0.0287088327401176,0.402654914038701,0.161492273346609,0.67045195777406,0.999981765761218
"ZNF404",0.996880789490558,0.129966508161432,0.171077368656586,0.220397914719813,0.270648570212306,0.993856205623519
"ZNF135",0.999836843844171,0.414270176649997,0.349558741895887,0.381742934895729,0.338469610294142,0.975412763324197
"ZNF620",0.267105693749049,1.28259305398615e-08,1.74602083145015e-05,0.0685368340359082,0.607271547715243,0.102193530901451
"ZNF619",0.90877021785615,0.365673938418,0.10263319857062,0.996778858616622,0.904088698758101,0.753297828929992
"ZNF354C",0.724744415057472,0.64972868587438,0.996242489775139,0.999468468314816,0.831478035777201,0.769197251443893
"ZNF114",0.666970724116361,0.0160846046046377,0.182377085100408,0.224194285030831,0.658178147463205,0.985193371152951
"ZNF454",0.43608255422404,0.999147667082612,0.579550428453818,0.631925904885136,0.110007445582985,0.593482547798094
"ZNF543",0.197811658241545,0.0558132866461966,0.870528787476141,0.407639951141222,0.997767869753899,0.982678050741827
"ZNF354B",0.0667509518835839,0.321577229369407,0.940465875885265,0.0376342179339255,0.745651120526376,0.521172062216584
"ZNF223",0.018641021271972,1.40902714151903e-06,0.0288241912268624,0.000510509602372089,0.185479749771891,0.999830268382652
"ZNF713",0.847175007088622,0.863139120825181,0.400886718563533,0.925153130790691,0.625781908189616,0.99999127434241
"ZNF552",0.429473706743837,0.000275832987986613,0.0228683412716822,0.00588330471854603,0.0973260264127478,0.998707107353768
"ZNF154",0.467416411706065,0.999653775307951,0.587760617470078,0.97416887358209,0.934851242479433,0.986533318096009
"ZNF571",0.998036838013894,0.00154606745130592,0.000580864672814929,0.0959515808959074,0.0656492627456915,0.96302398403782
"ZNF443",0.00171337410774686,3.91789378717533e-10,0.00123173922235509,6.57005756132811e-07,0.0129566623531873,0.995627479783584
"ZNF792",0.759093267513215,9.73379527854368e-05,0.00198853253514464,0.297289086607914,0.692270630013257,0.39961010287369
"ZFP82",0.586490218063647,0.582968577719239,0.0654076936694032,0.905009097421462,0.997193484536207,0.387457926966969
"ZNF707",0.998690610475856,0.445525682933073,0.508981536701722,0.995394442837233,0.985568746467391,0.550283091950657
"ZNF746",0.63640574927334,0.566489783821183,0.0733591312578687,0.338683604714259,0.0584702639667967,0.906470873896988
"ZNF678",0.987759668598393,0.125181809903456,0.0525940929932496,0.787260866564621,0.641851372745468,0.889333181246167
"HKR1",0.922749045248962,0.000121356893999169,0.000736385538608109,0.0217194839374611,0.0622763411862524,0.975709001969068
"ZNF101",0.999701962277896,0.255903880219153,0.272898630601321,0.058733386439639,0.0449010196711328,0.00116438047021672
"ZNF716",0.632692263455021,0.692993995228621,0.116599167356839,0.578525306078924,0.967441266235649,0.177753590993991
"ZNF708",0.0243617838234114,1.48813756872812e-08,0.000979166144297383,0.000358894192065917,0.133762355818106,0.905580256964996
"ZNF721",0.584853311736723,0.232774760917884,0.870752066928509,0.00745136767889842,0.0770110404923541,0.292970381050909
"ZNF662",0.0960037016199952,0.00344212039702885,0.493785797442542,0.0508427831821479,0.75101950195369,0.999933268696074
"ZNF320",0.219603124497674,0.000776883890450941,0.122575086666863,0.0112169555972843,0.265818917169469,0.998663963425502
"ZNF530",0.0773269898847387,0.184917902075365,0.997352174569565,0.541909571558339,0.985809931076996,0.99756300936953
"ZFP1",0.888800095077544,0.989255110591732,0.984819390982321,0.992966184702589,0.995692637184975,0.99998720929593
"KRBA2",0.709837355281286,0.862882433738841,0.275782319232294,0.807444011884494,0.349607438264709,0.99113943924113
"ZNF93",0.999685863520775,0.0665369727511178,0.044623819254669,0.346616374039236,0.298471258942796,0.996609580895984
"ZFP90",0.999990579396976,0.588616953049349,0.584092597567073,0.911389365117824,0.915114510401611,0.991855104175715
"ZNF479",0.764389207084223,0.860865591402979,0.316672337256275,0.913564232115392,0.533206149277059,0.999928996711689
"ZNF445",0.83773807908988,0.0462788198706979,0.224400739689612,0.882847539027787,0.99852982717879,0.616307390642095
"ZNF74",0.363344457519362,0.0422514691440122,0.623398543887161,0.243478131987973,0.873311924413384,0.999028668614171
"ZNF829",0.919215416342119,0.225672282911471,0.519808357274636,0.907347530256027,0.995451905008869,0.874233150738869
"ZNF267",0.339898141655287,0.232425457710544,0.981116939964843,0.895955028259898,0.236733782813684,0.166184811034591
"ZNF566",0.0679065010592937,1.52079801174487e-06,0.0079261170083188,0.0477173248661096,0.79435862631421,0.476716149317975
"ZNF224",0.00553399398346976,3.33213770359331e-05,0.326700576721571,0.0324491395960421,0.969531876146113,0.860725999562556
"ZNF529",0.182206743714004,0.00135604003171774,0.203768917004683,0.111757207393175,0.818485694400979,0.939544606426691
"ZNF284",0.118557763278507,0.0169571331333257,0.761174504399128,0.721095846773161,0.957737399355393,0.639444793602771
"ZNF749",0.109192015945169,0.0640077121106301,0.971711437100597,0.393563638367565,0.999999825978544,0.990052916148051
"ZNF17",0.371949379898365,0.0795365632668354,0.771756440948304,0.756756742426908,0.999156637695271,0.848177701166951
"ZNF555",0.915835497705637,0.0391808964355086,0.139652988199076,0.847784294101136,0.982478454180598,0.635118575764496
"ZNF75D",0.00363031861385699,0.000124060590541264,0.594124175086785,0.0117298293404332,0.889240456051752,0.996767891554267
"ZNF197",0.950027055973728,0.000201512009960547,0.000868033958776659,0.0731886717697849,0.155569576006574,0.867949577695662
"ZNF732",0.847423779756886,0.996305970723428,0.949154979640576,0.726089292088634,0.962436217997507,0.831564956236259
"ZNF546",0.9715085126312,0.0064636801221577,0.0172456543085145,0.823481645319959,0.941232580957153,0.386592782957278
"ZNF286A",0.96974279830779,0.990208827505921,0.883501816036441,0.265594198735281,0.136877917706977,0.413097378670081
"ZKSCAN4",0.917856690504542,0.989686758904639,0.79368098651982,0.999906326078614,0.955091693432499,0.998387023729646
"ZNF643",0.986604479493545,0.996972038965463,0.999553537191284,0.301118745069431,0.415598229037002,0.412230821522857
"ZNF642",0.791067842560456,0.999668723872187,0.868575187205604,0.686048121808623,0.29019925381262,0.663247195021545
"ZNF490",0.524920734033219,0.00210101438607269,0.0693177814142425,0.0595951738259558,0.374482897926086,0.996007489729074
"ZNF626",0.565216070393576,0.000695675070876534,0.0259638702055653,0.00985718243288225,0.100071078160265,0.998118610922788
"ZNF793",0.901536853404103,0.00610151668644798,0.0315957502072146,0.223605022119211,0.459069093612571,0.937972454377955
"ZNF383",0.863026520385017,0.000696523763538681,0.00603178076781385,0.182935812106744,0.433858463178815,0.784708138057281
"ZNF669",0.85572160417746,0.0122579542286886,0.0739841166855189,0.183946913024236,0.442319142762512,0.988999256377861
"ZNF559",0.0850646296439415,0.000723453871316226,0.269466200788347,0.0169916660715986,0.522023098229307,0.99999991222835
"ZNF177",0.00290817934048149,0.00217467040158614,0.977316281620415,0.0304180491900088,0.986655825312519,0.99998760097593
"ZNF548",0.689588349445783,0.76380324120266,0.999989899892344,0.597327173848341,0.960139833109839,0.960390931591649
"ZNF563",0.889439552909947,0.00294454223634111,0.0181184743595705,0.140556248600892,0.334983465168146,0.955641665648713
"ZNF567",0.734345295137919,0.0372241270559089,0.265636022000992,0.707945961603321,0.983074696733029,0.775657077344628
"ZNF573",0.895128643888727,0.679035922495237,0.273038465432921,0.886874314904496,0.608101831900288,0.999410527082183
"ZNF527",0.999966740757377,0.0283597652306699,0.0202140543518963,0.482342349073414,0.449331402035692,0.905058922614972
"ZNF33A",0.670868907242554,3.50060421983045e-06,0.000171217610939411,6.28857872977395e-05,0.00103862046635439,0.937177968729494
"ZKSCAN3",0.999999838063246,0.982564652090494,0.98008498887114,0.773531891939198,0.762119120210373,0.913278413896472
"ZNF676",0.999998690685325,0.315276985930455,0.298501032639029,0.60977035938391,0.60445026886409,0.999849314516552
"ZNF699",0.55555275593442,0.927671435338197,0.248852062202884,0.78477710573601,0.243641421188387,0.96796134114208
"ZNF250",0.978043422149989,0.115573563213077,0.218723755680961,0.157497751710606,0.253209828263705,0.98027078258412
"ZNF79",0.93450622144957,0.998922870975711,0.895707098699625,0.752036370775065,0.933122079664955,0.707908074617214
"ZNF681",0.68725923566938,1.49854730996379e-05,0.000571578170897813,0.00152617143984368,0.0157347023324889,0.999997381830218
"ZNF766",0.999186122845023,0.00766534557342013,0.00850455199018507,0.0701637345878668,0.0798045513203981,0.999999996689432
"ZNF471",0.892014144155391,0.0463481462134989,0.180455406391846,0.130335852385523,0.313867692011159,0.997390638061569
"ZNF836",0.995570792328354,0.0431559273232949,0.0193736735342708,0.063130629452628,0.0375986682870569,0.963626308238166
"ZNF493",0.06910982088047,1.1187822720693e-05,0.0298323567874006,0.0016523843936781,0.179057444972712,0.999949966720078
"ZNF167",0.741782276756886,0.00342475300229295,0.0440477039942017,0.499187555527452,0.891435416959539,0.620961071688097
"ZNF565",0.0263790622439976,5.06846816850093e-07,0.0107394821981508,0.000763400141744808,0.194282575091272,0.986069532522193
"ZNF34",0.688187873271366,0.0170571364085218,0.000387111690283604,0.75280769608023,0.285070216193758,0.607202866435244
"ZNF140",0.00991573155666692,4.57196829084516e-06,0.0931704152475279,0.000221864388846638,0.160616671087805,0.988384610810749
"ZNF658",0.160043251514673,0.83047969956593,0.695686246143194,0.0050735026453349,0.205668985700448,0.0433923246298195
"ZNF765",0.91337807277028,0.100629068300402,0.297567410195288,0.680779274686714,0.907424851581035,0.927187430687656
"ZNF124",0.611336367868527,1.88558921967452e-05,0.00106334912593709,0.0359298120280624,0.229353318863645,0.793798986549933
"ZNF569",0.0290694753763132,0.97261793008212,0.132481009448425,0.0691889196301566,0.949296982549364,0.166499735501726
"ZNF777",0.64130900191145,0.99130535460556,0.498066204896465,0.784072850727101,0.999285894523638,0.675566359576323
"ZNF605",0.0954956775074457,3.53846048987139e-05,0.0442197142144208,0.00913250780424868,0.375569066895518,0.984759452990242
"ZNF799",0.153851215602088,1.15439026560082e-07,0.000339067172330454,0.000381623469318915,0.0391823166556159,0.979787463566058
"ZNF782",0.608508626689086,0.990226211838091,0.460532516020747,0.726090605977294,0.997462161211189,0.608379089632122
"ZNF846",0.0200320518204608,4.31603635775435e-06,0.0528442184558783,2.67996671855508e-05,0.0307687519744118,0.847677268230258
"ZNF136",0.450272063277464,0.00229214125590493,0.0961914900137475,0.0276590757492775,0.265951228164811,0.999834550922872
"ZKSCAN5",0.473862401410252,0.951743885271563,0.233073813231909,0.838143269790875,0.249468918164026,0.975084892464299
"ZNF33B",0.761046123823099,0.230296941478736,0.726602710648927,0.0048517479268243,0.03257802981277,0.235638339202874
"ZNF431",0.0278468352129183,0.0217101303292232,0.98590863189867,0.000898976599139512,0.206356047023556,0.366083373594743
"ZNF418",0.68697695821272,0.110452004752137,0.567784520989811,0.197339535451237,0.600447176420328,0.993716245412906
"ZNF700",0.00866294331418149,0.000463188304694162,0.654026049725812,0.0219042798492368,0.899796237506244,0.998348568096705
"ZFP28",0.984369376350016,0.317705757316528,0.157737141283283,0.591962638011325,0.424251096243738,0.999969051818339
"ZNF585A",0.82235556209255,0.325967195390614,0.0550170117278438,0.995530049397545,0.982434465147145,0.454964040078477
"ZNF138",0.982018283511287,0.117961151641079,0.212448751096703,0.0472864251276034,0.0817740935271338,0.806303574819724
"ZNF429",0.947565082879952,0.000221978742551365,0.0009830239397004,0.00648393119588175,0.017854071011526,0.999792667156621
"ZNF470",0.562991766648988,0.000492563873043306,0.0200290764803858,0.0318436690256398,0.232751441034034,0.991904188776041
"ZNF100",0.000915598127630757,3.70571275887244e-08,0.0360277518814474,0.000538761338112925,0.5255598888022,0.916263926128762
