"gene","2-1","3-1","3-2","4-1","4-2","4-3","5-1","5-2","5-3","5-4"
"ZNF354C",0.988640739909143,0.999999787022283,0.992804262627216,0.285884854894695,0.742007360091369,0.374650821358609,0.313559205365188,0.24337336026198,0.380841455682388,0.00331415463402029
"ZNF114",0.800949434037474,0.827612898302462,0.999861617680144,6.79650101309548e-07,0.00302511465853761,0.000379625894257218,3.77260223061171e-10,6.72932376488689e-10,3.77760933645277e-10,0.0122072816401622
"ZNF454",0.960423619082603,0.423520120551402,0.229738857725884,0.102274971787201,0.0544655647972454,0.946147925063676,0.996311444335896,0.996456736277336,0.276649381136995,0.0575587033012546
"ZNF543",0.998440561553287,0.643146391139437,0.610525622102022,0.623130490470996,0.887112496390818,0.0818142383364187,0.835483052836917,0.782899259882126,0.996457683877867,0.152066337956499
"ZNF354B",0.972278255273329,0.276580004574885,0.16616518913858,0.972091172143951,0.999999255991152,0.128890317876602,0.174657682339358,0.10804348415887,0.999901340253841,0.0768937126373405
"ZNF223",0.842880845118359,0.777464440227342,0.999999999999519,0.120081367245171,0.816697627186114,0.758982557274907,0.201353136361931,0.0454715804556666,0.0180953829363416,0.000286164094297603
"ZNF713",0.78128363349473,0.301741376163778,0.983116930497078,0.642780808068176,0.999962106466625,0.991224864229558,0.00198781951200677,0.278236450591151,0.508655949544739,0.266793284435809
"ZNF552",1.1712683216647e-06,0.00178852887033865,0.317266113206073,7.86680034270404e-06,0.957605666644661,0.706013112506835,1.31606730779943e-06,0.941180519026271,0.674352720050726,0.999999743687131
"ZNF154",0.739731374311242,0.999999838668564,0.767467526833519,0.997797734769921,0.914610508204167,0.997678850550402,0.00395059739041337,0.000435456520449629,0.0112516358384492,0.00519998003456779
"ZNF571",0.0258670040830048,0.17628606847194,0.882303802833132,3.48764340700747e-05,0.725459672317063,0.124171127745913,3.77258779771239e-10,6.20552092437388e-05,1.57453533544683e-08,0.00458607976501357
"ZNF443",0.923655051304764,0.952646292292071,0.644401159764271,0.996525944700005,0.991351896889988,0.86573068552513,0.634157636055282,0.294112851933051,0.975928410333721,0.508909546749505
"ZNF792",0.376912339309105,0.989534878722331,0.226749272721275,0.915160948257312,0.885704625560415,0.741023447294662,0.221178638880192,0.999999999968024,0.119070783401591,0.827877391916676
"ZFP82",0.455996152207331,0.548584178478417,0.998422841485284,0.0105683432777541,0.735304299002958,0.458040605981601,1.26986063886392e-08,0.00440788836007722,0.000254208121802768,0.120358178544202
"ZNF707",0.974239894674443,0.101210586629038,0.567360402461842,0.899463290960291,0.684236691659468,0.0206005135902148,0.804056574902693,0.562937439485721,0.00700369789871658,0.999941405203159
"ZNF746",0.0369686642665746,0.0266886620081919,0.999659638903239,0.0814051585577301,0.99145818307418,0.998577609117482,0.000725442200901316,0.981906178448904,0.918613820879497,0.804311755775091
"ZNF678",0.999740604590357,0.306108857151687,0.383056793526164,0.790379654504444,0.934073975988611,0.0442268100660855,0.560054006208131,0.612329464671551,0.990982747963387,0.109338618884744
"HKR1",1.60571078655636e-08,2.5782323413992e-06,0.624201343347207,9.02820929127301e-10,0.99999950486742,0.530343683065476,3.77215036984069e-10,0.000454781448861685,1.36033723174833e-08,0.000142558398295023
"ZNF101",6.24432284879184e-06,0.0679515571796934,4.90215645854164e-10,0.480118731598214,3.58435505720678e-08,0.918026864968756,0.00935772472451002,0.201413592559196,4.57033499934312e-07,8.11877357503876e-05
"ZNF716",0.999514227388125,0.991727496369807,0.999806745073591,0.995084662671866,0.999931021003591,0.99999951078892,0.876168858596975,0.856515178590294,0.687648711822712,0.73714479719848
"ZNF708",0.885728203144514,0.663786773026175,0.267367340117586,0.126558851040727,0.0360397027542106,0.857715553266487,1.58590440841877e-05,1.16474875162531e-05,0.0133558859010235,0.242283032565638
"ZNF721",0.762641364247935,0.996690156226699,0.926018935186181,0.00396564991641413,0.31073471875037,0.0250019260810083,0.698128568875021,0.178040708014441,0.546142454186038,6.41891492881852e-05
"ZNF662",0.994748033776289,0.95549454340063,0.999508883920912,0.905117680753252,0.802711832324786,0.595264302409671,0.00174845725728845,0.00458908594288732,0.000384314473394376,0.089581525970332
"ZNF320",0.689579759385987,0.919003791011645,0.304199594924553,1.45803960327484e-06,0.00861918993798838,1.82344151777869e-07,0.186481806861661,0.981816217466151,0.0400952275322927,0.0138655041652855
"ZNF530",0.97630913789295,0.00248473587448317,0.00285083594416868,0.946073848831686,0.76715796431378,0.0709462422135446,0.20039505099054,0.130131762389129,0.540833062408425,0.749468775993731
"ZFP1",0.00024208923710578,0.00258460440645292,0.883865121628463,0.00122265147701817,0.969273996586782,0.99818017240725,3.77531006456877e-10,0.125193685105535,0.00216413975758245,0.00990934872970795
"KRBA2",0.104231682474132,2.54557428330804e-05,0.447699111583197,0.999998526521315,0.150075964797713,0.00018122327378034,0.00017762288059131,0.74401268620442,0.979233735825317,0.00100578632881243
"ZNF93",0.600438437723462,0.0111617977261256,0.655711436911325,0.820024844149174,0.993843604871719,0.31304948438654,0.441939519542138,0.999999999951194,0.532061017204035,0.989672544317791
"ZFP90",0.0228259409395482,0.0169754213488071,0.999402003431274,0.999999806297534,0.0502318751529057,0.0464300198282223,0.958074825795784,0.00484342926670955,0.00300852749811831,0.967184070965659
"ZNF479",0.987978432450812,0.776802765096088,0.607088892614751,0.965348110211231,0.99997387862186,0.466032369420733,0.999987774512641,0.99428601356018,0.759286150381375,0.981322773698845
"ZNF445",0.999851015780302,0.366753458444019,0.452934091955671,0.967160542197572,0.957525353106147,0.842602047003529,0.0314948838896125,0.0798374306744268,0.882985139370255,0.284185245732388
"ZNF74",0.481048283800082,0.869808256658357,0.952051951893269,0.312066230021779,0.999940769558305,0.892504355642598,0.000212704978132416,0.280685965763093,0.0222759167211571,0.276900313512815
"ZNF829",0.998702580538732,0.953317300437005,0.997205290546466,0.253284387072248,0.280713244764025,0.0851828231157302,0.318966345642926,0.68849561891151,0.823938263008548,0.00270757010982958
"ZNF267",3.77495368297787e-10,5.53831578453678e-05,0.00400116253856708,3.82628151385234e-10,0.883750764586084,0.0460876906380653,3.77222253433729e-10,0.300457605958592,1.1691752233034e-08,0.0151275743800826
"ZNF566",0.814826717367344,0.000342385745059959,0.0979584301832609,0.993781366678571,0.96791873448797,0.00739310614454369,0.000199497435984242,5.03302431341668e-05,3.77370357185214e-10,0.000264076691456561
"ZNF224",0.0426477381413941,0.997679307499137,0.128276227202964,0.509057691865582,0.737881330831259,0.760029496923006,0.790886736588711,0.00278475687699231,0.66041759325662,0.0857979898336954
"ZNF529",0.885630833504961,0.99397514021683,0.984378273447048,0.657004764078468,0.998346123061839,0.899939205387172,6.30824623870652e-07,0.00271012848452612,3.89890613803345e-05,0.00330184701740699
"ZNF284",0.998979981652668,0.00620489765081278,0.0691244594115342,0.927616653412312,0.991771163052094,0.142219317303639,0.0651705757350135,0.301722807664403,0.917870115917715,0.514848521449109
"ZNF749",0.975667634118659,0.399836376398341,0.251407823403354,0.613248224332476,0.965094140429221,0.0312031671762637,0.656561112614147,0.435734895732657,0.992515762626596,0.0761888505456338
"ZNF17",0.740892877805473,0.070901202105485,0.00824994181238481,0.641853347998723,0.151478507148474,0.828082716694283,9.49596587389578e-05,1.41220171284706e-05,0.486326341698684,0.0617946922983191
"ZNF555",0.0110714282959914,1.17332201732268e-08,0.202122586730727,0.396040709316419,0.576994004698873,0.000914917655198466,0.000468630479231957,0.999026850677581,0.193518233053874,0.289284937777303
"ZNF75D",0.212334319911687,0.000865888983592633,0.686208487112137,0.00175437268328105,3.99820531127304e-06,4.33353131157332e-10,4.74937953511834e-05,7.40354177963809e-08,3.77328390754883e-10,0.986954015470308
"ZNF197",8.39662373874894e-06,3.78548747903551e-10,0.444244002345289,1.76642491920287e-05,0.98910967534534,0.135316871508425,3.77260001016566e-10,0.0741496524663455,0.876128472202809,0.00815825554096605
"ZNF732",0.866680235948933,0.732828803529155,0.292848883107145,0.698344148823143,0.274669621193687,0.999983034901899,0.999997259301607,0.899417006872301,0.730886518396244,0.696734940060717
"ZNF546",0.507644151320336,0.262118885931129,0.999681118903597,0.000245052217554997,0.203334371769949,0.201065626429788,3.77266662354714e-10,6.6932054165747e-07,7.61618490496829e-08,0.00519804303944038
"ZNF286A",0.293837162882681,0.998472848702171,0.505053779862684,0.972945233544594,0.144707205777257,0.920878418988704,0.211131580888028,0.00274088723647825,0.16844585020966,0.688140306052552
"ZKSCAN4",0.878327946809076,0.0974290821906407,0.0260144291768594,0.370101562809534,0.117016896129209,0.982789822280401,0.996261569827062,0.741795605267847,0.248797333376416,0.619356259228411
"ZNF643",4.26627400074153e-10,3.77262221462615e-10,0.424484270315875,3.7726199941801e-10,0.249724906911158,0.994635801739756,3.77262998618733e-10,0.817222262516132,0.941214502627887,0.779756838693373
"ZNF642",0.0388823303104912,0.493541596134987,0.683183548935388,0.834167563825212,0.00492154841703829,0.112062347591242,0.317740833205317,0.774678279340524,0.999550754894021,0.0551569798969376
"ZNF490",0.87285767538869,0.0148682718444798,0.412809593228817,0.0910257357406077,0.727599305108337,0.987603529244407,0.372505547663426,0.979956615727514,0.656177405054931,0.930834535958804
"ZNF626",0.29967157793949,0.800124745087401,0.90111174366993,0.204461674443388,0.99999956414763,0.858077065064808,3.78850395499342e-10,0.000127735530983886,6.03611041150032e-08,3.31955814063534e-05
"ZNF793",0.999997093264499,0.932335196626441,0.951474201048808,0.557444610778728,0.67123800969733,0.958380564448898,3.78288733671184e-10,4.19133483475775e-09,7.57846785326421e-09,1.23424345288559e-06
"ZNF383",0.998216534846924,0.0121066997704563,0.114249477644017,0.313259015977626,0.665427356599918,0.801786053436981,3.80009244982382e-06,0.00078706557353625,0.461217315709096,0.0483864897828071
"ZNF669",0.983815435895418,0.360266520660108,0.252260425979485,2.30999559824863e-05,0.00380301756263535,2.2369764707264e-08,0.0414630896745399,0.370747911254044,0.000169232968125321,0.227865909288784
"ZNF559",0.999969562232925,0.660049075317112,0.841430235759769,1.57100186393144e-06,5.2208233730866e-05,1.44319782791058e-08,3.77295972242564e-10,5.73476377496718e-10,3.77260445105776e-10,0.195409065824899
"ZNF177",0.197518684523741,2.2995186976793e-07,0.051838154622181,0.985616604582749,0.112207269665675,3.79020550278497e-07,5.50683040516642e-05,7.06257582416825e-08,3.77262332484918e-10,0.00327378717853399
"ZNF548",0.999957448156449,0.275273128117339,0.390566811621977,0.581125905689695,0.6574094306342,0.9939363114435,0.0107072242689834,0.0414891293555699,0.809813673570853,0.573390012403091
"ZNF563",0.283075743417661,0.503987269453051,0.985542766418384,0.0553862477002356,0.00047418153952461,0.000860317757015228,0.797117621365957,0.865628269641615,0.987857114571685,0.00328998272710324
"ZNF567",0.000159154284192775,0.013658227273715,0.609292576994739,0.00118120610134664,0.952595180970156,0.946026172075198,0.968713822621408,2.79359313735128e-05,0.00283727631138408,0.000211155659469497
"ZNF573",0.265365532330957,0.00045850570671413,0.530167872436458,0.994625485305511,0.190200600404543,0.000545581473807899,0.0131347445484634,0.955982306814453,0.859086463995088,0.011559222421693
"ZNF527",0.000241689058680716,5.57450430260786e-09,0.688437413345301,1.12411953079317e-08,0.657007504162226,0.999984727828742,3.7721870072005e-10,5.31138607096082e-07,4.13211752274822e-05,0.000123983496133295
"ZNF33A",0.079303131666665,0.709295337419836,0.664169024034607,0.000424512070520411,0.786219438663687,0.0563508761599516,0.593913232909446,0.708336403358263,0.999952578103279,0.0610345147085181
"ZKSCAN3",0.472539202437443,1.4047948182494e-07,0.00952804174595034,0.246935696837793,0.999421587318833,0.00985508126299284,3.15853212473627e-08,0.00638890458367036,0.999999808906557,0.00625966270117995
"ZNF676",0.189497422797605,0.595810474195865,0.0102405364828627,0.981972244724309,0.541667219153404,0.365972801318287,8.67114261726698e-07,0.120333500493711,3.95862842506034e-09,0.000187074106486218
"ZNF699",0.166205492176795,0.921047987730608,0.620240356920629,0.00017830827630605,0.495359994640731,0.00975059405902479,0.509347148586211,0.912598739750399,0.964339972062404,0.0491778445040462
"ZNF250",0.000263456640290594,0.00471128635008611,0.829922291669691,0.964085736132722,0.000105026493549376,0.0017847703874051,3.13210568592126e-09,0.72995035377677,0.0752274120136989,4.29130908585762e-09
"ZNF79",0.331459691001083,2.93017404295881e-06,0.0742864400003843,0.0128069535583774,0.862159586704039,0.440465892590294,4.73319163751817e-06,0.114953847051293,0.998664610018005,0.579444911961877
"ZNF681",0.536143016852828,0.0635799961367737,0.939474536950951,0.967581928613489,0.908654453050895,0.387090238414077,0.0101504201393092,0.742566109311297,0.989732474889577,0.14844278753727
"ZNF766",0.576152473928366,0.999807498677635,0.722872663722888,0.221092650024193,0.993374170245683,0.372905036098286,0.00472245984009512,0.588979033767872,0.0200571785880223,0.809786558905539
"ZNF471",0.992939837199522,0.944411003845281,0.999427605439691,0.967848527183554,0.881947849971027,0.707680135856215,0.00033085191661153,0.0205618875528939,0.0157438443774882,0.000162018849740986
"ZNF836",0.0362733881136225,0.854147126215838,0.350123993890758,2.13480150001999e-07,0.182070342367863,0.000130483461681985,2.10779137121975e-06,0.501276944309786,0.00109593535775421,0.937228021043063
"ZNF493",0.999743081701204,0.256576722130579,0.335864984032741,9.63166082608158e-05,0.00307975059195331,4.22775427999511e-08,0.00151897806349977,0.00840450675311455,0.522777636544756,3.78017395163965e-10
"ZNF167",0.999645590277401,0.248358845857166,0.319864114011714,0.000201551596321958,0.00140261495759597,0.194592183314089,3.82685882982514e-10,5.97413640779365e-09,1.5301145328328e-05,0.0996405805220527
"ZNF565",0.365252109113283,0.0526574884945855,0.979412022803364,0.452735417976988,0.999128550200859,0.901834635598177,0.000660060674690266,0.520754606019937,0.811749661411983,0.282182804262061
"ZNF34",0.0411598627788686,0.654992258634983,0.561051804537213,6.09069119583694e-08,0.109216159542907,0.000210761179354035,3.77275322094306e-10,0.000337073689866352,4.59300719679590e-09,0.411881305651185
"ZNF140",0.667820389638265,0.998161630211373,0.853482756987575,0.0739560502679074,0.870858614918051,0.205535165823482,1.00900521271541e-09,0.00026449215832125,8.23406250960446e-08,0.00523553190887571
"ZNF658",0.00379265978137322,1.31852971874125e-08,0.35395580450066,2.28611929387057e-09,0.166805058650957,0.987895740830969,3.77255338079863e-10,6.64687637375039e-07,0.000703300163945153,0.00753597875982925
"ZNF765",0.885463746990563,2.61661821909787e-06,0.00464001626978461,0.999996013862083,0.931260976475985,4.56962066948119e-05,0.0789989727634778,0.737882086736312,0.0652947746464001,0.172771449091385
"ZNF124",0.0153890262908045,0.999997002235223,0.0315586708835717,2.42233105163248e-05,0.777151954272724,0.000137798686867474,0.0265527868423732,0.977672563474401,0.0598684775227076,0.298595984107716
"ZNF569",0.000190865041182153,6.04659655678574e-09,0.727360654032428,8.3263637762343e-08,0.852028422229873,0.999450558785654,3.77260889194986e-10,0.000762552250453075,0.0233131344132168,0.0154327925476324
"ZNF777",0.128819653831983,0.998592571964889,0.102739356246058,0.95626448293233,0.51815630353948,0.894108850070027,0.00479555433224477,0.97381538597082,0.00483097307435354,0.107470102299397
"ZNF605",2.5733393546945e-05,3.97505139915211e-10,0.519574447899631,2.17750047548648e-07,0.991174411616213,0.762815521257131,3.77261333284196e-10,0.00066494481652235,0.0600529319163714,0.00150472812156399
"ZNF799",0.850770780359322,0.849000197048894,0.374720469453758,0.00999371185206088,0.00223389365567639,0.206647752120761,0.0735227910305752,0.0161956173308769,0.617998626498504,0.920013655806766
"ZNF782",0.000261490518362884,4.03731714726518e-10,0.258313976433334,2.84544898088157e-07,0.90164158871247,0.757476777032888,3.77261111239591e-10,0.00599748057960448,0.563216123874568,0.0584230161865922
"ZNF846",0.890364363045663,0.96601302833059,0.997862381759131,0.997471863041899,0.79623576496277,0.899299765084147,0.579313642250282,0.2182061595368,0.274525702094199,0.855639247609051
"ZNF136",0.934079526117868,0.849074064770404,0.999968748452262,0.728683824225002,0.997551965568788,0.999235809907213,0.00270771592640318,0.00163037814250588,0.000171959179760317,0.000105596561164267
"ZKSCAN5",0.00107277960839725,4.53545202505623e-08,0.666673435405115,4.35842695267752e-10,0.118252069221736,0.752905109938319,3.77261555328801e-10,0.00631041601051396,0.159624090703804,0.876363868987675
"ZNF33B",0.000138652061705713,3.9096104131886e-10,0.285660176851182,0.437574092435328,0.0752156235062627,1.00638184694635e-05,6.77223862544096e-07,0.99828794010877,0.311117494972087,0.0106834862629479
"ZNF431",1.03974151510755e-09,3.77525344319452e-10,0.998376381389012,3.77214703917161e-10,3.77260778172683e-10,3.77263220663338e-10,3.77262665551825e-10,0.337955244943277,0.41087687741263,3.77360365177992e-10
"ZNF418",0.00394429482153591,0.000102062218963694,0.994704821850939,0.0775181502684918,0.820801917115092,0.494110532131729,0.561989685439829,3.7953669582258e-05,2.61251083877312e-07,0.00145709656574933
"ZNF700",0.38570469772208,0.921918815611633,0.125390329494881,0.539274255169964,0.0285986699644522,0.959364207260824,0.811302720454753,0.0672857286013574,0.999553904110408,0.986985168832243
"ZFP28",0.711593935785904,0.96932569120205,0.964800009529583,0.127315027192769,0.918548112946032,0.479053377034828,0.454638882455939,0.0706217417090963,0.202296706709718,0.001765842277067
"ZNF585A",0.833867808484204,0.00687615826653654,0.345318028448118,0.602558773865052,0.189649814830572,0.000137950927087793,0.00741249347689654,0.391208561963075,0.999899212340892,0.000138131493825799
"ZNF138",4.96032270813629e-09,3.77260223061171e-10,0.0408832584653355,1.19630038986074e-07,0.888826604128645,0.000616252136672601,3.77259778971961e-10,0.820224014965568,0.258062004683066,0.180690376690507
"ZNF429",0.142860388229875,0.00119626198582323,0.826284145342924,0.00307750076456437,0.882456805956378,0.999969492862617,3.84940301856318e-10,0.00126082311295228,0.0191939928333341,0.0184602001107802
"ZNF470",0.108663815836359,4.11530476362998e-10,0.0023653611273281,0.00769803754100895,0.974089197525547,0.00966656462170556,0.59690647355148,0.00383530502282181,3.77294195885725e-10,7.73996933898236e-05
"ZNF100",8.61079096914352e-10,3.77263109641035e-10,0.330557398401549,3.77214703917161e-10,8.13103257790715e-06,0.00503543847948162,3.77261555328801e-10,0.546866711176946,0.991446801703982,0.000632833618330109
"ZNF398",0.246696885235965,0.000472736857616063,0.558407613531653,0.604798587304179,0.964981710633915,0.133770172870742,0.946947350505669,0.652011751136374,0.0110833534742791,0.951918699548164
"ZNF498",0.130616413394571,0.00827345418502234,0.978333285853281,0.000223418027355482,0.589709748128527,0.861957530022198,3.77259112838146e-10,1.00700691509914e-05,1.65424738040043e-05,0.0024683722601242
"ZNF441",0.999858776000555,0.347540560570415,0.436562965310752,0.993589443886102,0.999575629173443,0.243739158784265,7.26961935093584e-10,7.72213669897326e-07,3.77344155921833e-10,2.88258622305193e-07
"ZNF420",0.108954210851396,5.24302640032559e-05,0.519481174178347,0.0155799230869068,0.993189627621509,0.743808840002881,3.77920250649311e-10,0.000622758868640938,0.0572814999807284,0.00123406909653934
"ZNF763",1.87211199653703e-07,7.27251836529774e-09,0.999971839213552,3.77263442707942e-10,0.021076281041845,0.00538786713261918,3.77214703917161e-10,4.07386790968189e-10,3.77314623989378e-10,0.000249978051874766
"ZNF679",0.90358048877902,0.632634787633787,0.997192676948009,0.975877100687246,0.998108469488411,0.956863445999258,0.999997660507118,0.897112160280981,0.636181753547307,0.971537054982676
"ZNF682",0.873811526260299,0.939410058058368,0.9990471494089,0.010993284672,0.336529474291739,0.137478958620801,0.000902794628332648,0.137064667772321,0.0329407578420035,0.995095989284905
"ZNF772",0.992425947034499,0.994915664594283,0.946780342930975,0.992635140176892,0.939712396970685,0.999998589483105,2.40714437164113e-05,0.00421886500508117,2.36479367634601e-05,3.81209098434532e-05
"ZNF257",0.696240995279433,1.0297982028229e-05,0.0294166527459302,0.225055014354919,0.977110481628016,0.0938369443556534,7.5637435481557e-07,0.0101945889578332,0.998485264548643,0.0363648153002885
"ZNF785",0.999987712654912,0.991378929907517,0.990816681180526,0.541228198574475,0.642684290443221,0.845295193060409,1.04309226436339e-05,0.000338906669975048,0.000425636215334091,0.0289901218181615
"ZNF98",0.893331106913651,0.261905785305811,0.921154357530304,0.42041284942672,0.148563609812013,0.00619073466796516,0.00749870964985178,0.318047354253567,0.770940878452641,4.08315626028166e-05
"ZNF786",0.11795710559312,0.0717054361390111,0.999993096340437,0.0402884876257189,0.999730274813016,0.998563436555475,0.490917939075112,0.863409285065215,0.851786713608234,0.710310721816823
"ZNF517",0.0162035782250407,0.975513829565938,0.00571016319742246,0.0676556597218232,0.968089907227896,0.0250307976184024,1.66839690951548e-08,0.237440609539417,9.90092008379406e-09,0.0271918505621047
"ZNF675",0.0608416400197572,0.0179803462364779,0.999989395052793,0.492907566664747,0.816063261007606,0.704749180304003,4.45488294616991e-05,0.715423137679346,0.686093411990391,0.0744278116537803
"ZNF860",0.00612144369440826,0.11739965378365,0.749305890600791,4.12367033069128e-05,0.929705413497828,0.191164793480012,0.0210625421491679,0.934131464698775,0.987359367193445,0.398304177514188
"ZNF695",0.996974458503193,0.767420060229376,0.965043461186372,0.200419101485025,0.205957118387836,0.0198191885864264,0.54671530270673,0.500837844380386,0.0858520643998256,0.954840595157939
"ZNF665",0.253673690626261,0.982922550150029,0.592811974234877,0.00555648300993605,0.828971157627802,0.0522321525907546,0.34990096429495,0.00477851136721752,0.174674141012735,9.59438091974185e-06
"ZNF624",0.985950670101852,0.99323063744913,0.999939278557646,0.0330711463061061,0.281604203872585,0.144705235495988,8.58536483461236e-07,0.000693553348338316,5.27436863149155e-05,0.235517360014115
"ZNF841",0.0129611414598305,0.792152646504661,0.240411717573803,0.0118225532435573,0.999637684993754,0.274331646558194,0.555646673584354,0.355158003431525,0.997936762795316,0.405889656069926
"ZNF615",0.999854694217851,0.419684399961421,0.694220071003808,0.9535458225376,0.990974687326297,0.901955464179756,0.0098476553861695,0.0348219100505101,3.70268242371186e-05,0.00311033633019708
"ZNF433",2.06134376234957e-08,2.13883532964587e-05,0.420158697816604,3.80442899405864e-10,0.948927266473673,0.0623614762844621,3.77247233451783e-10,0.0139565303198907,5.91300053032207e-07,0.0752245368110104
"ZNF595",0.347582655402406,0.00562348098537402,0.781759257463714,0.779768196736743,0.951741395416005,0.256818570444879,1.42074153166583e-05,0.163036988228421,0.755269617846592,0.0110110533346791
"ZNF460",0.999999948558288,0.527603228785632,0.676911384296198,0.0957512049977479,0.228721230060604,0.00211838964103017,0.103016832930519,0.262191672983088,0.00181988091337859,0.999647596621284
"ZNF81",0.839843088363142,0.00943856762948325,0.383898505669064,0.961207050476503,0.548783948130952,0.0033410043876686,0.501353710062703,0.99767924352122,0.445681181677085,0.232964124214375
"ZNF780A",0.0022142406579293,5.57152933455818e-07,0.786444236472239,6.62914742177723e-06,0.909137695673373,0.998874116970329,3.77669895357258e-10,0.0361315662987903,0.332278595072232,0.225632557203322
"ZNF461",0.714419707585321,0.573845846025117,0.999997812916897,0.994961318325531,0.922794172153591,0.869708094680117,3.33383931003794e-05,4.48561476584786e-06,1.50892228378829e-07,6.06694710718614e-05
"ZNF181",0.913818673150312,0.625100788418627,0.995786114095923,0.274555468225596,0.897209801315794,0.977052237616003,2.66974731211178e-09,7.18205318532839e-05,4.94085360425167e-05,0.00121609867271677
"ZNF44",0.98633253593146,0.342738007344755,0.250464438978335,0.0489547921552117,0.0429438532775068,0.901256904060879,8.16791301261333e-10,2.52119349841706e-08,0.000115763242540368,0.00737586712371752
"ZNF790",0.969977257573041,0.000589581891154989,0.0432075885532045,0.462797428272113,0.276853059631527,3.25464507755502e-06,1.36074063128433e-09,2.36929313945922e-08,3.77259778971961e-10,0.000200457771800333
"ZNF677",0.992684713038411,0.774868773452355,0.980157585196678,0.96593149086056,0.999865275854251,0.992691721321553,0.000145294251057804,0.000592395418305469,3.86711410849117e-06,7.25364340221635e-05
"ZNF823",0.934618027610058,0.911581771853915,0.589350179750035,0.99670852436449,0.846596992068132,0.991903636009475,0.67752381771542,0.343326414339955,0.994858722988643,0.917704295832067
"ZNF311",0.624362060493528,0.195667354914398,0.988245083217885,0.996286578218808,0.863473628561222,0.494291161873005,0.000189901382963598,0.178130830258809,0.320304801560533,0.0046817219742874
"ZNF347",0.90506199362456,0.149835675037771,0.0490072712915194,0.399674743852497,0.960053568039849,0.00224669756598184,0.51780277820655,0.201484413526395,0.944895921346114,0.0179168245535297
"ZNF273",0.0132533145459522,0.323617230534156,0.620873812089592,4.54191695919981e-07,0.388823130088715,0.0051405206032572,3.77261666351103e-10,0.000593380831776402,1.9915532223358e-08,0.136601283766326
"ZNF84",0.971338387334765,0.989574187187528,0.862319478483844,0.999559049729543,0.944381385920697,0.999373140610795,6.47855531505925e-05,0.0140936030993181,4.12454323902578e-05,0.000231882808451545
"ZNF667",0.978375657268673,0.38712992702202,0.251307228174753,0.000297429493938517,0.000479418015633115,0.141574687123823,0.944637290422395,0.999996533023675,0.118068747809035,3.12772941732931e-05
"ZNF649",0.912923808130201,1.55656097566848e-07,0.000664214464753399,7.56093675041702e-05,0.0208726997629569,0.874691272178119,0.860663303248464,0.999999998839111,5.31315639595853e-05,0.0052664942592654
"ZNF248",0.491761542990521,0.23812121001046,0.999530231311258,0.00167698504789726,0.42373690233363,0.460027644165872,3.77260556128078e-10,3.84877923420568e-07,4.53218412799217e-08,0.000544587032760391
"ZNF544",0.000571467742001008,8.57438365878815e-05,0.999999184849222,0.000256693528999152,0.99994942775762,0.999986490861698,3.89290821800614e-10,0.214938436286046,0.115765384729766,0.112208363901044
"ZNF251",0.915951399888799,0.929605851717845,0.583035116610501,0.939002030764466,0.999946987407495,0.602305046759536,3.6482020345785e-06,0.00553411343396182,5.398420186431e-07,0.00123679970478763
"ZNF607",0.191866734629196,0.83314999169493,0.771081353034322,0.289600593628687,0.997228419333821,0.90434672828305,1.28688215639272e-09,0.00704555374951599,4.91799248591995e-06,0.00063904722840169
"ZNF334",0.999946123678959,0.999027973197422,0.997348781080521,0.0784958443477076,0.240252047089437,0.0681262736373828,1.8372358479013e-07,4.92514333699789e-05,5.49627249157858e-07,0.0664682915847132
"ZNF485",9.82986291253596e-05,0.00154452127199611,0.849388555358254,0.000137905196798349,0.995622913648291,0.962785491523992,0.00294643015179652,0.685209443778357,0.998254414257521,0.863876791787378
"ZNF192",0.979198404044307,0.660325135888865,0.454598089284785,0.131368087596846,0.585783118302307,0.0064630762742347,0.54898861123983,0.367649299086615,0.999968624931843,0.0030236660393711
"ZNF442",2.07750847636134e-08,4.0090630815115e-10,0.998676059118933,0.000288402836623569,0.253808479246895,0.0855923349166715,3.828971584241e-10,0.999445772011409,0.999994524365923,0.0828158877696997
"ZNF813",0.999999431403251,0.0518856872743824,0.164868871397392,0.379638389146031,0.52814563487012,0.000426445828874189,0.335259215085974,0.556742989124652,0.901388703583052,0.00671949361209545
"ZNF26",0.99799545574286,0.959189178866815,0.998563608455473,0.989266857662117,0.999951359096671,0.999803703959336,0.996165516248393,0.974651104148831,0.857061887838589,0.934459145919445
"ZNF69",0.902410012870912,0.743575087360033,0.999740281447244,0.963759537856922,0.644104902025447,0.428528285092607,0.999991785652055,0.889263819913136,0.73106805062234,0.979360169448209
"ZNF583",0.809434184099113,0.793803429693877,0.999986814929119,0.664736442882101,0.999929600045937,0.999267194711522,0.0368966720894986,0.00614785596121659,0.00219973166101339,0.0013484901539772
"ZNF568",0.985846673874703,0.971281448937313,0.99999952162672,0.999942334206501,0.996189855455514,0.992022439657816,4.33172445390984e-06,0.00191630341017912,0.00042805317774941,0.000106159519210669
"ZNF480",8.59724725366107e-06,3.77253450700721e-10,0.000180087203953017,3.7726244350722e-10,0.00912336499080668,0.853101016284479,3.77252118433091e-10,0.000328781552253243,0.998451583025077,0.942790294830181
"ZNF587",0.314705685237221,0.999658937728368,0.479959201790376,0.000747730040012495,0.48525642920316,0.00413505942456294,0.990720229212971,0.587673648556399,0.99932342251255,0.00617854925257177
