"gene","2-ETV1-1-ERG","3-ETV4-1-ERG","3-ETV4-2-ETV1","4-FLI1-1-ERG","4-FLI1-2-ETV1","4-FLI1-3-ETV4","5-SPOP-1-ERG","5-SPOP-2-ETV1","5-SPOP-3-ETV4","5-SPOP-4-FLI1","6-FOXA1-1-ERG","6-FOXA1-2-ETV1","6-FOXA1-3-ETV4","6-FOXA1-4-FLI1","6-FOXA1-5-SPOP","7-IDH1-1-ERG","7-IDH1-2-ETV1","7-IDH1-3-ETV4","7-IDH1-4-FLI1","7-IDH1-5-SPOP","7-IDH1-6-FOXA1","8-other-1-ERG","8-other-2-ETV1","8-other-3-ETV4","8-other-4-FLI1","8-other-5-SPOP","8-other-6-FOXA1","8-other-7-IDH1"
"ZNF671",0.999999999990353,0.9845183682197,0.995083930681233,0.998591303930247,0.998820604034342,0.973964996836014,0.0008763438604521,0.0555689248580944,0.0369741522384051,0.994581975313076,0.793963332053026,0.868529678856102,0.612638487020907,0.999987228244254,0.998514430182005,0.999806629391727,0.999829303592251,0.989421889892577,0.999999985570991,0.98355100330977,0.999840957101557,0.863465047110186,0.993563005739247,0.999993802010598,0.979739232961676,4.5452022685466e-05,0.468987347823531,0.993139574237105
"ZNF416",0.999999991672093,0.416729066597843,0.669417284318083,0.645087499823225,0.679095851100172,0.158258668549855,0.0625422832032518,0.357264339351094,0.0105517643249251,0.995757162027557,0.844687643530869,0.889579338738241,0.186255971753315,0.996262014208785,0.999999981490671,0.999722677513122,0.999659788318049,0.827356265509526,0.984525296988557,0.99966092970386,0.999954777746515,0.917684606082666,0.990248747992853,0.161575999077625,0.838029236322585,0.548205364666507,0.983717204514105,0.999999774229453
"ZNF586",0.999993402805484,0.760543216198047,0.937507039957462,0.991910483336019,0.987445381495236,0.803182399161262,0.991829717006196,0.992170044696433,0.562686149889566,0.999521907066838,0.994781144785743,0.991317616184956,0.711812581184956,0.999993033398472,0.999986922688221,0.999998553629937,0.999984029220178,0.977608964474939,0.999881899217856,0.999999999953206,0.999998370269704,0.993551754562331,0.995781163828461,0.559448144420472,0.998635880006026,0.99999876269019,0.999837577046944,0.999999999999652
"ZNF446",0.997580313814603,0.999999986408576,0.999983740433578,0.872149900184285,0.780020036107275,0.907767639340644,0.000205657783646451,0.140316373617848,0.2397001902532,0.0979279946566611,0.343793491039221,0.752035806219605,0.710025241324078,0.251066843334395,0.999999916598973,0.771197446925035,0.66260130234515,0.832193019626255,0.999999939267134,0.0585189997315924,0.175665232016305,0.72839217171388,0.999976013305151,0.998708972236,0.647898443407465,0.0434047836185599,0.779882089417576,0.51292842164947
"ZNF8",0.999371934922202,0.00059013646570627,0.0213781442111153,1,0.99999833153695,0.400256603418373,0.0372094351021207,0.128591999024342,1.04238096865217e-06,0.973764906191918,0.894822227336802,0.827241381276562,0.00274945703307827,0.996974622613426,0.999984902358711,0.465900729779097,0.399464491888801,0.00273958985340728,0.842032402833041,0.982642310132595,0.972545113754012,0.189050998126225,0.463565553489415,5.74708074607688e-06,0.998847387035266,0.934499601404079,0.999982313909952,0.864589747222032
"ZNF264",0.407586229507465,0.351176758703141,0.0332919095987887,0.999959896405141,0.947498459673087,0.99507961823158,1.39186216552289e-07,0.206206176860307,5.29679978966691e-06,0.293931340649177,0.0206390859351069,0.617393399461091,0.00129396478569443,0.387142167844444,0.999999606759708,0.131306843240085,0.655615460560114,0.0132670480743731,0.367223681858364,0.998241135896512,0.999810998748399,0.0195448878319885,1,0.00774459115842807,0.933853843902257,0.0264542037137514,0.487804887155757,0.601609605722191
"ZNF213",0.973612423538984,0.856219973191709,0.999117048022135,0.98285766275305,0.912472956842694,0.797608160781326,0.978511270467538,0.99999990333581,0.996075374151519,0.926670736519533,0.99999992902954,0.999892052926109,0.991538052215397,0.988020307686529,0.999976786152128,0.924851984885704,0.786730408886485,0.635640055458584,0.999999127421021,0.807898950401384,0.951030249861364,0.99787951474247,0.999295073238603,0.962510872710414,0.959208453586262,0.999842294007785,0.999999990103172,0.867625490099142
"ZNF343",0.999998291575658,0.999657101697458,0.999201467175973,0.75144957610713,0.843495387318038,0.706362891825504,0.0107528118907528,0.288091377068647,0.239896994049262,0.999931275994818,0.999999693941798,0.999999999997688,0.99975161435452,0.910248956101775,0.779642293098488,0.0544760028202306,0.104366452158014,0.0681936536624169,0.97187171900009,0.642236470355692,0.206511703659736,0.00494833295174302,0.465025214788719,0.386565816781558,0.998030413463462,0.996999109494183,0.914819534897471,0.441527917566756
"ZNF302",0.990340775378585,0.999436242067052,0.976866458753567,0.974696816281337,0.911691109277023,0.998523411274906,0.0313320471298624,0.0608274379652312,0.902757979474957,0.999999998849865,0.954935618598897,0.835714737275779,0.999618212034636,0.999997449904901,0.999496631974123,0.695898691303654,0.539875821556759,0.919264973198611,0.999686660091153,0.999019021992415,0.991128620943353,0.719481438507202,0.628169280725755,0.99999920458641,0.999095207206097,0.58875535302698,0.999812233996934,0.911612096913766
"ZNF268",0.719339416455632,0.963329241335661,0.532755860959492,1,0.998773264737919,0.999464028368989,0.120551950485878,0.99936282328695,0.212765622888286,0.98831890302476,0.98625796599725,0.999999991255295,0.84775691202837,0.999735616290368,0.999706958759641,0.975592551493755,0.773724552261897,0.999961611944141,0.996421873671839,0.590144101707043,0.883016892975586,0.999994363358952,0.667914504652685,0.984426477105537,0.999999998736229,0.119765240630361,0.976716222164511,0.984573190089751
"ZNF184",0.999999111275028,0.603583581664603,0.843299089206973,0.999995978589894,0.999999806132174,0.997860069429858,0.313210861119127,0.631244248995816,0.0745632490501,0.975485071560306,0.99971480132655,0.999389494914616,0.746128504485746,0.999701989348612,0.998083326989485,0.997305407346888,0.996052657151771,0.803389378530233,0.997537067774638,0.999999999278932,0.999983274872019,0.607194474877836,0.903478673754702,0.16669606814205,0.996720103556419,0.989491162304603,0.999998869073757,0.999998269058621
"ZNF500",0.99892002566664,0.989670335057963,0.957260028127283,0.936490569406613,0.880648496122846,0.998344949216723,0.00113352729025251,0.0153359448517602,0.797139267427823,0.999999254930889,0.0990637850534607,0.0966647349239647,0.736089841478005,0.999520124488335,0.999057419955205,0.00672468578618479,0.00594967480744946,0.0852707748405056,0.635236342953898,0.353082431818224,0.750587296179498,0.0202057184371036,0.171787565833186,0.998112382074295,0.999972785247743,0.785208922171995,0.825333014400451,0.096014403527963
"ZNF419",0.997362292041534,0.161404739270581,0.146205871799994,0.863114262073428,0.964993640732845,0.195231953394567,0.0177346536346624,0.60038299619836,0.000811049820137577,0.999997837234473,0.961120118024965,0.999079103971196,0.163847404015809,0.99895274686265,0.998193947067344,0.896982405653374,0.977162519438647,0.227810045694557,0.999999999871745,0.999999872551517,0.999541956376146,0.038156843909996,0.923012046775793,0.00272835193092658,0.998913718394759,0.976600824648677,0.999999944184681,0.999585741338403
"ZNF175",0.109851623788565,0.999997880402927,0.809077955103853,0.999999963859229,0.942129116242631,0.999998067886744,0.271046279505552,0.998345981280084,0.959486217313505,0.986601758462272,0.429784715463832,0.999975963610325,0.820394961431219,0.914035002253837,0.993680496376869,0.709156303257113,0.999407443251009,0.870276156128001,0.903685652120539,0.990210550295476,0.999993165498278,0.215312205922687,0.946828561915898,0.989337199682059,0.995667463195444,0.999720376273025,0.956510824707861,0.967700705973165
"ZNF14",0.999999582285285,0.977260943171135,0.996386719866526,0.768904740851482,0.775106316507452,0.566552185691811,0.0342465727318216,0.239835650069534,0.144231957215955,0.999732177298851,0.968118377634151,0.970580035811282,0.821467404343835,0.994529023086562,0.99909924496473,0.9997245161848,0.999500535642467,0.984903714532645,0.994251010192531,0.999212100055713,0.99999987471358,0.087444905149565,0.566092565000929,0.347986920639351,0.989989291987695,0.975222740805596,0.999999999736673,0.999998504879438
"ZNF85",0.998914893182761,0.999999996692421,0.999991945817057,0.999183283460104,0.999984337449505,0.999794567496768,0.635775560000067,0.994814988011117,0.985974273422784,0.999999999999508,0.862782854591271,0.985568967003946,0.970169950411854,0.99999409498665,0.999889254259283,0.999921831980698,0.999999883066097,0.999985914860893,0.999999979979481,0.999999518260262,0.999893837223087,0.0341664449015133,0.885070024112829,0.892835693528415,0.999998653926493,0.999427254928311,0.999999916069153,0.999935477003982
"ZKSCAN1",0.833948753600154,0.991558550179102,0.999999581048977,0.999925244174554,0.983755861936726,0.994915250035575,0.0578014607040516,0.984405871232455,0.98464234345257,0.873514277565139,0.964601848565776,0.99999992314797,0.999993677883588,0.983727367597672,0.99976139763399,0.965092424474044,0.999812002911494,0.999447272250291,0.967875202283031,0.999999999980086,0.999982896142103,0.210201106018777,0.999999992835215,0.999991250990968,0.973074241499174,0.960129597822439,0.999999996136927,0.999866034310926
"ZNF862",0.755088492164007,0.58520871552322,0.998874665150331,0.999999929466835,0.995827567857496,0.968503108964122,0.111301920237889,0.99858653059584,0.999999915251709,0.968511065418483,0.0755803644000509,0.686836075293323,0.968788957329013,0.675364439193673,0.878180535340029,0.834365317209356,0.5027903828913,0.354967611817859,0.982844307752929,0.298135938039392,0.0904910550094727,0.999999999985112,0.786980860829666,0.606983787263847,0.99999996127101,0.162249416114215,0.084569443244398,0.845600678107796
"ZNF684",0.963185941472565,0.727381404851694,0.995701063584638,0.999478390264882,0.98533637657907,0.906646055980831,0.98275528428758,0.778381576562444,0.486887619193596,0.999999030376346,0.998763325558958,0.999999999982243,0.998585248505993,0.9935759613957,0.971892701547908,0.953033074558323,0.828129393576053,0.621714397632751,0.999897856308349,0.994230250011901,0.902727459477644,0.930524842356261,0.665827605710669,0.400816076433603,0.999998278095335,0.999999999995584,0.96549059081522,0.992599737108534
"ZNF430",0.534422686726442,0.874241190313281,0.999999999999844,0.999999999998698,0.997095808034699,0.998290175102036,0.772704247323902,0.999657163554561,0.999959551273267,0.999741103907132,0.972569978857163,0.999999881786882,0.999999982606956,0.999497842687582,0.999999697581622,0.999530124494992,0.925200670045699,0.948764620334709,0.999926964247118,0.971790205171589,0.973623404549944,0.986496062152261,0.901226121629114,0.983212346558823,0.999999522583078,0.990866168047522,0.998094518548574,0.995646195119637
"ZFP30",0.948116723782497,0.999999999889729,0.998061788776408,0.993779847370578,0.999984240747275,0.997640618822241,0.168551988062143,0.98802079519442,0.868653303413505,0.999999998978299,0.997376978663789,1,0.999663498638888,0.999990248847835,0.998656207228042,0.980882023486774,0.999766769072342,0.992028607156457,0.999999984501522,0.999999999003672,0.999864335823967,0.0266004045035846,0.988546465700702,0.863238065061117,0.999999999999226,0.999999926595451,0.999178576604334,0.999999961328326
"ZNF549",0.974617218197429,0.257837019849262,0.14475115981841,0.997101133949464,0.999992664839258,0.632086276583577,0.000149890912186534,0.227342189498652,0.000101593688366264,0.991307102404408,0.333553663640921,0.839985635519813,0.0200681029828395,0.998377066028247,0.999999811951981,0.381280642017138,0.707385860957107,0.0448412743375677,0.967150917978958,0.99905791709869,0.998678106852899,0.00423778596923319,0.889630996750896,0.00204245525992808,0.999996773667231,0.706432817441753,0.995569521977179,0.932599630051727
"ZNF211",0.977728930428558,0.0142484337034763,0.271467438180132,1,0.999939694327522,0.680709771672021,0.0134128079823405,0.0253179229694098,2.01598237303813e-05,0.95410518022125,0.951887271194369,0.791976320810951,0.0321521272511728,0.998878419898947,0.998187371170966,0.589392476401621,0.406154415824545,0.0207054397357451,0.896543273892453,0.998023052772513,0.979448613781374,0.999976730536847,0.950836005588998,0.0118889254916543,0.999999999793414,0.0572772093726907,0.978233661064166,0.656626232761303
"ZNF205",0.722190417173277,0.720000000672798,0.999931498569325,0.704402333214948,0.350551866770102,0.295780296895422,0.00542521232343429,0.909357106117106,0.999133881929867,0.0897645234018538,0.9999973462139,0.952778484816206,0.89894826220916,0.899992532709015,0.458705196449392,0.638519159253294,0.296026160428033,0.249243166009376,0.999999999501688,0.06941157296683,0.865309947300464,0.981566949308092,0.974568196294503,0.935493738431996,0.556607772957061,0.092848024142706,0.998879650942146,0.488668472082132
"ZNF45",0.999999999988962,0.627378872813667,0.805787106387172,0.999999900213187,0.999999968895422,0.995662712130093,0.999348723220934,0.999883627377514,0.536968018552859,0.999980412627242,0.99796640545281,0.998798089323304,0.675906752508359,0.999693454791308,0.999973929557726,0.987851438908081,0.990113259654662,0.712708936434155,0.995804153815126,0.99770240237901,0.999936070934963,0.999997966359672,0.999999682384451,0.589732581564008,0.999999091393313,0.999968643106158,0.999325337980738,0.992386648889305
"ZNF133",0.930718459305299,0.625769736055633,0.993647343336313,0.999570171947949,0.981541993361818,0.882942417653221,0.981765659168431,0.705262451528978,0.39142796393991,0.99999947392469,0.997193842936019,0.908843726696827,0.6570328608579,0.999999999809208,0.999999638397296,0.999448343900893,0.979314385327295,0.875558061932164,1,0.999998983217857,0.999999998962803,0.933864366065645,0.582760793609806,0.312806787472657,0.999998826775924,0.99999999993946,0.999998594086335,0.999997856582233
"ZNF436",0.999597462937235,0.925404742489449,0.875329553540271,0.961800366315288,0.928321693168309,0.999962602321454,0.631567637883369,0.990865963622438,0.423158431686578,0.737594205534105,0.997977839140256,0.999988721328676,0.88491325658693,0.906120097912173,0.999996234150852,0.999999997265462,0.999999991968454,0.99748055401937,0.991101173864893,0.999686959806999,0.99999277150571,0.960114345358095,0.999999853421126,0.708912356753272,0.885627979740679,0.984699008536158,0.999998227627609,0.999999708466368
"ZNF484",0.789199335161858,0.999999984421715,0.990313451980015,0.988967826567472,0.858864255902177,0.991447968473544,0.276057634600931,0.999947960703746,0.934764228380111,0.751444657877288,0.930129820583373,0.999998269736033,0.988637941324922,0.856483240123985,1,0.999896590356319,0.977941767774668,0.999874537403499,0.999983609479009,0.940853248794046,0.971262607630104,0.751086982264877,0.999661948798144,0.998942835939261,0.915233212859929,0.962042634909182,0.999170218413676,0.992472243090788
"ZNF780B",0.154871746756625,0.995586545682172,0.977571353287188,0.99999619045782,0.923452309552799,0.998934753708649,2.34234298623903e-09,0.173350464596231,0.0522523901763559,0.230018850329175,0.211460210648827,0.994851469512449,0.837061460963773,0.76286215382196,0.979842484204054,0.787789501080424,0.999762544678454,0.973474590009419,0.904892709423618,0.997099920090272,0.999999999978328,0.000846321063157074,0.999999999995214,0.947798750170036,0.899119640009728,0.0217091876988728,0.99203766375718,0.999740520864372
"ZNF557",0.999208613035675,0.973168757356687,0.928612765541896,0.999973245103539,0.999441234377488,0.999999571074195,0.938557663348228,0.999963029314878,0.77346667388565,0.99654739697851,0.899162056201856,0.990618912737821,0.689909537852855,0.973295236299534,0.998409408492514,0.564705821022844,0.767841246404933,0.371253811408082,0.755828922456229,0.839468947503135,0.986451948659459,0.841429583020768,0.999983892261252,0.741739917530463,0.99710388759207,0.999999992987747,0.996176445119285,0.801801952820944
"ZNF337",0.737316009978433,0.205850323652197,0.952033376957177,0.995659018075138,0.893734730693527,0.566749783927397,0.998490704872942,0.621466426889263,0.162932226385099,0.999595845372995,0.99996385236774,0.93030336651607,0.518869865023635,0.99986108901737,0.99999999999953,0.58539740484495,0.261781883096251,0.0821296550202917,0.993371565438641,0.758199671472709,0.863424677986475,0.990701966113779,0.455723024570369,0.1015282618058,0.999516189864866,1,0.999999999998608,0.733490982121658
"ZNF317",0.999999243955793,0.371986901103413,0.669219686016491,0.999988087725548,0.999958444648801,0.884783244734149,0.000104131874263058,0.0122752818254309,0.000189015341368393,0.921218852631502,0.606016320189878,0.66962872632063,0.0781046209171553,0.995666712114679,0.998993133450447,0.52575074641951,0.54195277068096,0.100010777843348,0.940394075675281,0.999971371606877,0.998001614951366,0.903364247286993,0.979156751017173,0.131853189339825,1,0.0129970210295942,0.900709696175505,0.748785619904581
"ZNF426",0.996240919039722,0.94785239088998,0.848239776816476,0.99985331052307,0.99722724690108,0.999999826340598,0.145446480378827,0.910503162443227,0.203083550242772,0.903563029840705,0.999550238801166,0.999999999720479,0.939025965097551,0.997850688260781,0.993147239578619,0.999218856386534,0.999995426854605,0.963801693633872,0.996369433645911,0.999985877893529,0.999999389080823,0.443401247213452,0.999400727433439,0.470629142047399,0.981113107838964,0.968821793256585,0.999994235659816,0.999999999950153
"ZNF331",0.855783174607607,0.999999999633903,0.992708653234508,0.942586457749318,0.733423034340674,0.962945436620765,0.112509004727532,0.994244920483917,0.828691154891195,0.471655864210333,0.999889167200347,0.947025820811858,0.999948015241463,0.994959393939684,0.671591481229812,0.931066959787304,0.998711841577163,0.968207791286181,0.694303752944369,0.99999505646907,0.91288660623581,0.197962841717963,0.999999829434021,0.96790128068473,0.640846745908059,0.991404097043034,0.871812756112534,0.999172998298437
"ZNF227",0.75184562061575,0.0385583769888048,0.691266581309878,0.975398850675193,0.784328300407248,0.233520320545175,0.549784035106708,0.131025533274785,0.0030096367509852,0.999974846467485,0.999998304618345,0.961167024020961,0.304281485852018,0.996316637144405,0.996650748316386,0.21369350818722,0.0679923951070828,0.0052593701423137,0.965559123965932,0.644109941994506,0.495746016572224,0.793926945455478,0.231054859424202,0.00548164688321484,0.998794974370768,0.996408298071596,0.999965363387121,0.438605820279487
"ZNF141",0.647124706045375,0.971743024385713,0.514785066310728,0.997014890514811,1,0.951938268923491,0.00139565296568778,0.844914199572114,0.033950252826476,0.997993857181206,0.998983347527143,0.999854022518856,0.946083811429711,0.999994441878002,0.840220198493043,0.92502311343159,0.999673123105782,0.757000370443161,0.999950666357569,0.999999916290373,0.996365688510665,0.0362165115119965,0.999998821520233,0.251074588590803,0.999999997377958,0.737178720919819,0.998529497984765,0.999877096345946
"ZNF304",0.203855104354076,0.999975460608393,0.604927735832506,0.573688707041886,0.990967813069152,0.598370595218456,2.5626498052489e-06,0.629135079824309,0.0216988192284048,0.999999999998636,0.0858156176541223,0.940483140261562,0.212974907314343,0.999999999999084,1,0.36697453191491,0.949881097690844,0.410699295316154,0.999998641011506,0.999978619396976,0.999990418732411,1.3780219410009e-08,0.826958648558928,0.0362448836923512,0.999995078462725,0.997948366597917,0.999963105506502,0.999133966960029
"ZNF132",0.466958427123902,0.651613393239989,0.999996968491528,0.985461954879089,0.738073800354738,0.708466268658394,0.155156839865823,0.0105027647299579,0.0527310056326593,1,0.99999999999577,0.961544359891604,0.945402287710649,0.993378831505191,0.898209016517526,0.899603729521993,0.489043521654986,0.471926411522278,0.999993243749374,0.999918225113165,0.950189094438306,0.999993358306568,0.651502549698967,0.760879437596257,0.978736949810182,0.150044655913674,0.999999999520278,0.876571622635162
"ZNF20",0.999990983289265,0.448062921403738,0.766704042382695,0.999983106461402,0.999999474703319,0.9963722025239,0.999999889159939,0.999966575016503,0.524820272850531,0.999962201788703,0.947757298146527,0.989967045006409,0.999729203297921,0.999967560095284,0.949808822409116,0.999966973479568,0.999998515581926,0.997209785404482,1,0.99993270536632,0.999981660812752,0.999999997732804,0.999998546043916,0.512724865394184,0.999990263920851,0.999999205995584,0.960230890784688,0.99997999385535
"ZNF670",0.963253412953494,0.887431138040451,0.625834184365106,1,0.999889918356737,0.998419843513225,0.365159003132404,0.997976116083907,0.24041634752802,0.995970437494601,0.598637106833147,0.967785677173141,0.279701102706536,0.970327473662871,0.998314569366923,0.985337274304064,0.999807953083724,0.828053343473728,0.997825820582321,0.999999821389027,0.999998162559798,0.00546951438342735,0.92681199235242,0.0675367828178026,0.981316808262926,0.999409356942699,0.999949870942723,1
"ZFP37",0.0196332049664084,0.97229404225789,0.930695470242981,0.999829331067112,0.694374785797016,0.986096780854015,0.999995311629894,0.154585406225743,0.994600943507532,0.999542095893829,0.9531847552821,0.990258356952521,0.999999423916459,0.974501187582153,0.98553460014162,0.998388591367044,0.577362048581435,0.964111967498863,0.999999965406764,0.996972434754032,0.943812216554057,0.366797299005939,0.564934575285747,1,0.976137857397965,0.913269383529239,0.999995634321033,0.940363307927698
"ZNF189",0.997855655597198,0.00227782887941863,0.0620437024428788,0.999999122992254,0.99983762209178,0.399719660503426,0.998474475278052,0.974423552266318,0.00261791447849391,1,0.973798001414459,0.915371315321633,0.0145801734221536,0.999952060898758,0.998534053819631,0.966846150012322,0.995588161983274,0.973258098120323,0.986153114342748,0.926466565136692,0.834933628447435,0.99999957692331,0.995655415515367,0.00251531318199405,0.999999859546866,0.999816028466449,0.984882837327697,0.959815878890122
"ZNF434",0.997362766277643,0.309931040178797,0.795869397079067,0.980767785223113,0.942960469589627,0.508603723745757,0.665029016159473,0.619644173400884,0.0549906064847999,0.999966559392962,0.992887880211273,0.959284943820319,0.379859247017746,0.999954264905016,0.999999995613086,0.987224115297644,0.957149803954899,0.548124290823953,0.999999999976799,0.999991126554579,0.999984755845947,0.291290334742263,0.462379250665802,0.0286661468123284,0.99995514467077,1,0.999999996937834,0.999987738375045
"ZNF287",0.96464046021771,0.977914467956593,0.999999707712951,0.96434617735925,0.998775003951212,0.99977600123758,0.171387818815339,0.982314398742203,0.999410648579972,0.99999955394881,0.550494915621359,0.95501768102023,0.990621104061172,0.999999948259668,0.999579235962925,0.933224128456326,0.995909022805507,0.999000985424907,0.999999996147485,0.999983670332867,1,0.00924958578356994,0.948690665580136,0.998333118717893,0.999999831153286,0.9999999987061,0.999655905548281,0.999989878664817
"ZIM3",0.997241917643076,0.999666978714628,1,0.999994285442511,1,1,0.999999995130255,0.99963144652948,0.999929794505988,0.999998146570077,0.996546321954704,0.972642232989237,0.986364902522334,0.998499751327204,0.996681967691983,0.999994285442511,1,1,1,0.999998146570077,0.998499751327204,0.913069984871794,0.853504484646096,0.967748996941917,0.999056778524634,0.979275419027178,0.999998711245184,0.999056778524634
"ZFP14",0.400505334153872,0.995891147074987,0.997397658938399,0.997105969554882,0.999999942972712,0.999996009194707,0.00137625458519486,0.951367497007043,0.750171997042924,0.997905396219078,0.560845976371549,0.999606962646268,0.975804294901557,0.999846408984024,0.99999794755114,0.999590115611343,0.99998574764227,0.999999995390633,0.999999968278155,0.990980108011432,0.998889784880319,0.0709767649343034,0.999994874909259,0.999101899493068,0.999999999996183,0.629158182279685,0.9958669424222,0.999998914514076
"ZNF473",0.999999990211023,0.0512979692463369,0.137610150576468,0.999937899133143,0.999980746177425,0.596168346342925,0.112659687872491,0.582556933397536,0.000665981435872931,0.999557403223418,0.885621842245939,0.951593274553349,0.0446958684731258,0.999921204423635,0.999999995722613,0.905646591538129,0.939121215428309,0.147875566667204,0.998306937102995,0.999972437133066,0.99996127040119,0.737524675564132,0.988845386025861,0.00662481215457467,1,0.839492180697734,0.997252443767487,0.9886632514755
