"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF430",0.496676906769078,0.979365310048253,0.598004800784138,0.374644179443652,0.858407391189989,0.452314041769666,157.162185714286,263.85044,184.708628571429,357.04985,14.0843497726314,80.6174018811588,11.7285646962356,165.05955,128.6684,136.3459,161.530275,274.520075,171.3668,219.8873,199.83645,439.579625,7,10,14,2
"ZFP30",0.999999982492965,0.998880329581678,0.998558857321333,0.999999799305419,0.999999914330484,0.999809766111169,192.967814285714,193.23984,203.216121428571,193.96575,42.2243959931675,78.6531362301808,14.5977698132591,38.91995,130.05955,47.3342,183.29085,174.505775,202.4471,197.690225,236.30785,213.425725,7,10,14,2
"ZNF549",0.992996135928217,0.98065190911676,0.99955983511609,0.954971724930967,0.89467097732397,0.863045688908588,121.417571428571,133.05019,136.9033,85.3006,30.8690783209757,35.8277394135247,18.1050761148013,59.752,49.08015,36.1667,97.14515,55.4246,182.26005,237.922825,166.003825,115.1766,7,10,14,2
"ZNF211",0.821023094176492,0.959715430311912,0.962740282205399,0.998811150620457,0.978076682426423,0.998874866018428,193.923785714286,239.05077,218.056978571429,206.4569,21.4845326607575,51.8745997517969,18.2090990845121,17.192,157.66735,152.275425,174.738825,197.8609,219.38675,283.6691,270.1468,215.0529,7,10,14,2
"ZNF205",0.665673840430454,0.909836152833735,0.924824358661003,0.999921174687696,0.908950879920259,0.985844038784606,242.546571428571,294.29482,270.736921428571,246.9493,27.3266106789763,30.238152140429,26.5808472750695,31.1116,205.7674,225.259575,208.9943,231.3935,283.6739,349.5759,302.18145,262.5051,7,10,14,2
"ZNF45",0.838494763149306,0.999700564462224,0.811758907842526,0.994924313074986,0.992201772625121,0.99713939013865,246.355542857143,296.049,251.593492857143,269.8203,21.0614073658982,60.6995543381736,20.0410476201749,31.1951,204.8902,201.738025,211.2129,254.22275,288.83695,310.744075,270.373125,285.41785,7,10,14,2
"ZNF133",0.999783038282183,0.949480476311935,0.896485455584271,0.999733262714478,0.999977014115514,0.97396583750364,255.397171428571,248.48669,296.879314285714,243.3509,25.7232587175286,37.0941798897481,60.010911229034,38.3392,208.263,164.859025,188.1312,224.1813,296.7716,261.88995,261.380775,262.5205,7,10,14,2
"ZNF436",0.9979825493606,0.495679181644011,0.521354963652424,0.486681741598493,0.523946253032815,0.913295329501771,485.153185714286,509.43426,668.492878571429,806.0822,74.4946797553593,97.7142305601665,76.945364753949,195.5319,375.72985,323.46445,468.4682,708.31625,574.0574,683.19695,773.848925,903.84815,7,10,14,2
"ZNF484",0.556041015971315,0.980815867877884,0.662771319811418,0.589889928170475,0.160170927533303,0.406245769404032,172.4001,141.09672,163.935785714286,221.2075,14.624801493549,18.6757777519545,12.0447240826756,4.6991,157.308,85.811675,141.053025,218.85795,194.71015,175.36675,198.58855,223.55705,7,10,14,2
"ZNF780B",0.993616969226101,0.994405244717343,0.999988340032868,0.996005061751272,0.978413208931402,0.979569355180443,379.517142857143,394.95461,393.383685714286,358.0875,61.2609052922897,43.5383461941321,22.0966903047703,1.0616,290.46615,308.124375,355.1784,357.5567,436.65565,473.14425,458.729525,358.6183,7,10,14,2
"ZNF557",0.85475264412386,0.846864895709874,0.999978890954588,0.992834561228912,0.858880350227426,0.859618780572512,227.2153,262.69678,261.256257142857,207.5618,21.8824512908338,42.7449819342076,16.8255185053155,0.430300000000003,177.85495,157.251425,237.174925,207.34665,273.63555,310.890275,289.1023,207.77695,7,10,14,2
"ZNF337",0.994851032627612,0.93832984542506,0.984290719021414,0.931389087303683,0.865079217592139,0.75685111959696,356.161757142857,383.51245,417.1485,246.3143,68.039205125511,46.6042187112813,78.5511938107972,29.8043,228.4637,298.823175,253.2292,231.41215,457.4758,512.3446,477.026525,261.21645,7,10,14,2
"ZNF317",0.262906858477668,0.920144742682321,0.441018112676523,0.509087368959484,0.99368650954192,0.693986184215619,851.6999,1057.19213,917.166407142857,1102.14705,87.3108250915386,101.299106024375,33.034626756109,1.68525,716.1448,809.34055,853.425225,1101.304425,950.1302,1283.578225,974.333375,1102.989675,7,10,14,2
"ZNF426",0.986029142341654,0.681451882635288,0.833101480629498,0.595005954830028,0.700180906069684,0.914170226975482,142.070957142857,157.4773,189.473221428571,234.572,30.6164396967416,35.6844167872165,22.1106602713281,11.088,82.20485,79.825825,134.5607,229.028,205.1988,170.355125,256.9427,240.116,7,10,14,2
"ZNF331",0.781199024032118,0.994745016088203,0.829617470940351,0.853846608678432,0.995779850002128,0.896715180988676,502.624157142857,361.8471,468.394678571429,308.66805,139.503266569099,67.779261146009,88.0592622923655,69.55895,293.9503,168.69505,198.113825,273.888575,726.7514,502.610075,552.49285,343.447525,7,10,14,2
"ZNF227",0.96390653952029,0.999999986885163,0.942432978063372,0.999987757744008,0.986689407881445,0.999982649500865,251.470285714286,268.87372,251.583407142857,249.55515,30.6005224801366,19.5740541688895,21.6445975763221,21.72355,195.62565,221.029125,216.12135,238.693375,311.7771,313.24555,275.933175,260.416925,7,10,14,2
"ZNF141",0.323488116691735,0.998945324115786,0.139788359134219,0.851050311366973,0.992889842036446,0.782573532276474,97.2333571428571,60.92893,100.028428571429,69.82895,17.8846167032008,16.2754035392268,8.99077999902824,8.90525,58.4461,19.674925,77.30365,65.376325,127.23575,96.5175,131.60555,74.281575,7,10,14,2
"ZNF304",0.795662583392249,0.948376763622536,0.34381255180686,0.990846047181653,0.992325102237803,0.916721119297688,278.343657142857,223.02926,308.942585714286,249.3794,38.0764269110909,47.1609882912425,30.6705728153008,28.6129,193.49255,97.946475,230.14625,235.07295,358.92595,314.541125,357.108575,263.68585,7,10,14,2
"ZNF132",0.97400600568275,0.266790316197286,0.407365841772305,0.98986182131025,0.999961458067212,0.84684468682098,44.4703285714286,52.53772,77.7677,53.94915,12.0619542945245,8.54637156435148,12.8605938663572,16.60885,27.70005,32.887275,50.7451,45.644725,42.74975,80.0378,105.156225,62.253575,7,10,14,2
"ZNF20",0.393809806155569,0.990392644602951,0.136022981169782,0.959711274378922,0.433113751814131,0.986133396057074,108.763142857143,145.43454,102.303335714286,90.34,12.9119071274552,22.449873490528,6.75236771069203,31.5074,92.78565,111.533575,88.14195,74.5863,102.51335,150.1224,114.91455,106.0937,7,10,14,2
"ZNF670",0.999862847945638,0.958022428011332,0.963950050503292,0.776785730892893,0.783485312395333,0.894913578638681,94.8624571428571,93.34532,84.9314928571429,62.19405,15.5145290736635,14.2892040503685,11.5188665435625,14.08725,63.35925,71.13715,57.3966,55.150425,130.69575,107.905525,98.844625,69.237675,7,10,14,2
"ZFP37",0.899460217663183,0.398302062339286,0.774151056441404,0.213778454454183,0.381881168272371,0.669069042391774,37.8940571428571,49.1741,62.29645,90.7858,8.47141713112132,11.3447260744267,9.48484837393071,19.925,20.7135,25.479875,34.55985,80.8233,56.1766,59.408825,73.595625,100.7483,7,10,14,2
"ZNF189",0.951962397569904,0.837260955175607,0.989732400855121,0.597436852686291,0.770127288136009,0.844268385325124,546.457185714286,501.47638,479.4315,371.9063,91.2465134241106,56.6395179666219,35.6406219722017,30.321,432.0345,414.13365,404.9751,356.7458,581.56555,579.066375,542.116975,387.0668,7,10,14,2
"ZNF434",0.991220022796392,0.985480305347109,0.882893003305232,0.986606501080248,0.950177958307318,0.998886096701083,331.680528571429,343.86727,318.07875,308.7673,39.8142859099458,28.4963132688425,19.305954694427,29.2609,253.8736,295.489925,266.642275,294.13685,373.26565,401.47165,356.1401,323.39775,7,10,14,2
"ZNF287",0.970897136693028,0.144954657937122,0.232480248718364,0.999828802897975,0.983630782009106,0.488982197611401,59.9130571428571,68.02009,98.0738285714286,57.5923,13.2004828587525,10.0965889081572,11.344526980232,15.9939,42.0329,41.60345,72.22295,49.59535,61.5895,91.3892,132.985075,65.58925,7,10,14,2
"ZIM3",0.71839010881971,0.968931310957249,0.312115369732069,0.961582079154765,0.64708228250401,0.995059737795872,0.897628571428571,2.09617,0.416928571428571,0,0.632978532214875,1.18891573087508,0.231994457452875,0,0,0,0,0,0.85515,2.7712,0.2697,0,7,10,14,2
"ZFP14",0.699633488156858,0.694517376016487,0.999879620767366,0.950420471100081,0.605161396975767,0.609494567038905,171.900042857143,207.12409,205.248921428571,143.8419,23.4535299835233,25.4393000857617,15.5247123466554,0.606200000000001,130.82485,140.4828,180.389025,143.5388,197.8556,250.144025,230.071675,144.145,7,10,14,2
"ZNF473",0.985498706656173,0.999701508959471,0.989725278748454,0.99999420281413,0.994655099380979,0.999784302020494,297.616428571429,317.15195,302.569764285714,295.31285,45.3772648291899,36.4569781386416,30.2511273693141,65.04755,226.099,250.787075,231.7322,262.789075,316.6676,372.64825,344.824325,327.836625,7,10,14,2
"ZNF614",0.991895773694292,0.949294900903502,0.785082489529471,0.999788757860636,0.993242051092777,0.994991653972,236.826185714286,216.6808,272.687857142857,246.44695,44.1601146234355,49.2507147838689,40.7912666262352,19.12955,187.9996,102.259025,160.718825,236.882175,254.9,275.760175,364.39585,256.011725,7,10,14,2
"POGK",0.781086680698195,0.948927926474494,0.328796341272893,0.999844004137101,0.952766408523765,0.976407937980368,1705.60918571429,1960.67268,1569.11461428571,1738.6156,238.333027163396,202.150615399171,113.365049321849,386.5072,1279.5444,1444.045475,1289.28905,1545.362,1834.1287,2404.664975,1849.7777,1931.8692,7,10,14,2
"ZNF514",0.829309110947923,0.999998691222477,0.752508495995944,0.983502512545729,0.998285991087741,0.981787625400009,250.258371428571,210.5194,249.589521428571,222.8114,21.9778809882173,24.4872509498809,31.6676998549761,40.2086,214.50755,144.50205,182.4934,202.7071,276.82015,270.487925,291.265575,242.9157,7,10,14,2
"ZNF300",0.793083646619196,0.989134186176411,0.876818479525592,0.838024924283621,0.479767846720894,0.706593438310082,64.3403571428571,89.31529,72.3042857142857,27.61885,12.8017152801575,23.3515872087647,13.1280850686981,9.93135,46.63585,33.050625,32.873325,22.653175,90.88425,156.01335,88.137225,32.584525,7,10,14,2
"RBAK",0.999934352161879,0.951523847333733,0.911997366376485,0.998560664212083,0.99712649792589,0.998619142975559,710.381985714286,717.4221,648.330357142857,678.22715,126.553477136465,96.9163320143572,39.0034861343987,190.22355,509.72185,517.10395,552.256325,583.115375,754.68785,813.965225,687.681125,773.338925,7,10,14,2
"ZNF92",0.468303495503225,0.469046584464791,0.999544419664949,0.999993211797133,0.800996671694173,0.819693433065053,269.8756,394.95434,387.265157142857,273.53415,51.1142967179578,60.1900716080064,48.1891087427527,58.66355,197.35325,315.770025,266.77435,244.202375,313.82905,430.8614,478.058575,302.865925,7,10,14,2
"ZNF157",0.772958949049756,0.999982020609135,0.691441372992167,0.998470869441723,0.970314028910912,0.998800024178082,1.20387142857143,2.42908,1.2477,1.53885,0.750892935337746,1.31915618347488,0.264385213464938,0.88375,0,0,0.444075,1.096975,1.35125,2.170525,2.15565,1.980725,7,10,14,2
"ZNF182",0.919310769537045,0.999291740554978,0.925370395287112,0.998215709535956,0.9370412442107,0.993950818414681,186.997857142857,165.31761,183.011478571429,196.4101,29.3616500854338,20.0632222542611,17.4395071819175,73.1608,131.89785,125.721675,147.787475,159.8297,229.49535,210.3833,193.594825,232.9905,7,10,14,2
"ZNF673",0.987278886041243,0.890512249097945,0.636458767600123,0.994413656648063,0.999959022872154,0.895314652502277,176.902471428571,162.5379,206.069342857143,159.2519,29.990617787034,36.414541492532,19.2721686535664,19.717,112.98535,78.54115,144.67645,149.3934,249.4086,184.839425,252.96625,169.1104,7,10,14,2
"ZNF41",0.987432129948034,0.997380758429581,0.928740919052305,0.971529288322899,0.910439045866168,0.985550336666259,323.702857142857,305.43821,333.776521428571,363.17065,26.7755819331706,29.3110351870852,37.7876381490136,12.19785,299.0349,230.673275,269.8641,357.071725,334.25475,362.520325,352.68195,369.269575,7,10,14,2
"ZNF7",0.88653132331518,0.953337857424144,0.992197303125,0.999058389469137,0.930356582771809,0.966198647750374,483.115885714286,436.29456,451.481242857143,497.5309,45.3290812736226,40.6094050628975,34.9213662623972,145.1681,371.5693,330.1514,379.608725,424.94685,575.8775,536.2099,456.953525,570.11495,7,10,14,2
"ZNF214",0.958826294783899,0.674930204745695,0.269119739958559,0.969159526040249,0.861777181607075,0.996436345262747,31.9281142857143,27.54187,41.2649,38.3692,6.79981481902715,4.98054162590219,5.14608693705579,11.4179,22.9645,18.7868,30.341675,32.66025,43.76805,32.38315,55.003575,44.07815,7,10,14,2
"ZNF215",0.999913648517714,0.383863426424253,0.323540491074549,0.011462626067686,0.00942805317007556,0.0713471595259324,34.9620571428571,36.38144,69.9625428571429,160.33075,9.85311898866008,8.8588919768558,13.2689623998962,100.06885,17.1746,14.686625,29.107275,110.296325,48.04925,59.0801,109.513825,210.365175,7,10,14,2
"ZNF547",0.999902423192847,0.451096442823829,0.394724859007046,0.938467956575813,0.919144085269952,0.433962359325623,38.0791428571429,38.68807,51.4215285714286,29.1987,8.25927933172476,7.69255884017579,3.71559610162041,3.1096,23.2066,26.3569,46.6811,27.6439,55.33095,53.551075,60.09135,30.7535,7,10,14,2
"ZNF773",0.711562736077349,0.94313045416363,0.916455899248591,0.854966856857964,0.998856541972291,0.95767512548306,88.1759714285714,64.46439,76.4991285714286,59.3568,28.7404333686526,12.5698317204545,7.40950985218371,0.911799999999999,45.0786,25.26135,56.0635,58.9009,101.7694,91.600675,88.3001,59.8127,7,10,14,2
"ZNF776",0.673772190005214,0.987287898529494,0.334172524186783,0.99987712498416,0.857767419451185,0.999218849185708,431.271557142857,345.19906,454.896978571429,439.86455,60.6651942842448,49.5779547144499,41.590527213111,22.66415,369.37805,259.762,345.795525,428.532475,488.8572,432.009575,503.14305,451.196625,7,10,14,2
"ZNF256",0.797673775642763,0.696784715379229,0.999122465031968,0.999997975440005,0.942172473517086,0.914572496595072,53.6695857142857,83.41696,87.0787642857143,54.6043,20.322457525012,27.0328764358726,15.4471210883552,0.0960000000000001,12.99965,19.107525,53.80905,54.5563,74.27585,142.332275,96.250075,54.6523,7,10,14,2
"ZNF599",0.998346628203415,0.986316084833529,0.938455749730209,0.648532843408542,0.558634136743716,0.72992010729147,84.2844142857143,88.56375,76.0555571428571,34.9793,17.2712483871101,22.8886577725652,10.2277491577426,22.8601,58.86015,49.07255,41.97485,23.54925,109.0759,100.958075,108.075825,46.40935,7,10,14,2
"ZNF18",0.995925850450457,0.793473647913894,0.870108565118054,0.803561825014481,0.857712772366794,0.979038647626069,136.675328571429,141.57071,155.568371428571,168.71675,10.722676699578,17.4243396252895,11.5421236474686,15.09735,118.3112,115.34335,144.84285,161.168075,156.28055,182.857925,186.112675,176.265425,7,10,14,2
"ZKSCAN2",0.959401192073365,0.797169304754277,0.387468785517702,0.999484101297804,0.97259362536187,0.970765458205174,158.7094,142.00336,187.666407142857,164.85435,28.4550945417847,17.2534205796171,19.860790680877,38.87965,115.249,104.4749,142.8518,145.414525,185.9891,190.665325,216.95955,184.294175,7,10,14,2
"ZNF689",0.787769220682671,0.68947964877253,0.111098858981918,0.903974951676028,0.572313770569427,0.999967968212667,241.070614285714,200.56689,286.149278571429,289.10195,16.9592742201572,23.2551922194376,29.7915082527072,38.85625,203.88385,148.516725,210.534375,269.673825,270.6744,251.37065,327.037325,308.530075,7,10,14,2
"ZNF19",0.972011663725916,0.999689126952579,0.97605426938813,0.996367094877345,0.958439534483846,0.991594202095944,55.4006285714286,61.30077,56.6072428571429,50.6334,16.7242583320317,8.73756935858086,4.11362809495401,12.4685,28.67165,38.0454,48.580125,44.39915,73.2442,74.5836,58.2863,56.86765,7,10,14,2
"ZNF230",0.68924332622634,0.798046675487197,0.990912367486783,0.997807716535839,0.954907004887621,0.982897460151337,85.8304714285714,102.56821,98.8198214285714,90.31605,16.5484477235597,9.04029113453826,6.79522244386143,7.94795,67.992,84.9667,80.84215,86.342075,94.2444,120.488725,106.3023,94.290025,7,10,14,2
"ZNF222",0.832541336511161,0.971305565131033,0.954686550828526,0.793339187045985,0.455114453428688,0.603253343395772,32.5308285714286,39.78698,36.0671142857143,19.64955,7.59644854291149,6.37580891055837,3.86679113999114,0.851650000000001,22.74515,23.62305,25.39405,19.223725,35.15595,51.30275,45.260325,20.075375,7,10,14,2
"ZNF221",0.638855812798834,0.993211660884231,0.33562015272538,0.999862361066698,0.903295071888952,0.995040226004355,43.5086285714286,28.78296,46.6132,42.05555,9.44092815043991,7.61668898652018,7.08287626669707,10.93865,27.1785,7.56225,29.14665,36.586225,58.23325,52.07465,51.36095,47.524875,7,10,14,2
"ZNF233",0.930454595581863,0.99978954033637,0.849240585566946,0.648860049375242,0.396310998904258,0.636498435860494,29.8021571428571,34.77305,29.1584428571429,14.069,6.44815540374799,6.21105155684875,3.99545421978355,1.6532,16.86285,17.1655,20.082325,13.2424,34.55535,47.27485,32.38115,14.8956,7,10,14,2
"ZNF235",0.996710358575682,0.998812426755164,0.999791790331344,0.72850664131591,0.626974238355871,0.636472276462805,91.7582285714286,95.36388,94.1627,62.56775,14.2678792057497,13.3416926269979,7.79785481847412,0.134550000000001,71.7258,67.118625,73.655425,62.500475,113.5428,120.466,110.6951,62.635025,7,10,14,2
"ZNF208",0.678807491933634,0.997789961224572,0.673098109157364,0.99999999193704,0.889484413052372,0.999446409402319,34.8986571428571,424.31238,94.3781928571429,33.31995,16.1368646998382,398.255302695217,21.3050822165461,13.01205,11.4981,13.4291,24.997175,26.813925,34.61975,28.9729,153.121625,39.825975,7,10,14,2
"ZNF714",0.529910714771302,0.975043638942266,0.656603640504834,0.995168924585859,0.923808782589075,0.999999983207112,266.530628571429,521.39685,339.688564285714,338.6663,29.7153440226611,197.582455008726,57.4963612832472,42.8917,220.66575,234.641475,174.8545,317.22045,286.616,393.835375,440.32125,360.11215,7,10,14,2
