"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N1","count-N2","count-N3","count-NX"
"ZNF8",0.998764692227873,0.990110628676466,0.999753729839183,0.255271149628928,0.520007543197438,0.662489267581444,0.999396425210197,0.995982271974045,0.988523874981725,0.60967582008308,226.620653333333,238.379928571429,247.879516666667,322.054716666667,210.49925,29.319890990655,27.6855437391646,22.6857806864773,41.7480424212315,1.76955,151.70845,189.5379,226.30485,238.0149,209.614475,289.3225,276.2779,256.177075,384.0869,211.384025,15,7,6,6,2
"ZNF264",0.994123813824983,0.425314175519294,0.763073489021194,0.893466635285904,0.990934084245925,0.954873947797334,0.429104204299315,0.360282823646279,0.0896363643198892,0.232257698200981,1137.16924666667,1216.7176,1499.1628,1325.05298333333,575.18175,137.720222027366,93.493428773198,155.121119874787,102.29562654201,425.75375,660.5753,1039.3167,1221.694875,1125.168,362.304875,1596.4181,1365.89715,1770.61135,1497.254125,788.058625,15,7,6,6,2
"ZNF213",0.999743162567546,0.997983599828125,0.993457391582455,0.999358595151201,0.999998582223584,0.991291515630705,0.437621775590366,0.438489918195982,0.629970071671012,0.436972603817705,665.22118,679.702214285714,639.437033333333,684.48055,439.59195,38.5198943268172,94.7455378626964,69.6374639745047,57.9008611642161,62.79125,592.27585,538.4035,541.06735,622.256225,408.196325,714.52555,831.41125,728.614275,783.37495,470.987575,15,7,6,6,2
"ZNF343",0.999874634408357,0.98189685535863,0.996695001660825,0.746177680246157,0.884954826395726,0.980281768826661,0.995412854472075,0.998788049902746,0.999999870064608,0.995944708861746,268.74548,277.654928571429,302.5081,343.807083333333,305.3513,24.0304625181817,19.8852394195234,48.0084157345633,100.610097832717,25.7993,206.86215,255.41415,242.702325,222.22015,292.45165,315.38935,308.33665,305.86435,308.275725,318.25095,15,7,6,6,2
"ZNF302",0.212224521512555,0.999960700346631,0.449280769486142,0.975583809260234,0.168999251402832,0.975836789231586,0.99999999931934,0.728361098020452,0.999996831244924,0.99638389581118,362.93834,769.229971428571,385.15235,247.132883333333,365.16785,41.1113195480582,328.531392239563,82.7675956040033,27.864133219576,28.77875,238.7387,333.6498,232.1148,190.557675,350.778475,413.26075,623.96295,556.5451,297.862975,379.557225,15,7,6,6,2
"ZNF268",0.991798863644447,0.997736310984063,0.999985228088267,0.714617142480872,0.94659820457347,0.930547850424703,0.999460044075907,0.990568257790258,0.994928880601463,0.875125719831923,324.93614,357.503714285714,349.544233333333,423.559033333333,298.3156,36.9565380024232,64.9965444544277,47.1644911475902,73.4963705206621,240.8799,250.66105,219.04215,293.036525,321.0462,177.87565,399.34345,517.0772,394.048775,455.993825,418.75555,15,7,6,6,2
"ZNF184",0.954033153687845,0.824602232377062,0.569816585712567,0.913637445999241,0.999858462420068,0.510688363353281,0.979021087271749,0.881700175569551,0.999969788783079,0.842852512139377,236.026766666667,261.173857142857,196.024333333333,267.952966666667,202.7751,20.1145472419262,38.4868778205164,21.2863177439354,28.8604588497326,38.8836,198.41465,198.90085,171.6567,209.77795,183.3333,260.83175,296.5147,191.399675,324.3817,222.2169,15,7,6,6,2
"ZNF500",0.936406270543304,0.470357486878094,0.926191358941434,0.996005273669679,0.997625895704106,0.812194537090429,0.743954037765745,0.520579311010177,0.244637284439897,0.672472326292469,271.695373333333,301.410685714286,339.1511,286.500133333333,195.0304,17.0190193130354,39.2925417672509,44.189144828438,33.7578812873643,6.27919999999999,221.0545,252.89605,299.11605,246.629375,191.8908,315.2951,391.89035,418.6488,333.229575,198.17,15,7,6,6,2
"ZNF419",0.998246443913711,0.98078947548364,0.949582772704196,0.997195922893421,0.983282782291428,0.99973052720139,0.880755231485693,0.831422496262761,0.982880663310598,0.962301568067084,82.2442133333333,88.0786714285714,70.7236,75.2990333333333,51.84765,13.5068055567797,13.8076986993922,5.38150219926246,16.1556348672461,36.83335,40.1918,63.55005,62.924175,42.207125,33.430975,116.8771,109.2036,81.6259,98.560625,70.264325,15,7,6,6,2
"ZNF175",0.779362581368221,0.911546039599772,0.999585625676116,0.999998206680563,0.894664918872577,0.9613883745613,0.74580089191842,0.396200277146654,0.496341207769342,0.780892372978106,164.867586666667,208.312342857143,198.905083333333,166.951766666667,89.6483,26.2298758810851,20.4544124925913,21.7570131743831,34.0119925151082,16.2451,85.7654,168.4739,173.6158,106.0472,81.52575,231.68665,248.6683,241.575325,194.715325,97.77085,15,7,6,6,2
"ZNF14",0.984848814563886,0.996951333511967,0.999929751128302,0.951450670760203,0.831304836197438,0.900958675804225,0.999591932269133,0.987968790883569,0.994876344640678,0.999285040389019,175.61176,191.652028571429,186.727816666667,152.262266666667,165.2348,19.9600031089481,24.7961683824885,30.2749293962228,12.2509200914507,9.13379999999999,149.3406,156.25455,163.881325,127.94345,160.6679,184.9795,226.23925,207.019775,175.5354,169.8017,15,7,6,6,2
"ZNF85",0.557132432672015,0.995945972464605,0.881729608783662,0.999391323248572,0.602898997270511,0.987214473346087,0.999018055625865,0.801291727077904,0.990973873715288,0.999974651329922,95.0884133333333,192.113914285714,119.75585,79.8993333333333,68.36285,23.6300503008006,104.018882052398,22.7312716306963,17.5476987149629,52.87195,41.40695,67.5198,76.546,57.5043,41.926875,102.8394,126.5991,144.05695,88.73465,94.798825,15,7,6,6,2
"ZKSCAN1",0.737107979091998,0.787672717525705,0.293376400387496,0.995545599340567,0.958923289000876,0.715330021048862,0.996174285847561,0.996196359291311,0.851779381316758,0.999964062071853,2221.66436,1611.44787142857,2817.53978333333,2024.27571666667,1925.9472,337.917699242571,108.184569616314,629.928962245513,53.1090460522337,354.6889,1167.0613,1436.2812,1937.257625,1930.15825,1748.60275,3265.33715,1748.5654,3238.5439,2132.12565,2103.29165,15,7,6,6,2
"ZNF862",0.971138245835684,0.996908862247082,0.927122900724895,0.966052087583581,0.999998120748373,0.920343735745767,0.974806525255743,0.999575190599166,0.942517102921877,0.999818274867069,488.413453333333,416.019928571429,530.66075,408.4924,373.73585,67.4929635743149,83.0899660823069,146.966497263423,56.0215893963687,146.37645,334.56765,254.70245,341.3238,360.51275,300.547625,547.771,575.74215,597.874625,458.6851,446.924075,15,7,6,6,2
"ZNF684",0.971421880933022,0.998249191365642,0.99908016435111,0.988779197991813,0.886086310870038,0.965859817315756,0.999802461880813,0.999676503805864,0.999999974064881,0.991854404817006,64.29994,71.6869142857143,68.03555,58.2462833333333,67.64825,8.38498094090914,8.61496164453857,9.35507350531429,3.6236633251832,13.54915,40.87655,57.3072,48.618475,52.476625,60.873675,86.30005,83.5621,86.404975,65.279875,74.422825,15,7,6,6,2
"ZNF430",0.124699522779857,0.999849108138017,0.21870303500758,0.970181281527724,0.577478445781988,0.964519065512204,0.988357839906718,0.872983409511047,0.982447801270464,0.999991702471648,174.2303,335.735657142857,163.266716666667,217.303133333333,226.25445,17.9101207130972,114.261844799424,13.752397890051,17.1925595983586,44.65295,121.38485,165.07965,145.8999,194.8005,203.927975,206.5886,365.2362,188.44405,226.61715,248.580925,15,7,6,6,2
"ZFP30",0.96500899481218,0.999952527551718,0.992295210793202,0.998980861600714,0.997801783822286,0.999956801888961,0.986851647352573,0.999979215173948,0.994850008359745,0.997935260632401,206.907086666667,161.679471428571,198.217616666667,188.0747,149.9544,53.4106760810206,35.3381001599967,23.818378595004,26.2391312541148,107.6719,108.7173,95.7408,197.19235,139.03045,96.11845,207.9297,228.1934,236.3849,220.06895,203.79035,15,7,6,6,2
"ZNF549",0.936946298484539,0.999984496652053,0.980260429410715,0.983801470238934,0.999770632508058,0.995939886762378,0.920286044795112,0.741950886084099,0.923931801492207,0.818055425128873,116.543513333333,146.971071428571,120.275183333333,138.51625,62.90495,24.171147826956,36.3552880681537,22.1435812339139,33.4621954636846,43.36255,36.53495,86.99175,101.3723,97.14515,41.223675,182.26005,198.4966,150.48015,141.957325,84.586225,15,7,6,6,2
"ZNF211",0.223300081110718,0.999366953579762,0.523527699360665,0.954665571889936,0.770989512447776,0.994534530628595,0.60223160215643,0.999933038012356,0.751004952489589,0.886790872280119,187.698753333333,287.844785714286,198.872833333333,222.08085,298.37345,19.524875676426,60.8937707179143,24.4796077425363,33.1611805616422,127.74665,148.73065,206.8375,169.033525,193.45885,234.500125,214.9953,303.07585,247.80965,287.29595,362.246775,15,7,6,6,2
"ZNF205",0.777823662783548,0.990500942637274,0.665824653792695,0.967390739270661,0.994698389549098,0.887888922191613,0.665813148209931,0.97318330676648,0.56328215845399,0.908413199476363,279.027633333333,231.4178,298.994516666667,251.153766666667,187.59105,20.5971108218111,29.5907540304078,55.6299728231488,29.8791158168117,60.14485,219.51915,194.9401,224.4981,211.49985,157.518625,341.63485,265.0303,368.172675,294.374875,217.663475,15,7,6,6,2
"ZNF45",0.996539733973499,0.833555143264189,0.754303462705554,0.994186401925489,0.999996875110854,0.746199434263544,0.995756011455878,0.98126109767486,0.998674767226849,0.977065927614658,266.610666666667,285.2695,208.241216666667,289.139633333333,234.26065,40.8164469917396,17.2046150490971,22.8781927579725,35.2035838277551,24.29875,191.18555,251.51385,187.026575,239.6485,222.111275,264.8677,316.1694,249.07375,310.3679,246.410025,15,7,6,6,2
"ZNF133",0.978948115856234,0.979693079891014,0.873546193452596,0.979059402047842,0.871838713128361,0.99999999994198,0.928633778198356,0.992671116793542,0.820555862863705,0.819177625032461,259.540486666667,217.627542857143,303.33955,303.707033333333,162.22235,25.4235090279166,22.8307805405111,80.7956070296967,123.28418305332,10.64945,189.48225,174.79775,190.9719,172.161025,156.897625,292.656,256.63305,284.951025,213.974175,167.547075,15,7,6,6,2
"ZNF436",0.424083951676701,0.244313884798574,0.99471985246535,0.760679517919146,0.993974454046023,0.937405083471919,0.9761700130038,0.991506291276115,0.954054401670947,0.999845265490697,469.55116,681.520257142857,739.5514,621.456116666667,586.80415,55.4746258326443,95.6425389748895,172.766271485148,87.70151546576,128.41755,353.54205,564.5125,382.394875,553.76115,522.595375,576.85155,748.64195,1062.04475,641.4093,651.012925,15,7,6,6,2
"ZNF484",0.689272526984303,0.999977640167998,0.857959214082682,0.43881482870438,0.993415278521637,0.660351265695049,0.591807049784363,0.969068170278613,0.697493687805003,0.99713118122468,148.579286666667,177.032114285714,150.837316666667,188.037166666667,201.0564,13.590263514856,11.7883923074965,23.6597335064228,17.085022555222,0.627399999999994,110.91755,157.2096,114.843975,154.894,200.7427,183.3199,194.92495,175.95015,214.5298,201.3701,15,7,6,6,2
"ZNF780B",0.999829954813451,0.999999783603831,0.999967610698316,0.990348046860826,0.998860007953247,0.996259387147511,0.57873564119249,0.69193516589092,0.66169541983646,0.806066030893426,389.639373333333,380.424328571429,387.808883333333,362.299483333333,251.9026,39.0044307033438,45.5359155286384,19.1993567770106,37.4745399667509,71.016,290.46615,332.0859,365.57935,309.912275,216.3946,479.50025,457.25095,407.25925,431.001275,287.4106,15,7,6,6,2
"ZNF557",0.699215370811051,0.964473005094082,0.490604188086069,0.98335525947543,0.974103827641517,0.856683624345812,0.954942063880367,0.999990563904123,0.838319172992569,0.997271718930666,256.764666666667,204.169085714286,284.93205,233.886283333333,209.8227,29.0377719523869,22.5551430017469,33.4348707315656,19.9621492006984,32.2727,173.9999,175.92265,252.053575,205.0393,193.68635,285.4568,239.70765,319.419775,265.145625,225.95905,15,7,6,6,2
"ZNF337",0.997680178507715,0.971436300733865,0.929830958175883,0.999631266706128,0.999985265229875,0.958956943090512,0.978332484266256,0.996414775482548,0.898084606398921,0.993821910331591,377.20796,344.475,444.266483333333,355.570816666667,280.3363,42.886861988309,46.6907202376497,164.549934491316,95.9467690152945,63.3082,236.149,284.3657,253.2292,220.7207,248.6822,527.8533,367.6419,433.6499,402.5394,311.9904,15,7,6,6,2
"ZNF317",0.942839422795411,0.603885997617483,0.967483181275741,0.976529433725348,0.79302117740341,0.449875039427835,0.999627576784141,0.971608816609413,0.835283442012218,0.999837880456701,986.099373333333,909.559671428571,830.3014,1048.99388333333,1019.56355,78.8288531622047,56.8367978372358,30.2064986799419,41.3916630290321,108.21945,776.1364,859.89225,770.9834,988.782,965.453825,1142.96415,999.548,888.38525,1078.867875,1073.673275,15,7,6,6,2
"ZNF426",0.989820815146815,0.931916844926836,0.998104015924733,0.999999704467799,0.993610026973855,0.957632851184833,0.966919967138755,0.906159255542483,0.826027185507509,0.978214687792044,160.0554,179.800128571429,195.3097,158.568333333333,115.3689,25.5812698122465,40.8369418812982,40.3353267219361,15.2224475681731,32.4328,84.69655,118.3077,137.72605,134.5607,99.1525,205.1988,244.48805,270.622225,170.0058,131.5853,15,7,6,6,2
"ZNF331",0.821957114716864,0.999898576093959,0.941959737586696,0.999386028533892,0.818351726601723,0.997899675135182,0.992313249176213,0.846321644378762,0.988270471866068,0.998846921084196,440.68148,632.266742857143,467.899916666667,397.8164,312.78225,75.8637154870597,235.162136476913,126.889980617587,151.021437929697,193.85945,244.53235,276.678,277.639525,180.38415,215.852525,512.57355,713.60385,541.536425,454.9052,409.711975,15,7,6,6,2
"ZNF227",0.8313917265579,0.394141041528888,0.136608477116848,0.607821175264905,0.994937737725601,0.0758123549369702,0.741947527916124,0.981835997925065,0.212411451358949,0.998765784895812,252.915173333333,284.971057142857,194.911816666667,299.414066666667,314.15875,17.5405364956244,13.76407556377,23.8286127817157,33.4922541837131,87.71215,204.25035,271.54405,162.66285,248.101425,270.302675,308.85635,297.43085,236.93115,355.303825,358.014825,15,7,6,6,2
"ZNF141",0.999267762160662,0.767684690238805,0.74516701714105,0.914122074416901,0.883577658427623,0.998730802480693,0.594992453031829,0.566570237922682,0.96466013292988,0.91398606349214,77.88398,73.1171714285714,102.785766666667,95.8707333333333,126.28845,14.0966229607837,11.397788339112,13.0857149154505,16.099350829597,3.55255,32.344,53.31175,83.0896,76.309225,124.512175,124.93875,79.82745,123.4923,120.00775,128.064725,15,7,6,6,2
"ZNF304",0.620684748183399,0.951037925045513,0.981773607526065,0.766370860741301,0.999883102167598,0.995258650590297,0.360837906179494,0.104642919209757,0.230877837894922,0.140537257263484,231.981233333333,311.490485714286,274.375966666667,301.353816666667,60.82155,31.0044459613267,58.1630218296668,31.8876017589874,54.5716710420612,21.49835,156.2299,208.13,221.9786,226.15245,50.072375,345.7358,419.1504,314.904875,359.966375,71.570725,15,7,6,6,2
"ZNF132",0.155972555782041,0.158043475830869,0.999975067540661,0.986501895808815,0.57100603538118,0.544494835799237,0.993176458789947,0.427351211517394,0.406042455989469,0.958415807567394,44.2263266666667,82.6720142857143,84.6780666666667,52.8962666666667,32.94505,6.81916363225528,18.2030574363004,21.1109215824522,8.94561039458894,6.37815,27.977,44.13075,51.57835,51.221,29.755975,42.74975,101.40945,130.0542,66.67255,36.134125,15,7,6,6,2
"ZNF20",0.900962320351348,0.895386360311635,0.566223348808876,0.911503329344121,0.590451908316908,0.999999519315027,0.998627473474609,0.999175847734581,0.932421989209531,0.939893238569697,118.39064,137.615971428571,97.7562166666667,98.78815,128.32395,12.1168012532257,26.489641392508,9.20651797729618,14.5231852341408,21.79395,93.5494,98.43235,89.199675,79.740825,117.426975,116.83535,139.54405,113.2814,103.51585,139.220925,15,7,6,6,2
"ZNF670",0.999979941408027,0.935440560843195,0.941931033292305,0.98669906236873,0.996374586193272,0.820948351506408,0.31480575299192,0.406310986385388,0.186962718800905,0.570680801545045,88.8196333333333,90.6586857142857,73.0553666666667,98.98135,150.4189,9.39283017391795,18.2231760795269,9.12177153933257,24.5058724469157,29.5882,63.35925,62.1768,54.8664,77.764125,135.6248,117.421,98.47725,92.4861,94.443225,165.213,15,7,6,6,2
"ZFP37",0.378112425225334,0.443096172133882,0.99999997944432,0.751296479604447,0.990372183813539,0.992757485735963,0.999318794659409,0.716980553482971,0.736885438090848,0.885424663352605,40.5109666666667,67.6601,67.3511166666667,59.35215,34.83035,7.32643671277204,12.0533076798742,16.1599106726784,15.8504990451142,1.46525,19.4203,40.85895,37.177525,36.203175,34.097725,56.9521,89.3625,93.97815,69.601075,35.562975,15,7,6,6,2
"ZNF189",0.945753952240647,0.999421520039277,0.993520338572352,0.953053272893169,0.999999999228418,0.993975866431791,0.154476148260602,0.0884234739928745,0.170472610347483,0.0966215476529603,517.948006666667,455.664742857143,498.116866666667,454.893566666667,844.9596,55.0405236630417,27.8181845425482,65.6696938446428,60.7055435048874,268.7201,414.963,413.8668,404.9751,352.594975,710.59955,569.46735,467.31795,554.965975,542.116975,979.31965,15,7,6,6,2
"ZNF434",0.999916682763448,0.74017319092126,0.767222379823987,0.999999304279241,0.999884891182032,0.859565013392054,0.934843069373094,0.964754775697641,0.607755199580274,0.944707858297523,333.460626666667,338.617442857143,284.89505,331.81925,381.7841,22.493909331041,32.5511989548469,28.9177149728069,33.2236367220563,29.0672,278.3037,287.4673,234.607775,289.097625,367.2505,401.288,356.76765,315.9859,355.729425,396.3177,15,7,6,6,2
"ZNF287",0.76893533791466,0.0346158362258012,0.454263074952764,0.999422255952433,0.937894275009557,0.150991350814376,0.983988569259399,0.772941843520944,0.174626815321032,0.971303904160091,62.68292,82.3214,116.858966666667,66.633,48.1381,8.61286140916843,16.2410583036005,18.9533267935503,7.32315899331247,37.1753,37.8966,51.4414,86.511375,56.93035,29.55045,69.22585,110.8081,154.2632,76.345525,66.72575,15,7,6,6,2
"ZIM3",0.401088678094751,0.711441350819471,0.996004862548016,0.748430388814581,0.993112326822765,0.999998012492384,0.989950471116111,0.976816807290681,0.997530746055071,0.998484486268084,1.81634,0,0.451983333333333,0.52085,1.0379,0.828474596604535,0,0.451983333333333,0.328988453444798,0.0846,0,0,0,0,0.9956,2.3044,0,0,0.6179,1.0802,15,7,6,6,2
"ZFP14",0.999997881793762,0.999992266597605,0.999964669218713,0.998415951598074,0.999582855335744,0.9980429174784,0.938308206759719,0.94255460166231,0.963012756975007,0.903232351109596,190.74178,192.455328571429,188.2413,200.2975,151.08575,20.2300226344181,20.4585952279198,16.0573180077289,33.3747150076122,30.01805,126.04655,169.88125,180.389025,149.8155,136.076725,240.27875,215.4527,211.4764,237.789425,166.094775,15,7,6,6,2
"ZNF473",0.91655517880201,0.933953039485633,0.999999996724095,0.666901963001936,0.361327941946816,0.403813680775943,0.262915204120178,0.138892037991595,0.15322021813184,0.803180489463579,308.526906666667,267.613157142857,268.253633333333,377.729816666667,473.84245,30.6354891700078,23.2826251857971,21.8893037409396,57.529697613803,97.41585,226.099,230.52565,239.866325,294.965425,425.134525,347.10695,291.00215,269.65485,422.916725,522.550375,15,7,6,6,2
"ZNF614",0.803073204598883,0.997380067131239,0.970055321001377,0.972238855986113,0.995442960564724,0.999255755037407,0.860559077164879,0.998295410184941,0.951888817198379,0.981714877177578,219.352826666667,291.048157142857,241.788383333333,261.23595,324.40145,36.8577147331186,37.5341212491911,52.1596867288165,75.6651875067249,114.11145,107.57015,218.98885,180.493275,150.74125,267.345725,254.9,335.95595,347.19325,272.02515,381.457175,15,7,6,6,2
"POGK",0.999973645981304,0.873915279220278,0.944624525589198,0.951248877513203,0.982683982291243,0.999638004292769,0.885152989135743,0.925654211887436,0.998387968398983,0.992579815853498,1803.64992,1777.88927142857,1550.76595,1613.5542,1421.02295,164.359633178499,192.348782397532,208.70263876487,158.134812719759,203.67305,1357.2852,1390.35455,1303.568275,1356.862975,1319.186425,2182.0665,1994.49,1677.62625,1924.957625,1522.859475,15,7,6,6,2
"ZNF514",0.999989458983543,0.938379753073908,0.974320212671738,0.999992032702501,0.99999999999979,0.977420615172612,0.99313840543514,0.996675766343517,0.99999549527645,0.996876037375031,225.321293333333,228.856371428571,260.44105,228.799283333333,255.3442,19.0264454198597,23.2252806297845,70.7960965971465,31.2088733124349,21.5501,177.40575,204.24905,173.3233,177.1773,244.56915,263.9296,274.3218,241.12445,295.271025,266.11925,15,7,6,6,2
"ZNF300",0.995505047606138,0.999632134253085,0.999915393906349,0.999142730264837,0.984300785328608,0.995698193415885,0.273246801224157,0.450585198575827,0.414277124262843,0.27923983013754,69.70008,81.6459285714286,76.3535,61.45675,175.9723,14.2658837481267,22.5342240438924,21.3254210727166,23.9348732517325,164.5328,34.21115,41.1886,37.730125,25.42825,93.7059,94.01955,94.59375,99.848925,77.511025,258.2387,15,7,6,6,2
"RBAK",0.875231438812426,0.996746375785421,0.988606666571686,0.969476257599177,0.999271102619151,0.999281565230755,0.999994884304815,0.973139659253621,0.998812082940339,0.992255960088258,720.846613333333,613.176557142857,679.407266666667,645.739166666667,733.51375,83.8426738332943,59.002341802673,62.1647733744155,68.7405071695511,108.39455,507.58565,516.08525,563.514725,546.304925,679.316475,827.3622,686.9408,743.453025,667.1472,787.711025,15,7,6,6,2
