"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5"
"ZFP30",0.971059489295579,0.971716239041198,0.715970092283742,0.973009579713448,0.862552024253072,0.999426960136025,0.926980022127404,0.614106371519304,0.999506841757931,0.999990990633178,99.6150956521739,108.128774193548,90.216055,84.63938,86.6449363636364,11.1350807134763,10.6805577105031,8.72570644461021,13.7580976334892,9.23700809586236,53.39115,46.3287,48.942725,46.73955,41.5706,128.2677,144.0853,140.0861,119.661825,128.9299,46,62,40,10,33
"ZNF549",0.834018441293229,0.62899375564624,0.0963294259329907,0.999999553883543,0.980765680797042,0.899423414437976,0.386694452162446,0.0406824231111874,0.991949178454065,0.772487999470343,63.9454891304348,76.8356370967742,44.7715975,64.77191,38.1650909090909,10.6751190887456,9.97203629768934,6.57925927157232,18.5190972368013,5.91838065478001,19.909425,21.783625,13.720975,16.998,12.966,75.661275,104.40815,71.255125,97.050625,55.6159,46,62,40,10,33
"ZNF211",0.998160097918329,0.729403231708595,0.493096981098681,0.99902528141949,0.992408331855044,0.987021422514692,0.141758271768214,0.0527773344110338,0.797287274212182,0.739638150336499,127.294113043478,132.138998387097,105.285755,119.90521,83.6730151515151,16.784806962208,10.6755059489907,10.634143194612,10.1035587852713,7.45972795093574,65.281725,73.85455,70.053975,99.20135,48.4564,149.651875,157.99435,131.944425,129.0554,111.3207,46,62,40,10,33
"ZNF205",0.102757349419689,0.200956293299206,0.999995166605223,0.939106980561614,0.185661088152362,0.234001094698135,0.0846129987544533,0.989935433902575,0.988293486494352,0.132889747113862,418.065836956522,333.921491935484,336.332325,465.11491,316.170212121212,32.7947407417499,20.5650346856467,28.2369288564572,44.6224420702619,21.0102143819705,288.490025,231.114025,215.664225,356.2897,229.6132,440.152725,403.20285,436.845125,522.2141,419.5873,46,62,40,10,33
"ZNF45",0.556654976950269,0.999636207832165,0.730317889493592,0.122414575299073,0.50893219585966,0.170911590790981,0.998349002932848,0.451156714620167,0.989932012044668,0.0957270402277675,160.322284782609,196.441109677419,165.64959,262.78645,152.072184848485,17.1102159362285,12.0391337655041,12.7525088566016,120.335574699447,9.50697475747483,87.9343,134.527975,106.672525,102.246525,109.1731,189.0822,252.46085,217.096425,153.5046,182.3965,46,62,40,10,33
"ZNF133",0.999848524555283,0.916753612949248,0.945690186704837,0.0996674902515604,0.0689257704045334,0.0281146098796459,0.550684908787138,0.587031337092306,0.956349645261367,0.00836977491700086,239.109991304348,235.993533870968,220.96432,325.24762,204.584509090909,15.7183617069223,13.2503804343465,13.7556888271936,55.2509944205085,9.63708612264868,187.33025,168.68105,156.388225,181.99435,163.4321,278.64385,279.176375,254.88585,436.88,249.0002,46,62,40,10,33
"ZNF436",0.910619860523763,0.964951104812351,0.545774992128177,0.679142593008702,0.352019696309901,0.896483619675656,0.862778781783066,0.366214473428996,0.996813036858576,0.965567314122218,221.846252173913,241.964224193548,204.7688875,166.55788,194.931842424242,11.951520931939,22.2004882855975,14.4696963008771,26.6096272894388,11.1147634432486,167.788725,141.059525,130.883675,115.14215,135.9619,276.531075,287.878925,261.71735,176.079425,228.1067,46,62,40,10,33
"ZNF484",0.998213636513681,0.999999380271944,0.999198243259342,0.999951100021881,0.99999883061438,0.999981661664218,0.993984303870204,0.954905026692755,0.992455597524188,0.995692860085496,41.3443913043478,40.0981241935484,41.1574075,40.44359,43.3419454545455,3.61817141660273,2.40758081519517,3.12843046099385,5.59929503388993,4.06317622702459,23.497975,28.31265,25.3704,30.91015,28.9079,54.48605,48.46855,50.5224,44.598,54.7368,46,62,40,10,33
"ZNF780B",0.474378719818067,0.999988905952207,0.574256293115039,0.665001030072924,0.992266639047247,0.707576031892923,0.994743017156476,0.320869866719215,0.990610362758847,0.532515968750953,155.671495652174,195.096562903226,157.9026075,213.56742,144.490060606061,16.2985544307854,17.9243622569774,15.3832592505709,74.9930589756098,13.7980659365593,92.9015,107.896,92.696875,75.1268,84.3091,180.56335,235.967875,180.6289,166.512925,166.2679,46,62,40,10,33
"ZNF557",0.33279596952017,0.99527795379164,0.634259289427058,0.615338504648519,0.0891249389823664,0.475408936434135,0.898695617217373,0.944466090307525,0.985985920372563,0.300952356153578,122.984791304348,140.271924193548,126.928875,99.54275,132.635975757576,5.31393706977917,7.21940588955981,7.50958077143898,18.735395849243,6.23354108772902,99.173575,95.99885,97.257725,64.265925,107.9012,136.16395,174.263675,154.11255,97.30715,149.6735,46,62,40,10,33
"ZNF337",0.641932038913499,0.965104133304143,0.258755261789759,0.996200417296242,0.993790715092785,0.941166546701418,0.60476895733285,0.0484746929157823,0.933388990737212,0.715723706991166,291.504902173913,329.637540322581,271.3135775,309.58316,244.926942424242,25.2494372608142,21.3964221804281,14.8482645820003,40.7673450284149,14.1565120607639,213.6649,211.1438,214.055025,205.851825,186.5543,326.987125,410.35495,313.484375,423.3696,282.2872,46,62,40,10,33
"ZNF317",0.071632123229681,0.900965623569528,0.523124586950782,0.96612007036383,0.199291450862474,0.759167241169023,0.873159172822544,0.662111399162316,0.9999623455692,0.730371517252179,482.187541304348,572.098161290323,516.109595,442.01149,520.820933333333,18.9479572731994,26.8911417410908,27.0033094052821,85.2643148218923,22.4900600841894,415.689725,435.973225,430.886925,265.114325,441.2145,566.497975,681.43405,614.1993,451.159325,601.909,46,62,40,10,33
"ZNF426",0.5622872839825,0.0204922928289223,0.358362036919595,0.235710158688172,0.712467328131051,0.999814869405803,0.03847390033228,0.459993033823508,0.999997598510222,0.999620118420467,54.1719608695652,42.6164032258065,27.930775,25.56627,28.4599484848485,6.06424712289425,6.56998648973446,4.13052143076198,7.88489148288675,4.24378123895121,24.776675,10.6677,11.275275,7.61125,9.6756,69.7909,57.0363,32.725025,34.449625,39.2491,46,62,40,10,33
"ZNF331",0.920134358890185,0.843116860559738,0.998344905597462,0.999057225767029,0.947575890010137,0.904231777132538,0.999756418062893,0.980553688826482,0.939651426852363,0.996331210723827,667.013908695652,492.405633870968,428.0335875,762.98098,622.450412121212,181.174022435067,74.2080680651126,93.9524123849945,257.90380535426,318.911104046815,195.03845,181.687975,79.84165,318.392375,43.1593,701.37295,538.0891,478.47195,660.03535,443.4868,46,62,40,10,33
"ZNF227",0.464487577927816,0.992675900358984,0.792053434714362,0.00135723147669808,0.0233656730036526,0.00419776425111795,0.995378356670326,0.812322496890536,0.999999904644467,0.00509602371442908,176.270865217391,232.997662903226,192.735435,414.66742,191.683075757576,16.9742702229584,13.7817907048278,12.3688085708047,212.674313294514,11.8008428638393,109.95845,161.1394,144.356225,149.32045,131.1904,199.857225,298.883875,252.35975,242.77275,218.9332,46,62,40,10,33
"ZNF141",0.584687396742178,0.99442107639002,0.355138904924713,0.857740349107704,0.999764837839681,0.73544717082295,0.987551105819955,0.347222090550787,0.999964141526191,0.706822092454966,40.2841282608696,49.3866209677419,37.5093725,51.33821,36.6697606060606,4.19747076697507,4.46571849874964,3.93975571255569,11.1656717474832,6.27465309815577,20.184625,27.372525,17.13655,30.040775,13.6248,59.829625,61.359525,50.498375,69.788275,51.0535,46,62,40,10,33
"ZNF304",0.567165529732554,0.98904700406695,0.888120255172497,0.999999997158241,0.909505953460572,0.998121308871137,0.999920595107621,0.748425964880638,0.998001376378184,0.999980120409992,151.348813043478,178.618651612903,161.0891375,151.00357,154.273733333333,14.1854188227949,13.7580058000011,12.6587884388975,20.9558119605095,14.1958002561368,93.7932,95.023575,94.580275,90.574525,83.7321,175.106425,240.7206,214.110225,205.265775,199.4352,46,62,40,10,33
"ZNF132",0.300598283970388,0.952868893879327,0.0703882494215224,0.9400875787964,0.325726522022409,0.997755767622533,0.787396575713913,0.982001688076894,0.400763849849319,0.591132392205567,35.2660956521739,47.1535096774194,30.39602,26.84867,43.4290878787879,3.92198401245975,5.18391229852136,3.22721032724224,5.72225025248032,5.50282296606113,14.6163,19.806925,13.293,11.0936,20.6363,53.946725,58.37475,37.2851,33.14835,58.316,46,62,40,10,33
"ZNF20",0.999999985942998,0.715648653649403,0.654688514091016,0.9721041094595,0.968008310564837,0.9998477985521,0.304884442749647,0.24292547759011,0.953111652902224,0.97127261190506,68.5922456521739,68.6697935483871,61.69304,63.13465,57.4426666666667,3.80020186557095,3.64340245792035,3.70662861934587,11.9202819608827,2.15265913350661,55.263225,47.2674,46.8879,39.955475,47.687,74.0243,85.58865,81.0327,63.486525,67.3284,46,62,40,10,33
"ZNF670",0.313065097313396,0.166963629448372,0.980715083199103,0.98640731898161,0.978924924504386,0.906718913149881,0.124757152564577,0.932449815556236,0.999204933917666,0.848854367196703,76.4629586956522,61.4548064516129,56.8899075,69.31148,54.5743727272727,7.08316902519241,5.12467250347352,4.84592710044746,10.5699414979333,7.00756065519495,48.9655,33.220125,38.593925,40.596825,32.0226,90.649675,83.26365,81.322625,98.584125,74.5071,46,62,40,10,33
"ZFP37",0.916988332796056,0.367042862407953,0.791343280603244,0.9995849370677,0.998846692484566,0.894230193140402,0.160439131758932,0.474410783838608,0.984300709080291,0.73262154354288,30.6074173913043,26.5999435483871,21.0055475,28.8384,17.965203030303,3.62432758912302,3.54718870352148,3.73766288591803,7.92645443838402,2.90911490429833,11.76755,10.313375,2.69845,12.49065,5.5642,47.816375,28.67785,32.74745,30.4765,23.0193,46,62,40,10,33
"ZNF189",0.998634391033298,0.972271516940033,0.995148044891456,0.991482908450048,0.998214854377953,0.999995478937411,0.556047925687339,0.661965049783592,0.896736064533955,0.98518015986367,547.57532173913,569.395051612903,600.882335,610.3081,685.451736363636,58.0232180628139,47.3701943842164,68.6092261225494,73.7690813183048,78.0493220690929,338.1434,335.93175,292.284225,476.0857,440,606.83475,638.2167,719.167625,761.13135,710.3825,46,62,40,10,33
"ZNF434",0.809636124147862,0.616047791241315,0.990448584958941,0.690777714446319,0.954525588257589,0.993663926445143,0.645450257095752,0.990229780960854,0.999999868496608,0.995080183432966,285.120515217391,265.491427419355,256.8212625,243.24661,256.224145454545,10.831897406746,15.35818844275,12.0449598702313,23.6893863647764,12.7021857923274,234.00545,197.099325,219.67995,182.9972,206.3871,327.8264,302.061625,289.769675,276.374775,309.4425,46,62,40,10,33
"ZNF287",0.61315613413549,0.100714874820488,0.000844149059824106,0.926399272838642,0.999999968049822,0.144438750638046,0.0482317735732204,0.000369766598371624,0.994039897636415,0.0873117479395268,28.274397826087,35.7633967741935,13.8089325,35.94143,11.2045151515152,3.42689643803392,4.84946575227035,2.25527780620739,8.61320523982475,2.75843400113881,9.105275,8.516,4.6116,7.959375,3.5619,42.5191,49.187425,16.339075,53.6495,10.3181,46,62,40,10,33
"ZIM3",0.242712697885695,0.664050738477016,0.982739550916989,0.943474080793533,0.296687757555515,0.521767974824538,0.402561132166483,1,0.990111236965209,0.355238034048748,0.1658,0,0.0455325,0.27454,0,0.107799357503934,0,0.0256395508749766,0.27454,0,0,0,0,0,0,0,0,0,0,0,46,62,40,10,33
"ZFP14",0.559248001378859,0.989811643196561,0.295566308579371,0.991650679930118,0.679957799915954,0.999875076739424,0.986330931599355,0.320682071538429,0.999996843626009,0.999966188372376,122.845658695652,145.957432258065,114.8123525,110.54208,113.682584848485,11.9911079123631,12.1416606289919,11.0267218115701,23.0332295123844,7.70246950854951,82.523075,80.7592,69.1483,70.5097,73.6127,135.6512,187.58435,137.1996,119.582525,139.8041,46,62,40,10,33
"ZNF473",0.624583485059943,0.743828818819594,0.99999775333223,0.0051164232746056,0.0459268503802779,0.0551007447132984,0.903186881323205,0.18289935291675,0.284330526272754,0.00105562803737658,216.129241304348,243.773583870968,242.6263675,339.71569,195.795957575758,14.480281905991,13.2975295123423,15.2951398900303,59.7228437748041,10.2081211254573,159.70935,151.374775,174.7509,226.5582,154.2679,220.340175,326.557525,280.05945,449.15165,214.907,46,62,40,10,33
"ZNF614",0.800759370873415,0.99896024375872,0.93419419617781,0.433308684477546,0.800290851962968,0.549058213037206,0.775167023899905,0.173639154244219,0.651480488191596,0.125404686759713,97.5707869565217,115.22565483871,102.1922775,146.16741,75.9927363636364,10.6748148204566,12.6104430397633,11.3661813975808,35.4025221605073,9.19940767446163,44.82095,49.096825,56.417925,76.7882,30.1651,140.620375,153.001575,135.329725,172.4607,99.1185,46,62,40,10,33
"POGK",0.324603405900107,0.899947503751777,0.908677846861861,0.986825934489065,0.980003077125067,0.999998904444091,0.681034111225331,0.0185522229405645,0.225882965334547,0.679071345658287,1142.94891956522,1377.10476451613,1265.3809125,1254.86877,951.999357575758,85.1739408343868,92.3998744901994,120.814014409361,100.884600159334,62.6510064195484,711.6821,922.310675,816.253175,1094.79095,775.2952,1427.848275,1768.433125,1395.01195,1343.008625,1021.3363,46,62,40,10,33
"ZNF514",0.66206548714558,0.71519152129471,0.0678227265465181,0.999997097397437,0.954429904014963,0.920976064566784,0.949245639341476,0.275101485945449,0.991377904833137,0.985352431060339,117.276893478261,145.28615,88.14364,119.50211,99.4808272727273,12.878298192589,19.6884251042707,7.47195724112515,30.0766588734795,11.7298106737505,59.995175,68.199875,59.33455,39.8269,42.6864,141.1482,178.717825,118.715125,160.579575,158.9474,46,62,40,10,33
"ZNF300",0.00296161609133982,0.00330404601952605,0.996500147873837,0.994878541836056,0.0960723792083668,0.0726516272720251,0.000500136096459491,0.819387380175632,0.961221608701554,0.0254535781214033,103.944560869565,47.3277241935484,41.57873,114.85865,28.939003030303,17.4068087543589,7.0017079754355,8.79879900909719,45.7534215519069,6.9672221174614,36.58175,11.55755,10.77745,18.523575,7.6139,121.944625,58.759075,49.597625,240.031575,31.5789,46,62,40,10,33
