"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF184",0.388236557183548,121.720712413793,129.607835227273,5.31248461370121,7.03442882095621,86.9305,77.138725,138.2546,150.38505,83.804598,126.070213207547,82.8239,108.5433,72.1511,95.032575,80.5423,143.6407,3.2940846722442,4.21471855928418,1.50433527773198,1.31053113895868,0.589126142557236,0.390151633321084,"LIHC"
"ZNF500",0.110680252461314,163.096510344828,175.47209375,5.21603072054134,5.55361963408335,119.2355,123.60495,198.0273,219.6362,109.913668,168.472323719677,112.46925,162.701,88.961275,125.5599,122.61125,204.76155,4.05938159787257,3.49922154499777,1.5327695525517,1.44662652236056,0.616140808293369,0.532692507297725,"LIHC"
"ZNF419",0.787708408520398,139.183622068966,141.94811875,6.78891835372206,7.44233211221388,77.332,76.769675,185.2358,168.83985,91.233316,139.447397574124,90.4685,125.5025,72.979,108.94895,79.24535,178.7356,3.88962467555425,4.5561394953469,1.52847012131099,1.38725081105578,0.612088350551492,0.472228646460526,"LIHC"
"ZNF175",0.508462143042563,68.8437331034483,72.2828971590909,3.52161299807364,3.71713279617612,36.6863,34.298475,92.1705,96.314175,78.823858,70.1573846361186,75.18625,65.0459,61.830575,98.88005,34.7975,92.97355,3.6792165418154,2.40352631856274,0.890052661925259,0.865130259854694,-0.168037396054672,-0.209010723874374,"LIHC"
"ZNF14",0.528441168627516,60.8965986206897,65.6220801136364,4.7990623839109,5.52763813811354,16.8196,15.3219,93.2965,94.4176,32.846788,64.5867530997305,30.81515,42.9268,22.325875,39.889325,16.1443,95.20325,2.27652048101275,3.48451997276754,1.96630346625461,1.39304205885741,0.975485994859867,0.478238816581668,"LIHC"
"ZNF85",0.0405420151487624,32.06406,41.5459176136364,2.71991358835624,3.53385668053836,9.8371,10.68655,40.146,55.04555,12.636802,37.7390247978437,12.80485,22.3684,8.170125,17.883925,10.0163,52.4917,1.07544344557229,2.16138018096115,2.98643792929917,1.74686935028524,1.57842573683972,0.80477171200741,"LIHC"
"ZKSCAN1",0.192815275985973,887.689297241379,999.753352272727,48.4169104995378,66.9496660248135,422.0862,396.2698,1229.7719,1405.035625,810.207736,932.012909973046,703.32395,746.9325,488.7154,1101.942075,401.8593,1290.71365,65.9025709669073,38.8068638372554,1.15033820162518,1.06200350492828,0.202058078626574,0.0867885274737987,"LIHC"
"ZNF862",0.963772332681339,326.640337241379,327.6582875,16.7375600065331,14.9339645894925,180.3027,192.048225,412.5874,401.917025,152.335576,318.363302695418,131.52445,269.7508,96.223325,206.69845,180.7548,395.02645,11.3309594761841,10.2682004047054,2.08988150407767,2.05095554476753,1.06342114406408,1.03629622119929,"LIHC"
"ZNF684",0.794914743680583,180.478354482759,176.618942045455,10.5743316347073,10.2672678338229,85.4517,79.550925,222.6277,228.688025,256.629324,176.17059083558,246.8149,145.8124,188.717775,306.4686,82.6892,224.3466,13.7105020226244,6.69887328738646,0.686478801758366,0.590776326712852,-0.542712923779759,-0.759316078565039,"LIHC"
"ZNF430",0.757729929572453,25.7875917241379,26.8266875,2.49799852281159,2.25775752274697,6.6052,5.603175,36.472,40.455925,20.446178,26.6980377358491,20.1747,16.1204,12.52195,24.81115,6.30965,37.04485,1.76976863391637,1.5881048982306,1.30577155964548,0.799040382260951,0.384902524301273,-0.32365967832307,"LIHC"
"ZFP30",0.0112565113817407,81.5341124137931,101.416938636364,5.19460680768259,5.63810116383033,35.4331,42.16575,112.0944,149.740225,74.096846,92.2910787061995,73.4514,80.2882,55.567825,89.03425,39.70655,133.54055,3.77276757068683,3.67708153933632,1.24554665533536,1.09307923334341,0.316779062654875,0.128397980523601,"LIHC"
"ZNF549",0.417108159272647,56.71998,62.1202357954545,4.20905274541328,4.93598925910811,19.0165,15.468525,80.5515,83.21355,46.583782,59.8506905660377,45.2107,38.7723,30.865075,58.5128,18.0757,79.879,2.8440542339797,3.1300999386524,1.28479672530748,0.85759123393356,0.361540120828487,-0.221637935856156,"LIHC"
"ZNF211",0.340066631598747,115.381082758621,123.183624431818,5.01816141645857,6.15138898510799,72.028,68.27485,145.5094,150.51055,100.997626,119.688777628032,102.2939,107.2891,79.3703,120.444475,68.71705,149.806,4.91810941115883,3.80359302348116,1.18506525715795,1.04883184627822,0.244966505187642,0.068783396707906,"LIHC"
"ZNF205",0.284264571122468,341.910615862069,361.543419886364,12.536796438096,13.0124531013933,243.4951,239.13955,403.765,438.336975,204.91849,350.920930458221,197.14805,317.6872,169.78085,230.380275,243.33445,426.20685,8.45491605991582,8.28413085757101,1.71249031972772,1.61141436600565,0.776095832908032,0.688327522544767,"LIHC"
"ZNF45",0.138493735095426,163.777745517241,181.643172159091,6.61446083890798,9.46010433779834,101.5531,117.47395,206.4614,217.084975,146.800294,173.917977897574,149.86055,155.9633,122.62265,171.014325,109.9379,212.9234,5.09756085310068,5.49322559806969,1.18472499719636,1.04072285868429,0.244552214208365,0.0575859345029576,"LIHC"
"ZNF133",0.014395634586018,221.865302068966,250.613651704545,7.76208280097846,8.45833040038762,158.7413,173.043525,252.4598,287.786775,147.301026,237.073718328841,145.37195,215.5723,120.80275,169.039525,164.3698,275.45895,5.06218192583429,5.51095658956233,1.60945055690814,1.48290161891617,0.686568257213801,0.568422887334104,"LIHC"
"ZNF436",0.27976827000574,219.739403448276,206.1686125,11.0070871704753,6.87265553769276,149.0826,133.885975,257.311,263.793525,135.915958,212.120595956873,136.4456,196.3589,112.43935,155.7868,140.631,263.56985,5.88205858818991,5.68338321277479,1.56067469249544,1.4391002714635,0.64216985286179,0.525167117514816,"LIHC"
"ZNF484",0.918076801954976,40.3146537931034,40.5486232954545,1.68104185366515,1.52908721423645,28.7037,25.65355,46.1072,49.71,47.01832,40.4370185983827,47.8503,36.7036,39.081325,55.307975,27.0015,48.4001,2.0760789541492,1.05190251732827,0.860026870342938,0.767050572305712,-0.217546359369247,-0.382606395895226,"LIHC"
"ZNF780B",0.42464863199966,172.092444827586,182.430391477273,8.2902081012915,9.54527291591582,101.0122,105.056225,216.2367,231.30065,145.028966,176.520386792453,132.05135,149.4737,111.73935,178.6416,101.03185,217.4283,7.54217644381228,6.24554150421795,1.21713883550995,1.13193617482896,0.283493741492569,0.178792612892668,"LIHC"
"ZNF557",0.948782001785966,126.889366896552,126.586729545455,3.17231247736581,3.38018778206502,99.3055,95.9603,149.6735,150.873075,101.993314,127.536246630728,98.99985,124.5343,82.401075,115.820875,96.36055,152.7821,3.82635851662478,2.2846796035164,1.25043732406546,1.25792412816787,0.32243274682233,0.331044908531246,"LIHC"
"ZNF337",0.214634730681132,298.351648275862,318.469834659091,10.6721587822733,11.7622666183724,219.0643,214.28935,340.3473,375.65075,169.102282,308.679545552561,176.19455,270.7158,127.263,198.135475,215.42795,358.73205,7.58437416343909,7.7157246621482,1.82540141919883,1.5364595556446,0.868213758132832,0.619609791246577,"LIHC"
"ZNF317",0.149991926941957,496.444695172414,520.485649431818,11.7155015469939,11.6402275632298,419.5997,429.35255,573.1865,603.728325,442.016032,513.187057951483,442.7286,495.4268,402.56005,494.38475,418.55405,595.36945,9.70706139409419,8.21087797176128,1.16101458046545,1.11903048504208,0.215386090233723,0.1622493392812,"LIHC"
"ZNF426",0.302888326067351,33.5389655172414,37.6788232954545,2.92008837984253,2.73343136136778,12.1116,10.150525,40.5152,52.733525,31.54564,36.7827571428571,31.6168,25.2232,18.9662,41.819575,11.29725,49.9632,2.09275538630831,1.9454376143215,1.16601714667565,0.79777839629564,0.221589004011854,-0.325940038871595,"LIHC"
"ZNF331",0.997696142180514,607.680653103448,608.018269886364,79.0972954912763,83.6555526292783,142.0686,91.2754,622.8301,656.5915,490.453498,590.850126684636,411.61925,337.963,290.61945,545.67975,124.2028,621.01535,46.7660728292294,51.4691393117924,1.20470162633978,0.821057324214064,0.268675872179103,-0.284445143929004,"LIHC"
"ZNF227",0.535245098089197,199.126672413793,209.514042613636,7.84632440284973,13.7430525686724,136.7623,136.84,228.2662,249.40465,174.214322,205.005966576819,174.32935,185.2632,143.1526,213.82685,136.71875,244.7365,6.45117684632862,7.45135488711618,1.17674577051604,1.06271950190831,0.234802667672163,0.087760856881601,"LIHC"
"ZNF141",0.144007081921523,42.4517062068966,48.0614068181818,2.70114274502269,2.67077018184813,17.4088,21.2174,57.5326,66.387175,40.8872,45.0570479784367,38.5067,38.3569,30.474375,53.59965,17.785,60.2922,2.4249681628981,1.76839074761908,1.10198419012397,0.99610976791052,0.14010352609295,-0.00562336374422822,"LIHC"
"ZNF304",0.768648552165383,161.162904827586,164.094838068182,6.54040585657566,7.2575045707218,97.9917,91.5909,209.1179,214.074225,130.61738,161.881470350404,123.7994,149.094,111.743225,145.585425,91.6501,210.1813,5.5266106624489,4.66630261226454,1.23935628130349,1.20431924548907,0.309590982782256,0.268217877839464,"LIHC"
"ZNF132",0.805626433142305,37.8590406896552,36.9998164772727,2.73197314741592,2.22774415462,17.1727,16.0152,47.8564,48.565675,35.293038,37.6330401617251,31.04405,28.9617,25.008825,43.164825,16.9443,48.31935,2.27042379271754,1.60454720115361,1.06630208942979,0.932922733986062,0.0926162196926638,-0.100170494958364,"LIHC"
"ZNF20",0.507108045195281,63.2124124137931,64.9761034090909,1.81568752181387,1.89015725938946,50.9449,46.7652,73.1539,80.60065,54.65362,64.3779218328841,52.26605,61.3643,43.8097,65.08895,47.554,78.01645,2.02292766548578,1.2804647957951,1.17792603368055,1.17407571454127,0.236248949870773,0.23152544888323,"LIHC"
"ZNF670",0.0459891899796578,60.4345013793103,69.7449244318182,2.93447450348449,3.45650516359862,34.965,40.098325,76.2195,90.794825,50.346448,64.5549013477089,45.77415,57.9387,38.876,57.697175,37.3884,84.50985,3.43713230589075,2.1343008389119,1.28221362006926,1.26575152132809,0.358636638665412,0.33999421824825,"LIHC"
"ZFP37",0.110174050778665,23.2759662068966,27.36025625,1.70477038653417,1.83922693507683,9.0863,9.06655,32.5279,37.21175,17.384346,25.8898404312668,17.76905,19.8777,9.1851,22.8998,9.10695,34.9551,1.48061624403478,1.21048657214395,1.48926168584466,1.11866982196572,0.57459727957434,0.16178428430081,"LIHC"
"ZNF189",0.11577325669428,565.588325517241,634.220114204545,27.5262233400593,32.3386896000851,338.4933,349.447275,699.925,736.14365,395.63943,606.488535040431,398.4725,493.3307,343.197625,445.4799,347.32825,732.21605,12.1228231675943,20.5039711865105,1.53293248612867,1.2380545708926,0.616294158789107,0.308074906976241,"LIHC"
"ZNF434",0.800952281887775,264.456522758621,266.706695454545,6.48148764424885,6.08304016777997,205.7637,215.039125,317.438,313.8368,195.761272,265.491127493261,196.2196,256.1224,172.913125,216.337,206.27255,313.36205,4.8858672843847,4.50409783057209,1.35619841851692,1.30528448738047,0.439568267315651,0.384364277142436,"LIHC"
"ZNF287",0.801997692921508,23.2798613793103,22.5469068181818,1.99798408511906,2.07767769720648,6.1654,4.6195,31.4815,30.453625,13.816728,23.4152592991914,12.89135,12.5213,8.51905,18.163225,5.2036,31.29465,1.03572292444098,1.43187687870432,1.69470364468283,0.97129470536445,0.761033009215652,-0.0420189975335006,"LIHC"
"ZIM3",0.270706113820277,0.00443793103448276,0.0383107954545455,0.00443793103448276,0.027617050063397,0,0,0,0,0.024752,0.032866576819407,0,0,0,0,0,0,0.024752,0.0156369091153391,1.32783519793984,NA,0.409076100096853,NA,"LIHC"
"ZFP14",0.16809294937675,124.469017931034,135.647014204545,5.22263475628639,5.95112160734089,76.0352,80.163675,156.2029,176.24235,80.387894,129.270812668464,79.12785,111.4551,49.280425,116.60245,77.6214,160.0949,4.99922729729257,3.82188449034517,1.60808806197191,1.40854452635829,0.68534641341451,0.494205170344689,"LIHC"
"ZNF473",0.604766457889733,225.586582758621,231.531029545455,8.48409612552068,7.72075499948031,163.8527,162.8488,252.6807,267.252025,132.200466,228.302034231806,130.4454,205.4236,114.245575,144.817525,161.05065,259.7795,3.75721858836398,5.30045115739404,1.72693819575345,1.57478607907983,0.78821645213406,0.655155864414733,"LIHC"
"ZNF614",0.279408288929987,98.6292220689655,109.039796590909,5.83623218512756,7.27505082441902,52.05,44.66615,130.2485,142.823625,82.807384,104.27960916442,78.2553,86.0522,68.7027,100.512,48.12005,140.32975,3.38327172924207,4.42528937110751,1.25930326653503,1.09963414618563,0.332625756003562,0.137023611679584,"LIHC"
"POGK",0.00227431484915641,1071.77346137931,1278.46775795455,36.1509860830466,53.1999719521704,754.0146,827.7215,1348.5952,1512.7638,711.16666,1217.05130592992,709.62145,1053.681,607.18345,798.541475,783.22485,1446.72765,25.3320660140848,34.4464596920612,1.71134471620185,1.48484942218136,0.775130391191405,0.57031663547935,"LIHC"
"ZNF514",0.0560549440464985,111.284775172414,133.795923295455,7.29164411110984,8.79944277744386,62.5122,60.840875,141.7245,180.39825,62.075414,123.35011509434,55.87835,97.9228,43.55615,78.582725,61.19795,156.1872,3.61832519132648,5.35808516950653,1.98710096551816,1.75242826604579,0.99066517845155,0.809355390120005,"LIHC"
"ZNF300",0.320984194476882,60.2345448275862,69.1144573863636,5.63155005791144,6.64956017013109,15.3061,17.0711,79.4203,77.841225,14.987578,67.1213417789757,14.12035,34.8123,8.966775,18.825825,15.28145,81.3847,1.13989083229998,4.41126427812572,4.47846488465153,2.46539922877266,2.16300429415076,1.30182128503489,"LIHC"
"RBAK",0.720317440231176,330.568793103448,325.295445454545,11.735072472733,9.21682510794045,235.0801,239.810625,405.1406,401.38055,323.596172,323.944917789757,333.53305,311.4575,283.2518,380.87835,233.09495,399.7433,10.9481593972693,6.73950670972852,1.00107771914483,0.933813005937493,0.00155398283751577,-0.0987944126353238,"LIHC"
"ZNF92",0.673471103026255,125.051775862069,128.157400568182,5.29207907006465,5.0651992221888,82.2152,80.5239,156.1005,162.39905,77.06063,125.748790026954,79.1936,110.8595,63.351225,90.76255,81.2573,157.9523,3.59385260483674,3.49108299121835,1.63181627280953,1.39985428115403,0.706478632537489,0.485276656600262,"LIHC"
"ZNF157",0.487909084631597,0.216605517241379,0.270972727272727,0.0412122181412031,0.0624129114465126,0,0,0,0,0.157148,0.286227493261456,0,0,0,0,0,0,0.0463469740323916,0.0413105049336611,1.8213880753268,NA,0.865038343896418,NA,"LIHC"
"ZNF182",0.236193464732543,133.038248965517,140.044309090909,3.83084815387307,4.329761321285,103.8961,101.547475,155.8839,166.4461,98.42926,137.777403504043,100.2916,132.0302,84.492325,117.508925,103.15205,165.34405,3.8974524606429,2.80392622252612,1.39976063524244,1.31646319332826,0.485180141546341,0.396667185990807,"LIHC"
"ZNF673",0.852550346929703,234.178904137931,235.660164772727,6.33552647939414,5.00018053160357,185.0508,187.786625,271.5316,273.470575,193.665832,235.612896765499,192.66665,229.0909,160.423375,235.85055,185.71445,275.36545,8.0578460047996,3.65692865477518,1.2165950716877,1.18905321704613,0.282849065112369,0.249813285521269,"LIHC"
"ZNF41",0.81101835742236,124.37227862069,125.88879375,4.6201299428303,4.31226068099159,84.2518,85.0823,157.0959,164.72235,139.873012,124.254559568733,144.43995,120.4478,116.8089,165.23195,84.3254,159.9447,5.58184376360564,2.91386874246314,0.888338341986467,0.833895331589356,-0.17081883347179,-0.262061783247919,"LIHC"
"ZNF7",0.925861395629473,468.119035862069,470.532780681818,19.6680863860895,17.0562676613211,306.0202,315.369975,587.0231,568.5261,232.522226,472.026433962264,233.0988,418.2707,208.5133,260.8377,309.4963,584.4609,5.32680364315842,11.9521194487411,2.03002715947793,1.79439233492408,1.02149902917499,0.843495362813548,"LIHC"
"ZNF214",0.611697099407801,23.6482744827586,24.7607789772727,1.63565038385376,1.46047268004112,11.2486,9.891875,28.9575,35.5788,23.472938,24.3403223719677,21.85365,20.6872,14.470675,30.446475,11.10545,32.82315,1.75643350631943,1.0000267826721,1.03695252686168,0.946624476918043,0.0523498470643824,-0.0791358684885293,"LIHC"
"ZNF215",0.75188235503018,15.7429206896552,16.7703909090909,2.59934632139205,2.02511151967787,1.8473,1.280125,13.601,19.57215,8.107752,16.8139221024259,5.543,4.6763,2.77895,10.85245,1.58435,18.08995,1.24440123866613,1.51632247266217,2.07380814095274,0.843640627818871,1.05228242891513,-0.245299521162305,"LIHC"
"ZNF547",0.407139753710783,33.7820503448276,36.2498278409091,2.04506831194514,2.10786751238204,15.9662,17.777725,43.6957,45.0908,18.022896,34.2561393530997,17.87345,28.0737,12.1253,23.79905,16.5696,43.78995,1.13750090198111,1.33533671636587,1.9007011610731,1.5706928432955,0.92653172118757,0.651401082108881,"LIHC"
"ZNF773",0.621320839755021,65.9201724137931,68.6547210227273,3.57985202562777,4.06153506732381,27.5266,26.031925,96.8894,100.379475,49.152872,67.4407172506739,44.4751,57.9111,34.326475,62.04275,27.21365,99.27605,3.05181448123804,2.57148935003689,1.37206056343308,1.30210162540388,0.456344164190136,0.380842051225997,"LIHC"
"ZNF776",0.894760214874327,230.72709862069,229.109604545455,8.853557834434,8.35307656020363,154.7839,152.249875,293.2168,279.6856,258.861266,228.756665768194,253.0258,214.6798,220.957325,298.971925,152.8592,284.7982,9.73279343341695,5.6708455511904,0.883703727880996,0.848450237090447,-0.178365324772203,-0.237098048918089,"LIHC"
"ZNF256",0.38181132053762,61.7715882758621,66.7625102272727,3.97758651538217,4.0020434035586,25.0965,23.8984,87.4881,100.091925,39.492272,63.9381700808625,38.57235,48.5629,25.687675,52.04355,23.82915,91.52675,2.31969046002411,2.66223754319493,1.61900460122584,1.25900807184421,0.69510708579877,0.332287532598059,"LIHC"
"ZNF599",0.258603344281365,61.8096944827586,67.2596301136364,2.78460188090878,3.72001485651102,37.7698,33.97625,79.3005,87.294075,46.03827,63.5198552560647,45.9121,56.2268,37.5815,53.2794,34.74525,81.39735,2.24572929586814,2.18765670898728,1.37971855276197,1.22466190829868,0.46437400327457,0.292383520213222,"LIHC"
"ZNF18",0.0133009328924867,196.985745517241,174.562725,7.18855844026961,5.63630464692759,133.506,121.902225,242.7632,209.8201,198.99935,181.761295956873,201.3375,163.1869,171.5132,226.677075,122.44775,229.10465,6.24992000968192,4.155282306089,0.913376329906974,0.810514186378593,-0.130718692042459,-0.30309065752341,"LIHC"
"ZKSCAN2",0.773514045549091,142.859851034483,144.870803409091,5.01441202236574,4.80543148462771,101.4983,95.0594,176.1208,181.3938,152.668144,141.10803638814,146.61995,135.8338,129.1147,172.8613,95.86625,176.04735,4.63018389740682,3.15012375381202,0.924279503837684,0.926434635941425,-0.113598903609331,-0.110238903556284,"LIHC"
"ZNF689",0.539567624041536,124.14079862069,119.332014204545,5.67389619581079,5.35360464152478,73.4266,67.074275,169.5677,165.156425,134.574804,122.271650134771,131.50615,118.9832,113.12175,161.038575,71.56985,167.1484,6.36677790227182,3.70980703563423,0.908577582879265,0.904772894651695,-0.13831838432859,-0.144372385428472,"LIHC"
"ZNF19",0.9133944439122,45.1394882758621,44.8893835227273,1.69037793146033,1.55258123468945,30.9513,30.431975,55.9168,53.63615,35.820942,44.3303517520216,34.4552,41.3392,28.296375,42.511625,30.22865,54.2947,1.57091401820877,1.04472654019002,1.23755404735089,1.19979567670482,0.307491532984098,0.262788738081106,"LIHC"
"ZNF230",0.185373165948296,70.4169055172414,77.2153545454545,2.88539563013017,3.99493996775026,45.4076,46.727275,88.2883,90.607,64.231892,73.1361935309973,63.6539,64.0676,54.156975,76.569175,44.7328,89.31505,2.37660343917892,2.32841581825256,1.13862742095465,1.00649920900369,0.187295748912422,0.00934603846203262,"LIHC"
"ZNF222",0.138877157705458,52.0927462068965,59.6389113636364,2.54503200947266,4.11204758142128,33.0307,32.9312,67.8395,73.897625,42.263878,55.9699274932615,39.8246,47.6448,33.8748,50.78245,31.95985,71.28645,1.84059648762001,2.28304419649294,1.32429701536763,1.19636606519588,0.40522672829448,0.258658894249321,"LIHC"
"ZNF221",0.00448609914659193,10.2094379310345,14.5575136363636,0.775753226375416,1.22162225007095,4.5045,4.978975,13.3065,16.65225,6.301134,12.3939795148248,5.2064,8.3785,3.394175,8.911225,4.72425,14.5719,0.533505758495479,0.67708071779259,1.96694428571505,1.60926936078672,0.975956093426828,0.686405825717578,"LIHC"
"ZNF233",0.206420147805771,25.3487455172414,29.9548653409091,2.66167287763348,2.4690602548079,6.2937,7.75185,29.8322,45.821925,9.680858,28.3669247978437,6.66375,14.0056,3.777975,14.13045,7.12955,37.0788,1.25323160803593,1.731028182093,2.93020771483722,2.10175951978991,1.55100293718812,1.07159760771402,"LIHC"
