"gene","2-1","mean-1","mean-2","SEM-1","SEM-2","Q1-1","Q1-2","Q3-1","Q3-2"
"ZNF418",0.955917117371221,47.014,44.4697367346939,NA,3.77688888397632,47.014,10.3556,47.014,60.83025
"ZNF700",0.757854772248275,213.4689,243.516614285714,NA,7.9963874362112,213.4689,181.1166,213.4689,284.22395
"ZFP28",0.618507718483321,63.5324,40.555787755102,NA,3.78465662765089,63.5324,11.3,63.5324,49.09125
"ZNF585A",0.49628718518713,53.3672,85.7801272108844,NA,3.90634340797781,53.3672,52.7688,53.3672,115.78335
"ZNF138",0.95751348630916,130.2414,127.179295238095,NA,4.71657771923871,130.2414,89.51265,130.2414,155.99375
"ZNF429",0.909532900740973,82.5921,89.1244884353741,NA,4.71740884939801,82.5921,48.63995,82.5921,113.87765
"ZNF470",0.527813404553138,56.5438,108.257105442177,NA,6.71679454950456,56.5438,47.67335,56.5438,147.0701
"ZNF100",0.531457920720168,105.4638,73.0117680272109,NA,4.25257700659273,105.4638,36.46155,105.4638,95.91395
"ZNF398",0.496797209215277,240.1525,331.126859183673,NA,10.9770704769003,240.1525,233.46345,240.1525,394.4789
"ZNF498",0.773255075593284,195.0445,298.261774829932,NA,29.3929341218961,195.0445,183.21175,195.0445,319.84545
"ZNF441",0.781511260936041,99.7459,116.11591292517,NA,4.84271322748891,99.7459,74.26885,99.7459,154.426
"ZNF420",0.855705822419526,73.6976,82.8117789115646,NA,4.11264707626163,73.6976,46.7626,73.6976,110.8819
"ZNF763",0.947173116858505,45.108,42.7082850340136,NA,2.97200329743977,45.108,17.1007,45.108,54.51665
"ZNF679",0.886795119833918,0.6353,3.31572448979592,NA,1.54498371476643,0.6353,0,0.6353,0
"ZNF682",0.807389992344845,45.108,59.6520986394558,NA,4.89490312716822,45.108,15.7324,45.108,85.2305
"ZNF772",0.984031634850199,83.8628,82.6399904761905,NA,5.01342611061666,83.8628,36.699,83.8628,109.66235
"ZNF257",0.688568151795455,5.0826,20.6167639455782,NA,3.17955974084282,5.0826,1.84655,5.0826,21.6388
"ZNF785",0.295971567505134,163.9454,106.524144897959,NA,4.50008349868175,163.9454,69.31835,163.9454,133.47185
"ZNF98",0.707798924098867,0,4.95237823129252,NA,1.0839741021567,0,0,0,2.62815
"ZNF786",0.361756379563131,91.4867,144.917372789116,NA,4.80053359275631,91.4867,106.8081,91.4867,177.46405
"ZNF517",0.474962790084239,151.2071,379.11920952381,NA,26.1549496690036,151.2071,180.24905,151.2071,436.0487
"ZNF675",0.270643644240871,111.817,60.6569,NA,3.80307262133513,111.817,29.21445,111.817,80.1403
"ZNF860",0.918827190234516,3.1766,4.06777619047619,NA,0.717562228159792,3.1766,0.36095,3.1766,3.18605
"ZNF695",0.745750059004331,3.1766,14.2047285714286,NA,2.79043040286288,3.1766,0.49625,3.1766,9.0256
"ZNF665",0.686679216218022,13.3418,8.14623197278912,NA,1.05666716319919,13.3418,1.1519,13.3418,9.78205
"ZNF624",0.877332948280278,52.7319,47.0982414965986,NA,2.99494366516636,52.7319,25.06055,52.7319,57.9228
"ZNF841",0.561786123187319,71.7916,138.668885034014,NA,9.45327693121358,71.7916,68.3466,71.7916,182.5672
"ZNF615",0.446732092966007,55.9085,113.50594829932,NA,6.20560131625227,55.9085,69.40135,55.9085,138.4889
"ZNF433",0.802833740683869,57.8145,66.3678666666667,NA,2.81079965815508,57.8145,41.1293,57.8145,86.242
"ZNF595",0.483648251467902,78.1449,177.97417414966,NA,11.6853623564023,78.1449,85.29455,78.1449,214.1602
"ZNF460",0.740473098836764,30.4956,25.0694959183673,NA,1.34402139153228,30.4956,13.2583,30.4956,33.2077
"ZNF81",0.157624698639503,89.5807,46.050680952381,NA,2.51911988639909,89.5807,23.0545,89.5807,64.50015
"ZNF780A",0.710890086709782,242.0584,289.554494557823,NA,10.5124538219909,242.0584,205.989,242.0584,328.55805
"ZNF461",0.929460824469615,57.8145,60.6849176870748,NA,2.66077107103384,57.8145,39.6982,57.8145,77.0071
"ZNF181",0.941256585021776,262.3888,270.347489795918,NA,8.86239241650562,262.3888,190.37115,262.3888,324.8309
"ZNF44",0.705414430702519,179.155,215.228330612245,NA,7.82867667577266,179.155,154.5026,179.155,248.72055
"ZNF790",0.685269348381012,103.5578,126.621148979592,NA,4.66838585975714,103.5578,85.84025,103.5578,151.6589
"ZNF677",0.537606333250955,20.9657,9.72154965986395,NA,1.49582295009232,20.9657,2.43655,20.9657,9.19665
"ZNF823",0.408295182000383,77.5095,113.595416326531,NA,3.57685586254168,77.5095,85.20695,77.5095,139.14055
"ZNF311",0.605351207689318,3.8119,22.4558204081633,NA,2.95942812611599,3.8119,3.22285,3.8119,24.4847
"ZNF347",0.740421414874899,49.5553,34.6187231292517,NA,3.69895793069658,49.5553,9.841,49.5553,37.647
"ZNF273",0.790267260120158,36.8488,47.0952319727891,NA,3.16099080506884,36.8488,22.9668,36.8488,56.75495
"ZNF84",0.750596289935286,320.2033,372.607663265306,NA,13.5266731340985,320.2033,259.20445,320.2033,451.07545
"ZNF667",0.757833878673326,33.0368,22.3254510204082,NA,2.85028220668894,33.0368,3.2905,33.0368,23.15405
"ZNF649",0.890896833427527,90.8513,82.1272367346939,NA,5.21882544926667,90.8513,39.6718,90.8513,106.63015
"ZNF248",0.796519975226343,202.6684,179.82375170068,NA,7.26921235103539,202.6684,123.4119,202.6684,212.6968
"ZNF544",0.733669494926038,391.0229,456.773154421769,NA,15.8540613368486,391.0229,319.5554,391.0229,593.5701
"ZNF251",0.676960308339053,258.5769,329.639548979592,NA,13.9927448636314,258.5769,215.45375,258.5769,406.26875
"ZNF607",0.927892642452899,77.5095,84.2898659863946,NA,6.14809460578787,77.5095,25.80485,77.5095,115.1336
"ZNF334",0.731204910795592,11.4358,30.7142333333333,NA,4.60418937969578,11.4358,4.28575,11.4358,36.95055
"ZNF485",0.49248400659897,22.2363,46.8544272108844,NA,2.94086432700879,22.2363,26.64035,22.2363,57.6774
"ZNF192",0.706892386180384,249.047,179.552637414966,NA,15.1615528242034,249.047,33.43565,249.047,262.0729
"ZNF442",0.930246974079807,33.0368,34.3948761904762,NA,1.27311195577042,33.0368,22.47505,33.0368,45.10595
"ZNF813",0.863971919307449,48.9199,40.4566768707483,NA,4.05350365000363,48.9199,6.01655,48.9199,62.13605
"ZNF26",0.46540070563792,109.2757,163.127957823129,NA,6.04810415746821,109.2757,112.17255,109.2757,198.7698
"ZNF69",0.78591564842656,127.7001,104.953933333333,NA,6.87099943565481,127.7001,55.93355,127.7001,129.71345
"ZNF583",0.759489817893608,52.7319,65.4734768707483,NA,3.41462758857182,52.7319,37.45445,52.7319,81.09355
"ZNF568",0.933061684196886,74.2313,69.079525170068,NA,5.0330584642164,74.2313,22.20655,74.2313,96.7026
"ZNF480",0.980304701412422,311.3088,315.080805442177,NA,12.538071160922,311.3088,212.787,311.3088,363.6408
"ZNF587",0.784545834070762,349.4663,299.919854421769,NA,14.8690734737925,349.4663,178.7185,349.4663,369.52935
"ZNF808",0.694491559533814,71.7916,99.6703163265306,NA,5.82301870622213,71.7916,44.9788,71.7916,139.32785
"ZNF43",0.652066704383251,169.6315,106.836678911565,NA,11.4241589565588,169.6315,23.9031,169.6315,135.8431
"ZNF28",0.855371052425341,164.5489,201.553493197279,NA,16.6587265506065,164.5489,51.73455,164.5489,279.29815
"ZNF627",0.750437981478172,193.7738,226.985763265306,NA,8.56708231471741,193.7738,155.8546,193.7738,285.588
"ZNF789",0.545036859487652,26.6836,78.0026612244898,NA,6.95379775033834,26.6836,42.91175,26.6836,93.9288
"ZNF534",0.670532659518128,3.8119,8.47607414965986,NA,0.899394747689964,3.8119,3.5097,3.8119,10.2515
"ZNF525",0.997761262695256,92.7573,92.4934,NA,7.71793706892788,92.7573,18.17835,92.7573,129.7454
"ZNF814",0.580349526377262,352.4079,245.692528571429,NA,15.8306269399176,352.4079,136.3518,352.4079,278.6442
"ZNF551",0.748495767087149,62.2618,48.8812945578231,NA,3.42393935375496,62.2618,18.4139,62.2618,64.02715
"ZNF805",0.988580597418407,253.4943,252.24134829932,NA,7.18358972477933,253.4943,188.52805,253.4943,285.1618
"ZNF468",0.405663424866094,58.4498,242.232703401361,NA,18.1145162725331,58.4498,78.5953,58.4498,327.28365
"ZNF616",0.594120781497268,89.5807,122.781259183673,NA,5.11016040203622,89.5807,77.02945,89.5807,151.83975
"ZFP57",0.985179516359699,3.1766,3.29935306122449,NA,0.542263379953475,3.1766,0,3.1766,3.4051
"ZNF155",0.749409017976846,111.817,133.020102721088,NA,5.44613561865641,111.817,85.91475,111.817,161.88835
"ZNF425",0.841923055185487,59.7205,52.0471401360544,NA,3.15705107417593,59.7205,24.98665,59.7205,73.924
"ZNF611",0.892766680806145,84.4981,74.6711768707483,NA,5.98171970573659,84.4981,29.3987,84.4981,98.8062
"ZNF254",0.544968602917613,335.1207,233.043572108844,NA,13.82922936239,335.1207,127.0618,335.1207,303.24025
"ZNF625",0.961833140775188,9.5299,10.0198176870748,NA,0.840107412091006,9.5299,2.806,9.5299,14.4877
"ZNF845",0.730398929695267,125.1588,102.769830612245,NA,5.33042906266056,125.1588,56.3788,125.1588,148.936
"ZNF90",0.439990979688688,40.6607,117.109108843537,NA,8.11548599337016,40.6607,52.80665,40.6607,153.45615
"ZNF788",0.310001139322987,104.1931,43.6780734693878,NA,4.88269508684534,104.1931,12.3329,104.1931,46.294
"ZNF880",0.842711297554452,22.8717,41.3828802721088,NA,7.65473782504775,22.8717,6.6141,22.8717,35.5898
"ZNF630",0.97566284803951,17.1537,17.7667931972789,NA,1.64912754012779,17.1537,4.6828,17.1537,22.83125
"ZNF844",0.92651921730924,109.2757,101.160085714286,NA,7.22090346056083,109.2757,25.1373,109.2757,151.91405
"ZNF717",0.646485354016648,34.9428,25.9879503401361,NA,1.60156757704085,34.9428,10.52035,34.9428,38.8931
"ZNF492",0.939736269108768,5.7179,6.95872721088435,NA,1.34679978142051,5.7179,0,5.7179,5.3258
"ZNF688",0.382824603993271,118.1576,256.04497755102,NA,12.9483655087751,118.1576,154.98895,118.1576,313.7141
"ZNF879",0.790241074173837,18.4244,25.8529829931973,NA,2.29140059136858,18.4244,9.08455,18.4244,32.99015
"ZNF737",0.926586993442022,63.5324,72.5947272108844,NA,8.07071091870534,63.5324,17.91865,63.5324,79.87795
"ZNF709",0.167704088812109,51.4612,28.5190782312925,NA,1.36012553671744,51.4612,16.479,51.4612,35.8026
"ZNF585B",0.85090893173668,44.4727,39.4946571428571,NA,2.17317682027801,44.4727,20.49885,44.4727,56.40195
"ZNF324B",0.272741260350067,54.0025,92.9134680272109,NA,2.90525076454344,54.0025,69.64275,54.0025,110.9255
"ZNF564",0.437600413231094,184.244,248.470080952381,NA,6.78242252546889,184.244,192.2731,184.244,298.70875
"ZNF674",0.848458352199112,57.1792,61.6661040816327,NA,1.92671098216687,57.1792,45.954,57.1792,77.0029
"ZNF432",0.850836577593711,42.5667,56.002074829932,NA,5.86236670642203,42.5667,22.9781,42.5667,70.07585
"ZNF10",0.626680471457575,161.3723,127.993229931973,NA,5.62892891642137,161.3723,82.286,161.3723,158.44105
"ZNF486",0.725918430601672,17.1537,10.6353244897959,NA,1.52549499534922,17.1537,1.58325,17.1537,9.47155
"ZNF225",0.901390766983457,47.014,50.1497986394558,NA,2.07670394179626,47.014,33.78795,47.014,60.83875
"ZNF350",0.460937230544074,82.5921,135.260733333333,NA,5.85632468316786,82.5921,87.71755,82.5921,179.3744
"ZNF253",0.812405710913155,124.5235,150.369630612245,NA,8.93589364400871,124.5235,81.6846,124.5235,184.4905
"ZNF878",0.994345443839572,3.1766,3.21514489795918,NA,0.446303466705169,3.1766,0.59935,3.1766,3.8103
"ZNF727",0.789994295520997,2.5413,4.99872585034014,NA,0.75709863696213,2.5413,0,2.5413,4.40235
"ZNF578",0.888371002776213,28.5896,21.2850666666667,NA,4.27013953415571,28.5896,3.7171,28.5896,16.50355
"TRIM28",0.418432252582689,2842.4396,5225.34730272109,NA,241.389501101205,2842.4396,3455.0476,2842.4396,6078.8166
