"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF701",0.0722946922983603,4.08353227804303e-05,0.995027571830442,5.76502245848154e-05,0.951884060963341,0.962330797549077,9.22807934961023e-05,0.979163046619175,0.996662884840948,0.998088563576556,70.2694033333333,19.3607,27.2145363636364,33.4474150943396,30.7273605263158,8.23430761441572,8.16718930336502,3.63569042564325,3.54923960947106,4.80997176980377,22.06145,4.8309,13.0905,14.3864,9.356625,122.408125,24.2616,42.7632,41.2774,44.3925,25.741782,40.2891566037736,22.9138,26.8026,17.026975,32.1985,12.68155,54.3361,1.75451313153597,2.07399663388408,1.5651269443496,1.16971432062774,0.646279676043706,0.226156223365066,"LIHC"
"ZNF283",0.377735519218292,1.95708091891289e-05,0.989635313854321,1.293793244872e-06,0.993207447303479,0.999933832336925,0.00084474900802245,0.999999991740416,0.862786283055168,0.870978111526522,43.3391316666667,24.68568,19.6205060606061,20.2660811320755,24.8317815789474,4.14756290145324,11.8176093023251,1.89992818408404,2.3218924451701,2.53306303435204,27.618,13.3571,13.1579,11.6392,13.581675,48.287875,20.7557,25.9366,23.5448,33.40435,18.201,27.4877986522911,17.3361,23.4279,13.173,23.37735,14.2559,35.27235,1.23531802376752,1.09085482808627,1.51023562728922,1.35139391212556,0.594773656703766,0.434448261071503,"LIHC"
"ZNF558",0.149821362924316,0.00429489630170254,0.97117709479249,0.99958912323824,0.128027578397852,0.00308308962829318,0.111194392900548,0.757551578153584,0.795615256004391,0.0829596229621242,292.973665,143.0992,184.996357575758,298.434522641509,222.331544736842,23.0700717796707,29.7036817763893,18.5029612220989,18.4072467751945,17.1102287934188,162.866,117.0886,125.3333,206.8599,160.840325,430.36745,163.3848,246.9586,364.5449,315.531125,204.838802,259.771182210243,195.03885,231.5135,166.2695,245.208875,154.8265,344.96195,8.41215835469963,7.91902254042854,1.26817370378022,1.18701222858933,0.342752367258763,0.247334797687746,"LIHC"
"ZNF597",0.892196960220258,0.97268491476328,0.973895036742158,0.842486205870531,0.987936993471927,0.998773730318399,0.987200838936559,0.961866528084591,0.999947724383814,0.993291250744097,27.4589966666667,20.87626,25.3935272727273,24.4546339622642,25.8481078947368,2.67434355068812,4.56532866983309,2.1455985849925,1.89649337582924,1.63971871291623,11.39665,19.6744,15.5725,16.2325,18.299375,40.17425,24.9332,35.2148,31.4161,30.002525,34.642358,25.6432471698113,36.34725,24.0201,26.2888,41.5762,15.3831,34.3033,1.37198376500506,0.774753249559749,0.740228109466778,0.660850545777191,-0.43395817322069,-0.597604058019138,"LIHC"
"ZNF30",0.899778601532819,0.0138081918072233,0.977751837032137,0.998206190941144,0.851392875598787,0.00769276843207845,0.758048446149794,0.996598304140858,0.331796662180732,0.611877579333779,95.8424083333333,80.96494,70.970303030303,97.8747509433962,87.0087605263158,5.76116164372187,11.9496053579438,4.62908748489917,4.68644805668679,4.84607749417825,58.2534,75.6844,48.4451,72.6822,72.63125,130.743525,85.4817,84.4646,123.9796,103.044575,55.681966,92.5984838274933,56.20035,87.7944,40.73595,71.508275,66.6119,113.4114,2.787686380675,2.06414061650327,1.66298876421665,1.5621682071375,0.733778421262773,0.643549804656435,"LIHC"
"ZNF354A",0.555478602689359,0.000476773119514884,0.994117680465449,0.169832332154216,0.974521507919348,0.201632579532429,0.124261043320621,0.992086323128153,0.433082154965435,0.997132605439532,175.0015,107.04354,88.1335424242424,134.254658490566,127.298494736842,13.3738366713826,13.3571282883934,10.0423997116761,9.48509370586337,22.6682136557619,104.443775,88.8738,35.0921,95.4872,42.2004,231.4654,114.9789,119.0073,172.1444,180.044275,76.877342,141.967518059299,75.6044,124.8761,63.83465,90.2494,79.42115,191.84555,3.3042316637122,4.98811653357037,1.84667568318503,1.65170413362185,0.88493051962618,0.72395528289285,"LIHC"
"ZNF764",0.298460167879756,0.0254757467054086,0.984049458670728,0.155235468674652,0.848894319479703,0.860018283405477,0.0209657462653134,0.979772083787697,0.999996894849183,0.870999262912811,266.163438333333,171.47104,198.154393939394,221.115320754717,199.666747368421,18.9389516189303,25.9302928242741,10.3424945210154,12.8703258344457,10.8073673562903,180.242225,151.6764,151.8219,164.9363,155.454325,310.582725,170.9634,237.5464,237.287,224.25115,147.813042,229.64351671159,146.1434,205.9417,130.8318,162.031975,164.86515,256.55585,3.79276130379867,5.53413674156935,1.55360794693333,1.40917550843897,0.635622485486108,0.494851306030747,"LIHC"
"ZNF747",0.585024129106288,0.995837106780898,0.719230090998545,1.75322724116356e-07,0.00160146431358488,2.26961438021256e-06,0.424015546817792,0.189847420936248,0.354465269044416,0.00441838088208357,278.413175,190.11774,267.954118181818,422.061577358491,324.524265789474,16.7899874055911,22.3988425093039,13.6805102017892,23.8000495247332,14.8133780190723,193.0239,188.4058,205.1814,306.0462,251.125575,320.642625,208.5549,335.7459,463.2393,368.107075,372.24965,323.00832722372,362.24125,302.8905,333.0628,404.9511,223.0106,381.731,8.77638022851467,7.10935993767427,0.867719626395135,0.836156842987926,-0.204699133958809,-0.258154512177475,"LIHC"
"ZNF778",0.788619192731808,0.817842495927115,0.972942255930244,0.750614241487861,0.967631915971516,0.999999760841918,0.99212425775636,0.890084962355855,0.975303021136631,0.969072094217331,47.7083183333333,37.03968,42.9855060606061,43.1288660377358,45.8610052631579,3.24832999291874,5.75710376052056,2.94105499564428,2.20796412381481,3.22857265926359,28.721,30.276,32.5733,30.5583,30.63775,61.26195,35.9566,48.1449,53.0089,54.8632,39.130316,44.4418504043127,37.22165,40.9535,32.385825,43.648,29.91035,53.04275,1.51094303436253,1.01593335917988,1.13573962459983,1.10026019802991,0.183632125903794,0.137844743765173,"LIHC"
"ZNF212",0.519604398333309,0.0572171644684308,0.99821846196162,0.999997935383934,0.538958813556496,0.0752760254729467,0.000520900043422645,0.00903239399392075,7.43015993176499e-08,0.000640972670483353,337.878295,256.7395,272.750457575758,336.729845283019,433.063697368421,12.9553910839355,48.3531597299701,13.505089400401,13.9242328058832,25.3725406375787,264.50075,229.9864,229.6865,264.312,332.537,385.21695,266.099,298.5866,398.628,480.413725,261.438198,353.458844743935,273.0742,333.6362,233.910225,285.6741,265.5878,420.27575,6.93177874136949,6.234137143659,1.35197858403207,1.22177854956638,0.435072298842405,0.288982816748782,"LIHC"
"ZNF282",0.780048405382661,0.0156462893757493,0.997910803033759,0.0195046659547172,0.999976466511001,0.990413631994245,0.0960425704448943,0.179867575530688,1.02804251717048e-05,5.92498153029197e-06,889.155341666667,723.11664,676.541512121212,708.477781132076,1049.76603947368,39.5919152427101,79.5166115048522,26.8311720918558,31.8412632967368,77.750836899467,699.28465,596.3365,558.8928,567.0093,792.337825,1006.5334,804.0962,784.8606,801.5306,1249.456725,468.77175,822.337909433962,460.1335,759.5517,414.203825,512.09225,623.05425,931.39535,11.5615723836567,15.7992064525508,1.7542394767474,1.65072028009263,0.810845708063554,0.723095671606259,"LIHC"
"ZNF160",0.264136777405732,4.46298481591167e-05,0.999754834101084,0.000174117953566033,0.99939581352719,0.906075351864194,0.000456331942664256,0.999871977187792,0.961682492554627,0.999863211300128,309.508548333333,162.94036,149.304972727273,179.632730188679,174.418110526316,29.1415729723643,79.7062727423294,17.5987123316116,13.2947527238829,19.9046196161397,143.3524,19.6744,66.5908,99.1739,71.61235,418.331975,166.5183,181.399,245.6973,255.663275,262.533778,208.264666037736,263.7411,178.0415,213.9335,305.11605,82.96485,284.93695,11.5467331000376,8.38947612913459,0.793287125277022,0.675061641890475,-0.334084960055844,-0.566908849924896,"LIHC"
"ZNF415",0.28390132522666,0.00338815631987155,0.998734876659468,0.0042814078221356,0.984382443268765,0.985385104827928,0.000230710377182364,0.9999993948392,0.989588537564435,0.820673522553679,67.281855,13.44958,21.1921333333333,27.9394698113208,14.5747157894737,12.1850762323559,9.29394162163718,2.54271422772522,5.61568943078629,2.90278844795937,9.263325,3.2206,11.0892,6.6601,5.56235,74.9479,6.2333,29.4582,20.783,12.9029,27.393158,33.0581582210243,24.8231,12.08,20.889,33.162125,6.9721,30.52015,1.65238822386511,2.9573017697252,1.20680347337186,0.486643489330503,0.271190753908449,-1.03906284111765,"LIHC"
"ZNF439",0.138399431698134,0.00241379359331551,0.977211802679954,0.000308032774083089,0.973991593372188,0.999999992612468,1.12680640375062e-05,0.999983671317661,0.857220774298115,0.791487811584509,49.3777216666667,12.66052,22.1364151515152,22.236779245283,14.1383447368421,6.90254463527931,7.76884318077022,2.77319963421917,2.94394522916401,2.38326543403904,12.728875,3.3921,10.425,8.5975,7.45985,78.157325,8.4388,33.3333,25.604,14.856225,19.98484,29.5588956873315,18.58245,15.534,13.0978,25.70745,8.84275,32.2953,1.42202211479115,2.01816283144369,1.47906591633116,0.835950049643615,0.564686349289571,-0.258511355074495,"LIHC"
"ZNF440",0.001761479706339,5.65852156297897e-06,0.657685572576598,0.0228077302651052,0.0808880941131703,0.0985467267983541,0.00471137763597362,0.188759455662078,0.471433703849347,0.94374217154068,130.63021,49.01462,78.9291787878788,104.293247169811,96.9355421052632,8.29328845082593,9.77660239522913,6.16182283810531,4.36106807416079,6.0818223706985,88.713275,33.9213,56.2588,80.3628,70.3574,163.972575,70.3473,93.0506,129.5312,120.802875,81.8787,106.445302425876,83.75,101.0972,66.37775,97.27355,72.84835,130.5878,3.18850327973384,2.50297658259363,1.3000365470614,1.20713074626866,0.378552181348423,0.271581945171469,"LIHC"
"ZNF562",0.00259692423635816,7.43290612235104e-05,0.557340069365231,0.000491688352434405,0.264190765420114,0.864984638552089,0.000582245972100104,0.357362705780925,0.971575600144416,0.997576178251611,360.434168333333,132.50424,228.369154545455,257.051741509434,247.918473684211,26.3047329178019,20.4012198353579,12.5181645627495,11.8166133896152,12.2867247197314,239.55785,99.7286,176.7582,183.2174,202.4278,429.8288,139.2405,281.1286,310.9439,295.59195,239.54959,267.875844474394,234.9627,248.475,204.480525,271.242975,183.5699,321.9228,8.8993046583451,6.36245401927512,1.11824797727432,1.05750827684564,0.161240148748108,0.0806689549929181,"LIHC"
"ZNF561",0.00241238873034966,4.89080754342286e-05,0.572821875672994,0.00392729606128339,0.163056996372924,0.53113479673682,0.00102261287103733,0.311440357712522,0.918574655119493,0.960589305214982,549.535673333333,242.96562,369.163233333333,430.000577358491,404.428678947368,34.4742574157542,50.0125698784356,15.9131474098366,15.3478484120306,20.4429265517197,367.0194,183.8535,304,368.5742,325.25225,694.96995,225.7384,440.6846,499.2061,473.582725,431.48497,447.557648247978,451.1157,426.3606,381.1081,489.304025,339.0679,515.48595,11.0468328345142,8.86587746378928,1.03724968275947,0.945124720775624,0.0527632159645282,-0.0814233717211484,"LIHC"
"ZNF584",0.978881422815338,0.928878730757697,0.889304297463708,0.547878888129848,0.760468469409586,0.986350068102336,0.524719134100284,0.727704899582573,0.970644080715894,0.999811751960817,180.059413333333,160.949,192.562536363636,200.660645283019,203.249555263158,10.30616538749,24.7059432528896,11.3906059390445,8.70441008670654,12.2635345750856,129.64445,128.9009,150.4723,151.8045,151.60055,219.432,188.8186,202.4347,240,220.978225,208.03555,180.786766846361,176.17475,168.0961,155.480925,270.029525,131.772,219.19285,11.1443322640331,3.60957576208694,0.869018621319102,0.954144109754661,-0.202541003466914,-0.0677209138484373,"LIHC"
"ZNF274",0.998950095726287,0.0157392286713177,0.767378066715836,0.996994366541282,0.999948422964176,0.0448987280270347,0.999294522279933,0.999874816306914,0.0624102073920098,0.999993490283202,532.16532,507.36324,393.1352,519.024243396226,522.178589473684,27.2775251020175,41.3616639830725,28.0163012155748,28.103625977325,36.92042005442,382.598775,523.3494,300.4036,370.4003,384.552875,631.81505,565.4497,463.8009,609.4276,610.44905,655.336074,493.360228571429,671.6425,466.3978,556.139575,735.46055,346.5971,604.2391,24.124094022094,10.4827886575047,0.752835450610992,0.69441376922991,-0.409593529498284,-0.526132540246154,"LIHC"
"ZIK1",0.24742075645395,0.00806160928923927,0.990340186791456,0.0203928259023612,0.93038375510737,0.960306106411128,0.00204635982728429,0.996298636212717,0.99953337952259,0.876889741391288,45.99117,5.589,15.0434666666667,21.4447056603774,12.8895315789474,7.76507181689254,2.46449113895749,2.31245910245026,6.05345214936824,2.69471774471307,7.892625,2.0353,6.2955,4.7093,4.55125,64.428975,6.2333,19.9272,13.6861,12.890525,14.243412,24.8061059299191,12.98025,10.2758,9.06105,17.556325,4.88355,24.3109,1.08368007144831,2.03264905855359,1.74158452552795,0.791648851139231,0.80040049394143,-0.337067453798355,"LIHC"
"ZNF540",0.99617658671782,0.64586716143837,0.86654373146044,0.467506145967546,0.998186146393501,0.0514188724160911,0.999998856412295,0.99721057509575,0.696776034924712,0.617354618744145,29.4002666666667,32.74982,23.5377606060606,35.5298113207547,29.5934368421053,3.1335146201652,9.26915310680539,2.2193008289405,2.462099251401,3.04790618788976,13.6971,19.1591,12.8308,23.569,18.360225,37.095975,51.5298,32.9565,44.1501,36.462875,30.503106,32.7921458221024,26.66785,26.7864,19.84625,40.941175,18.0362,42.00485,2.27470117944459,1.27199248432417,1.0750428439026,1.00444542773414,0.104394156981357,0.00639918350769879,"LIHC"
"ZNF570",0.573167231390872,0.00151932415370915,0.998281265028354,0.0980451283386781,0.989437835401033,0.468899209535733,0.355502084498331,0.965915066498621,0.31819465885963,0.993815185563587,38.1923083333333,23.99134,21.0599242424242,28.5644603773585,30.3703131578947,3.70238674566276,5.09545600811154,2.24622318962192,1.94433291418557,3.01869297188751,15.28265,20.4809,11.2827,18.5771,16.1141,51.770425,26.4586,26.8251,38.8409,45.315325,25.01157,31.4626754716981,25.24105,26.7876,19.9488,30.374725,15.962,39.78775,1.10860325383349,1.83724464675429,1.25792485124677,1.0612712228691,0.331045737819766,0.0857934044938398,"LIHC"
"ZNF57",0.739133151115564,0.333964743841729,0.997195530681493,0.0141584485811457,0.0947432406827747,9.52735370350899e-05,0.263037849915835,0.99780251492617,0.999998903500329,3.25391971488509e-05,109.833025,52.70218,68.9663818181818,170.329690566038,67.8473105263158,9.82773754961117,4.70746827056753,7.08920801308128,21.8204330575297,10.3759063627434,52.18145,47.8978,45.9049,67.3473,38.395,150.2678,55.9072,90.8551,255.6576,82.02895,43.855676,109.106511320755,40.5856,73.691,29.296125,50.933175,49.0688,132.97525,2.55616120545356,5.28340476962581,2.4878538258253,1.81569325080817,1.3149017222241,0.860520489568092,"LIHC"
"ZNF556",0.991603583331676,0.990605763221799,0.99941481748438,0.997075086822931,0.97742730107907,0.946598518910164,0.958390038464358,0.946987608062257,0.845067774185348,0.995935504108691,1.84099833333333,0.10644,1.00920606060606,2.37531509433962,3.03113947368421,0.55049331798308,0.10644,0.915914155138016,1.36796586829125,1.99738090803932,0,0,0,0,0,1.01785,0,0,0.7278,0.618325,0.07275,1.64154070080863,0,0,0,0,0,0.40095,0.0368242298504888,0.360733814825501,22.5641333444485,NA,4.49595946268316,NA,"LIHC"
"ZNF554",0.779749621407218,0.874984365359591,0.959692672799398,0.939025957531549,0.919796796982092,0.998671768499271,0.996736133068978,0.867419105629836,0.98008095231784,0.997085376076551,132.068303333333,94.78632,117.659357575758,121.961939622642,127.004657894737,8.73182986520893,28.9535963202743,19.2544975741502,5.95308741200631,9.12946212851232,80.375675,53.2198,67.4764,84.1464,87.0032,167.460025,123.4177,129.0656,149.8054,149.610975,94.562248,127.864831266846,91.86355,114.3471,78.27335,110.93585,84.4585,153.47235,3.21620108008068,3.24002286088417,1.35217630683702,1.24474941366842,0.435283273229743,0.315855335831473,"LIHC"
"ZNF738",0.333918899508525,0.00130170637816751,0.999996515592843,0.0402288303337531,0.950716035663124,0.633332804453293,0.0130642848837561,0.992636835095285,0.946912754147744,0.970965918234544,87.4773483333333,41.1385,42.7296666666667,59.1134490566038,52.0676184210526,8.32867570664172,9.09139181858312,4.25089435246596,8.15348350955276,6.98496164910223,37.131025,31.9319,25.8748,26.2646,29.007575,125.965075,44.5236,53.5433,62.5334,40.55165,33.85326,66.9669552560647,32.68315,44.5236,23.7152,42.753525,30.782,78.85365,1.86726503861249,3.33040221266232,1.97815381018149,1.36227995159585,0.984154606359387,0.446023210895188,"LIHC"
"ZNF596",0.999985758997927,0.947897498157999,0.999185151333277,0.0190675930837714,0.669351322382931,0.00858941105595235,0.919681027543619,0.991430246349955,0.630497887304183,0.304492168157605,37.3739383333333,36.15016,32.6583,54.632679245283,42.4893342105263,2.68955197108552,12.6188178427141,3.22467115076084,5.90877883788081,4.21585290413034,22.211225,17.6391,19.5343,22.5989,21.7492,52.0534,49.9195,41.9537,66.323,59.976825,43.065602,39.5393506738545,41.3984,32.6395,29.68115,52.569925,19.552,54.36675,2.25719214792562,1.46700841824547,0.918119075030101,0.788424190306872,-0.123246819445563,-0.342956053284795,"LIHC"
"ZNF621",0.0531220709399165,0.000261954738980719,0.954797073817203,0.934073572715555,0.119601492320975,0.00461235534292725,0.392398054707402,0.320732730341614,0.126957275866832,0.840563617270981,403.240653333333,222.84292,270.941503030303,382.19140754717,351.093921052632,23.16734110636,50.1974626393845,17.3114666704219,18.4610845587398,18.7878462807307,288.281475,125.6039,212.6697,299.5422,270.86345,477.875525,338.4779,323.431,441.9856,409.617,262.731322,373.51814690027,266.85245,351.0221,227.2327,303.744275,256.2986,435.3431,9.81877870632628,10.0521569046,1.42167345734389,1.31541644080839,0.507590131926477,0.395519607104995,"LIHC"
"ZNF680",0.84709703913172,0.996069825449327,0.777955068267787,9.06171555570268e-08,0.00640873321506763,3.80364641527908e-05,2.65011790290259e-09,0.00121537519749915,1.30422069277714e-06,0.762950729706124,186.239806666667,106.54976,199.652306060606,377.297986792453,419.496131578947,12.8901938198804,19.3086288538467,20.5694136591943,24.8383523245954,41.8890778263884,123.3309,75.6844,108.3281,228.1022,206.393925,225.841375,125.5987,261.5307,492.6047,576.8898,334.601914,270.620644204852,322.3302,212.8852,212.4814,444.790225,132.6876,356.4222,20.468266879386,10.1303897107064,0.808783909720408,0.660456885516778,-0.306173798929175,-0.598463709162916,"LIHC"
"ZNF483",0.908880741897348,0.28142203206032,0.999998244949807,0.096565733858024,0.999905496417114,0.999721492292983,0.218288772927933,0.99999313576038,0.999999296217608,0.99988906351005,7.414055,4.51954,4.33820909090909,4.03967924528302,4.26667105263158,1.37462186741287,1.01593701704387,0.968858512156887,0.597591621849553,0.753513101409554,2.092675,3.2206,1.2165,1.1141,0.725675,8.5117,6.3291,4.9131,5.3828,5.875275,5.194218,6.03716738544474,4.2549,3.1477,2.38135,6.197175,1.56455,6.42625,0.581912572854762,0.523499774059214,1.16228610070751,0.739782368563303,0.216965236786405,-0.434827178163497,"LIHC"
"ZNF417",0.467999269448608,0.00100033696621549,0.999711987464291,0.86997000156199,0.720945786040996,0.021814385562699,0.337650198250029,0.930557969432062,0.280249712872377,0.86991943138277,101.613883333333,63.34712,58.8234333333333,92.5357056603774,82.2976578947368,7.31607596769973,19.7090249962397,4.99204476194463,8.24202874644575,5.74152501011472,61.7901,33.8379,36.9949,61.1285,52.43865,128.855575,83.0229,80.4268,105.3551,102.35635,85.063246,85.9166126684636,84.3304,78.4872,66.153625,99.2523,50.3611,106.41605,3.95011708231356,2.56762807595656,1.01003214324155,0.930710633413336,0.0144012060040959,-0.103595404686703,"LIHC"
"ZNF791",0.0166095977398637,0.00567336704709298,0.578837045409041,0.945220646673463,0.0414797619650573,0.0489913789238934,0.728591162707588,0.0877748222588332,0.230439005655071,0.982239009973248,126.148526666667,37.90056,80.6798696969697,117.657711320755,110.644342105263,9.80638939048019,7.79926698732644,7.09597431199054,7.09412463348191,9.86695641682319,73.2661,25.7649,54.2986,80.9304,62.1857,175.92715,39.1808,118.9008,147.5707,147.655775,104.917354,107.127087601078,107.82705,97.3295,73.1921,129.242575,59.43995,145.0003,6.0002377574663,3.20999894645917,1.02106165964763,0.902644559041539,0.0300699899981616,-0.147770095949734,"LIHC"
"ZNF519",0.139217198292883,0.000191133824480882,0.99855587073345,0.0895960392175814,0.689127725190862,0.209717655211543,0.000251296771292209,0.994416155697474,0.999358462299307,0.285699658252531,26.7758866666667,7.9315,10.3008606060606,18.5170830188679,11.2568605263158,2.55596706506511,2.13078666412196,1.26217776521481,3.08863388808632,1.7315892235286,14.9996,3.1646,5.9617,6.2076,5.8774,30.614075,10.8548,12.7737,23.5175,13.677275,8.34316,18.7267250673854,7.2788,13.5048,4.55535,12.081925,7.05505,24.63795,0.689861937858672,0.951476525278102,2.24456022267168,1.85536077375392,1.16643280500116,0.891699745281786,"LIHC"
"ZNF25",0.396802789184306,0.983750645392194,0.582221566076367,0.744148094709718,0.710988513232642,0.986385467410038,0.985754667806637,0.293793874970445,0.8828978157434,0.513498367806088,138.585206666667,72.00028,129.214151515152,120.068267924528,147.239968421053,15.3500546591154,16.6820931398131,9.21835484314582,6.81769535608692,10.3338077218375,80.093825,50.6329,100.1707,86.798,105.4627,154.894575,101.5138,152,154.7555,174.268475,118.526644,128.03791671159,119.01455,114.7793,101.506825,132.224375,83.8866,157.1922,4.69252268566742,3.74507566039523,1.08024586194806,0.964414014925066,0.111359704467611,-0.0522754784595981,"LIHC"
"ZNF77",0.101666501469421,0.00297928235684475,0.945983504358177,0.84351533119202,0.24842039110528,0.0565467274051663,0.00184458205441229,0.940574746735354,0.999999854373972,0.0450883612275389,78.2002266666667,39.07546,51.2052757575758,71.628679245283,51.4338052631579,5.66484808358139,5.62070095740736,5.27402455519572,4.2024441947008,3.82087225648399,45.303725,29.8507,34.7448,50.9005,38.894725,103.785025,48.5232,57.554,89.716,59.0936,38.113974,65.9624237196766,35.5278,56.0997,27.570325,44.1141,43.3238,80.367,2.0294014612634,1.88905746805004,1.73066245256075,1.57903669802239,0.791324369705391,0.659044700925625,"LIHC"
"ZNF169",0.1236304245758,1.58406199665118e-05,0.99999248397637,0.000483001495154234,0.955763768642287,0.680569807410362,0.000889177526455232,0.975661042239282,0.837723389756358,0.999534694783098,40.70238,21.37212,22.0046121212121,27.0891660377359,26.2995947368421,3.12830098597226,3.32075395947968,1.92720778295171,1.84493277869475,2.31717526073775,20.83095,16.919,14.9518,18.2746,16.30605,53.6585,23.2068,27.5112,35.2941,31.83245,16.658508,32.235664690027,15.63355,27.6524,10.728575,20.463075,18.5472,40.5414,1.16664846318493,1.03178424354993,1.93508714526097,1.76878572045377,0.952398538568571,0.82275928332326,"LIHC"
"ZNF613",0.802582642348041,0.000122146530273093,0.875472448160002,0.0053614093632679,0.998088975093211,0.616831871331362,0.0215635047364766,0.999163999258255,0.610847721221652,0.999955175518538,90.056375,72.36872,56.6703090909091,67.4619943396226,68.3262921052632,6.10436316786665,13.2195673069658,4.03231793121488,3.70492014858199,4.32578381095372,62.27535,62.2672,45.1213,50.0761,53.180675,115.494825,70.5563,67.9278,81.0734,78.6851,56.503818,73.4761644204852,57.3835,67.1463,44.76995,69.6661,52.08355,89.117,2.50145211392966,1.70909298395446,1.30037521394546,1.17013252938562,0.378927962633706,0.226671938919246,"LIHC"
"ZNF404",0.541150836613741,0.0003742035869988,0.993767739756636,0.00089256473603494,0.999990174157408,0.950208064419582,0.00108457047987198,0.9995206864973,0.9942450133301,0.998150416425426,62.6122066666667,30.82012,21.9689787878788,29.1340396226415,26.2675394736842,8.53097846234894,8.24789882790763,3.16308112953524,5.08995001853295,4.07503237755429,22.5435,23.2068,9.1064,8.1607,10.267625,74.214975,39.3827,26.6526,29.1807,36.336075,19.899304,39.6962137466307,18.61075,24.7226,13.546075,26.986175,11.95005,48.50385,1.426031904257,2.30523966485509,1.99485438016479,1.32840428247115,0.996283436832688,0.409694278879136,"LIHC"
"ZNF135",0.900457673139811,0.019652677246675,0.984123293626654,0.00637233682357075,0.987147093415825,0.999984937178813,0.00868662827194766,0.976716576816883,0.999971233414714,0.999541223577383,66.9509033333333,42.56834,27.5801090909091,28.7570698113208,26.0948763157895,11.1385183049198,24.876640630069,3.93969288084803,6.105337670816,6.91574970803104,8.376075,0.6784,13.4012,8.0841,4.4169,92.168325,101.5138,36.6571,25.5474,18.63385,22.318456,42.8236954177898,19.6933,16.0385,13.969975,28.648225,7.4158,50.32075,1.51128509124036,3.17032432185642,1.91875707789955,0.814414039292551,0.940172072297411,-0.296165663332347,"LIHC"
"ZNF620",0.540424764527357,4.257708025035e-06,0.904731046435676,0.177565646103842,0.969265207899503,0.0122742105888705,6.61492124742757e-06,0.946593192793068,0.99845630940392,0.021536343992749,54.6310183333333,38.2663,28.6240545454545,45.0603849056604,30.2001,3.90270940919492,8.24611306840987,2.14367812184955,3.21483452832594,2.35097668995247,33.013175,23.1523,21.462,27.6674,20.3481,70.107775,50.2035,35.0693,56.1036,34.0226,29.356108,42.0609520215633,28.6496,36.6133,24.84195,34.295775,24.34285,51.47315,1.13091015786307,1.28363744286763,1.4327836653811,1.27796897687926,0.518820794915561,0.353852814809409,"LIHC"
"ZNF619",0.227292471846544,0.0386291064612052,0.945950559704941,0.281404608369579,0.0356254271133684,0.00013408669113113,0.788923766460801,0.0859196095856555,0.0039326912650216,0.966789708374595,40.1649416666667,17.04366,25.5079666666667,49.0070358490566,45.7376394736842,3.06706339093211,4.30314608497085,2.65727679123214,3.74761823484715,4.1101561839902,22.1581,10.5485,12.5984,27.4241,27.187725,54.591725,18.9959,35.4122,70.5655,61.554425,41.25533,38.4413711590297,41.20335,33.6794,29.292825,51.84635,20.126,50.9067,2.05375043419623,1.24308291089039,0.931791629324736,0.817394702129803,-0.101920724717807,-0.290895202196555,"LIHC"
"ZNF354C",0.201503800859989,0.0175293999933152,0.960490484185569,0.0220616648561375,0.889994326201433,0.990510359427191,0.0772668770940356,0.86295353479596,0.976151044728789,0.999763732742473,18.3628883333333,0.34666,6.20911515151515,8.05156226415094,8.73824210526316,3.42478770462025,0.220473897774771,1.3896788940209,1.63072322666218,2.44923662388827,1.28235,0,0.7541,2.2048,0.862725,19.611025,0.6784,8.7992,9.009,11.111325,11.501226,10.0142318059299,9.94625,3.4341,6.000425,16.64065,1.0882,11.63105,1.11354547456169,0.869912693537174,0.87070994048199,0.34526580369486,-0.199735900888095,-1.53422064306764,"LIHC"
"ZNF114",0.984591235055397,0.814729748904459,0.999999955928437,0.583069767019877,0.999994853770934,0.99970249607413,0.831629352652794,0.999997533542657,0.99999374629247,0.998646156817871,11.3309416666667,2.8478,3.19594242424242,1.73156981132075,3.79205789473684,7.83516854203338,1.4210113680052,0.444350277943144,0.208691253391872,1.4689678631743,1.159,0.8905,1.6414,0.5755,0.7335,3.490825,4.8309,4.4473,2.3677,3.523775,1.344814,4.17269595687332,0.87325,1.8273,0,2.22815,0.70355,3.25625,0.187228405288889,1.2886018622914,3.10280526293846,2.09252791296879,1.63357315384082,1.0652468675226,"LIHC"
"ZNF454",0.793597622119403,0.960473474172685,0.935240924553131,0.83032443750954,0.536197315327109,0.525108941452195,0.996702528845924,0.878132356710283,0.997889761617389,0.706103540212777,6.29826833333333,0.13568,4.56160606060606,8.63500188679245,5.44000789473684,1.01073128243412,0.13568,0.968764871204912,2.24149863499043,2.24169474059687,1.7609,0,0.8598,0.9363,1.032975,6.9976,0,5.1873,7.6544,3.39515,2.171586,5.80404447439353,1.9206,2.4643,0.90955,3.353725,0.9914,5.75925,0.251402873573271,0.535763715739418,2.67272144616586,1.28308861814016,1.41830948622447,0.359620815428548,"LIHC"
