"gene","Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","Current smoker-Current reformed smoker for < or = 15 years","Current smoker-Current reformed smoker for > 15 years","Current smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current reformed smoker for < or = 15 years","Lifelong Non-smoker-Current reformed smoker for > 15 years","Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF823",0.0249134885473719,0.998101246873664,0.861438472029477,0.954977705454435,0.236300480732478,0.989885870982241,0.0184287153475535,0.979120839324667,0.787363759562236,0.138674124348622,100.180413173653,116.793514925373,92.754075,104.261629661017,120.753570666667,3.20701939420889,5.03856455150458,11.5864991212024,4.02253309938546,5.61232516808496,70.48685,77.7766,83.404375,72.503275,88.53635,119.96185,136.20225,98.99605,126.727725,140.2698,102.162693220339,108.672386796116,103.6925,99.9636,81.1364,123.2875,75.07625,131.4816,3.829272623592,2.12506591653921,1.06371889160887,0.964038864913084,0.0891169410037362,-0.052836785478671,"LUAD"
"ZNF311",0.444207109455471,0.997257257492451,0.951882325106721,0.965749285604564,0.887430497446796,0.988365863278139,0.999617863547352,0.529623852740851,0.998727217437682,0.950785350686997,43.1562916167665,51.6875820895522,35.739625,46.5929677966102,41.9217586666667,3.38833746822045,4.26091058879182,14.7999494338874,4.05785953310019,3.49595282548165,14.0458,19.859775,21.197825,13.191525,22.4175,56.2461,66.831625,46.09175,68.7264,53.735,33.9606322033898,45.8578790291262,33.7604,36.3313,27.5808,41.76345,15.6274,61.07915,1.38110321968193,1.90013651939788,1.35032465692876,1.07615134891767,0.433306314409787,0.105880991442817,"LUAD"
"ZNF347",0.996670510228677,0.50070733230073,0.556012723144572,0.886995390894954,0.980995777880022,0.647679954890822,0.95727287732361,0.874991587099076,0.397085379206003,0.622149226275023,112.168331137725,109.971114925373,68.8249,106.193873728814,117.363154666667,4.36408591174103,4.78356767521908,16.3687539171944,4.52076835735744,5.99432344810685,72.0144,70.358725,55.459775,70.601575,78.5233,148.9293,145.00865,87.819475,138.0847,145.67675,134.962779661017,109.690024854369,135.7466,100.6623,103.3867,170.04625,70.62295,145.1383,5.27317261569373,2.35521158327905,0.812742780860582,0.741545644605463,-0.299129258567724,-0.431392596787063,"LUAD"
"ZNF273",0.981200402022632,0.999999560852667,0.999836701220681,0.936123390374613,0.999344381808942,0.999462171166213,0.997199132731832,0.999950654126217,0.999939026539308,0.997779830625331,149.301246706587,155.500004477612,147.48725,158.331033898305,153.813993333333,7.09904447411713,10.0505811583052,37.795694152079,8.21502290346934,8.63007572183588,86.57055,82.5471,101.810825,103.746225,101.2591,191.21705,181.42805,168.717675,186.21125,188.47015,96.9622762711864,153.408357669903,81.948,131.3937,54.34755,108.98665,90.21645,189.5031,8.96287701429807,4.18476308058347,1.58214476360731,1.60337897203104,0.661881610040398,0.681115458837015,"LUAD"
"ZNF84",0.826047210383152,0.981541320526332,0.998022166573707,0.877336563975394,0.329682216162257,0.937758302047798,0.467827483432517,0.94847267479839,0.99997821134404,0.139101877282539,626.258188023952,594.881923880597,554.955075,655.349681355932,567.906545333333,21.4166784739349,21.394518633894,53.4084005938731,24.9203638676915,21.3614312670634,429.17605,418.82875,474.962675,441.604825,425.18525,774.6233,747.75295,635.5103,803.520425,674.65845,494.606305084746,611.299866990291,495.01,565.0764,414.5065,568.70345,423.7136,757.44245,16.3544840926312,11.2406514460724,1.23593221660519,1.14154542332478,0.305599622328762,0.190988267097955,"LUAD"
"ZNF667",0.809017175420627,0.642752079291336,0.794522650199674,0.995249754471707,0.644233472643416,0.587831296027912,0.75935925024042,0.998953631338415,0.838396968420025,0.607544538947144,54.1069053892216,46.3353268656716,11.4806,56.9533737288136,44.0188586666667,5.3940276490044,4.88891825546509,3.5229708249336,5.78729473553542,5.2063756196622,10.1842,10.5826,8.31385,12.61545,13.6493,82.03535,60.0203,16.66075,77.34075,63.5341,35.1767966101695,50.4083493203883,31.1314,24.3666,27.0282,44.2374,11.13915,69.55985,1.89349130880713,2.66830309948091,1.43299999368946,0.782701709528001,0.519038603246826,-0.353465498963345,"LUAD"
"ZNF649",0.528473549482212,0.985962794394984,0.999861487043102,0.999154293098621,0.757320621385008,0.991320366583171,0.995935672496236,0.493515788915701,0.973906998462562,0.981634460774002,173.729738323353,206.920041044776,221.651275,179.241919491525,164.212226666667,11.9560381014806,23.0910562157808,143.399194560101,13.0171445208094,11.1528446168711,88.99825,94.333975,81.55315,86.0351,108.14235,198.0905,194.2469,241.236475,208.502725,190.72745,179.956494915254,181.482672815534,173.258,131.3027,144.5218,205.0028,92.5571,196.82285,6.03364754583597,8.00720339680663,1.00848081588274,0.757844947996629,0.0121836401292816,-0.400025385855241,"LUAD"
"ZNF248",0.997612148557938,0.971150265626231,0.982101971906091,0.990894320338246,0.999915907622672,0.986073923811205,0.883621385601113,0.773683444048522,0.90829767181031,0.720479654145291,288.633311377245,293.223289552239,327.2126,295.366061016949,272.778606666667,10.2703184320771,11.3531541007248,52.9412762556936,10.280076433118,10.736906784858,199.37875,193.034675,276.63335,211.869725,220.06305,347.82645,374.98465,380.6795,347.668225,329.63825,266.307925423729,287.962591067961,275.4704,268.1341,207.58545,312.1595,200.9743,347.8273,9.67968447726633,5.34618479135046,1.08131438675652,0.973368100529131,0.112786040438336,-0.0389425998708347,"LUAD"
"ZNF544",0.417116344772197,0.372080991955541,0.625277727294623,0.91463013642712,0.117486922076927,0.268987744296389,0.144752827732268,0.920623672985063,0.777132406977906,0.0353400852290322,549.36415988024,506.145080597015,352.574725,571.401279661017,480.284322666667,17.2815383828529,16.5046917803886,105.658057311431,21.2233973253739,24.8158987152174,420.7676,373.561675,230.94265,403.15535,327.72885,662.19015,619.67345,440.438825,684.659625,589.63455,337.045891525424,531.05792038835,345.7038,504.1493,300.2969,370.63765,391.1666,650.7723,8.18108000628535,9.57977931374736,1.5756249630721,1.45832733108517,0.655924179271394,0.544314578327934,"LUAD"
"ZNF251",0.865852150583101,0.999912745530152,0.996285677218059,0.879055680264752,0.37629100692534,0.999988726830745,0.164269657616775,0.640252351225151,0.945216848346261,0.033149476430962,375.709388622754,351.507857462687,390.878425,400.003311864407,308.945130666667,20.4249098882662,15.2943519493027,45.0352936313727,19.8947290683265,15.3028774311538,215.0474,229.207275,322.680575,255.295025,207.88325,461.8195,425.089125,434.8608,479.93915,371.11475,211.368001694915,363.220289514563,209.9523,318.2844,177.3379,241.9148,227.27035,446.5613,6.57375459417648,9.38796684599532,1.71842609383623,1.51598434501551,0.781087805536934,0.60025485543176,"LUAD"
"ZNF607",0.999773575498408,0.984809365864008,0.988925828028465,0.933249483274785,0.890287072096578,0.954319430625641,0.996776575531427,0.999683546638059,0.993317566283626,0.867101021837267,183.954886227545,181.627615671642,154.0631,194.658788135593,178.47908,8.17765228898704,9.21823295430434,36.2051169222667,10.9926936900121,14.6617822086538,117.7263,121.204775,125.561625,120.7363,111.28825,218.88215,216.119775,194.726775,235.135975,201.0751,119.877505084746,184.023737864078,109.2745,157.8947,82.5948,145.59555,118.40545,218.8104,6.46234485581954,4.8984513477534,1.53509816319571,1.44493637582419,0.618330912942399,0.531005968640296,"LUAD"
"ZNF334",0.818835917474775,0.673831673167461,0.817698696747568,0.999976820264075,0.814600899671279,0.66285436991694,0.904407455399584,0.999999977755102,0.821294463779507,0.893143242572907,70.9984958083832,82.4863,132.851,69.8849322033898,82.2515466666667,6.84093376341922,9.30723277243881,94.6279221778558,7.88051307635669,8.18123889526141,15.3788,16.5695,18.586675,13.853275,33.90345,95.13825,103.8467,169.216075,88.69225,108.37475,93.943113559322,76.8438351456311,93.5308,42.818,56.4391,119.84815,16.7689,101.05095,5.52260107595829,4.0825071182522,0.817982630489532,0.457795720767918,-0.289857886405754,-1.12722411748034,"LUAD"
"ZNF485",0.89813812739114,0.999987594650326,0.998438950545332,0.999358059357481,0.834421120855961,0.999999797245514,0.674193081352498,0.980853428640058,0.991910741194869,0.603098285291464,66.3434556886228,62.9692097014925,67.755625,67.2486381355932,60.35552,2.53753210982886,2.64202409005025,12.5396409492972,3.34720387539045,3.27976935222668,44.62605,44.002675,48.1482,41.1656,40.1186,80.33545,72.8412,85.881925,85.353325,81.565,26.8331779661017,65.02124,26.7083,58.0222,20.1919,31.32695,43.14675,79.8188,1.06838265156999,1.42951291794651,2.42316583157393,2.17244077683716,1.27689314032483,1.11931684809702,"LUAD"
"ZNF192",0.877398731940556,0.587182277375088,0.450052540179573,0.999614270284322,0.961193440163389,0.560328611106776,0.996588432829497,0.803563406898221,0.662435096759512,0.98731205682414,337.802747305389,359.432265671642,192.3733,342.621362711864,328.102634666667,16.4862367669875,17.4091468209268,44.5751037917468,16.9785377350362,19.425408420621,198.6422,223.089825,137.706875,232.819775,204.2096,452.0877,482.58715,211.782875,432.818875,417.5735,344.495188135593,340.317666601942,354.6099,310.0402,277.94435,405.78775,200.27855,441.60845,14.0729599167269,8.63840277876988,0.987873498157521,0.874313435693702,-0.0176017851275404,-0.193777525622263,"LUAD"
"ZNF442",0.198511910723689,0.999478591718277,0.953695380017457,0.797124301792572,0.020592831223548,0.999999032289589,0.146816886010475,0.988942306916873,0.918090422676083,0.0188281464495793,21.8902844311377,25.227452238806,20.4042,20.0959372881356,26.1561213333333,1.04180324036766,1.25995371515174,5.17641497837387,1.13803872602418,1.42379271179467,13.62495,14.178375,18.62105,11.1834,16.08655,26.8182,33.131525,26.6666,25.3112,33.86825,35.4215966101695,22.9754112621359,35.5594,20.8133,29.10385,40.85465,13.58255,29.2519,1.17683748957661,0.592623616382353,0.648627206587851,0.58531077577237,-0.62453855615967,-0.772725255463665,"LUAD"
