"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF222",0.930814106399893,0.998477570675282,0.91881640699977,0.999967898387109,0.999288122398172,0.999997786821779,0.958113921602884,0.873750386883019,0.983043286938515,0.999787999049987,67.3613477203647,64.6280083333333,68.4632506849315,69.64405,73.6189090909091,1.57108807235775,3.03525525653833,4.07307251510588,11.49485,4.39100063587612,48.1894,44.918625,45.8499,63.896625,65.1974,83.4903,82.27565,79.2212,75.391475,79.1516,67.0168627118644,67.1946524271845,64.8065,62.377,54.17355,75.767,47.57565,82.22035,2.22120030982047,1.29718440522061,1.00265291015016,0.962511476472268,0.00382227248359572,-0.055124352165533,"LUAD"
"ZNF221",0.596197790710839,0.78265567690953,0.250325978874441,0.997727235600431,0.981556569735831,0.999966847571333,0.820125984443016,0.522773719055505,0.980730380270114,0.999929819407947,13.7389705167173,12.0523489583333,15.224898630137,16.01625,17.0406818181818,0.555720214832996,0.914497565984064,1.28139589622097,1.60015,3.51711381708505,7.2805,5.55175,8.2019,15.216175,8.98555,17.439,15.37935,19.5167,16.816325,20.6167,12.6799694915254,13.7051951456311,12.3821,11.5937,7.97605,17.0392,6.94835,17.6466,0.826647125901539,0.441670474039969,1.08085395274735,0.936327440418023,0.112171596262465,-0.0949149560430122,"LUAD"
"ZNF233",0.630987782169144,0.999996990448362,0.810407023307992,0.999961133639578,0.997113120761536,0.999975091659678,0.999293511468591,0.947673920192069,0.999635160206203,0.999999996795804,29.3547498480243,25.4837552083333,29.5414479452055,31.29715,31.0968545454545,1.38333966737938,2.03981685033642,2.77255367845611,9.54855,6.3231342578354,11.9962,9.374925,11.9474,26.522875,13.6481,40.3587,32.212025,45.3972,36.071425,44.63085,15.6353711864407,28.6453238834951,14.0056,21.3716,11.5284,18.60535,11.3775,40.2267,0.880400612643882,1.0486417566369,1.8320846714747,1.5259324841492,0.873486180451153,0.609691130627247,"LUAD"
"ZNF235",0.580743882892745,0.914785883664316,0.99499174235701,0.999999995319075,0.999408128372507,0.999909603819747,0.953289614951428,0.737312379561453,0.84777939412931,0.998330396146325,75.4543337386018,69.8842041666667,71.8700260273973,75.17735,82.5892181818182,1.87118039826995,2.92692310298046,3.83622709902491,3.15035,6.46341129962721,53.6178,50.266975,45.614,73.602175,63.37145,88.1151,84.471225,89.6892,76.752525,97.98035,79.8963084745763,74.0282916504854,82.2804,69.5073,67.5326,92.0654,53.11625,88.1095,2.25969286857615,1.43093104955359,0.926554593871404,0.844761328335788,-0.110052110553763,-0.243384302680552,"LUAD"
"ZNF208",0.941432278513322,0.999995874078745,0.971341652311388,0.999998946484509,0.999991787925649,0.999997481875156,0.999350242752283,0.987201161999527,0.999681061343838,0.999923795979385,57.2769164133739,45.7153802083333,58.382604109589,52.96915,66.6110181818182,7.23271255602048,9.74079938933476,19.6005679034169,27.50065,35.3727932709919,8.0498,5.523075,4.8128,39.218825,14.0533,34.3774,27.007525,26.1348,66.719475,56.60955,22.0835440677966,55.0826516504854,20.6186,14.7111,13.2758,27.6351,6.9616,33.9041,1.67099243515745,5.72955249283245,2.4942849517895,0.713486851677611,1.31862629076918,-0.487041251303055,"LUAD"
"ZNF714",0.875955995892762,0.944408630133065,0.999987236293015,0.813549114993147,0.731930019403488,0.745306821411183,0.998180338254767,0.968747436770645,0.977051943005587,0.903542749292526,236.307686018237,208.785809375,212.13621369863,428.2187,259.384018181818,15.8967946627202,16.4314022034075,16.5878153718219,130.285,39.7804437114767,108.5267,87.190025,127.2482,363.0762,167.8876,279.9667,296.7856,250.6782,493.3612,292.37045,126.366247457627,227.920543883495,120.8054,179.9346,86.0885,157.25975,108.45105,279.80325,6.35157163150204,10.9318265362772,1.80365048791942,1.489458252694,0.850919799680835,0.574787687551602,"LUAD"
"ZNF394",0.861885694895968,0.656799847282841,0.337756291658424,0.884946612764226,0.81485840287508,0.961475284428887,0.975192734587894,0.999499479920777,0.801407495996141,0.807811808174147,444.372923100304,428.115026041667,469.306890410959,538.25585,418.254109090909,7.45352974793927,10.8568279505063,24.0631376070378,93.75805,31.0205621761715,367.5214,358.897975,350.7042,491.376825,335.30535,496.5358,480.613975,535.7096,585.134875,473.5598,462.466050847458,444.348132815534,461.1111,421.8125,421.00035,492.47915,360.4543,498.32735,6.87217108801404,6.25443484937775,0.960823247460602,0.914774118428292,-0.0576570369012924,-0.128512546522304,"LUAD"
"ZNF333",0.0204157007971073,0.0901335424228814,0.999731721985339,0.852889675018026,0.567547274880956,0.596936339052452,0.755389855353149,0.159962185536692,0.207109130127182,0.991377641258893,165.926919756839,143.77125625,145.582075342466,210.61285,188.844236363636,3.52127246123992,5.56432577467833,7.87855297141967,11.39575,19.1268950838973,119.4376,103.9164,101.4581,204.914975,141.1053,204.7441,184.57065,168.3181,216.310725,229.54715,198.39693220339,159.431125048544,201.6454,148.2541,156.3308,229.96205,112.33985,194.9506,5.92456881503523,2.78772257665756,0.803596725402489,0.735221830004553,-0.315456409680288,-0.443748491519732,"LUAD"
"ZNF382",0.614590792667285,0.884163374497869,0.998569970388559,0.997314585083402,0.980379792706179,0.987459067686422,0.999365393146296,0.946894689596738,0.976224142987577,0.999516337608314,39.3552489361702,33.4069708333333,35.0003232876712,47.90475,41.9139090909091,2.22379244945083,2.49514527357448,3.23563026874075,0.812049999999999,11.1847835998528,17.7944,14.87155,14.742,47.498725,16.70095,48.6022,46.748675,47.3157,48.310775,50.35455,29.8302305084746,37.5412425242718,29.4118,28.6585,23.87435,32.30695,16.5873,47.23525,1.21106250178414,1.58454854964996,1.25849656152025,0.974387830734603,0.331701274755186,-0.0374319795500052,"LUAD"
"ZNF577",0.0325931044516337,0.137750717250364,0.999481882362546,0.999999995392798,0.989056069528814,0.992738259854834,0.987116275504807,0.97941147591469,0.991143819474354,0.999555714864458,129.734079331307,85.9382979166667,90.3948123287671,130.8393,109.619854545455,8.46168348561557,7.0400508394957,8.84749096414114,50.1089,18.5973039844703,61.1995,41.777475,44.8718,105.78485,59.20485,148.3671,100.592025,104.8523,155.89375,120.70245,93.5039355932203,115.109210679612,86.1758,79.3002,69.23345,112.80205,55.5291,129.02405,4.19294904139685,5.77883395005817,1.23106273494608,0.920214259687755,0.299904283422231,-0.119958282196028,"LUAD"
"ZNF75A",0.513784246017708,0.987473737366723,0.502935755503479,0.998179007935035,0.981175209363374,0.999573372972945,0.999976786171693,0.962540191864658,0.999973417836393,0.999279424825433,328.795710942249,300.730672916667,338.702261643836,361.72365,333.531945454545,8.50835063280096,12.7997739458265,21.6825808036459,93.34605,35.1854879638554,223.8806,204.7682,215.956,315.050625,234.585,400.9244,374.890525,417.6056,408.396675,423.7742,208.581144067797,326.269643300971,214.1158,301.2275,177.4177,239.5459,218.4836,400.20205,5.95167904209351,6.77258125097863,1.56423364517994,1.40684386673006,0.645456020040992,0.492462225380977,"LUAD"
"ZNF496",0.823809036299103,0.99439961733846,0.99076964664054,0.999998742406481,0.999467224966439,0.999951772327027,0.997178697713821,0.999996457478194,0.999856240227247,0.999766823515193,304.154055927052,286.98586875,296.903061643836,308.9296,289.763063636364,7.73258843558525,13.3548561972543,17.5108099185856,80.7869,20.6700783806152,221.2077,203.5176,209.8917,268.53615,249.9814,353.9179,345.3547,345.7268,349.32305,345.2444,264.314525423729,300.04344407767,262.226,282.1473,228.1325,298.3334,215.7106,349.72825,6.52980722856357,6.10959317822605,1.1351757668129,1.07596996483949,0.182915696878955,0.105637806350016,"LUAD"
"ZNF2",0.689804161310018,0.934377166206747,0.997798950279282,0.927060414003923,0.975934417018412,0.964517779528573,0.218811257401007,0.0915293247622653,0.142984816323807,0.505309527253558,114.852259270517,109.738891666667,111.406816438356,95.3725,136.704045454545,1.87181681259651,3.13292241636845,4.42584984373579,7.9432,8.98049136894538,91.6286,89.0345,86.3741,91.4009,120.4445,130.987,124.329275,131.0493,99.3441,157.64505,100.897944067797,113.666121165049,95.5559,112.2195,87.6071,117.64575,90.3879,130.9514,3.02123596548829,1.49528361806386,1.12654546349004,1.17438588302763,0.171905536944951,0.231906531154425,"LUAD"
"ZNF589",0.00924378140405135,0.538162694107393,0.762504178614356,0.847999980487466,0.989703904330692,0.950013835114092,0.956688685204474,0.984458415769123,0.999998882155398,0.964959099431579,296.331651671733,237.73013125,265.832421917808,185.88265,263.497690909091,8.7669918611934,12.1898780673539,19.9275139148974,35.16495,36.7535086513122,183.6809,152.0359,148.7298,168.300175,174.3786,364.8825,292.623025,348.9507,203.465125,320.5763,402.712198305085,279.822134563107,369.6858,246.8817,282.01615,464.94335,168.9997,355.2744,26.0271088673397,6.79646072121671,0.694843949949389,0.66781493906447,-0.52523908527096,-0.58247972794162,"LUAD"
"PRDM9",0.927148455402004,0.974508559687114,0.999974369457957,0.99987137191051,0.999999948635223,0.999999141891081,0.996738960586427,0.999999265398226,0.99998428383248,0.999999999987883,4.63106018237082,0.657625,1.33402602739726,0,0.0877363636363636,2.88707365322075,0.307493893410339,0.578698616189031,0,0.0877363636363636,0,0,0,0,0,0,0.2557,0,0,0,0.00999322033898305,3.27327359223301,0,0,0,0,0,0,0.00999322033898305,1.84778378839481,327.549426631187,NA,8.35556881299073,NA,"LUAD"
"ZNF12",0.999162897251524,0.999528685010967,0.999999999566811,0.0478843898661425,0.0563342448790782,0.0574207513333531,0.97991536196102,0.991195228455496,0.991487867072704,0.141767542447463,751.639054711246,759.111503125,758.845130136986,1258.72935,796.666845454545,14.3822693423611,27.962660523498,28.879847725584,214.51985,41.1688945549392,568.9911,587.54265,595.2598,1151.469425,718.886,891.4505,851.81165,884.7617,1365.989275,849.4158,549.59159661017,757.6219,537.8151,703.6747,488.8062,602.3985,580.07445,886.23435,11.2559418760475,11.5128263852206,1.37851798439594,1.30839520868789,0.463118089132358,0.387798381428107,"LUAD"
"ZNF202",0.2758384329346,0.999945227499793,0.507618372497029,0.976164983652058,0.8929373046333,0.980158915596731,0.986135646577998,0.999386562181371,0.98364182165948,0.944175798801215,259.126014285714,238.756308333333,260.555889041096,296.34885,245.220154545455,4.9760262775532,8.57118839829157,10.6283778420759,52.71595,15.7059040758237,198.4511,187.179375,203.6017,269.990875,206.4692,301.1047,271.640775,314.135,322.706825,286.22315,185.147269491525,254.860659029126,190.0968,237.9944,161.6012,206.12605,195.2029,298.75715,4.43589460396792,3.91759505932981,1.37652939591848,1.25196426241788,0.461035419154678,0.324193380826156,"LUAD"
"ZNF3",0.725138276853234,0.357832753913656,0.103102575198416,0.544441692178378,0.422898318422162,0.761595376203736,0.999970675453898,0.981134749741878,0.970087084008547,0.648730059959877,736.018156231003,689.904480208333,811.6057,1082.25245,746.464072727273,16.0978294634509,23.3613692429491,58.6769384063372,356.62535,54.6472665620275,551.7462,524.967425,560.5158,903.939775,618.44315,854.3496,809.20125,897.5238,1260.565125,904.86245,489.299520338983,738.744111067961,467.7699,675.8165,428.11835,538.14715,548.19425,854.3585,13.5157140884205,14.1070961067257,1.50979937719163,1.44476269208429,0.594356856331704,0.530832543889385,"LUAD"
"ZNF606",0.0833554034574503,0.135345853191286,0.999998807132673,0.956176419146606,0.801967088690901,0.798355858245038,0.999994204161084,0.857832870975871,0.854555990250625,0.972102507772534,265.321603343465,234.45879375,233.680490410959,317.39385,267.6031,6.07458225363412,9.24397579079585,11.9670276197584,27.75275,16.9588002349276,194.4358,178.068575,161.0152,303.517475,238.79575,320.6367,288.9396,296.9925,331.270225,285.9802,174.412950847458,255.680329126214,180.7982,245.1065,140.8542,199.57405,183.76335,312.9151,6.85784825983552,4.66180242792393,1.46594807257078,1.35569104117187,0.551834000626266,0.439028429096586,"LUAD"
"ZNF91",0.330008140595759,0.337255097189544,0.999883415608839,0.999983057262238,0.999543700801953,0.999206182026603,0.857638585583038,0.47074943584022,0.441545845109162,0.988939916703494,355.794752279635,314.6644625,310.243435616438,343.34835,413.338872727273,11.1234180375778,15.4159248441485,20.9498142781193,1.67805000000001,41.7736204058561,241.3668,208.693675,205.8481,342.509325,283.3601,429.4432,387.2932,365.1696,344.187375,530.9661,300.367733898305,342.442827378641,309.6271,307.1349,233.68295,369.84745,229.97095,423.8888,11.3394603579165,8.33391259920685,1.14007860609482,0.991950962948657,0.189133298700182,-0.011659292077041,"LUAD"
"ZNF226",0.814231474952836,0.893471585746025,0.999998159787801,0.999999767348861,0.99958472626973,0.999673414385995,0.988324789392235,0.999992482503008,0.999977098985319,0.999435633945183,313.036700911854,297.385990625,298.41611369863,315.84155,294.383009090909,6.7265297772696,13.7858470541508,14.6819562945573,31.58755,25.572465751146,232.542,207.886725,203.3355,300.047775,239.69525,367.451,355.27305,379.9633,331.635325,337.44295,245.926840677966,307.7161,246.7806,284.6036,223.25565,275.4511,221.96855,365.5723,6.13338378646102,5.45110187672062,1.25125057172163,1.15326569430498,0.323370728257893,0.205724925563684,"LUAD"
"ZNF229",0.899259771794725,0.0261125969244279,0.372516297700108,0.999881287435215,0.999999999810292,0.995316614653437,0.990058846704854,0.99994293302754,0.946514815368962,0.999998870451051,122.09232218845,137.288513541667,178.352978082192,137.8514,143.1729,7.35928329342883,16.2385957957012,21.9984763483024,88.4821,24.7628609216008,23.2058,15.4554,27.5998,93.61035,92.3108,168.1102,189.513325,270.0491,182.09245,221.53065,51.8123796610169,133.110032621359,47.6603,86.3734,37.80015,59.43485,23.0394,188.549,2.79929225906035,6.47138322145038,2.56907776659233,1.81227142926083,1.36125056162021,0.85779904827726,"LUAD"
"ZNF180",0.19693744985542,0.609311015238097,0.99331225575725,0.966224170022626,0.998308887565111,0.995226460919548,0.995169888233638,0.773510910316248,0.881264794929156,0.942736551811062,162.13102218845,146.29836875,150.448204109589,132.90215,169.657572727273,3.79548569572796,5.16020708652268,6.25168456484793,37.20835,11.8847148432238,121.073,109.3236,119.8268,114.297975,155.47065,182.1756,176.4276,180.4062,151.506325,188.77075,162.841744067797,157.472266213592,162.4113,147.6787,141.08,185.99265,117.5877,181.9086,4.76611416048902,2.79071318344862,0.967026404163487,0.909288331538507,-0.0483728125940772,-0.137190255339402,"LUAD"
"ZNF641",0.629525033483501,0.780008974617257,0.26668307471671,0.864700526225029,0.945748241801769,0.765019258262379,0.472419498185097,0.226577998244149,0.809380188552507,0.525700387211097,178.544329483283,165.582761458333,190.433602739726,123.0315,218.736554545455,4.16963147101433,8.11069949747916,11.2862447502812,12.0272,28.3841519052746,127.6784,111.14435,126.0006,117.0179,170.2336,220.2235,211.88795,245.6228,129.0451,240.7313,169.820123728814,178.668031456311,168.1856,169.5443,149.32345,194.5168,122.63895,224.26385,4.61727405285797,3.52620255865355,1.05210164457085,1.00807857509799,0.0732740915450982,0.0116080946772603,"LUAD"
"ZNF610",0.1033914078403,0.998351002078874,0.506820902104048,0.306530191187526,0.144289221507164,0.289373846583859,0.998793278139608,0.969913381125891,0.99991322352133,0.328046517914359,70.9599440729483,58.2082541666667,69.2504780821918,132.08515,67.2197,2.53598398428975,3.96750828148654,5.62166903328736,18.19755,10.5674947471609,37.0615,27.981725,38.3014,122.986375,51.6428,95.6693,76.569775,90.0498,141.183925,77.39575,50.9983576271186,68.4452023300971,47.2441,61.5727,37.5174,65.1841,34.5457,92.7208,2.58481114594243,1.98154135729258,1.34210601114929,1.30328866461632,0.424498632580471,0.382156660948917,"LUAD"
"ZNF528",0.0424727529520599,0.999598088968351,0.159448832732048,0.927673868644357,0.717193869564182,0.940779260442446,0.968702559170119,0.994359580721735,0.959151732402527,0.854651506689087,270.751910030395,219.445892708333,274.967294520548,361.54365,239.805881818182,9.1231725435347,13.7904346826907,18.8938803820531,20.36155,23.1813712316389,160.7444,104.509525,162.9457,351.362875,211.49155,343.1972,275.8075,350.5041,371.724425,299.1174,227.345745762712,261.045239029126,219.7558,236.6544,189.84045,259.8551,152.33935,334.43525,8.02470383819298,6.99154377514412,1.14823014678967,1.07689717404501,0.199411839186378,0.106880502827858,"LUAD"
