"gene","Lung Adenocarcinoma Mixed Subtype-Lung Acinar Adenocarcinoma","Lung Adenocarcinoma- Not Otherwise Specified (NOS)-Lung Acinar Adenocarcinoma","Lung Adenocarcinoma- Not Otherwise Specified (NOS)-Lung Adenocarcinoma Mixed Subtype","Lung Bronchioloalveolar Carcinoma Mucinous-Lung Acinar Adenocarcinoma","Lung Bronchioloalveolar Carcinoma Mucinous-Lung Adenocarcinoma Mixed Subtype","Lung Bronchioloalveolar Carcinoma Mucinous-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Bronchioloalveolar Carcinoma Nonmucinous-Lung Acinar Adenocarcinoma","Lung Bronchioloalveolar Carcinoma Nonmucinous-Lung Adenocarcinoma Mixed Subtype","Lung Bronchioloalveolar Carcinoma Nonmucinous-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Bronchioloalveolar Carcinoma Nonmucinous-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Clear Cell Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Clear Cell Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Clear Cell Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Clear Cell Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Clear Cell Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Micropapillary Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Micropapillary Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Micropapillary Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Micropapillary Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Micropapillary Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Micropapillary Adenocarcinoma-Lung Clear Cell Adenocarcinoma","Lung Mucinous Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Mucinous Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Mucinous Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Mucinous Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Mucinous Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Mucinous Adenocarcinoma-Lung Clear Cell Adenocarcinoma","Lung Mucinous Adenocarcinoma-Lung Micropapillary Adenocarcinoma","Lung Papillary Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Papillary Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Papillary Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Papillary Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Papillary Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Papillary Adenocarcinoma-Lung Clear Cell Adenocarcinoma","Lung Papillary Adenocarcinoma-Lung Micropapillary Adenocarcinoma","Lung Papillary Adenocarcinoma-Lung Mucinous Adenocarcinoma","Lung Signet Ring Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Signet Ring Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Signet Ring Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Signet Ring Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Signet Ring Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Signet Ring Adenocarcinoma-Lung Clear Cell Adenocarcinoma","Lung Signet Ring Adenocarcinoma-Lung Micropapillary Adenocarcinoma","Lung Signet Ring Adenocarcinoma-Lung Mucinous Adenocarcinoma","Lung Signet Ring Adenocarcinoma-Lung Papillary Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Acinar Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Adenocarcinoma Mixed Subtype","Lung Solid Pattern Predominant Adenocarcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Lung Solid Pattern Predominant Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Lung Solid Pattern Predominant Adenocarcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Lung Solid Pattern Predominant Adenocarcinoma-Lung Clear Cell Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Micropapillary Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Mucinous Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Papillary Adenocarcinoma","Lung Solid Pattern Predominant Adenocarcinoma-Lung Signet Ring Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Acinar Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Adenocarcinoma Mixed Subtype","Mucinous (Colloid) Carcinoma-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Mucinous (Colloid) Carcinoma-Lung Bronchioloalveolar Carcinoma Mucinous","Mucinous (Colloid) Carcinoma-Lung Bronchioloalveolar Carcinoma Nonmucinous","Mucinous (Colloid) Carcinoma-Lung Clear Cell Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Micropapillary Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Mucinous Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Papillary Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Signet Ring Adenocarcinoma","Mucinous (Colloid) Carcinoma-Lung Solid Pattern Predominant Adenocarcinoma","mean-Lung Acinar Adenocarcinoma","mean-Lung Adenocarcinoma Mixed Subtype","mean-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","mean-Lung Bronchioloalveolar Carcinoma Mucinous","mean-Lung Bronchioloalveolar Carcinoma Nonmucinous","mean-Lung Clear Cell Adenocarcinoma","mean-Lung Micropapillary Adenocarcinoma","mean-Lung Mucinous Adenocarcinoma","mean-Lung Papillary Adenocarcinoma","mean-Lung Signet Ring Adenocarcinoma","mean-Lung Solid Pattern Predominant Adenocarcinoma","mean-Mucinous (Colloid) Carcinoma","SEM-Lung Acinar Adenocarcinoma","SEM-Lung Adenocarcinoma Mixed Subtype","SEM-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","SEM-Lung Bronchioloalveolar Carcinoma Mucinous","SEM-Lung Bronchioloalveolar Carcinoma Nonmucinous","SEM-Lung Clear Cell Adenocarcinoma","SEM-Lung Micropapillary Adenocarcinoma","SEM-Lung Mucinous Adenocarcinoma","SEM-Lung Papillary Adenocarcinoma","SEM-Lung Signet Ring Adenocarcinoma","SEM-Lung Solid Pattern Predominant Adenocarcinoma","SEM-Mucinous (Colloid) Carcinoma","Q1-Lung Acinar Adenocarcinoma","Q1-Lung Adenocarcinoma Mixed Subtype","Q1-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Q1-Lung Bronchioloalveolar Carcinoma Mucinous","Q1-Lung Bronchioloalveolar Carcinoma Nonmucinous","Q1-Lung Clear Cell Adenocarcinoma","Q1-Lung Micropapillary Adenocarcinoma","Q1-Lung Mucinous Adenocarcinoma","Q1-Lung Papillary Adenocarcinoma","Q1-Lung Signet Ring Adenocarcinoma","Q1-Lung Solid Pattern Predominant Adenocarcinoma","Q1-Mucinous (Colloid) Carcinoma","Q3-Lung Acinar Adenocarcinoma","Q3-Lung Adenocarcinoma Mixed Subtype","Q3-Lung Adenocarcinoma- Not Otherwise Specified (NOS)","Q3-Lung Bronchioloalveolar Carcinoma Mucinous","Q3-Lung Bronchioloalveolar Carcinoma Nonmucinous","Q3-Lung Clear Cell Adenocarcinoma","Q3-Lung Micropapillary Adenocarcinoma","Q3-Lung Mucinous Adenocarcinoma","Q3-Lung Papillary Adenocarcinoma","Q3-Lung Signet Ring Adenocarcinoma","Q3-Lung Solid Pattern Predominant Adenocarcinoma","Q3-Mucinous (Colloid) Carcinoma"
"ZNF630",0.999723410779073,0.999999980044596,0.994585781697727,0.999999999663813,0.999999999907885,1,0.896609378243628,0.974764644334838,0.743778585301194,0.999558994343372,0.999999999988334,0.999999272639987,0.999999995986873,0.999999996049265,0.999333627145321,0.999999999965185,0.999995725035906,0.999999979096846,0.999999988961829,0.996978798759935,1,0.999999978132481,0.999980032740309,0.999999325708942,0.999999644908705,0.996893920078234,0.999999999999769,0.99999999999732,1,0.999470142029005,0.999999962995279,0.999999999676448,0.867644120809941,0.999999999984049,0.999999999949842,0.999999973367565,0.999999121488914,0.999956883302324,0.999994575257515,0.999995925430539,0.998246672461979,0.999999994509006,0.999999986209272,0.999999999944618,0.99999902904791,0.989289148782537,0.999289312819883,0.991254865946285,0.999784528974283,0.999999999997273,0.99942061680914,0.998185570318367,0.997624632109183,0.987948539082132,0.998195700675247,0.999999207789725,0.993287203838083,0.999775778179907,0.999996254153171,0.815614552414421,1,1,1,0.999998734307098,0.999999995655682,0.960220338656357,58.4949526315789,64.7382728971963,60.8591240506329,61.94728,75.1791368421053,54.7385,55.0282,50.99115,58.5699652173913,43.8603,77.40544,52.97653,5.68016927841284,3.17652215877254,1.82971851340301,7.55501985512944,6.45447734753457,7.2311,9.05879365110683,4.90815,5.06824144822387,NA,15.5153599322284,6.56493822240629,41.1684,45.3024,39.77835,49.7586,64.40325,51.12295,46.1381,48.537075,39.0172,43.8603,54.038,38.8982,68.921,72.15845,75.991825,76.8151,85.4949,58.35405,60.9802,53.445225,73.64525,43.8603,103.853,59.758325
"ZNF844",0.998965745613485,0.999987012939192,0.999716567666079,0.999554964172179,0.999999592552018,0.999974831916189,0.92293990569296,0.993895874992509,0.924249440641549,0.999999999978265,0.999998014728985,0.999999999922876,0.999999980173478,1,0.999999999920661,0.999904349529986,0.999999900154275,0.99999574294194,1,1,1,0.930632143457682,0.981492201084684,0.960892565833122,0.999417260056513,0.999459204793046,0.999782309803262,0.999816778995402,0.999879394652174,1,0.999999705035183,0.999999806810275,0.999112254599887,0.999999999941167,0.999999936789806,0.985547339513401,0.999913431020963,0.999997731653146,0.999987037108971,0.99999999517868,0.99999999972124,0.999999990883788,0.999999998853756,0.999999960287101,0.999998052143244,0.999999777287699,1,0.99999999999809,0.999999945901485,0.999981064579074,0.999999999896494,0.999999965940266,0.993537846685898,1,0.999998381940207,1,0.999990954999311,0.999999987233216,0.999928785009044,0.989560871838806,0.999999631190137,0.999979665781688,0.959391540461261,0.999997922672841,0.99996099863042,0.999999992266743,97.2938789473684,111.987158878505,106.228269936709,124.41716,129.919084210526,120.7587,125.925366666667,170.865,111.919826086957,144.1048,110.19488,99.91184,16.0047865501561,6.17280907281983,3.65396585167434,38.9563906141419,13.0113553731654,36.1141,26.444360090344,124.8361,12.7743874517783,NA,21.0316489001077,13.1782899225051,51.48545,70.07015,63.86355,60.278,90.39925,102.70165,103.11065,108.44695,66.0178,144.1048,75.8082,79.931075,107.02765,132.8879,131.5219,150.2976,147.4662,138.81575,148.91265,233.28305,147.91165,144.1048,144.7989,100.010725
"ZNF717",1,0.969063286493534,0.124338834708633,0.999856614155736,0.999563800647031,1,0.999962387440953,0.999283115849291,0.9999985752897,0.999999975226823,0.0650300650181173,0.0451622763022833,0.00872041894569253,0.0496687742227859,0.0270013831985008,0.999969707327053,0.999932825117089,0.999999999999362,1,0.999999990305301,0.101598894423555,1,1,0.999993346999643,0.999995707966805,0.999999886021957,0.471842404312146,0.999997146296473,0.999904545208656,0.998804906560854,0.329376361279806,0.988338013004912,0.964210364807309,0.136486137246141,0.997554993569939,0.999999999777208,0.999981695758629,0.999974241079998,0.999999989851429,0.999999999494783,0.999999761234813,0.376415242458743,0.999999999895162,0.999991556051249,0.999606918529966,0.999999999557724,0.999999997442029,0.999998768094189,0.999999661916786,0.999999999891879,0.119662304203388,0.99999982943573,0.99999999972622,0.999944464876477,0.999998830924799,0.99306869137448,0.96992322362876,0.999999889567728,0.999999999999326,0.99998542510358,0.0157872599231872,1,0.999958186439281,0.842236167430849,0.999999999976507,0.999982609376948,47.0306263157895,47.2051439252336,39.8395756329114,38.7057,42.3316,99.9027,38.2230666666667,48.51355,51.9582391304348,33.1878,44.52958,37.17646,6.06753094465753,2.37596687557663,1.17533320952123,10.0044405081444,4.36605070201585,62.4637,10.6412926434924,17.37635,5.10828548373614,NA,8.70658414858548,3.81638389776966,24.78405,31.5479,26.03495,28.9855,28.3686,68.67085,32.3923,39.825375,37.5399,33.1878,39.5764,27.745,61.70905,57.1118,49.983675,45.2085,55.49265,131.13455,48.8475,57.201725,63.75805,33.1878,57.4202,44.09055
"ZNF492",0.999999999785301,0.999842623492447,0.993685462551691,0.999999930620913,0.999997191895499,0.999738278156979,0.999964118079476,0.999970695206262,0.99999999999773,0.99978717253248,0.999999988933725,0.999999837234302,0.999991050931716,1,0.999987626794642,0.999999997192794,0.999999896688321,0.999986197981893,1,0.999982587799919,1,0.999999998855492,0.999999972641361,0.999997182342521,1,0.999995710519288,1,1,0.803425090673908,0.524479801141178,0.818257855902102,0.937460838015367,0.992284276920971,0.995726270756151,0.989577318776908,0.997365504826013,1,0.999999999998666,0.999999997901237,1,0.999999994118435,1,1,1,0.999971427928321,0.945991247609348,0.937525366579066,0.984040010381585,0.950872890206342,0.996087739016858,0.991848946652854,0.985206313091949,0.994411766575477,0.999999926052912,0.999840677262969,0.999994148261739,0.999714408346048,0.987873121723438,1,0.99538663861941,1,1,1,0.656126230936436,0.999999999999375,0.847079026012961,6.3633,7.64810654205607,10.7404348101266,1.94088,11.5467578947368,0.8478,2.30246666666667,1.8895,20.3239608695652,4.3668,24.69142,1.13401,1.90790487205697,1.85742197496166,1.52491660089354,0.872515001246397,5.57066586170513,0.2374,1.6009493561981,0.8181,5.99762986721095,NA,13.4382353303698,0.195763470346799,1.2256,0.80375,0.643575,1.3104,1.9119,0.7291,0.72565,1.48045,1.17065,4.3668,2.7791,0.7693,5.7972,4.00185,8.215175,1.8601,9.75375,0.9665,3.3307,2.29855,24.8818,4.3668,51.2821,1.489475
"ZNF688",0.999869383103045,0.999985306423006,0.999999830803723,0.9720756719131,0.995369732663985,0.989337630439286,0.985689460736305,0.999310643124051,0.994332114543673,0.999993246949197,0.999946153539775,0.998394846786764,0.999070723653604,0.961417410853334,0.987710711939134,0.991435502299191,0.926621950572359,0.94393728039134,0.748208784614441,0.812964886717924,0.999999998960329,0.999999998245545,0.999996131375419,0.999998874067418,0.996807009841449,0.999730209978546,0.999999983199839,0.999987439787781,0.999937979268956,0.999999999999424,0.999999967084368,0.998609548497965,0.999980023969158,0.998268059769957,0.934239225802261,0.999994052756765,0.999999982591821,0.999999999997856,0.999999999954814,0.999999974285749,1,0.999947935003909,0.999073119409301,0.999999634237786,1,1,0.999999461066623,0.99999995497023,0.9948350883123,0.999598730283123,0.999987924826142,0.99824243185874,0.999999999794366,0.99999899308823,0.99999998628305,0.996131074015789,0.99992604290151,0.999471479348951,0.999998272317715,1,0.99020612720268,0.856029323935495,0.999779544932334,0.999995199644419,1,0.999768961979691,213.019205263158,233.981993457944,229.02855443038,290.47994,258.890436842105,155.75655,130.538933333333,191.4703,237.238456521739,249.7817,211.38742,260.27419,28.6714087708979,10.3333463097411,6.30678230953607,54.8150337361804,44.1124342652464,37.94935,8.81741200019093,90.8385,22.7802348422447,NA,37.1795215784093,20.8119094621563,154.90975,158.95265,155.7618,202.4855,133.1778,136.781875,122.54035,146.05105,152.2777,249.7817,153.3117,248.44885,212.37465,283.11495,278.226225,310.5626,320.39745,174.731225,137.7518,236.88955,308.65165,249.7817,294.4297,274.843025
"ZNF879",1,1,0.999999999839968,1,1,1,0.935616248196823,0.710740190557466,0.703969042511304,0.997419836771652,0.792919435893152,0.746534823091978,0.759370100666005,0.886296612698858,0.990160455718542,0.999784130648684,0.999612157322038,0.999344371990619,0.999969257651494,0.919809669465557,0.673107336360883,0.999999535761299,0.999999271465386,0.999998387003519,0.999999924841276,0.995092616460359,0.873431494473959,0.999999999956047,0.928957756308856,0.641863899046964,0.622058317176442,0.997667901487074,1,0.98791354763071,0.921571968225532,0.995508327386261,0.999995585738126,0.999994450514156,0.999991231050387,0.999998380048676,0.997500544941358,0.921938824646045,1,0.99999999994821,0.997717714975549,1,1,1,1,0.997755348902204,0.890159746177344,0.999963591411999,0.999999900937903,0.997981152728156,0.9999981072385,0.999994872458862,0.999970779928495,0.999890110588842,0.999999938772814,0.820159239889311,0.665973403155311,0.999999656790289,0.999999999997618,0.810798221165297,0.999999980472466,0.99999990614164,58.4061526315789,58.4313299065421,59.4548477848101,57.678,80.5186052631579,119.9955,36.7471,44.1683,79.848947826087,34.0611,58.03076,49.00127,7.38461186034681,3.7893388854256,2.60462292205307,18.5711436979256,11.3794680433909,50.0009,9.60233865281439,32.4354,13.405596180119,NA,6.60604315506643,4.99327811209007,35.7391,29.42065,30.186725,37.3461,52.3208,94.99505,28.4031,27.9506,42.40095,34.0611,49.6267,40.0589,72.6003,77.8732,74.599375,74.4048,95.08075,144.99595,45.03455,60.386,86.9863,34.0611,65.4646,57.2479
"ZNF737",0.999244357905835,0.999994635977492,0.999575436794624,0.999999722758441,0.998826230510836,0.999873376764532,0.995375264631412,0.99999592327554,0.998584209702379,0.994460241255109,0.99999999996271,0.999999999999518,1,0.999999748921454,0.999999991515957,0.999993051852039,0.998361928722939,0.999672692897708,0.999999999925626,0.993905990265849,0.999996196228585,0.999999999993096,0.999998758571824,0.999999959232579,1,0.999975150443462,0.999999998737567,0.999999998447058,0.999925208544468,1,0.999999678749573,0.999472429458463,0.999999434231731,1,0.999011516499114,0.99999922760236,0.999999624483616,0.999965129131676,0.999992622716796,0.999999999828001,0.999824546903036,0.999999002997325,1,0.9999999979702,0.99997239795815,0.999991054453504,0.999999999997432,0.999999946028459,0.999794457102831,0.999999999998702,0.999999999955107,0.999429828201448,0.999998525994652,0.999999999997784,0.999962375875274,0.999860379967494,0.927936403169513,0.979142294060068,0.999999999990962,0.893632837043189,0.999993836339917,1,0.999999999464224,0.974092449776408,0.999999999998704,0.996460131009532,255.406068421053,317.959256074766,291.514869620253,197.4238,355.024194736842,293.04565,158.035533333333,223.1081,316.776308695652,133.6245,336.13284,173.03904,39.3579194706346,35.5404523870378,15.019998426511,45.1699020559819,56.0446273456823,100.96755,64.2417679696611,99.9132,56.6035033393812,NA,106.800837415493,15.0341203378419,138.69155,140.08605,128.63005,172.7982,197.9476,242.561875,99.87055,173.1515,142.44925,133.6245,131.235,154.522325,338.25745,377.18655,384.93445,209.6625,482.91635,343.529425,210.7375,273.0647,461.7812,133.6245,451.505,189.5504
"ZNF709",0.999999999976768,0.99999999998841,0.999898685442524,0.999652564959818,0.997903886139598,0.999610232086258,0.841567170168421,0.369856925614919,0.514418106549682,0.999999980105602,0.99718577984129,0.997577559053114,0.993547274575214,0.963846530477092,0.824676090607429,0.999999791868989,0.999997888032773,0.999999927689641,0.999999999533386,0.999996163755407,0.994589668894716,0.985342482012,0.971526093011553,0.984747484300653,0.999979347148768,0.999998522520097,0.875876398497327,0.99986077463204,1,0.99999995558054,1,0.999830512978177,0.858709102907117,0.995446217675206,0.999999956983041,0.988640555912407,1,0.999999999999048,1,0.999999991184949,0.99999869537006,0.999931276500964,0.999999999997916,0.999939270854509,1,0.999999999998151,0.999999998940167,1,0.999994474106001,0.997737699447576,0.997886074570126,0.999999998919764,0.997184580133976,1,1,0.999999771221637,0.999999954891831,0.999982664365066,0.996902992540161,0.785842090094142,0.999775634591518,0.999980567777566,0.964689253010813,0.999997127570229,0.99999999935247,0.999999698761882,70.3063789473684,68.8140598130841,71.636039556962,84.69266,90.2984263157895,43.6439,78.9307,102.71575,71.5760043478261,73.3624,72.70668,64.83462,6.52340491547194,2.89264829604633,2.03683083353448,10.2633825893124,6.99473238607856,24.1105,24.5425655633228,78.34755,9.02946091471111,NA,22.6639421975392,8.80217277965188,52.20655,45.51425,47.375825,79.1527,72.768,31.58865,56.7247,63.541975,45.7027,73.3624,50.7295,46.339,84.74315,86.19805,85.8979,100.4464,110.4268,55.69915,99.08485,141.889525,84.88295,73.3624,53.7286,81.800475
"ZNF585B",0.999994681030854,0.999805693010702,0.999999557722533,0.999990921103353,0.999999970498852,0.999999999422917,0.999970822485911,0.999999992717924,1,0.99999999999107,0.902847405288717,0.941476632938942,0.955516374767372,0.99479754679244,0.973615527311108,0.999999991253252,0.999994328506431,0.999973860895651,0.999968186776658,0.999974714022198,0.935794608954746,0.991896862586596,0.997335465879061,0.998472235778398,0.999936329372623,0.99929805120339,0.999999954402089,0.992686873544826,0.746002590558978,0.687805380590345,0.748003487070724,0.999972891538432,0.983859608743732,0.999623790387163,0.982676662928528,0.999999931025282,0.999999256473611,0.999999977012559,0.999999995724555,0.999999999990383,0.999999998803831,0.999981279756308,0.999992704596704,0.999999972337002,0.999999999998268,0.99999992884389,0.99993667632013,0.999706222924748,0.999874594386873,0.999806707824786,0.889228354159491,1,0.985417822669524,0.918854114686759,0.999988060505335,0.99999999999657,0.999989480670127,0.999866015363944,0.999976235399938,0.99994914028654,0.90008206820741,0.999999999913031,0.990262056614919,0.858554533375352,0.999998006730695,0.999999999508256,67.3570421052632,72.9503289719626,74.9335170886076,79.24844,75.9605473684211,117.55495,59.7166666666667,103.22115,92.2387739130435,86.4629,59.84756,65.01443,9.56880974924624,3.94151069259418,2.21988079330746,13.3913612854183,10.380928821215,25.68975,12.3275994962974,9.80954999999999,15.7951120415822,NA,4.74694555231045,7.95663600964699,34.42385,45.35955,48.0765,60.2007,48.46685,104.710075,47.3894,98.316375,45.40925,86.4629,54.038,47.53985,85.2746,85.9635,91.362575,106.0278,77.30845,130.399825,65.95875,108.125925,106.0317,86.4629,65.1872,73.8702
"ZNF324B",0.999395117277104,0.999995012380893,0.999729311416234,0.999914455363995,0.98491585391784,0.99584278897902,0.999999999998598,0.996774086321979,0.999900619018339,0.999976802730633,0.999964396199064,0.998135749331576,0.999443794479567,0.999999999994108,0.999986331740902,0.999602397354565,0.9999969408228,0.99995127610849,0.989644150381487,0.99914682241614,0.995042368824605,0.999992663216623,0.999286978539818,0.999825530157906,1,0.999997678644689,1,0.997355530846977,0.935687965706221,0.994184792834872,0.911384434783276,0.88012292868127,0.887085752926036,0.980121570322888,1,0.989075875312063,1,0.999999991573917,0.999999999823446,0.999999998415049,1,0.999999971988476,0.999996693690863,0.999999996327431,0.999994625038376,0.999999998441063,0.999999999904421,1,0.999821870085996,0.999999962464462,0.999887846028972,0.999995382771446,0.999966353946364,0.999924844876095,0.999999999933782,0.999989408616379,1,0.999999986642842,0.99615640407011,0.999936821133129,0.999004508491944,0.99999936577748,0.999622336859717,0.999963654781518,0.999999992547562,0.999999999959501,118.020778947368,108.899480373832,112.667254746835,133.07798,119.851121052632,138.42725,96.2404666666667,135.5082,98.0785304347826,121.3974,112.66952,108.49759,13.0308481809492,3.80167668880164,2.45562296309856,19.8575626550289,9.82418393787988,5.36004999999999,16.5832810772711,15.0208,7.0925064273829,NA,14.0907598098328,7.47252397289118,79.9968,77.5543,80.8103,116.6248,94.62865,135.747225,80.27875,127.9978,70.0132,121.3974,94.0361,105.826625,127.4649,135.83025,137.34825,145.4849,139.53645,141.107275,108.1164,143.0186,130.8469,121.3974,116.1739,119.824425
