"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","IQRhealthy","IQRtumor","SEhealthy","SEtumor"
"ZNF256",189.544915094364,202.592769608479,188.764880313629,0.931745395842247,-0.101992309896981,0.758548475263341,0.908649940333119,159,150.5,150.5,256.5,33.3118498261951,15.4842867552116
"ZNF599",198.632642107334,188.758660843395,199.222934465505,1.05543731649374,0.0778408980891139,0.893845241858124,0.960105106524639,130,189,121.5,165.75,30.6061356134694,10.9389171481639
"ZNF18",514.600307281814,380.80035465819,522.599217493009,1.37237061651925,0.456670142159637,0.164042909159884,0.425750831310209,290,499,122,262,44.8095141904425,17.1988960749361
"ZKSCAN2",449.087262124836,443.18557401151,449.440080435958,1.01411261284485,0.0202178663174875,0.833410169442303,0.935480324372854,370,428,355,248.75,83.3993083190692,22.1682847990141
"ZNF689",545.423992790459,456.332979340323,550.750085985847,1.20690397345818,0.271310893552064,0.578344930271738,0.796987525862273,305,523.5,272,361,89.0893599123194,26.7946698275839
"ZNF19",129.539402194203,142.166567531028,128.784517309936,0.905870624482996,-0.142623074135387,0.756293287851407,0.908649940333119,118,128.5,57,90.5,15.5833668478301,4.90704640258792
"ZNF230",206.256000634122,201.038440694804,206.56791997832,1.02750458700538,0.0391448344277793,0.869983623259472,0.951369188016004,161,199,116,127.75,43.8315898007682,9.00237898114049
"ZNF222",78.0360741505478,76.267418054829,78.1418090258354,1.02457656255859,0.0350277952779076,0.815087886464627,0.923662751336189,61,73.5,60.5,56,17.7133745052612,4.35599892269875
"ZNF221",81.558840620218,110.30973546983,79.8400371237738,0.723780514781585,-0.466375826091489,0.30553177336569,0.581405657635399,112,67,112,94.25,26.8928390726682,7.22989657884092
"ZNF233",73.6738320009997,62.8827575125661,74.3189505845474,1.18186532404683,0.241065646852526,0.764581170043894,0.912651467059437,49,61.5,73,68,11.9828389687948,7.29081227682718
"ZNF235",224.533455846728,196.273558687972,226.222906220349,1.1525898227585,0.20487918605477,0.76775990427609,0.913230201928401,166,225,162.5,146,35.4371285891595,11.2084949589905
"ZNF208",81.6215314510113,112.7289498126,79.7618488315685,0.707554261475551,-0.499087304172656,0.445318377169988,0.712089291795405,75,28.5,110,59.25,65.0366838632928,29.9038821865373
"ZNF714",920.960418945472,504.787102643729,945.840345463511,1.87374110889491,0.905921632444704,0.00153806396685073,0.0403588765336717,352,892.5,278.5,967,75.0586217180603,58.1425200971069
"ZNF394",1494.93904728541,957.868879380168,1527.04650297539,1.59421246043982,0.672843909878803,0.053758603847691,0.215076647399376,720,1360.5,475.5,676,113.221650530101,70.7236130227158
"ZNF333",467.163922422994,498.256902335741,465.305102971689,0.933865844688593,-0.0987127816802224,0.361223972124083,0.634804687426538,355,451.5,497.5,269,123.378829371939,20.3605930339924
"ZNF382",67.7873668851785,106.701315844864,65.460989501719,0.613497490479822,-0.70487065235162,0.0909650135233618,0.294913564129679,55,43.5,77,63.5,46.2124093383964,8.18586203792016
"ZNF577",240.823038676107,370.582136231324,233.065701322263,0.628917798608564,-0.669056629912482,0.0466214180930229,0.195119268315244,372,197,310.5,266.25,69.9813316310822,19.3308938322875
"ZNF75A",623.886262825081,461.502499153822,633.593987827168,1.37289394746265,0.457220185296342,0.150764108378964,0.399289318284913,327,599,193,519.5,71.9553236045904,30.7100708473377
"ZNF496",1289.05563030486,1051.30275029363,1303.26911769684,1.23967060614351,0.309956831892366,0.280551883331428,0.569365584432283,858,1216.5,433.5,926.75,161.05979075594,71.5328518951979
"ZNF2",307.592448974411,293.854838230095,308.413719181952,1.04954446569451,0.0697632900964989,0.816137024296021,0.923662751336189,216,309.5,131,165.75,34.5067486512325,11.0855864735651
"ZNF589",799.811906762638,862.454249218993,796.06698411579,0.923025174769189,-0.115558098132925,0.945543598742841,0.977253902359216,641,759.5,597.5,501,116.016385277652,42.4524490037435
"PRDM9",4.42007018685949,0.0934251324089318,4.67872831511469,50.0799752109035,5.64616194303818,0.481722859619058,0.738623170851273,0,0,0,1,0.0909090909090909,1.57872088633744
"ZNF12",2805.08549332293,1861.08837223691,2861.52010382264,1.53755197577387,0.62063518048361,0.0217360534465475,0.122808701972993,1342,2918,1235,1873,326.586128262597,103.306009578174
"ZNF202",767.81885218286,545.138381216656,781.131271642796,1.43290455883778,0.518942519525423,0.0902837748450332,0.294913564129679,420,772,196,394.75,70.5063856201915,24.5358273185989
"ZNF3",2139.60254272805,1366.708264814,2185.8081789077,1.59932315855657,0.677461478619234,0.0091341840056035,0.0843525262667845,1003,2063,553,1390.75,155.918642697068,96.6536456826874
"ZNF606",466.603395273639,558.039605770776,461.137100080876,0.826351920745739,-0.275171777905506,0.567381741463446,0.79480334857896,416,408,310.5,512.75,80.1993899525447,33.6762794438108
"ZNF91",1220.3817554419,1435.21185618609,1207.53865159306,0.841366134475749,-0.2491943450088,0.681302233813761,0.871552668916471,1077,1173.5,589.5,1505,203.983567641535,86.5529593725489
"ZNF226",564.468247851774,559.354507544582,564.77396058753,1.00968876261807,0.0139106495851646,0.93372589946562,0.975904110846705,439,571.5,255,375,107.267418974979,25.6174907782232
"ZNF229",170.942172548877,294.55938448682,163.552013139543,0.555242921302551,-0.848808999671259,0.233958097976183,0.520538030084458,222,49,280.5,121,65.348689655336,33.3166767505237
"ZNF180",522.791932622478,451.427458711028,527.058287041097,1.16753705799381,0.223468342256496,0.311127249558684,0.585956320002189,339,505.5,120,317.75,45.146190452758,21.5796240816155
"ZNF641",534.462400872249,530.171380054206,534.718929290719,1.00857750796742,0.0123219575884421,0.841656339037524,0.935480324372854,409,489,324,334.5,94.7946541018057,24.4087751628819
"ZNF610",45.3416735083606,85.8583373741322,42.9194816468199,0.499887174145895,-1.000325583336,0.0936999512776573,0.294913564129679,86,27,68,45.5,19.1829814382307,4.88133548625379
"ZNF528",324.637458480264,614.586657194639,307.303538991905,0.500016613433542,-0.999952064560001,0.03588909599141,0.171052492579566,585,211.5,572.5,321.5,125.852688384292,38.3578673317569
"ZNF701",266.158293623608,277.974116500512,265.451912908141,0.954951907932952,-0.066500015072667,1,1,207,239,157,345.25,57.8581479936595,21.8248436131267
"ZNF283",207.333482768876,167.30823868002,209.726296274188,1.25353238985017,0.325999274251228,0.512136207660983,0.758140499550538,132,205,130,136.25,28.2840374921881,10.5540779690865
"ZNF558",1128.3324959386,923.859469708547,1140.55642685453,1.23455618982219,0.303992501067973,0.420944127230016,0.686057976591228,704,1082.5,673,787.75,146.872598978089,48.5336854038069
"ZNF597",169.666771681188,139.42331662901,171.474804320177,1.22988613716924,0.298524757072587,0.64009310926299,0.843501195733563,110,163.5,71,167.25,21.5287622334816,9.04944192470252
"ZNF30",221.764949230455,196.805782701926,223.2570733164,1.13440301525355,0.181933272391727,0.521508317050555,0.76865791078321,138,191.5,104.5,174.5,23.1925821712158,16.3790551050753
"ZNF354A",747.642679137532,493.766679495021,762.820048681377,1.54489980867384,0.627513278119044,0.0679656018576287,0.247745580964905,398,737.5,289,461.5,93.1980651024632,48.6509752985718
"ZNF764",565.228138184827,570.477452727269,564.914320467616,0.990248287231936,-0.0141377940910994,0.953864928241221,0.981044658441357,503,514,215.5,296,65.8563550777921,27.2554176565048
"ZNF747",616.638085236312,567.976172032127,619.54722135178,1.09079790994601,0.125383841052087,0.829018714392107,0.933678884315363,389,579.5,348.5,319.75,83.0960113810405,23.8465135201488
"ZNF778",301.060640289129,441.130689850895,292.686887326197,0.663492461667375,-0.59184802051552,0.0916159583163208,0.294913564129679,322,281.5,110.5,165.25,41.8827564667871,11.357485397584
"ZNF212",786.175711777254,603.155334686387,797.117147364208,1.32157854125368,0.402262166719993,0.0726475247170579,0.261994796585985,468,729.5,255,397.75,68.2777506928093,29.5240374609302
"ZNF282",2839.95645815217,1752.15504286355,2904.98806450094,1.6579514902707,0.729401795874843,0.0147719142424022,0.106532611380877,1366,2681,720,1426.75,178.629937427785,94.9986698745198
"ZNF160",1224.95912248909,1461.83993216266,1210.79776973687,0.828269732614021,-0.271827425551458,0.220108991976741,0.507598287619832,1082,1226.5,1397.5,1212,309.326466390959,94.9718862209965
"ZNF415",131.59020916005,354.027044222027,118.292354890041,0.334133668093034,-1.58150273554995,0.00703971672151876,0.0745769990185893,245,62,268.5,105.75,92.8827573426319,28.3300967562409
"ZNF439",127.208140470834,215.788865364315,121.91255365655,0.564962207158956,-0.823773732435602,0.148777974559636,0.399289318284913,194,90,111,135.5,24.5959413436142,12.2500733297261
"ZNF440",1263.32348913519,1000.20662018836,1279.05330195266,1.27878907831243,0.354778327732963,0.0961833625314292,0.299139081634445,716,1208,502.5,809.25,210.946062590213,54.5117793416376
"ZNF562",2005.486794896,1626.11006672433,2028.16692538453,1.2472507039269,0.318751483578894,0.216273270089242,0.502168757262006,1132,2005.5,1217,1217.5,268.137629641481,70.9642237344108
"ZNF561",1672.19274220218,1819.13082116059,1663.40840052532,0.914397349094491,-0.12910687380848,0.924604707564076,0.970515428120141,1104,1625.5,1099,784.75,218.882129870987,52.7317881353834
"ZNF584",580.779812483859,488.005699592698,586.326090971917,1.20147385873009,0.264805259128839,0.354637930268429,0.632748728215776,372,540.5,226.5,303,57.8444337200797,27.4733682556114
"ZNF274",1032.43036552054,1153.85489815154,1025.17129020021,0.888475051622628,-0.170596828938022,0.485117600698489,0.738623170851273,778,975,640.5,661.25,177.4329625474,50.2323456240712
"ZIK1",68.7276239600715,100.47778486939,66.8295165144057,0.665117335153007,-0.588319222076516,0.150594801194633,0.399289318284913,62,36.5,71.5,48.75,36.2720209546178,8.87445374788177
"ZNF540",62.9121822044492,202.974888315165,54.5388682521781,0.268697614295488,-1.89594458283791,0.000252584294966368,0.014017888228055,204,44,138,55.5,39.6934326437173,5.07105502618331
"ZNF570",98.6576515524677,199.128767307784,92.6512261540521,0.465282979484553,-1.10381968205043,0.0120241986228696,0.0995550841889208,166,70.5,114.5,120.25,42.282892228496,8.17757821988685
"ZNF57",521.053591037844,937.022405344411,496.18589018256,0.529534712673367,-0.917202834352014,0.0153985190491533,0.106532611380877,680,474.5,256.5,287.5,107.384364098748,23.2213312423595
"ZNF556",62.1380241557564,23.8111432378261,64.4293050801979,2.70584677252481,1.43608014427469,0.0200690150967068,0.117299933065234,4,37.5,5,88.5,8.4760235492011,6.73821498344238
"ZNF554",263.283783091961,294.602971407693,261.411440312217,0.887334703594883,-0.172449701596052,0.794993370354695,0.919804616212429,229,267,130,176.75,26.0949315872921,11.6201564103648
"ZNF738",389.808621244372,264.174992842224,397.319327290153,1.5040005225909,0.588805068304896,0.165779084757958,0.425750831310209,197,331.5,173.5,460.25,41.7901289305628,53.3897268097256
"ZNF596",145.501867977897,156.868236744578,144.822356801628,0.923210203716615,-0.115268925529175,0.645632606925198,0.843501195733563,114,126.5,113.5,138.25,26.310133798517,9.23177124350112
"ZNF621",1790.40307994765,1861.41812677038,1786.15761519194,0.959568185945937,-0.059542768371982,0.671138209390734,0.863786265052712,1404,1783.5,1326,1332.75,302.454187501496,77.1321934462631
"ZNF680",764.617069565746,600.995911842556,774.398769212241,1.28852585176172,0.365721482354144,0.0976979698539524,0.301087379822635,474,786,418.5,649.5,83.2537493261385,45.4927799533092
"ZNF483",109.616525196387,264.643789865925,100.348590895491,0.379183622431985,-1.39903144169131,0.00559344480053557,0.0698101865921534,215,72.5,268.5,90.5,91.443384462647,14.0372063657764
"ZNF417",632.938090920146,622.496353854044,633.562325201272,1.01777676492194,0.0254211611609773,0.924709390214766,0.970515428120141,573,566.5,546,533,106.720264598777,40.1066795621064
"ZNF791",981.758667318959,914.689146531041,985.768258235628,1.07770848924376,0.107966994420352,0.793205546021708,0.919804616212429,622,1006.5,607,602.5,159.197694032056,41.001192651065
"ZNF519",176.685989884876,76.7017933140754,182.663305984218,2.38147373212326,1.25185463572922,0.0160678438469103,0.106763739005385,56,163,60.5,160.75,18.3255230044992,12.8360860388259
"ZNF25",562.78250039465,958.929193860983,539.099817633076,0.56218938904391,-0.830871870835056,3.6925680455124e-05,0.00250356113485741,633,520.5,728,455.75,331.293226089657,26.240529131683
"ZNF77",243.629914199752,179.767988113647,247.447746737508,1.37648392983669,0.460987766867543,0.134530913213675,0.370324308457491,138,232.5,70.5,130,15.6355179475323,10.9877247150928
"ZNF169",297.896114149936,220.486605574892,302.523856510401,1.37207362652079,0.456357899707829,0.385108815185973,0.652759441740223,168,293,155,236,59.6452875806506,15.4214912151157
"ZNF613",221.242073267088,202.362682848112,222.370732476918,1.09887222953959,0.136023647865111,0.95499922503141,0.981044658441357,153,207.5,154.5,193.25,44.7243716723623,16.031740093492
"ZNF404",98.0744880241301,154.033770088666,94.7290961615764,0.614989142361754,-0.701367155003173,0.0989669116246488,0.302250297664468,129,75,144.5,80.25,29.8929771458888,7.71940784592383
"ZNF135",97.2117654765841,232.146365171711,89.1450231035058,0.384003527419299,-1.38080853142282,0.00565123433113263,0.0698101865921534,202,51.5,205,67.75,72.4355855197345,11.3073900040509
"ZNF620",163.549351299887,160.087908337746,163.756285390015,1.02291476658268,0.032685938874691,0.887670837053779,0.958345266755513,158,153.5,102,202.75,26.0814997287191,12.8569988667603
"ZNF619",216.269953269455,199.704947619674,217.260252520258,1.08790620918424,0.121554183998764,0.77744254633961,0.915899887150816,168,201.5,102.5,150.75,29.9291449762312,11.3387542988143
"ZNF354C",103.865231300919,162.733664077325,100.345922819721,0.616626703446193,-0.697530727182121,0.0670544764945474,0.2470811688223,138,63.5,132.5,113,57.7677596033183,12.3783322067426
"ZNF114",171.777585187361,11.5327860424236,181.357437310156,15.7253795087353,3.97502292971934,0.0021896289643856,0.04639276368292,3,66.5,2,226.5,4.48394749344447,23.3329763104115
"ZNF454",24.1667092262649,61.6994341811322,21.9229050170065,0.355317764384144,-1.49281827577005,0.0197314666767395,0.117299933065234,50,15.5,60,21.25,24.546228944013,2.14099498110724
"ZNF543",543.312408479678,436.072218109626,549.723506817018,1.26062492400931,0.334139091872331,0.315968368231177,0.588534488078951,319,558,327.5,368,80.1721288724073,22.8682064954922
"ZNF354B",343.381714543702,286.483190720466,346.783256728787,1.21048378390604,0.275583752583411,0.496946851339088,0.748649361216632,243,321.5,154,223.75,49.8246512056893,25.1721278912977
"ZNF223",170.503767051932,169.382634369251,170.570791288397,1.00701463242421,0.0100846465745656,0.991831795177859,1,110,164.5,61,146.5,34.0131233788294,10.2515846484503
"ZNF713",200.241861435757,143.930406659412,203.608307101734,1.4146302496285,0.500425016495265,0.284225206888191,0.5701322197343,141,172.5,112.5,170.25,26.0929995994936,16.1790878369811
"ZNF552",524.533270130103,688.744105067721,514.716318041441,0.747325914304314,-0.42019054476716,0.416186072738289,0.68385016656725,475,494.5,386,403.5,101.829804531429,28.9129564823083
