"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF195",933.084329457448,667.476817987706,968.963768155049,1.45168152966909,0.537724989173099,3.1676416706246e-10,1.7897175439029e-09,779.5,918,615,949.5,745,1177,27.8893244963299,16.3217305907655
"ZNF263",1600.55696264317,1281.64250532116,1643.63733961725,1.28244602749452,0.358898110429216,0.00141017191615443,0.00331977971928023,1454.5,1605,1152.5,1831.75,1283,1997,56.2769025824994,25.5273289501957
"ZNF200",467.492115966203,389.136890165976,478.076686806009,1.22855657967071,0.296964300785714,0.00175981864150176,0.00405835727529997,457.5,490,354.25,577.75,378,602,19.0945901586386,7.59870585344652
"ZNF582",94.2404533566078,174.247328142944,83.4327704586412,0.47881807628176,-1.0624504771302,2.51528826503637e-20,5.01578071674901e-19,201.5,78,165,245.75,49,117,7.34571776829098,2.68696407595371
"ZNF285",120.492268524664,172.785440616789,113.428275296459,0.656468941431389,-0.607201338305171,6.96194608077094e-09,3.41714549450217e-08,196,98,158,249.25,56,165,10.1040522865389,3.91359967979669
"ZNF275",1543.5971525994,1732.60815384841,1518.06470965394,0.876173130249946,-0.190712122921719,0.00602035084144074,0.0122209517080743,2032.5,1460,1616.25,2465,1089,1927,70.9299915662974,33.4451062116085
"ZNF37A",1263.3166716087,1246.54031383754,1265.58289629823,1.01527634706179,0.0218724665945966,0.545581915475199,0.6399732503325,1486.5,1295,1129.5,1832,858,1785,63.2699514513092,29.5722943264156
"ZNF510",693.748695580417,797.294014831872,679.761335381346,0.85258552395466,-0.230083534889433,0.00482862760066512,0.00986087202786431,927.5,700,705.25,1160.5,488,961,42.2664345160313,15.7660528064249
"ZNF506",997.386094645844,1005.24334419431,996.324702586763,0.991127877981923,-0.0128568850757814,0.726124772204656,0.799208759017462,1185,1004,896.5,1421.25,754,1288,48.0844347887918,18.244328911616
"ZNF324",366.514787535415,390.115136888283,363.326747847973,0.931332095304005,-0.102632397761854,0.0994289714336273,0.149806316959998,473.5,364,359.5,569,273,465,16.3682079535878,6.16807572252489
"ZNF671",558.222692090395,383.539446375545,581.81967837833,1.51697480891871,0.601197128202081,2.12868965419804e-17,2.78086324316142e-16,432.5,579,322,563.25,355,852,18.6217286883555,15.0935734930574
"ZNF416",288.293787291873,259.612709686965,292.168154247883,1.12540004147013,0.170437921670316,0.0554686544681857,0.0898710151844549,313.5,293,230,375.5,207,403,11.6760850229528,6.27865774820427
