"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF140",451.996289534456,563.978345976626,436.904368181064,0.774682877982644,-0.368322241263845,0.000811883945024554,0.0037702555803195,380.5,478,310,433.75,334,620,18.5091006848865,13.1316175369568
"ZNF658",42.3748356871986,45.4585151594852,41.9592454618231,0.923022789341328,-0.115561826578786,0.494933753150839,0.621416823400498,26,42,17.5,46,27,66.5,2.48638578778803,1.99017937944553
"ZNF765",160.307098563057,154.198940991588,161.130300392096,1.04495075877912,0.0634349597808368,0.369933742170473,0.516080405743993,104,170,78.75,138,98.5,267,5.78101678790512,8.09484446373722
"ZNF124",58.9539542430405,48.5537178973397,60.3556033462347,1.24306862501958,0.31390594421223,0.160323082765084,0.270766315705854,29.5,56,18,50,26,105.5,3.73968895356121,4.39239928557336
"ZNF569",146.158293579892,157.787738768287,144.590982907602,0.916363869818396,-0.126007517368079,0.49432281231081,0.621416823400498,106.5,148,81.5,135.75,87,237.5,6.07663709360259,7.200541369876
"ZNF777",718.05757967648,764.965287488407,711.735786170829,0.930415795084839,-0.104052506140352,0.812137700626192,0.902671083646816,483.5,786,406.75,572.25,540,1019.5,18.1684085540742,19.9904448727104
"ZNF605",436.809262104842,327.624483409789,451.52419184811,1.37817597497238,0.462760113013781,0.000132804991802705,0.00090041784442234,199.5,450,150.5,290.75,308.5,662.5,13.7133990784821,18.1913492527519
"ZNF799",201.510278138179,221.841173641148,198.770265267159,0.896002586015394,-0.158425198735955,0.187983656380674,0.303459331014516,159,215,109,191,147,293.5,8.48672432661262,6.55979454600209
"ZNF782",65.4080696267901,58.3112338220568,66.3645165007434,1.13810859676305,0.186638224196834,0.46919251471399,0.609662614409441,40,65,25.5,58.5,41,106,3.16743764334672,3.21136890913469
"ZNF846",131.204105459516,112.547145741303,133.718520515879,1.18811116563755,0.248669828235382,0.4271533819038,0.574623001846779,68.5,121,48,104.75,79,170,5.61255225874493,4.58232600696246
"ZNF136",155.604331064508,207.954579470015,148.549041521986,0.7143340718948,-0.485329159080357,0.000299819093954449,0.0017831346114133,145,161,104.25,183.5,104.5,238.5,9.26628340615941,6.27962481626386
"ZKSCAN5",456.459315859366,349.281166749687,470.903810348541,1.34820842111426,0.431043541671769,0.000564192777777301,0.00298845861978914,238.5,474,174.5,306.75,346.5,650.5,12.111262762994,14.3950522536596
"ZNF33B",763.022113486497,935.030263580079,739.840422099221,0.791247568037522,-0.337798934577787,0.000522359285586864,0.00281079044149122,603,732,414.25,875.75,478.5,1122.5,43.674308611048,31.5594532793355
"ZNF431",58.5168259493433,36.3759909702967,61.5007659734736,1.69069664723891,0.757617827823634,0.000207176871864764,0.0013771168541599,24.5,57,15,34.5,24,113.5,2.72857142857143,4.12260087542295
"ZNF418",57.7235220976531,48.7344039015738,58.9349935526503,1.20930982703057,0.274183912623769,0.16009166830812,0.270766315705854,29,45,20.75,48.25,16,107.5,2.85588686679258,4.62245566183436
"ZNF700",360.689192468608,349.989585005631,362.131188083564,1.03469132682259,0.0492004414630599,0.836490018555011,0.919501901028669,230,365,181.5,305.25,263,529.5,13.2839015660433,12.8124131431447
"ZFP28",53.01915973377,54.5878890306899,52.8077406910584,0.967389317095031,-0.0478314887338533,1,1,35,36,23.25,56,17,81.5,2.93986533080434,4.9016530191254
"ZNF585A",115.343692969627,99.6723488350602,117.455733958113,1.17841844133202,0.236851912718308,0.122039862731948,0.220061241841119,62,118,51.5,87,76.5,193,4.25258048910618,5.38588682666592
"ZNF138",177.44898441851,147.470775146957,181.489174347291,1.23067892039243,0.299454417079466,0.0654905906862696,0.135994591335534,92.5,184,73.25,130.75,128.5,285,6.51896072848977,6.38229352904661
"ZNF429",124.605993676248,192.323841736955,115.479599058902,0.600443491643876,-0.73589961608584,3.43773436008041e-08,7.76927965378173e-07,112.5,106,84,173.25,67.5,176.5,10.7981857886652,5.33200735648
"ZNF470",158.719231783729,287.288560545585,141.391828985636,0.492159620686327,-1.02280179837796,7.91198576905343e-15,1.34108158785456e-12,188,142,147.25,252.25,61.5,246.5,12.5770990458119,8.24837127218498
"ZNF100",98.4319755574203,107.534888693644,97.2051678571207,0.903940749258119,-0.145699883699255,0.343971280073777,0.494094338750044,72,96,50.5,100.75,52.5,164,6.0471102898114,5.81958877715358
"ZNF398",466.272224729841,412.127202056019,473.569397596933,1.14908551348805,0.200486165516235,0.04784433551023,0.10812819825312,273,477,226.25,315.75,333,685,10.8934355818314,14.5512083118117
"ZNF498",415.659061675354,333.961436724797,426.669523258987,1.27760117288808,0.353437542313124,0.163939042523899,0.273770125200009,217.5,403,174.5,280.5,274,597,12.4583223556933,22.045252770978
"ZNF441",162.345425480042,187.285083852926,158.984285537604,0.848889202849992,-0.236351829601396,0.033590499651157,0.0794137458937979,127.5,161,82.5,174.75,114.5,248,10.0166212886789,5.9024221254338
"ZNF420",105.563857058272,124.188499145671,103.05379747776,0.829817561100243,-0.269133906171231,0.184669459833753,0.300975706171357,82.5,118,63.25,115.5,63.5,183,4.97834986184567,5.29681546759593
"ZNF763",59.5485407196291,54.5198450559104,60.2262625071922,1.10466679509874,0.143611269570525,0.865251344479345,0.946194212188703,31,53,21,54.75,27,94,4.10512969294739,3.45180882475809
"ZNF679",2.77805901989678,0.0262175508665803,3.14892714240758,120.107601142163,6.90818364625619,0.0528205610740031,0.115523678736046,0,0,0,0,0,0,0.02,1.13139369341574
"ZNF682",88.6522837293357,61.3063649928995,92.3377175213083,1.50616852804766,0.590883204920674,0.0142383878449829,0.0398910204913157,35,76,23.25,55,26.5,151.5,4.06066245726442,7.38091374140103
"ZNF772",105.784436669728,114.185269450211,104.652248963463,0.91651269439002,-0.125773231572615,0.650013189267637,0.772975250017655,69,103,46,105.75,53,177,5.96811664820072,6.18219810761825
"ZNF257",23.5279504617783,7.25514904196173,25.7210503835865,3.54521323198507,1.82587240305741,9.01805616345248e-06,9.55350324815747e-05,4,10,2,6,3,35,0.651409774164888,4.08972492879844
"ZNF785",150.599059906243,108.41313241099,156.284494878649,1.44156424044811,0.527635129105341,0.000264383428643419,0.00162956331472944,74,164,54.25,92.75,102,246,4.29608269596993,6.4630938052116
"ZNF98",4.95422608868843,0.948615031031323,5.49406585387132,5.79167067160873,2.53397956962676,0.000477718483494222,0.00265486173614002,0,1,0,1,0,4,0.153967926689228,1.39814058504093
"ZNF786",209.254048740355,189.99536272649,211.849558984811,1.11502489294848,0.157075918694851,0.202208385740656,0.31883089658643,119,235,103.25,160.5,153.5,315,6.17694264245373,6.34789121615377
"ZNF517",532.824129606487,197.384508281412,578.031625741942,2.92845487609312,1.55013966445315,6.08502483671745e-11,2.97395307419679e-09,125,498,98,160.25,314.5,745,7.28118010170531,25.2893304284584
"ZNF675",75.3584993797011,51.2919275553415,78.6019726713938,1.53244333792264,0.615833731267263,0.00183537688627808,0.00740705671962225,35.5,78,18.75,52.75,41.5,137,3.53960219141493,4.74552618410759
"ZNF860",5.78804724005596,5.35275202987636,5.84671236272167,1.09228156471443,0.12734479733533,0.778320336625775,0.88339863766811,3,2,2,5.75,0,5,0.374372945123998,1.31057168091674
