"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF195",714.782367758842,491.141964932012,740.403307111819,1.50751383505645,0.592171242374608,5.46387967295904e-10,1.08956188772536e-08,347,721,294,472,483,1045.5,18.8842092559099,21.0937903290962
"ZNF263",1340.90539904874,1188.4163531776,1358.37501789611,1.14301272804272,0.192841468803374,0.0273319691075845,0.0601658281004619,871,1350,694,1168,968,1911.5,49.3395350762708,33.1663299249846
"ZNF200",424.55634096212,349.82628480476,433.117648366556,1.23809349720042,0.308120266776803,0.00219775236235182,0.00683521147557127,254,434,205.5,337.5,295,604.5,14.6508966668554,12.1394074119501
"ZNF582",62.2383252322269,95.1866967892996,58.4636574227758,0.614199876608682,-0.703219872407604,0.000210667100697908,0.000904001862488492,64,55,53,95,31,87.5,5.03476310396243,2.44256844132643
"ZNF285",74.3454342461671,45.8325718448879,77.6119563465078,1.69337990914347,0.759905677634289,0.000176448564754184,0.00078705346646932,34,65,22,47.5,25.5,128,3.40905855836855,3.97735374727149
"ZNF275",1264.16255099849,940.618845888087,1301.22872304026,1.38337513513426,0.468192430682785,4.4888918318782e-06,2.92641217501291e-05,678,1307,516.5,923,874.5,1812.5,45.9081673260815,36.9899515262397
"ZNF37A",768.69493638055,863.786865442071,757.800909556026,0.877300801706676,-0.188856507947337,0.0511992912696695,0.102097410237753,650,754,545,822.5,524,1120,40.0713482935865,22.1078030688803
"ZNF510",427.442386841599,486.944177191866,420.625676879142,0.863806770017924,-0.211219471288698,0.0294914818899113,0.0636790596221652,360,421,289,437.5,302,613.5,23.6010327526372,10.9061607592381
"ZNF506",627.410618475759,709.271073150592,618.032430464467,0.871362803108772,-0.198654566343828,0.042947395514675,0.0866617088063978,540,620,431.5,673.5,401.5,916,32.2312937030474,20.6912253992031
"ZNF324",308.520718549331,384.732762687853,299.789629997539,0.779215234759635,-0.35990621046337,0.000677920322013006,0.00244484031023839,274,305,220.5,391,209.5,445,19.384004256003,7.76894145716145
"ZNF671",253.953438030165,315.544570602626,246.897366531573,0.782448470148129,-0.353932351544562,0.000408562141647652,0.00150905764367323,231,246,182,334,142,388.5,19.7099878346488,8.56281294878243
"ZNF416",204.06481200405,211.70633082598,203.189375867168,0.95976995621443,-0.0592394419695823,0.515844264643976,0.617837546554043,149,202,120.5,240,139,292.5,11.3294023521034,5.71522837920078
"ZNF586",306.629063799771,322.693986117598,304.788616388602,0.944512849636836,-0.0823576709775403,0.680343305589836,0.751857946546428,234,308,182,317.5,204,447.5,13.6031902876072,8.44517070936747
"ZNF446",410.750873925687,360.260506523322,416.535207278579,1.15620557828648,0.209397937981901,0.197726241346563,0.310775051397214,249,419,204,365,274,594,22.5413940102899,11.2959634104146
"ZNF8",178.854802749329,125.964395888528,184.914092079013,1.46798697183172,0.553839164531826,5.40791965192771e-05,0.000282043809538999,92,180,74.5,124,122,291,6.75810204558033,5.69409566198834
"ZNF264",1257.41050330903,1575.93042109826,1220.91987195065,0.77472955379578,-0.368235319327786,3.34540752900669e-06,2.36269406736097e-05,1137,1226,940.5,1529,871,1901,85.454704627117,33.148690473732
"ZNF213",1010.14269085312,729.493551429152,1042.29472818518,1.4287922438015,0.514796153923199,1.16659607980756e-05,6.81855294922007e-05,491,1016,384,824,701,1447.5,45.0654854427089,28.321515111248
"ZNF343",371.281900418834,345.722754207191,374.210035615896,1.08239920879385,0.114232689854286,0.337651865386592,0.444924466332226,253,378,208.5,339,258,533.5,17.230935558446,11.3888083406949
"ZNF302",908.448199809159,979.990305186217,900.252113950428,0.918633693809209,-0.122438394934012,0.208883424912876,0.31754027374648,725,905,585.5,920,615.5,1263,44.7758225279427,27.2227236371341
"ZNF268",669.74017348386,652.585965786903,671.705412812249,1.02929797456231,0.0416606928176904,0.674861857088188,0.751857946546428,481,666,410.5,593.5,433,975,29.9482594761164,20.0996554568656
"ZNF184",439.266573636195,369.336222914063,447.278011874265,1.21103207355412,0.276237074565455,0.0064073884761146,0.0179205511048155,266,432,211.5,382.5,308.5,661,18.393454032742,13.4393098358055
"ZNF500",462.469948573892,343.438889995268,476.106516449889,1.38629179839374,0.471230960063278,6.48713794911951e-05,0.000323402906581105,247,479,181.5,381,329.5,694,21.5692145810313,13.4080129566605
"ZNF419",308.671466251457,281.107389633915,311.829292504728,1.10928884833238,0.149635078571766,0.152481522140841,0.253388411792868,202,308,166,257,221.5,448,13.4771376986067,8.56411946475219
"ZNF175",228.647499566514,330.904962431511,216.932566927612,0.65557362855358,-0.6091702738853,4.56543921218376e-08,4.99252868687192e-07,240,226,196.5,320,140,326,16.376678955963,6.09296481588564
"ZNF14",336.787917810809,367.243334139447,333.298850697431,0.907569504231965,-0.139919961893499,0.198015961952207,0.310775051397214,275,330,215.5,377.5,225.5,478.5,17.8903177079561,10.2446156311707
"ZNF85",185.706376195807,130.740606223415,192.003425571285,1.46858295305118,0.554424758734298,0.000409537767604534,0.00150905764367323,93,176,68,145,107.5,273.5,6.99589771720453,8.8627261423013
"ZKSCAN1",1276.23998691873,1044.98962743043,1302.73274654943,1.24664658131849,0.318052525595794,0.0870161158851059,0.161137984988298,805,1138,560.5,1045.5,701,1956,69.7815903115753,53.3334485647488
"ZNF862",843.671038660638,787.698083221534,850.083474332302,1.07919962284994,0.109961749217376,0.525333417579152,0.621814167517646,576,798,436,835.5,483.5,1275.5,47.3477806341439,30.6383130507842
"ZNF684",116.157873439522,119.926121491928,115.72617123546,0.964978853612379,-0.0514307671416939,0.693064622324686,0.760643829354124,82,110,65.5,129,73.5,157,6.29173816625744,3.87821003749554
