"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF195",805.405515308354,580.908709907579,815.860023402998,1.40445479554404,0.49001018993674,0.0512068713981263,0.177133973509845,455,773.5,244,694,526,1187.25,89.9806295628232,31.103465893679
"ZNF263",1284.21357300078,1643.99307393213,1267.45913545741,0.77096379270375,-0.375264987423218,0.0268249122461863,0.118099288979963,1411,1237.5,883,1662,938.75,1612.5,120.826989039676,27.881443822985
"ZNF200",469.834595363,392.637922536558,473.42953846031,1.20576620669194,0.26995020148024,0.216536725072192,0.439556585625587,307,476,237.5,379.5,340.5,638.25,30.4271579700774,13.1077844067895
"ZNF582",58.1409425619571,100.249534966537,56.1800032097831,0.560401634067785,-0.835466932376925,0.00657362802665544,0.0454787734905345,83,50,61.5,112.5,20.75,89.25,10.1176976372398,2.89405939064509
"ZNF285",130.248091299606,115.866068133142,130.917842378437,1.12990666282037,0.176203602155708,0.373055651804827,0.622984561388357,90,114,67.5,119,58.5,197,12.7010637594546,8.9418781588782
"ZNF275",895.812014113973,1101.47455264572,886.234591976465,0.804589257053418,-0.313675619786394,0.173045163685685,0.383564055572116,893,810.5,779,1010,582.25,1238,63.0181836797903,30.7423010574916
"ZNF37A",719.101135902949,891.268059357044,711.083558585234,0.797833548638786,-0.325840305333959,0.16722564339373,0.380623250309416,704,678.5,490,871,459.5,1022,79.8179966454231,26.1588359656656
"ZNF510",348.193243805089,466.001277210766,342.707085386687,0.735420914375917,-0.443357889467482,0.0350363401020102,0.141396658268827,430,336.5,216.5,483,216.75,469.25,47.3103998127276,12.4417582102809
"ZNF506",796.962343679852,803.644430523804,796.651168067021,0.991298063930805,-0.012609182077255,0.676384122293379,0.881900836374828,552,805.5,351,1042,526.25,1170.5,108.43250663395,28.9286531291093
"ZNF324",405.348109251753,532.681560395877,399.418365203375,0.749825777536838,-0.415372671388178,0.0462708227802959,0.167766600127624,377,381,296.5,593.5,274.75,535.25,41.6754524439892,13.3409699386292
"ZNF671",136.230533076898,303.844097758602,128.424999427505,0.422667415213495,-1.24240520021897,2.25567483287612e-05,0.000955842210431258,245,82,124,364.5,39,178,31.8571227454932,7.34029919633778
"ZNF416",238.368481353063,249.448754209565,237.852488254354,0.953512431874206,-0.0686763464003586,0.82207585505443,0.941754137598073,193,225,142.5,244,158,340.5,21.8350372556231,7.87036755998033
"ZNF586",384.175856866523,435.379158699526,381.791389379202,0.876917008429181,-0.18948778265428,0.340290422018703,0.578862405954978,327,375.5,257.5,476,267.75,537.25,39.0943567390441,11.4535441996889
"ZNF446",707.785568553177,549.771490222342,715.144067298976,1.30080238793349,0.379401810939354,0.195367139446361,0.411986709982454,405,657,268,623,473.5,909.5,51.8514789518902,22.7181469302251
"ZNF8",215.970544799219,161.329599433985,218.515098627501,1.35446377722469,0.437721811688997,0.0607819462032354,0.199594579247231,127,209,104.5,154.5,143.75,310.5,10.6022988616207,8.18061114634854
"ZNF264",1269.7983498435,1376.50365467602,1264.82923025571,0.918870956832589,-0.122065826419423,0.623731601802796,0.835751039569754,1112,1299.5,894.5,1322,874.25,1779.75,101.454901078798,39.4705601066994
"ZNF213",1047.06999784709,862.458946177056,1055.66708113565,1.22402009488684,0.291627243125028,0.161958119752181,0.380623250309416,637,1007.5,554,893,717.5,1458.5,67.4769297008914,28.3572526554176
"ZNF343",589.048845623413,575.844747720664,589.663742339473,1.02399777834826,0.0342125852896433,0.772694740227927,0.941754137598073,475,575.5,348.5,559.5,414,772,35.1319896158401,16.1923469309
"ZNF302",778.678159985618,878.129349993732,774.046854568574,0.881472478484062,-0.182012568761526,0.46877071009128,0.702839492654007,633,703,519.5,939.5,494.75,1080.75,80.9446516247637,42.1264854537871
"ZNF268",560.201636485459,701.060786709811,553.6420191956,0.789720420384557,-0.340586099209868,0.0921142189635886,0.255042898666524,533,540.5,422.5,670.5,313.5,830.25,63.7035106803941,20.7835793099895
"ZNF184",447.23109068517,369.871528466085,450.833619317922,1.21889246568288,0.28557085272658,0.230711117977575,0.452431990218421,273,435.5,210.5,460,285,644,41.2535531547485,21.0820683015741
"ZNF500",412.321574960973,459.719561126189,410.114315801318,0.892096726962518,-0.164727949827494,0.206067482567002,0.428359938946392,298,407.5,258,530,284,565,50.5443650753881,10.9619730354344
"ZNF419",353.429739877072,231.894169493679,359.089484576299,1.54850587817857,0.630876859540167,0.00850374114350136,0.0554378509162877,182,339.5,138,231,242,507,21.897407619382,12.2656672515619
"ZNF175",351.805263195016,242.526969000019,356.894203365861,1.47156501743867,0.557351285577083,0.193557095326342,0.411986709982454,182,261.5,133.5,240,148.75,448.25,28.6827350873286,29.8808381872665
"ZNF14",324.498466790127,354.635763806068,323.095014233012,0.911061565718726,-0.134379546287076,0.409748570782433,0.647602977964498,277,314,173.5,435,215,472,40.1337215418839,11.8042743118072
"ZNF85",252.887427133863,135.797911289943,258.340125175614,1.90238658843604,0.927810449430322,0.00152573879118383,0.0198893324963065,105,252.5,55,188.5,145,379.25,21.7524617145572,12.3934470706163
