"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF189",1138.23945411563,1032.61289233557,1149.89479886378,1.11357780577671,0.155202362873489,0.626421937073665,0.734799434837275,1400.5,1068.5,1160,1744.5,723,1508.25,97.3438781519376,46.446546246911
"ZNF434",652.749736415402,533.411367677884,665.918108138163,1.2484137918491,0.320096200628651,0.0244953103120737,0.0597403611208129,734,642,644.75,923.75,481,886.75,40.9223777782303,21.07030253876
"ZNF287",367.191974682078,296.102715162445,375.036306767002,1.26657503481943,0.340932548156034,0.0153867369633939,0.041791836418092,417.5,368,341.75,500.5,251.75,518,23.2729350273726,14.1455362495623
"ZIM3",0.136811872261396,0.161967698190099,0.134036056986505,0.827548075846509,-0.273084968138951,0.436458379663646,0.571271778787553,0,0,0,0,0,0,0.100402416112812,0.0318923188966893
"ZFP14",336.366521959554,365.954379087156,333.101654966163,0.910227268756994,-0.135701287408775,0.347844229654573,0.47740564312915,556,333.5,403.75,643.75,221,484.5,28.3771087526421,12.5342422831273
"ZNF473",371.619889797087,321.672166555368,377.131362706518,1.17240906089276,0.22947602296484,0.122837011113781,0.221498653018998,473.5,365.5,399.5,548,256.25,499.5,21.6444765918579,12.9200371404017
"ZNF614",303.332585584291,435.328012777473,288.767572928492,0.663333312933623,-0.592194114319912,5.67781847203148e-05,0.000320796743669779,617.5,267.5,498.75,808.75,157.25,457.5,42.6390629146551,17.8555181500804
"POGK",2997.67022132918,2587.65057885214,3042.91376808526,1.17593688767479,0.233810633063799,0.0629196789377098,0.127723180598106,3796,2771.5,3000.75,4273.25,2012.25,4084.5,183.870402918209,114.634823284794
"ZNF514",504.33098507003,348.485117455128,521.527770462019,1.49655679493737,0.581647030736907,1.30312686594311e-05,9.14088789690805e-05,485.5,487.5,321.5,584,301,775.5,37.8159168510867,23.5824873065828
"ZNF300",419.938293207355,194.137514730434,444.854241177222,2.29143883805722,1.19625377852954,4.35260393333807e-08,6.7069669700073e-07,215.5,398.5,161.75,358.5,216.25,672.75,27.0063813210221,21.5516606609255
"RBAK",965.593675995352,670.574584195816,998.147506814611,1.48849588150084,0.573855229808041,1.40413857939166e-07,1.90401191365509e-06,929,1052,807.75,1119.25,671.5,1443.75,45.2739741672317,36.9453397993141
"ZNF92",346.367019407836,231.394340681167,359.053659819054,1.55169594365225,0.633845887705305,2.31599435087083e-07,2.90785957387115e-06,340.5,349,267.75,383.25,225.25,534.5,18.5698876088804,15.8161016427863
"ZNF157",6.58975358163935,9.78582357713758,6.23708378903265,0.637359108292553,-0.649821633280202,0.256936112347015,0.381119283831969,12.5,6,8,16.75,2,10.75,1.75312940241526,0.489040259148878
"ZNF182",404.096707440237,275.201940734809,418.319578249112,1.52004588751144,0.604114876751704,3.60883459047495e-06,2.71865539149113e-05,355.5,424.5,313,462.5,305,589.25,18.5927139518892,13.2465195671542
"ZNF673",403.403486314334,361.607474911118,408.015459986413,1.12833801371695,0.174199317438553,0.486095499330281,0.62419081164002,507.5,413,422.75,608.75,305,509,25.2883316270934,10.1461304906451
"ZNF41",403.484147719704,458.510196259264,397.412307880856,0.866746936323614,-0.206317262921084,0.228135637164784,0.349945615379466,653,420,569,795.5,254,616.5,38.916260128889,16.7177578588551
"ZNF7",675.636218188109,507.723950059648,694.164468464353,1.36720843754328,0.451233205552878,0.00101140538103889,0.00376776290299102,667.5,686,542.5,843.75,510.5,899.5,35.6257494085014,19.01342845774
"ZNF214",159.178952123755,135.167034296692,161.828543056397,1.19724860354029,0.259722752828726,0.0255600486247387,0.0614528828637335,203.5,159,145.75,219.25,99,234.75,10.0310443024835,7.5140277566292
"ZNF215",87.863403250781,73.8448945140624,89.4102731803499,1.21078476404788,0.275942426189149,0.191287577934241,0.30444360995168,98,80,75,107.25,47,125,13.1086003053616,4.10244380033799
"ZNF547",87.16685670193,90.4361035960287,86.8061122170639,0.959861258561297,-0.0591022057732412,0.370034498138453,0.503781907104159,121.5,80,88.5,145,52,129,10.5214339962143,3.35837815643387
"ZNF773",171.677186429648,183.492453916534,170.373432775923,0.928503756636343,-0.107020347710341,0.429107853438422,0.563827760913275,261.5,168,200,326.75,96.25,248,15.8245802064281,7.20013757096766
"ZNF776",635.305006231898,804.376956420362,616.648791038688,0.766616679054181,-0.383422708114718,0.00499735239988001,0.0156204735030014,1117.5,651,963,1374.5,386.25,918.75,63.3782875570913,25.366922168513
"ZNF256",157.085803109675,154.049701059489,157.420821266937,1.02188332845999,0.0312304887797339,1,1,220.5,159,177.75,276.5,102,219.5,12.821569370753,5.98173838623439
"ZNF599",236.721125385002,211.818468614097,239.469004752826,1.1305388350678,0.177010550866461,0.179145766878974,0.296245926692548,311.5,238,260,349.5,155.5,330.75,15.8268404866008,9.29432224646264
"ZNF18",523.56198147306,268.214051691207,551.738304759333,2.05708202564475,1.04059932212319,3.69061971145147e-09,7.35952989518852e-08,385,518,327.25,440.25,381,686.75,18.5847141910361,13.5080136000516
"ZKSCAN2",566.492898992052,355.730493030582,589.749440339525,1.65785461717173,0.729317497616746,2.86574823530942e-06,2.25927593434859e-05,513.5,536.5,455.5,599,381,728,26.0940638864644,19.8089439043653
"ZNF689",309.077955924643,335.938121199488,306.114075618453,0.911221609877001,-0.1341261335166,0.510160464000248,0.647731825078966,510.5,309,421.5,582.75,149,450.75,26.4598984990236,15.3825535783043
"ZNF19",302.417419162387,159.898235522021,318.14367390891,1.98966344356624,0.992524416014408,5.11858256825125e-11,2.08615116735941e-09,217.5,312.5,178,264.75,198,433.25,15.4162956762976,11.0577325533842
"ZNF230",173.863634914546,171.893458546449,174.081033686199,1.01272634315609,0.0182443846935532,0.951204339368927,0.981704078395753,255,173.5,187.25,290.25,128,238,12.9018459837461,5.42182682070097
"ZNF222",91.6036244644955,106.49045943074,89.9609392268409,0.844779332418509,-0.243353555387562,0.0939910059133891,0.178005312875078,139,85,122,187,58.25,128,8.23903956377609,3.27692482713852
"ZNF221",24.7955496074949,31.4525057243445,24.0609889325321,0.764994342371543,-0.386479016706519,0.33518449905147,0.461900590156293,49,21,37,60.25,9.25,38.75,3.80092687523545,1.70507332249239
"ZNF233",34.4833383381275,67.7789506504735,30.8093397381445,0.454556162974903,-1.13746953635455,4.7683020463637e-05,0.000287878937571894,86,19,55.5,109.75,12,35,10.5407221449336,3.49844661748009
"ZNF235",122.494724512865,141.010414892903,120.45161385024,0.854203669578041,-0.227347999212774,0.203241158411096,0.320459314890053,192.5,116.5,164,251,81,187,11.4154928304695,4.876241861872
"ZNF208",188.461049702765,167.421809740562,190.78262100894,1.13953266485757,0.188442280243918,0.90760180500564,0.946698498144344,233,37,132.25,325.5,8,196,27.5609295690417,28.6580920469347
"ZNF714",156.010675941111,166.624308910629,154.839516441027,0.929273270228999,-0.105825184360317,0.924555534215959,0.961424313187761,240.5,127.5,177.25,277.25,74.5,222.25,18.7383297014435,11.0524629882724
"ZNF394",972.025173722063,683.103996948909,1003.9061311591,1.46962415041203,0.555447239641235,0.00272518818314432,0.00905724307927376,929,966.5,784,1168.5,740.25,1219.25,46.0446180876626,21.1976456318622
"ZNF333",284.120300944984,270.848031978779,285.584827175738,1.0544098293397,0.0764357245040729,0.567414647818445,0.696933208733525,389.5,282.5,302.25,456.5,188,409,21.391092761857,10.2538143590836
"ZNF382",127.529481791595,76.0233135196627,133.212921049187,1.75226407376644,0.809220211699544,8.77453530380434e-07,9.91522489329891e-06,107,136,86.75,128.5,68.25,213.75,6.86296600744568,5.52022834071553
"ZNF577",344.733212297281,336.936928503557,345.593491888313,1.02569194010049,0.0365974919347868,0.669950512473468,0.772493958260223,440.5,217,354.5,604.25,89.25,525.5,28.8208841931576,27.1523055999661
"ZNF75A",522.918785076016,449.755152163791,530.992013535296,1.18062463760709,0.23955035377825,0.142043434956437,0.25079543984496,607.5,513.5,526.75,760,351.5,695,30.7833218354648,17.7519878362317
"ZNF496",555.971321366378,580.118105927282,553.306848587243,0.95378310542957,-0.0682668667041001,0.53532338228112,0.667186127181249,863.5,502,658,1006,340.5,764,45.6028196057874,23.389868774925
"ZNF2",261.053890010783,214.445155182394,266.196922819432,1.24132868654935,0.311885171607809,0.0588459828342844,0.12203153672934,307,257.5,245.75,353,191,350,14.8584286506254,7.74244906534018
"ZNF589",484.338088960873,474.303207476919,485.445386228068,1.02349167911054,0.0334993734363079,0.717580985332973,0.809377250677259,621,443.5,550.75,766.75,300,627.25,33.8125596266841,15.6184989638838
"PRDM9",1.88760115526092,0.476276989384578,2.04333347701279,4.29022086423509,2.10105192080981,0.75387426941895,0.841162336586822,0,0,0,1,0,0,0.152990189175224,0.889777556931605
"ZNF12",1720.39327241748,1047.72366224222,1794.61888457475,1.71287425229484,0.776419242344483,2.30822155941472e-11,1.11783872663084e-09,1397.5,1788.5,1243,1925,1284.75,2559.75,79.1920116961418,62.3309059189397
"ZNF202",415.785572477133,306.773469132577,427.814494225497,1.39456158133613,0.47981164259616,0.00054650537541733,0.00225933319837165,421,420,342.75,509.5,325.25,570.25,20.105768711588,11.7417503346133
"ZNF3",1582.68928512079,944.415610196505,1653.11948373313,1.75041524714862,0.807697210022071,4.62249738531937e-10,1.30585551135272e-08,1331.5,1603.5,1132.25,1552,1146.25,2153,58.8984758924167,52.6687066041054
"ZNF606",428.593822282529,414.718390641846,430.124904394604,1.03714933820252,0.0526236414725031,0.497659094836419,0.636628049620929,598.5,431,467.25,715.25,295,614.5,28.9447248305129,15.3814840116732
"ZNF91",608.594061225387,847.726329102002,582.207052356244,0.686786563504494,-0.542066280583798,2.00756921866295e-05,0.000133444306887596,1232.5,586.5,987.25,1455.75,373.25,881.5,65.875066710118,25.8277102713142
"ZNF226",594.700040363751,475.143667550102,607.892467708706,1.27938665549953,0.355452340584124,0.016962849622821,0.0452787875758765,669,606,535.25,811,420.5,803.25,32.0499817376716,17.37159676398
"ZNF229",251.614443889279,347.15137634978,241.07243754881,0.694430309001317,-0.526098178078994,0.00528363069083972,0.0159924178945952,523,218,394,626.25,99.5,424,28.7514150905249,14.5302710175535
"ZNF180",220.793741065209,308.955820622773,211.065511596788,0.683157582761626,-0.549709694049587,7.54017425755071e-05,0.000405733186239634,452.5,213.5,369.25,516.25,149,303.25,19.9462664959389,7.80396956205574
"ZNF641",223.421583417373,335.450193245847,211.059805781127,0.629183735859243,-0.66844671672512,1.89982327073737e-06,1.65138484302556e-05,481,213.5,383.75,613.75,111.25,346.75,32.537228599862,10.6088937391003
"ZNF610",194.77127871097,164.707882537351,198.088618978404,1.20266629578875,0.266236392974288,0.0302805774687264,0.0710487378858132,221,188.5,199.5,271,122,292,11.0188263907842,8.40916638316413
"ZNF528",578.992651090675,513.83930396147,586.181985946311,1.14078853335491,0.190031385706542,0.156387638118592,0.269113752904583,712.5,569.5,563.75,911.25,311.75,880,45.2940382301418,25.9983112424662
"ZNF701",222.812516316706,187.835872005725,226.672008102745,1.20675569411915,0.271133634205829,0.0390852518673965,0.0895263539395095,261,235,199.75,312.25,138,331.25,23.4770284945835,9.27947269679721
"ZNF283",71.9841177671429,77.2208168138192,71.4062751137166,0.924702406164368,-0.112938952209238,0.632669563487059,0.739568903524528,113.5,71,90.75,136.25,44,104.75,6.34250096952197,2.93820792347073
"ZNF558",750.336997769885,489.192668765919,779.152923728944,1.59273221672456,0.671503729463252,2.38879897934081e-06,1.97512891218667e-05,660,761.5,541.75,805.5,505,1138,40.0505661827957,30.6697753335254
"ZNF597",90.9887309077562,81.3785913442814,92.0491601009673,1.13112255422981,0.177755250106574,0.385295297112129,0.518313911591316,112,83.5,96.75,142.25,51,131,7.37867040636223,4.27193067916534
"ZNF30",126.969292246836,134.895936324298,126.094628072772,0.934754830342941,-0.0973400736621142,0.3760255889336,0.507859261547771,183.5,127.5,155.5,226,85.25,166.5,10.0028458022277,3.86684472667982
"ZNF354A",643.042770487233,395.050528013789,670.407431725682,1.6970169236232,0.763000952332271,0.00059150343248766,0.0023605449719829,553,647,466.25,655,458.25,860.25,25.0658601992878,23.1288545410232
"ZNF764",464.862416053196,322.034066240451,480.622785687706,1.49245945094779,0.577691735033643,0.000308560684434937,0.00135846846783693,463.5,456.5,366.5,518.25,335.25,602.5,20.5110419404245,12.5048681673192
"ZNF747",773.023181042009,610.646108197234,790.940651149019,1.29525209533236,0.373232917441041,0.0249780785047799,0.0604826329508599,878.5,742,783,952.25,540,975.5,36.7651589867714,22.7009060554433
"ZNF778",139.015272803853,239.077526211042,127.973920703749,0.535282101717844,-0.901628680969007,6.83572652505508e-11,2.31731129199367e-09,356,114.5,286.25,408.75,70.25,176.75,23.7612551588461,6.13628766498543
"ZNF212",812.825389644752,565.848084591186,840.078057788594,1.48463532998531,0.570108606291903,6.36086837951464e-05,0.000347795867847655,770.5,803.5,681.75,891.5,604.5,1075,28.4445179217083,22.9884859304691
"ZNF282",1972.19790260755,1114.60558480764,2066.82877905444,1.8543140346916,0.890885590202235,2.97917821184359e-08,4.80924482769036e-07,1563.5,1949.5,1376,1692.5,1416.25,2593,60.3227288981839,53.1161822717617
"ZNF160",1263.3732431718,967.606732055499,1296.00954784671,1.33939699354259,0.421583634842516,0.000798358278943235,0.00314701693676461,1291,1291.5,1078.75,1547.5,811.25,1880.5,98.4414374532539,50.2700107143683
"ZNF415",284.850518599911,321.144416595128,280.845674683197,0.874515203037965,-0.193444629943606,0.261438733576454,0.385337959488773,439,275,319,516.75,134.75,448.5,33.0988175397588,14.3913722641492
"ZNF439",239.791218571231,255.377141053693,238.071392642132,0.932234544015344,-0.101235121855741,0.983036488231882,0.994774237345099,346,240,286.25,451.5,116.25,405.25,20.7144048319116,12.5278879865576
"ZNF440",456.159146572381,403.343701952076,461.987057702897,1.14539301213085,0.195842706938733,0.139679646448541,0.247913089769924,535.5,433,467.75,671.25,274.25,678.75,38.1207258147474,26.2695261281067
"ZNF562",623.233869077573,694.711331093276,615.34670085515,0.885758837252261,-0.175014140644354,0.149509685240717,0.259916837418477,971.5,602.5,840.5,1192.25,422.5,864.75,62.6499642390419,24.1741912045265
"ZNF561",1141.08447810095,1212.68494072162,1133.18373739798,0.934441996718183,-0.0978229800278237,0.17189831048105,0.288482808183545,1625,1133.5,1439.25,2051,791.5,1547.75,119.531872099372,36.0484972145339
"ZNF584",375.913486183493,356.530796379131,378.052265748112,1.06036356350573,0.0845590018995402,0.84109430906242,0.900421556573918,523.5,354.5,400,591,268.5,482.5,26.3260844128806,10.5846695110238
"ZNF274",1029.00012768317,923.921801911987,1040.59497742344,1.12628035756923,0.171565992719689,0.306764411850491,0.427955290606241,1280,1023,989,1646.75,712,1463,90.3604111668932,34.3102367275562
"ZIK1",120.574036261449,164.22618689826,115.757247225663,0.704864732062347,-0.504581672988601,0.0194142833759666,0.0506264774188668,243.5,92,168.25,302.75,47,193.75,13.8753768838671,7.76011348907646
"ZNF540",160.332920623711,239.061104371259,151.645672761913,0.634338543531569,-0.656675089351543,1.32124928303391e-05,9.14088789690805e-05,322,137.5,276,410.25,82.25,215.5,18.8193877381468,7.52377419524492
"ZNF570",108.989804240256,142.98593072162,105.238507525071,0.736006032159624,-0.442210504513889,0.0230401342618504,0.0574309229027006,215.5,96,168.25,249,58,172.75,13.834690383746,5.59916274952548
"ZNF57",232.753147898326,202.167481700522,236.128117961531,1.16798268433356,0.224018886023339,0.710438801802684,0.808183737621174,286,212.5,223.5,353.75,149.5,300.5,20.0894045055372,7.42790831562756
"ZNF556",14.3137115903783,17.8452526718461,13.9240242986302,0.780264900401085,-0.357964091920072,0.718650597209012,0.809377250677259,17,5,12,31.75,1,22,3.54897599241782,1.88785933092888
"ZNF554",265.747327669185,280.497914442252,264.119676714916,0.94161012654977,-0.0867982589581433,0.284305965338593,0.401582176040763,393,264.5,326,461.25,193,341,17.059338889499,7.32243346136089
"ZNF738",273.47513161962,236.340129916597,277.572786979954,1.17446320723403,0.232001518311852,0.113902723939345,0.209853388127379,326.5,270,263.75,418.5,179.25,394.5,20.6681481398369,10.658867698345
"ZNF596",192.426501126658,172.601287626477,194.614110892196,1.12753568393624,0.173173092215213,0.257452259579708,0.381119283831969,240,189,188.25,295.75,114,290,13.7204215860149,7.80908681951277
"ZNF621",1506.39315836332,1042.0698311815,1557.62883584545,1.49474515933294,0.579899538800676,1.66298522275402e-07,2.16827688659082e-06,1432.5,1557,1230.25,1768.5,1016.25,2295.25,82.3905799305377,62.0114994208657
"ZNF680",435.755005034032,450.104414111458,434.171621963419,0.964602008670607,-0.0519942805411246,0.622832155281099,0.73312534944546,644,424,496.5,730.25,285.5,610.75,40.9902066975868,17.1640364324233
"ZNF483",44.2287526311152,73.2592025615149,41.0253926387953,0.560003265178142,-0.836492855855371,0.000237836157261925,0.00111981190710823,95,34,69,147,19,59.75,9.21797085280406,2.86901921678609
"ZNF417",233.258336992547,271.515378075839,229.036870390253,0.843550269650947,-0.245454049355988,0.181048879092164,0.297939660253609,398.5,222,303.5,494,142,357,25.778344777658,10.5684839910449
"ZNF791",341.240974743051,467.547242454268,327.303731409399,0.700044191665645,-0.514482096994759,0.000811588100489199,0.00316239501225102,722.5,322,566.75,839.75,177.25,555.75,44.1154094941746,17.3027833295584
"ZNF519",54.2260410147549,32.7239314746167,56.5986875847012,1.72958092240854,0.790422515084836,0.000248404434632334,0.00115354936082687,38.5,55.5,31.5,53,31,84.75,5.66980364625591,2.87899993111065
