"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF195",727.284207429445,514.484766289712,750.32351700166,1.4583979277224,0.544384416526206,1.43745692868685e-12,1.39227971092812e-11,472,714,335.25,675,505,1020.5,24.407881786526,14.4752125033878
"ZNF263",1446.07320394927,1279.26397367273,1464.13325840834,1.14451222620212,0.194732874502993,0.0131593217276247,0.0257861853506634,1271.5,1420.5,842.25,1737.5,1064,1945.75,69.5194135069357,24.1247867139979
"ZNF200",499.334404020545,374.184434582894,512.884105436039,1.37067194151931,0.454883315845487,1.11847463976106e-07,5.74489246786363e-07,345,500,246.25,501.25,351.75,692.25,18.7781647338364,9.5760082535167
"ZNF582",59.4824662604208,100.301103908093,55.0631255702201,0.54897826070464,-0.865179074608771,4.93321928326358e-07,2.17189784029396e-06,99,48,62,145,24,84,5.29679080886234,1.81051283412713
"ZNF285",66.0412217232145,48.6697019839317,67.9219964981368,1.39557042121526,0.480854925389064,0.00634038688791502,0.0131060436280682,44.5,48,26.25,73.75,17,106,3.70592198518193,2.91497739044357
"ZNF275",1368.08658020561,1069.34852214174,1400.43026759441,1.3096107009056,0.389138015318393,2.21947653381584e-05,6.96669023114416e-05,976.5,1348.5,642,1468,918,1908.5,74.4203882010735,28.8330053422598
"ZNF37A",802.416224945596,908.179096297055,790.965520370143,0.870935615667846,-0.199362024042535,0.002679782667977,0.00589900210678054,806.5,770,628.25,1255.75,530.75,1118.25,53.128141435487,16.2919016427479
"ZNF510",452.307261954729,508.028237036186,446.274479219532,0.878444241255323,-0.18697737998827,0.0136874327396127,0.026514512564164,447,439,328,746.75,309.75,624.25,28.6301838652816,8.53252414129193
"ZNF506",607.124295741627,735.823136140889,593.19036617084,0.806158894760902,-0.310863871406207,0.000195729014371465,0.000530817086975412,665,570,521.5,1048.25,352.75,885.25,36.297301213256,15.433240112093
"ZNF324",377.681187053604,407.626484951271,374.439078029251,0.918583781605881,-0.122516783137044,0.131837830196934,0.192642346710175,365.5,364.5,258.25,553,242,536,24.8121459114221,7.58849450726458
"ZNF671",220.079804919964,329.184161914595,208.267325324088,0.632677234872929,-0.66045840946104,1.49394709618201e-12,1.40680018223806e-11,318,177.5,206.5,478.75,94.75,315.5,18.9150457358668,5.88680422975573
"ZNF416",241.565989282389,216.518867207486,244.277783995223,1.12820553305933,0.174029917483242,0.0477345696352343,0.0789366785675338,212,231,142,301.5,157,358.25,10.7402199541952,5.31109400795873
"ZNF586",349.393525744598,342.81960519363,350.105269111337,1.02125217988508,0.0303391578383165,0.79885915230789,0.843654992624221,321.5,338,222.5,451.5,218,499,19.9167145441936,7.05308991152581
"ZNF446",451.147069146811,385.051909912422,458.303041111164,1.19023702860064,0.251248906251531,0.0305209828576083,0.053609394760255,367.5,456.5,233.25,539.5,310.5,632.25,24.2041458655203,8.27004416611298
"ZNF8",210.011802847239,143.349310959849,217.229198622449,1.51538362596868,0.599683064471725,6.31622268257475e-07,2.61121888950346e-06,132.5,212,91,197,139,309.25,11.4112478481061,5.1026922548634
"ZNF264",1354.3683538594,1652.53681768378,1322.08633513826,0.80003442040784,-0.321866023533059,1.36733207601814e-07,6.81655255544339e-07,1479,1281.5,1079.75,2304.25,912.75,1944.75,109.061716767599,26.712620964322
"ZNF213",1028.16714545554,770.991432325463,1056.01097266451,1.36967925762725,0.453838092013348,5.56734682314198e-07,2.41965458082709e-06,739.5,1009,462.75,1090.5,720,1425.5,52.354179249791,18.846915642216
"ZNF343",513.622414678599,378.990290612905,528.198727323507,1.39369989259963,0.478919937052656,8.175511606483e-07,3.29940289833064e-06,361.5,487,237.25,530,318.5,726.25,21.8957453150356,11.9556234858566
"ZNF302",925.15211296042,1001.4982089651,916.886295479598,0.915514663203502,-0.12734510197063,0.123158948100847,0.181525580026901,935.5,873.5,656.5,1428.25,597.75,1250.5,49.5663893532893,20.8026371270524
"ZNF268",664.988574494227,691.878682871008,662.077243862883,0.956926785365807,-0.063519546801259,0.397253740225748,0.489705519769195,593.5,646.5,461,986.75,416,940.25,35.7134684827916,14.0668517286253
"ZNF184",493.598482154626,389.201943064409,504.901257056125,1.29727321780757,0.3754823565867,3.30240207436682e-06,1.17823979885474e-05,380,492.5,247.5,545.5,341,709,22.1129062596178,10.9058884740067
"ZNF500",481.334436669786,379.410129730075,492.369548641605,1.29772378241955,0.375983341626584,0.000301727507151766,0.000780806297133197,371.5,480,237.5,563.5,349,678.25,26.3785471048962,9.14189187769942
"ZNF419",336.895752707163,288.916021489347,342.0904086461,1.18404790043363,0.243727446102176,0.00304224118434058,0.00656891567828952,275,340,193.75,392.25,235,472.5,14.0504757402304,6.89353553597744
"ZNF175",246.412178235877,346.972327007665,235.524760553892,0.678799841431415,-0.55894186702231,3.17128034990562e-09,1.99085933077408e-08,309,239.5,225,514,142,349,19.8760151365584,5.39715486688258
"ZNF14",353.868320058391,378.519012712432,351.199445853721,0.927825113293673,-0.108075198975631,0.386977441791159,0.480532427718691,348,340,245.25,557.25,224,496,19.1324969794916,8.47106058107591
"ZNF85",169.519177928418,134.104853903015,173.353405923294,1.29267062957068,0.370354725559964,0.00145891004145108,0.00343451738924942,134,151.5,85,187,79,255,7.31738975919779,6.34979707669586
"ZKSCAN1",1496.49745931607,1124.13644142255,1536.81213645021,1.36710463233931,0.451123664875404,2.00031369662141e-05,6.39722965240245e-05,988,1413.5,695.75,1604.25,884.75,2204,78.9050515525625,41.415337076336
"ZNF862",804.648199858172,821.857703392508,802.784966207801,0.976793139364664,-0.0338750274851997,0.390827466689362,0.483542011706912,791,728.5,532.75,1186.5,441.75,1173.25,49.8814080439895,19.6841570450947
"ZNF684",112.486070983982,118.863988146929,111.795548456497,0.940533379363862,-0.0884489492375913,0.594461695155599,0.680819306276175,109,105,75.25,161.75,71,148.25,5.78540896203438,2.59772714884485
"ZNF430",261.066386688372,242.331795266893,263.0947381218,1.08567981280393,0.118598688234835,0.159855833877413,0.22674112001859,236.5,252.5,158,351.25,156.75,381.25,13.6440049760727,7.33205235021477
"ZFP30",398.30533907215,296.615497951013,409.315065965187,1.37995171794019,0.464617790549238,2.86201704342606e-07,1.31111321313707e-06,265.5,372,191,420,236.5,597.5,18.6784189330576,11.524467937374
"ZNF549",313.116791221689,337.784207631937,310.446106374123,0.919066372435023,-0.121759042159572,0.386758803727005,0.480532427718691,305.5,300.5,213.5,483.25,175.75,472,19.9612593932298,8.99363385376865
"ZNF211",443.24964001425,474.833763330366,439.830099104041,0.92628227617847,-0.11047618608283,0.256488907924219,0.342321810182324,453,426.5,313.5,679.75,272,638,26.0383286541645,10.3363655931851
"ZNF205",592.33117050647,436.677003387925,609.183491749619,1.39504367535573,0.480310289963259,2.76046392671894e-06,1.01717094691056e-05,384,584,264.25,633.25,404,812.25,28.2773075678105,11.0033372229322
"ZNF45",504.335843430271,535.046705141922,501.010848559915,0.936387129843219,-0.0948229893983136,0.306644728675996,0.395256893616588,490.5,502.5,368,749.5,342,710,27.8588523445251,10.3592686244068
"ZNF133",688.374260200345,498.839012115229,708.894808713498,1.42108935246979,0.506997268382482,4.8474540047257e-09,2.93444090643217e-08,456,680,320.5,722.25,454.25,987.75,27.2344678679156,14.3959750740495
"ZNF436",1216.34010473437,788.376169116795,1262.67478280321,1.60161460006809,0.679527030728739,2.62448237716369e-10,1.85354067887186e-09,693,1134.5,477.75,1145.75,710,1748.75,52.6572700374833,32.2095231498509
"ZNF484",219.739638219603,168.535009490554,225.283446448142,1.33671601603208,0.41869299887962,0.000600002896743327,0.00148467870070064,160.5,201,105,243,134.75,303.25,10.3946169732887,5.84795060342567
"ZNF780B",537.808447080649,497.438966113452,542.179158602688,1.08994106923066,0.124250133692984,0.194423120774035,0.271232254906987,468.5,500,323,698.5,332.75,757,28.8821641164375,14.7450298950261
"ZNF557",339.389317055712,323.974305141273,341.058265196054,1.05273245372756,0.0741388297875193,0.589490069234264,0.677414011764121,300.5,325,211.5,485.75,219.75,480,19.2136649883285,7.68175337564359
"ZNF337",1009.12504657212,870.760968922726,1024.10540930975,1.17610394340106,0.234015570380415,0.0075660685705556,0.0151769067776234,822,993.5,582.25,1239,619.25,1450,48.5068186912894,21.9104228710216
"ZNF317",1427.91839734022,1428.94079988287,1427.80770415155,0.999207038016259,-0.00114445613665322,0.890103888579364,0.917158718019466,1394.5,1416.5,956.5,1946.5,989.75,1950.25,76.4270679401498,26.9627863634175
"ZNF426",236.250422630191,299.436405755401,229.409420520178,0.766137370442439,-0.384325000534017,0.000191834460810586,0.00052445066302249,277.5,220,192.75,412.75,140.75,344,20.6491632881142,6.23431755086764
"ZNF331",1182.38998822738,2787.45245926873,1008.61353959101,0.361840624846249,-1.46657370247828,2.89379242788992e-35,4.90497816527341e-33,2171.5,844.5,1481,3708,544.75,1354.25,235.68021998826,36.8967453695516
"ZNF227",517.992723411735,462.614000669908,523.988451267641,1.13266881354403,0.179726086309265,0.0322155694099012,0.0560055283587513,424,513.5,295.5,680.75,354,738.5,25.056949011401,10.9337517003356
"ZNF141",134.20179806815,132.546267633944,134.381038567916,1.01384249414732,0.019833539360404,0.906437647936774,0.928345506497179,119.5,130,92.25,186,86.75,192,8.11089401444435,3.23358459293258
"ZNF304",597.366874717296,687.116158739209,587.649924675553,0.85524102031574,-0.225597043528166,0.00997341719673606,0.0198881672334913,626,582,451.75,925,384.5,859.75,40.5924694411159,13.4482220181974
"ZNF132",149.31322541173,209.714072421726,142.773763629151,0.680802017625405,-0.554692782284972,1.2004227475469e-06,4.67750932664828e-06,196.5,128,136.75,312,75,212,11.7779717565207,3.73127955457003
"ZNF20",221.663362210847,291.524062883286,214.099703673476,0.734415202491166,-0.445332171849681,1.46829350902505e-05,4.83253883067468e-05,270.5,213,182.25,422.75,150,299,16.5171459748116,4.16658577109233
"ZNF670",174.165670844732,132.521700373862,178.674368435082,1.34826498551571,0.431104069011872,4.47382398268526e-05,0.000134214719480558,127,163.5,79.25,183.5,108.75,255.25,6.5874745300383,4.46266698797954
"ZFP37",109.591721334691,96.0558992669942,111.05721388139,1.15617275699745,0.209356983515063,0.149400565651924,0.215518262791499,93.5,96,54.25,138.5,49,172,6.18262296679686,3.49687495266759
"ZNF189",979.683032371625,1207.46677388949,955.021406813589,0.790929760938496,-0.338378514026303,2.132491357174e-05,6.75621093534568e-05,1115.5,900.5,758.5,1537,622.75,1302.5,59.7902540383804,21.2904045746507
"ZNF434",719.481607935184,655.321706819316,726.428053922138,1.10850601523326,0.148616598913969,0.112633414040415,0.170458604284378,623.5,723,419.75,920.25,518,986.75,34.0996061633543,12.4120446259528
"ZNF287",194.827479743056,201.348078782037,194.121509374663,0.964109071955948,-0.052731723672279,0.604642018217883,0.684240133296699,193,178,131.5,304.5,116,286.25,11.0999232226769,4.85874952001728
"ZIM3",0.120257884720018,0.0374012542939372,0.129228582896071,3.45519382533165,1.78876664346489,1,1,0,0,0,0,0,0,0.0179298639490045,0.0911358395035913
"ZFP14",337.743053342157,315.510664876387,340.150103274475,1.07809383688422,0.108482755192199,0.245100923131483,0.33103272088276,276.5,337,197.25,468.5,217,476,20.142402959863,8.36417068797326
"ZNF473",562.800567026968,416.608511995925,578.628447000802,1.38890212355158,0.473944935646116,3.76230867427424e-09,2.31895025559812e-08,387,547.5,257.75,591.25,359.75,803,22.7031631920502,13.5685380721543
"ZNF614",532.837792473747,495.710051660502,536.857528191716,1.08300714579698,0.115042762033832,0.0431078408922553,0.072704268967535,468,464.5,311.25,677.25,301,753,24.3947049767883,17.2105224714025
"POGK",4013.74648797864,3762.77810278008,4040.91826196668,1.07391883113732,0.102884955761921,0.120910991727,0.178990507403725,3725,3859.5,2434.5,4938.75,2685.5,5431.5,207.223407986038,84.1984964616542
"ZNF514",500.173767133547,346.606800028014,516.800111997335,1.4910270426188,0.576306423884423,6.33410281907486e-08,3.40835056454981e-07,323,478.5,208.5,478.75,303.75,742,25.9845729119887,12.5225236006447
"ZNF300",205.591220875404,98.6796248597354,217.166295247179,2.20072072178894,1.1379760744187,6.98180056999199e-13,7.63493675234608e-12,93.5,163.5,62.25,144.75,71,324.5,6.02777211722936,8.65835836132852
"RBAK",1116.71570445483,754.162161621696,1155.9685486592,1.53278513227645,0.616155472387759,7.0587453652105e-16,1.25942877831914e-14,681.5,1121,512.25,1070.75,785.75,1599.25,41.2419404745423,22.0122775914851
"ZNF92",501.869121182488,277.914945776084,526.116128362315,1.89308324852096,0.920737855092097,3.67107555844736e-26,2.48898922862731e-24,257,492,175,378,328.75,713.5,14.723109719587,12.0914313831688
"ZNF157",6.17001163255714,5.73649503559424,6.21694748459052,1.08375365898778,0.116036864307199,1,1,4,3,2,8,1,8,0.925930769455716,0.383549826898084
"ZNF182",388.79352739686,319.754760495063,396.26819704174,1.2392878730819,0.309511348759855,0.00206171610344618,0.00465947839378838,298,388.5,202,460.75,279,541.25,17.9003696117982,7.27289782994346
"ZNF673",506.034684323556,528.375320200593,503.6159146912,0.953140495850575,-0.069239207376076,0.203890780079489,0.283274485438307,489.5,484.5,337,789,340,674.5,27.1818460896758,11.9135873374863
"ZNF41",478.693866897913,553.436432158594,470.601660029139,0.85032649222898,-0.233911208602049,0.00140297450335935,0.00332593256390784,498.5,468,368,747.5,328,665.25,31.8736446907165,8.40325159389158
"ZNF7",1099.54015246723,653.127870013963,1147.87219092181,1.75749993779514,0.813524638235139,2.4462854554912e-25,1.18470109915931e-23,625,1118.5,420.5,896.5,778.5,1596.5,34.3565350147277,20.3361488328394
"ZNF214",65.4922026476339,94.5504337262529,62.3461343221928,0.659395540190756,-0.600783965486642,0.000154420612597915,0.000425598273745473,82.5,51,57,140.5,21,99,6.71926382359209,2.14712893779059
"ZNF215",90.964060265071,36.5145845013673,96.8591806725586,2.65261626265887,1.40741598502715,2.14028192107987e-15,3.37336100755752e-14,28.5,75,19,52.5,31,136.25,3.41270078544795,3.24945406173212
"ZNF547",78.8210650101828,83.284281773801,78.3378427227832,0.940607772010903,-0.0883348420075808,0.622104702136533,0.698235963224631,82,75.5,53.5,112.25,49,114,5.44070638061685,1.85376199855378
"ZNF773",236.388662065978,231.950600063401,236.869160904839,1.02120520852325,0.0302728011533065,0.573542358118232,0.663965962528877,212.5,235,147.25,343,149,349,12.4658170566426,5.61659695741191
"ZNF776",708.538374661917,715.109946553067,707.826885579214,0.989815466825824,-0.0147685089982923,0.865752853177158,0.897523600082742,678,711,483.5,1024.5,498,984.25,36.9588569039544,14.7545073077251
"ZNF256",207.846057462539,158.379178321833,213.201723511238,1.34614742777616,0.428836420107387,4.21812477444861e-05,0.000128823810679106,149,200,98.75,230.75,116.75,326.5,9.31978887258803,5.926272236103
"ZNF599",196.271352967995,209.624820497202,194.825603530778,0.92940140899669,-0.105626262873891,0.423522712243703,0.518992440711953,200,184,139.5,281,122,270,11.4637453622246,4.91440455611855
"ZNF18",407.5400729159,312.114810654972,417.871548160685,1.33883921523552,0.42098271397786,2.28604773379694e-05,7.10981818125837e-05,307.5,396.5,202.25,454.25,278.75,548,15.598274787908,8.45089152357868
"ZKSCAN2",373.408973076591,370.912463454359,373.679264472699,1.00745944472335,0.010721764237983,0.807515555306474,0.848691890080699,337.5,343,242,507,228,529,22.4274707531962,14.455998549679
"ZNF689",335.923390365759,372.335919926699,331.981088936917,0.891617142397308,-0.165503740499388,0.0311626205150477,0.0544542698690782,331,315,228.25,496,206.75,474,26.2325385167713,8.31236317699905
"ZNF19",132.772976114118,149.459835209168,130.966327983749,0.876264367617312,-0.190561900505544,0.0399934719286653,0.0688212537249621,146,116,89,213.75,76.75,179,9.64792094169685,3.02049690381252
"ZNF230",203.595368219434,227.349310859814,201.023583091046,0.884205816726664,-0.177545869829595,0.0734342759696895,0.115251016452429,217.5,195,151.25,335.5,139,279.5,11.9107965341065,3.81219702641222
