"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF446",0.141847164310017,317.499482470588,281.931570588235,6.68607205203687,18.1117335810358,206.1996,182.87985,381.3097,371.990475,183.905317857143,323.130420219579,181.1705,283.5096,121.70685,226.6579,204.9528,393.7657,7.22765994009536,5.96283788706194,1.7570477242566,1.5648772841053,0.813153377808017,0.646049527091289,"BRCA"
"ZNF8",0.842903731426051,113.880090352941,112.459245588235,1.9755018853382,5.67060546007864,81.316125,75.53935,135.3155,137.63085,85.6263401785714,113.396802195791,84.9411,103.8754,66.29505,108.081525,81.1768,134.6914,2.78802044945696,1.68731431658248,1.32432148751547,1.22291093475361,0.405253388114532,0.290319335452946,"BRCA"
"ZNF264",0.131691411964426,896.572302588235,814.180191176471,15.1918059843092,34.5259444339287,658.72455,616.731125,1044.355525,1003.230625,915.390799107143,882.732280603843,896.9058,841.0483,747.036825,1064.014425,652.7534,1028.7494,21.559451415542,12.972101999659,0.964322867855833,0.937721999344859,-0.0524118344613377,-0.0927678156563701,"BRCA"
"ZNF213",0.182457779236979,767.418947764706,823.681161764706,11.3227901000752,46.9280782605593,542.8618,582.85815,915.731,994.0161,445.821010714286,772.4495084172,437.30015,694.7853,381.256475,522.019925,545.4661,922.8466,10.5698934591505,10.0573133961261,1.73264491769824,1.58880645250179,0.792976023820496,0.667943387101173,"BRCA"
"ZNF343",0.306770262723853,318.915475647059,332.053058823529,3.45469841066667,14.1053726892168,252.1986,257.512425,366.851325,400.4029,337.335529464286,320.103489661482,331.2287,308.0946,289.5332,383.281425,253.2613,370.0298,7.17844943882051,3.09179541496792,0.948917210617662,0.930156716492261,-0.0756458717521674,-0.104454287205915,"BRCA"
"ZNF302",0.996570450231581,735.703841176471,735.540366176471,10.283198257524,39.3854822307072,536.4845,548.71885,887.39345,899.0432,767.773375,737.815975663312,762.67175,681.4516,624.404675,887.4161,530.3676,896.3862,16.8048575773508,10.4674979748241,0.96098145584081,0.893505757883388,-0.0574195034561127,-0.162451068650205,"BRCA"
"ZNF268",0.332609213700523,431.788516117647,406.522813235294,7.0762795593152,25.8443610440986,279.779825,248.204175,551.1134,539.7419,569.425433928571,423.236516742909,563.26275,408.3575,452.926125,693.21,267.234,542.6136,15.2432209441988,6.30266691345277,0.743269428312891,0.72498580813306,-0.428042825668897,-0.463975340775586,"BRCA"
"ZNF184",0.626659059424469,318.67859,310.152138235294,4.75887712764022,17.3096587034346,236.8903,224.512825,371.638475,364.357025,273.072120535714,314.907525983532,270.50265,296.2405,214.036725,323.87955,234.1159,367.3361,7.50752520755051,4.08140057070213,1.15320277062977,1.09514823607089,0.205646208099658,0.131126162036493,"BRCA"
"ZNF500",0.230689646675367,299.588150117647,281.013994117647,4.20249716416535,15.4456496889332,213.03475,186.589225,368.3419,335.826725,249.314258928571,304.965651601098,241.0875,285.1321,190.41795,287.879725,215.6507,375.7447,7.63216656866848,3.84077759169458,1.22321784927861,1.18269134650283,0.290681363869771,0.242073614700573,"BRCA"
"ZNF419",0.632683731428588,197.489345411765,191.265116176471,3.55198077810456,12.1237007258513,141.998925,135.3905,236.426225,214.2824,190.69505,198.604065965233,185.12305,184.438,154.2047,217.985475,142.1771,236.8927,4.68987532503779,3.11912915801184,1.04147467889299,0.996299488367332,0.0586277639300864,-0.00534861219691117,"BRCA"
"ZNF175",0.107566251984187,162.139813411765,141.6043,3.50173667724034,10.7302872394491,102.95505,85.64715,202.127825,192.61205,250.765485714286,160.771412351327,244.5389,153.7634,205.9846,299.2821,100.5587,202.0703,6.56639058377338,3.11482136483786,0.641122568735414,0.628789121076442,-0.641327899661587,-0.669351837699301,"BRCA"
"ZNF14",0.639873717691433,262.039438588235,256.175817647059,3.39557272150592,12.6739292403677,197.576925,177.4102,314.78055,313.9245,314.160197321429,262.161060475755,299.17175,251.8007,237.613525,392.109175,193.1385,316.6184,9.97051073330828,3.09708211148607,0.834482097703575,0.841659347849521,-0.261046995366969,-0.248691658045368,"BRCA"
"ZNF85",0.047915983480868,171.013129529412,190.131948529412,2.3757074421937,16.893544267809,128.1915,113.026025,202.1534,232.118675,144.00693125,171.291934400732,137.67505,160.2879,107.5088,175.692325,125.7019,202.8107,4.87510360437215,2.31046656917489,1.18947006865499,1.16424798828836,0.250318968823734,0.219398389318295,"BRCA"
"ZKSCAN1",0.15036479276446,1651.36847223529,1447.96284558824,38.5278955766142,132.854842519428,856.6482,726.8936,2199.00405,1996.6661,1641.38250625,1602.19419121683,1536.6868,1368.4211,1181.5099,2046.322125,813.2961,2129.7952,70.5260688862436,33.4197681292968,0.976124812538244,0.890500979119493,-0.0348624646019195,-0.167310897294258,"BRCA"
"ZNF862",0.548200216821451,558.470425176471,582.480625,10.9653225801738,34.3550746845231,327.35205,388.63395,695.3142,746.25435,687.274272321429,563.00151326624,653.25845,504.5099,536.8277,820.49845,340.4848,697.0796,20.1333822278214,9.52312096932897,0.819180254434043,0.772297549308394,-0.28774715393105,-0.372771301530926,"BRCA"
"ZNF684",0.569733690851456,54.8251835294118,53.2530352941176,0.755406143442874,2.52453591740094,40.70715,41.420475,65.04805,60.1259,68.2348160714286,54.4518032021958,64.43615,51.3376,52.928775,80.88075,40.2706,64.7194,2.22947816561808,0.653091164812398,0.798006154881334,0.796720474454169,-0.325528221143332,-0.327854444515017,"BRCA"
"ZNF430",0.159618922720725,153.648141882353,141.197301470588,2.40996624027294,8.40530324799538,105.505575,95.28285,197.649925,175.647775,192.631828571429,150.927686093321,186.5665,146.5348,143.96605,243.979625,102.5478,194.2122,6.68532020360461,2.17298440030268,0.783503366046056,0.785429324128394,-0.351988622145447,-0.348446632629352,"BRCA"
"ZFP30",0.644440989009463,321.605014470588,312.071141176471,5.64139451336883,18.9192299812824,220.653625,206.61605,384.21545,379.8687,253.94151875,318.499421957914,238.9164,292.3826,186.32025,310.52795,216.7881,384.258,8.526896979274,5.04297842268198,1.25422350596977,1.22378622815345,0.32679446314927,0.291351569045463,"BRCA"
"ZNF549",0.299198705751762,231.223321764706,211.069329411765,5.3888688507868,12.8706463345607,140.592825,133.327825,297.37595,266.9793,260.312622321429,230.694316834401,253.0818,216.1371,203.9457,316.569925,140.805,294.133,7.42037977672827,4.75706373676623,0.886220248473177,0.854020715831798,-0.174262804806777,-0.227657029414755,"BRCA"
"ZNF211",0.0980367877220152,240.937203411765,211.772217647059,4.91827661949445,9.71098585664428,163.04845,158.877725,284.12415,275.328425,305.96106875,240.680935224154,307.20535,219.7393,239.210875,365.18565,163.001,286.9343,8.31258566584331,4.25930762507251,0.786639085186402,0.715284743576243,-0.346226224645548,-0.48341042450908,"BRCA"
"ZNF205",0.855825934647944,348.614825176471,353.451338235294,7.33346883200518,21.1330801945628,214.34765,226.055175,423.507725,454.7094,197.354560714286,362.95420558097,179.2098,304.6032,137.0251,226.052,217.4495,440.7053,9.11794135649357,7.06432263913928,1.83909712685295,1.69970169042095,0.878997673729669,0.765281565472039,"BRCA"
"ZNF45",0.0316999071110547,316.364917529412,279.236777941176,4.75400932602811,13.7871888289237,234.8029,191.4577,382.246975,350.342925,371.410899107143,309.550455992681,361.0883,301.1955,300.463325,426.27755,227.1992,380.2983,8.11864514262391,4.08843047332034,0.833444728565661,0.83413253766461,-0.26284156750316,-0.261651459131574,"BRCA"
"ZNF133",0.0155072628478866,321.351293764706,379.486575,6.44025944831004,26.5797212658563,217.351575,231.44165,377.5074,482.64945,402.04304375,330.911918481244,390.45015,293.1333,295.45835,483.958775,222.6614,393.6124,13.8597603197015,5.66661284208654,0.823075846294242,0.75075729897914,-0.280902714020826,-0.41358149893135,"BRCA"
"ZNF436",0.984649092025866,977.17606,978.279502941176,15.6796372057763,51.674316984382,681.527075,660.92255,1180.171525,1160.47695,1452.95591160714,959.573148673376,1414.87025,898.4839,1120.023825,1712.423675,661.417,1161.0485,39.0237595314178,13.4608718270124,0.66042826283144,0.635029183771445,-0.598526233609121,-0.655105200144509,"BRCA"
"ZNF484",0.0987588704741772,94.0558787058823,84.6994794117647,1.54312224232642,5.34816173128566,61.34345,58.696975,121.34955,116.5526,106.707282142857,91.554340347667,106.68165,88.3046,87.238875,126.01485,59.4387,118.9563,2.91057166558929,1.35512683306776,0.857995241834538,0.82773935348769,-0.220958447862717,-0.272751545313764,"BRCA"
"ZNF780B",0.114980204539933,309.745838,274.209108823529,6.23353734805111,16.362282721939,200.154075,195.483975,383.0423,320.93605,418.026322321429,304.545991765782,397.73,281.4311,296.187325,539.92365,199.8517,378.1238,14.7603462912471,5.26174972920573,0.728533050441764,0.707593342217082,-0.45693367218322,-0.499007621188537,"BRCA"
"ZNF557",0.125289724176083,213.547666941176,197.048170588235,2.96272614676975,8.57185784373547,158.19285,150.705275,256.763775,222.4971,213.339648214286,214.536887099726,199.2633,198.2759,163.464575,261.88365,157.6419,254.0434,6.49396205215824,3.51738516850123,1.00561189115788,0.995044747326778,0.00807361454993682,-0.00716668953775891,"BRCA"
"ZNF337",0.825635304523343,514.372692823529,520.535769117647,7.65258605023387,25.0116099877006,364.59915,374.084125,620.7192,621.46975,555.303220535714,515.752331655993,543.77465,471.4807,444.9003,654.1073,367.9803,622.6537,12.9566687751832,6.58136706445735,0.928776049882142,0.867051636187895,-0.106597324623762,-0.205810180962829,"BRCA"
"ZNF317",0.900217976668225,779.591914352941,775.491535294118,8.85442953709601,33.3452159501327,648.9203,635.97565,873.014125,851.069825,797.150465178571,773.538112534309,784.9685,750.9016,675.928225,925.29935,639.6796,866.8627,14.9664657933308,7.75332306144923,0.970379051790464,0.956600933668039,-0.043379688497592,-0.0640108954535972,"BRCA"
"ZNF426",0.367887696859874,145.657581176471,135.831386764706,2.9413172486859,11.6485206561989,80.2199,74.61705,199.100375,173.202375,235.1000625,142.56773494968,233.572,130.1118,194.421975,284.55475,77.9856,192.8177,6.82505661073821,2.60597040598214,0.606413003185313,0.557052215162776,-0.72162740564314,-0.844115530292002,"BRCA"
"ZNF331",0.977095656400381,476.125371764706,475.253733823529,8.25889982421602,29.283135920936,340.52855,317.68295,554.969175,550.282725,738.314764285714,475.542567063129,702.1692,430.791,555.882225,839.73095,338.4497,556.1336,26.1372089453203,7.41080676400485,0.64409191047831,0.613514520431828,-0.634661522494616,-0.70483060542936,"BRCA"
"ZNF227",0.142385804286262,326.541063176471,302.042723529412,4.59549866321733,13.3900963084674,253.415125,222.289275,377.576,357.832925,383.644999107143,321.699361116194,380.1772,310.6362,317.9122,444.2289,247.245,373.2888,8.81051804126601,4.00481389774849,0.838533962034915,0.817082665662223,-0.254058878340305,-0.291446049187396,"BRCA"
"ZNF141",0.0475875235569586,88.0858145882353,77.83675,1.42336618226233,4.124923312169,57.0398,53.196775,112.6374,102.72795,108.60551875,86.9309420860018,102.9427,83.6951,72.13665,142.4306,57.6253,110.6323,4.4209153418105,1.22642950546639,0.800428404435956,0.813026081499708,-0.321155730477561,-0.298626460856749,"BRCA"
"ZNF304",0.146636834141063,464.705636470588,413.979397058824,9.69044953389768,23.6655881251052,332.388625,308.0725,551.813375,484.097275,499.797652678571,453.470331564501,498.3868,421.4686,414.49495,585.148925,322.6827,544.2302,11.9929043686784,8.15683834212108,0.907307845753601,0.845665655671458,-0.140335960684558,-0.241840706063465,"BRCA"
"ZNF132",0.461952378137108,81.5458481176471,76.5362926470588,1.86648067179686,5.89393183464458,45.5619,41.28555,102.44385,96.498875,159.523255357143,80.3907874656908,153.3239,67.7424,128.24045,187.426325,44.417,100.9477,4.13877542935678,1.61604312273719,0.503944000426212,0.441825442739195,-0.988664668297179,-1.17845159548622,"BRCA"
"ZNF20",0.139658601516634,191.111652117647,177.989633823529,2.39250327427608,9.52245854303623,143.434725,114.185475,231.6378,221.442675,168.080623214286,190.481996706313,170.38915,184.095,129.23685,205.040425,138.8416,230.6174,4.63817493609191,2.19492974046142,1.13327754897403,1.0804385138373,0.180501232289531,0.111616972885965,"BRCA"
"ZNF670",0.95236141727061,113.498942235294,113.965510294118,2.04474175905739,10.4608377767976,74.9564,64.0031,139.08355,139.0396,103.911023214286,112.837149588289,101.4146,101.0036,78.35355,123.911725,73.2865,139.0927,2.98874318924198,1.85553415776664,1.08590163100979,0.995947329082795,0.118893419088795,-0.00585864785539104,"BRCA"
"ZFP37",0.971832965277266,63.0114574117647,62.8293455882353,1.40929670031548,4.6862302326637,31.6561,32.790725,85.93155,89.093225,119.5607625,63.4551358645929,114.7576,57.7423,83.658925,152.96035,32.1285,86.2839,3.95711135858236,1.24942061565573,0.530735456497217,0.503167546201733,-0.913935161732342,-0.990889222041656,"BRCA"
"ZNF189",0.420951190630568,527.232232705882,508.942397058824,6.21079107993504,20.5565462517397,402.636375,382.152125,624.27015,629.520625,728.861550892857,521.403412259835,748.27025,505.1181,625.96575,829.779375,396.0594,621.9856,14.9265540016188,5.40471152305644,0.715366878141829,0.675047684977453,-0.483244772537925,-0.566938677982229,"BRCA"
"ZNF434",0.0216107097803858,440.662342588235,398.003383823529,5.05892051142447,17.2299564108523,340.1963,281.695875,518.25855,497.469,334.873480357143,435.144919121683,341.89235,414.8068,287.672125,378.78475,333.5762,511.9976,5.83407586100814,4.45091143805085,1.2994308138632,1.21326727550353,0.377879821841164,0.278897402534285,"BRCA"
"ZNF287",0.0220148105907174,155.320414,133.170339705882,2.66328072130634,7.5286942819897,106.665125,90.664575,196.576825,167.796375,176.345755357143,153.380703293687,173.6447,142.5189,145.4702,208.58745,103.8621,192.816,3.9988938511866,2.43574380512319,0.869772583882465,0.820750071842101,-0.201289860585472,-0.284985123806758,"BRCA"
"ZIM3",0.688042031783732,0.0259703529411765,0.0472044117647059,0.0144676295546375,0.0472044117647059,0,0,0,0,0.0136258928571429,0.033111802378774,0,0,0,0,0,0,0.00678845613201317,0.0151206783872646,2.43006478371187,NA,1.28099477551583,NA,"BRCA"
"ZFP14",0.319242282967202,280.997390588235,266.110382352941,4.05355262330511,14.9090729145963,195.00805,170.9385,350.605625,343.340375,318.438332142857,277.677711436414,301.77475,262.6812,235.2863,403.64,192.1865,346.4101,10.5120040245294,3.63056979789551,0.871998385269278,0.87045453604054,-0.197602631405988,-0.200159147202515,"BRCA"
"ZNF473",0.680003971176911,326.799492941176,318.957676470588,5.16834185848074,18.4905758791382,232.90665,225.8772,378.36115,352.11215,290.709404464286,323.989568252516,283.40515,286.4352,244.347725,325.841125,230.1828,376.0657,5.78727754330749,4.50175096387044,1.11447914404269,1.01069158411553,0.156369618780057,0.0153428212279286,"BRCA"
"ZNF614",0.11595853482301,281.576786,245.769535294118,6.34000910173762,13.7490691194793,191.135075,178.5027,330.6422,285.899475,335.596666071429,277.799577584629,333.52965,245.5036,267.143825,404.211475,186.1768,327.0576,8.38879260907657,5.51804986005982,0.827778120791887,0.736077287281655,-0.272683978044444,-0.442070839306199,"BRCA"
"POGK",0.393183565834768,2383.30275764706,2490.74781764706,34.1768673893082,123.458864756774,1720.978525,1755.289,2802.554,2867.558575,1330.59778571429,2377.44577822507,1335.36465,2169.423,1155.4858,1539.5191,1699.1179,2805.0326,26.8750588804727,30.8904893891915,1.78675013873469,1.62459220408448,0.837337900293377,0.70007762646241,"BRCA"
"ZNF514",0.707824668848632,276.445925058824,270.628072058824,4.23989359187443,14.183639214584,186.7857,177.996675,342.53475,349.060225,336.453949107143,276.927287831656,328.5854,258.6683,241.789975,411.382,188.2267,347.921,11.5360164173085,3.71467765557752,0.823076348387485,0.787217873953012,-0.280901833947362,-0.345165117133706,"BRCA"
"ZNF300",0.0925989108645998,89.5397809411765,109.531858823529,3.21862829845076,12.0028527991424,27.994475,32.7483,121.812975,171.048925,139.801591071429,92.5921252516011,129.9278,61.9865,99.185075,182.90025,28.3753,125.3865,5.21835240379863,2.91186946911133,0.662310954703607,0.477084195991928,-0.594419374107753,-1.06768419884331,"BRCA"
"RBAK",0.932757611393441,629.473816823529,631.870576470588,7.56280392205617,33.898658604709,481.004025,466.129475,742.9108,704.566225,595.144149107143,623.176059743824,572.5901,591.3524,454.942875,718.274125,470.4433,737.0738,16.7980569939902,6.86899068612555,1.04710104380382,1.0327674194856,0.0664006670642251,0.0465153940536748,"BRCA"
"ZNF92",0.141832898936383,841.916258705882,677.473936764706,30.7495078611861,92.6657238626509,352.40495,295.21325,961.92725,808.543425,491.879308928571,818.183812351327,411.00875,519.1902,233.28195,665.672975,333.7832,925.5091,31.5621187639828,27.7947817788258,1.66338326800841,1.26320960320188,0.734120625117994,0.337094044042789,"BRCA"
"ZNF157",0.291367293095117,1.88439411764706,1.55509411764706,0.085940909252806,0.248428178330825,0.306025,0,2.6349,2.192575,3.773925,1.89692095150961,3.48155,1.046,2.05705,5.1826,0.3057,2.5945,0.218626103094924,0.0879712465270092,0.502638751832537,0.300440895578119,-0.992406192229393,-1.73484689111614,"BRCA"
"ZNF182",0.0360437266784615,226.097582,203.631764705882,2.9318017909289,9.37837510429406,169.060925,151.505025,274.146875,255.47595,221.005519642857,224.667434583715,217.3994,217.3019,181.42775,258.52665,165.4417,273.5978,4.97573105601643,2.64670313225833,1.01656933703183,0.999551516701518,0.0237086202790077,-0.000647169763906817,"BRCA"
"ZNF673",0.594644039673047,215.093290235294,209.8625,2.70842009166215,7.77665912799789,169.67185,165.640025,250.04685,245.63505,317.742116071429,217.327070448307,306.09355,208.0325,274.514225,360.55765,172.447,251.1788,6.42209880558938,2.67506877707287,0.683973132474047,0.67963699333096,-0.54798843996296,-0.557163712873466,"BRCA"
"ZNF41",0.0267053996965481,302.759784352941,271.281625,3.88464749642816,12.5017014593309,223.829425,188.14895,373.7527,340.46865,340.371805357143,296.922417200366,341.4358,289.8246,297.885875,394.054225,217.5556,371.2712,9.22265350133116,3.59946691906511,0.87234727591145,0.848840689816358,-0.197025517801514,-0.236434280306144,"BRCA"
"ZNF7",0.516945308697195,605.892341411765,628.993591176471,9.48779718011155,42.5979146896517,422.6145,426.50615,708.499875,810.05365,461.999695535714,610.513613815188,448.63725,533.1076,378.939125,519.0344,428.4217,717.6923,9.86588985508143,8.44247271819169,1.32145890942041,1.1882820697568,0.402131565276828,0.24887733810544,"BRCA"
"ZNF214",0.142113242362994,55.5435844705882,46.8006117647059,1.62538348749998,5.45930388705501,13.9118,14.2253,87.569525,70.5441,78.0381928571429,54.1923733760293,75.81,43.222,52.378325,100.84005,14.2857,84.1326,2.94590311777298,1.40689312130063,0.694433986640799,0.570135865980741,-0.526090537718075,-0.810622333821618,"BRCA"
"ZNF215",0.833260555148643,21.9183115294118,21.2434514705882,0.852284208362378,3.86720580600498,7.289225,7.231875,26.5445,23.436475,27.8359669642857,21.9286285452882,25.11905,13.1716,16.749675,36.0735,7.036,26.3459,1.41046001550161,0.790988976508979,0.787780376856432,0.52436696451498,-0.344134614168593,-0.931351297259982,"BRCA"
"ZNF547",0.453456006351511,65.9492923529412,62.6789220588235,1.19538487392349,3.79031088972148,44.998125,43.834825,78.30245,77.5673,61.4229,66.1952071363221,62.06265,60.3682,46.8097,70.9673,45.3934,78.2382,1.84169010488224,1.08327350749859,1.07769589414245,0.972697749773817,0.107950133649038,-0.0399365145921155,"BRCA"
"ZNF773",0.110563903800592,157.161196235294,138.770969117647,3.19415832457915,7.88417829660414,109.238,90.1507,194.12955,173.11155,166.701577678571,155.556822964318,161.5324,151.0107,140.79785,200.53075,107.6696,189.5344,3.83978607422161,2.74163015949068,0.933145475469093,0.934863222486634,-0.0998260830736684,-0.0971727915714045,"BRCA"
"ZNF776",0.0317755156322003,605.841780588235,486.134185294118,15.5661525879298,29.0556838870041,402.510675,318.356375,710.838325,618.661975,557.901684821429,589.573807227813,540.29665,539.2539,412.538425,705.46445,385.1391,696.6002,19.9911037535562,13.0080486279763,1.0567700784351,0.998070041707643,0.0796615235667714,-0.00278703155074776,"BRCA"
"ZNF256",0.366517905017275,141.104305411765,132.346804411765,2.68553687481799,6.85993946094362,99.9082,88.53475,161.82125,161.5341,144.897033035714,140.212555443733,140.05325,129.2796,112.8536,171.035425,99.3976,163.0207,4.16118234644388,2.32119738507211,0.967670300117002,0.923074616262029,-0.0474125116526141,-0.115480822790716,"BRCA"
"ZNF599",0.668331583164301,109.492597529412,111.865908823529,1.47253312566702,6.68846904592457,80.305125,75.33765,133.403275,130.911425,120.414263392857,110.830330283623,113.796,106.265,95.569225,146.040875,81.1719,134.8,3.14626060700239,1.34506889655579,0.920408655592851,0.93382016942599,-0.119653544047909,-0.0987833454413289,"BRCA"
"ZNF18",0.746385640258703,214.429076705882,210.709270588235,3.12067564279531,11.4509707346023,154.474925,147.038525,251.80135,234.856475,202.373922321429,212.029871820677,199.0027,193.225,182.792575,222.25015,153.6107,247.1367,2.98833109367813,2.71138266744157,1.0477134078763,0.97096672557709,0.0672441352148682,-0.0425062386532544,"BRCA"
"ZKSCAN2",0.0398151828975141,273.867515647059,240.650813235294,4.43668136556598,13.3404781345418,183.60065,163.41055,343.079275,285.765975,228.910342857143,270.260834309241,231.00395,237.8798,191.626625,259.391325,179.2115,333.0898,5.30093304107873,3.94121387976175,1.18064055531953,1.02976507544568,0.239569804710631,0.0423152469748216,"BRCA"
"ZNF689",0.820977665634589,330.176899176471,308.638151470588,26.1702087369189,78.3566781013953,142.070575,95.3454,307.451075,286.140575,325.38599375,336.934399725526,230.84015,212.4695,181.95665,329.222175,139.2778,304.7349,31.1570810337434,23.9788089731353,1.03549140466199,0.920418306780688,0.0503155781813283,-0.11963841636767,"BRCA"
"ZNF19",0.396777866733573,78.7792090588235,74.7815338235294,1.24317219184994,6.05617041758005,54.1604,42.916625,97.48055,89.6651,100.033400892857,78.5968581884721,90.65355,71.1902,74.462575,124.20315,52.2367,96.9079,3.89804310084928,1.17039815373421,0.785706149015716,0.785299638017485,-0.347938243756344,-0.348684862793835,"BRCA"
"ZNF230",0.0494122229399148,128.092953294118,112.282339705882,2.23031236643375,5.42631135786979,94.1313,77.660875,151.072925,131.847975,147.333019642857,125.28891399817,141.30445,118.7813,118.1501,182.800075,90.4792,149.3048,3.85361456639897,1.8840892631433,0.850379054891273,0.840605515254474,-0.233822031622085,-0.250499172772712,"BRCA"
"ZNF222",0.0455066169250739,74.48965,61.47725,1.81542110670068,3.52106359977041,50.0409,43.676475,86.55545,71.96245,77.2202723214286,73.1150600182983,75.9369,66.3952,66.443725,88.689,49.0315,85.5573,1.60733536493088,1.5122954995255,0.9468376349925,0.874346990725194,-0.07881104329524,-0.193722157894138,"BRCA"
