"gene","p-adj-TUMOR FREE-[Unknown]","p-adj-WITH TUMOR-[Unknown]","p-adj-WITH TUMOR-TUMOR FREE","mean-[Unknown]","mean-TUMOR FREE","mean-WITH TUMOR","SEM-[Unknown]","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-[Unknown]","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-[Unknown]","Q3-TUMOR FREE","Q3-WITH TUMOR","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF157",0.617244731661229,0.931894804438107,0.413585037637275,1.25714285714286,1.87209690322581,1.509485,0.381178432982246,0.0894623865050041,0.22019927658497,0.09005,0.2982,0.210975,2.381025,2.61215,2.0705,3.773925,1.89692095150961,3.48155,1.046,2.05705,5.1826,0.3057,2.5945,0.218626103094924,0.0879712465270092,0.502638751832537,0.300440895578119,-0.992406192229393,-1.73484689111614,"BRCA"
"ZNF182",0.0951625167859123,0.30888263317359,0.478398067133357,179.651157142857,227.828478193548,216.127405,18.8696341826113,3.14364803828361,8.08311106042652,126.3402,168.79385,160.30125,200.5778,277.611,269.218775,221.005519642857,224.667434583715,217.3994,217.3019,181.42775,258.52665,165.4417,273.5978,4.97573105601643,2.64670313225833,1.01656933703183,0.999551516701518,0.0237086202790077,-0.000647169763906817,"BRCA"
"ZNF673",0.93580417869833,0.73328861847941,0.542253223451451,223.861521428571,216.762104903226,207.3597,16.029252584802,2.78495087003142,6.73625745090009,190.917125,169.5172,166.94885,239.611075,253.44625,239.18,317.742116071429,217.327070448307,306.09355,208.0325,274.514225,360.55765,172.447,251.1788,6.42209880558938,2.67506877707287,0.683973132474047,0.67963699333096,-0.54798843996296,-0.557163712873466,"BRCA"
"ZNF41",2.31013254832213e-05,5.75087941317998e-05,0.961555967286433,164.988207142857,301.452719612903,304.9753475,20.5976755333534,4.04630218785043,12.9423807822994,100.143,223.29435,222.102975,212.45715,372.6662,381.910925,340.371805357143,296.922417200366,341.4358,289.8246,297.885875,394.054225,217.5556,371.2712,9.22265350133116,3.59946691906511,0.87234727591145,0.848840689816358,-0.197025517801514,-0.236434280306144,"BRCA"
"ZNF7",0.780437887365576,0.743111740731086,0.960336112390401,559.994892857143,611.909754193548,621.0397325,40.0989593628125,10.146030109953,38.2601628406491,448.699,427.85255,418.925775,661.7938,714.73225,846.1952,461.999695535714,610.513613815188,448.63725,533.1076,378.939125,519.0344,428.4217,717.6923,9.86588985508143,8.44247271819169,1.32145890942041,1.1882820697568,0.402131565276828,0.24887733810544,"BRCA"
"ZNF214",0.143444330855005,0.448971818573104,0.367466784932221,31.6258857142857,55.493603483871,48.04733875,7.55571953575246,1.70407629710601,4.96547277633688,7.875875,13.7055,13.52935,49.188425,88.67165,72.099825,78.0381928571429,54.1923733760293,75.81,43.222,52.378325,100.84005,14.2857,84.1326,2.94590311777298,1.40689312130063,0.694433986640799,0.570135865980741,-0.526090537718075,-0.810622333821618,"BRCA"
"ZNF215",0.899260395670082,0.488704716359657,0.16741997728294,23.9381428571429,21.1585242580645,16.17210875,5.52252333730402,0.872200754578408,1.57196835046729,8.8937,6.96855,7.029525,29.82355,25.22685,21.04515,27.8359669642857,21.9286285452882,25.11905,13.1716,16.749675,36.0735,7.036,26.3459,1.41046001550161,0.790988976508979,0.787780376856432,0.52436696451498,-0.344134614168593,-0.931351297259982,"BRCA"
"ZNF547",0.247437660134939,0.211756787831492,0.877068694740159,51.3947142857143,66.7547099354839,68.79829875,4.87060813497553,1.24163931813524,5.2245428270799,39.993825,45.6941,46.187975,65.291725,80.04825,79.00815,61.4229,66.1952071363221,62.06265,60.3682,46.8097,70.9673,45.3934,78.2382,1.84169010488224,1.08327350749859,1.07769589414245,0.972697749773817,0.107950133649038,-0.0399365145921155,"BRCA"
"ZNF773",0.215645877419479,0.350159832160623,0.902003840551414,115.361392857143,158.096561935484,153.28805875,11.6910118413299,3.3517337498696,12.541893416432,81.264475,110.7355,104.93355,149.933075,195.27225,179.504575,166.701577678571,155.556822964318,161.5324,151.0107,140.79785,200.53075,107.6696,189.5344,3.83978607422161,2.74163015949068,0.933145475469093,0.934863222486634,-0.0998260830736684,-0.0971727915714045,"BRCA"
"ZNF776",0.0954670125274319,0.109906102741108,0.978894029357421,348.13275,598.834781032258,609.180475,39.7809134107101,16.1833511623469,50.8005583709898,282.0891,399.74665,367.669875,373.55695,707.4787,684.7103,557.901684821429,589.573807227813,540.29665,539.2539,412.538425,705.46445,385.1391,696.6002,19.9911037535562,13.0080486279763,1.0567700784351,0.998070041707643,0.0796615235667714,-0.00278703155074776,"BRCA"
"ZNF256",0.191978043935434,0.202298472047835,0.971900578427701,103.962342857143,141.715931741935,143.8679675,12.3517215404993,2.85435805202059,10.5991510009589,81.738525,99.63335,89.39475,138.516675,163.88855,168.195925,144.897033035714,140.212555443733,140.05325,129.2796,112.8536,171.035425,99.3976,163.0207,4.16118234644388,2.32119738507211,0.967670300117002,0.923074616262029,-0.0474125116526141,-0.115480822790716,"BRCA"
"ZNF599",0.999675272201297,0.946193618387209,0.748287820625614,109.764785714286,109.47736916129,105.734815,8.04732144338544,1.56560523424941,5.45263007445968,91.898125,79.902,75.33765,117.10715,134.29265,118.306325,120.414263392857,110.830330283623,113.796,106.265,95.569225,146.040875,81.1719,134.8,3.14626060700239,1.34506889655579,0.920408655592851,0.93382016942599,-0.119653544047909,-0.0987833454413289,"BRCA"
"ZNF18",0.133033792877026,0.0701626484140946,0.554067529249693,259.801657142857,214.078585032258,203.3426625,20.8202805904885,3.2105584901874,8.6837279901938,203.736875,153.99105,154.55425,330.871875,249.25015,230.088625,202.373922321429,212.029871820677,199.0027,193.225,182.792575,222.25015,153.6107,247.1367,2.98833109367813,2.71138266744157,1.0477134078763,0.97096672557709,0.0672441352148682,-0.0425062386532544,"BRCA"
"ZKSCAN2",0.0306397137068288,0.163399684264893,0.378855058825657,185.1497,273.391635225806,253.2318825,16.9834558215043,4.69885631427676,13.37905278692,152.751875,180.39715,171.74355,208.78415,338.19005,310.635725,228.910342857143,270.260834309241,231.00395,237.8798,191.626625,259.391325,179.2115,333.0898,5.30093304107873,3.94121387976175,1.18064055531953,1.02976507544568,0.239569804710631,0.0423152469748216,"BRCA"
"ZNF689",0.688384243698264,0.862219046239429,0.813673875477263,171.905842857143,338.213808774194,284.41848375,23.2064403655625,28.0743564118556,44.5414211390779,116.41525,139.48875,118.900775,206.147,313.7323,258.584,325.38599375,336.934399725526,230.84015,212.4695,181.95665,329.222175,139.2778,304.7349,31.1570810337434,23.9788089731353,1.03549140466199,0.920418306780688,0.0503155781813283,-0.11963841636767,"BRCA"
"ZNF19",0.825572405407765,0.86067623048404,0.997512470329225,72.7912071428571,78.9106272258065,78.6070025,8.7556666388146,1.33225335562693,5.66553380067814,51.208525,52.80465,50.341825,100.99595,97.76345,100.3522,100.033400892857,78.5968581884721,90.65355,71.1902,74.462575,124.20315,52.2367,96.9079,3.89804310084928,1.17039815373421,0.785706149015716,0.785299638017485,-0.347938243756344,-0.348684862793835,"BRCA"
"ZNF230",0.246133520954535,0.33207429524457,0.982989981332627,98.6821571428571,127.331339612903,125.95583875,6.97897019272597,2.43416661998923,6.34864739400102,78.88205,91.883,87.9866,115.501675,151.40165,149.254775,147.333019642857,125.28891399817,141.30445,118.7813,118.1501,182.800075,90.4792,149.3048,3.85361456639897,1.8840892631433,0.850379054891273,0.840605515254474,-0.233822031622085,-0.250499172772712,"BRCA"
"ZNF222",0.966083510117926,0.906257732938799,0.886262009645445,68.7261857142857,72.313971483871,75.2372675,7.10976185197103,1.89896782349451,6.61593626819387,48.94495,49.00395,40.930025,87.8446,85.5999,81.4937,77.2202723214286,73.1150600182983,75.9369,66.3952,66.443725,88.689,49.0315,85.5573,1.60733536493088,1.5122954995255,0.9468376349925,0.874346990725194,-0.07881104329524,-0.193722157894138,"BRCA"
"ZNF221",0.0438954165502111,0.0299872104948122,0.724562868892912,10.6945071428571,23.1147672258065,24.8397025,1.86526211087043,0.686764126752964,2.37587374127185,6.289425,10.3331,10.839125,12.95565,30.5164,32.38285,35.6055660714286,23.4092801463861,35.6226,18.3044,23.8779,44.531675,10.1297,30.9193,1.55485869646802,0.585357812262651,0.657461254777542,0.513842336045095,-0.605022218257831,-0.96060233449274,"BRCA"
"ZNF233",0.341069161468375,0.211010571944147,0.612557318095026,41.3650857142857,58.4069630967742,63.4092475,8.13692490153197,1.63957597412109,4.68599634256186,21.028125,28.7153,31.82665,50.9104,74.7734,84.087025,39.6907446428571,58.9946638609332,33.97465,51.4238,23.5136,53.726425,29.1188,75.0332,2.17636547840323,1.34392806752431,1.48635820244179,1.51359322318258,0.57178183768775,0.59797753441972,"BRCA"
"ZNF235",0.180452216803782,0.263452575213475,0.97507762002732,72.8884214285714,91.27652,90.30833875,6.65126623558349,1.38244511765077,4.55775421728356,53.785,67.669,65.033725,85.652425,106.77365,109.561925,113.766258928571,91.9322298261665,109.53775,86.7128,92.91245,134.2224,68.252,107.4231,2.97197149407702,1.20057536947402,0.808079923625567,0.791624805147084,-0.307430104242109,-0.337111275703038,"BRCA"
"ZNF208",0.447291003108252,0.793602535955083,0.464756252714359,34.9670285714286,93.2367923870968,68.47547,8.17352677853922,6.57737633664736,16.0894138145485,16.214775,14.2449,14.422475,41.732825,82.4387,62.6335,133.456889285714,87.5461013723696,111.1747,29.2388,79.35365,180.437675,14.1483,75.4569,7.2697473845597,5.17542996382282,0.655987876241777,0.262998685852087,-0.608258943226161,-1.92687250418885,"BRCA"
"ZNF714",0.0274182813443111,0.0261668397710408,0.880139372705919,109.385064285714,213.470857290323,221.94144875,13.3524644780647,5.49801481209303,14.2302240362246,67.506075,116.9164,130.575525,132.60585,267.7837,279.065725,157.930809821429,212.105320036597,129.82635,177.5297,91.27805,203.911825,117.0266,266.2671,7.93233751810974,4.49385417077634,1.3430268626902,1.36743966074684,0.425488161267487,0.451477174471668,"BRCA"
"ZNF394",0.0951491687893609,0.112642307137071,0.985050504787627,479.568985714286,405.136343870968,402.55718,35.5369764022079,4.81812463232801,13.3969088015674,356.4921,324.6097,328.140325,542.6437,462.9969,457.0814,441.542201785714,407.242512534309,435.01095,391.255,377.37985,485.5008,326.2136,468.4741,8.44881257285326,4.00019525655541,0.922318434992877,0.899414141184262,-0.116663160642629,-0.152942527696062,"BRCA"
"ZNF333",0.729270878750535,0.877555247836086,0.852657964017013,191.393807142857,209.666837032258,204.01484875,23.3757618541215,3.20036637878911,10.4476724616713,136.8361,153.35105,135.695725,222.662825,253.267,243.0346,327.210830357143,212.015113632205,317.8174,197.007,277.418,363.665475,151.117,253.8113,7.93757726276889,2.87871585552795,0.647946504095832,0.61987480861652,-0.626053388971242,-0.689951220073969,"BRCA"
"ZNF382",0.0224592247466257,0.019517937529837,0.834286526188109,34.6341285714286,59.1554660645161,61.4686475,5.78983321109036,1.23350203431733,4.03303495029416,19.454375,36.89425,38.52625,45.6776,76.2534,78.621975,48.8082160714286,59.1475944190302,46.7082,52.7877,39.447125,57.4162,36.5223,76.3044,1.57576736550607,1.04755223390212,1.21183684182332,1.13015915834907,0.277195471634619,0.17652595918195,"BRCA"
"ZNF577",0.723848454488918,0.919079061005509,0.706702369730098,218.080092857143,188.458718967742,201.82876,33.412276156562,5.08264495363396,18.2206721061276,157.345325,95.94455,102.02105,235.013525,239.848,249.94615,251.483097321429,190.964452516011,236.61635,164.2757,190.293175,306.1939,101.3951,240.5774,7.6653482877625,4.33372371737787,0.759353032271323,0.694270281829637,-0.397157327171815,-0.52643067654488,"BRCA"
"ZNF75A",0.0727366453116411,0.129046243397657,0.963296309933152,344.90495,487.716153290323,480.33355125,55.3257056667169,8.64779809252187,28.2298030797116,203.229975,329.7793,331.2908,413.2229,598.9173,603.759975,322.568320535714,483.340886276304,323.99595,431.0667,249.32035,377.478425,324.3422,591.4762,9.10864601946498,7.31506311993086,1.49841399637008,1.33046940864539,0.583436280667564,0.411935338993747,"BRCA"
"ZNF496",0.747733663108208,0.792125658872241,0.997753617097072,373.527157142857,341.574243225806,342.79722375,34.3556753382977,5.80018087989252,20.4028198635332,286.289475,227.5375,212.92115,435.852375,424.1649,411.81405,307.060792857143,351.569636230558,305.209,319.3019,226.265675,376.73,234.689,433.6409,9.323590898423,5.0131593888637,1.14495124225815,1.04617458856063,0.195286162470586,0.0651236326865583,"BRCA"
"ZNF2",0.133299502566611,0.0862169244657267,0.690390330086764,127.201685714286,147.485042709677,151.25746125,8.39202140342771,1.37767472524854,5.27853432326149,113.9761,122.5474,120.17145,150.61245,170.4175,170.2369,143.343660714286,146.823272552608,142.79515,144.4132,113.963975,170.5652,121.0244,169.6215,3.57508869542064,1.17793940537623,1.02427461264058,1.0113312672034,0.0346025602410885,0.0162556374691466,"BRCA"
"ZNF589",0.774906579485814,0.205766690066754,0.0235255815253564,316.020335714286,295.999005935484,262.2910125,30.6104299467771,3.94447184973557,11.2789440397098,256.81175,215.9245,187.726425,390.18395,362.23805,317.21145,351.541538392857,297.137208600183,340.34225,288.6964,285.61515,400.1507,216.8675,362.7704,9.0512003302619,3.31856880722719,0.845240678978096,0.848253192191096,-0.242565893222981,-0.237433140714921,"BRCA"
"PRDM9",0.985673516642793,0.999804447768694,0.908213004563691,0.0645857142857143,0.143830580645161,0.054675,0.0645857142857143,0.0689222719772234,0.0329699659788355,0,0,0,0,0,0,0.0116044642857143,0.125178408051235,0,0,0,0,0,0,0.00666309992124368,0.0492538374882233,10.7870906376382,NA,3.43123390608716,NA,"BRCA"
"ZNF12",0.00010405147870185,6.4548995174829e-05,0.588292186717863,528.814792857143,839.163080387097,871.08149625,36.0406612232757,9.77101214304362,37.3253422501978,450.665625,638.4776,626.515725,584.4874,1005.8157,1008.36995,916.407572321429,828.462888929552,873.8749,796.8127,707.5608,1125.37535,629.7149,994,25.2750874887228,8.47019762891696,0.904033220536255,0.911815524167132,-0.145552306514256,-0.133186122789009,"BRCA"
"ZNF202",0.368171600015013,0.436829318127842,0.997364202899612,274.642542857143,239.682199870968,240.4627275,25.051246413462,3.45754230985317,10.5732379214481,209.932575,177.85525,166.528,336.763175,282.7045,285.025575,309.096313392857,243.256916193962,302.83285,226.4717,222.755675,371.6686,178.4286,288.46,9.83653049850818,2.93858382545846,0.786993909839311,0.747843901346898,-0.345575623422225,-0.419190929392832,"BRCA"
"ZNF3",0.699939967797961,0.312557121385825,0.189367063725193,823.770114285714,880.857777290323,934.7194375,51.9091281180882,9.28647806759674,34.7927894443266,786.243775,705.93865,750.0541,935.8257,1010.36525,1064.96145,729.784359821429,885.021584812443,715.45845,857.0605,600.76385,854.657725,709.8307,1022.9597,16.4354008800295,7.92067925864411,1.21271656880808,1.19791792241744,0.278242409028021,0.260529062569203,"BRCA"
"ZNF606",0.0971256275272595,0.0343112099961688,0.340719343957714,275.248857142857,428.744482064516,474.0313675,28.4644524687511,9.59722151291749,40.1787473921007,213.469775,293.86065,308.387725,326.755,503.8242,526.823175,328.376132142857,420.532700548948,317.6763,381.9334,236.6265,418.07685,280.5798,500.6723,10.900187358322,7.87156061834455,1.28064332143969,1.20227225008602,0.356868719206153,0.265763625977991,"BRCA"
"ZNF91",0.0086451624155145,0.022760634647499,0.952983178528415,417.706307142857,822.743756903226,805.177175,32.1764307626852,18.4000021689349,54.1377895852966,318.211425,453.1799,442.72255,498.382875,1100.5695,1031.215975,640.715994642857,796.673755626715,626.0312,703.6656,438.72765,846.998275,433.3004,1053.9715,25.0822405191427,15.2742742502514,1.24341168675021,1.12401043270687,0.314304043853961,0.168655426256892,"BRCA"
"ZNF226",0.975826896312371,0.996195905020716,0.958091536296793,330.045542857143,322.124507612903,326.68729625,22.2341390931364,5.05389634989093,14.9976900986059,265.600425,236.4807,224.88955,361.166675,392.2651,399.962425,367.102795535714,323.913564409881,360.43375,310.8356,306.3524,425.037025,240.152,392.9766,8.60177059888488,4.02199396507185,0.882351124396078,0.862393158243367,-0.180575216179617,-0.213582362306591,"BRCA"
"ZNF229",0.370720716104892,0.243686394369347,0.657348859457672,103.274235714286,156.990611354839,172.1794775,22.8942399705297,5.20582340134582,20.465723706133,23.523125,42.72985,51.153225,155.41265,233.05185,233.73585,209.135274107143,159.02777904849,199.0563,111.2372,140.363275,283.9191,41.2157,229.2818,8.49592321060585,4.89801857968157,0.760406295530128,0.558822805407314,-0.395157618539381,-0.839537196944776,"BRCA"
"ZNF180",0.00939864230652276,0.0079930810948543,0.804048842303636,151.97885,226.920715225806,233.90335625,11.1015523736115,3.33215492168397,12.8833089485196,132.08725,170.6281,171.19335,182.1665,268.98075,257.42455,272.987528571429,225.30375315645,268.88225,212.4524,206.37355,332.306,169.2003,267.8225,7.6050459549142,2.87992047187039,0.825326176384275,0.790131739822915,-0.27696369667748,-0.339834878883947,"BRCA"
"ZNF641",0.0203948499369957,0.031034626472403,0.996035055508282,104.95865,163.680174709677,164.4896975,16.2348001726205,2.91979299110062,9.32101998326899,57.443625,103.6231,105.57765,138.3485,213.55755,207.553125,220.991166071429,162.822508874657,229.6082,159.5598,193.77125,256.1642,105.1345,211.7971,5.97796885756699,2.4208112917824,0.736782884896085,0.694922045467017,-0.44068854616486,-0.525076945721586,"BRCA"
"ZNF610",0.0843286984623793,0.115409322488139,0.999871471428315,77.9534357142857,122.846922709677,122.98703,11.3527025253592,2.83096777614175,8.49969253896392,53.4888,70.5425,64.28455,110.25225,160.89295,165.01565,99.1681821428571,120.189043275389,100.69825,106.8113,73.2777,125.4518,66.6709,156.4434,3.27062117307342,2.27944779437221,1.21197183086658,1.06070661605341,0.277356167506103,0.0850256721854922,"BRCA"
"ZNF528",0.245339408827986,0.224992176796761,0.917949782699803,221.528371428571,310.220371225806,319.72336125,37.0498777680243,7.4483107289166,21.7036445296595,131.0955,165.1267,180.9478,323.597225,420.86265,423.563175,335.079633928571,313.744032662397,329.3671,286.4455,257.6917,405.300275,171.258,424.3423,10.1822104008588,6.19198659671667,0.936326773978981,0.869684616344498,-0.0949159828938787,-0.20143578004917,"BRCA"
"ZNF701",0.0128873083592715,0.00246460835198903,0.192190859891784,121.123742857143,197.384145548387,217.70436875,9.73800459177439,3.50551521573481,13.8366622848116,84.672975,136.81685,136.545425,147.916175,238.3491,270.74635,178.025361607143,196.125769075938,171.43285,184.7218,140.0232,212.31665,135.2182,237.8284,5.09640593504236,3.03688824183904,1.10167319591653,1.07751694030636,0.139696321409836,0.107710550988496,"BRCA"
"ZNF283",0.034086342560266,0.0176024048995729,0.570171899535173,49.3817714285714,76.26816,81.0109525,4.55214343033881,1.45337435264179,4.20059258743462,37.394275,52.2697,58.334625,53.906125,92.28865,96.8714,85.9849803571429,76.2268237877402,84.87435,72.0072,67.953125,102.825,52.1434,92.2078,2.27546082709981,1.17997158017585,0.886513243023703,0.848397660777373,-0.173785912153788,-0.237187451847202,"BRCA"
"ZNF558",0.101301946773232,0.274416368756014,0.630657673211678,313.320535714286,412.204879741935,392.96733125,29.9743070798731,6.5379424729035,17.4620941396825,253.937725,299.1491,287.850025,380.035925,481.37195,466.733875,454.434489285714,405.469415736505,461.2091,387.0269,373.97275,534.828925,295.9077,480.2404,10.0466307799155,5.26998371474521,0.892250534007282,0.839157119840003,-0.164479235167363,-0.252987135483531,"BRCA"
"ZNF597",0.0177179155324284,0.0201086983796845,0.931959857278255,40.0850428571429,66.8245276129032,68.34946125,5.879955301259,1.31955162973772,3.80285263162068,27.0247,44.89165,48.911275,54.7491,84.9499,86.6239,70.66700625,65.7923249771272,70.6724,62.3923,58.6198,84.208625,44.0582,84.275,1.6994295092165,1.07911647473677,0.931018992715956,0.882838279158483,-0.103117495935049,-0.179778909815783,"BRCA"
"ZNF30",0.306035799407658,0.614162694348889,0.543978824182292,125.645221428571,153.364947225806,144.7209975,13.7928779998404,2.53484015817251,7.41139608316864,80.916325,108.5648,99.60845,170.086375,187.57655,173.903875,120.975560714286,151.314875114364,118.1665,138.8742,102.372225,140.26415,107.2951,182.738,3.17997524885428,2.10044337162259,1.25078878924754,1.17524171402216,0.3228381936357,0.232957508924524,"BRCA"
"ZNF354A",0.241612545003913,0.27602209959527,0.996223634593213,279.801392857143,340.751800387097,342.11693,22.7292156426299,5.08080928519008,15.2717074842261,237.857475,254.95005,256.1935,319.7235,389.1571,393.914725,309.580028571429,338.031877584629,314.36905,309.1196,255.121625,353.23265,250.1644,388.7124,6.33653393474628,4.35617883337124,1.09190466563523,0.983301632269462,0.126846899829779,-0.0242940571329806,"BRCA"
"ZNF764",0.405441414921618,0.257421426576465,0.616178309312023,281.977078571429,247.726459870968,236.8141425,29.6886602210786,3.59339920905108,9.64416917523123,200.967425,181.1184,184.620025,318.904575,291.2011,270.246775,153.277233928571,248.487358371455,155.48335,232.8302,128.16095,177.09505,182.1366,290.4352,2.97962673303823,3.05215429147208,1.62116285636556,1.49746066057877,0.697029026246781,0.582518102824806,"BRCA"
"ZNF747",0.41641039842663,0.174844049637159,0.28893779806138,360.456364285714,314.914881677419,291.284905,38.0916100283967,4.78437503928106,15.3116220451254,266.334375,230.4036,212.05415,429.3839,379.35015,331.072325,242.040833928571,313.386259652333,235.77135,292.331,217.4395,264.7533,229.2035,372.3468,3.71090268247595,4.04279792297631,1.29476607135148,1.23989195464165,0.372691466107444,0.310214408278197,"BRCA"
"ZNF778",0.284794343110715,0.345289050631535,0.999049025976779,63.6197428571429,82.9534707096774,82.7224575,8.64499221467763,1.73782669374283,4.29954401039998,41.7552,53.0046,53.43285,72.737925,98.0441,106.58145,128.975958928571,83.1272984446478,132.0608,70.8224,107.718775,153.019325,52.0517,98.5155,3.3524425814204,1.47191850683775,0.644517777849473,0.536286316605685,-0.633707941635514,-0.89892465155189,"BRCA"
"ZNF212",0.308805102525397,0.138257001881024,0.376705140812774,406.230928571429,355.784171612903,335.7694,30.8413391975617,4.66031833501904,12.175836321891,301.882425,274.75175,261.31635,497.203675,408.69755,392.3456,318.329619642857,357.387205946935,308.33145,338.5817,255.071325,377.0281,275.9809,422.3318,8.55870779348174,3.86331237312454,1.12269541975986,1.09810951818246,0.166966586685915,0.135021946382692,"BRCA"
"ZNF282",0.0475841550729214,0.00933775607972909,0.162072069130331,967.930807142857,777.366397419355,713.39824125,83.9784161809557,10.8223100858377,29.8415818152511,713.727325,586.91065,542.1864,1197.38765,918.92645,831.165425,577.160915178571,785.139650045746,564.37875,728.7375,463.109,682.185475,588.1566,930.5827,15.2940202368675,9.12587799894007,1.36034791926759,1.29122065634115,0.443975678835062,0.368735563470102,"BRCA"
"ZNF160",0.167392987329655,0.0300118667767862,0.0863215474400221,539.907464285714,667.537233677419,732.7046325,41.3070815986435,9.18472365581689,36.4659796800632,452.743,519.55685,533.772075,662.1512,769.6394,903.82395,900.505879464286,660.440491491308,884.1368,639.5902,773.871,1010.867875,514.4826,769.3415,22.0340193822758,7.51086775143627,0.733410526852092,0.723406377836552,-0.447307121272584,-0.467121777467903,"BRCA"
"ZNF415",0.0377957285305228,0.00105509345756172,0.00418544069466653,155.032014285714,234.899606193548,280.0836325,17.7790147419288,4.18637894017122,17.8703887719937,112.1339,160.22425,182.45415,196.884975,307.4778,334.34475,277.288123214286,235.263966514181,281.8653,229.7678,217.581175,329.170425,160.5637,303.91,7.58057138996457,3.59883880577104,0.848445882885403,0.815168805809016,-0.237105452777346,-0.294829250161983,"BRCA"
"ZNF439",0.415588333417305,0.705042236328737,0.616141385256804,126.158485714286,163.007847870968,151.10200375,24.630669969039,3.96809412858316,9.36358438652852,52.84895,88.8083,87.180275,174.025925,214.52215,203.381375,166.667359821429,162.588562305581,170.23955,155.0806,117.82135,221.171875,90.2653,215.8851,7.17840914477504,3.18640270962809,0.975527316685056,0.910955180508877,-0.0357458231865458,-0.134548020495851,"BRCA"
"ZNF440",0.039832792512524,0.066342587355124,0.995858744648149,221.752514285714,337.778917677419,335.97971875,22.3502074376215,6.44636285775034,17.7384949476569,160.5897,226.40715,222.723525,280.132525,397.64875,445.1198,278.213608928571,332.21995452882,275.8554,297.6279,211.3993,329.399475,222.3938,398.1403,9.24273510863072,5.24887334223722,1.19411827411402,1.07892722056556,0.255945738635467,0.109597550580863,"BRCA"
"ZNF562",0.0398891136126732,0.0333175253505215,0.828842264936233,449.558364285714,637.079270709677,656.65024375,38.6923894687465,10.3705226475321,30.2673171354868,360.294375,441.048,481.482075,537.752025,766.74895,786.712975,680.08335,630.106980969808,667.67495,585.3175,485.0634,856.85565,434.546,761.0837,25.3507081201001,8.57326157549174,0.926514347057324,0.876650382045934,-0.110114778356143,-0.189926500397246,"BRCA"
"ZNF561",0.0679390840612082,0.0985405760371506,0.99981569120416,660.702207142857,833.778557419355,833.158565,56.8225855313204,10.3428123287422,34.3213848294904,516.2213,636.3391,630.9288,804.91525,969.08235,961.9434,1283.25085625,822.54782936871,1202.99335,790.0091,888.52265,1573.513775,631.0176,962.534,52.2835283415766,8.57132580937576,0.64098755544369,0.656702798897434,-0.641631747207083,-0.606687490801843,"BRCA"
"ZNF584",0.894833565329136,0.830777725941617,0.915589181193437,200.055564285714,188.90342916129,184.577205,11.4429895847004,3.35379098290586,9.52849842579708,170.5293,145.2958,139.17895,228.553375,215.225,215.259375,180.791322321429,187.81150137237,181.17395,179.3008,163.060075,195.372825,145.8757,215.0101,2.23992384110322,2.60229790263579,1.03883028765319,0.98966104122585,0.0549599822884291,-0.0149936079543197,"BRCA"
"ZNF274",0.96338025549371,0.632685606367504,0.224088779191604,441.684957142857,462.295606064516,519.32925875,39.2420433454815,9.57409708576979,55.5215048593855,314.354,310.43055,314.183675,538.38535,559.69355,563.212075,535.873860714286,464.865482250686,531.54515,420.2074,448.156775,631.9312,309.4418,558.0605,11.3033143934368,8.58597741556863,0.867490497915032,0.790539430187633,-0.205080139716279,-0.339090672382812,"BRCA"
"ZIK1",0.604183692828701,0.736833519340586,0.930855491163059,50.0518785714286,83.2891774193548,77.83695375,13.0115858960186,4.7628511140752,10.678596929661,19.1741,20.0925,17.473225,60.006275,103.96475,88.83595,119.821733928571,84.6215286367795,119.26515,42.7998,81.487525,158.21755,20.6642,105.3952,4.39087076166058,3.7973654269159,0.706228543539725,0.358862584753384,-0.501792963408902,-1.47849658021646,"BRCA"
"ZNF540",0.999476355426567,0.995884146298207,0.956469302446635,75.4421857142857,75.0005798709677,76.773475,12.2632864963754,1.86857130262619,7.14642568833785,43.315625,38.95585,36.922,99.900175,95.29425,94.8226,135.758645535714,76.0014079597438,129.7592,61.6584,92.062125,177.616225,39.6499,95.9217,5.30235012167966,1.73457328176847,0.55982738822884,0.475175555952873,-0.836946025812594,-1.07346747215907,"BRCA"
"ZNF570",0.0151006522646135,0.0355671774548716,0.958230897847859,41.8323285714286,76.8679500645161,75.34374875,6.81460513458973,1.70712795287731,4.5036477774727,23.689575,49.80215,46.202175,50.47705,94.00445,94.038225,92.7203633928571,76.4960649588289,94.4429,71.4354,73.671325,111.7362,48.9287,93.5286,2.75443540501683,1.47647672454915,0.825019037454742,0.75638719268468,-0.277500684711136,-0.402803159424551,"BRCA"
"ZNF57",0.697678094505819,0.912680645257885,0.670258431270353,103.495492857143,114.042428129032,109.20000125,9.32975844604133,1.77701198618353,4.26790022273667,76.89625,86.52505,86.28785,125.774425,131.6247,124.343975,114.694301785714,113.326893504117,116.20755,106.3973,84.730475,146.953575,85.8619,131.0374,3.91874550022628,1.44179041897642,0.988077801073745,0.915579925744928,-0.0173034510489212,-0.127242262996086,"BRCA"
