"gene","T1b-T1a","T1c-T1a","T1c-T1b","T2-T1a","T2-T1b","T2-T1c","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T2c-T1a","T2c-T1b","T2c-T1c","T2c-T2","T2c-T2a","T2c-T2b","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T2c","T3b-T1a","T3b-T1b","T3b-T1c","T3b-T2","T3b-T2a","T3b-T2b","T3b-T2c","T3b-T3a","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T2c","T4-T3a","T4-T3b","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF514",0.909230145555988,0.996684008032365,0.977986770794752,0.999990080264813,0.880480172637705,0.928903671072266,0.995013970970135,0.984946782277534,0.99999858845039,0.90043077126852,0.997332383428491,0.976392298799993,0.999999999872137,0.963458292917755,0.999996767015996,0.999837670657747,0.920071935412656,0.829291170296268,0.999982192269709,0.831155234715307,0.961184981656551,0.997840781885085,0.974716148227197,0.999999990041684,0.980683949359757,0.999992838976988,0.999999999995704,0.989985567845889,0.998486857248777,0.97325121526972,0.999999915058264,0.994506301128237,0.999991303342084,0.999999998410601,0.999238687874187,0.999999999992799,0.996578928850072,0.998778742397014,0.999999787258266,0.99812842905659,0.999999989127096,0.999999568820312,0.999691778390967,0.999999195666083,0.999998380976793,342.4,102.5483,238.108802439024,288.745972727273,231.619249056604,240.390250943396,270.254653333333,242.589609090909,245.721558823529,214.5346,NA,NA,9.9464668098127,24.4823031886043,15.5319575036429,17.4860127802526,14.4657313343083,14.4178361942272,25.9469983294751,49.4494,342.4,102.5483,158.868125,215.03775,143.2275,157.3994,207.7831,173.4796,178.9288,189.8099,342.4,102.5483,290.86575,345.8787,289.4737,279.2885,330.1105,273.4179,293.9236,239.2593,203.334088461538,251.272468812877,192.1248,232.3324,155.22495,227.451775,173.4796,302.6981,8.73965065955417,5.34888634611036,1.23576165075934,1.20927855227435,0.3054005082689,0.274146601656688,"PRAD"
"ZNF300",1,0.999999999896268,0.999999998039249,0.9999999996589,0.999999999990191,0.997643557037504,1,1,0.993563819975971,0.999999038679036,0.999999999856929,0.999999997565326,1,0.99830542977352,0.998276815108696,1,1,0.989343863752303,0.999999876414623,0.999999999963857,0.996656617074459,1,1,0.998947200071392,0.999998932169907,1,0.999584956226752,0.999999999849837,0.999999039928247,0.999997070411003,0.996864808380937,0.960028382851525,0.938334985067856,0.998699361494961,0.924233448507827,0.964263449381952,0.999892531422667,0.999816726272011,0.998051069976119,0.983025397478446,0.989957224283133,0.998349928821622,0.987947293791639,0.991332996019308,0.999975077648919,125.3333,128.4942,117.187781707317,135.018345454545,127.519835849057,116.837586792453,128.983604444444,127.044206060606,102.048805882353,77.4455,NA,NA,4.9094936483474,17.7474075941472,11.5370732040227,7.98022374251697,11.5400334889335,11.5264695453641,12.6753833081253,24.3824,125.3333,128.4942,78.379975,111.75625,76.8608,73.9669,79.3274,70.2534,61.8931,65.2543,125.3333,128.4942,143.49405,161.8752,155.3459,148.5524,137.312,171.4771,133.2018,89.6367,98.3374384615385,123.01115331992,97.0783,110.2167,69.6812,116.23145,77.1004,148.6349,4.8650621224885,3.14416422162156,1.25090865945254,1.13533817547279,0.322976448683702,0.183122087303827,"PRAD"
"RBAK",0.734866029507088,0.977271939447008,0.934294175728111,0.996230607236415,0.878812324729102,0.999453826306583,0.981952501735442,0.927569886206176,0.999999990172788,0.999909356104083,0.993343920829199,0.873223816419369,0.980215799348351,0.999999999882925,0.999002369180801,0.999857772679663,0.658037755988886,0.033091932930154,0.991886015638407,0.22178529279983,0.691287432544293,0.986152213193311,0.918679547337772,0.999998396165424,0.999990445643329,0.999999998395898,0.99996766020463,0.500410040141675,0.962080685874856,0.969463052870903,0.999970755034987,0.996446797677543,0.99990955110485,0.984283208253629,0.323544983490956,0.999715792481675,1,0.585733437200539,0.875663567638816,0.980562074601363,0.901054341648437,0.959723280871283,0.999209350633353,0.92376738388958,0.830421177408981,565.7227,244.1884,418.329219512195,446.203554545455,422.338949056604,441.077058490566,488.878442222222,426.933427272727,402.267717647059,556.5877,NA,NA,9.5937720852358,21.5472478697749,20.1749037643239,17.8259522259128,19.2956533912657,20.8105763654512,24.362190365796,136.1806,565.7227,244.1884,346.926225,419.0441,323.902,370.7371,410.0298,359.1894,325.9351,488.4974,565.7227,244.1884,474.367775,467.9001,537.743,494.9744,562.9382,476.5818,486.3841,624.678,411.480925,445.841079678068,396.92495,430.9194,349.439825,472.444175,363.3713,520.2888,12.1783817345518,5.98022820756819,1.08350363914942,1.08564452801468,0.115703999000576,0.118551799624491,"PRAD"
"ZNF92",0.672199732753639,0.993225026237941,0.799332486659714,0.99998990005857,0.510712846132276,0.807713889737066,0.99874480930949,0.689696005639228,0.972142679056285,0.991881261356156,0.999301013610408,0.65193293987111,0.868728967887528,0.99798037919345,0.999999752345708,0.999988062446797,0.457519516203154,0.0567081835536632,1,0.810668105928983,0.928294542485891,0.998954196451285,0.687622075721783,0.987644787826377,0.995881241947202,1,0.999999993683454,0.920830328508202,0.999612815555916,0.651453109102646,0.983002806749203,0.999827555513602,0.999998976659959,0.999999999660332,0.99750861253707,0.999999859978404,0.999906512577878,0.839628061389852,0.999995998025061,0.999999501050643,0.999999999821178,1,0.999998930947235,0.999999999961582,1,270.4,59.9228,193.210596341463,234.228381818182,208.092018867925,212.497724528302,234.70156,209.168245454545,215.516864705882,215.3557,NA,NA,5.59597902744755,23.6366144465889,12.0808479600062,12.0051705985207,10.9642806549905,14.9321530226292,18.8063215056661,82.0188,270.4,59.9228,143.747575,198.06715,145.5156,163.8862,190.0726,142.2335,173.6763,174.3463,270.4,59.9228,232.042775,263.37715,274.0984,247.0879,282.5971,245.6861,268.0185,256.3651,189.136196153846,210.91802917505,172.11275,202.8652,143.30755,224.754875,157.0071,257.234,10.2439057796705,3.59432276260621,1.11516480432696,1.17867618755728,0.157256934195391,0.237167427588111,"PRAD"
"ZNF157",1,0.99780762415162,0.997807624151621,0.999721035233219,0.999721035233219,0.999951309646311,0.998949366554706,0.998949366554707,0.999988417051787,0.99999978406964,0.996719341017093,0.996719341017094,0.999999313638332,0.999720973740394,0.999796695041614,0.978642357543672,0.978642357543674,0.672896765827134,0.914320887834965,0.654037745077271,0.94861289746627,0.997401534432479,0.997401534432479,0.999999999142906,0.999924734733811,0.99998777758646,0.999999999982082,0.96091306130978,0.996383997927855,0.996383997927856,0.999999456033184,0.999779364894205,0.99994039702287,0.99999999997103,0.997943537261218,0.99999999758378,0.999999941129106,0.999999941129106,0.998964336477595,0.999972536739432,0.999695988647558,0.998096835840551,0.972590764890411,0.998699435981708,0.997931630219081,0,0,1.08145182926829,0.870672727272727,0.991022641509434,1.14687547169811,1.48862444444444,1.11872424242424,1.18420588235294,0.38425,NA,NA,0.102178469367713,0.348242790721152,0.158772225685312,0.175167581463672,0.208606928402028,0.234902812028845,0.21303210067254,0.38425,0,0,0,0,0,0.3489,0.2755,0,0.6759,0.192125,0,0,1.4436,1.02955,1.3575,1.5444,2.4015,1.6083,1.7138,0.576375,3.82915576923077,1.16377243460765,3.508,0.8425,2.402475,4.83015,0.2645,1.6517,0.307121946837673,0.0569965422111397,0.303924025227481,0.240165336374002,-1.71821737031828,-2.05790015637551,"PRAD"
"ZNF182",0.990091269501551,0.997113502185363,0.999893648589927,0.999994809992659,0.992712817791914,0.91117186235436,0.998521711689586,0.999749277328047,0.999992498395049,0.978035429650703,0.998154166572427,0.999814641906537,0.999999819147427,0.967522935455223,0.999999999903556,0.999999577223,0.980476493666353,0.0281398430582767,0.999998783778673,0.290421286482205,0.230367397489541,0.999677477848457,0.998884129958641,0.987654246217866,0.999436286792131,0.999834650728071,0.999393850544764,0.853190074364655,0.999305884777124,0.999562989215085,0.999972219061024,0.997918957809975,0.999999984187972,0.999999697173404,0.871418804055577,0.9999999112679,0.963388210275938,1,0.995769598959763,0.914510237473323,0.992031930915834,0.993734476435483,0.800309598432459,0.97532816565302,0.989247357587993,185.5253,116.7568,144.207883536585,165.437518181818,147.378422641509,146.28181509434,170.91696,153.776075757576,150.159835294118,113.39185,NA,NA,3.33105459124679,8.94720680932748,7.9910740832127,6.43337665902064,7.88479633015939,7.93438954232025,10.8503760265687,40.08005,185.5253,116.7568,112.861075,147.64285,106.6494,114.3161,140.4905,119.8352,115.8459,93.351825,185.5253,116.7568,166.04415,172.6188,176.1273,181.272,193.0297,180.4933,183.9035,133.431875,144.428373076923,151.785228169014,142.6666,144.9465,121.76115,161.785475,118.4973,176.1811,4.05882616017429,2.14402676091681,1.05093774121635,1.01598061494421,0.0716772048862927,0.0228728755444734,"PRAD"
"ZNF673",0.999999999998914,0.999999988268413,0.999999557015029,0.9999847240521,0.999919692196269,0.996661221864135,1,0.999999999835896,0.979515053931507,0.931405409864189,0.999999944630276,0.99999875715357,0.999999910848359,0.999409547983097,0.980051720677418,0.999999071921321,0.999999963505775,0.0425460440951101,0.302192972121102,0.738430509058301,0.112579933008691,0.999999999407146,0.999999933345029,0.999999687404118,0.994175975996014,0.999920772574523,0.999990384687857,0.507310589345077,1,0.999999999364335,0.99982495112952,0.982035127830412,0.999999999995459,0.999445718435167,0.937962984874104,0.999999033874675,0.998252547061936,0.996271362649224,0.982182425735612,0.999620376498355,0.938359419512097,0.988673202596708,0.696666372313367,0.975800944065328,0.957888534206032,234.1333,240.9266,220.685151829268,202.518109090909,232.527498113208,218.024730188679,256.322968888889,224.386275757576,230.9684,168.44245,NA,NA,5.26784873890334,14.4792321668623,9.50178794727507,6.55854216134041,10.5095052115605,12.0363819060165,16.0825995388833,67.10665,234.1333,240.9266,181.336675,163.43865,177.8364,182.463,211.0193,175.1365,182.3874,134.889125,234.1333,240.9266,244.538125,226.49505,265.3811,258.5868,298.2244,289.613,255.5484,201.995775,242.570773076923,224.153657142857,225.8038,218.3794,201.4865,270.369375,180.2472,252.9528,9.52534222498833,2.91195922209238,0.924075288624217,0.967120128182077,-0.113917695518919,-0.0482329936355074,"PRAD"
"ZNF41",0.997496182193768,0.999954391132491,0.773803967675274,0.999984004429628,0.833722129431092,0.999999999749976,0.999997095706154,0.854630118612834,0.996515244530928,0.999999629592013,0.99998169081141,0.808501565687636,0.999999404465597,1,0.999982569123956,0.997883773479194,0.570124838551577,0.659089160804876,0.986259399228506,0.398991662680844,0.710383982660872,0.999400735306872,0.660025143812411,0.988922157043518,0.999538284304898,0.874493475204572,0.98137857959256,0.999949090409225,0.999997705635018,0.869760209805209,0.999912724819084,0.999999878525617,1,0.999999005918141,0.827612485169685,0.978377560829169,0.999999792613474,0.958685387510077,0.999999920849388,0.999999996130378,1,0.999999996163642,0.999528495073765,0.999956473520954,1,164.8,53.7452,213.025679268293,209.228963636364,200.070467924528,208.416630188679,242.487993333333,231.325424242424,199.798629411765,196.50505,NA,NA,7.20696042800173,14.5015649564281,12.89199819583,11.2490154989531,13.999066503871,17.5559000855956,23.8326499549289,59.79385,164.8,53.7452,166.853725,183.8274,135.4414,165.1959,184.7134,167.5156,119.4749,166.608125,164.8,53.7452,257.866225,238.64,242.8209,255.1625,291.7806,276.886,276.8439,226.401975,254.225755769231,221.9832,261.2042,221.7853,214.60545,295.85205,171.3096,266.3694,8.65590527186982,3.90922198198374,0.873173527710944,0.849087801804106,-0.195659702555759,-0.236014348320145,"PRAD"
"ZNF7",0.999366237368473,0.940727330906819,0.999999116682009,0.951289306249306,0.999999166674981,1,0.982743841056279,0.999999999967557,0.913974892599302,0.99936976330123,0.971137719494457,0.999999992565716,0.997139636770454,0.999987644880311,0.99998544518067,0.960597761966577,0.99999991578375,0.99998752059695,0.999999901195387,0.999165915903201,0.999999589201637,0.990402810199755,1,0.830742643130828,0.995467760413331,0.99999723151173,0.99878234550487,0.990396187407534,0.97204511109772,0.999999986514184,0.999981675092898,0.999998930211907,0.999996971135767,1,0.999999998988846,0.999760313467232,0.997867092303309,1,0.999986280008574,0.999990507065762,0.999999999709358,0.999999903636312,0.999998825295707,1,0.999999845731214,669.0667,502.5668,447.979532926829,446.100472727273,485.081622641509,470.501058490566,460.387288888889,498.82873030303,467.622864705882,501.0115,NA,NA,11.1327228565191,35.3622832564869,26.4759133501215,25.4324215531151,19.5709517603243,37.8844536764304,38.1978872006117,68.1161,669.0667,502.5668,349.863125,371.20515,384.5546,361.4093,371.0221,375.4018,395.1442,466.95345,669.0667,502.5668,510.278625,493.17625,517.7517,524.0617,504.9026,553.2238,537.4968,535.06955,367.020867307692,466.585424949698,366.82965,437.4481,315.866975,408.126575,363.8927,525.884,9.56882529669778,7.37153528040507,1.27127764797781,1.19251020194251,0.346279150418452,0.254001608561108,"PRAD"
"ZNF214",0.791119387816371,0.999892969838162,0.719029301560304,0.999628994964642,0.829956987175752,0.999996306703161,0.999218762611005,0.82198225038544,0.989614498934758,0.999999999844081,0.999988896047951,0.637775435438543,0.997813025391379,0.998916517321328,0.878577257491665,0.99999999999577,0.389709966908818,0.0940586267723434,0.706986716526077,0.0390681432088946,0.736634675454328,0.999822531439897,0.759691964073395,0.999999967615406,0.99999997246577,0.999939990023338,0.998574265816094,0.351546233156909,0.986999646387521,0.959053848136973,0.56903748191509,0.99033547181337,0.957935973935519,0.361960008950924,0.0142524665912773,0.849104311898686,0.973938393413674,0.998778638286762,0.968145144695265,0.993536445160411,0.993174954004876,0.928545234878668,0.673268621040955,0.980696408671948,0.999982948516243,67.7333,11.1197,54.0495646341463,51.1802,50.1973735849057,57.1768245283019,65.7216466666667,53.0218060606061,41.8403411764706,33.62345,NA,NA,1.74201184748374,3.93229389561037,3.80757371773618,3.40829060159268,3.40618101588357,4.06064350414378,5.50719638532606,6.72345,67.7333,11.1197,38.917775,48.77125,30.3661,41.6042,49.1909,38.6565,23.5653,30.261725,67.7333,11.1197,71.375225,58.62365,70.5706,73.8274,80.6793,65.0821,60.6883,36.985175,75.9923576923077,55.4670022132797,73.2209,55.8282,60.398975,90.065425,39.9408,72.7988,3.24752773092352,1.05007693040709,0.729902373049998,0.76246263020531,-0.454224583409115,-0.391261464916152,"PRAD"
"ZNF215",0.998806297458861,0.999999994747796,0.995969360740132,0.999999999995506,0.993610045352982,0.999999439449986,1,0.977989332499706,0.850247117438576,0.999984758778847,0.999999999398647,0.994726080655205,0.999999931536753,0.999999996555368,0.985121349529113,1,0.990094075829004,0.999079543598134,0.999999999995743,0.99982893363235,0.999991402539321,0.999999999917544,0.971097299431208,0.841957731283307,0.999861778996446,0.999999930203982,0.970720479199782,0.998741101457433,0.99999994657495,0.949428123844392,0.784341125785662,0.997066857834137,0.999665905979865,0.917365290919606,0.985355208901612,0.999990693485586,0.999874416142536,0.893679350221278,0.956586666481888,0.988014005410112,0.995799018398167,0.969833659433188,0.985592581043135,0.998024831317803,0.999772113169922,23.4667,46.332,27.3554042682927,25.3130090909091,22.1407320754717,26.5383169811321,24.7220022222222,20.9915333333333,18.2919176470588,8.4379,NA,NA,1.58371521140158,5.63933910048549,2.83539590702303,3.0564859441008,3.49054706723614,3.44726458905108,3.458745060013,7.7009,23.4667,46.332,12.1105,10.4912,6.2457,10.3761,6.8069,6.1841,6.8296,4.58745,23.4667,46.332,35.26975,34.8222,32.5325,33.8696,30.4428,29.4589,27.7101,12.28835,35.0524961538462,25.3948052313883,34.55175,20.9953,22.20975,44.1397,8.7865,34.9658,2.21404772723712,0.962244156701853,0.724479224530258,0.607647948367304,-0.464983775839345,-0.718692380178329,"PRAD"
"ZNF547",0.999999999959218,0.999998979838498,0.999999995175214,0.999999995798921,1,0.999979247219172,0.999989826490933,0.999999752614909,0.999666053557358,0.998947412273842,0.999999677376177,0.999999999469346,0.999999927085853,0.999999181235886,0.999161586324141,0.999998575430927,0.999999990610717,0.999999999987963,0.99997430663091,0.999989900660152,0.99999983920465,0.999999952215074,0.999999999993978,0.999966922264245,0.999999999213961,0.996070360924751,0.999999913974816,0.999974420100107,0.999999751599201,0.999999999631086,0.999999997997919,0.999999838494781,0.999949707262598,1,0.999999987334132,0.999999996308294,0.999999999968149,0.999999964917054,0.999691930568724,0.999993777931621,0.998576876296893,0.999866505700413,0.999643462395442,0.999963217062135,0.999907926070599,56.1653,61.01,66.8627567073171,62.1660909090909,70.1776358490566,65.6124169811321,67.36604,63.824703030303,65.5152941176471,52.0836,NA,NA,2.68728135431946,5.49129226253967,4.35169625250232,3.79753809035794,4.29023840670747,5.38898827845026,6.16971818725796,8.675,56.1653,61.01,44.847225,48.66005,50.5043,48.7257,44.8968,42.3298,48.771,47.7461,56.1653,61.01,77.81995,71.7632,80.2431,75.9963,86.3366,77.4069,75.7552,56.4211,44.8348942307692,67.0135136820926,42.1476,60.7586,35.902175,48.717175,45.6085,77.6317,2.23345886902491,1.42723434109275,1.49467317436209,1.44156725412598,0.579830058822371,0.527638145144066,"PRAD"
"ZNF773",0.99999999999506,0.968784601106671,0.943115244087091,0.970659049345502,0.947212197769911,0.999999999871087,0.969466829497305,0.944364509039457,1,0.999999999969236,0.976893861682165,0.956071106201142,0.999999685653247,0.999999909243048,0.99999990303301,0.898203230136351,0.845747030149116,0.829320230291988,0.999480828708068,0.943400898582704,0.852434806585408,0.982191405197316,0.964889719038626,0.999989253009655,0.999998505024884,0.999995821562882,0.999999997701173,0.861064571088972,0.853065799955292,0.79090247985042,0.8420649978535,0.994122604833233,0.906742634826221,0.826943116091627,0.999980950414478,0.817489080372534,0.986573933848057,0.975370029499372,0.999999999723109,0.999999999998723,0.999999999824137,0.999999991277903,0.99999993504313,0.999999935658432,0.999993264040241,102.9333,98.2239,150.177172560976,151.665590909091,150.315733962264,148.367709433962,160.806388888889,146.906193939394,166.022411764706,153.87925,NA,NA,3.39441322799768,7.87901199970765,5.24418944315272,3.59121820433823,5.62574911849836,6.94013797154565,6.41596918475851,9.42965,102.9333,98.2239,128.936625,138.68905,126.1261,135.6887,134.4016,123.3033,155.7998,149.164425,102.9333,98.2239,165.326475,171.7157,175.7914,167.7475,190.5752,164.6859,186.0075,158.594075,134.000817307692,152.480293762575,132.4039,151.0989,114.721025,152.1307,131.1742,172.2512,3.96277166231762,1.6905616198674,1.13790569957831,1.14119674722572,0.186381003700917,0.19054753989767,"PRAD"
"ZNF776",0.960192366351457,0.999999954666813,0.581629277116015,0.999996601285716,0.525086270304236,0.999945814164613,0.999999999872319,0.66958505422707,0.999349749299486,0.997693918734446,0.999999963019343,0.593404484848723,1,0.999960958333353,0.999911498737268,0.999476921706835,0.28411506340037,0.13590467077628,0.996088394434894,0.109351135485698,0.356595431715957,0.999985935187457,0.442152213964415,0.974412117953573,0.999999997915216,0.877348807643437,0.989818487962009,0.986421009803316,0.999999919988559,0.602363056995488,0.999999999994162,0.999997591587477,0.999974679543928,0.999999999988689,0.855225393414895,0.999600865709781,1,0.924887856165411,0.999991051921285,0.99981784233901,0.999999860478136,0.99999281062834,0.986098846503058,0.999264944574843,0.999989333353741,445.3867,146.4031,485.299548780488,513.179154545454,466.215164150943,484.643235849057,564.264813333333,522.990157575758,489.034588235294,433.6844,NA,NA,12.3715883002094,32.7908371718946,27.0430083562793,23.9978677755202,26.0164449764293,26.1323391634659,38.7029408445635,86.906,445.3867,146.4031,401.28535,437.06885,318.9699,425.2307,452.6667,433.9216,396.5551,390.2314,445.3867,146.4031,567.43865,602.96475,598.8031,568.25,696.6087,611.8126,566.4452,477.1374,500.169132692308,508.0203722334,493.9394,501.3396,403.708375,567.3113,420.1857,599.2514,17.5619313791261,7.21459638184322,1.01569716927318,1.01498199981617,0.0224703258195278,0.0214541421826543,"PRAD"
"ZNF256",0.999994603795414,0.999982912702495,0.989048955222755,0.999999663376921,0.997589371944559,0.999966628532397,0.999991629724668,0.991775317907818,0.999999978979228,0.999997696854424,0.99998856118588,0.990789072690669,0.999999999920004,0.999993322760183,0.999999999996729,0.999353532116965,0.953838920653082,0.869555135347882,0.964247249589077,0.906923281651856,0.932569903544558,0.999839591845028,0.974707566448,0.998777741346878,0.996905835410716,0.998077020357633,0.999062526830841,0.999975923061623,0.999776395675324,0.972166927833924,0.9993733013925,0.996912415172987,0.998785496142135,0.999339761181404,0.99999985071985,0.999999999936652,0.99999914730725,0.998471329456303,0.9999999999935,0.999999999877773,1,1,0.999988191404604,0.99999972629427,0.999999191886482,90.6667,70.4247,107.07013902439,101.562809090909,105.864062264151,106.422903773585,116.185731111111,112.284996969697,113.476535294118,104.8638,NA,NA,3.11305413748797,6.94854602446315,4.59977222019835,4.06393821196298,4.48131548486684,5.59402729898331,5.82461385142663,4.265,90.6667,70.4247,86.705825,86.25965,86.9643,84.1379,99.1526,93.2838,95.8525,102.7313,90.6667,70.4247,116.93695,124.6099,118.0995,118.7899,129.6766,120.8599,125.9204,106.9963,112.907061538462,108.728268410463,112.6877,104.7352,96.981575,128.7098,88.9306,120.4673,3.1979428105182,1.55360550876952,0.962989089689707,0.929428855145681,-0.0544086419273711,-0.105583659281935,"PRAD"
"ZNF599",0.999523481609214,0.999999998875858,0.998170517779941,0.999991683615161,0.999963518661651,0.995087349728856,1,0.991410520492078,0.96675256572696,0.903186832772557,0.999999917834669,0.999370032730286,0.999796070552313,0.999891644629648,0.886262551255009,0.999999999999132,0.989099056805333,0.935022028149303,0.868330130727515,0.99999999658855,0.83328944207734,0.999999999027044,0.998322298689283,1,0.99786106110791,0.997107605766183,0.999987804201154,0.991887533112847,0.999998212382277,0.999868537608545,0.997903557964234,0.999999989360264,0.904683572341085,0.999994520999432,0.865306349875952,0.999388366916437,0.976511835907207,0.999998075096839,0.740926129981418,0.958263675800119,0.572194524379934,0.832452801915126,0.54130311394916,0.765770959425682,0.921149094094397,161.6,109.3436,153.213698170732,137.713081818182,163.539266037736,147.94828490566,165.457928888889,153.2492,141.873005882353,85.6646,NA,NA,3.49115471774339,12.6014824775126,9.23773762755845,8.90586811128838,8.32894138843746,8.99928866176041,8.00240326045718,39.6029,161.6,109.3436,124.69645,100.1691,115.8827,111.5435,126.3812,122.8171,120.3704,65.86315,161.6,109.3436,174.0347,178.5794,188.2061,166.5289,185.4993,170.9713,163.7061,105.46605,126.904276923077,153.754961569417,124.021,148.6014,111.013325,142.971975,122.8171,173.9377,3.18596470023025,2.29788408116264,1.21158218853897,1.19819546689674,0.276892274352405,0.260863280513551,"PRAD"
"ZNF18",0.999999995278291,0.999999968187483,0.999974929010089,0.999214396930849,0.992603692012958,0.767299194242657,0.999994003431258,0.999633936526274,0.972377208703606,0.987121801082405,0.999924646737533,0.998296714372067,0.522283420383944,0.999771747502591,0.999216284437421,0.999999830110687,0.999946563177622,0.999999685553344,0.903230742465379,0.999573261378244,0.927522672376724,0.99984593456506,0.997342760827917,0.580279851387446,0.99998741874897,0.996689859186273,0.9999999494337,0.903235859066532,0.999820840587156,0.997157801775033,0.849490537474449,0.999998453167526,0.998820494070735,0.999999890040048,0.962952066064207,0.999999999999664,0.99924443741589,0.99456031788877,0.994754689457339,0.999999998002398,0.999644368057991,0.999981739562649,0.997402032469156,0.999996227579458,0.999998400855842,326.4,359.5367,297.29415,228.392727272727,273.333101886792,255.110477358491,290.972548888889,248.331990909091,245.8113,212.0329,NA,NA,9.93065648924863,18.0722804580088,18.9069849733842,17.2613922810494,23.3693514557158,13.3231890157884,24.8564003804056,82.6916,326.4,359.5367,205.93185,196.96125,184.4403,185.9931,182.8864,199.4343,190.3645,170.6871,326.4,359.5367,355.489575,253.5204,323.2286,307.9958,318.0621,280.7825,287.0758,253.3787,215.486926923077,274.089339235412,214.65965,248.9078,167.69805,255.040725,189.3355,325.7301,8.70664446201445,5.72565785540751,1.2719534458499,1.159546286412,0.34704586820829,0.213560410190249,"PRAD"
"ZKSCAN2",0.117162806954634,0.720127761695067,0.440256439218915,0.889441761793279,0.338607654153481,0.998208849040964,0.572625008903838,0.609111160018087,0.911779603982921,0.905804088011866,0.779453673650446,0.393094586639935,0.999941980486387,0.999961628290692,0.839756851375408,0.621746612151879,0.564545054243046,0.994199933726488,0.965061366361923,0.999999190537092,0.96913478173673,0.868937387784455,0.30069440253784,0.949374758409198,1,0.484117846962528,0.999159230344258,0.734399125374502,0.82019573332371,0.395504217455459,0.999971645356397,0.99999909374549,0.958797375278676,0.999999999363772,0.991417256980787,0.999993772136394,0.976585508284231,0.494624869740625,0.999923726461884,0.999999995563822,0.997258965448872,0.999991363641902,0.99889620850906,0.999999990219875,0.999998182086307,84.8,320,190.680248780488,175.847809090909,203.90731509434,185.731705660377,200.030488888889,176.134127272727,183.344011764706,167.6671,NA,NA,4.43306194520546,9.41237013308893,9.77580999946842,6.63994886418411,8.62694095624501,11.8585796148417,8.86888730238982,39.0628,84.8,320,153.3139,149.8614,164.1509,147.3013,153.2682,131.7343,158.2915,148.1357,84.8,320,219.463725,202.1936,205.4736,214.7103,223.1638,199.7389,217.8467,187.1985,205.578361538462,193.236361167002,206.8499,186.2981,182.0722,233.036075,156.5511,220.9535,7.08367731697984,2.57823541492929,0.939964496851239,0.900643896854676,-0.0893218287183156,-0.150971299384822,"PRAD"
"ZNF689",0.996550576071916,0.997690225915978,0.519853147850443,0.993143885714335,0.462643779051899,0.999927936662291,0.99954111445631,0.635906121228418,0.993984445183679,0.993146920942096,0.995383820781715,0.468744958153,0.999932645028236,0.999999905311782,0.966767778943581,0.976256312441691,0.314795634243393,0.620640859170582,0.999981954724845,0.336497512009535,0.971069928235886,0.999569559107041,0.644517807051419,0.998457162609724,0.995078118030865,1,0.985785772816754,0.515658623107885,0.995595912248541,0.489449437324585,0.999996566394629,0.99999999397883,0.996331731280901,1,0.99831841806666,0.997725328880968,0.999435211762979,0.768499285260924,1,0.999999990500271,0.999999955732805,0.999999999988723,0.999991474500032,0.999999956386468,0.999999999964157,82.1333,11.1197,129.934665853659,139.627272727273,121.390098113208,134.81260754717,148.525124444444,121.301021212121,135.500235294118,130.99915,NA,NA,4.17286538720012,13.2999260152289,9.07088574600793,7.96933956661196,8.82305070216826,7.83382593221024,14.5251754923587,12.71265,82.1333,11.1197,92.411875,104.871,67.1344,98.8506,123.8631,101.0592,111.1242,124.642825,82.1333,11.1197,170.858925,164.4458,164.2388,171.3362,181.6851,142.2399,180.4664,137.355475,179.879076923077,136.576429376258,182.91985,141.98,155.653325,213.8204,103.7277,174.3363,6.22841854149178,2.47499982186959,0.759268013336886,0.776186947452668,-0.397318863712581,-0.365523922268558,"PRAD"
