"gene","p-adj-N1-N0","mean-N0","mean-N1","SEM-N0","SEM-N1","Q1-N0","Q1-N1","Q3-N0","Q3-N1","count-N0","count-N1"
"ZNF383",0.0820501354420552,77.6901422839506,81.822648,1.00410483099647,2.338363021708,65.131275,69.9551,89.11435,91.38165,324,75
"ZNF669",0.0588425451959828,75.6321339506173,83.1002973333333,1.67937294109235,3.80710229323093,58.043175,61.8945,92.064675,94.8391,324,75
"ZNF559",0.00186324926729375,390.366593827161,437.093816,5.49717293915167,19.9925726415389,321.8296,339.45745,446.7657,498.4261,324,75
"ZNF177",0.00153270707110642,83.8749188271605,100.175624,2.16731798939022,5.01383404133394,58.983525,66.998,101.33965,131.0009,324,75
"ZNF548",0.000148978739348715,256.493654012346,294.134185333333,4.01765941050645,10.7906411567977,217.487025,241.6481,302.0045,322.2383,324,75
"ZNF563",0.850235288205565,133.568465740741,134.791074666667,2.66546128028366,6.96016070829348,102.455375,101.31935,155.740275,150.65565,324,75
"ZNF567",0.000422685216805219,114.457498765432,132.289698666667,1.98436895910783,5.94381839339216,96.346375,111.7105,135.703025,146.49665,324,75
"ZNF573",0.540021697979531,24.1014052469136,25.2838133333333,0.804410160231521,1.99767844364387,13.60175,14.53205,30.46635,29.45645,324,75
"ZNF527",0.235176147608704,128.072863580247,132.748702666667,1.6323012378745,4.14003160375062,106.168175,109.1716,145.20095,144.53825,324,75
"ZNF33A",0.328557178131414,1337.73610092593,1298.279212,17.0566708875985,40.0213903718582,1128.4638,1099.08295,1532.9577,1456.8678,324,75
"ZKSCAN3",0.542284163550763,78.1211391975309,80.1829173333333,1.45887956370431,3.10715517763501,60.00535,62.0772,95.665225,95.6615,324,75
"ZNF676",0.67736709701036,5.99231759259259,6.69773333333333,0.604028113919707,2.3716926728252,1.37715,1.144,6.20925,3.7996,324,75
"ZNF699",0.688614356158561,19.6358398148148,20.3130693333333,0.708903597038477,1.71685930837581,10.0684,11.3017,27.3246,25.69575,324,75
"ZNF250",6.38318958050554e-05,222.140352777778,264.185396,4.1314613236407,12.2340264057163,175.749575,194.3015,248.253825,313.34855,324,75
"ZNF79",6.36831152440731e-05,110.95719691358,123.038924,1.15406448533377,3.71613808231937,96.265475,103.62005,125.1566,133.69855,324,75
"ZNF681",7.73350493088465e-06,109.847928395062,139.261577333333,2.5591587831612,7.74520455348964,77.91295,94.1371,136.498325,158.075,324,75
"ZNF766",0.0258760577959678,488.606178703704,517.444997333333,5.53048351395665,12.1503384909648,421.05105,462.3026,547.21195,588.08905,324,75
"ZNF471",0.0108173861500933,203.410676851852,232.967490666667,4.71492024635401,12.6985379123979,150.686025,158.9419,249.20735,280.5206,324,75
"ZNF836",0.15087674721103,129.996601234568,136.843457333333,2.11115239953347,3.81506373701291,103.805425,115.5127,154.329175,161.3318,324,75
"ZNF493",0.0860213184364006,261.026240432099,280.515612,4.91147115792312,10.1878078361966,196.692875,229.1129,322.7488,329.0214,324,75
"ZNF167",0.26936007443541,71.8641530864197,67.300164,1.76538103092405,3.92504468316915,49.984325,45.5114,90.9547,88.6706,324,75
"ZNF565",0.18907807038598,70.0623527777778,72.8477,0.91517191997669,1.93271434064368,58.300575,62.52535,78.705575,83.13895,324,75
"ZNF34",0.550496748632765,107.254730246914,110.377898666667,2.23712805731759,4.96448964130723,79.315175,77.6399,125.05845,132.4326,324,75
"ZNF140",0.631012082402282,570.593408641975,578.684906666667,7.25702145654224,15.5381040837502,483.300975,488.34135,638.36645,664.5371,324,75
"ZNF658",0.126351074306758,50.879087345679,54.1606906666667,0.891880269833763,2.23449427958214,39.10965,41.5725,60.68675,65.35685,324,75
"ZNF765",0.605853206886784,293.923804320988,302.879086666667,7.562992162024,15.2156433980061,199.08105,223.2383,352.755925,356.79985,324,75
"ZNF124",0.0229540525895269,55.1268577160494,63.836056,1.5107298609058,4.51203171029854,37.066925,39.77855,69.3126,69.2835,324,75
"ZNF569",0.0137981693875376,123.893471604938,136.766530666667,2.14780346744402,5.56905816995465,97.717175,99.61915,146.047075,163.62965,324,75
"ZNF777",0.366549154376343,627.486631481481,642.823388,7.37287456661208,15.1298849710489,544.7256,547.93805,695.184275,716.5818,324,75
"ZNF605",0.00239515723735617,492.925172530864,549.470957333333,7.85979551692168,18.0747939067945,400.84035,428.75905,558.816525,658.7884,324,75
"ZNF799",0.251082164478337,165.897862962963,173.888489333333,3.00084992928201,6.38315198138857,130.949075,134.7461,190.077925,214.5341,324,75
"ZNF782",3.90304550997866e-05,89.8783089506173,111.83782,2.11060987709649,6.11492197564979,67.9041,80.57195,106.0825,129.73945,324,75
"ZNF846",0.0626890262948392,94.8996191358025,102.535174666667,1.74705694879702,3.91674395076755,74.31955,81.42485,109.936475,115.5854,324,75
"ZNF136",0.0126800388275476,241.819722222222,264.395318666667,3.75516295155,9.39229074664399,202.9673,220.3891,281.058925,304.1022,324,75
"ZKSCAN5",0.0671694585564088,332.793302777778,350.130296,3.46497580705581,12.737442483659,290.7365,298.2421,364.11375,379.6384,324,75
"ZNF33B",0.00635037236826086,1053.74795,941.190893333333,17.1080970078333,42.5752103273416,831.00815,729.25335,1235.2894,1099.80205,324,75
"ZNF431",0.0207540089175043,143.461081172839,163.855336,3.82479334428852,7.76531901660721,99.402175,112.95155,170.44255,195.8803,324,75
"ZNF418",1.37993833959626e-06,114.709704938272,141.654250666667,2.16729859102224,6.55808024849433,86.28315,103.6183,137.2393,171.67215,324,75
"ZNF700",0.000131967525857202,256.965381790123,296.988333333333,3.98471021824747,12.9920388203937,207.31,230.75935,299.38665,340.5351,324,75
"ZFP28",0.00119607086553519,188.530449382716,209.926270666667,2.75053172082869,6.67855927966794,162.356675,175.86665,211.90885,231.636,324,75
"ZNF585A",0.236155949134246,123.596252160494,129.109413333333,1.81292364042626,5.66500630544669,99.234225,102.51395,144.280775,153.8238,324,75
"ZNF138",0.000799394912605833,185.700249691358,213.363273333333,3.25013249601487,9.63272014792681,147.4466,164.09025,211.27035,240.41755,324,75
"ZNF429",0.108156839888458,184.451605864198,170.849692,3.70269365654234,7.2360836283973,135.919025,129.3764,230.3285,197.6759,324,75
"ZNF470",0.204901533744523,214.859037345679,224.558256,3.20137246681667,7.80540370239025,173.028325,183.07945,249.1162,260.13895,324,75
"ZNF100",0.0167104959898933,176.378362962963,196.966897333333,3.5614571138241,8.97627347788029,130.18655,147.71135,210.131225,231.92215,324,75
"ZNF398",0.0514254880360657,504.886015740741,528.887886666667,5.09392466655887,12.9675643093412,445.0954,447.8991,552.32125,568.454,324,75
"ZNF498",0.0751350702569065,358.851124074074,381.735212,5.00205299425898,15.6450175129863,296.8931,308.5529,414.804625,414.2026,324,75
"ZNF441",0.000347657589136241,167.35657808642,194.194608,2.98950913549409,8.51422725040302,133.737375,142.07205,199.005825,232.9037,324,75
"ZNF420",0.253652463822483,158.80537037037,167.720457333333,3.25926587762433,8.03970318056854,121.99825,127.30175,199.180825,201.60265,324,75
"ZNF763",0.316795659300082,78.9495293209877,81.9014706666667,1.2645566668614,2.76271100601491,62.520275,62.5727,91.9675,98.02875,324,75
"ZNF679",0.0200783895186023,0.0126231481481481,0.0571213333333333,0.00523187418754719,0.0326641182473502,0,0,0,0,324,75
"ZNF682",1.75399987734082e-06,109.566778395062,137.482314666667,2.37900458062302,6.11958812180845,79.12955,99.2819,130.153725,162.5942,324,75
"ZNF772",0.155851609123211,284.969673148148,306.922008,6.06402696304333,18.5753229725219,202.65965,216.4554,348.757825,363.46575,324,75
"ZNF257",0.00983308977202757,15.1191888888889,20.331484,0.756278373352818,2.60809797788864,5.322925,6.7583,20.038925,25.55905,324,75
"ZNF785",0.516896743087391,272.076204320988,279.799581333333,5.06458790282853,11.5687126840064,213.011175,210.42795,327.068575,340.74955,324,75
"ZNF98",0.026534385774723,1.52650864197531,2.45774266666667,0.0938198235417999,0.772036408911723,0.39295,0,2.10015,2.70605,324,75
"ZNF786",0.0252884054960539,209.841207407407,226.326942666667,2.9967537189067,8.09214096181796,175.32665,183.13255,238.625,257.92955,324,75
"ZNF517",0.00387675797812681,275.837838271605,317.947385333333,5.77917093894936,16.8978799017134,203.100975,214.7218,323.886825,365.4893,324,75
"ZNF675",0.0378594069701217,113.564088271605,126.662194666667,2.67144889865782,6.13413526276895,77.64355,96.7556,149.367225,151.9563,324,75
"ZNF860",4.89679944593036e-07,82.7051796296296,117.667284,2.61500501119555,8.63724766213768,49.58925,65.72355,105.96235,143.63205,324,75
"ZNF695",2.61201995099825e-06,10.5859595679012,17.5208653333333,0.524363479506955,2.00745608808446,4.694575,6.1845,13.400975,25.348,324,75
"ZNF665",0.0769799207631471,33.7456614197531,37.0796346666667,0.79712663944306,1.849616810618,23.778675,28.79815,43.9004,45.6521,324,75
"ZNF624",0.173621668003274,64.8787765432099,69.3366133333333,1.39822160188337,3.11906589385165,46.058875,51.8587,77.607075,84.34935,324,75
"ZNF841",0.00577768759835606,351.744338580247,412.020993333333,9.42718206449356,19.4771568991748,248.526575,302.5685,438.54415,518.8002,324,75
"ZNF615",0.171218542430523,1239.54048796296,1113.12275466667,42.0304283120691,61.1677112158304,699.16505,688.16825,1655.404475,1523.8147,324,75
"ZNF433",2.67478052884407e-06,142.103990123457,165.323678666667,1.88925269875012,6.0181128734352,119.910625,135.63685,162.323,187.3622,324,75
"ZNF595",0.658367327588047,253.617282098765,260.855444,7.13308281160542,14.3597353498512,184.038375,185.7624,282.6944,305.3211,324,75
"ZNF460",0.212949761729561,57.8607805555556,64.779188,2.16150769054286,6.77410487507422,34.26155,36.1639,68.022575,72.44445,324,75
"ZNF81",0.272429800783483,71.9517827160494,77.0115293333333,2.02280962068864,3.89665698960448,48.283375,50.6762,94.2313,94.43235,324,75
"ZNF780A",0.425300195275772,332.804441049383,323.658525333333,4.91092695162154,10.8335280826626,276.523425,268.8824,376.7658,381.1358,324,75
"ZNF461",1.09062669118032e-05,90.731012037037,113.570016,1.42578142773907,8.72610366484544,76.76595,90.0403,106.203375,114.2535,324,75
"ZNF181",0.00991450756758827,268.549417592593,294.608036,4.34486327976214,9.19763339396905,220.469375,230.3335,306.952625,351.89435,324,75
"ZNF44",0.746521781365333,250.599566975309,253.685742666667,3.9862812046572,9.84690185466377,197.263975,193.8577,295.6786,295.5958,324,75
"ZNF790",0.0145893126770343,94.6132327160494,101.487228,1.14813571522614,3.05756083790559,81.137625,82.47705,106.82725,114.66675,324,75
"ZNF677",0.43271696223965,112.849591049383,116.172650666667,1.76737391579595,4.37013397817808,91.280875,93.8449,130.108175,132.0699,324,75
"ZNF823",6.1603553874412e-05,117.742122530864,139.899565333333,2.19788724685722,6.26933611294638,90.5891,98.5036,139.364425,166.77015,324,75
"ZNF311",0.323163580426311,77.4924216049383,81.3682933333333,1.62911286859716,4.10305639772027,57.211125,53.83075,94.53215,101.5882,324,75
"ZNF347",0.496601304446102,123.917955246914,128.27448,2.81563468961964,5.39199381175561,91.59375,105.75,156.71135,149.86985,324,75
"ZNF273",0.000862172637333902,90.7106459876543,105.39986,1.74523539283631,5.09399575696368,68.367625,79.47925,106.7118,123.1102,324,75
"ZNF84",0.109576516693348,744.193155246914,789.041376,12.3214175875767,23.3311744932022,587.62075,666.1898,844.699125,917.7559,324,75
"ZNF667",0.00237675858031061,156.94672962963,219.36412,3.7488495381017,39.3649359337115,115.465225,131.25215,190.91855,237.6172,324,75
"ZNF649",0.406410801708161,647.043004320988,686.375209333333,19.487934479327,50.9475436538202,412.148975,419.17015,801.8453,882.74325,324,75
"ZNF248",0.938504557694158,410.575588271605,409.486156,6.03671438060165,13.4325126960915,339.86515,336.6625,465.1273,481.43705,324,75
"ZNF544",0.00251027471291776,561.030316049383,606.069589333333,6.33563203649115,14.0856137544232,487.131075,504.04,622.817125,696.07695,324,75
"ZNF251",0.00465342883804931,340.683437037037,396.279669333333,8.26602869036733,19.3337587482631,248.1435,274.0206,397.642425,460.04925,324,75
"ZNF607",0.0169227308134637,223.293604320988,242.688930666667,3.25321420016522,9.23606188665917,182.61095,200.9742,253.25215,270.8473,324,75
"ZNF334",0.327333122573502,137.258015432099,125.926138666667,4.90759025544283,11.291483020922,83.94395,54.2072,184.495825,165.54055,324,75
"ZNF485",0.531398229754587,86.4322858024691,89.0032613333333,1.67150605134413,4.54967734793147,66.2932,60.50935,102.874425,107.5437,324,75
"ZNF192",0.655399443525399,306.092156481481,316.607108,10.2763866818654,20.5799840537722,178.948425,195.5793,423.53315,429.20575,324,75
"ZNF442",0.34411567826607,33.9695061728395,35.432816,0.647757396308098,1.57655601487082,25.543075,25.5395,40.1437,41.8661,324,75
"ZNF813",0.0230513555526816,272.281474382716,217.638716,10.8497810858811,16.7141152565565,114.329525,101.5302,377.496425,296.22025,324,75
"ZNF26",0.0153251530491423,200.285522839506,222.48378,3.98621716185442,7.89833776380965,150.08975,175.27805,238.371975,268.6252,324,75
"ZNF69",0.189329341481946,99.9591333333333,92.9961146666667,2.29636827232639,4.76901024125691,70.603375,60.93855,121.51935,119.2257,324,75
"ZNF583",0.00774955843027036,95.130512654321,106.539054666667,1.69687138875236,4.9861405621862,75.866875,86.0332,111.2495,122.93965,324,75
"ZNF568",0.020236628865557,136.934402160494,150.336250666667,2.31170836529424,6.57253550988536,108.81115,116.011,161.79555,168.974,324,75
"ZNF480",0.035252157194382,418.173425925926,448.153570666667,6.03757981502046,13.7809194662068,340.1757,351.77375,484.197525,499.23955,324,75
"ZNF587",0.0444343885168109,900.164337962963,990.146382666667,18.5785550801206,46.5531941258399,659.225975,729.88985,1108.4811,1196.46215,324,75
"ZNF808",0.267800286729132,186.893472222222,195.068969333333,3.28553418670626,5.73647557345508,147.3911,158.63725,216.800825,223.1676,324,75
"ZNF43",0.00754562549944093,465.176132098765,522.724273333333,9.08047241562112,21.1119927362034,350.13035,402.43335,563.523275,649.73225,324,75
"ZNF28",0.186309133233529,376.721470061728,400.300989333333,7.69120850973374,16.3272841219949,291.27835,309.24725,453.339125,481.8795,324,75
"ZNF627",0.0423730393293168,432.445880864198,464.920284,6.78240983814078,15.5066337854652,354.9674,373.6541,508.9719,513.4888,324,75
"ZNF789",0.75004992368871,140.832182716049,144.281264,4.87050885755703,7.91402080167011,77.933775,91.6141,181.107925,191.63945,324,75
"ZNF534",0.941742949330821,7.47044074074074,7.503236,0.198161619411075,0.368475390764027,4.843475,5.37405,9.48305,9.1918,324,75
"ZNF525",0.325821795578194,341.08100308642,360.516830666667,8.71795841403822,16.3471036760109,232.1668,278.8608,398.016125,394.59175,324,75
"ZNF814",0.169006901279609,549.780959567901,596.600385333333,14.6047307206501,31.744095153022,393.6686,447.7477,634.15545,663.9546,324,75
"ZNF551",0.415436698585857,97.3810296296296,102.46092,2.6643040508624,5.94196338965315,64.620175,77.96615,125.358075,121.18605,324,75
"ZNF805",8.65672763727954e-06,269.457675,305.576164,3.11373582550502,9.84584120672215,228.012625,253.3424,304.4003,333.24215,324,75
"ZNF468",0.200671121877004,425.317850617284,449.565256,7.95162405615104,19.1502896253426,338.73115,336.4354,494.7004,527.3505,324,75
"ZNF616",0.844542339248858,254.429672839506,252.09428,5.30437387885591,9.30583324121745,186.183675,194.7111,310.222025,303.7472,324,75
"ZFP57",0.526410447578115,6.65777962962963,7.57706933333333,0.628587466513761,1.30656408031979,0.504175,0.65795,7.538625,8.9106,324,75
"ZNF155",0.60842776198183,189.998008333333,186.672172,2.75166039661736,6.3660821017902,158.737175,159.80775,219.7961,229.30695,324,75
"ZNF425",0.000598868926419804,104.809760493827,123.653401333333,2.09906071937798,6.79234558977813,80.58515,93.6561,124.986575,140.1978,324,75
"ZNF611",0.943633078459075,154.93010617284,155.512294666667,3.54258309902066,7.63889370756247,111.799875,113.35605,193.744975,183.7183,324,75
"ZNF254",0.00169572158795706,396.007305555556,456.684786666667,8.15555564047986,18.7495478610818,296.78,339.6462,482.73155,530.7166,324,75
"ZNF625",0.00785573704650699,31.7227938271605,36.656024,0.74442499645019,2.09828207514249,22.59305,26.68075,40.70465,48.35235,324,75
"ZNF845",0.581324555272985,237.276580246914,245.956049333333,6.86877472766506,13.7038144796304,152.92105,182.91085,291.254525,278.779,324,75
"ZNF90",0.0577344802091928,146.106212037037,126.349161333333,4.52299296385784,9.1491276370176,93.164025,67.33515,175.78425,167.1828,324,75
"ZNF788",0.654363419155397,76.3797638888889,78.4225626666667,2.00441930643961,3.84720481628915,55.01995,54.41115,89.60365,100.68455,324,75
"ZNF880",0.459703799614353,288.925194753086,300.595128,6.58487643344568,16.2990607614323,198.49175,187.7458,356.32115,371.5747,324,75
"ZNF630",0.00917461717881651,83.5063759259259,94.72824,1.69954838044912,5.0554773297427,68.9297,74.6099,93.255225,102.43845,324,75
"ZNF844",0.0750775905334169,253.692736419753,278.630798666667,5.97722228765158,13.3020902444316,170.9699,197.80455,320.437475,309.93945,324,75
"ZNF717",0.0989530406631328,51.6312716049383,56.753164,1.32830642777684,2.91792277038791,35.119325,40.78715,67.207575,68.84475,324,75
"ZNF492",0.00126736441107311,2.24523703703704,3.76453066666667,0.148039460976545,0.735396196551632,0.4526,0.5382,3.02595,4.14765,324,75
"ZNF688",0.553584357357111,317.046422839506,302.270636,11.2415061673649,17.9646824602885,196.404275,215.73285,352.799475,359.54115,324,75
"ZNF879",0.222233473079169,60.725500308642,63.8139626666667,1.00500796094137,2.95936952496461,48.4176,50.0455,72.363,71.47285,324,75
"ZNF737",0.0834342524215629,614.502531790123,690.219593333333,18.2124821715031,45.1443218704503,405.605025,404.41585,763.767825,906.7953,324,75
"ZNF709",0.252962864465677,119.15460462963,124.570674666667,1.96192322749433,4.99198991214515,91.074525,94.9718,141.8096,153.1734,324,75
"ZNF585B",0.210226283700419,68.0351731481481,73.1755186666667,1.72383247591523,4.12975098187898,45.5774,50.18635,87.323975,85.5255,324,75
"ZNF324B",0.412155450928142,114.768580246914,117.583966666667,1.47793202505137,3.16951989367039,97.460875,95.3148,130.46685,140.447,324,75
"ZNF564",0.0203563413085175,247.406286728395,265.596073333333,3.18674965760433,8.61543776424797,212.058575,215.91665,284.409125,317.28425,324,75
"ZNF674",0.324867047668898,91.1745719135803,95.2676213333333,1.79860002752525,3.75674282531576,72.653775,74.5781,105.18875,118.44325,324,75
"ZNF432",0.68907542862945,261.60007037037,253.945354666667,8.65852683840739,13.3618725353658,151.255475,176.34245,343.446275,325.5818,324,75
"ZNF10",0.677585858998139,244.545592283951,249.327812,5.12937183483329,8.91114719423986,182.403725,190.347,286.874475,301.605,324,75
"ZNF486",0.0963940716459289,25.3465725308642,30.5027626666667,1.20599652733631,3.77847822073831,9.54075,10.20735,35.237475,36.5146,324,75
"ZNF225",0.507860531810596,68.009162345679,69.809324,1.17244519617828,2.49361643933431,55.620225,55.73225,82.75975,83.5713,324,75
"ZNF350",0.890968990887918,1468.24614845679,1457.46949066667,34.8330126940148,63.3396162571291,996.176125,999.7624,1867.31775,1793.7991,324,75
"ZNF253",0.142165198138444,315.154053395062,337.292734666667,6.38389891263536,14.7882258209029,234.221275,242.98785,378.511,407.13165,324,75
"ZNF878",0.688186563293413,3.29020524691358,3.45501733333333,0.18040597684208,0.346360058536046,1.743825,1.592,4.07325,4.14085,324,75
"ZNF727",0.0230355796783569,11.2864706790123,7.38806133333333,0.779335251051576,1.12450871279059,1.78065,1.5031,16.1046,7.8434,324,75
"ZNF578",0.566404869694458,60.3337277777778,56.4786013333333,2.88065986289347,6.3364570921366,24.372325,19.9254,79.2123,71.6872,324,75
"TRIM28",0.551778797542598,6125.64927932099,6006.05047733333,89.6112304093754,155.690589517839,5141.8877,5153.77255,6658.96025,6666.4886,324,75
