"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF282",0.147055768798516,782.478606772908,746.405645405405,16.7694856491231,17.8602976530775,623.62925,574.2188,926.81345,870.6186,251,185
"ZNF160",0.0316145392419307,555.500803585657,509.883462702703,14.5376705227447,14.77025494809,392.89505,359.6649,669.6215,643.5915,251,185
"ZNF415",0.652274622238304,123.752560557769,120.403636216216,4.94742196406558,5.45690136100769,60.32285,57.5008,175.27485,164.7488,251,185
"ZNF439",0.151460970266006,97.9438976095618,89.156567027027,4.14278155180834,4.37535924877723,46.86755,40.1493,134.20715,121.9517,251,185
"ZNF440",0.10824637486068,286.383805179283,259.766617837838,10.8532088600448,12.4197798382332,174.0252,163.868,340.7217,319.8498,251,185
"ZNF562",0.222903336568383,461.186687250996,441.225055135135,10.2656810777898,12.9962674955982,352.6777,329.9485,552.6093,516.8345,251,185
"ZNF561",0.205910790619471,607.677506772908,580.228251351351,14.8294035820152,15.2367799528178,456.08035,438.3358,733.09295,667.9423,251,185
"ZNF584",0.204829858100465,171.454112350598,163.323097837838,4.02047332294428,5.0870696107618,130.80695,116.4569,208.88095,199.3449,251,185
"ZNF274",0.212114328531783,535.568713545817,511.93118972973,13.1826886097845,12.8648867792829,379.66205,371.7527,670.52195,642.3972,251,185
"ZIK1",0.593755947550477,83.4479382470119,79.4831843243243,4.81484551744966,5.67227353689654,26.98945,24.1498,104.7788,113.1322,251,185
"ZNF540",0.0126557943825618,67.6261478087649,53.6712908108108,3.83428077984759,3.88352762343532,27.7938,22.6805,82.7786,67.0503,251,185
"ZNF570",0.766001227213017,53.9971685258964,53.1541486486487,1.6751347576347,2.389334185019,37.0347,31.7298,65.8827,65.2902,251,185
"ZNF57",0.135479481063772,107.939243426295,94.669892972973,7.12311585704375,3.65403019612171,68.21015,65.331,116.3009,114.5801,251,185
"ZNF556",0.0272100200156575,2.96983426294821,1.02637945945946,0.72989934351099,0.2496457173661,0,0,0.5859,0.6194,251,185
"ZNF554",0.051102582260055,106.665134262948,97.8941005405405,2.72378546735508,3.69142056897185,78.83655,68.8255,128.97145,117.0775,251,185
"ZNF738",0.355910158587342,203.033125498008,227.899215135135,9.7421495757187,28.4266659825328,114.6751,108.4453,227.68215,230.2596,251,185
"ZNF596",0.775997411877691,49.6744003984064,48.781787027027,2.00366418396093,2.43836069730406,26.24525,27.9991,63.78685,58.1765,251,185
"ZNF621",0.0336515619266429,569.317843824701,529.578096216216,12.9596028336352,12.7521935472484,416.1357,400.9154,672.1242,619.6025,251,185
"ZNF680",0.448288068122139,332.402159760956,318.768741081081,12.2879530136926,12.641696038975,203.39195,209.9407,387.3553,394.7899,251,185
"ZNF483",0.0620791850821774,20.4376836653386,17.5008048648649,0.983271713647682,1.25099751442718,10.5018,7.6628,26.3098,20.2085,251,185
"ZNF417",0.00267134616768527,171.698638645418,152.526916216216,4.10713349404779,4.85832432395816,123.5555,107.9734,209.7144,184.7507,251,185
"ZNF791",0.000747484806002618,207.61711752988,184.063799459459,4.73706732927745,4.89511627382705,155.1025,139.1712,253.60695,220.0247,251,185
"ZNF519",0.305838073085496,39.4452079681275,36.865107027027,1.72450401810232,1.76581374643032,23.3884,20.2532,47.69275,44.4533,251,185
"ZNF25",0.00263832117062734,237.353425099602,213.339941621622,5.34889187944511,5.73206226548381,181.3229,155.6701,293.9781,260.6178,251,185
"ZNF77",0.14185705419837,85.8973250996016,79.3696951351351,3.06048997613104,3.07425906342126,60.5752,52.0971,101.69165,94.5517,251,185
"ZNF169",0.00837648788176559,82.0806864541833,72.9444578378378,2.44237900702131,2.27160459975081,54.6273,50.6804,99.43075,89.7704,251,185
"ZNF613",0.190588887557446,139.295511553785,126.545673513514,7.21398842149177,5.702318434913,89.07155,79.6296,149.9306,140.0169,251,185
"ZNF404",0.200745482052165,52.8448780876494,46.4830032432432,3.58366161982593,3.1300434932978,21.307,20.769,60.3551,56.3604,251,185
"ZNF135",0.742123006759159,88.1345219123506,85.5420118918919,5.13662775558181,5.96216486086656,27.36845,25.9259,121.24245,125.6348,251,185
"ZNF620",0.292444551736672,59.2602525896414,62.59348,1.83897257231199,2.71011833072889,40.8922,41.5445,70.57155,75.1586,251,185
"ZNF619",0.681764933279412,54.2446669322709,53.3613708108108,1.35539916926335,1.70458805300167,39.7252,36.9515,68.36875,64.2782,251,185
"ZNF354C",0.0291632496342719,38.9586964143426,33.3717691891892,1.68470586889924,1.90185677807259,19.41045,15.279,49.76635,45.3501,251,185
"ZNF114",0.531412478077405,58.1691027888446,66.7313502702703,9.30845926236191,9.69621098548109,4.14145,5.1226,51.39695,69.1587,251,185
"ZNF454",0.168302878290319,21.6827884462151,18.2820572972973,1.67419340759732,1.75479412931547,4.4276,4.0161,29.64945,23.4989,251,185
"ZNF543",0.123404001598937,103.437084063745,97.5425302702703,2.55237658401782,2.79122594434036,74.24105,69.1336,124.5787,119.4879,251,185
"ZNF354B",0.0765863267670617,107.065826294821,97.8004751351351,3.54344622427517,3.72149963074581,65.88835,62.9171,140.30445,121.141,251,185
"ZNF223",0.65359206640054,98.3120334661355,100.208127567568,2.5196131177887,3.53591723378051,74.23425,69.3743,116.92695,119.8669,251,185
"ZNF713",0.587063988225677,56.6440075697211,63.6479843243243,6.67043112923096,11.9782469690937,30.3143,26.1747,60.7319,64.1312,251,185
"ZNF552",0.335550654478867,287.564702390438,271.782998378378,10.7153297415688,12.3377126205793,172.01245,165.9346,356.84835,315.6758,251,185
"ZNF154",0.00668089528866833,69.0824414342629,55.2486789189189,3.64606271500631,3.23685378710782,27.28915,22.3196,95.7234,72.4638,251,185
"ZNF571",0.653702159314677,82.9034370517928,81.2836518918919,2.0245873699781,3.18131974585108,63.2151,54.6533,96.3676,93.9775,251,185
"ZNF443",0.145880677308732,82.0177896414343,76.9456756756757,2.17575809244533,2.78074241642281,58.3565,53.7634,96.79205,89.7003,251,185
"ZNF792",0.424551150103835,139.223022709163,143.690243783784,3.36366742633779,4.64296370790658,103.05655,102.7753,167.29585,171.5888,251,185
"ZFP82",0.713208891031286,86.1430669322709,88.1505627027027,3.21340414533513,4.62812123571698,50.40745,53.0035,112.781,104.7412,251,185
"ZNF707",0.0670773662217734,277.012984462151,253.814032972973,8.71041614789985,8.77439104012706,187.31065,172.1812,345.05195,323.2551,251,185
"ZNF746",0.286063622129919,541.894954183267,525.240046486486,10.4901404872702,11.2824358072521,438.85255,418.2568,627.0275,597.5425,251,185
"ZNF678",0.188768271409781,62.2492633466135,58.3181043243243,1.9908804110238,2.19196654461379,38.81035,38.0513,82.3111,73.2057,251,185
"HKR1",0.61688184945442,615.100017131474,599.826254054054,19.9195210132904,23.0747369657996,407.59625,412.0203,749.39435,705.2934,251,185
"ZNF101",0.832310891100362,119.255427888446,120.512335675676,3.49014865769259,5.03345554821428,86.32195,77.4429,142.95055,141.2826,251,185
