"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF208",0.90615321044601,0.999205672892617,0.998567169346483,0.636462246862374,0.829247144551737,0.814015599883628,0.776493129594809,0.68733723864407,0.752482337311154,0.483000140791859,63.3012788235294,52.1763223826715,58.0340085106383,19.5056947368421,151.1838,9.69839381244402,7.04935271500969,31.1132185449012,7.15514393281278,127.828804373753,9.525725,5.7822,5.2076,4.1159,23.5499,38.061775,34.2066,20.73675,19.1291,221.11165,170,277,47,19,3
"ZNF714",0.315006736966214,0.31733481980084,0.0141557405803109,0.999579266233602,0.979258857142314,0.667136756851818,0.986960972134384,0.999734022331142,0.846407800003747,0.995034203835903,249.098382941176,202.479471119134,327.773393617021,236.444689473684,175.4325,21.5377411582592,8.69727597092927,76.1856516852997,39.0630023871947,8.90440944270496,121.824275,94.8252,123.1331,120.69605,166.56505,297.5728,271.0134,331.58815,312.9464,180.5681,170,277,47,19,3
"ZNF394",0.971957229406244,0.382592181536806,0.16364348542988,0.999901554409847,0.994492396616428,0.875267756808431,0.816492938869194,0.864103599817673,0.5295024623972,0.822183708094842,446.463149411765,437.829639350181,488.574093617021,451.466094736842,356.4344,8.94289759342065,7.96448835874311,33.0575332907242,52.4418750344727,27.3687887127533,376.82485,351.1083,361.67485,352.7347,330.74535,495.15045,496.5358,538.52495,449.18905,377.45465,170,277,47,19,3
"ZNF333",0.00913562347015873,0.00133014705096768,0.283281374959375,0.397027380784164,0.992082543970027,0.942766101403314,0.853182472829481,0.522655041903945,0.246666653244774,0.480092967247226,174.341132352941,154.357588447653,135.057946808511,147.842563157895,210.7204,4.88822931530292,3.7000009887881,7.92509805521438,16.1715310642662,52.5310289679348,124.0578,110.2672,98.1432,95.3718,173.93005,215.43135,184.7969,175.38365,197.1189,261.5884,170,277,47,19,3
"ZNF382",0.136466996217305,0.191227887955231,0.920987723477198,0.813735816274045,0.999886929810732,0.996721777009249,0.738177640700716,0.486363618109743,0.376114828400425,0.517982559268216,44.0000570588235,35.6336487364621,30.8072106382979,34.3262736842105,70.2214333333333,3.63750803068083,1.79939392717739,4.63150758841714,6.07518159155277,32.0895533424994,20.505475,14.8831,16.38405,13.7913,39.9558,52.66105,45.4345,36.35875,45.8527,94.58995,170,277,47,19,3
"ZNF577",0.19506525204103,0.169037706915519,0.8568665085055,0.998627394340183,0.765097771585392,0.49530526049351,0.955749970334479,0.822513418922301,0.687737896337802,0.98196297089014,134.951337647059,107.028375451264,86.2089255319149,143.962573684211,189.179766666667,9.25683258615345,8.22225533444013,8.40421187888898,58.5403806980535,30.3267376635609,65.727025,51.7241,46.679,38.27615,166.9153,152.442825,119.7093,111.95875,141.801,218.14465,170,277,47,19,3
"ZNF75A",0.199812302027088,0.596097090410571,0.999740320539438,0.869564973837603,0.999974690395585,0.999999979215827,0.958822385581777,0.830502682829684,0.819382137877939,0.84483339886935,347.259897058824,315.117887364621,310.655374468085,311.379884210526,408.772033333333,13.1876628590093,8.67323411690417,21.8189745594529,23.3422461884644,83.3566968087614,229.6268,210.8001,204.59955,256.4911,364.72055,437.706875,389.8858,384.55485,380.51025,492.0828,170,277,47,19,3
"ZNF496",0.995525168091489,0.468749143618126,0.289999037631778,0.843989685877375,0.750509389071941,0.999987562966222,0.999836212850439,0.999391562134537,0.998351596865037,0.999204927512164,302.412406470588,307.557552707581,264.809912765957,268.053673684211,289.143633333333,8.64646833431077,9.30166989565235,17.9949065384426,32.130292017569,29.3273772338711,227.482375,214.4161,199.0204,163.57465,263.4022,357.5132,350.8942,320.55815,299.7534,314.1842,170,277,47,19,3
"ZNF2",0.964636866536127,0.000222601464090366,0.000551647580788295,0.757704812755365,0.880537262541203,0.541974194330689,0.996803060734258,0.99067413722624,0.54722398068923,0.933362300874649,117.339301176471,115.187446570397,93.7899872340426,107.720089473684,124.142366666667,2.46869133976787,2.14450186434634,3.47229957282724,6.74803622625657,23.0450810329329,97.86305,90.9333,77.60495,88.75045,109.00925,135.8979,130.5182,110.4329,125.37105,146.76045,170,277,47,19,3
"ZNF589",0.000546442461921592,0.0978884007128138,0.999990937255952,0.149725163753323,0.963022627290113,0.983442041620896,0.990859562805061,0.784323245082376,0.788536349909946,0.67772163123372,320.635435294118,260.335610469314,258.422661702128,236.151,361.394833333333,13.5993464565384,8.03300155600227,23.7293152080486,31.6845744067107,114.191781422108,189.1284,167.225,134.60875,139.2999,276.58645,405.693625,324.1279,329.3425,298.81105,470.02195,170,277,47,19,3
"PRDM9",0.916155734997583,0.999994556342069,0.97575779493494,0.99922384790716,0.999978116028879,0.999008543052804,0.999997546104325,0.999646663147717,0.999999587300865,0.999890494280174,1.40326470588235,4.86546101083032,0.918591489361702,3.87728947368421,0,0.587989954058214,3.40678445682478,0.462127747292929,3.70487682786391,0,0,0,0,0,0,0,0,0,0,0,170,277,47,19,3
