"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C12-small-various","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C12-small-various","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C6-UCEC-C1-LUAD-enriched","p-adj-C6-UCEC-C10-GBM","p-adj-C6-UCEC-C12-small-various","p-adj-C6-UCEC-C2-Squamous-like","p-adj-C6-UCEC-C4-BRCA/Basal","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","p-adj-C8-BLCA-C6-UCEC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C12-small-various","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C6-UCEC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C6-UCEC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C6-UCEC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C6-UCEC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C12-small-various","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C6-UCEC","count-C8-BLCA"
"ZNF222",0.999656244863679,0.998233294569039,0.999999999996287,0.999950191001618,0.99997169332143,0.999910184000165,0.85488347403743,0.892793632055374,0.817419043991355,0.846748377860295,0.99999999266876,0.999984057413228,0.999975315216203,0.999999998683854,0.96141861466887,0.999022256392509,0.999999996948623,0.999999967791003,0.99987709008544,0.869534426766104,0.999943568738267,68.227446124031,82.2259,81.43465,72.3731666666667,23.4946,70.5185,85.0198,2.15284840275522,NA,23.64895,13.2563324623534,NA,NA,NA,46.916875,82.2259,69.610175,47.940825,23.4946,70.5185,85.0198,82.5206,82.2259,93.259125,97.51055,23.4946,70.5185,85.0198,258,1,2,6,1,1,1
"ZNF221",0.993723803846965,0.964293670403101,0.926664314375164,0.999944269755371,0.998626399437084,0.959251071432465,0.921740092965158,0.99992287950194,0.765255518488649,0.968265796014849,0.999999994226749,0.998470845189922,0.998877852310359,0.9999977610351,0.980698874707752,0.758727599084206,0.729009885982594,0.994625108847264,0.754966762722274,0.522919512312548,0.953489107790056,13.5343403100775,6.6445,20.36125,12.2925833333333,2.1505,14.1813,28.5463,0.636837133041457,NA,6.43795,1.971403758817,NA,NA,NA,6.23515,6.6445,17.142275,9.00855,2.1505,14.1813,28.5463,17.8306,6.6445,23.580225,15.581075,2.1505,14.1813,28.5463,258,1,2,6,1,1,1
"ZNF233",0.999997496375813,0.999970556624107,0.999942648676212,0.999993691550813,0.999983442226272,0.999999629828476,0.986071228455526,0.993500539224575,0.998970302616801,0.994923336636993,0.999653311168053,0.999621121209526,0.999997341667903,0.999942992014974,0.999967384181945,0.98545933555728,0.999457676131764,0.984505974446707,0.98335314151686,0.921660672053271,0.979368394300614,27.177984496124,31.5615,22.4743,25.0677833333333,7.5269,17.0618,46.9917,1.5496291492805,NA,13.2621,11.2147237202235,NA,NA,NA,9.39195,31.5615,15.84325,11.3935,7.5269,17.0618,46.9917,36.525275,31.5615,29.10535,18.105675,7.5269,17.0618,46.9917,258,1,2,6,1,1,1
"ZNF235",0.998753987212189,0.970936731773607,0.999999824540556,0.976186969425992,0.99999945933216,0.999855863846448,0.982048793658244,0.964898694043575,0.892629771195106,0.927535940314205,0.653823657059835,0.984231584045124,0.982958217249786,0.897112935638981,0.582852741142931,0.956184527496327,0.999871750830562,0.999958487723245,0.99725380712203,0.858023167015334,0.999238582474336,68.4624290697674,84.7176,89.13145,80.0188833333333,41.9355,121.232,100.1888,1.95142734270566,NA,20.45865,23.5050921243095,NA,NA,NA,47.450625,84.7176,78.902125,43.837925,41.9355,121.232,100.1888,83.775225,84.7176,99.360775,82.9007,41.9355,121.232,100.1888,258,1,2,6,1,1,1
"ZNF208",0.99999971570549,0.999861013664619,0.999939509514023,0.997496550922721,0.999999876589962,0.997036164663881,0.999784389490416,0.999997274274867,0.998759334270741,0.999999636267594,0.839532222496919,0.947798939248008,0.974763208490647,0.774632421723116,0.892393984562431,0.999854311882327,0.999888006943391,0.999999967550714,0.998153968720768,0.998678100413992,0.992978004449967,43.7444112403101,31.5615,68.2489,20.1377333333333,6.4516,176.1578,78.6122,6.26586719880884,NA,64.0719,10.3986704090689,NA,NA,NA,5.5831,31.5615,36.21295,2.8,6.4516,176.1578,78.6122,24.1588,31.5615,100.28485,29.589525,6.4516,176.1578,78.6122,258,1,2,6,1,1,1
"ZNF714",0.998428553479646,0.999548476832886,0.999996483114578,0.972017984130587,0.981151745309859,0.982218240164574,0.986310324403321,0.99999690680139,0.999696689701741,0.935637376843789,0.582997721291775,0.673627151551931,0.631701779027051,0.861293476107486,0.552227786151832,0.999999506883401,0.999960807230625,0.999999444568432,0.999196028712154,0.999270821084112,0.835076712239973,221.761458527132,119.6013,163.58835,293.746616666667,69.8925,560.6027,195.8718,12.0955743089314,NA,22.05535,63.0734509772398,NA,NA,NA,98.069175,119.6013,152.560675,180.526275,69.8925,560.6027,195.8718,278.130575,119.6013,174.616025,402.77985,69.8925,560.6027,195.8718,258,1,2,6,1,1,1
"ZNF394",0.962122722372732,0.701486725776524,0.620222738871246,0.738226524207804,0.999924331848772,0.338639541928076,0.999999289802562,0.997359206733767,0.947584339392592,0.999398447908773,0.999827625590604,0.999542738347875,0.892234274921021,0.999982116570549,0.999998862391444,0.986042892361099,0.878949838693378,0.999970491208692,0.847857856034223,0.994625386876749,0.983581400537625,442.41041744186,598.8372,260.9827,543.96585,465.5914,500.9971,314.0097,10.0497795909376,NA,62.5015,93.7936260982261,NA,NA,NA,347.785275,598.8372,229.73195,395.2135,465.5914,500.9971,314.0097,488.714125,598.8372,292.23345,644.42525,465.5914,500.9971,314.0097,258,1,2,6,1,1,1
"ZNF333",0.999334497665148,0.715196800225963,0.998452178962147,0.999763465097735,0.999963429195572,0.910310302456608,0.901509691509411,0.909422766398166,0.507490370384215,0.878335995182004,1.20673262116178e-06,0.00608082500145524,0.00534891176198038,1.81346005347915e-05,5.61276480838258e-05,0.922935413124638,0.924118865935785,0.542441481044043,0.901221638140382,0.999999999279795,6.87890700324933e-05,139.972848449612,165.2824,201.167,148.694,74.1935,451.5843,77.7339,3.44858192870021,NA,33.6723,28.5793733969682,NA,NA,NA,102.35455,165.2824,184.33085,92.332975,74.1935,451.5843,77.7339,170.532225,165.2824,218.00315,189.69265,74.1935,451.5843,77.7339,258,1,2,6,1,1,1
"ZNF382",0.9999553696246,0.999999998287381,0.999994003562896,0.69088031963596,0.999870479436076,0.98860549111553,0.998002823375953,0.997000712225305,0.999075281039329,0.922370108708051,0.341089308869939,0.849988957025531,0.611134013996342,0.820172680531655,0.485079238400229,0.620438518257077,0.954049800252147,0.824438448009416,0.960981531265325,0.688556183465036,0.999933816906354,33.7733701550388,42.3588,34.8809,53.45555,17.2043,97.7177,84.7606,1.86718246731882,NA,23.7423,12.8334819031249,NA,NA,NA,15.0823,42.3588,23.00975,29.7613,17.2043,97.7177,84.7606,43.725925,42.3588,46.75205,77.32475,17.2043,97.7177,84.7606,258,1,2,6,1,1,1
"ZNF577",0.999988987686715,0.99345901768778,0.999992418913004,0.999999994325172,0.999996617811072,0.997771967398104,0.999998660081219,0.999999998992416,0.999970231488435,0.999999709614153,0.999739484828455,0.99999981328131,0.999999976843633,0.99988839352566,0.999998493023571,0.999999647515517,0.999999989775594,0.999948538227797,0.999999943819992,0.999999999988933,0.999996723579368,101.005424806202,68.9369,32.12605,97.2819333333333,78.4946,46.0891,83.004,8.93228733863599,NA,13.09755,27.04783069184,NA,NA,NA,48.997275,68.9369,25.577275,74.56625,78.4946,46.0891,83.004,112.30345,68.9369,38.674825,111.010075,78.4946,46.0891,83.004,258,1,2,6,1,1,1
"ZNF75A",0.999931117707279,0.787546695606618,0.997454294111329,0.957569808233188,0.994543550012543,0.592456942012103,0.999656072464714,0.999999990585487,0.998901420171064,0.989132924186247,0.957929949094492,0.999115749059934,0.999999999981289,0.858574110875167,0.999640057962127,0.99997094312126,0.999651218774548,0.94337760984266,0.999999596367976,0.999138930126229,0.974948898589127,299.740020930233,258.3056,163.48095,354.335166666667,245.1613,167.5161,335.5292,8.42677135366545,NA,78.54895,39.6504724769131,NA,NA,NA,198.49425,258.3056,124.206475,277.89025,245.1613,167.5161,335.5292,378.300425,258.3056,202.755425,413.296325,245.1613,167.5161,335.5292,258,1,2,6,1,1,1
"ZNF496",0.988347343321765,0.143658345996364,0.353027700710753,0.99999999896446,0.991042591743281,0.299465370526882,0.999904586906663,0.999928764789483,0.584488258750612,0.999913267969391,0.0121571879528418,0.0500086693965514,0.839085438798814,0.0283201852595251,0.112179663812414,0.999957117261481,0.989950649819488,0.873473771911332,0.999982025599654,0.999505813334701,0.282275895656018,294.149213178295,181.8937,561.5341,297.054783333333,246.2366,800.7977,335.9684,9.1448774883151,NA,68.2622,70.966035837455,NA,NA,NA,208.50365,181.8937,527.403,205.72215,246.2366,800.7977,335.9684,344.6978,181.8937,595.6652,306.74385,246.2366,800.7977,335.9684,258,1,2,6,1,1,1
"ZNF2",0.999998537679402,0.9999999999959,0.999999286296706,0.999999965905688,0.999996944791409,0.999999999968074,0.771118368378411,0.913653321762512,0.901498871349346,0.843655679692811,8.65340654927493e-05,0.0245063767045264,0.0027660205078226,0.000328299471454629,0.000374244325156536,0.999976809962773,0.999999991936392,0.999990431830295,0.999968048980298,0.889244092478361,0.0300662259891731,116.161418992248,122.093,115.66325,114.857316666667,62.3656,289.8294,125.6039,2.30000966399953,NA,2.42055,15.7438599209643,NA,NA,NA,93.194525,122.093,114.452975,92.168,62.3656,289.8294,125.6039,132.526775,122.093,116.873525,126.566825,62.3656,289.8294,125.6039,258,1,2,6,1,1,1
"ZNF589",0.99999999907039,0.999999828735014,0.999999894559761,0.994398337974097,0.99999269492628,0.999491066048067,0.989790804671069,0.997829493814635,0.998172349678267,0.965343003754646,0.999402394268655,0.99995814516789,0.999516251249206,0.999998594661556,0.980358717299965,0.986050571652884,0.997036244062683,0.997353228175729,0.957143252702706,0.999999999904461,0.976235937288779,223.993071705426,230.0664,213.7176,259.393833333333,127.957,281.6308,122.0905,7.78610952392873,NA,81.9106,109.072136354417,NA,NA,NA,143.840925,230.0664,172.7623,99.035925,127.957,281.6308,122.0905,277.0149,230.0664,254.6729,320.2786,127.957,281.6308,122.0905,258,1,2,6,1,1,1
"PRDM9",0.999997695786942,1.63424829224823e-13,8.73041169580091e-07,0.162269802516467,0.922289405294878,4.62122340394444e-10,0.999997695786942,1,8.73041169580091e-07,0.922289405294878,0.00286448491142943,0.0703816850074762,0.218968267370326,0.127598741617662,0.0703816850074763,0.101819060954127,0.393984083100081,0.0189232753216456,0.714655124748783,0.393984083100082,0.983916944400413,1.03136666666667,0,41.1346,7.17843333333333,0,23.9309,17.1278,0.313901855199222,NA,29.41,5.8729802338998,NA,NA,NA,0,0,26.4296,0,0,23.9309,17.1278,0,0,55.8396,4.77965,0,23.9309,17.1278,258,1,2,6,1,1,1
"ZNF12",0.999981601697148,0.982029202099482,0.993600128331767,0.99999427531136,0.999934000822341,0.996250164723568,0.615493294137037,0.812309614284019,0.970269660332667,0.74381904499867,0.871798770683523,0.938314913363107,0.998073672827217,0.931691078748375,0.999917126474146,0.994499777782588,0.999946180618398,0.949078097425898,0.993045504154324,0.633915130157081,0.823845422962132,776.165035271318,840.5316,622.66065,754.372766666667,330.1075,447.3743,949.4949,16.2722689195468,NA,23.03145,121.298465120409,NA,NA,NA,593.4872,840.5316,611.144925,574.973075,330.1075,447.3743,949.4949,890.737275,840.5316,634.176375,944.509825,330.1075,447.3743,949.4949,258,1,2,6,1,1,1
"ZNF202",0.998861704035553,0.197516873895367,0.545250845729185,0.9982513148222,0.999976055823298,0.215953895708412,0.999999848734341,0.999963785916786,0.751860208484889,0.999999891590794,0.0360454873507954,0.149796693882477,0.919685770032401,0.0379647901271898,0.26578919370164,0.286366340345893,0.463258247734711,0.999566865134669,0.263434778165226,0.647769331340979,0.996452063773963,245.455615503876,200.1661,400.75255,225.316016666667,235.4839,525.8143,447.5187,5.52457419849995,NA,6.25964999999999,68.1357676119888,NA,NA,NA,186.4247,200.1661,397.622725,135.701625,235.4839,525.8143,447.5187,289.308525,200.1661,403.882375,206.464,235.4839,525.8143,447.5187,258,1,2,6,1,1,1
"ZNF3",0.997648372697034,0.940675587213471,0.999999132465601,0.594556579511677,0.898087807867591,0.554239439152881,0.999999995157497,0.999401157418672,0.994498563856589,0.996616656423187,0.0371579512645774,0.13630407796285,0.0319352672916273,0.304527647161073,0.335390580103079,0.932490945511249,0.999807470713705,0.999963480850443,0.638148461051698,0.983660318639795,0.0536021480841746,758.406151937985,544.4767,476.68,1027.93723333333,781.7204,1918.7968,349.4774,22.6244645850665,NA,79.4025,334.3486590833,NA,NA,NA,552.562675,544.4767,436.97875,518.925075,781.7204,1918.7968,349.4774,865.318,544.4767,516.38125,1010.433025,781.7204,1918.7968,349.4774,258,1,2,6,1,1,1
"ZNF606",0.999580855276735,0.621611147683369,0.995457195965496,0.99838278501137,0.999996513527849,0.892478776919375,0.979715775707982,0.999936358157803,0.999952235614236,0.997268448852139,0.999936746774527,0.999999973309174,0.990398473456572,0.999999980363929,0.999741331135852,0.999578610902398,0.996965053410924,0.840307673042595,0.997021793728573,0.972862958559515,0.998683845725441,248.751698062015,204.1279,120.93425,225.452766666667,158.5376,216.4857,293.4168,6.59753242277383,NA,2.01295,54.8568256094394,NA,NA,NA,173.892725,204.1279,119.927775,185.0907,158.5376,216.4857,293.4168,308.793625,204.1279,121.940725,281.575325,158.5376,216.4857,293.4168,258,1,2,6,1,1,1
"ZNF91",0.9997897586521,0.714959553126458,0.996963761818993,0.863085274168767,0.981414773517877,0.422854888910839,0.999603303123094,0.999999999930249,0.997840230458343,0.976405296730589,0.987407788681208,0.983792754692383,0.727046988232858,0.99998789513406,0.980400384936403,0.999997934900575,0.999999266433683,0.988517902941749,0.995201606734925,0.999997675777861,0.994219713880624,328.316260852713,262.4585,133.9034,421.392916666667,254.8387,465.1008,298.1994,10.643507286838,NA,52.6685,153.653705478793,NA,NA,NA,221.092,262.4585,107.56915,168.9862,254.8387,465.1008,298.1994,407.7137,262.4585,160.23765,719.8994,254.8387,465.1008,298.1994,258,1,2,6,1,1,1
"ZNF226",0.999578894916431,0.987571741457585,0.985876916985532,0.999974183997976,0.998989602906517,0.998247793586136,0.937064810797454,0.940883257803826,0.999531477027797,0.973748151670236,0.999775523383453,0.999999999929258,0.988891496583004,0.999380150066577,0.948512275322364,0.999864683961938,0.999999998137681,0.990750323394208,0.999578223036352,0.953602691043625,0.999999999989774,291.996110852713,351.3289,214.7415,276.818733333333,140.8602,345.2249,340.7993,8.78754274596707,NA,66.5087,64.4036161570434,NA,NA,NA,203.060775,351.3289,181.48715,183.130725,140.8602,345.2249,340.7993,337.9458,351.3289,247.99585,296.17295,140.8602,345.2249,340.7993,258,1,2,6,1,1,1
"ZNF229",0.999996514991069,0.416563574753696,0.846175039472535,0.998933875282048,0.999823969937199,0.750453090674615,0.980900029984661,0.999269208509255,0.519575224305052,0.96111600511398,0.999584862918342,0.999998292185014,0.743728203792037,0.997428062315092,0.999943995978502,0.535871957695045,0.790250206026056,0.99989677161793,0.744872141372149,0.494167097907769,0.691822569476905,131.421118992248,104.6512,335.9145,160.71685,10.7527,71.1279,393.9394,8.96867222399978,NA,42.7987,61.8372531106061,NA,NA,NA,19.317975,104.6512,314.51515,47.219575,10.7527,71.1279,393.9394,201.888525,104.6512,357.31385,206.74185,10.7527,71.1279,393.9394,258,1,2,6,1,1,1
"ZNF180",0.999431154040028,0.934544002152742,0.999972564251814,0.680857686470006,0.999994020085923,0.999999665915748,0.916826484088936,0.922602846454034,0.712766265871334,0.639764910825512,0.46655447950846,0.941647489284875,0.963892365573817,0.904205411558452,0.317280945621723,0.956903346040051,0.999741527352613,0.999996898675807,0.999938773566907,0.743582180842257,0.994331940259179,155.64116744186,182.7243,202.42705,196.163383333333,86.0215,273.6539,216.0738,3.77957166554252,NA,66.75635,31.6040664092499,NA,NA,NA,117.34405,182.7243,169.048875,136.46565,86.0215,273.6539,216.0738,182.140275,182.7243,235.805225,231.84805,86.0215,273.6539,216.0738,258,1,2,6,1,1,1
"ZNF641",0.981215773300297,0.653685999550525,0.999967131145255,0.95783061330265,0.999684911234301,0.96683089016303,0.996123729868927,0.999998972224637,0.999400603145468,0.999994473810541,0.999953317383555,0.985374062778213,0.898186667534706,0.995335944005967,0.995272733455036,0.999923266542108,0.999798199530376,0.992683719610811,0.999999967852167,0.999990952501859,0.999540906186714,187.730684496124,114.6179,85.5817,152.288816666667,133.3333,212.9404,160.2986,5.45415082804739,NA,26.6398,36.7946356635349,NA,NA,NA,128.600625,114.6179,72.2618,81.2198,133.3333,212.9404,160.2986,241.36895,114.6179,98.9016,202.349525,133.3333,212.9404,160.2986,258,1,2,6,1,1,1
"ZNF610",0.998383947156765,0.991327726836569,0.999999999998113,0.974880377231137,0.999998838182303,0.999997188483955,0.93511353687895,0.999740120499444,0.999262419077381,0.994599271457825,0.877388551300162,0.871552819612459,0.783852689383688,0.751369767188231,0.656189235568462,0.999998736135771,0.999971274896671,0.999951902329193,0.999995688295719,0.994981161954098,0.955812578448119,69.6979996124031,44.8505,45.81205,52.64735,19.3548,127.8529,62.3628,2.91163271846051,NA,4.77585,20.880987936857,NA,NA,NA,37.48245,44.8505,43.424125,7.362775,19.3548,127.8529,62.3628,95.974325,44.8505,48.199975,89.233825,19.3548,127.8529,62.3628,258,1,2,6,1,1,1
"ZNF528",0.999863489335084,0.999952495860036,0.999999797281257,0.999926025932505,0.999448827778492,0.999639279152928,0.949320843539313,0.999109003108011,0.994257467138287,0.937919316619646,0.956260166539209,0.999319122050583,0.995351481255065,0.945360793973714,0.999999999990337,0.977181848050618,0.999797984360968,0.998181646073084,0.968741007160718,0.999999860309924,0.999999963976675,242.369018992248,192.691,212.9668,260.812016666667,95.6989,100.1551,117.6987,8.94672847573245,NA,36.2599,62.4907203892995,NA,NA,NA,142.10515,192.691,194.83685,216.7343,95.6989,100.1551,117.6987,316.37,192.691,231.09675,365.126025,95.6989,100.1551,117.6987,258,1,2,6,1,1,1
"ZNF701",0.973845894280309,0.866246396289574,0.766706289738151,0.999896815866732,0.963603429137794,0.966512929123118,0.98623389546542,0.898689346951247,0.999999946966688,0.996698447353339,0.99338607563522,0.923079548594969,0.999997558925239,0.998720395355373,0.999999988267381,0.409874459512244,0.985356181305237,0.211234760893754,0.422425664552449,0.428997406658406,0.475666969976727,142.847646124031,208.4718,76.64305,132.8472,84.9462,92.3997,291.1726,4.59275427469997,NA,50.65295,26.3254855717547,NA,NA,NA,96.97095,208.4718,51.316575,122.44335,84.9462,92.3997,291.1726,172.13245,208.4718,101.969525,161.23735,84.9462,92.3997,291.1726,258,1,2,6,1,1,1
"ZNF283",0.999619160732492,0.999974498827345,0.998999320110298,0.999999846412191,0.999875213541364,0.999958983944415,0.909364187826417,0.998423136346187,0.928639497285422,0.946409886288819,0.630359672562932,0.755593862981694,0.884528834479576,0.682478496452424,0.411070246442349,0.397724811711838,0.596157641998391,0.738073991132185,0.46501908381848,0.268410976182973,0.999980055566678,52.5918100775194,41.5282,57.5315,51.3733833333333,21.5054,97.7177,107.1585,1.67891452309593,NA,2.7666,8.59618964822658,NA,NA,NA,36.036075,41.5282,56.1482,39.787175,21.5054,97.7177,107.1585,63.577475,41.5282,58.9148,68.2318,21.5054,97.7177,107.1585,258,1,2,6,1,1,1
"ZNF558",0.999906396058991,0.999688728250965,0.99890270251281,0.428552796525678,0.939563472800161,0.994700343791299,0.463740516937904,0.916239685375191,0.544096389903867,0.147414665547355,0.0278673165381184,0.17222587970654,0.218159602995359,0.307579118381902,0.00659228518835997,0.999924727689134,0.999363450840134,0.999999999980648,0.999199348497386,0.690956762745134,0.400647080337439,304.120678682171,258.3056,344.0068,419.7808,31.1828,753.1575,348.2653,8.75965765268102,NA,112.4163,67.8268692792564,NA,NA,NA,206.755025,258.3056,287.79865,292.313275,31.1828,753.1575,348.2653,368.204975,258.3056,400.21495,503.605925,31.1828,753.1575,348.2653,258,1,2,6,1,1,1
"ZNF597",0.99979432336857,0.74474279122121,0.997660160826577,0.999837539022043,0.999993222894349,0.920267124410646,0.997148052938872,0.999998877671035,0.99972518492404,0.999636602952447,0.98224247137458,0.999909177227247,0.999995369125627,0.995814742700581,0.999998039485949,0.997001801455897,0.999998703207607,0.999742512513305,0.99961053973677,1,0.999998286379404,65.5869294573643,50.6645,22.76215,59.6802833333333,41.9355,32.351,41.7216,2.51791587178424,NA,6.01265,12.9679665188601,NA,NA,NA,43.611325,50.6645,19.755825,54.269375,41.9355,32.351,41.7216,78.507275,50.6645,25.768475,83.03785,41.9355,32.351,41.7216,258,1,2,6,1,1,1
"ZNF30",0.999797590307191,0.999908530803706,0.999999797083325,0.999999999996114,0.999884709184645,0.999967263868067,0.773082966388165,0.98785532192312,0.953552503181102,0.832856961863579,0.762793833652292,0.850349145503995,0.807487223509944,0.817236134958251,0.374142433592803,0.9999999970518,0.999990066265697,0.999999342982009,0.99999999922122,0.95627917314709,0.933178548949371,86.1700015503876,65.6146,73.4577,85.7375833333333,5.3763,167.9592,83.004,3.48792299616674,NA,7.2973,12.9689927558367,NA,NA,NA,53.3654,65.6146,69.80905,65.807775,5.3763,167.9592,83.004,105.974425,65.6146,77.10635,109.4057,5.3763,167.9592,83.004,258,1,2,6,1,1,1
"ZNF354A",0.999999781435268,0.994146510314806,0.999046423008628,0.999843309773297,0.999999999967245,0.988380888617801,0.99984143690127,0.999998059664691,0.993732279979289,0.999995547485964,0.988895498244731,0.996247468043058,0.999987851083217,0.981153173896257,0.986262299192471,0.999708539397574,0.999995193105922,0.991964608232305,0.999987647928183,0.999999999960848,0.983550136790068,246.629956589147,233.3887,300.39725,230.103316666667,206.4516,332.1516,202.0202,7.08572049414898,NA,57.20395,35.1015099211645,NA,NA,NA,179.464125,233.3887,271.795275,193.919575,206.4516,332.1516,202.0202,292.50035,233.3887,328.999225,262.48295,206.4516,332.1516,202.0202,258,1,2,6,1,1,1
"ZNF764",0.99999998512706,0.629865234567133,0.945516685105949,0.838844085858489,0.997419878001482,0.98582202710516,0.999983888117402,0.999989636153287,0.986936024200843,0.99995605138993,0.997296706864958,0.999828183651836,0.774249458791363,0.942568616141753,0.997279271541518,0.950233029785147,0.987405969001575,0.999999252009152,0.999481754392021,0.998033733611999,0.918055936088025,197.065986434109,201.8272,120.99145,162.115983333333,181.7204,234.2123,132.1915,3.99600161195738,NA,27.24135,17.9765419276793,NA,NA,NA,150.039825,201.8272,107.370775,122.30425,181.7204,234.2123,132.1915,231.8496,201.8272,134.612125,198.623825,181.7204,234.2123,132.1915,258,1,2,6,1,1,1
"ZNF747",0.999244381032097,0.841830910797086,0.913477571194242,0.511549635948965,0.915153812003397,0.999992842027549,0.993421751495346,0.999998781750231,0.83996154470567,0.830667097916325,0.985307303701093,0.999985941217456,0.792937649339486,0.775520747900486,0.999999978728815,0.995582757210469,0.999999722755128,0.858329574862621,0.852062202961347,0.999999999861924,0.999999817611232,241.076416666667,279.7176,163.13395,177.351933333333,298.0108,307.31,293.9965,5.21371048826856,NA,49.06515,19.0221978170884,NA,NA,NA,184.522975,279.7176,138.601375,166.566075,298.0108,307.31,293.9965,280.748075,279.7176,187.666525,204.432975,298.0108,307.31,293.9965,258,1,2,6,1,1,1
"ZNF778",0.99374371466279,0.976934791222719,0.939814332982632,0.849176525806483,0.999999599404392,0.793553920418344,0.999976720130669,0.999941519058902,0.991792202387365,0.999973040386714,0.999976041470237,0.994482356532312,0.99994775417141,0.990131072047417,0.999816931132969,0.999994782309103,0.999877031524249,0.994302938756934,0.999920444067531,0.999999999624386,0.999908071434578,92.6279127906977,52.3256,129.23005,60.6120333333333,77.4194,107.9105,80.8081,3.73136125997297,NA,38.26465,8.03671668733224,NA,NA,NA,53.43735,52.3256,110.097725,46.8374,77.4194,107.9105,80.8081,112.28505,52.3256,148.362375,73.684025,77.4194,107.9105,80.8081,258,1,2,6,1,1,1
"ZNF212",0.997305901353184,0.999963221351741,0.999919789076581,0.19565129659822,0.766486372279457,0.766756495950674,0.998538196117984,0.986650172048482,0.997166981116634,0.999435673554256,0.999998765434008,0.999938722468977,0.999999999897972,0.93667996655842,0.999086411435627,0.989882051655057,0.999999818215347,0.999397611667869,0.675325187816395,0.973275264187654,0.999605686098671,377.935352325581,298.1728,351.07725,514.716483333333,449.4624,356.5256,276.2407,8.46173318860524,NA,43.37285,79.1511971065059,NA,NA,NA,280.2043,298.1728,329.390825,394.64815,449.4624,356.5256,276.2407,439.265525,298.1728,372.763675,560.83155,449.4624,356.5256,276.2407,258,1,2,6,1,1,1
"ZNF282",0.960808478312024,0.977912579998256,0.856582990077007,0.125512799643213,0.484834206490398,0.99746438879005,0.999986779677738,0.998556508437861,0.993138223693153,0.887765795729937,0.991052229913533,0.999997817011587,0.93040690517376,0.635799976573112,0.999856289567675,0.944315410607386,0.999999998230605,0.827814877124017,0.439975813173452,0.997528205056785,0.999989389119859,718.882159302326,465.9468,878.5562,1001.18108333333,658.0645,529.3596,446.6403,16.0107562562457,NA,94.6809,178.013560822677,NA,NA,NA,552.765375,465.9468,831.21575,748.0966,658.0645,529.3596,446.6403,837.400425,465.9468,925.89665,1270.94095,658.0645,529.3596,446.6403,258,1,2,6,1,1,1
"ZNF160",0.986408458005352,0.988782866860698,0.999994037469688,0.999878430014865,0.978515840659326,0.981908269285174,0.990294539220687,0.999999999857411,0.999998363660957,0.983711068569144,0.995114546651817,0.999999929841305,0.999999948577482,0.990658476814859,0.999999994958493,0.456737391492946,0.463412483312829,0.402266352443862,0.6374348813928,0.486093981593849,0.527753371274196,474.850591860465,329.7342,375.7281,500.68925,338.7097,354.9745,833.9921,11.4242118175077,NA,50.7883,105.345343384675,NA,NA,NA,338.7751,329.7342,350.33395,347.540975,338.7097,354.9745,833.9921,589.50205,329.7342,401.12225,519.145525,338.7097,354.9745,833.9921,258,1,2,6,1,1,1
"ZNF415",0.999967264367177,0.862276111484761,0.961728993483695,0.938373537309115,0.99999880361337,0.651912009461475,0.779497647826134,0.889085309022873,0.999453530467144,0.588405847814519,0.970046175715878,0.98052665969319,1,0.871757951787405,0.999787399971603,0.926050233113638,0.997022278923539,0.653764327560628,0.996159793530704,0.546880411667941,0.7845199523604,128.057527131783,149.5017,56.4283,162.747666666667,13.9785,55.6171,215.6346,4.8551185710036,NA,49.9308,50.3582857359122,NA,NA,NA,60.128725,149.5017,31.4629,120.13625,13.9785,55.6171,215.6346,175.678825,149.5017,81.3937,178.194725,13.9785,55.6171,215.6346,258,1,2,6,1,1,1
