"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N1","count-N2","count-N3","count-NX"
"ZNF671",0.312555444392049,0.44368190836282,0.999999937563241,0.999910712346792,0.99151625162628,0.991967424808519,0.560515078870218,0.203502175294451,0.222310594596038,0.990044425302139,137.102406906907,120.677871875,120.941568493151,144.52525,171.286154545455,3.97936714882713,7.71273132182963,9.05395860293686,29.91015,27.0662750648591,79.8154,58.29355,69.7901,129.570175,93.522,187.5475,176.992875,141.5215,159.480325,210.94215,333,96,73,2,11
"ZNF416",0.23472334893275,0.986730188761662,0.794449039679874,0.915808679147726,0.765067377689876,0.885561400022741,0.916922280575237,0.520490962775234,0.854717921642829,0.991871764628055,108.501382282282,98.0516958333333,105.649834246575,134.667,119.762663636364,2.51546670374698,3.69656881827651,4.98625346786542,23.6627,10.626611943241,77.8571,72.089625,73.5625,122.83565,94.0565,131.6242,120.404125,135.8974,146.49835,144.6838,333,96,73,2,11
"ZNF586",0.0372361020600737,0.873653580611112,0.67633320700922,0.982402152493915,0.853911991454859,0.953493917425979,0.999953519010342,0.779555260827095,0.98769545342675,0.991074273692742,163.864532132132,142.607189583333,155.874769863014,188.8518,166.232790909091,3.56041009488025,5.9048211462429,7.90766185219183,41.8311,25.5596921748481,121.5686,106.31685,109.5234,167.93625,115.2467,192.7817,173.69805,183.5373,209.76735,187.76655,333,96,73,2,11
"ZNF446",0.636290245256967,0.271596348160314,0.971442617061575,0.999395340363392,0.991391252741631,0.977252384410887,0.895077831633443,0.996159530358915,0.999996762768435,0.979159904022688,217.341639039039,203.633532291667,195.385012328767,231.1652,193.689445454545,4.84452462592359,8.25048339253306,9.46531242413859,43.7315,14.0702921460098,161.5344,147.114025,148.4528,209.29945,164.4684,263.3495,239.8243,237.5125,253.03095,225.3455,333,96,73,2,11
"ZNF8",0.154941471515947,0.969721489774026,0.768517500890945,0.992167765428183,0.99999495408391,0.997672040060013,0.989085786674281,0.996215982769663,0.999622889657701,0.99952554870128,99.1365717717718,88.073240625,95.7030328767123,86.01315,92.9491636363636,2.3450172575416,3.92492868277749,5.06308042872255,2.44275,12.1008721045166,70.609,60.34185,66.7034,84.791775,68.6732,118.2511,109.918125,114.6116,87.234525,119.62245,333,96,73,2,11
"ZNF264",0.0674987407511934,0.149638852349605,0.999998389369069,0.999998590744278,0.995746046899173,0.996263512730834,0.767754917392871,0.229112007935453,0.255434869679437,0.986061381251798,663.090120720721,588.743780208333,590.703491780822,654.43405,750.879536363636,13.8829412463942,22.4501882419419,25.7379562650596,112.02435,99.5822263864722,489.1377,437.646275,422.9242,598.421875,521.91035,799.3475,752.37525,744.883,710.446225,980.6885,333,96,73,2,11
"ZNF213",0.998797450996702,0.99999356704598,0.998936508651812,0.360497161330018,0.394037673221617,0.363901959475907,0.922030005165487,0.956933981152547,0.926512955201071,0.657793079681176,515.467566066066,521.680230208333,513.608187671233,770.60085,565.473881818182,10.7852644963794,17.0843457366981,27.2825607109166,342.80615,37.7770295262366,383.7263,410.892475,391.8506,599.197775,491.41035,615.251,626.530375,621.0526,942.003925,640.2243,333,96,73,2,11
"ZNF343",0.207443811438597,0.886289013289697,0.924460552761762,0.999829715764535,0.986297730959874,0.997393767143361,0.973581059762268,0.999710329435181,0.99959096161527,0.994797917742433,196.669632132132,178.695810416667,187.955147945205,205.22855,183.087245454545,4.11360425129582,7.1286418012159,7.89777893384975,11.01365,17.7537580192188,146.5452,127.585925,139.8496,199.721725,142.3866,233.0432,210.919575,227.5229,210.735375,217.73655,333,96,73,2,11
"ZNF302",0.799698910817136,0.545951044540722,0.992229515320982,7.18560598467199e-07,3.37545612683066e-07,2.21281155954323e-07,0.51846007713622,0.31062229618151,0.223413569322219,0.000118645023099551,480.104641741742,452.159242708333,437.358412328767,1320.3178,584.277718181818,12.5875265017864,19.2200181100655,20.3692379822011,449.5044,66.5903542415441,336.7772,329.345025,322.6954,1095.5656,422.2456,577.6173,558.1975,548.2257,1545.07,667.0114,333,96,73,2,11
"ZNF268",0.999999711663529,0.180288264781997,0.341485778710188,0.997239645203287,0.997142863498013,0.999996103782874,0.633237759627416,0.658612190174337,0.992308753805932,0.999209202186015,335.549916816817,334.979196875,377.340906849315,370.56845,398.164254545455,6.91868521373921,15.5658287173909,25.1463788943108,100.50595,36.4001307816266,246.408,229.423325,233.6898,320.315475,309.10895,402.0427,405.425525,455.2239,420.821425,471.59015,333,96,73,2,11
"ZNF184",0.491210240763664,0.736084505129054,0.999759437654443,0.999981457839965,0.999826506849926,0.999941324679935,0.831619989877254,0.499746383459298,0.572612572430355,0.986717117737455,237.104908708709,220.666191666667,223.143056164384,231.1611,265.4642,5.04828451713229,7.43361347030076,10.8265484180009,9.108,13.849096155214,173.8693,167.0407,160.4386,226.6071,235.34815,279.0179,264.82785,273.791,235.7151,305.01195,333,96,73,2,11
"ZNF500",0.294376677111603,0.350894078566393,0.999990377471119,0.997067352748665,0.965735388082827,0.962744382017588,0.430662779339088,0.130688838835428,0.130225583989297,0.996197708702022,248.941205405405,229.994696875,228.941331506849,269.30275,292.898118181818,4.7611578268778,7.31512750887799,9.94016331385318,39.20275,27.9006043387327,189.5425,176.432125,182.7157,249.701375,209.5916,295.4428,269.904275,269.9387,288.904125,333.2875,333,96,73,2,11
"ZNF419",0.00416562942078691,0.123345168652971,0.966012593979404,0.999999532013211,0.983767102709071,0.99504671286782,0.971271734642052,0.960048322077429,0.996449964827979,0.999536022895829,173.247183483483,145.4392,152.342565753425,171.4188,160.240854545455,3.95406554531561,6.37894575682515,6.92053410278354,28.9656,9.13045127065931,123.4184,104.438625,108.1309,156.936,136.5638,208.4942,180.177275,189.8356,185.9016,182.46965,333,96,73,2,11
"ZNF175",0.14307757486301,0.605223343020248,0.984311390393038,0.991079815511795,0.922132705911274,0.954210196437719,0.572335619866505,0.155993168154335,0.276729267232168,0.999805545066248,117.786029429429,103.981439583333,108.2216,134.46185,141.263963636364,2.96117545137361,4.27452344477574,5.82999643770794,22.67415,19.2134247475479,77.2472,75.016425,72.7726,123.124775,108.11645,155.0865,130.06025,142.2831,145.798925,156.90045,333,96,73,2,11
"ZNF14",0.0721627094193003,0.0410809709879358,0.99462968440537,0.978244409109759,0.999877951049279,0.999995796909597,0.697223154482786,0.185873230668368,0.132536772877618,0.832836870748122,187.969204504505,161.424048958333,155.95444109589,151.80795,222.847381818182,5.13952602847849,7.41031483582531,9.21602516315688,11.09455,30.0059368494904,127.3486,116.00005,106.7524,146.260675,164.86475,231.3266,205.122025,182.9712,157.355225,274.197,333,96,73,2,11
"ZNF85",0.680080176114913,0.828218600009017,0.999974155367901,0.998231984162153,0.98620519518926,0.988493633413168,0.999218320113418,0.99920386759245,0.999699678150676,0.995829255801372,106.948293093093,94.02804375,95.3864246575342,124.95675,100.625863636364,5.33014084646998,5.22938380212918,6.66912736387178,1.42475,15.8160122030019,60.1193,52.151775,54.7765,124.244375,73.90015,126.3059,120.72115,127.0554,125.669125,129.05325,333,96,73,2,11
"ZKSCAN1",0.790637605774479,0.2447569254862,0.0820674975296449,0.990763772539669,0.968434777849015,0.999987580314645,0.988176085799957,0.902767830585892,0.996668541036758,0.999392426517946,654.669500600601,597.917404166667,769.421846575342,796.1579,719.921190909091,20.2698299140038,39.7270699579546,81.5303612137129,368.4789,87.6269786779935,383.5341,351.422575,416.7887,611.91845,511.52565,833.0266,707.817125,858.7719,980.39735,806.3834,333,96,73,2,11
"ZNF862",0.657744765982727,0.0638928633358853,0.756092825542034,0.998433471715541,0.986538590044393,0.940507012342902,0.999934390122755,0.97215945590907,0.762442303035198,0.999512226026942,462.495061261261,421.566115625,373.250649315068,516.36115,472.9413,14.5848050980348,25.4731121152093,30.3509078227065,8.43225000000001,65.7665514416893,274.6291,237.2397,173.6287,512.145025,333.48315,585.8687,533.70065,464.2321,520.577275,636.4798,333,96,73,2,11
"ZNF684",0.770037078963659,0.0915769783587419,0.744410261228763,0.995466855335689,0.999707708939384,0.999993530075885,0.26300344574167,0.128423988931256,0.0313572610112998,0.777694160709457,62.8021312312312,57.9867166666667,51.2842561643836,53.14935,84.7273090909091,2.07757303099024,2.97916660155588,2.48049859476479,14.70625,22.5230929568802,40.458,41.273925,36.2538,45.796225,51.25755,72.9702,65.907075,62.5,60.502475,80.59965,333,96,73,2,11
"ZNF430",0.716024009461606,0.959879745924258,0.995982496083318,0.999495193472074,0.999999994599686,0.99998331520638,0.796858616464161,0.540065174791988,0.67073694321684,0.96712450887922,123.355642942943,112.544983333333,116.806716438356,111.888,148.743972727273,4.41069265771074,6.27714927580231,6.79208569274108,24.9106,20.2150882982403,78.9474,76.391475,76.864,99.4327,99.2341,149.9556,148.074675,147.641,124.3433,172.2337,333,96,73,2,11
"ZFP30",0.5200948634724,0.997040222049175,0.903090059727227,0.03519547824951,0.0175516872815294,0.0321233328862354,0.999999823632676,0.982963328640475,0.999968420139978,0.0624976269021532,197.786557357357,178.77564375,193.148698630137,410.641,196.833381818182,6.17079013979557,8.29223950108661,10.8121366948984,218.3835,22.3985299527115,130.597,124.02875,130.245,301.44925,155.1354,233.6461,225.0856,241.597,519.83275,263.62735,333,96,73,2,11
"ZNF549",0.304129488802772,0.88574817009624,0.963768141219659,0.999999845354143,0.99708723283759,0.999671264087895,0.8697822202781,0.477212307475617,0.699073160688677,0.996439527662026,163.427964264264,145.2088625,153.634564383562,165.09005,187.6159,4.56898439130198,8.14786842866528,9.03584822788834,5.02045,22.0850246213377,102.5422,92.7433,105.4068,162.579825,138.5346,207.064,194.5612,193.6972,167.600275,239.87915,333,96,73,2,11
"ZNF211",0.00186933106423093,0.054359118452983,0.98293351368091,0.999999999995479,0.974253671696118,0.988639490846781,0.999346172772228,0.785885628028844,0.911042215853951,0.999984497297945,246.135073873874,193.760232291667,203.911638356164,245.9542,237.514636363636,7.0668240570641,9.71942037556592,13.5060107286711,26.511,28.4049633414632,160.1732,123.0856,122.9868,232.6987,164.01725,302.6029,250.2151,257.1116,259.2097,302.17615,333,96,73,2,11
"ZNF205",0.999302412152404,0.99968550192168,0.99718936985901,0.235146561095977,0.259883751179558,0.229253865385794,0.919968345383254,0.900888780600608,0.953540922089824,0.166196808035013,304.039471771772,307.721565625,300.680845205479,500.94805,269.744963636364,7.65309916363224,11.6107016538298,15.9285332794699,224.62135,19.7589081705961,216.0145,230.7579,211.5447,388.637375,225.17595,357.7104,369.6852,365.5306,613.258725,320.76655,333,96,73,2,11
"ZNF45",0.57364966255023,0.99409491516511,0.597241939298595,0.985717507444962,0.998796718404031,0.977307172771066,0.820364025957563,0.515500533066412,0.913626424617705,0.895264943569109,231.162324024024,216.829148958333,235.574235616438,200.61995,258.586363636364,4.68774420776984,8.05156161549878,9.77558991900073,3.59925,14.8463614839233,178.8902,163.31505,187.0598,198.820325,230.85475,272.0478,254.212275,270.8674,202.419575,282.38825,333,96,73,2,11
"ZNF133",0.0432961171688658,0.362870144782389,0.97983779233448,0.992866614642769,0.904481782143813,0.943475279689089,0.998338222694697,0.949227875854984,0.991691645146709,0.98591154410495,303.453365765766,259.150814583333,271.206417808219,345.2569,291.046218181818,7.94600107530094,11.2127710297744,15.9932820751113,88.1886,29.4330085726455,207.961,190.353675,178.1095,301.1626,222.6033,362.4454,311.55525,339.1067,389.3512,354.25035,333,96,73,2,11
"ZNF436",0.990847179094715,0.917586483632609,0.996492315415247,0.999343710829345,0.99809184980954,0.995452985806251,0.188449144930867,0.157404833841707,0.116150397507402,0.965792527663868,429.764166366366,420.499508333333,410.821189041096,458.5864,546.225281818182,9.46342651142759,18.1410608701281,20.3617448197338,114.5803,58.2649714028246,312.9543,295.415675,291.7058,401.29625,460.17075,492.1862,485.606225,468.4033,515.87655,581.136,333,96,73,2,11
"ZNF484",0.98424588642173,0.999998791898244,0.992520277726349,0.999702473933296,0.998734635848294,0.999763087428888,0.99999999998929,0.999674162125917,0.999999982293856,0.99978890703592,115.876835735736,120.912528125,115.367893150685,104.7679,115.810963636364,4.33249156760217,9.82355594941398,9.20061770407377,8.6391,16.4349643447481,68.4695,62.539875,68.1015,100.44835,85.8919,135.3514,136.264275,122.7496,109.08745,127.4434,333,96,73,2,11
"ZNF780B",0.03448111940148,0.267901919784072,0.989331917900722,0.791543844828538,0.507372524881019,0.578013206490037,0.984360027231493,0.52774398687129,0.691341172270958,0.921249839639898,259.1966003003,219.753103125,228.555779452055,354.10325,278.425009090909,6.85479643981616,10.7704461689907,11.8866814388813,137.48735,35.8153709410345,172.8975,146.3273,158.079,285.359575,180.412,309.2231,272.96725,296.0807,422.846925,315.35795,333,96,73,2,11
"ZNF557",0.20704768141743,0.0559467412315108,0.966399627104418,0.999993471184664,0.998772896133288,0.993855004271612,0.372733119937697,0.0893393764678087,0.0438076413359147,0.934499411630637,152.945612312312,139.069786458333,133.395757534247,150.0307,183.956036363636,3.18169347837394,5.23885926292321,5.88599250366138,25.8463,21.9553623162637,110.8638,103.979,97.3684,137.10755,130.75815,185.0948,161.695,172.1311,162.95385,221.1674,333,96,73,2,11
"ZNF337",0.00752773886716152,0.0181524799066318,0.999996232024508,0.828565000679753,0.502420251961887,0.49680179465656,0.993972262078905,0.922710065275977,0.916999848361839,0.785777225392752,483.692992192192,390.072152083333,387.685901369863,664.0956,453.331227272727,13.5362017682956,18.9258166070973,31.9396903815763,316.7598,65.5213972159562,306.3534,244.792875,228.4561,505.7157,266.28695,603.4478,490.3183,460.3172,822.4755,600.46365,333,96,73,2,11
"ZNF317",0.0629196117554571,0.99900348291809,0.397088632617094,0.999988282800628,0.985954303060671,0.999934235806831,0.999945561044438,0.916391247964845,0.999999990079731,0.999939588302865,601.511776876877,553.90750625,596.31754109589,610.8326,595.593072727273,8.79527047315247,13.984227599684,17.8685465621469,36.4524,46.2566187277612,500.2479,462.933175,497.7252,592.6064,468.5884,699.2537,653.51245,670.0965,629.0588,690.6822,333,96,73,2,11
"ZNF426",0.488743348758795,0.990619235620873,0.92447616689666,0.999999966547419,0.998629121112919,0.999974837112129,0.446890850539427,0.179255659511907,0.388177945542902,0.966252358011223,101.65724024024,93.2669020833333,98.9786712328767,102.28035,124.761872727273,2.49247483511004,4.25868000521962,5.32175484989563,22.99155,14.8518552556856,71.8636,68.738675,70.4781,90.784575,87.4678,128.2416,111.49935,120.3576,113.776125,148.9147,333,96,73,2,11
"ZNF331",0.335259757640125,0.996759480984022,0.805042261984102,0.997255378512157,0.999999808971967,0.998846616886319,0.877701569797882,0.999349307364166,0.942200872182557,0.999995078429563,563.028136036036,475.056925,544.627923287671,466.27015,444.960809090909,23.6245032154221,32.5202381721163,48.3786734345749,30.90255,67.9600198917281,312.7706,253.817475,328.693,450.818875,371.27645,689.3963,583.76715,650.1253,481.721425,530.4873,333,96,73,2,11
"ZNF227",0.495116256080784,0.999995405555927,0.784550065311635,0.924627053259991,0.981516417168164,0.930924346143079,0.997088013959255,0.892190929594706,0.996781128223923,0.899857460219294,229.72585015015,214.283304166667,229.005671232877,181.445,238.4073,4.74796356367644,7.82105544402429,9.0960585473821,38.161,17.1100377661769,173.2829,166.117325,169.5876,162.3645,198.6532,264.6261,255.711925,264.9178,200.5255,268.56055,333,96,73,2,11
"ZNF141",0.117182459386423,0.372686930948394,0.998477339117033,0.999422883923404,0.999834106392756,0.999975738502724,0.995575752095424,0.986624691681772,0.996376734920604,0.999997619479666,80.5532162162162,69.9381833333333,71.6514753424658,74.43695,76.1075818181818,2.19003327211657,2.83990216915051,5.1034033107483,2.44915,5.48883320102681,56.7229,50.8388,48.7925,73.212375,64.3019,93.993,82.6574,83.8588,75.661525,87.8446,333,96,73,2,11
"ZNF304",0.0476308910698533,0.439945865611247,0.967061062294769,0.993993038494976,0.913007681701933,0.953756450134564,0.688792742728052,0.160383539870036,0.312384983363752,0.999912086768281,263.881340840841,232.760732291667,242.565110958904,292.3129,302.845990909091,5.49206235716695,9.50367266588412,10.4267303584317,44.3552,32.2266479914159,206.8835,175.681,189.6806,270.1353,231.7573,316.4919,293.72935,299.509,314.4905,370.83385,333,96,73,2,11
"ZNF132",0.883680686646607,0.999904671377729,0.978370278835562,0.978763054212485,0.993555462877097,0.982820395342185,0.172265336262772,0.0964413383812912,0.194753962966232,0.617116554192317,79.0408702702703,74.0189760416667,78.1803452054795,60.12955,110.689372727273,2.50169185318309,4.10721767793214,6.52717336951079,12.07575,16.2945319658918,43.0868,45.6012,38.5238,54.091675,70.07055,107.0968,100.2978,103.0702,66.167425,150.9147,333,96,73,2,11
"ZNF20",0.110457972472203,0.0834287643329702,0.998096885291916,0.991443856866023,0.917751038032642,0.895196193935525,0.626227029375046,0.169342070989864,0.132809192051662,0.999905533758554,111.981210810811,100.637510416667,98.7196219178082,124.89975,129.342763636364,2.26620120430348,3.93763867640102,4.54577566485996,0.36345,11.3606135884489,84.032,76.42445,71.7445,124.718025,111.89325,132.4201,113.81655,117,125.081475,149.0756,333,96,73,2,11
"ZNF670",0.943933748840118,0.631745950376144,0.975174914467895,0.930084130517448,0.961996943328909,0.982903018750599,0.958827126832893,0.995114931472303,0.999980917802813,0.990398488870891,84.8620471471472,80.69286875,76.2393643835617,57.65475,74.7563181818182,2.76173145399236,4.74821901284856,4.50822165109196,30.26455,9.85035052653474,51.9706,49.3167,54.6366,42.522475,52.9479,102.0811,100.19635,87.2203,72.787025,90.97725,333,96,73,2,11
"ZFP37",0.906175289402845,0.322442616432951,0.888031026978691,0.930979906243979,0.883382033247942,0.789794754482658,0.999999923235326,0.997071794738317,0.936572477026738,0.950164962362653,49.353724024024,45.5790875,40.2394712328767,70.45485,49.6289454545455,2.2127080485045,3.26763722059726,3.35443307577501,25.65275,8.96680482014701,20.9552,17.30175,16.5138,57.628475,19.47745,58.5943,66.921575,59.0715,83.281225,67.16775,333,96,73,2,11
"ZNF189",0.946571945207811,0.215954608386328,0.748305238143498,0.934560055490859,0.964665969896281,0.994751604019291,0.932862563737295,0.988031572223662,0.999982434360457,0.994078719221775,477.612277477478,458.745051041667,417.642093150685,355.16075,424.306890909091,13.0635696412002,20.5615170598987,18.0089845266989,92.22035,36.6031550740505,342.8543,317.245025,325.1345,309.050575,372.1472,564.6651,523.982175,499.005,401.270925,504.72005,333,96,73,2,11
"ZNF434",0.0571436515615033,0.083162141815414,0.999966458149503,0.999236171496386,0.961453514723445,0.956841664214284,0.268307635698716,0.031526564147845,0.0308831381170954,0.97895546195143,352.567334534535,324.058953125,322.489879452055,368.3074,408.632754545455,5.25838632592424,8.06502515348572,9.48546282425478,3.14860000000002,37.20470277077,288.5812,273.458025,267.4806,366.7331,354.9767,401.6572,361.040325,358.6575,369.8817,451.4,333,96,73,2,11
"ZNF287",0.99991978007609,0.226010346996482,0.350765340191685,0.982797506793733,0.980536697626345,0.999852046275568,0.300275370208212,0.367369352417263,0.0602002092855676,0.708595801394819,88.1506822822823,88.9229447916667,75.0416205479452,69.46905,116.927836363636,2.61108650170569,5.54085919890317,5.12302387471666,17.09035,16.3094815890538,54.5939,51.593675,42.2535,60.923875,90.48715,115.6556,118.6854,98.7791,78.014225,173.3604,333,96,73,2,11
"ZIM3",0.997799450179511,0.822754037251741,0.966181869197845,0.999885409933102,0.999638744786665,0.997078699782193,0.667762665357546,0.767231396341964,0.917822271626515,0.962382490548719,0.0102465465465465,0.0137822916666667,0.0235246575342466,0,0.0496727272727273,0.0044533047374379,0.00871852698039505,0.0172302755760395,0,0.0496727272727273,0,0,0,0,0,0,0,0,0,0,333,96,73,2,11
"ZFP14",0.0423228384002154,0.783864241817761,0.786973954038925,0.181324272860615,0.0651964951822652,0.121622016827287,0.809503040577479,0.23395424258612,0.567312037078014,0.502223721079037,172.801498498498,148.203015625,161.598091780822,291.2033,198.249009090909,4.3902072170561,5.90209244127356,8.53033293555724,178.7631,19.5280514619376,118.9349,102.902125,107.1828,201.82175,134.325,207.9244,197.70035,191.4661,380.58485,243.35,333,96,73,2,11
"ZNF473",0.285930315499949,0.994358020383572,0.791981641759105,0.968169410796048,0.87494949082308,0.954719598045001,0.984951648294109,0.999565357315161,0.997298429053965,0.93037635449239,233.439636336336,212.225198958333,228.561668493151,275.88965,218.467463636364,5.37066153987049,9.30728010706108,9.23755560491456,39.46485,9.40330292304757,168.2382,154.11,169.0975,256.157225,186.99435,279.3471,238.68965,281.0843,295.622075,235.2851,333,96,73,2,11
"ZNF614",0.373319193265014,0.866379906148222,0.983919257408318,0.879155406539037,0.967387737871732,0.942040113635784,0.999401940615794,0.992441799346587,0.999795583173569,0.936069544047496,290.080028528529,241.774923958333,260.92398630137,135.03135,273.926481818182,14.0044067946094,18.5816003998251,21.0675864349946,84.57465,33.2220386167699,168.6783,150.9093,159.0763,92.744025,198.31605,324.8216,266.984475,282.8751,177.318675,334.7965,333,96,73,2,11
"POGK",0.999999987495571,0.77775289571987,0.867998367815152,0.895849639630519,0.8973937574114,0.959637609274085,0.873838294657961,0.890567006077589,0.648300627942739,0.742924650421415,1912.94204624625,1914.084159375,1816.9634369863,1500.7671,2101.89737272727,33.6510070110973,70.4481537625966,81.6565749135242,148.44,230.98888614957,1444.2134,1481.5108,1395.99,1426.5471,1662.52695,2263.4339,2302.5414,2187.3817,1574.9871,2491.0272,333,96,73,2,11
"ZNF514",0.0445266305895238,0.735634958121674,0.830499221449881,0.997964019069006,0.999908591452683,0.999987250281191,0.988794354759478,0.982456568534405,0.999999775870664,0.999982311228189,272.431784084084,226.87395,249.99938630137,241.2182,251.441163636364,8.01617994874785,12.7788625143676,16.7304958975742,43.741,35.4660953930556,167.8868,140.018925,159.0656,219.3477,158.84505,333.8177,292.03935,298.5915,263.0887,340.4402,333,96,73,2,11
"ZNF300",0.690682752153748,0.873221272565266,0.999802031786004,0.192029290256879,0.126090406253582,0.139490562738084,0.804008098571927,0.976529746428031,0.964025664303291,0.105378742516947,111.43834024024,95.0735770833333,97.9797945205479,278.69615,74.6770545454546,6.45442836500971,8.74325196637641,11.4234062109026,1.42564999999999,14.653727186986,32.6469,32.019525,37.1855,277.983325,41.18915,154.4594,136.177575,135.0245,279.408975,108.1566,333,96,73,2,11
"RBAK",0.947080601302996,0.999936346070706,0.991942796363391,0.560911162369822,0.490279970201457,0.555930252553253,0.999999999993864,0.998808202290837,0.999998076636017,0.637023639874395,493.925915315315,477.508379166667,490.716931506849,698.1806,494.059809090909,10.6610939677781,19.9373466044665,21.1516225563738,13.8942,40.417251313165,361.3101,343.00115,375.0577,691.2335,414.31655,587.0812,558.134225,592.3451,705.1277,623.48665,333,96,73,2,11
