"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF671",0.0938056263915289,0.0668626440673722,0.979110507791607,0.642755666376234,0.999966281290056,0.991299990683036,141.406609285714,122.851658064516,118.722691666667,123.576888461538,4.28032555527925,6.99630479042487,8.10621537607831,15.5158348408946,86.102525,57.169925,61.370875,71.196825,188.5332,173.674975,144.13185,162.25375,280,124,84,26
"ZNF416",0.0482563344429646,0.551541242449766,0.846387582139125,0.793449321317997,0.97505141075469,0.999512670473091,111.060336071429,98.8995435483871,103.923617857143,102.84145,2.78214611488164,3.28113261639653,4.57690316241468,8.82213004818826,80.186475,75.60255,71.76085,69.353925,136.26485,118.851225,131.498525,128.295525,280,124,84,26
"ZNF586",0.0835940065160892,0.105422304187166,0.997542748165384,0.452596765143586,0.996417211898309,0.999755663851248,166.528902142857,150.109438709677,148.381763095238,147.115165384615,4.00943880498296,5.07996310497973,7.42949345322506,9.91306422185304,121.741325,107.938025,106.02595,114.159525,199.227725,173.69805,182.12345,165.3394,280,124,84,26
"ZNF446",0.0851823768599997,0.0683602504506815,0.984523521314233,0.941117011046247,0.918450999245807,0.834954892009661,221.201181428571,199.509795967742,195.232780952381,211.275015384615,5.30780148559941,6.90513073118698,8.6831161866861,18.9068263374603,164.50485,141.910625,146.270825,137.530325,262.781475,246.434275,239.600875,259.884825,280,124,84,26
"ZNF8",0.507782169856714,0.485854593697834,0.997445029317447,0.510735930469939,0.186258342814694,0.17064968666716,98.5253392857143,92.2452717741936,91.1000976190476,110.421011538462,2.49922265185915,3.42279200957031,4.3367272670854,12.4159285870621,69.27825,62.9281,65.156725,75.065675,118.735325,110.772175,112.706625,123.198125,280,124,84,26
"ZNF264",0.140708667329896,0.0380076863379361,0.888127773616592,0.90332428599281,0.974634241361582,0.824956026830505,669.404809285714,612.688437096774,587.6523,635.034261538462,15.4124416174171,20.0899092507403,23.8016706397594,55.578011240601,495.794,449.209975,422.85135,399.89935,794.01905,764.5478,750.27685,845.83285,280,124,84,26
"ZNF213",0.925257076896032,0.994414716281054,0.994322142471729,0.892452448907405,0.983259364053221,0.95651399133899,524.31963,511.068559677419,518.134091666667,495.468592307692,12.1872349418274,14.7624063168827,25.5266440291551,26.8656236763014,394.752025,394.6352,394.8818,382.077175,629.94195,611.648925,626.8641,541.1774,280,124,84,26
"ZNF343",0.830957910180395,0.94541457028358,0.998535205328121,0.999991827343995,0.969331039465397,0.987255577689371,194.249328214286,187.563082258065,189.216095238095,194.673357692308,4.46364830469706,6.66416935168665,7.25174792757028,13.5017879135391,142.50525,137.00895,141.512425,154.969275,231.8973,224.318675,221.918525,223.189775,280,124,84,26
"ZNF302",0.00961485067198198,0.64011659618259,0.525581872573732,0.999936321676827,0.365875983982836,0.895056376581512,497.412675714286,422.169722580645,464.827467857143,499.9702,13.757786515925,17.1892090755596,25.9066041442518,42.6099338744433,349.86645,285.28735,324.61615,370.3048,599.438775,525.328225,571.2105,571.8274,280,124,84,26
"ZNF268",0.998772281167469,0.333284199587924,0.520662465514788,0.996268161072708,0.999158468472195,0.883837065573887,336.741208214286,339.140679032258,367.599814285714,343.368423076923,7.4587695807476,12.7534479285957,23.2740748720224,26.7384490991354,248.126725,245.54955,224.3888,247.34325,402.19165,402.08745,443.561975,444.662175,280,124,84,26
"ZNF184",0.218359810133367,0.277528947368064,0.999539155026997,0.743220259286013,0.219254314334185,0.221874699927892,239.379149285714,221.122491935484,219.771847619048,257.587807692308,5.40304856701412,6.77747931333199,9.77872735317277,21.1224723003826,175.637425,163.37485,160.126875,197.84815,279.7987,264.82785,266.42515,287.081925,280,124,84,26
"ZNF500",0.090319155742679,0.0153519434101307,0.831772164037027,0.998763820419143,0.55412656005441,0.276018112170963,253.343503928571,232.233177419355,222.222767857143,255.937719230769,5.39457752203659,6.07955627835913,8.93176750617725,16.2540831666603,190.496325,180.981625,172.183675,204.3757,300.66875,273.2898,248.4926,289.640925,280,124,84,26
"ZNF419",0.01034180345226,0.0127245531255494,0.989944787328058,0.616684112846785,0.977812078285835,0.937802996145085,175.4482725,152.554455645161,149.600733333333,158.474165384615,4.13301804146522,5.95953102396299,6.5158559207898,17.117808956402,127.253675,106.7609,106.8983,105.76085,210.0055,184.681275,190.093925,181.2223,280,124,84,26
"ZNF175",0.0427082774990156,0.295753264685715,0.966338442729564,0.939202520600059,0.243972445668187,0.43824195870138,119.444411428571,104.776257258065,108.175782142857,125.535803846154,3.0838096296839,4.17158062919829,5.25474452393937,15.4664665486052,85.3066,70.465375,72.224875,59.560575,156.565775,132.3643,142.31935,142.235825,280,124,84,26
"ZNF14",0.00207623655055644,0.00185536587491419,0.9702691347384,0.545699847421301,0.951345732054472,0.857996332020952,194.960147142857,161.020711290323,155.484613095238,171.081473076923,5.80836832743687,6.70701251539367,8.43840795018094,12.824363771348,132.884275,113.455875,103.1159,115.395625,237.216125,177.248,183.370225,213.947125,280,124,84,26
"ZNF85",0.149463514537884,0.445695763857558,0.990114356508993,0.500314741374027,0.992958309848241,0.968896292562193,111.240653928571,92.0012588709677,95.638605952381,87.0547384615385,6.1230432603686,5.02894161583828,6.07979432259476,8.97177839143145,62.548625,52.004525,53.756175,51.628825,130.52365,115.148725,126.549975,106.75395,280,124,84,26
"ZKSCAN1",0.688624812299431,0.573338882047887,0.991530636857345,0.100899249324172,0.363281290015244,0.510525048894609,628.601901071429,680.148775,697.901745238095,832.533826923077,20.6090211693763,38.4370300088023,67.7785208602975,112.324388130391,382.4612,376.8454,405.85945,460.89685,789.18485,906.009075,804.816,1104.66185,280,124,84,26
"ZNF862",0.603354536013339,0.0134409623831896,0.310466167797828,0.997087754466411,0.84945128265849,0.243734010179505,466.464312142857,431.687192741935,368.083916666667,477.245861538462,15.3087253705616,25.3713945472363,24.5897249380982,59.2595445197979,281.071825,241.84215,182.856125,285.45625,586.76795,528.993925,493.348025,587.6766,280,124,84,26
"ZNF684",0.169864107902785,0.00481468200344626,0.512196579068797,0.4246260690754,0.975039592901688,0.966544514067769,65.5648442857143,57.6876870967742,50.7521654761905,54.4661884615385,2.44413437863705,2.96147443141379,2.20098667899849,4.00573051159817,42.222225,36.066525,36.594075,39.042575,75.708875,67.015975,62.570925,62.687125,280,124,84,26
"ZNF430",0.861689095460877,0.773773174972089,0.994880712768797,0.871951499326605,0.987466598649052,0.998414456377494,124.371118214286,118.096239516129,115.536472619048,112.797161538462,4.70370784703924,6.90979104569269,6.47414056926947,9.47430349035193,80.801525,75.16345,76.32965,72.268475,150.386,140.72695,147.885025,154.31245,280,124,84,26
"ZFP30",0.0371329372572259,0.959689083150825,0.371379973493259,0.998485930884771,0.439218118341774,0.974437585583974,202.786104642857,172.312434677419,196.286207142857,206.276288461538,6.51252422741633,8.08730964538766,11.2788885438212,25.8524155811842,134.088225,113.83575,128.399675,129.06395,240.59465,214.32175,246.1165,264.495375,280,124,84,26
"ZNF549",0.241828717717408,0.0721721490738688,0.891536004445066,0.999353865934335,0.719136522788575,0.462482944376007,166.955429285714,150.531091935484,142.320614285714,168.987253846154,4.83344160154515,6.74945172470026,9.02284678868833,21.1101532215889,108.694075,102.620475,73.9215,87.002325,212.145475,197.7646,193.14185,218.886125,280,124,84,26
"ZNF211",0.00523372507134967,0.0122329927737758,0.99852468348495,0.365778756898333,0.999401241420113,0.996475808433469,250.067145714286,206.744837903226,204.003476190476,209.838346153846,7.78169530239585,8.79733775967944,13.1840365710354,22.1655612825921,163.0317,138.583475,118.731775,129.23485,311.353925,255.21325,268.428325,266.33195,280,124,84,26
"ZNF205",0.822101820502361,0.999802684739328,0.883543614303833,0.551287428700476,0.844918434818379,0.59511383630009,309.039271071429,296.464681451613,310.410319047619,272.666207692308,8.68115800751481,9.17467061381777,16.0599847143201,19.9676609810324,217.56335,226.8673,211.69245,196.18195,358.41,353.2358,381.4993,360.713025,280,124,84,26
"ZNF45",0.235065878967366,0.989525987743904,0.648633604628607,0.951593281684876,0.971677979763949,0.989448052969905,234.662236071429,217.679389516129,231.429295238095,225.582261538462,5.12712164074373,7.18465799732544,8.96098937394668,15.2423923893675,180.592325,162.428,183.52845,180.647525,273.97315,254.212275,268.80115,288.3013,280,124,84,26
"ZNF133",0.0110591354128426,0.0471328716431355,0.999846087398419,0.680890447706027,0.961363037103091,0.974497613440879,310.424102142857,264.784491935484,266.240211904762,279.216019230769,8.54657822995206,10.7141603183794,14.0061967143502,32.6456832737858,214.78895,183.182475,178.266925,183.508275,372.881825,315.006225,310.3741,340.836275,280,124,84,26
"ZNF436",0.865526443569963,0.683930154348898,0.980635699700105,0.953500630160605,0.812634848646523,0.694085852595859,434.6116025,419.982128225806,410.476770238095,453.367711538462,10.1399700915473,15.0511830143327,18.1567350908444,52.7899047584725,321.274675,295.81615,297.59305,281.43695,498.950175,484.01215,482.452825,503.42855,280,124,84,26
"ZNF484",0.964646446916443,0.807153441667054,0.658209957755823,0.567592567607944,0.754102398901468,0.336421916792934,116.122613928571,120.309519354839,107.011382142857,137.806976923077,4.81057047873427,7.92150698178477,6.92293480145491,21.9004271149655,68.19385,67.61325,64.9745,88.433075,135.14395,144.233025,116.066025,129.180725,280,124,84,26
"ZNF780B",0.00666957192385198,0.257025325948715,0.822695988352357,0.977990338451864,0.598818840985641,0.915133842196188,263.299766428571,221.644916129032,236.163760714286,253.512773076923,7.59033902941952,9.45621744119444,11.8734964556833,22.8978972181435,172.29665,151.159375,154.08975,177.419475,320.068375,271.400575,312.1794,327.499625,280,124,84,26
"ZNF557",0.00293022441407031,0.00529709934614153,0.993920380550213,0.157200887628148,0.99500535607001,0.999878110923041,158.314271785714,137.294460483871,135.253176190476,134.379319230769,3.50635710630526,4.64301112036186,5.58327047237842,11.2539548315316,115.556525,102.7672,96.531825,90.8904,191.338875,160.429075,172.9885,169.68675,280,124,84,26
"ZNF337",0.00073184899777845,0.0235854429325437,0.971484401998952,0.61079170904622,0.869643457466677,0.967790387941907,493.386782142857,393.175096774194,408.136225,432.934161538462,14.5832034184005,16.1537789746237,32.2577196549678,50.6538599358679,306.11525,249.633975,233.910525,248.323525,618.9418,489.4884,492.564775,542.668825,280,124,84,26
"ZNF317",0.124731390043625,0.975698360733103,0.555306172368282,0.833224173679451,0.99084535816344,0.949028953771855,603.439832142857,566.596118548387,595.399717857143,576.558638461539,9.88300900047881,11.4592206201795,16.6313827863601,33.6728014694536,499.653875,481.087725,485.96255,441.26965,703.839025,663.036975,687.42225,675.909875,280,124,84,26
"ZNF426",0.607334716991936,0.544113735326065,0.995642112916071,0.916634123808725,0.999999999781755,0.998880301495338,103.222316071429,97.2479040322581,95.7779392857143,97.2561192307692,2.80151177170666,3.45899644907707,5.22812822466264,8.41688563934157,71.264025,74.640175,64.260525,72.2062,132.51245,113.13215,120.62395,112.767875,280,124,84,26
"ZNF331",0.867834806417072,0.79864567690643,0.996508075463559,0.442981241139132,0.272834101800015,0.242993416558869,550.333091428571,516.576786290323,504.25936547619,674.610534615385,21.6496929464824,32.5210533283161,40.0300576414783,176.503901675862,313.98675,283.9013,315.5233,313.41605,680.6047,656.05075,600.199,672.65195,280,124,84,26
"ZNF227",0.159841158566505,0.987403041076119,0.564319643696201,0.925103692269376,0.360989292119425,0.875861550374785,231.313058571429,212.675837096774,227.8912,241.883184615385,5.25673530306328,6.68663573410611,8.75658283102838,14.2305296098826,174.4775,166.16735,168.8942,178.8069,264.362275,259.975925,271.122375,298.02395,280,124,84,26
"ZNF141",0.574207748050317,0.156347352239245,0.823283729431025,0.235620708751002,0.0721581260569201,0.0213069768667011,79.1209939285714,73.8882048387097,69.2704095238095,93.7356730769231,2.19158192658808,3.56041578946874,3.49639974507448,10.7654915402311,55.817725,51.551525,47.7953,65.787675,91.808675,82.725125,86.563275,106.38235,280,124,84,26
"ZNF304",0.162708851929329,0.0443672750912537,0.887143282158764,0.993641701795325,0.571363326696655,0.32797423648153,266.2929175,244.426838709677,234.419792857143,271.555688461538,5.88949562394459,8.94836469788733,9.81691779324971,20.1714290340466,207.85315,185.38285,178.0589,184.468275,320.7089,295.019225,291.4204,322.239,280,124,84,26
"ZNF132",0.48471212960305,0.94558482906394,0.932046477349976,0.721273167453336,0.320351890384628,0.586256343201229,80.3329339285714,73.1813983870968,77.1278166666667,90.3335076923077,2.78477885313511,3.60127133485526,5.92373075968161,9.34454757284683,42.854875,44.402625,37.176175,56.1071,108.373625,101.301125,105.6449,118.8741,280,124,84,26
"ZNF20",0.00228675267650513,0.0174452834665746,0.999375082676977,0.674178932254014,0.892761330490278,0.929700102152919,115.0535025,99.5966725806452,100.281691666667,105.768915384615,2.57951361904077,3.05574175537152,4.03587559559209,8.8114893487846,85.472,76.42445,78.897675,74.73435,134.602575,113.81655,117.71915,130.733625,280,124,84,26
"ZNF670",0.796483813207738,0.236913961928614,0.773281655992765,0.909107383747586,0.998029035591295,0.972747175902687,85.9229467857143,81.2030766129032,74.7336928571429,79.3788576923077,2.96716549417112,4.63578033005557,4.11193746112904,6.90819085002762,53.27645,48.683025,52.872225,60.10755,105.3135,97.303,88.001925,87.58645,280,124,84,26
"ZFP37",0.0730180828174302,0.134252299635535,0.999947398454228,0.987955189421301,0.802646101354293,0.803685711666585,51.5283528571429,41.8038072580645,41.5273666666667,49.0425576923077,2.46678475336908,2.60180596194153,3.33797542951137,8.44496047852696,23.03755,17.058825,16.04595,17.8015,62.450025,57.960625,59.2442,77.293025,280,124,84,26
"ZNF189",0.664759673838561,0.112850612893507,0.686379920084093,0.250950895916681,0.634206116228079,0.970269670729139,484.408786428571,457.466141129032,423.249405952381,401.296219230769,14.7520601877766,16.8059418631016,19.2938350415749,29.5433397805665,354.583725,324.2742,307.8593,306.7793,564.53955,549.747225,500.06665,507.95185,280,124,84,26
"ZNF434",0.16555793854826,0.0194625259668326,0.756631364726098,0.941611364801752,0.960455777830174,0.691888273176694,355.087885357143,334.55237016129,321.69668452381,344.364742307692,5.4353093968819,9.35544213812632,8.53797340967995,16.5061676654108,288.045375,277.9466,266.632275,302.456275,407.46415,373.208,364.813,384.422475,280,124,84,26
"ZNF287",0.285835348463378,0.00201925169024242,0.270734228838094,0.649683141469737,0.996329196307341,0.789493526250215,93.4136467857143,84.1629701612903,71.8303535714286,81.8909461538462,2.85742696516506,4.61392861204153,4.71143258705605,10.4596500931168,59.145025,49.903025,39.1444,37.228,119.658375,109.4642,93.1446,118.419325,280,124,84,26
"ZIM3",0.999861468406481,0.691496405089131,0.799414473569082,0.990698128365513,0.994649646659058,0.987041967234229,0.0109871428571429,0.0117435483870968,0.0241321428571429,0.0168923076923077,0.00518870158011467,0.00721769462584509,0.015373857668147,0.0168923076923077,0,0,0,0,0,0,0,0,280,124,84,26
"ZFP14",0.0512619855444716,0.205642134726524,0.995313900759352,0.93134643563092,0.892389960760098,0.950498826793326,176.215230714286,155.053111290323,157.61125,166.783269230769,4.74269253406402,6.28184795140294,8.70233090955796,11.7263839724559,121.1602,105.031325,105.584375,131.181325,212.909575,199.1747,188.629875,207.952625,280,124,84,26
"ZNF473",0.883527333226714,0.99652828144305,0.982484811840625,0.644424772339569,0.449452691597319,0.63348572604074,229.863266071429,222.469151612903,227.374303571429,252.325161538462,5.28523209111988,9.53912212851347,8.52410085995222,24.0274844664721,170.1681,157.2623,163.613075,165.105325,273.596775,246.91555,282.28625,285.94905,280,124,84,26
"ZNF614",0.305513035167712,0.721981538753441,0.977604946995995,0.606870727096985,0.990415194417413,0.947848057272249,294.364669285714,251.003852419355,264.231948809524,235.923961538462,14.7224786901813,19.8027111697827,24.5457810624205,17.3287373950024,172.47605,147.07085,155.279575,172.9592,332.11055,265.32595,277.86275,307.0868,280,124,84,26
"POGK",0.999868219570817,0.551807800001244,0.617588600414495,0.73802521740223,0.78694837973054,0.344972336002454,1911.61855571429,1916.59058548387,1806.06241666667,2046.18991538462,37.3156410690986,57.7296411944068,71.0558674512087,159.521082593416,1449.316975,1461.958175,1397.903925,1423.02695,2256.019975,2284.09575,2275.32225,2676.962225,280,124,84,26
"ZNF514",0.182532477702233,0.649406336900561,0.955421186745848,0.999999415167696,0.73749401695779,0.913286622151965,271.0069925,240.099099193548,250.436910714286,271.349242307692,8.75349508528648,11.8869752484957,15.630323857855,25.8441650560379,166.943,149.339925,157.40425,155.3214,327.3633,296.111225,296.139075,393.9895,280,124,84,26
"ZNF300",0.797266646520289,0.8540751187519,0.999999875357466,0.583462497219946,0.87730271981902,0.891153266880268,112.312045,101.549358064516,101.441035714286,83.9300769230769,7.08830014165644,8.78814428660369,11.3987685203225,10.0252006221756,32.534925,33.41745,30.27455,48.059,154.565675,136.177575,136.60535,108.17985,280,124,84,26
"RBAK",0.996185358299707,0.971107614360265,0.996215172660259,0.850211069089347,0.815506405415453,0.758575922513982,492.561958571429,487.985438709677,482.005926190476,524.395203846154,11.5106287369694,17.5371889522251,19.8213068562245,39.3360709957317,361.72125,352.960725,366.57,389.9267,583.6844,567.927525,593.50695,666.343575,280,124,84,26
"ZNF92",0.680208659378734,0.996090996679,0.913701651947179,0.83369060015288,0.994901317799193,0.916612655038104,273.842716071429,290.585249193548,277.701123809524,297.903703846154,7.26096898646399,14.7037822529245,15.651219225822,34.002790559703,186.704375,183.231375,181.10225,171.040675,328.810275,340.629875,324.638275,320.140325,280,124,84,26
"ZNF157",0.36171877394539,0.938628610417639,0.882324028432381,0.899234507816995,0.452820893423769,0.77512249525831,2.676295,1.93139838709677,2.37191785714286,3.27880384615385,0.262941738506576,0.235535073699876,0.577914728219337,0.927765325988798,0.344525,0.291525,0.32185,0.4025,3.3726,2.2608,2.326,3.543125,280,124,84,26
"ZNF182",0.442871751399619,0.064247100573304,0.723494894594856,0.484435976233852,0.929564099684586,0.999858936940295,215.11906,202.188415322581,190.335616666667,191.656034615385,4.86836879606934,7.16046781912881,8.25877315489612,16.7157327456455,166.304925,155.243225,139.86335,142.047825,246.305475,239.6804,234.803675,215.934,280,124,84,26
"ZNF673",0.421859533485039,0.26245115345102,0.971264164527273,0.644478973490286,0.985184101696067,0.99992540909127,241.402771428571,222.330729032258,215.111977380952,213.573530769231,8.11052477958405,7.72658083047871,9.79465806935014,13.3860426245696,175.51055,166.045275,161.51705,165.563275,272.8945,257.324525,243.242875,258.261675,280,124,84,26
"ZNF41",0.914682192438743,0.670967083263024,0.959730148174847,0.993508188779538,0.999850019660849,0.980611272344968,243.332381071429,237.830796774194,232.340476190476,239.091376923077,4.32919462988559,6.84380463071252,10.6201795246977,15.2781758509443,195.9843,191.79005,171.83155,192.401225,287.7446,266.27695,270.4773,286.468875,280,124,84,26
"ZNF7",0.932184703027809,0.570483274160786,0.905816652878048,0.993566371930488,0.946379976193249,0.774774921258251,527.095995,513.262866129032,492.800051190476,538.665442307692,13.0898062934567,19.6618577489032,22.6886607279518,26.7454711316153,377.315475,351.6501,340.046325,445.258725,656.821775,614.735075,594.585275,616.006425,280,124,84,26
"ZNF214",0.00199453218971146,0.154439317823919,0.806244229976088,0.868946233953809,0.0567480049824445,0.244303673083305,43.8961828571429,32.8802556451613,36.4798119047619,48.3646884615385,1.83474867151901,1.88047716015868,2.95150021950263,7.16148094439503,19.3647,18.91705,16.239925,18.876475,60.0685,44.252925,47.6604,80.4222,280,124,84,26
"ZNF215",0.565740782760896,0.988878492236328,0.582952248896378,0.992962577089473,0.979884703339676,0.974254033487542,44.621035,39.2055475806452,46.1525511904762,42.4614653846154,2.37421646264178,3.06172320666776,4.53782014505799,7.65994801636296,16.284025,16.61635,11.949625,11.203425,59.019675,52.811475,61.079625,58.986225,280,124,84,26
"ZNF547",0.0370860221824766,0.0754002278572671,0.999853216812341,0.513846684499266,0.999984604323333,0.999813777869175,42.7096471428571,36.8573370967742,36.6456916666667,37.0096076923077,1.28188991738482,1.67466680117411,1.95862296987492,3.87519381599235,27.36505,22.72725,24.04705,21.9312,53.071775,47.712375,45.6899,44.4186,280,124,84,26
"ZNF773",0.0262444461906232,0.28870465775489,0.935863134468057,0.759024265480355,0.965314915745547,0.999793244121291,121.2975075,106.040234677419,110.216217857143,111.155726923077,2.94482048365779,4.54000581688575,5.96931458308375,8.80285687594231,90.0663,74.00355,70.1915,75.585275,150.716175,134.780825,139.40475,133.4114,280,124,84,26
"ZNF776",0.0219698591240034,0.0128512315128355,0.960931006944517,0.946261423052007,0.797968330729359,0.63532760275142,368.718033928571,329.790414516129,321.061891666667,354.527257692308,7.79896854568384,10.3043669689196,13.1523588501715,26.9177716807615,278.99925,245.327875,242.588425,229.433875,447.3094,388.21205,387.3085,454.28275,280,124,84,26
"ZNF256",0.0657706720109927,0.39165975854952,0.959918507813987,0.593614593766536,0.073477363920223,0.182119869941048,87.6357482142857,74.3103,77.815930952381,100.475361538462,3.07412389121209,4.00957868560406,5.42493464676483,11.5165778744076,52.580225,43.11095,33.2808,64.58995,111.611075,95.3564,104.527575,110.006825,280,124,84,26
"ZNF599",0.45480028675257,0.563970977240838,0.999997386117343,0.945635001305105,0.587347686196106,0.610884750582571,94.7834757142857,87.2819516129032,87.1526976190476,100.140053846154,2.93591593971862,4.04235653106405,4.94401663074877,8.24268408381682,61.71295,54.524025,63.074125,68.05135,114.0188,107.07515,99.0866,130.98815,280,124,84,26
"ZNF18",0.124662803502127,0.436128953712837,0.984577597642503,0.887131799787814,0.976548125730758,0.99821544720785,168.032637857143,155.576515322581,158.214251190476,160.230957692308,3.27549896964116,4.21904684279295,5.74237544472618,10.0652060961209,130.7779,120.24245,119.639525,122.731525,198.5666,176.9711,191.17425,190.088975,280,124,84,26
"ZKSCAN2",0.475693597515944,0.982106331049302,0.868499656443871,0.848618070315951,0.443243248480293,0.77799474413287,191.564274285714,179.013802419355,187.799111904762,205.032880769231,5.04955641504734,6.79117659891935,7.16169711307905,20.8309660107595,140.776275,132.793525,143.102175,136.586125,226.93655,209.0034,224.26275,229.76805,280,124,84,26
"ZNF689",0.987619428907624,0.55422656326945,0.802030508775549,0.993733218229364,0.976158073453196,0.768067759077228,149.573493571429,147.288991129032,139.072525,153.016457692308,3.86074810211386,5.93131850712323,6.6832855094529,11.8566538633762,104.774125,107.190425,103.974,109.856025,181.548675,176.6771,173.137825,181.392325,280,124,84,26
"ZNF19",0.362109456778505,0.797087324349809,0.971534631720816,0.980854959584653,0.969330957493191,0.998621562680348,85.0572060714286,78.3815411290323,80.7399083333333,82.0766769230769,2.24610021367838,3.10282140154398,4.63772054841522,8.17333890969772,58.30555,53.03015,50.7867,44.547075,106.37515,94.211525,93.611775,114.59345,280,124,84,26
"ZNF230",0.0476948416384947,0.139265047659857,0.999743131325425,0.994899559167153,0.420407092049621,0.491175121849278,101.431975357143,91.533485483871,91.9805130952381,103.199569230769,2.22697838263176,2.99011264938671,3.31566156446163,7.55207553058662,75.711625,72.31585,68.46065,79.00875,119.219975,106.19085,111.992975,124.4678,280,124,84,26
"ZNF222",0.207758337710984,0.981161998239367,0.655634820182663,0.960902254260454,0.956978764116736,0.995246383927284,69.4840110714286,63.0954290322581,68.0461571428571,66.4249961538462,1.83259113319582,2.48781888311231,3.72127097917554,4.97212035875883,49.055875,44.918625,45.76035,52.13525,83.6266,80.47705,80.431425,83.1412,280,124,84,26
"ZNF221",0.903311803949402,0.755901195255561,0.504705838820673,0.89348111992433,0.740208818668373,0.999645033136162,13.6559807142857,12.9147112903226,14.8924345238095,15.1173038461538,0.614405484780045,0.826368099405426,1.16981485285547,1.78961778750041,7.5197,6.042125,7.8434,9.0423,17.2329,16.9195,19.22885,18.7461,280,124,84,26
