"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF195",0.200727149816256,387.656268693009,368.604912299465,8.73630826157277,12.363118760708,281.1671,245.85615,460.3313,444.0312,329,187
"ZNF263",0.274532316631507,692.539308510638,672.833811764706,11.0553298617461,13.8788202842242,562.2664,549.55855,777.7035,768.60955,329,187
"ZNF200",0.0500234359914927,216.717130395137,230.880413903743,4.07352500910757,6.33344087969416,168.6526,175.0383,243.2245,263.69275,329,187
"ZNF582",0.285148455513877,31.9656507598784,29.9170058823529,1.0927860596297,1.65972907815159,17.8828,15.22715,41.4304,41.20335,329,187
"ZNF285",0.111781379917332,44.129503343465,38.8575443850267,2.01640423762399,2.58534986596576,15.1072,11.2526,65.7718,52.13655,329,187
"ZNF275",0.00494469459818125,686.433090577508,614.200360427807,15.6383442300121,19.8735788188935,485.1,427.1918,848.4252,735.6543,329,187
"ZNF37A",0.00523552203235467,408.660380851064,365.303113368984,9.42774081536625,12.0608355894051,300.6144,243.3232,505.3072,438.6407,329,187
"ZNF510",0.00223641493878324,225.835240729483,206.222767914438,3.96192992291345,4.80617477424991,176.5799,159.6559,270.2889,241.18845,329,187
"ZNF506",0.000459179982385094,352.729190881459,295.211943315508,10.6027771699282,10.9541327809072,239.5915,192.7064,426.0327,368.62135,329,187
"ZNF324",0.144901545382735,156.849124316109,149.689655614973,2.89207881470627,4.0521137997818,120.4744,113.3867,187.2902,175.4935,329,187
"ZNF671",0.00211057275272897,139.939643465046,119.027128342246,4.12744704313939,5.27767392618264,80.4721,66.8324,191.5169,162.13125,329,187
"ZNF416",0.593036742955514,107.203379331307,105.064149197861,2.22474923852375,3.58313334979658,77.2293,74.59245,132.0755,126.3543,329,187
"ZNF586",0.0193525908365821,163.99297325228,150.135759358289,3.54520488483315,4.74104366509429,121.1158,108.1689,191.1291,181.69505,329,187
"ZNF446",0.441439170768807,213.365044680851,207.340097860963,4.67917295473901,6.31229678487573,161.7538,147.66885,259.0557,245.06825,329,187
"ZNF8",0.837375683315374,96.6608741641337,95.8699860962567,2.19559318753211,3.34340420454889,71.3112,62.46485,114.6116,121.4313,329,187
"ZNF264",0.0211215439550593,660.435889969605,608.35706684492,13.9438370992858,17.0318070633356,465.368,463.73125,810.5144,744.31615,329,187
"ZNF213",0.536693878650833,513.976789665654,525.148083957219,10.5777745091592,15.105029987841,386.2693,400.0816,622.7218,618.2485,329,187
"ZNF343",0.375486895653959,193.911273860182,188.001520320856,3.7007464885645,5.97676070853023,149.4688,139.2374,230.4012,219.34995,329,187
"ZNF302",0.650972859598474,477.801513677812,468.536084491979,11.9852882057593,17.102448743237,339.4783,323.9759,583.7104,571.1661,329,187
"ZNF268",0.801210555937989,344.319609422492,340.921417112299,8.35919354925639,10.1898547156117,248.5238,237.0003,410.6907,418.4485,329,187
"ZNF184",0.0208494518028475,239.430140121581,220.806075935829,4.99851569956042,6.01992317068709,175.278,160.69265,279.2532,267.1738,329,187
