"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-[Unknown]","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-[Unknown]","count-1","count-2","count-3","count-4","count-5"
"ZNF500",0.999954541148743,0.942649388184613,0.00766030764483827,0.997117206765214,0.766367254583337,0.119859006159206,0.965185697098306,0.0220750052073821,0.989508114295971,0.289131325024305,0.999840157032776,0.97960534614408,0.51556165367951,0.879736608091559,0.607770158511229,282.3638,270.314151315789,227.821878991597,254.32818,234.038383928571,301.152575,36.7192,12.5392209104487,6.23868675335971,7.6775446609904,5.85258844008968,26.4743869527189,264.0042,196.47465,177.38715,195.03295,179.97845,260.357525,300.7234,335.104425,274.226,307.49015,280.54525,345.2598,2,76,119,135,168,4
"ZNF419",0.960167870553812,0.8477396525212,0.582872753412092,0.901030729444368,0.91101777137794,0.977814759945701,0.830681243106545,0.407133865864178,0.999961508130469,0.918229419084705,0.463661821394702,0.418530390671139,0.712710298123812,0.593710359078945,0.736567722829908,219.6579,178.199577631579,161.740751260504,168.09974,160.132092857143,111.802025,34.9889,8.0335392150288,6.18142828881105,6.02197955272101,5.36437145482758,11.5557284144687,202.16345,140.906525,112.33785,124.486,113.965225,94.19925,237.15235,204.480775,198.56645,204.7794,196.84435,126.597975,2,76,119,135,168,4
"ZNF175",0.996691235343703,0.930495866220427,0.198806600327305,0.995961967006317,0.999999173912375,0.10535136214741,0.980635089768334,0.861994859132847,0.671924650466539,0.807338787248149,0.892537718141976,0.867823513807998,0.996830150185374,0.873296398259693,0.96088689077573,139.25735,121.286553947368,103.856975630252,120.618937777778,113.088505357143,91.2194,32.98555,5.82792298478097,4.41666826256362,4.90956715515257,3.89992334453705,13.2394283661217,122.764575,89.25875,75.4399,77.35665,74.566425,71.284325,155.750125,158.676475,133.5953,151.42185,143.501625,106.695825,2,76,119,135,168,4
"ZNF14",0.981549424091443,0.999999751502222,0.00247918259308133,0.999734806410307,0.297840931197315,0.326538200518334,0.999925192981795,0.126539803368781,0.504882274637197,0.998622734133338,0.99988205092043,0.730953863405398,0.99957649681525,0.96374993335142,0.97812871919948,163.8532,207.978594736842,159.436316806723,181.805285185185,177.71932797619,145.340575,28.8358,11.2920131894845,6.08255602125171,6.82797152093532,7.84963528298056,15.9909098592698,149.4353,149.345875,115.81165,123.4038,117.130425,131.56015,178.2711,242.76035,189.4989,246.64195,222.8287,155.045525,2,76,119,135,168,4
"ZNF85",0.999595365941786,0.989080353690841,0.657880883484558,0.994390375031605,0.870321197687265,0.996871568214072,0.999502848006036,0.999999907580873,0.477141974114204,0.769287704619409,0.993632847036179,0.996073077313763,0.999999749022136,0.999966061008019,0.996388552286883,130.23025,111.143157894737,92.2985630252101,97.4160303703704,110.46179702381,89.238375,14.36905,10.6065783290957,5.17638352439058,6.81345795474016,7.85236876966512,27.0410384141208,123.045725,69.251325,52.06045,54.2019,59.0974,57.27995,137.414775,133.32515,119.7019,117.57455,129.46665,108.273125,2,76,119,135,168,4
"ZKSCAN1",0.992326822675218,0.918773293394132,0.336014981089269,0.990727905329128,0.999998272939486,0.224743800001796,0.964387633742657,0.837445031821317,0.887472579889453,0.782651045342565,0.999995634377323,0.991171697876814,0.844093271729604,0.988446490060864,0.937696500490608,430.8182,611.676402631579,740.41753697479,618.186546666667,683.833239880952,478.170375,169.356,36.5981404509434,41.1651959240409,31.8736387007796,39.8221052320856,74.4302132952335,346.1402,358.49405,436.9798,350.10015,392.05185,450.12725,515.4962,821.3634,943.76975,769.7348,795.777775,551.693375,2,76,119,135,168,4
"ZNF862",0.999995332374573,0.999999999916682,0.983014049334621,0.9999994013517,0.999933976592407,0.993551015570284,1,0.984612989880242,0.999999812179776,0.994570980059157,0.96848014162159,0.854268204578102,0.743365358442203,0.818445810950598,0.748836988157837,437.4997,461.584872368421,434.812614285714,453.365983703704,436.928514285714,619.174275,18.5102,30.825838688391,22.816412230362,21.5396488493239,21.8557627117722,140.124768071205,428.2446,257.108625,260.2843,274.45135,248.8402,421.862275,446.7548,632.553275,555.78915,562.8921,559.72875,719.8961,2,76,119,135,168,4
"ZNF684",0.903410946892914,0.980711927879266,0.574620909795319,0.971338833927204,0.758259145650179,0.999039285996353,0.995469492392268,0.0701638802012932,0.859741767680345,0.598832789586995,0.999911651553218,0.894290778448598,0.990736987253682,0.982139214591545,0.999446408478868,42.6678,69.2852434210526,60.717718487395,62.3964622222222,55.802530952381,49.772325,6.1127,4.86861564590908,3.79119418349818,3.23158493301987,1.9515933640705,4.05697863160403,39.61145,46.55065,40.2683,38.9828,36.6618,43.4256,45.72415,75.343925,69.23675,74.04205,67.5106,55.901325,2,76,119,135,168,4
"ZNF430",0.998551782952155,0.999990674958132,0.796603429052493,0.998308855252084,0.999999929682741,0.628040235689828,0.998757481212073,0.999999525144485,0.68089693679444,0.999983315228187,0.995004437100812,0.99952880146392,0.982380005180506,0.999607853564802,0.999308223642775,102.6439,124.439247368421,110.425976470588,125.026934814815,123.60885952381,136.8229,5.37,5.56561822488829,5.04277091582181,6.35828338879278,7.30176272829842,32.6514447348301,99.9589,90.606475,74.128,74.36165,74.8694,94.878875,105.3289,143.089575,135.19,158.63065,149.407275,162.507625,2,76,119,135,168,4
"ZFP30",0.992131928955928,0.939305898093566,0.558738367735132,0.987044048200256,0.999577407914665,0.613353481924177,0.980078626141776,0.986180972003113,0.799011487496274,0.998741401866307,0.999999999988042,0.967846603516266,0.793420848430643,0.94739275630022,0.92138068235732,139.46565,183.597252631579,209.362799159664,188.391298518519,193.228199404762,140.351225,6.87585,10.4543437723973,11.7826265758107,7.85498424763442,8.15672689309717,22.7930930249486,136.027725,129.7494,140.7079,128.22895,123.114875,106.736425,142.903575,209.3598,248.4385,231.5914,245.3752,169.3773,2,76,119,135,168,4
"ZNF549",0.99990304824912,0.99999892337389,0.983747921394237,0.999998068775747,0.531843388388533,0.863680650621378,0.999999711346239,0.959851628703184,0.999994431949771,0.879109702705331,0.885587007370725,0.255463528202433,0.350127540708926,0.525923295470243,0.362810539371316,156.77715,170.56565,162.32802605042,150.542602962963,161.031126190476,79.332075,27.85725,8.76361760315579,7.94726298354671,6.80705873204907,6.49119927547265,28.0813480972209,142.848525,118.822375,108.47375,95.37025,97.4447,45.32365,170.705775,208.807775,201.14165,201.07065,212.145475,115.474175,2,76,119,135,168,4
"ZNF211",0.999990876427087,0.998751641015213,0.0920236505788407,0.999998418890273,0.9999315014355,0.0556643487130664,0.999387275348229,0.122814592231718,0.999510462951056,0.0708484839299167,0.994600199829159,0.876781860893332,0.999190090088284,0.896296311672223,0.997900911578513,245.80055,258.490525,211.506752941176,254.677253333333,216.259007738095,189.148075,67.22915,14.5858795822304,9.31027210739499,12.0987867040637,9.01678501149978,17.1769022256331,212.185975,179.032275,143.1725,162.62415,130.324775,174.0869,279.415125,312.536925,257.7908,322.3272,275.0852,206.466225,2,76,119,135,168,4
"ZNF205",0.786702208473553,0.807856893794006,0.999927848775691,0.764686043527732,0.999986078188816,0.997940495334799,0.813251164950379,0.999654170741222,0.999999549262372,0.993480469735048,1,0.459396773891767,0.490118573230464,0.418124028854045,0.496972948097452,427.17985,301.474303947368,305.862238655462,298.398694074074,307.153480952381,427.185325,61.50045,12.9850128244095,12.1016711640803,11.0462816355658,11.7190411730921,50.5846496794791,396.429625,229.8958,220.4518,217.1321,209.85505,342.656225,457.930075,351.440975,362.38255,354.43635,366.642525,508.92635,2,76,119,135,168,4
"ZNF45",0.878249058687032,0.941879155110032,0.934313427385857,0.890076374075764,0.99997523296012,0.946052940927375,0.922511144545865,0.985285017016665,0.998862040102516,0.992397535022729,0.999999439165895,0.541041026042278,0.709162435162426,0.562063457736783,0.646365781111314,170.04575,236.470801315789,224.843031092437,234.333525185185,228.733521428571,164.011675,7.15375,8.13425378759532,7.61397034133772,6.67781954152141,7.2726111523377,27.7345249989784,166.468875,195.48765,171.58485,192.0964,176.0707,153.2268,173.622625,281.26065,270.1462,271.5591,265.42335,198.445475,2,76,119,135,168,4
"ZNF133",0.999912216341391,0.99273846769195,0.558286557689107,0.998204924641643,0.927366977948771,0.961098384781752,0.995681683773055,0.697992273187448,0.999140387653157,0.995047419087187,0.956764305728427,0.87198245637813,0.986770289844106,0.955492239117239,0.97645547394013,245.6365,268.372921052632,302.060580672269,287.577540740741,296.004175595238,347.90245,65.3391,15.3439573802976,10.7402255456911,12.2944021431328,11.6181542869853,25.6207999380224,212.96695,190.5052,214.2084,186.59035,193.468425,303.77415,278.30605,329.544125,358.1374,335.2968,356.455175,391.76605,2,76,119,135,168,4
"ZNF436",0.556685611373995,0.889640105987289,0.0479547910579425,0.876589737114587,0.0609375766482998,0.999975272169611,0.883964914978361,0.0341535085832201,0.999999765823703,0.99999634676447,0.870418083199933,0.998294956958799,0.99859576674357,0.999187433922261,0.998823830775041,282.34395,490.164048684211,416.520256302521,420.422374074074,417.980093452381,452.43165,15.93135,23.1248901202575,15.3028204399925,15.9714603348177,12.1403089409949,70.5101965074851,274.378275,378.7554,306.8424,298.81845,303.19135,393.993075,290.309625,553.9869,481.3055,485.45245,498.8827,507.381075,2,76,119,135,168,4
"ZNF484",0.931918677054822,0.843347444955056,0.87892654841584,0.82757754589208,0.791540986019638,0.999975424165239,0.750335978351324,0.311079377784408,0.911298961434198,0.954883272414048,0.931101021194183,0.999754433310611,0.999999993894082,0.999999599569081,0.999786061002909,46.21045,102.378407894737,115.72171092437,117.558073333333,125.7613125,114.315025,7.79655,5.91260826826275,6.73406549265133,7.18711557283314,7.50183330809388,33.259641992345,42.312175,68.837825,73.3093,66.41105,67.7787,60.22485,50.108725,128.221525,145.50005,133.20705,133.70355,170.231525,2,76,119,135,168,4
"ZNF780B",0.95221543161319,0.991578495535601,0.727806492142835,0.931498145759867,0.999056799925451,0.310778217624195,0.984310219683219,0.901214256702955,0.995987333949202,0.521373265083221,0.999806022707224,0.546823659212106,0.790725365128543,0.465093869062927,0.717735324148853,185.11205,260.422838157895,235.7608,266.84649037037,243.022664285714,157.04695,46.61035,12.9879139176757,9.54213401804928,12.5203560547544,8.60882934913416,41.0162984111296,161.806875,183.1458,160.9168,168.6961,159.488575,126.23025,208.417225,296.206875,310.2852,329.79085,295.89895,180.63495,2,76,119,135,168,4
"ZNF557",0.990449762406619,0.999995179989433,0.00490071341348486,0.999602990894533,0.673683631426468,0.127291661438907,0.999999801325662,0.0067329677761987,0.999196412127102,0.179817162743279,0.999846142328014,0.793955254893633,0.999841636206356,0.951655043961324,0.999348264712042,143.7169,167.951893421053,138.634681512605,156.096777037037,141.041145833333,131.308425,8.6995,6.75378029827437,4.40775473711303,5.79717088714883,3.76672899287259,15.9619598706516,139.36715,124.608,101.3307,107.17775,105.943925,120.4198,148.06665,200.959575,163.39065,193.68235,166.824525,145.068525,2,76,119,135,168,4
"ZNF337",0.99998994990168,0.999969389097739,0.999975390572723,0.99784361011235,0.690850245510463,0.692541793788198,0.999637137632011,0.965941694023258,0.98011810324984,0.959326746330188,0.995250923663565,0.984535265064512,0.988699247733263,0.999801666892832,0.997296709211232,405.29025,431.343143421053,437.737824369748,482.583462222222,458.721250595238,516.280025,97.19235,21.8512949606867,16.595579719891,25.5178299670095,20.2183750605462,49.4340192498104,356.694075,290.409775,301.0297,278.85695,269.1819,457.754675,453.886425,550.6714,544.8354,626.18805,573.992675,592.5902,2,76,119,135,168,4
"ZNF317",0.999995151610633,0.999999962530726,0.955531263107607,0.999997001012034,0.827495533510322,0.998898619267981,0.999999682710248,0.901843981113563,0.999988452957425,0.999836152723262,0.999991412155209,0.999999851704462,0.999598974401198,0.99852849595452,0.999302081853484,598.75425,613.105930263158,593.361501680672,585.794677037037,590.503920238095,618.21555,74.59065,17.8876011261086,12.415972192581,14.4678353387937,12.3632363002512,81.5072659306979,561.458925,500.1609,502.0968,467.2823,502.611425,527.13005,636.049575,707.24,670.1504,690.6822,673.704275,722.42045,2,76,119,135,168,4
"ZNF426",0.787622699709039,0.945486124329047,0.384516914128366,0.919408241502985,0.646947692293997,0.995663436253718,0.933022389751042,0.452235527897493,0.999827134130373,0.999746759716128,0.994356460734488,0.948246341847094,0.99937344754356,0.997116359561559,0.998563342824836,68.1655,110.119664473684,97.3009151260504,100.218351111111,98.7292101190476,89.419,3.7056,5.03120798707173,3.91219276475821,3.99068352904673,3.62493753084573,13.2226333683953,66.3127,81.9676,67.3213,70.7003,70.77455,73.668725,70.0183,132.136125,119.71105,128.7018,117.173125,107.726675,2,76,119,135,168,4
"ZNF331",0.993457301466718,0.97001180967791,0.889815294969318,0.952269318694085,0.632343080252999,0.995883610353129,0.947868324632381,0.534353978026975,0.988245043438013,0.999997999540432,0.968852097212118,0.993763882102838,0.999872055849481,0.999996104902902,0.999998695978237,306.45345,471.095527631579,536.066855462185,562.24602962963,567.337310714286,587.78995,7.67294999999999,31.186056175794,46.5853311177001,35.9591536799494,29.394237614346,115.293337909478,302.616975,280.483775,296.208,313.87635,330.4912,439.52515,310.289925,598.891775,628.699,706.48415,681.290825,758.718,2,76,119,135,168,4
"ZNF227",0.997482222603832,0.996886562505173,0.999999121908344,0.997865235617599,0.999999169644057,0.999945124167349,0.999305542156484,0.992982559360068,0.972769048379295,0.99299473068902,0.999536549407184,0.844858206938285,0.826885605376419,0.850587236270549,0.902668169627986,202.1194,229.507317105263,230.624315966387,228.428571111111,222.937481547619,178.7912,35.7431,9.28571528369387,7.8775069403191,7.80479789981965,5.97779461332994,24.5344326196538,184.24785,181.36515,173.7736,170.09775,168.3009,165.896425,219.99095,259.836975,266.9832,276.163,260.900625,198.348375,2,76,119,135,168,4
