"gene","p-adj-Head & Neck Squamous Cell Carcinoma Basaloid Type-Head & Neck Squamous Cell Carcinoma","p-adj-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant-Head & Neck Squamous Cell Carcinoma","p-adj-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant-Head & Neck Squamous Cell Carcinoma Basaloid Type","mean-Head & Neck Squamous Cell Carcinoma","mean-Head & Neck Squamous Cell Carcinoma Basaloid Type","mean-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","SEM-Head & Neck Squamous Cell Carcinoma","SEM-Head & Neck Squamous Cell Carcinoma Basaloid Type","SEM-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","Q1-Head & Neck Squamous Cell Carcinoma","Q1-Head & Neck Squamous Cell Carcinoma Basaloid Type","Q1-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","Q3-Head & Neck Squamous Cell Carcinoma","Q3-Head & Neck Squamous Cell Carcinoma Basaloid Type","Q3-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","count-Head & Neck Squamous Cell Carcinoma","count-Head & Neck Squamous Cell Carcinoma Basaloid Type","count-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant"
"ZNF556",0.947840271523451,0.728796758068546,0.691696465151571,22.5563021568627,25.13833,2.8715,1.14228154290786,10.4168969968354,NA,3.6465,5.36205,2.8715,32.49955,35.363125,2.8715,510,10,1
"ZNF554",1.83615866112818e-05,0.874771485716288,0.151186490752849,79.414381372549,147.81554,56.2808,2.08293352612321,12.0006894897678,NA,45.829625,117.602675,56.2808,99.37275,171.274775,56.2808,510,10,1
"ZNF738",0.000725727430750944,0.837684385367078,0.829790160078931,87.1679790196078,182.78025,133.2361,3.50072117875359,50.6183280618356,NA,36.95445,33.40685,133.2361,107.9907,330.132925,133.2361,510,10,1
"ZNF596",0.0617377080850493,0.00521093713258336,0.0567735993962544,34.41551,51.25234,107.3929,1.02416894198781,9.68649396948831,NA,18.939775,29.673025,107.3929,42.95325,73.203875,107.3929,510,10,1
"ZNF621",0.00661048847841461,0.999909778118902,0.613117508307269,305.545268627451,438.54891,303.8012,6.0011311902173,53.7888564710499,NA,211.75105,317.3625,303.8012,372.579325,502.37985,303.8012,510,10,1
"ZNF680",0.0209845545323935,0.923492553488415,0.467288408024703,128.098227254902,201.68217,95.3327,3.71874523068017,53.0148536226867,NA,76.5931,105.00465,95.3327,160.32425,238.307075,95.3327,510,10,1
"ZNF483",0.183492369425084,0.999987857769702,0.855644144971343,7.42916196078431,11.81763,7.4658,0.343425824285269,3.15164827144464,NA,2.387725,4.76695,7.4658,9.627025,14.7517,7.4658,510,10,1
"ZNF417",0.272421648743337,0.930396058953244,0.69412604610853,94.6152839215686,118.61642,76.9553,2.15945449121881,15.3146929608341,NA,61.3647,95.9356,76.9553,118.100625,159.257925,76.9553,510,10,1
"ZNF791",0.992008707121078,0.549434955526227,0.602731550281946,184.143331764706,180.86966,95.3327,3.78282552608595,17.1358158878557,NA,125.755,135.30205,95.3327,233.7917,216.838975,95.3327,510,10,1
"ZNF519",0.000309701719313771,0.960992137839028,0.317977806101979,34.6423505882353,75.4734,25.8432,1.42656247029177,17.0690001738564,NA,16.51775,43.7472,25.8432,42.77835,100.160025,25.8432,510,10,1
"ZNF25",4.40907305110372e-07,0.0682181349503375,0.871614344649924,134.669711568627,257.40817,295.1868,2.96836504009724,67.2668449282459,NA,88.820575,139.485025,295.1868,167.999125,227.0068,295.1868,510,10,1
"ZNF77",1.31680778281407e-07,0.612873470104827,0.0264478898566258,80.6164668627451,160.85759,37.9034,1.9367723859918,30.8024275824432,NA,50.92745,106.825725,37.9034,98.6187,173.3079,37.9034,510,10,1
"ZNF169",7.56578138250141e-07,0.681650905876515,0.0455457531250693,45.0456770588235,83.39285,25.8432,1.00893403133775,10.2146749847163,NA,29.185075,53.83525,25.8432,56.8118,107.0075,25.8432,510,10,1
"ZNF613",0.682584249297561,0.928101744179682,0.817538891571097,72.8271274509804,83.53427,58.0036,1.77548726427817,15.1755044367563,NA,44.658475,49.3413,58.0036,96.462125,123.45005,58.0036,510,10,1
"ZNF404",0.769793901946831,0.00562856634437636,0.0166326712110937,17.3729664705882,21.38566,74.0839,0.808492557517328,5.20374936718602,NA,7.336,12.2068,74.0839,21.5772,20.207375,74.0839,510,10,1
"ZNF135",0.972734952396926,0.919634009400704,0.898685356120396,20.4672915686275,18.11456,33.309,1.46289491537999,7.62675088932517,NA,5.6939,5.11235,33.309,22.034325,15.54235,33.309,510,10,1
"ZNF620",4.2904246821962e-10,0.805277959863179,0.0239255410353963,18.9016135294118,69.38051,4.0201,0.96393995101549,23.5461936073444,NA,7.004325,24.726,4.0201,20.489025,95.0122,4.0201,510,10,1
"ZNF619",0.188380820712802,0.651586815574724,0.355037128769359,38.9932003921569,51.6582,18.9517,1.00040763377767,8.70202152605933,NA,23.76445,35.800825,18.9517,49.898125,72.730225,18.9517,510,10,1
"ZNF354C",0.369591304316803,0.946848398170196,0.757289821445263,23.3986715686274,34.96026,14.9316,1.18760521376479,9.36580652307104,NA,5.34055,12.511325,14.9316,32.149175,43.224125,14.9316,510,10,1
"ZNF114",0.382129538870277,0.952033556963897,0.77044147530472,110.319238039216,51.07957,152.1878,6.25096818461487,14.3465570563661,NA,27.472775,13.43525,152.1878,133.91035,97.08335,152.1878,510,10,1
"ZNF454",0.636734401037898,0.974469747558202,0.8795969580654,4.9521668627451,6.96221,3.4458,0.308188123893199,1.96978502913107,NA,1.306075,0.666175,3.4458,5.511975,10.510625,3.4458,510,10,1
"ZNF543",0.805833542524793,0.712534690060455,0.842196957900567,120.50973254902,110.44821,80.9754,2.23243984343865,14.1867646556332,NA,84.220075,94.41595,80.9754,147.8295,139.00195,80.9754,510,10,1
"ZNF354B",0.00052083891791288,0.889010649535331,0.25056436148632,75.3194896078431,127.94249,55.1322,1.83255152776595,35.7315575281958,NA,45.714075,77.313575,55.1322,94.62105,127.751475,55.1322,510,10,1
"ZNF223",0.341990013182326,0.983000414107142,0.964052984789599,59.3853815686275,74.90124,65.5154,1.53939631107048,10.2504474328706,NA,37.01615,47.767125,65.5154,75.337725,101.67755,65.5154,510,10,1
"ZNF713",0.416616587365401,0.855948123043745,0.645729222180186,36.5833790196078,55.90508,11.1068,2.11070207822131,18.7992221882408,NA,15.00215,16.46975,11.1068,40.405925,112.532625,11.1068,510,10,1
"ZNF552",0.337147114572671,0.644508297593962,0.406063144097765,134.818723333333,169.68674,65.4695,3.42501739527996,27.4043539116413,NA,84.670975,120.33385,65.4695,159.7153,196.5766,65.4695,510,10,1
"ZNF154",0.466781084545847,0.886168081759314,0.995710059798825,12.7877721568627,17.27312,18.3774,0.52684972323491,4.19651724345584,NA,5.4489,8.55245,18.3774,15.96245,29.2345,18.3774,510,10,1
"ZNF571",0.00363780551820414,0.892111288778578,0.845533737304244,40.3228982352941,68.7308,52.835,1.21711128093396,8.20229347079895,NA,19.9759,50.132125,52.835,56.97275,90.54155,52.835,510,10,1
"ZNF443",1.38651715664295e-08,0.883410433026361,0.0611915865441597,48.2261619607843,114.97126,31.5861,1.55247040331487,10.8208228192294,NA,26.425075,91.5973,31.5861,59.424775,134.221875,31.5861,510,10,1
"ZNF792",0.0245038113588234,0.896432291561692,0.440160754070903,68.2324470588235,101.43454,50.5378,1.75204682457091,14.4844945409542,NA,41.69975,62.857075,50.5378,90.26875,137.781425,50.5378,510,10,1
"ZFP82",0.372379179895987,0.999999271967964,0.911623930902706,26.4533196078431,39.80096,26.4175,1.37183194121846,12.3792008082482,NA,8.56665,9.118725,26.4175,33.844575,54.362125,26.4175,510,10,1
"ZNF707",0.99725775031905,0.719910671827011,0.754102786245845,341.58584745098,338.34353,230.2917,6.40828441058078,26.3423884210814,NA,238.930925,288.02865,230.2917,412.848175,392.230625,230.2917,510,10,1
"ZNF746",0.291776656440859,0.970827038655877,0.776499884443015,485.489021568627,577.22395,441.0574,8.35427138327206,99.1358356086819,NA,369.5524,322.705775,441.0574,550.366975,842.7112,441.0574,510,10,1
"ZNF678",0.460591388489252,0.524090289574232,0.343249867424406,28.8548215686275,36.13083,8.0401,0.844072259479155,7.80328870808897,NA,15.05935,22.4197,8.0401,37.5164,40.613775,8.0401,510,10,1
"HKR1",0.0188174422606815,0.574290951260243,0.990359390588771,303.814699411765,440.3931,462.3062,6.91133882711321,72.1629377568307,NA,194.61865,250.050675,462.3062,400.72845,633.8558,462.3062,510,10,1
"ZNF101",0.125740009137692,0.327944594041364,0.124491980879433,113.398607058824,141.82007,48.2407,2.02677908816665,11.62474880997,NA,83.40055,117.2017,48.2407,129.13665,177.943025,48.2407,510,10,1
"ZNF716",0.980882803337624,0.983696854685258,0.973252667874202,0.565436666666667,0.7609,0,0.145682349777354,0.615426348332782,NA,0,0,0,0,0.469425,0,510,10,1
"ZNF708",0.165159890871646,0.999751252394903,0.834411578026808,67.629022745098,95.20873,66.618,2.09680465745631,18.1965626240602,NA,35.73395,55.03975,66.618,88.07685,138.37715,66.618,510,10,1
"ZNF721",0.640748044027057,0.69654456618274,0.547139588069662,295.197733333333,333.73314,186.341,5.97017158326142,27.4815244716931,NA,211.67595,261.8752,186.341,354.355125,394.597475,186.341,510,10,1
"ZNF662",0.0377882094284527,0.985064792228185,0.636408096466847,46.458011372549,106.17777,33.8833,3.30830591506788,41.3191318884311,NA,11.10625,18.971275,33.8833,53.493625,136.391375,33.8833,510,10,1
"ZNF320",0.0752349591026757,0.722598119171397,0.997374951362435,185.351555686275,299.41145,311.2671,7.21579302527361,63.8378598539147,NA,52.405825,131.8136,311.2671,279.968525,434.869025,311.2671,510,10,1
"ZNF530",0.24271361432524,0.91439128959724,0.656654673064408,70.34326,90.1256,54.8106,1.6856097232369,18.3825030935096,NA,44.563825,39.764825,54.8106,89.520475,140.07475,54.8106,510,10,1
"ZFP1",0.615068706671159,0.989507662836886,0.908101590101384,189.386929215686,170.4262,198.1312,2.80300701779099,17.1703180328858,NA,147.20905,127.37635,198.1312,222.9861,215.427725,198.1312,510,10,1
"KRBA2",0.364462637214774,0.932826106159599,0.996976431002659,32.0688476470588,41.97816,40.2005,1.01101594874239,7.88195760417705,NA,15.32065,24.194425,40.2005,44.1391,62.169375,40.2005,510,10,1
"ZNF93",0.349915500554508,0.0965831644385466,0.265586066469178,32.3743792156863,49.58112,113.1358,1.71302862964374,16.0820757922864,NA,8.40575,11.423875,113.1358,41.543,78.627125,113.1358,510,10,1
"ZFP90",0.918499875257244,0.934511188146437,0.89257391552187,463.431190196078,441.87093,523.7556,7.63203350357758,45.6156778766761,NA,347.962225,369.3267,523.7556,552.029875,543.94095,523.7556,510,10,1
"ZNF479",0.875460855065408,0.986547239915711,1,0.101210588235294,0,0,0.0288161068373669,0,NA,0,0,0,0,0,0,510,10,1
"ZNF445",0.0922833315331513,0.999603273345915,0.813860165198139,339.445279607843,438.54563,343.4275,6.50400719247246,67.4779780945706,NA,238.703975,280.2481,343.4275,413.080275,584.4855,343.4275,510,10,1
"ZNF74",0.859348310444874,0.99906115455782,0.978384331988582,304.674362745098,354.77984,292.3154,13.3289483375096,50.7072539576477,NA,193.489425,255.864175,292.3154,351.080525,418.445575,292.3154,510,10,1
"ZNF829",0.923122038409328,0.998595961061253,0.985250708974403,6.38098411764706,5.15189,6.8915,0.449774844694451,1.99160824385442,NA,0.978625,1.418725,6.8915,7.3131,4.7424,6.8915,510,10,1
"ZNF267",0.901461124715294,0.892411916579001,0.951069718792682,440.494011568627,463.57582,516.2898,7.36530504905182,57.169480885593,NA,326.89295,352.412325,516.2898,521.7206,478.125225,516.2898,510,10,1
"ZNF566",1.2745750342491e-05,0.976739811186513,0.443264837356206,84.2269125490196,159.78437,94.7584,2.24582322105837,19.3687285919228,NA,48.5102,119.2352,94.7584,106.882875,181.08185,94.7584,510,10,1
"ZNF224",0.132819013172582,0.986543090981344,0.900434250596991,128.697255686275,169.14059,139.025,2.9180156212333,19.2735039957303,NA,86.18965,152.431175,139.025,153.841875,198.2294,139.025,510,10,1
"ZNF529",0.0770063735926144,0.96033195377522,0.914543624966441,146.259167058824,205.46793,169.4166,3.77825981060907,27.8363629861216,NA,91.414775,133.825075,169.4166,187.09245,275.351175,169.4166,510,10,1
"ZNF284",0.251359164176979,0.985656845604554,0.94201405539394,28.2762539215686,38.87277,31.6608,0.927925639725885,5.23278905679371,NA,16.5339,31.444275,31.6608,34.72475,48.1476,31.6608,510,10,1
"ZNF749",0.913548125786006,0.283773689308623,0.259129485945694,69.3316335294118,73.37868,21.8232,1.38757365047405,9.00541937640021,NA,47.753025,63.23215,21.8232,86.727325,83.124475,21.8232,510,10,1
"ZNF17",0.991565971831082,0.76647430716806,0.806109479984093,119.076701372549,117.46466,90.7384,1.80068971964074,13.9939231038905,NA,93.66955,83.71345,90.7384,140.457025,155.236825,90.7384,510,10,1
"ZNF555",0.0579284202752839,0.75952188692979,0.999711641260566,59.3222774509804,76.9593,76.381,1.06199455893167,9.5970062798655,NA,43.560125,54.014875,76.381,72.313325,103.15235,76.381,510,10,1
"ZNF75D",0.0243138101774276,0.516706689056164,0.966708321369649,200.787025882353,281.91871,307.0977,4.19866041800868,56.189760211949,NA,142.173475,206.842975,307.0977,235.75475,270.5098,307.0977,510,10,1
"ZNF197",0.71420273757096,0.570291502629205,0.747770362236339,251.127196666667,270.36353,329.0702,3.39987670782513,28.4223297697898,NA,200.188475,198.802775,329.0702,290.5571,328.35005,329.0702,510,10,1
"ZNF732",0.926416941205418,0.960840297774604,0.927213216952928,5.32748196078431,6.66473,2.2972,0.498441107908508,3.35159493906508,NA,0.527175,1.00505,2.2972,3.690175,4.879675,2.2972,510,10,1
"ZNF546",0.0400159660573011,0.905077434355014,0.484875702502015,23.403381372549,36.78879,16.0802,0.762316566309697,5.07946043275049,NA,11.853925,27.474325,16.0802,30.134975,44.071925,16.0802,510,10,1
"ZNF286A",0.999870248742421,0.996399342685857,0.997104082532991,274.073366078431,274.69061,284.2753,5.5920611253388,34.3642787258819,NA,190.011675,188.6363,284.2753,328.502875,296.29445,284.2753,510,10,1
"ZKSCAN4",0.0157462588351787,0.942396018769356,0.478897713899169,100.376206862745,132.57959,88.4412,1.59633636135434,15.8398503507974,NA,75.8191,108.0492,88.4412,119.456125,141.92265,88.4412,510,10,1
"ZNF643",0.704120050933993,0.995313204832814,0.986842531033446,41.3957237254902,47.60589,43.6463,1.06486714398048,11.993098940645,NA,25.825475,21.68715,43.6463,50.2338,61.4749,43.6463,510,10,1
"ZNF642",0.0217664447300396,0.857719410635241,0.949429398450956,89.3508162745098,119.3062,107.9672,1.5489793279158,14.9861533868509,NA,67.717475,91.158875,107.9672,106.9033,144.339325,107.9672,510,10,1
"ZNF490",0.741085198139462,0.582195881866222,0.470778245103531,165.348266078431,178.68964,109.1158,2.51766613475917,13.1296232265329,NA,123.569525,141.114725,109.1158,196.621175,213.4182,109.1158,510,10,1
"ZNF626",0.633622167467346,0.921297218029215,0.995469217786799,34.2776966666667,46.09604,49.9635,1.77875403401537,19.3764724983574,NA,9.689775,11.691125,49.9635,41.54745,39.811475,49.9635,510,10,1
"ZNF793",0.0806971012493172,0.765302636271237,0.999942929902141,46.3395545098039,86.10078,86.7183,2.539204912467,26.0330719818499,NA,6.750375,15.361625,86.7183,70.2478,142.3401,86.7183,510,10,1
"ZNF383",0.808053327593916,0.998812047491076,0.988461161332761,72.2583594117647,80.06095,74.0839,1.74363773010977,10.4863961535702,NA,50.57305,63.1548,74.0839,88.57835,101.60125,74.0839,510,10,1
"ZNF669",0.000720420476294947,0.670405509262469,0.129229594883821,82.0962805882353,130.44097,47.0921,1.74366427856217,30.2095757208687,NA,55.5914,59.2446,47.0921,98.037875,197.751275,47.0921,510,10,1
"ZNF559",0.120583862986816,0.535859444956321,0.908566122401867,171.616576078431,229.93824,270.4922,4.0891738805799,34.9339590267191,NA,110.86445,181.25565,270.4922,214.1169,285.14695,270.4922,510,10,1
"ZNF177",0.000372577163684107,0.635581604131889,0.948649457032231,27.2868735294118,61.95405,52.835,1.23920049930245,10.9507086370827,NA,9.283475,29.803175,52.835,36.813725,85.9193,52.835,510,10,1
"ZNF548",0.973289489011775,0.968628439917238,0.952553125817525,204.385384901961,209.93853,185.4968,3.46684749600111,27.8536646158337,NA,153.5736,115.63905,185.4968,241.4727,262.306625,185.4968,510,10,1
"ZNF563",0.0992677991146199,0.13398959173974,0.450479308565387,36.1097390196078,50.28584,77.5296,0.953105779232012,7.2521257212581,NA,20.231725,43.4666,77.5296,48.28815,61.827325,77.5296,510,10,1
"ZNF567",0.120774354713848,0.996421065860111,0.77719159888334,92.9123001960784,127.74996,88.4412,2.45998910822837,14.249940673648,NA,58.012825,91.07985,88.4412,121.650725,144.024375,88.4412,510,10,1
"ZNF573",0.940517097269096,0.854689132602323,0.814112202497551,11.8404335294118,12.82678,6.8915,0.411398636905487,2.3190112787709,NA,5.821125,6.986725,6.8915,15.762925,16.9029,6.8915,510,10,1
"ZNF527",0.805555049535705,0.993551273182583,0.995798090997325,62.3152245098039,69.19537,66.0437,1.52501852988784,9.83677749825792,NA,38.86965,47.688575,66.0437,78.998525,90.960175,66.0437,510,10,1
"ZNF33A",2.29961938380541e-10,0.949559645177952,0.00784063382788647,506.505627843137,1230.5721,428.4229,9.06225408587972,368.894061754956,NA,363.0788,617.21965,428.4229,597.651775,1267.625325,428.4229,510,10,1
"ZKSCAN3",0.243825334419923,0.856464331331077,0.580196322629665,47.6772280392157,59.89496,35.0319,1.0511990165948,8.84574051438444,NA,33.254825,55.468175,35.0319,58.128825,69.747,35.0319,510,10,1
"ZNF676",0.873820616123546,0.893147671100424,0.829355423372158,1.59564764705882,0.75064,4.0201,0.238873894859632,0.210817901516925,NA,0,0.39215,4.0201,1.414675,1.181975,4.0201,510,10,1
"ZNF699",0.583765862187183,0.870789937994481,0.982876291123941,34.1945588235294,25.67805,20.6746,1.19892027491989,5.90072273914626,NA,15.60985,13.311675,20.6746,46.61185,33.940025,20.6746,510,10,1
"ZNF250",0.916585898757732,0.946489816642245,0.982212192054503,230.561213333333,246.01678,269.0565,5.38567683015975,40.6027486780932,NA,156.78125,166.1566,269.0565,266.8379,278.15705,269.0565,510,10,1
"ZNF79",0.0546866038581493,0.509839946032994,0.183647626522975,113.827104313725,145.29893,66.618,1.881010181416,15.2258547597102,NA,83.528525,116.197025,66.618,137.448325,164.53825,66.618,510,10,1
"ZNF681",0.208635457086677,0.995364600779958,0.818429186421342,49.3233819607843,82.7311,43.6463,2.7008125944211,30.4719566522547,NA,9.54785,19.363375,43.6463,68.846925,133.497725,43.6463,510,10,1
"ZNF766",0.849730685257934,0.997771205390701,0.972176361316476,346.653985686274,367.9766,338.8332,5.46678721803132,24.761685975223,NA,258.622175,328.034425,338.8332,398.95315,409.664575,338.8332,510,10,1
"ZNF471",0.539185672477802,0.978981204477772,0.866422383983189,24.3441178431373,35.61505,17.8031,1.46139268147968,14.7593584577925,NA,4.9532,3.579175,17.8031,27.54595,52.7697,17.8031,510,10,1
"ZNF836",0.885088490237404,0.781217852210646,0.873334255525246,90.1597396078431,84.36616,64.3209,1.70751053913815,11.9229955354367,NA,63.394,51.550125,64.3209,109.909825,105.6552,64.3209,510,10,1
"ZNF493",0.0193722270026344,0.999569622191871,0.705376493321431,42.5989852941176,74.92433,43.6463,1.643740675523,16.630251343601,NA,16.64485,44.962725,43.6463,56.624925,113.96435,43.6463,510,10,1
"ZNF167",0.146144493058717,0.000592298910323863,0.00794476873622874,23.3560662745098,35.42756,98.7785,0.878533133421388,10.3225321382476,NA,10.650975,11.558,98.7785,31.03805,50.061775,98.7785,510,10,1
"ZNF565",0.00853407274141393,0.567539395006448,0.997851730738043,47.6723405882353,65.94487,67.2038,0.849969266438374,6.49172872653348,NA,34.672775,50.912925,67.2038,56.97895,79.16125,67.2038,510,10,1
"ZNF34",0.989182118643375,0.0188534100555127,0.0299850784827688,90.3227968627451,92.13175,199.8541,1.78637569082298,12.5761492931152,NA,62.303025,67.373275,199.8541,109.203725,102.47275,199.8541,510,10,1
"ZNF140",0.0437577369545431,0.995734622391794,0.693485376358186,307.109620784314,400.90885,296.3354,5.3975815790822,44.4185716744178,NA,226.146675,302.487,296.3354,371.2985,470.5569,296.3354,510,10,1
"ZNF658",0.747961257173387,0.404929954456702,0.317913146015414,55.3624392156863,62.45228,16.0802,1.35846336311618,7.41880836390859,NA,34.3167,46.08435,16.0802,69.80165,83.387425,16.0802,510,10,1
"ZNF765",0.83888122287683,0.652608225928489,0.781732733015711,188.041094705882,173.42585,116.5816,3.60686152763461,16.6458650168359,NA,137.34615,138.735475,116.5816,235.04135,194.262475,116.5816,510,10,1
"ZNF124",0.000638593276672594,0.783628110711892,0.181223657185799,47.414238627451,83.86147,26.9918,1.30798856154952,21.7989046755007,NA,28.407125,41.243275,26.9918,58.0247,86.6518,26.9918,510,10,1
"ZNF569",0.582451298910387,0.264836328628052,0.462488285844363,54.1053450980392,68.65426,125.7703,2.02788137908116,16.9918121796954,NA,18.9464,39.287625,125.7703,78.338325,89.6032,125.7703,510,10,1
"ZNF777",0.778729859440482,0.956511797423604,0.882525894940022,496.629857647059,457.83597,547.876,7.98570199370906,55.4356636977337,NA,385.408,317.69065,547.876,586.569175,519.935575,547.876,510,10,1
"ZNF605",0.0257314916496486,0.0232474466623361,0.196292896191535,242.262045882353,349.78494,584.0565,5.74006652234702,36.2743664355491,NA,157.258175,267.426275,584.0565,310.732875,360.5087,584.0565,510,10,1
"ZNF799",0.000107586664014447,0.936171741286371,0.616405810484502,70.6029296078431,121.47675,83.8468,1.70008446868557,9.07445970469072,NA,44.8416,100.3999,83.8468,88.467025,146.463875,83.8468,510,10,1
"ZNF782",0.00575353885984042,0.493590402770462,0.106909338612687,39.5949068627451,62.11472,13.783,1.00284127712799,8.69989810204439,NA,26.104375,43.25035,13.783,46.66175,76.21065,13.783,510,10,1
"ZNF846",0.561145801952304,0.99734200922681,0.967225439169037,75.4720725490196,60.82566,72.361,1.99453018804263,6.51369895599864,NA,46.319175,48.912075,72.361,91.949925,74.75405,72.361,510,10,1
"ZNF136",0.188136680255635,0.996749004321534,0.890349355501537,125.63324,159.98086,130.3646,2.7336027396388,14.7664993774361,NA,84.77815,137.10685,130.3646,158.903725,183.306475,130.3646,510,10,1
"ZKSCAN5",0.464678662250335,0.959995496335114,0.994501786005499,358.845720980392,299.31232,315.8614,7.02170247942986,32.88768366779,NA,278.95385,246.367475,315.8614,397.26065,301.81495,315.8614,510,10,1
"ZNF33B",1.51090665867493e-07,0.793696014128887,0.0563383257244195,376.538004117647,671.67194,268.1951,7.22781724263015,99.9804538385592,NA,256.5062,450.7699,268.1951,462.100375,988.694025,268.1951,510,10,1
"ZNF431",0.65160329059558,0.660289555986504,0.841151686983035,155.635364509804,130.69652,78.6782,3.93408544582309,20.9465243274593,NA,97.735175,96.126975,78.6782,194.76255,180.2154,78.6782,510,10,1
"ZNF418",0.813112018133122,0.951126068243879,0.883397050109121,11.2475507843137,7.74125,16.6545,0.800077495422725,0.930996660961908,NA,3.2507,5.336275,16.6545,11.38225,9.342775,16.6545,510,10,1
"ZNF700",9.25982782373769e-06,0.854228675507714,0.126957666389942,222.087658823529,381.53648,165.3965,4.71513382053848,20.4166416251536,NA,152.043725,350.42405,165.3965,275.841575,411.6494,165.3965,510,10,1
"ZFP28",0.220376209770322,0.287909812183831,0.619694141284116,50.2911223529412,81.69726,139.5533,2.58704187202829,28.620604491866,NA,11.5752,26.6417,139.5533,68.540675,104.20505,139.5533,510,10,1
"ZNF585A",0.988658354537396,0.996504429140863,0.992111694422541,90.4049207843137,87.56773,95.3327,2.74389978762284,15.6662133969682,NA,50.2111,54.843975,95.3327,118.1167,113.6975,95.3327,510,10,1
"ZNF138",0.430674511388999,0.810668963038037,0.598416890249625,117.577182745098,138.06917,85.5697,2.29939224308242,13.7489800415324,NA,83.482525,124.861325,85.5697,141.92415,165.804525,85.5697,510,10,1
"ZNF429",0.633755630769139,0.860441649965979,0.97337157144472,32.1889631372549,21.95218,13.783,1.568563264107,5.93732149917976,NA,8.4583,6.044725,13.783,44.173325,32.757425,13.783,510,10,1
"ZNF470",0.853632869765864,0.826198018085076,0.916110813985926,55.7664749019608,65.92243,90.7384,2.62237018020154,20.7446534562258,NA,14.7685,23.973175,90.7384,79.066075,126.358425,90.7384,510,10,1
"ZNF100",0.738620081352156,0.975364985213795,0.903604469331585,83.9358343137255,98.09263,71.2124,2.64227927306612,20.3406027634333,NA,42.697575,50.0751,71.2124,107.7027,147.263925,71.2124,510,10,1
"ZNF398",0.999996540587346,0.785490300857638,0.802980263585633,490.617189803922,490.48532,381.3309,7.23870301383686,72.8422798055098,NA,371.8545,333.152875,381.3309,581.482025,648.41875,381.3309,510,10,1
"ZNF498",0.679620380471538,0.710351158074402,0.572427938944699,418.349815294118,471.20571,262.4521,8.59000354704944,108.590395092572,NA,311.2554,357.13875,262.4521,488.770625,412.122275,262.4521,510,10,1
"ZNF441",0.0010000509881275,0.678647317371359,0.952829387126133,58.92953,98.56103,87.8669,1.51183798726517,15.2711632860038,NA,35.004825,69.1916,87.8669,75.25655,135.40195,87.8669,510,10,1
"ZNF420",0.192563131349749,0.913250534734933,0.630403326454906,59.32064,87.77431,38.4777,2.27981449233296,12.7314672935513,NA,21.4823,55.929225,38.4777,83.860675,112.883,38.4777,510,10,1
"ZNF763",0.00149480781696476,0.891267725602773,0.805008598487694,16.5499005882353,30.81025,22.3974,0.561752000180992,5.47057561788012,NA,8.214275,19.098775,22.3974,21.60865,43.88815,22.3974,510,10,1
"ZNF679",0.237442012520877,0.983615638247093,0.787398127091291,0.188121568627451,0.75024,0,0.0471200810098248,0.616181120414733,NA,0,0,0,0,0,0,510,10,1
"ZNF682",0.367547005324996,0.991308474314311,0.954308883603492,18.6832380392157,29.43911,21.8232,1.09578527726278,10.6471436331634,NA,4.333775,7.00425,21.8232,22.039925,54.143375,21.8232,510,10,1
"ZNF772",0.880942095428311,0.825809144499499,0.908800166500187,126.333896470588,112.17536,71.7867,4.07405587735993,36.1416046835106,NA,59.04365,17.827475,71.7867,172.6459,177.774425,71.7867,510,10,1
"ZNF257",0.999964462470569,0.984754011552815,0.985676691427399,6.89268862745098,6.92795,4.5943,0.61249551915868,2.60587426017322,NA,1.15595,1.418725,4.5943,6.495775,9.552,4.5943,510,10,1
"ZNF785",0.0110284715796392,0.914363257401119,0.41516516206407,138.974327647059,212.63278,106.8186,3.53130863633456,24.2914407574712,NA,90.370875,173.1104,106.8186,168.939625,236.43475,106.8186,510,10,1
"ZNF98",0.987838335635493,0.916865777857417,0.940572350393656,1.46870803921569,1.29283,0,0.164453777364313,0.814388873675633,NA,0,0,0,1.319125,1.417925,0,510,10,1
"ZNF786",0.959955246892953,0.552765546856465,0.530504977862298,209.080724313725,217.58439,107.3929,4.31383860691253,37.1259261726072,NA,147.269075,155.562725,107.3929,258.399125,215.014075,107.3929,510,10,1
"ZNF517",0.0446217223565449,0.883317877750641,0.958770147549621,190.564236862745,282.27711,247.5205,5.307364159339,38.7393321605903,NA,116.235475,216.932975,247.5205,227.073,305.257625,247.5205,510,10,1
"ZNF675",0.473314377128256,0.858497084132596,0.667235499570466,107.589409019608,143.89154,56.2808,4.27743413666616,42.7107861395175,NA,47.101775,71.323575,56.2808,140.556525,177.48815,56.2808,510,10,1
"ZNF860",0.240430250884484,0.69704306774383,0.957267460477335,46.29561,30.73483,21.8232,1.33741246112179,9.23875863621479,NA,26.001225,12.23235,21.8232,59.52755,50.080575,21.8232,510,10,1
