"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZNF195",0.912366223430603,0.00664844332697279,0.998966305310471,217.387596276596,255.7283,259.82066557377,6.44006790054466,NA,13.9426668371771,160.453,255.7283,183.3474,257.251025,255.7283,307.1992,188,1,61
"ZNF263",0.369035350976382,0.936805941749717,0.400885053751518,670.072719148936,949.8077,680.554539344262,15.6899651145673,NA,22.7598580796354,528.9003,949.8077,568.5939,758.874675,949.8077,780.8447,188,1,61
"ZNF200",0.274445231129411,0.24204283376954,0.399326520966461,261.285541489362,389.5254,281.035809836066,5.71709814240753,NA,12.3305231520612,205.708425,389.5254,205.635,306.469925,389.5254,324.4133,188,1,61
"ZNF582",0.782862053040351,0.567621992471618,0.696069867988071,8.64941755319149,2.455,10.0357606557377,0.614077389345203,NA,1.47235201550778,3.5857,2.455,2.2897,10.485075,2.455,10.5857,188,1,61
"ZNF285",0.990152454618585,0.898740562046751,0.978707639884551,14.0759835106383,11.0475,15.5383754098361,1.71731841830887,NA,2.44322440359691,3.787325,11.0475,2.0182,16.25195,11.0475,19.7645,188,1,61
"ZNF275",0.92349948147907,0.71627994453665,0.875265841364064,390.955851595745,481.9967,363.53208852459,16.75466266755,NA,33.9941775061614,227.8046,481.9967,166.7683,490.3778,481.9967,445.2723,188,1,61
"ZNF37A",0.556054770130539,0.966694708004543,0.536899198812508,316.678441489362,557.6923,308.187659016393,18.8837173985751,NA,14.8657174720336,195.473,557.6923,223.1076,378.731475,557.6923,371.2785,188,1,61
"ZNF510",0.226112089821576,0.987752961213187,0.220988404098969,171.243444148936,60.5565,172.715901639344,4.95492413265054,NA,8.10249785527258,120.677,60.5565,129.5972,212.6956,60.5565,202.6176,188,1,61
"ZNF506",0.385160346053066,0.562853818815186,0.310690137322803,159.310807446808,28.6416,174.193224590164,6.81593327202572,NA,14.5313621423839,87.79515,28.6416,81.7555,225.17435,28.6416,249.6491,188,1,61
"ZNF324",0.71246326003854,0.707286681698259,0.784039860878315,236.666641489362,296.6448,245.575675409836,5.38759246258418,NA,10.6232900490026,186.17515,296.6448,187.6883,276.595975,296.6448,283.8592,188,1,61
"ZNF671",0.70857725939922,0.450895975529578,0.600666748037566,36.6473377659574,12.275,42.1033393442623,1.89815195841364,NA,5.3884154644857,17.1566,12.275,15.324,52.1091,12.275,57.7137,188,1,61
