"gene","p-adj-LIVING-DECEASED","mean-DECEASED","mean-LIVING","SEM-DECEASED","SEM-LIVING","Q1-DECEASED","Q1-LIVING","Q3-DECEASED","Q3-LIVING","count-DECEASED","count-LIVING"
"ZKSCAN4",0.0702779420814443,97.6086355855856,103.468178929766,2.25727842754717,2.22234833814947,75.4185,77.4157,115.473925,123.96785,222,299
"ZNF643",0.118625371336908,39.588631981982,42.9526688963211,1.40432778978131,1.53333484824068,24.35605,26.2885,47.636275,53.99885,222,299
"ZNF642",0.000654593176812046,83.850509009009,94.49877090301,2.15982221437219,2.14214559165071,64.598575,70.5886,99.848625,111.3163,222,299
"ZNF490",0.00906142991212755,157.999885135135,171.062385953177,3.47618805702048,3.43493575618341,120.4385,125.63985,183.92655,208.7691,222,299
"ZNF626",0.0959821646039171,31.0988121621622,37.0856618729097,2.58977078805044,2.42300004111058,9.40855,10.60915,36.192575,45.01585,222,299
"ZNF793",0.0194285831493749,40.2911635135135,52.2951859531773,3.40233877743542,3.61668899095009,6.52635,7.2721,53.706075,78.57195,222,299
"ZNF383",0.526932681722021,71.1485018018018,73.349462541806,3.03389620827746,1.97488043098321,47.93745,53.58985,81.544375,91.70775,222,299
"ZNF669",0.726681988104096,82.2184373873874,83.5053906354515,2.5732687838555,2.53039251852205,55.5914,55.2907,97.782375,100.1324,222,299
"ZNF559",0.0601701021792083,164.044652252252,179.519784615385,6.37985988654982,5.26077272044429,108.72465,113.82025,201.344325,221.221,222,299
"ZNF177",0.139181936463567,25.858918018018,29.5919772575251,1.78424765435,1.72085755454395,8.27265,10.28845,35.305,38.4768,222,299
"ZNF548",0.316738159889559,200.464554504505,207.41905451505,5.07385673521463,4.64358056187098,149.703975,157.2932,234.2533,249.9622,222,299
"ZNF563",0.351674000823124,35.4340837837838,37.2240411371237,1.40471326244098,1.28440069233637,20.774575,19.8397,47.0663,49.6047,222,299
"ZNF567",0.268325086861202,90.4467306306306,95.8931093645485,3.87277107233718,3.10944783553766,58.1191,60.11185,111.1267,127.03765,222,299
"ZNF573",0.208667738976551,11.2584342342342,12.2889899665552,0.569698828630202,0.564514956387085,5.8041,5.8748,14.606125,16.46355,222,299
"ZNF527",0.00197464597037411,57.0706842342342,66.4517391304348,2.04914826453499,2.10732412968909,38.187,40.1602,70.4369,85.84755,222,299
"ZNF33A",0.000378176463915247,471.163121171171,556.701676254181,12.3335976993401,18.4471252800995,342.398925,387.06,558.07575,651.84035,222,299
"ZKSCAN3",0.0680495976641475,45.6761432432432,49.5293110367893,1.41704164222585,1.47979674362289,33.3961,33.26865,57.426275,59.68895,222,299
"ZNF676",0.580366287734198,1.43377837837838,1.69567892976589,0.326103519007962,0.328294678349513,0,0,1.383,1.48635,222,299
"ZNF699",0.787138078132968,33.6348698198198,34.2800635451505,1.90667361433417,1.49350479020872,15.188475,15.9802,42.535325,46.9994,222,299
"ZNF250",0.0209554858395179,216.680173873874,241.513192307692,6.86572705708342,7.70553151247158,151.8028,162.9115,263.68385,270.95555,222,299
"ZNF79",0.0582396060273622,110.223015765766,117.39772909699,2.57520673296375,2.63662674116599,82.4054,85.1603,130.9131,142.83075,222,299
"ZNF681",0.586376873198902,48.2409454954955,51.2253919732442,4.13084906386338,3.59222662985583,9.54785,9.59925,61.518375,72.60435,222,299
"ZNF766",0.10865942259614,337.045025675676,354.475371906354,7.93202206513782,7.25680052083846,252.76205,260.26985,380.242325,411.32555,222,299
"ZNF471",0.000714244415189413,18.8481666666667,28.7798016722408,1.89710124328468,2.08178949028824,4.281225,5.2441,21.103925,37.3,222,299
"ZNF836",0.0358908912114015,85.8949202702703,93.0460782608696,2.39174114930956,2.32938789580371,61.795925,65.4634,101.718675,113.4299,222,299
"ZNF493",0.0168062222156111,38.6523788288288,46.6138595317726,2.35618055411359,2.26242305063681,14.01475,18.55675,53.88205,58.75685,222,299
"ZNF167",0.00936377258652055,21.0383842342342,25.7328648829431,1.11791016873489,1.30995322420658,8.8563,12.13575,29.619075,32.80385,222,299
"ZNF565",0.0656822905407516,46.2487837837838,49.4057397993311,1.33128718646344,1.09456803756311,32.99385,35.95415,54.68755,58.5254,222,299
"ZNF34",0.958271565649797,90.4597459459459,90.6479411371238,2.73601065308843,2.33871178839104,67.509375,61.33465,106.068675,114.15705,222,299
"ZNF140",0.159995907881483,300.120319369369,315.400065551839,8.26954953857361,7.06067457396685,222.864575,234.2822,361.115025,374.9522,222,299
"ZNF658",0.0747057015740117,52.6529022522523,57.4799421404682,1.96367627493817,1.8161612429061,31.11915,37.8396,67.41535,72.11625,222,299
"ZNF765",0.146832105571215,181.648063063063,192.059961204013,5.00761259067584,4.92942833634217,140.208325,133.00575,222.463725,242.1511,222,299
"ZNF124",0.106138043179936,45.5257427927928,49.9670678929766,1.78630631442997,1.95712854574334,27.689025,28.7426,57.4828,59.7113,222,299
"ZNF569",0.025764269075648,49.3113117117117,58.391062541806,2.82350315491722,2.80093362260411,18.1916,20.50965,67.736975,84.32175,222,299
"ZNF777",0.307877196468696,505.324646396396,489.048132441472,11.834924404856,10.5635797309737,387.99145,380.49845,607.591775,569.55505,222,299
"ZNF605",0.00204381519971275,224.533487387387,260.164264548495,8.18112727339306,7.82413369136324,148.267475,170.5544,288.1308,332.46465,222,299
"ZNF799",0.00209615254567719,65.5534157657658,76.0978264214047,2.43557804794573,2.3162450223137,40.754075,48.08195,81.92445,94.8187,222,299
"ZNF782",0.0345938305430388,37.5152076576577,41.805874916388,1.32994012994083,1.43865560304172,25.987575,26.8593,45.496575,49.37965,222,299
"ZNF846",0.001352670378999,67.928672972973,80.5726060200669,2.81715073523777,2.65668107349493,39.7238,52.0179,87.005675,99.2621,222,299
"ZNF136",0.0384107168748409,119.824527477477,131.110637123746,4.13217989267489,3.54074735073144,80.58825,85.64915,148.6559,166.2872,222,299
"ZKSCAN5",0.0354273674505465,374.475022522523,345.10651270903,13.3394209444326,6.77742753823165,281.77555,273.768,397.965025,394.767,222,299
"ZNF33B",0.0722683174102046,366.306136936937,393.64325819398,10.7961496521976,10.3335535030861,252.44495,273.69415,437.138325,480.3265,222,299
"ZNF431",0.336178149330994,150.679048198198,158.223848160535,5.12955032807027,5.57658579072934,97.441975,97.8242,190.6431,194.7301,222,299
"ZNF418",0.368204181169513,10.3713405405405,11.7989307692308,1.36683121677079,0.914271305719551,2.958125,3.6254,10.120875,12.55595,222,299
"ZNF700",3.80256230214648e-06,199.889885135135,243.712082943144,6.60767580418731,6.42219884292916,136.584725,164.7127,237.2826,298.1015,222,299
"ZFP28",0.0116316191206464,43.4701297297297,56.7044464882943,3.41466469385375,3.72183723003696,10.36515,12.09685,51.922675,79.81065,222,299
"ZNF585A",0.812193718447048,89.6140599099099,90.9137066889632,4.71210729936442,3.15523610408041,46.7531,52.87345,115.90485,121.9839,222,299
"ZNF138",0.608559267657846,119.259367567568,116.906505016722,3.81853336603851,2.75970207961096,82.78145,84.9655,141.9812,142.17205,222,299
"ZNF429",0.674169342137327,32.7099981981982,31.3981819397993,2.57876352079993,1.88542309867626,8.3792,8.43625,41.120925,44.2894,222,299
"ZNF470",0.0364764772746556,49.730763963964,60.7044658862876,3.82031892080827,3.505143912568,13.11855,17.04855,72.15655,86.9659,222,299
"ZNF100",0.00799403449591207,76.1513959459459,90.1465026755853,3.57624336129607,3.66876973489793,40.3376,45.2095,101.248375,116.5484,222,299
"ZNF398",0.371103450784245,482.910868018018,495.969024080268,11.3459932971972,9.32872869367586,352.364425,385.3436,590.1579,576.1548,222,299
"ZNF498",0.698502504289535,422.958542792793,416.174309364548,15.6711784444825,9.60086269351778,301.168675,317.8275,471.953375,495.3129,222,299
"ZNF441",0.00395745529813285,54.657113963964,63.5239404682274,2.07325948610075,2.14409203419873,34.31165,36.37865,68.5383,82.1576,222,299
"ZNF420",0.0305032841233127,54.1806085585586,64.0189033444816,3.10454220050709,3.15516798904959,21.04605,22.7209,76.2348,88.63275,222,299
"ZNF763",3.09929028319278e-06,13.8013072072072,19.0871538461538,0.656005423644293,0.833918408157387,7.1336,9.6196,18.111675,24.4956,222,299
"ZNF679",0.05414895198251,0.304874774774775,0.11960602006689,0.0959867929780472,0.0420130650185721,0,0,0,0,222,299
"ZNF682",0.208752617257756,17.3016531531532,20.0792598662207,1.66122440070253,1.44741488624538,3.823825,5.0699,19.795575,23.984,222,299
"ZNF772",0.855157134071627,126.815426576577,125.320410702341,6.11624389555237,5.39718378412673,63.60915,54.17375,170.34815,176.237,222,299
"ZNF257",0.119007724798759,5.80050810810811,7.69709765886288,0.706956259778273,0.905286551704513,1.065625,1.3398,5.554925,7.7639,222,299
"ZNF785",0.0264171109332301,131.282365315315,147.041365886288,4.08610113081338,5.29035836497674,84.180275,95.512,165.6269,177.7599,222,299
"ZNF98",0.544853860969477,1.34875135135135,1.54697859531773,0.205928423077983,0.236820820228325,0,0,1.2414,1.3529,222,299
"ZNF786",0.600228030506299,206.441424324324,210.984648829431,6.46331572026934,5.71846303800566,143.906475,151.14665,258.255,258.0355,222,299
"ZNF517",0.174479100186089,184.119287837838,198.607259197324,7.48000625871428,7.30977997310068,111.471675,120.49735,224.335,241.1923,222,299
"ZNF675",0.19768123320021,114.568767117117,103.449928093645,7.18140646780961,5.17192399012601,51.10235,44.90855,148.361625,136.83255,222,299
"ZNF860",0.317341209239901,44.4119608108108,47.0918973244147,1.71346605565485,1.92448498806541,27.77365,22.3259,58.0684,61.3251,222,299
"ZNF695",0.0711148396127057,28.3754094594595,34.7598745819398,2.20220889389464,2.56490778991556,4.623775,5.21415,39.0114,45.3599,222,299
"ZNF665",0.0125268522169226,5.13982342342342,7.17161538461538,0.445080056981191,0.615526416319663,1.31245,1.5175,6.63425,7.39425,222,299
"ZNF624",0.45869041215893,88.4264927927928,90.8932879598662,2.43180784070916,2.22612397353244,62.992375,63.72625,104.8928,111.5584,222,299
"ZNF841",0.288179617404595,158.138889189189,166.834677591973,6.38958849370325,5.21161678627568,90.46295,110.49495,203.457325,207.7375,222,299
"ZNF615",0.308723336431082,92.2190198198198,97.3947267558528,3.71236245642238,3.40002270470633,52.71185,55.34625,123.256375,133.32405,222,299
"ZNF433",0.0942595755104649,42.3665608108108,48.1995177257525,2.59256467821881,2.29853662320587,9.53775,16.77185,62.4832,71.1766,222,299
"ZNF595",0.210627587347051,95.2421418918919,105.372426421405,5.6072114160877,5.5825501502916,50.52015,51.9281,111.2624,125.34465,222,299
"ZNF460",0.0405853437253598,76.3521693693694,68.7888444816054,3.06013558026663,2.21739931146427,47.881025,42.126,93.997175,87.04235,222,299
"ZNF81",0.0160609677102179,100.703368468468,116.901417056856,3.99667221665715,4.95763116476768,64.202275,61.30745,118.887975,157.64885,222,299
"ZNF780A",0.00366409392504585,188.978095945946,209.639926421405,4.51916381254559,5.09284399623519,142.4927,154.15175,223.54305,243.53065,222,299
"ZNF461",0.128542548553317,49.6059788288288,54.6572264214047,2.64621911382679,2.07725807446981,26.23105,27.81865,62.570925,74.083,222,299
"ZNF181",0.0507049516664417,104.337216666667,113.843843812709,3.70360831544855,3.15154247736981,65.96355,74.1869,127.040675,140.8207,222,299
"ZNF44",0.000135444599416945,122.99263018018,144.865288628763,3.85347930373277,3.97949818748048,86.272875,99.6553,150.640625,187.04015,222,299
"ZNF790",0.0263505883645572,49.9546963963964,57.9495702341137,2.75015051631164,2.32302725653522,19.072875,25.7007,70.4061,81.9732,222,299
"ZNF677",0.0188771426620591,8.80800225225225,11.8811080267559,0.757654695707551,0.97326440318157,2.806575,3.1856,10.544825,12.89725,222,299
"ZNF823",5.29650363334522e-06,98.2075256756757,118.160468227425,3.11917736823416,2.93267532531789,67.50945,81.5252,117.146875,144.88075,222,299
"ZNF311",0.268688983081256,39.3497022522522,42.6637408026756,2.15495109583409,2.02254852763422,17.140775,18.82195,54.34855,57.9202,222,299
"ZNF347",0.000445000811237661,31.5951184684685,45.4372474916388,2.24022779028251,2.93569776756157,8.5201,10.9064,44.444875,59.3133,222,299
"ZNF273",0.969480721270468,120.02838018018,119.763012374582,5.1228512255499,4.60611556757427,70.125925,69.7783,141.02135,148.7152,222,299
"ZNF84",0.00957365451065961,322.172354054054,367.972023076923,11.8529772008928,12.36214084267,200.310575,229.27185,399.8813,463.82405,222,299
"ZNF667",0.000855419964304049,15.0398067567568,28.7318806020067,1.88202794321899,3.22780636089505,3.59985,3.676,14.495475,20.7149,222,299
"ZNF649",0.30629733345157,106.692036486486,114.379442474916,5.51453313238493,5.00767754845887,50.4549,55.1666,141.55375,154.40455,222,299
"ZNF248",0.008254324938619,147.731630630631,173.477134113712,5.09701496437332,7.4600014919641,99.6525,105.37725,178.996975,214.00945,222,299
"ZNF544",0.198664879460845,514.250945045045,535.72292173913,13.238819488772,10.490665400478,370.492175,405.0843,629.96815,656.21105,222,299
"ZNF251",0.601742182989384,250.465394594595,257.124132107023,9.27968143483421,8.55803503965292,147.152625,154.66725,320.901275,326.8332,222,299
"ZNF607",0.0292924770261568,92.1201711711712,107.541998327759,4.96412242321344,4.83531600944345,32.4444,38.88875,134.382525,153.3913,222,299
"ZNF334",0.825076002849058,24.4212932432432,23.6539147157191,2.71145749973482,2.21100210192805,3.579525,3.72575,26.668575,23.97915,222,299
"ZNF485",0.272337855537897,47.2504454954955,49.757889632107,1.66546726173912,1.52863676675151,30.04385,32.4568,60.680875,61.4388,222,299
"ZNF192",0.1599782857434,203.258325675676,221.517168227425,8.52146159828986,9.21753192736857,113.52905,112.0861,266.993925,296.6196,222,299
"ZNF442",0.0963468213431014,11.8240783783784,13.1519448160535,0.538492437089341,0.558440822168227,6.152525,6.36865,17.0772,17.7266,222,299
"ZNF813",0.0179810629050329,38.0081801801802,49.3594879598662,3.3395553121337,3.29122450954589,7.212625,9.13785,49.237425,71.72925,222,299
"ZNF26",0.996655491446404,171.670113063063,171.70010367893,5.52205649385852,4.60015195929713,110.3302,116.5229,210.4604,208.75305,222,299
"ZNF69",0.0549196899927367,10.7605837837838,13.1970715719064,0.798157043319707,0.916245943162994,4.071925,5.01585,13.1964,14.77,222,299
"ZNF583",0.269341624357958,20.1896414414414,22.2227622073579,1.33765655412571,1.23432796754417,6.299975,7.8427,26.1907,30.16855,222,299
"ZNF568",0.242661584030844,32.2916189189189,36.793843812709,3.30032226199044,2.23540627590803,9.11775,10.48005,38.384525,48.5265,222,299
"ZNF480",0.238013968831549,315.041901351351,328.89207993311,8.83033204107475,7.68593587612349,224.755125,237.4493,367.2712,399.14815,222,299
"ZNF587",0.124798612317877,397.683171621622,423.70249632107,12.6620545287301,11.1478137806737,278.77755,286.467,481.886175,528.62895,222,299
"ZNF808",0.17396024530703,108.856966666667,118.095282608696,5.48477220676251,4.19590148865265,40.7927,60.9261,151.124825,170.56235,222,299
"ZNF43",0.02466424762191,49.7393454954955,64.3716963210702,3.85287444313328,4.80864131496315,16.529975,20.54705,59.2674,74.65865,222,299
"ZNF28",0.958707861630612,275.523527927928,274.717460869565,11.9506922851157,10.0528251218266,146.4222,151.5697,375.709825,376.4557,222,299
"ZNF627",0.2529463041829,209.745792792793,220.454088294314,7.65225046804173,5.72031591218439,152.94165,165.2016,237.655725,252.78415,222,299
"ZNF789",0.0384726321336093,54.4438752252252,62.0524919732441,2.44311411357189,2.58664746870294,28.891125,33.09445,69.217675,76.82495,222,299
"ZNF534",0.569204814015158,6.42592792792793,6.67917658862876,0.36962567465065,0.267348975079296,3.6196,3.6093,7.60025,8.32245,222,299
"ZNF525",0.125057486533301,143.250637387387,159.920287959866,7.56590643220559,7.47286469774913,42.693025,61.3748,217.296825,234.01625,222,299
"ZNF814",0.0201163606757055,122.066143243243,140.102486622074,5.75853123784804,5.11443086373724,70.2653,79.4695,140.6925,168.25395,222,299
"ZNF551",0.653513668126254,123.780134234234,126.536257190635,4.44519211055095,4.13082491865111,80.326075,79.8568,153.1366,165.1213,222,299
"ZNF805",0.648917700737215,282.098487387387,286.120181270903,6.63932499054308,5.79401892816162,218.352875,220.34145,336.34365,337.4898,222,299
"ZNF468",0.992337638940816,279.99203963964,279.844924749164,11.941659038842,9.77036970978498,160.596425,157.7166,398.294675,401.32225,222,299
"ZNF616",0.54747249072843,129.464462612613,132.664076254181,4.08892241549387,3.42948119439737,91.9184,90.7342,149.870925,161.17005,222,299
"ZFP57",0.661928302685938,19.6934234234234,22.1146357859532,3.54604955405805,3.97549657621646,2.44915,1.16375,19.576675,13.86265,222,299
"ZNF155",0.337890267855653,107.091917567568,112.551893645485,5.35111644128796,2.87696356088512,68.3913,76.13175,135.407025,144.0492,222,299
"ZNF425",0.203613630454944,47.3601662162162,51.0864578595318,2.21173853580957,1.9146269467431,25.911975,26.7352,59.4729,67.5988,222,299
"ZNF611",0.426624815575559,100.508616666667,104.859267892977,4.22029503660932,3.5190816518875,57.625775,54.773,129.905925,147.75815,222,299
"ZNF254",0.817138817961418,127.513046846847,129.727557525084,8.05833927994521,5.67833716767894,47.524925,54.4755,173.442875,186.81015,222,299
"ZNF625",0.000653840444609366,7.2376,9.81959565217391,0.458139790795333,0.552430744330334,2.0033,2.72705,10.610625,13.85815,222,299
"ZNF845",0.201110026065017,210.967562162162,221.701589297659,6.32545875258105,5.49136937864033,149.7777,156.14035,249.2117,276.23475,222,299
"ZNF90",0.69462887270683,395.293254504504,408.426706354515,26.7541170120387,20.8685494523615,192.30875,206.5646,459.484475,467.56115,222,299
"ZNF788",0.180156523288089,44.7491063063063,51.9055635451505,3.69076994540379,3.6878949825291,10.4125,13.16355,59.3233,67.302,222,299
"ZNF880",0.0444756355162372,33.8450756756757,42.3655066889632,3.14174329144833,2.80018498336782,9.554,12.5151,39.80545,52.84675,222,299
"ZNF630",0.0498676379144315,30.4887207207207,34.7580193979933,1.46511181758189,1.52273427757696,16.072,16.84385,42.029775,45.19305,222,299
"ZNF844",0.0313930543430594,39.7967765765766,48.3187418060201,2.65817246386403,2.7718665698742,10.950525,12.28765,56.871,68.3582,222,299
"ZNF717",0.418637071371138,13.5960563063063,14.6516996655518,1.00072235915006,0.843094480799167,2.373325,3.3783,20.541025,21.58045,222,299
"ZNF492",0.523049734450447,2.6197981981982,3.11872140468227,0.445054704194025,0.585854103483428,0,0.32905,1.9311,2.25675,222,299
"ZNF688",0.0153540007884208,188.00161036036,218.796732107023,7.32244721643999,9.45869852914745,128.10525,132.0114,213.08505,240.90865,222,299
"ZNF879",0.000814734492039726,32.4247662162162,42.4849622073579,1.93103915469221,2.13770417522222,10.8398,12.54885,45.665375,61.3281,222,299
"ZNF737",0.0638432014404828,38.5086238738739,47.5794311036789,3.07547074059286,3.53466591557341,9.521275,13.11795,45.540675,55.7251,222,299
"ZNF709",0.0471591782464413,32.7930157657658,37.1525628762542,1.59780566334691,1.46876331583597,16.557275,18.8454,41.476525,48.1616,222,299
"ZNF585B",0.694468564244487,39.1844783783784,40.281291638796,2.10831134980715,1.82544092863033,15.492725,15.7984,53.148675,57.00205,222,299
"ZNF324B",0.00748642474265437,136.849412162162,150.141805685619,3.48009305471894,3.39413632101901,102.76825,111.9824,160.92015,177.5021,222,299
"ZNF564",2.76586846136295e-05,142.718380630631,163.644991638796,3.35378877947799,3.46001369494288,107.99,118.90775,167.25315,198.28425,222,299
"ZNF674",0.144558980662367,49.5796076576577,54.7670411371237,1.30257710857191,2.90145784920482,35.6066,36.28825,58.4743,63.1873,222,299
"ZNF432",0.257067069399322,73.046936036036,77.5232605351171,3.13693787310248,2.47643915671995,45.57205,48.033,88.662775,100.21815,222,299
"ZNF10",0.00330801744646081,85.3285891891892,102.210344147157,3.99426771667058,3.93668742589508,46.020875,53.37285,109.005675,129.12275,222,299
"ZNF486",0.238964045005358,12.8467067567568,15.427625083612,1.45684961494822,1.54529623215294,2.934725,3.0142,14.11345,16.2158,222,299
"ZNF225",0.164714607352846,48.4272459459459,51.450356187291,1.66276658430884,1.40751955392009,33.09935,34.37795,58.51115,66.8035,222,299
"ZNF350",0.464361770671798,97.7112959459459,101.852850167224,4.4484251843744,3.58401830953676,42.885675,53.34655,140.482675,135.8074,222,299
"ZNF253",0.0116335341210455,52.3722495495496,64.0668344481605,3.08145246898568,3.25606502536603,19.32105,25.78295,70.080775,92.41295,222,299
"ZNF878",0.0288335621490697,5.3658527027027,6.9513508361204,0.503859588823661,0.49851397321873,0.450925,0.71435,6.9871,9.66625,222,299
"ZNF727",0.344679077562718,1.3623527027027,1.6874872909699,0.181323226994049,0.263801173410689,0,0,1.420275,1.4848,222,299
"ZNF578",0.212853339801497,7.79359054054054,8.97186688963211,0.68435673369,0.635902215663202,2.965625,3.5863,9.238825,10.39135,222,299
"TRIM28",0.826556873913602,7781.25897027027,7728.44081605351,191.543213985303,151.240819803709,5774.0224,6021.31125,9003.89175,9091.92075,222,299
