"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N1","count-N2","count-N3","count-NX"
"ZNF264",0.724858063841436,0.785942246382521,0.995086311730541,0.89454661526905,0.657784897344573,0.725622027638889,0.390226645442964,0.0882641645328773,0.0635889522028291,0.999449700044016,657.932927840909,615.171271641791,628.639497058824,736.2960625,716.445990666667,17.0211815030839,30.1806058733328,18.4930497005217,99.8410972456178,29.3160858116527,506.566875,423.11065,467.734175,572.2661,544.6842,786.86015,760.05475,768.21815,764.40455,867.7674,176,67,170,8,75
"ZNF213",0.993975592934253,0.434854390449725,0.912000689281086,0.995189708991103,0.999505107053282,0.999956903663999,0.996573877306759,0.967885613917841,0.452001112567968,0.986462343476472,504.979459659091,494.708398507463,473.190025882353,480.5825125,513.504796,14.2284841574693,25.7569321587056,11.670027295619,53.5247124787014,17.0020430022918,386.977225,341.636,370.15195,346.6043,433.8844,578.04685,602.52525,551.90885,540.87645,583.2618,176,67,170,8,75
"ZNF343",0.998959661705453,0.171857954298343,0.628934338621835,0.0680686920498256,0.10840589203373,0.28849819500876,0.999996437216119,0.999802565078756,0.457248172821261,0.0868955758282125,246.442375568182,250.321004477612,271.112268823529,344.107725,247.336861333333,6.90202104833565,13.6493722583512,8.72335206714055,29.1544159978856,11.1553476585899,188.3988,192.7329,193.417575,327.169725,192.26655,284.455675,271.071,326.246325,366.192025,281.7308,176,67,170,8,75
"ZNF302",0.68571765896934,0.0434155625017636,0.937240708036931,0.00609578408426747,0.0419065660572505,0.0741948292222376,0.0934560204311234,0.88577573981034,0.997789138907099,0.117381317513214,203.0944,225.074902985075,238.181117058824,347.6808375,243.332638666667,7.2667798848146,13.572297386365,9.96972939587321,53.1967346865319,15.0827560209466,133.511725,157.1119,153.6066,270.92175,142.5226,260.072575,266.0477,294.66365,367.5081,314.97055,176,67,170,8,75
"ZNF268",0.880780529984265,0.992344630131299,0.973520559843303,0.999992598840812,0.992600880650664,0.99960063491264,3.45153140424159e-05,0.0205981697291326,0.000177131323355173,0.367156574574267,248.468046022727,267.540085074627,255.118845882353,244.6104125,339.823610666667,10.5449684170993,18.5040287909295,9.68523672925728,41.847481005498,19.2530941963442,155.850825,147.88335,158.9013,149.020625,203.49555,341.45575,357.40835,329.546075,323.281675,440.64695,176,67,170,8,75
"ZNF184",0.962864966141222,0.670943616541047,0.997518100893651,0.105599397076249,0.219615982048071,0.245826523156341,0.0286087716363315,0.35375935341667,0.325972844042395,0.699485695399497,187.614636363636,195.837840298507,199.877466470588,263.2090875,222.254076,5.71370099019132,10.8350075939972,6.7976424140062,34.5751850387593,11.0370197788306,141.5813,142.2493,140.8714,176.274825,160.415,215.84575,218.83775,231.55645,330.314925,253.42215,176,67,170,8,75
"ZNF500",0.997567414893659,0.997257346181317,0.978765091675165,0.23567403374011,0.332947153257898,0.194320047809914,0.96723516577889,0.999104497750117,0.895447638561078,0.392132857592223,197.070634659091,200.06416119403,194.75805,244.9539375,202.781236,5.02078896283217,8.72428526950797,4.64795218536198,23.1101707205549,6.71892185823587,149.2781,152.58035,151.0892,201.316175,164.92995,229.930725,234.32085,235.410025,288.442075,237.48995,176,67,170,8,75
"ZNF419",0.841706514891838,0.999768876806377,0.90026372443218,0.0220806072665897,0.00866261049951389,0.0188946579112794,0.999176459071049,0.961461849882592,0.999970629851151,0.0216284783511236,124.644125568182,114.947631343284,123.379554705882,196.3394875,122.408658666667,5.72123894963801,6.19290737508321,4.6971309177212,29.8281752477385,6.74729893295744,76.7914,82.49675,79.97155,141.002025,84.9152,159.369775,135.2302,156.3758,252.967125,157.92595,176,67,170,8,75
"ZNF175",0.999373757876141,0.999327086367446,0.994365612969339,0.0999690300096552,0.1480368851158,0.0847349132479427,5.45030809870894e-05,0.00357624394932388,2.62056380675446e-05,0.957579909138991,97.5671892045455,99.175623880597,96.3401576470588,140.915875,128.353744,3.31684068284343,6.1455175703633,3.16164407647756,27.2004828500719,7.66172518760254,67.86395,64.1645,65.85185,106.488,78.67335,121.371625,123.3844,125.5572,174.3061,167.6022,176,67,170,8,75
"ZNF14",0.999999599485616,0.999631497526161,0.999961786374954,0.888859990004452,0.905708190429571,0.911226390485119,0.243734792218707,0.46567243447591,0.327726098128384,0.999925627504542,85.9259801136364,86.2728791044776,87.3638217647059,108.0039125,104.679501333333,5.01650584483745,7.76172763223464,5.07016130130752,27.6177563752111,7.79780612391393,36.7929,35.2099,37.9306,26.0429,58.46655,121.006675,127.56455,122.202075,148.909875,130.9094,176,67,170,8,75
"ZNF85",0.999957818244821,0.999030133903917,0.99999256242792,0.860572324185099,0.892937604223125,0.892648873295237,0.458594038450146,0.586987518005172,0.344379026671811,0.513037778089468,42.0233630681818,41.3224044776119,40.8664023529412,27.097325,51.597992,3.03425094908048,4.23111253614522,2.95921461204746,6.69701638958803,6.57789500691048,14.333125,17.1362,12.8198,11.88265,15.64665,55.916325,54.4822,55.144575,36.869225,65.7234,176,67,170,8,75
"ZKSCAN1",0.71625206079625,0.844643058833801,0.988228017647929,0.956774988790457,0.999697918576449,0.99491126949778,0.716940594357899,0.218421812442464,0.246008049024266,0.782220074378681,723.831201704545,648.386591044776,677.914417647059,618.4582125,796.237444,30.9749140973143,40.938904260996,34.2230020083329,114.240378291558,50.5244894873668,441.281875,424.95635,356.012475,356.950925,500.67725,905.663025,851.3565,895.021725,850.370275,1036.7017,176,67,170,8,75
"ZNF862",0.967432237921385,0.968163591995769,0.795637557605565,0.899681549667188,0.801204737169053,0.956211013995263,0.44421966523608,0.30098776015563,0.763737568258415,0.999232689055069,188.892144318182,175.665007462687,198.738847647059,234.940475,222.057406666667,11.3223969921359,14.4161777336276,10.4333655910377,62.2193160269862,17.9714282951696,101.809275,91.65705,101.469475,105.390075,99.25695,239.348875,231.6179,246.324325,372.402475,311.80905,176,67,170,8,75
"ZNF684",0.755792131071094,0.393844688868773,0.999933492570222,0.922371177071844,0.997081660366007,0.998221682367696,0.00929482458306696,0.444499121660677,0.315215000738755,0.993586802136388,34.2085397727273,37.5986985074627,37.9730305882353,40.1262625,43.2070226666667,1.00717339400761,2.00791330390408,1.89342276745312,5.80819284606843,2.63864643613641,25.01525,27.0243,25.461625,28.953875,27.17975,41.186775,45.30215,42.149525,47.346875,54.3134,176,67,170,8,75
"ZNF430",0.999329915940377,0.980639227582357,0.999741856233206,0.998625037570526,0.996327662792754,0.991675576700828,0.789363202512734,0.791113448767692,0.523303793496375,0.999896929139861,120.499030681818,118.049597014925,116.115262941176,127.9025,131.861274666667,4.48901969401498,9.50453357742031,6.29775565855302,27.0122992917644,8.48623161786431,82.449725,67.68775,72.497525,82.667675,77.52255,151.132425,161.36115,153.9904,138.127325,192.5737,176,67,170,8,75
"ZFP30",0.999994063295723,0.997630232350728,0.997933406037233,0.439405772227123,0.492697260272194,0.38200689118193,0.185541454908759,0.413664526518875,0.109488651133997,0.920094477738358,109.407036363636,110.19077761194,106.751996470588,156.1196875,132.450497333333,4.97819273344451,7.77272673974578,6.77156430877612,21.5538775317512,9.37320381410926,63.4329,55.64245,50.35795,132.819125,72.828,150.311475,149.4828,144.853525,192.003975,173.7972,176,67,170,8,75
"ZNF549",0.99261691339185,0.999613830347527,0.998657519297011,0.768414827266146,0.870985819605872,0.801973352199291,0.648542280455584,0.944028493226554,0.749940064170465,0.970147006659486,90.3650823863636,94.0998268656716,91.6803635294118,115.7311875,101.675993333333,3.99616590993441,7.0955633459503,4.63974827266295,20.7631143722333,8.57719376627152,49.4219,53.127,39.172575,88.285675,41.66155,126.407775,133.92895,126.14655,163.6624,133.31435,176,67,170,8,75
"ZNF211",0.999735377864086,0.997726822758293,0.999998065980657,0.468566490132216,0.458551957085381,0.410330030753189,0.764389594949177,0.793764898688716,0.61541157477631,0.772163256012577,163.8891,161.829426865672,161.226513529412,209.9368125,176.451314666667,6.06801116663212,9.16295248439363,5.62609712085226,33.9053791333029,9.11049365416036,114.43985,113.9811,110.928875,126.370625,117.90155,187.562825,197.90525,205.11365,281.122825,225.8486,176,67,170,8,75
"ZNF205",0.467650701317659,0.828558240717096,0.913998177628965,0.882358632680676,0.998775311699859,0.971497346328803,0.757488732565876,0.121747253215052,0.266086400135084,0.658851009602469,339.812828977273,385.792202985075,361.900426470588,405.662675,307.928173333333,14.8605201872414,31.0266819053499,15.0844464482397,50.0676402846537,12.1451074886806,252.06565,225.1769,248.38015,360.600175,233.49305,371.461725,423.74825,404.986825,459.7481,348.31355,176,67,170,8,75
"ZNF45",0.999999998103313,0.542999668349854,0.779357947184652,0.692402755479876,0.716865528917224,0.917239804806571,0.00621465114350872,0.0411716191873888,0.178190991510205,0.999999999952514,192.282885227273,192.138564179104,209.600167647059,241.6613125,241.810056,5.51174132452082,10.2555804775079,10.6520075350319,28.3699614574518,11.462249639394,147.1138,134.1853,155.3345,203.347125,169.635,227.9246,241.89335,237.9998,255.853575,288.32575,176,67,170,8,75
"ZNF133",0.42560661260458,0.606035485185784,0.968823184869717,0.935952052435602,0.999979987678602,0.99661081379792,0.862809433198207,0.15607654286054,0.225799150071705,0.793832574592619,375.178207386364,419.213113432836,402.757682941176,425.699975,350.926825333333,12.3164351688694,23.159271843848,15.6001383683406,37.2596365185799,16.949628552003,254.052025,281.4988,268.6623,358.441425,255.63455,461.90525,501.76695,473.67765,493.7314,407.36925,176,67,170,8,75
"ZNF436",0.834621694663691,0.998912934792371,0.917514683264098,0.355034071824054,0.1916027362582,0.312466275885516,0.874030956366207,0.449258791099843,0.775332519681687,0.609944979579487,749.141590340909,706.430623880597,741.018521176471,938.0735875,786.752136,20.7685928605934,36.0632569873082,21.371268747888,85.0178518396881,36.2732928284196,541.4079,507.16065,546.993375,825.0077,593.6447,929.02225,851.5996,931.674025,1072.458525,919.74685,176,67,170,8,75
"ZNF484",0.839299803451449,0.495033645014523,0.999825946058904,0.220604150599802,0.475775993538442,0.482784012876163,0.398863954181412,0.980711329968983,0.986861492287617,0.633561906945343,83.7506329545455,90.3108,91.3741152941176,117.3268625,94.4667133333333,2.94279981432179,6.24829199277882,3.58910492651229,14.034707741358,4.98187710883485,58.293275,63.5693,59.83555,93.9987,68.25865,103.6887,108.1628,117.07415,141.249625,112.9864,176,67,170,8,75
"ZNF780B",0.825323909422964,0.930939337181666,0.990573901456828,0.792779317687801,0.960690552847305,0.901416107442526,0.0565272602742823,0.690962368576058,0.23996134652559,0.999980602768394,140.905410795455,153.290482089552,147.875359411765,173.93755,171.033910666667,4.85769675401747,12.3983226204716,6.73235055728155,22.8447752334799,9.45132694318387,99.72165,92.7254,91.94415,136.5125,109.539,168.437625,179.75165,182.155475,181.1874,209.1545,176,67,170,8,75
"ZNF557",0.991897493810892,0.963159054546092,0.88100206833997,0.999999928671644,0.999892735213935,0.999458225195323,0.0040204455403835,0.00970299308651068,0.0235372448064102,0.669628998158223,144.744053977273,140.948341791045,149.016271176471,144.2352375,173.761010666667,3.71292516814677,6.85931677177309,4.81848342467395,15.2422419760131,8.74243194389473,112.483525,102.729,105.24455,126.311725,125.713,172.948275,164.1777,184.3849,173.21395,201.4124,176,67,170,8,75
"ZNF337",0.999551883017391,0.664744726095737,0.933469466349345,0.84460609716833,0.89395796569396,0.971302272431621,0.9516777615396,0.994034336591932,0.997601991231977,0.950121548553364,335.390440340909,340.719631343284,360.695712352941,400.2304375,352.81326,11.6535306200114,21.1284573385601,13.2356909348934,33.5076827670266,26.2827710076262,213.6984,216.3584,234.923375,346.2228,234.7295,418.980775,417.887,446.742175,434.922225,356.9262,176,67,170,8,75
"ZNF317",0.863946408243634,0.999976839463058,0.831345186463354,0.996081437312363,0.999999958724773,0.994715944472078,0.977614275006837,0.681792203723524,0.987199013194509,0.978845184663892,760.363744318182,719.560495522388,763.498370588235,721.798275,783.649032,26.6727274556099,28.5895434966459,20.392633566498,53.1608981834855,25.524764742398,614.425075,570.9812,635.058275,649.892575,616.1887,841.30675,829.09925,867.073875,835.916775,903.68065,176,67,170,8,75
"ZNF426",0.715363397974598,0.00580064622591758,0.68817450822577,0.146724053087516,0.411327917169078,0.705467286976671,0.956802383091539,0.986976913764006,0.282743483390348,0.279234464182786,183.226783522727,159.492552238806,134.805550588235,74.22005,170.598762666667,10.8121167036992,15.7965775598397,7.57635525556108,16.8423364604541,19.3310480017713,85.8465,82.63995,68.3075,45.2059,98.19535,242.0804,191.51665,183.13585,115.29865,187.84195,176,67,170,8,75
"ZNF331",0.991239536230999,0.401740468932515,0.912556822386464,0.729052334030101,0.845037226862198,0.952886632157703,0.899472415973508,0.996951851215795,0.989771650788352,0.906980558492377,185.913301136364,196.054308955224,215.283311176471,255.590575,205.083366666667,12.322901167723,17.8286274652582,11.8769576982329,87.8734301372917,15.4961478554431,69.803275,80.9974,100.645425,62.179475,106.0804,247.448575,287.83295,275.34445,441.880025,288.3743,176,67,170,8,75
"ZNF227",0.916337535623343,0.147585224716992,0.907313423794006,0.130574089567983,0.293114134410479,0.455183347340677,0.0151176830688114,0.341608868967476,0.66216962115073,0.79594791713541,193.825359090909,206.14376119403,218.906784117647,280.1625875,237.860858666667,5.87982428908234,10.9498130587214,9.48207681793365,46.4129168172905,11.7343624895597,140.699275,154.3729,156.7648,207.17205,168.81465,236.172325,247.9617,249.9832,340.749125,273.1581,176,67,170,8,75
"ZNF141",0.562117887582175,0.427506518927378,0.999499326894142,0.817394984420712,0.990266321078932,0.979459247867156,0.00199797772093535,0.388407683998095,0.12217771423577,0.997318759460824,36.3920392045455,41.1640895522388,40.4684035294118,45.028075,47.777292,1.3476474650992,2.84356570792673,1.75631763090483,4.07679287850099,3.27401989346967,23.672725,25.7361,24.729025,39.166825,25.77385,46.885575,51.50845,49.48085,52.158625,67.18415,176,67,170,8,75
"ZNF304",0.943350596913109,0.578560204644555,0.996782053773962,0.575719016313524,0.422466243667819,0.309028815169194,0.363657016576722,0.206418339162852,0.0270485879411102,0.940618892479387,267.341738068182,255.756349253731,250.356218235294,324.609375,294.183724,8.23514220220738,11.5416495838358,7.94414142299595,38.237316181708,13.7503437891767,196.76475,187.8711,189.3307,220.8304,204.4774,325.5147,312.94085,302.47675,377.962,374.86235,176,67,170,8,75
"ZNF132",0.85401249199124,0.296613174604025,0.991543885708887,0.109920492714807,0.287145370733248,0.347398665984114,0.0111204355304226,0.373747420659061,0.424394566830041,0.775628421633691,34.0917255681818,38.1545,39.9845635294118,58.8481625,46.7011666666667,1.57816932151525,4.07167307260886,1.94188609525242,18.7926830531283,4.50973833780296,20.858575,18.6874,21.8847,31.88685,23.3617,37.92615,47.98055,51.389725,56.327575,57.87305,176,67,170,8,75
"ZNF20",0.974608299532261,0.819779853456561,0.999637069444223,0.985360096121507,0.948569080356415,0.918450608897838,0.649494807284371,0.475208013426482,0.184169703193126,0.999999999999083,80.5925375,77.6612880597015,76.6802529411765,86.9562375,86.974272,2.43107885645603,3.67913234047471,2.81011320587178,6.97558941144908,4.06547977343125,60.092075,55.539,50.679375,75.3179,62.11505,98.65115,94.4514,91.908975,99.93465,110.01535,176,67,170,8,75
"ZNF670",0.915147509608367,0.998596052303233,0.969562518985774,0.999933453052166,0.999649682745016,0.999998905627444,0.999713570631905,0.904269487001132,0.994186898043725,0.999660147282144,63.0254681818182,59.0368462686567,62.0292841176471,61.4743875,63.8795466666667,2.72599354971868,3.52877227447112,2.53137682563953,7.65662359775223,3.14947679811951,40.424975,41.6158,43.2568,47.183775,45.97655,71.013625,67.7883,74.846775,70.679025,76.6055,176,67,170,8,75
"ZFP37",0.827493175519138,0.593315142058773,0.999999818216276,0.457763398978807,0.750754642849804,0.733834265066611,0.0677234995972336,0.723232694583674,0.574662628815059,0.967697336970297,50.053875,56.1390179104478,56.3117135294118,74.128225,64.5372586666667,2.74181534827802,5.44670163961924,3.06113471969698,16.0847846097723,5.03434526733543,26.988675,28.17755,30.2091,41.92505,32.3692,64.166975,61.3785,73.073725,95.489625,89.996,176,67,170,8,75
"ZNF189",0.99537053450163,0.856284296469845,0.792567947326834,0.0270238608293205,0.023404878667562,0.0621922468760616,0.00857139649425287,0.0202518690074855,0.0862209887104517,0.471551061107895,316.797584090909,309.32622238806,331.33157,461.4762125,378.786974666667,9.2902834210482,16.2352153853472,9.74592818962133,39.8788334179318,20.6427973836683,237.372825,231.4455,249.19445,427.223875,273.1908,367.399325,361.07255,398.740775,503.587175,426.11355,176,67,170,8,75
"ZNF434",0.919697005878648,0.170060771578322,0.920524922853568,0.100086462432053,0.054812876823127,0.0159638518403605,0.999728203069208,0.909168699646767,0.309946375255239,0.137807884444854,315.445388068182,305.065076119403,294.666305882353,392.668725,317.675096,6.14249061907208,11.318838293072,6.67809664935834,46.3818762233458,9.98431894164431,253.37835,258.11455,237.139875,318.993325,246.89185,360.47865,349.043,338.051325,473.69635,377.4213,176,67,170,8,75
"ZNF287",0.966617317861954,0.986041611565488,0.841706797842605,0.996425858360558,0.999979163771332,0.986193775701736,0.999767762569698,0.994177452628373,0.978451653023168,0.998597946366773,66.9576619318182,62.2789343283582,69.7251882352941,60.4417625,65.7169173333333,3.82914296996881,4.72388745193614,3.89415433918762,16.0029560959389,6.49925216335241,26.373125,35.52605,31.81785,27.328475,21.681,93.561375,90.8426,92.0305,74.383675,91.37515,176,67,170,8,75
"ZIM3",0.90779866828051,0.58816772438209,0.999443844561835,0.797187968292048,0.945394702341637,0.960205359487093,0.311664956593762,0.922409792781485,0.939275359999769,0.995696883111759,0.404438068181818,0.279435820895522,0.247140588235294,0,0.140381333333333,0.0943890654427752,0.127947649620562,0.0672743744944895,0,0.0521823781547553,0,0,0,0,0,0,0,0,0,0,176,67,170,8,75
"ZFP14",0.751155702079101,0.658891066231045,0.999726557032457,0.814671645163828,0.976966745949013,0.960385578024853,0.00010573443547246,0.0680442362763299,0.00713253446277695,0.975906983337419,68.1978073863636,77.946528358209,76.4208188235294,90.3708875,102.87628,3.62766896619606,8.1679622130278,3.94207197472438,16.1619418094578,8.59423515155688,33.710125,34.6622,38.590625,59.28365,49.65205,90.778175,87.89585,108.834275,107.04395,138.8644,176,67,170,8,75
"ZNF473",0.994788659663066,0.929778769124837,0.999613925830573,0.0525293648261473,0.097722855381108,0.097068081976205,0.00393269551872499,0.0777949702569916,0.0314627593786475,0.672992007308282,256.465781818182,263.048494029851,266.453259411765,370.2412,313.022652,7.34625826327877,13.4688509646501,9.07785887702297,68.8401834297538,16.3196832684871,196.468375,194.4536,186.661575,233.651375,213.74155,305.7364,319.8295,305.906775,450.124675,387.4938,176,67,170,8,75
"ZNF614",0.999995525021477,0.999736235501558,0.99961039368044,0.997800919618504,0.998632255386606,0.995912121078173,0.0837324310078696,0.204872694067856,0.121823256768437,0.721962657944902,154.792967045455,153.578711940299,157.322198235294,140.2328,199.246409333333,9.56644243563858,12.7717775737458,10.1335628638725,40.3526686815932,15.4857716790424,63.7362,74.3295,76.711525,50.73625,109.7059,208.4141,217.6379,197.3158,239.9082,255.94605,176,67,170,8,75
"POGK",0.983340820865967,0.38716648833573,0.3396970363316,0.684312240123393,0.580089098759028,0.935889713985606,0.745110906300584,0.593791884107641,0.9997878340704,0.922664356071017,1306.09413409091,1249.03331343284,1447.41420058824,1656.3167625,1429.45205466667,31.3138087100647,43.2863675719388,85.7734750917434,173.467603043762,54.4633526673555,1005.287475,1030.19045,1035.932425,1286.02795,1161.8134,1486.36905,1467.56735,1586.478025,1983.46945,1574.01245,176,67,170,8,75
"ZNF514",0.91598337666806,0.955464460543686,0.649052426703284,0.497398483544872,0.33389841004989,0.634111466965494,0.999945912170611,0.922988356396486,0.993320656921014,0.556429649635398,131.379716477273,121.943426865672,137.264427058824,176.34465,132.712441333333,5.75868377707568,9.75150139521245,5.89687998291864,28.0912800443864,9.28428429523456,82.3246,67.1967,85.20265,138.9765,75.03945,151.745725,155.68775,171.149525,244.1161,158.39765,176,67,170,8,75
