"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF91",0.47154410267758,145.353169343066,136.977421875,9.79616355400718,5.99974419655542,72.7915,51.510025,190.3612,190.4378,137,384
"ZNF226",0.466476329584495,182.712046715328,190.59481171875,13.3166069971765,4.38463718820811,121.4385,126.926425,200.2455,237.495475,137,384
"ZNF229",0.608985345754344,53.2326408759124,46.82050078125,17.3936028903073,4.19486940075832,5.8127,5.372825,27.7025,44.11445,137,384
"ZNF180",0.279532910105388,139.863279562044,154.45032109375,5.40592299071466,7.81034646554918,110.0296,103.952775,160.6838,177.052525,137,384
"ZNF641",0.0502739445941914,131.898924087591,149.88834140625,5.94941563387966,5.04640877589847,81.8228,87.30895,169.7897,190.468275,137,384
"ZNF610",0.739283660257016,10.9066766423358,11.484175,1.69125585525838,0.842282017237507,2.6035,2.973325,10.4,11.92745,137,384
"ZNF528",0.0211613762051471,91.9327321167883,115.972953125,7.73270787627758,5.56296691520496,21.9907,27.499775,130.972,178.5248,137,384
"ZNF701",0.309942740489204,39.7376817518248,43.5721723958333,2.89410872387602,2.00275796817149,16.8209,17.691825,50.1193,56.3658,137,384
"ZNF283",0.607489361734685,57.2221467153285,55.93289375,2.89572584956101,1.08616890950982,41.816,42.249925,64.7421,66.523025,137,384
"ZNF558",0.342033328612852,305.150240145985,318.062534375,9.83734321798598,7.30931671645231,229.9967,227.444425,357.6709,379.616375,137,384
"ZNF597",0.0372816805436587,47.0248927007299,42.17613828125,2.0482703582333,1.17897520020248,31.6607,28.614575,60.0171,52.801375,137,384
"ZNF30",0.162432131789031,43.4886649635037,47.1312528645833,2.69687902974003,1.22249911867632,23.2095,29.715025,51.7401,60.738025,137,384
"ZNF354A",0.183003025541872,228.904924087591,244.63455859375,8.62387086658175,6.33791519636013,164.0693,155.655625,270.5047,299.9911,137,384
"ZNF764",0.00446470726988768,140.723055474453,159.838539583333,3.99446736714771,3.73409392522514,110.042,120.604625,155.1247,182.464175,137,384
"ZNF747",0.215997571405821,193.698119708029,204.059279947917,5.89753088246973,4.53017233172219,147.7589,157.28105,221.022,237.808325,137,384
"ZNF778",0.37417289450291,70.9797569343066,73.8342294270833,2.40027487073622,1.71466097790014,53.2833,50.306875,80.6603,88.8513,137,384
"ZNF212",0.720005273801295,436.831637226277,431.924629427083,12.0340529655928,6.95394936807544,355.6666,337.621925,485.7225,509.62505,137,384
"ZNF282",0.0946980809879076,1156.34507883212,1096.27208046875,29.2303427927873,18.7227145070682,950.4841,843.8166,1285.6402,1306.202775,137,384
"ZNF160",0.0599017754200007,280.514981021898,314.671425260417,16.0158484905825,9.18811713895284,124.6753,195.290825,380,414.42915,137,384
"ZNF415",0.430651422172842,24.5892189781022,27.3445924479167,2.64418071884833,1.86099867223742,7.1225,8.149525,28.2387,30.141025,137,384
"ZNF439",0.463776186496953,32.4341788321168,35.24660078125,2.74995096293694,2.07002995024867,13.4228,13.043325,37.7282,39.2448,137,384
"ZNF440",0.268226840009669,322.940764963504,343.781668229167,12.0785547988566,10.3685802036391,224.7313,221.743975,400.1109,426.347725,137,384
"ZNF562",0.1896657984216,634.635440875912,602.715195572917,21.1264642617658,12.4081329252366,431.0295,435.025275,788.0342,734.3803,137,384
"ZNF561",0.0930795878614225,699.089483211679,657.010813802083,20.5493706915172,13.0149469311286,509.6852,493.423975,864.3533,778.24645,137,384
"ZNF584",1.08478445259852e-06,199.467884671533,240.86687265625,5.35448979302147,4.63136271569005,161.1374,175.5468,235.1881,281.33715,137,384
"ZNF274",0.0119289334370396,372.990905109489,419.118871354167,11.8452387290163,10.0658379632808,272.7915,288.171475,450.8102,524.26995,137,384
"ZIK1",0.386935467463684,26.131000729927,29.2781091145833,2.61384185973386,1.95990164198901,12.7119,9.926025,29.0067,30.757725,137,384
"ZNF540",0.00488436225297173,12.4502087591241,17.2649575520833,0.994322183920982,0.953178665944035,5.0599,6.66905,16.2244,21.651775,137,384
"ZNF570",0.0159021272935522,24.9112686131387,30.7316911458333,1.75647436591604,1.29303499752533,9.4647,10.53645,36.4397,45.6171,137,384
"ZNF57",0.590882061401156,146.839724087591,150.897747135417,6.35321902432026,3.89455289266259,103.4483,100.747625,170.4545,180.78015,137,384
"ZNF556",0.638212140434397,21.673495620438,22.8872395833333,2.12518992920167,1.34140385486425,4.2538,3.421425,28.777,34.744125,137,384
"ZNF554",0.00107003112355386,69.267195620438,84.7556377604167,3.37916752152133,2.5398373026305,42.0032,48.812875,90.3446,105.920125,137,384
"ZNF738",0.334688883786132,83.2776912408759,91.1657921875,6.11548078229031,4.36359790444806,37.2987,36.816275,104.7745,111.6043,137,384
"ZNF596",0.41547123628107,33.4696350364963,35.381475,1.8218189249042,1.24119438310277,18.242,19.5026,40.9571,44.196075,137,384
