"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF57",0.461734051416969,0.998190556642335,0.110365656873519,0.84096126478828,0.484389361332409,0.556507831677943,163.60039,136.393196938776,160.416800952381,149.058373943662,17.7032695091091,5.84337559085459,8.48363334757254,4.55301202046599,121.4302,101.889725,104.5152,99.5595,176.037675,163.91695,185.0099,181.063425,20,98,105,284
"ZNF556",0.974558840886938,0.860592697243407,0.152904279259512,0.933860537904232,0.991721212073764,0.0213061189134202,24.20533,21.5357897959184,29.1420780952381,20.6695035211268,6.41480512994047,2.14050829126807,3.15126266090131,1.43416647775058,7.41895,3.993475,5.0135,3.075275,29.9235,34.622775,39.9181,29.30135,20,98,105,284
"ZNF554",0.964933799816527,0.999995053431165,0.861212807590269,0.990440270066082,0.386816533860446,0.911067330994025,80.41361,74.8218163265306,80.1321161904762,83.7763415492958,10.7285324984874,4.59991074684853,5.04247291120049,2.83040035865293,45.59595,48.879725,46.1458,45.8878,100.172475,91.646425,101.1089,106.7533,20,98,105,284
"ZNF738",0.878791141002168,0.970726200638929,0.951795166553996,0.826735822450985,0.999162261802622,0.859941160281246,75.452445,90.5388081632653,84.3958838095238,91.8233253521127,14.217917733899,8.01351924290022,9.03692052035628,4.79420184243379,39.070475,41.42555,32.1634,37.18395,92.0922,110.90425,102.9107,115.406375,20,98,105,284
"ZNF596",0.993366633270852,0.90080115411064,0.883647805545586,0.893239337441354,0.833771979328699,0.999981861570414,38.139015,36.5817040816327,34.1290733333333,34.2295605633803,3.61991564126973,2.10662778399923,2.69219183495465,1.40587757461413,28.05205,20.765875,17.1659,18.2798,47.417325,45.86575,37.6471,42.54015,20,98,105,284
"ZNF621",0.994360627023976,0.999895330350206,0.944926401727017,0.94721670213763,0.945805437411095,0.594950203572877,298.3379,306.900168367347,296.100426666667,315.856158098592,23.7690343348796,12.6985042270535,13.8474987590114,8.48178790999714,231.391125,224.32425,204.4172,214.3791,336.5164,366.2901,362.0615,379.08255,20,98,105,284
"ZNF680",0.99971374576479,0.72786704113952,0.357662889008588,0.937294675409866,0.774315547758214,0.729156523677443,139.626785,137.699504081633,118.208324761905,128.214128521127,12.8588016684421,9.401488769333,8.96860804096515,4.76464344241943,102.247775,81.488225,73.447,72.998625,153.918775,159.7914,144.7916,169.288125,20,98,105,284
"ZNF483",0.803300553968675,0.314466042066207,0.493752270063286,0.155343875218538,0.111276861581404,0.939579620881507,4.47801,6.20507857142857,7.74877904761905,8.26060563380282,0.762551250974751,0.536986405544533,0.733799714178703,0.51993740613472,1.672075,2.53945,2.3818,2.704775,6.3527,8.57505,10.2302,10.03535,20,98,105,284
"ZNF417",0.980833764266801,0.99999985080066,0.903750004212726,0.996441863509993,0.981821645908312,0.968975317189377,93.404755,98.034893877551,93.3151704761905,95.8642179577465,6.55364315035809,4.72119862407829,5.09591654678063,2.96709018258626,72.1292,65.504925,57.9048,62.73165,104.7342,116.005125,119.4879,121.2013,20,98,105,284
"ZNF791",0.768477742624803,0.985474561146011,0.699715364352454,0.897142572466282,0.918072297649763,0.907140282891053,172.30408,192.572532653061,179.566205714286,186.1384,14.0619093165761,9.03199907989553,8.11152089159012,5.11647499164553,136.773825,134.81175,132.8253,121.377325,210.666775,246.790375,217.3681,247.92965,20,98,105,284
"ZNF519",0.999397263824437,0.984749132856771,0.843516348372245,0.893387864197015,0.351609947770943,0.904617849261088,32.169125,31.1947540816327,35.0533066666667,37.6460176056338,3.81250261972559,2.33220001223108,3.60965286155812,2.11862585742873,19.795675,16.7222,16.5746,16.807725,42.22465,37.307775,41.6778,46.3217,20,98,105,284
"ZNF25",0.693472497569941,0.321085110860197,0.717560732476134,0.84425591851815,0.908917373966846,0.196115589804558,153.281215,134.997546938776,124.911406666667,140.332986971831,20.8468019313569,6.09656724749665,6.33730681251126,4.13958907505131,102.849875,92.11115,81.6068,91.144075,164.64075,169.057925,155.4987,175.613275,20,98,105,284
"ZNF77",0.953781982336707,0.999998818902615,0.812114690885205,0.993165774959965,0.365433108357927,0.93889866103144,81.307115,75.6122704081633,81.1458752380952,84.076986971831,8.59046108084051,4.48182305302737,4.46997531951066,2.63314509643269,56.2005,52.6616,48.7619,52.054375,97.590475,83.522675,99.6271,105.165575,20,98,105,284
"ZNF169",0.996457943779685,0.999902032174204,0.961471243460961,0.878052202752035,0.736036407949064,0.351013956017815,43.346275,44.5844704081633,42.9759123809524,47.3897922535211,3.91647078012493,1.95652177437794,2.44552716809026,1.44602345960772,30.19085,29.507875,26.5805,30.341475,51.179425,58.2758,55.2142,58.7735,20,98,105,284
