"gene","N1-N0","pathologic_N-N0","pathologic_N-N1","mean-N0","mean-N1","mean-pathologic_N","SEM-N0","SEM-N1","SEM-pathologic_N","Q1-N0","Q1-N1","Q1-pathologic_N","Q3-N0","Q3-N1","Q3-pathologic_N"
"ZNF621",0.7782980116785,0.70475175886597,0.994043096623364,581.629433333333,791.139325,769.830755035971,167.950576595302,276.778591879154,24.307924224584,415.95485,493.28745,498.6356,688.33085,846.257825,931.75745
"ZNF680",0.252056474184643,0.559393688701017,0.43984020539693,152.393966666667,264.099225,207.353246043165,25.0432000524649,81.1186124644171,5.47276159759148,138.34885,188.16255,142.38865,177.37265,281.253275,263.18445
"ZNF483",0.851943758556566,0.701290199906466,0.993613769048764,12.9342666666667,19.67955,20.5683543165468,2.60776018857393,13.2563658176302,0.976583377207284,10.96415,3.518875,9.699125,15.39895,25.312075,27.74605
"ZNF417",0.342323527322794,0.35129966025021,0.857022545937962,66.7695333333333,131.844025,115.620652158273,5.67526679118357,63.1523406503324,3.59743478559075,62.1135,69.3803,75.15115,71.9078,146.862325,146.08545
"ZNF791",0.196812601453909,0.167712655850007,0.855754931155647,71.5450333333333,184.78825,161.797269064748,7.04124651188347,60.5577285005597,5.13900946020605,66.5418,114.697325,99.9542,78.33735,207.736175,217.215925
"ZNF519",0.131370070192041,0.999986129082808,0.0103554265375538,28.1212333333333,63.279,28.190571942446,3.56149887094995,50.7745728007139,1.29393603498393,25.55625,8.969925,15.866575,31.54355,69.368675,35.169825
"ZNF25",0.363955313462607,0.470498526139761,0.75810346925173,169.739433333333,265.712175,232.677451438849,31.5825693046198,46.7102084049867,5.55796957850131,138.6884,212.696875,167.095975,190.26185,290.04405,287.889625
"ZNF77",0.93606739197687,0.527568427013962,0.752359950458516,44.3097666666667,51.755525,61.9519942446043,17.8815897882276,1.88931484422925,1.69630296787875,34.39105,50.002275,46.6311,62.1543,52.0946,72.437675
"ZNF169",0.049056619377114,0.94502560814298,0.00413442921712925,63.3216333333333,143.59685,71.5888651079137,14.3067807702424,78.3695492614478,2.50343772763248,53.16295,66.19745,43.0508,77.1253,147.7162,92.00865
"ZNF613",0.646120021165273,0.858548468469785,0.736585487393741,80.6805666666667,108.172775,93.0142514388489,4.69484593014273,18.0455864199705,2.4326332165819,77.36715,92.63155,70.708075,85.21775,118.681075,103.456475
"ZNF404",0.965620592355714,0.990774959503041,0.970606866659532,64.0515,49.724475,58.4477399280576,42.1085090452433,33.9573929052368,4.47039667743727,21.976,10.86355,18.686575,86.5329,60.429625,72.206075
"ZNF135",0.195629005743729,0.227350379572696,0.748880667805086,38.7665333333333,188.0376,146.803355755396,18.8230983363821,155.031315476202,6.55270130205623,21.466,18.53695,63.23625,53.83945,217.2974,209.0742
"ZNF620",0.984057111404173,0.382727167078578,0.414626461515834,40.3282333333333,43.430075,58.6152043165468,5.65747697427435,13.1718504949871,1.42909010777096,35.6291,25.9482,42.891575,45.40615,50.775425,74.0305
"ZNF619",0.699205890331802,0.0911809217633339,0.454295802782852,14.5994,30.848075,46.7822960431655,5.29026187663081,11.8488590192878,1.58842558212002,10.95925,19.3123,27.54765,19.74395,31.799875,61.5519
"ZNF354C",0.15883168655163,0.25605532316565,0.597550853630675,1.30973333333333,42.19745,28.0036017985611,0.861712454618386,32.800750306116,1.71332120912979,0.49725,10.577975,6.2269,1.9646,45.478875,40.611525
"ZNF114",0.999388995546609,0.988967228821385,0.992983077415848,2.58893333333333,16.09185,46.3122758992806,0.873760097382444,10.0872403092967,32.1324592541683,1.72825,5.053525,1.1021,3.1497,19.385775,6.04095
"ZNF454",0.433317993449511,0.571451665486731,0.757769755535278,6.61433333333333,24.376775,17.6456809352518,4.65796028834272,14.2429002348173,1.12449409805632,1.96525,10.113975,3.485625,9.1878,28.5363,27.586825
"ZNF543",0.184976760749935,0.364519686689123,0.512075179507943,53.4185,104.2563,83.2240888489209,22.7467409279513,34.4596103790123,2.23848180222866,35.62255,59.7775,60.55915,74.5859,140.7878,104.29265
"ZNF354B",0.195930766862723,0.988390163049466,0.0388459066879325,108.6507,206.10885,114.88316942446,27.0019189486599,148.086829242354,4.05664234140114,84.47275,49.4222,60.471,131.1511,220.6329,154.31615
"ZNF223",0.964157061544245,0.393405976375296,0.506081287370745,44.9296,52.15315,72.7752287769784,5.45799403291478,5.77312677649642,2.22237992392341,41.0891,46.431225,51.771775,50.20845,55.832775,88.885525
"ZNF713",0.428454750325816,0.205267270694674,0.996620123778987,17.5621,41.8837,42.8940935251799,0.714319790663351,15.2147931183218,1.53769887652769,17.14375,26.1471,25.13965,18.2727,55.6164,55.38595
"ZNF552",0.998164708183389,0.887304738638332,0.80676539317725,101.989466666667,98.8764,121.085474100719,17.8338468084645,19.3691445322623,4.26334533383342,86.17385,68.331325,87.527125,117.0341,124.610175,132.014025
"ZNF154",0.640046714209322,0.505362528011076,0.996387828621575,6.9696,42.54695,40.4379129496403,2.81150254727491,18.4995826527024,3.11958283526316,4.4872,11.06655,9.139475,9.3539,72.12665,50.84985
"ZNF571",0.163198523140755,0.514511436003169,0.000205796730978425,96.7468,141.08125,76.4305996402878,10.5321167921427,78.53014066037,1.65350011127809,90.8282,56.128875,56.87095,107.25075,153.988125,90.97675
"ZNF443",0.955010675075507,0.393180715667495,0.128559993430153,74.1175,62.714775,113.269427697842,19.2168347869778,5.26476046295477,3.12085683007177,63.85415,57.3926,75.0984,93.3191,68.357775,140.774225
"ZNF792",0.784914141560734,0.481169064290769,0.943381567784614,56.8058666666667,77.002675,83.5310942446043,5.4962808262598,13.2830758225379,2.40611744464824,52.92705,59.922625,60.8487,62.11765,92.1773,95.927725
"ZFP82",0.720356559550352,0.709881516338912,0.963039800630949,39.0465333333333,56.68945,52.7519607913669,11.2258980950796,12.7621967236901,1.80038611184398,28.4891,41.5036,30.27315,47.62995,61.6377,71.425275
"ZNF707",0.971535796129685,0.461941977270252,0.201242595856936,234.596133333333,245.3659,192.151404316547,38.7099814699574,40.2982808165146,3.6782042300529,197.0886,215.6033,152.094675,261.6406,272.8882,221.56255
"ZNF746",0.523158503660397,0.990766777549269,0.293186420956544,498.2534,656.592775,512.618861151079,92.4332730618328,108.145649621143,11.4374065366151,421.26125,537.1628,391.611575,581.04495,799.305525,593.788675
"ZNF678",0.0939650895400834,0.40532353400226,0.211595808281296,9.02983333333333,42.435775,24.6372039568345,4.74563735843541,20.6489524786116,1.23994842127877,4.3083,18.5966,11.03115,11.8043,50.359325,30.616375
"HKR1",0.726239456287728,0.579772041706075,0.999963319617118,815.118166666667,680.31815,681.268801798561,87.7916446366307,202.743695099587,13.753023440133,730.7477,484.1252,540.030025,878.3212,765.3564,790.151825
"ZNF101",0.174823374742522,0.788694078077219,0.124781537786538,65.5947666666667,103.534675,76.1747636690647,7.99837881747156,25.7578372131142,1.64693258943911,60.35135,74.1631,58.46455,73.4472,115.550275,88.087175
"ZNF716",0.000401406581190034,0.990015981195032,8.60474772546027e-08,0.244566666666667,30.138825,1.03722086330935,0.244566666666667,24.7685356355725,0.528755606080418,0,0.337125,0,0.36685,38.30935,0
"ZNF708",0.781842930897831,0.538338387891544,0.975944722717843,79.7159666666667,113.726075,120.773859352518,10.9696736290456,14.3314432031678,4.02449438110324,73.3283,98.250175,72.372,90.63305,125.3036,154.175225
"ZNF721",0.4656763093173,0.946494094074364,0.328590106595194,366.4082,500.660325,393.705788848921,37.1174040047702,147.422708129104,8.8132146710446,346.2964,352.968725,302.678325,403.481,538.7188,461.9576
"ZNF662",0.901877863173109,0.962637611435425,0.603005278179087,113.158666666667,46.012625,144.137557913669,58.0309439346036,14.959851370996,12.2754019790464,63.72185,35.919975,25.241375,164.19615,61.88675,198.78035
"ZNF320",0.999387345524347,0.675594182609456,0.562263841226731,802.607033333333,784.38905,1153.35726582734,62.6342231559641,405.586909995446,42.9940287892535,771.0419,346.6865,645.8553,865.2406,874.0091,1479.35795
"ZNF530",0.997210106797435,0.319579756657096,0.180591949321652,24.4715,23.35555,41.6807564748201,14.4272513883738,7.8932572398324,1.23160724415458,10.7388,18.0019,28.929625,35.16785,29.6237,51.231925
"ZFP1",0.566075623322807,0.41130753705089,0.996814779789626,187.084166666667,247.472725,244.497544964029,26.0794876320665,39.850710349741,4.66781403073018,165.5094,187.51965,189.95,210.5602,314.641475,289.014725
"KRBA2",0.94751003846203,0.381838819201612,0.543383373267421,65.4162666666667,85.159775,129.033429496403,18.9202468477848,27.6510483701003,4.98655681857843,49.64105,41.06875,74.181125,82.35035,132.658225,168.17
"ZNF93",0.0534741287094654,0.729046822243891,0.0225132741446353,23.7781333333333,72.22865,35.7617543165468,2.55470876770284,27.9499493153536,1.61074198494825,21.72735,34.79715,21.91085,26.12285,115.62775,43.42085
"ZFP90",0.875720436516438,0.687888444877736,0.976798110400579,760.9225,898.009375,936.009985251799,131.822007043033,187.923508211459,21.9725437933129,664.0093,709.6255,659.863025,886.7655,1065.609975,1126.835775
"ZNF479",0.00107725404027192,0.991510243990763,6.26567553285717e-07,0,7.908225,0.207408992805755,0,7.46549420672369,0.146791206683868,0,0,0,0,8.582475,0
"ZNF445",0.432050137622557,0.504010525411563,0.826261250266855,346.5539,501.962025,453.213728057554,62.4262622232289,71.0440928809752,9.89474290250061,300.82865,409.486875,333.375,406.2225,586.24265,541.994325
"ZNF74",0.754976819848006,0.628965172382041,0.999651386693683,262.182666666667,219.97605,220.955197482014,28.1482494577865,27.4114305014198,4.6596368782583,234.4332,179.9905,172.2748,280.1462,260.4956,252.30535
"ZNF829",0.138060268352586,0.440223788614814,0.299867007445303,3.9302,13.81105,8.74402697841727,1.74161531439447,5.97252743575392,0.403028675699305,2.8165,4.632825,3.661325,5.64665,21.434625,12.008625
"ZNF267",0.70396127020801,0.987224115259286,0.348650041992323,312.963066666667,392.6569,301.385657194245,27.3681460218099,65.294628915325,7.85725506508156,285.6392,341.02405,214.926575,327.9727,423.17125,366.768675
"ZNF566",0.803948787569651,0.832243593706928,0.954928255164109,123.003333333333,144.313275,137.858021942446,9.66490816896076,38.230474084282,2.63741415249292,113.33845,104.38765,104.130275,127.85475,154.898075,163.382275
"ZNF224",0.956271458107349,0.941737472618423,0.99853521990242,189.365566666667,215.8254,212.66706942446,41.8953419668716,64.9374193116855,7.30633908915656,154.00835,148.89375,131.330725,226.50735,230.1523,264.188125
"ZNF529",0.114100908073088,0.95952209664343,0.00264727484000959,284.0755,477.139025,263.986750359712,16.5601987313961,254.782335663141,6.95485579925448,267.55415,216.279525,181.9137,293.31795,505.1601,321.4468
"ZNF284",0.990971056288009,0.447303264263894,0.25116494048113,17.3026,15.205175,32.3593748201439,9.3945496519702,5.93865524612194,1.29083935325028,8.7712,9.163325,17.6987,24.97485,19.9816,42.528175
"ZNF749",0.545996849201011,0.414430403251022,0.990608622696274,24.2406333333333,56.77185,54.0993244604317,10.4873994465316,13.6971649091153,2.4470747827468,15.4512,34.684625,36.6593,33.59,77.513825,65.39965
"ZNF17",0.823280037850367,0.251852410168604,0.621326816482601,68.4223333333333,84.0023,100.089216546763,11.213772816249,23.6571660730598,2.05357785263153,61.60915,50.809,76.274975,79.54235,101.74135,119.6775
"ZNF555",0.57544136778044,0.0393510195307363,0.394613222547747,37.3969333333333,55.76685,71.4998586330935,14.3902359686853,3.13630118890071,1.44474126001309,29.989,51.661175,54.3224,51.78505,58.964825,84.760975
"ZNF75D",0.426256402495531,0.881119381697462,0.0399587961045271,348.4481,205.272925,390.257500719424,69.8087733399129,41.0139255449369,9.05782866641123,298.7682,163.471725,294.754675,415.76015,232.26865,460.943775
"ZNF197",0.149279008284999,0.229114908402626,0.61423623198172,198.574733333333,327.6237,284.770201798561,88.1458090470998,47.9056816439345,5.37847216401221,134.61925,261.5817,228.12185,283.08375,364.556,333.8178
"ZNF732",0.0794156427894485,0.995773832848214,0.00236395521967947,3.23563333333333,10.458325,3.01321654676259,1.12087997771592,8.42789074505745,0.242540321140004,2.6524,1.954,1.008125,4.3562,11.356125,3.514325
"ZNF546",0.955717853178017,0.917014098285332,0.645906398750385,91.8105,101.105325,82.0393370503597,14.8282434725088,44.5359912795328,2.50470550619655,79.5261,50.633175,53.879875,105.1449,114.5996,100.12555
"ZNF286A",0.512153389172998,0.827190333329727,0.57852335252453,181.565166666667,262.978325,214.45364676259,48.7754013153602,39.9995391504155,5.80356896866987,136.34575,254.87925,148.454325,220.00785,303.088425,258.23265
"ZKSCAN4",0.293220057438958,0.264309014070568,0.88397665846409,67.0195666666667,103.01055,95.5169449640288,29.5135836823958,13.4788381612004,1.87766813720645,51.7399,89.1544,72.8083,96.5269,110.71255,115.834075
"ZNF643",0.284127405938239,0.177728621355193,0.966494052579129,7.8841,21.959275,20.4388014388489,0.460441096486112,8.49246211662387,0.727100448102801,7.4241,12.202075,12.6316,8.13155,24.5765,23.73945
"ZNF642",0.443711526715761,0.896215871668112,0.378236119918069,61.3348333333333,87.71875,68.6791586330935,8.78485637415003,57.9271160657583,1.55514851435884,53.11745,16.9503,53.0469,68.13355,113.68175,81.120025
"ZNF490",0.886469982415945,0.955666039595124,0.923997186498196,199.485,220.6512,209.350046043165,13.3355708105553,33.155081012795,3.55959359343876,188.44245,209.316025,169.56415,211.4812,258.116425,240.765275
"ZNF626",0.916357486345662,0.785655758133981,0.986115634709561,163.178333333333,210.864975,223.441007194245,29.6016281934138,86.912628888244,9.42352032952662,133.6222,145.483025,151.36495,179.37715,261.82835,262.011275
"ZNF793",0.392830634516437,0.300042389439871,0.960486153911884,54.22,131.9643,121.351364748201,17.3101738590345,61.581777716383,4.64992037890011,36.9426,70.17675,69.596575,63.78075,139.68945,157.716
"ZNF383",0.740023316487635,0.522679392034877,0.99053324066518,52.6074,66.73595,68.3899679856115,4.39125111595014,9.94945007261708,1.50756628663954,48.8304,57.5408,51.632675,56.43575,69.9335,83.199475
"ZNF669",0.138626166339039,0.123674816628738,0.80343005554982,32.7555,80.9908,70.4731654676259,10.0508657817789,42.6976581828364,1.93014544836439,24.02135,36.475475,48.19945,41.42965,84.474275,85.685675
"ZNF559",0.999618661722221,0.801711192298765,0.769239953952286,216.4396,218.885675,261.225547482014,83.4980587490711,41.4883189267448,7.31327658930082,136.10475,174.3176,182.1966,276.32195,242.047825,316.756425
"ZNF177",0.895884066881564,0.840138456593475,0.381984762958659,94.1092333333333,113.857325,75.213514028777,49.8290971031429,59.9660349065393,3.39312669289174,46.5197,38.04555,37.115525,130.69585,150.676925,93.334475
"ZNF548",0.497041014515799,0.235441922156277,0.985186082475429,108.7177,178.499475,185.205310071942,32.9319357963259,68.2450270854511,4.81402669012952,82.0054,129.614725,139.93685,138.7539,222.35275,215.929425
"ZNF563",0.933077745942628,0.762523723434538,0.960216750790876,62.3381,69.81575,73.5898492805755,6.74967715301999,20.7036168691407,1.64991112330995,56.45655,46.370025,54.70265,68.14665,75.965675,87.87
"ZNF567",0.137782295315675,0.647391704932165,0.148995253080885,62.2705666666667,107.618175,78.3225730215827,3.69225399105268,27.5886557784287,1.84933584826367,59.84045,77.4497,59.98615,65.893,122.938875,92.9816
"ZNF573",0.680011316663364,0.189972500525715,0.73842065640699,6.32183333333333,13.536175,17.752935971223,1.21783961222778,5.28073716924304,0.679210119188728,5.1724,8.14475,8.9547,7.24505,14.330825,24.827875
"ZNF527",0.114563080616964,0.438207934761451,0.240579141397315,66.4736666666667,120.656975,91.763235971223,4.92646006998038,55.6560607346192,2.03283409835383,61.55935,61.6729,67.757275,69.2302,131.362225,108.82465
"ZNF33A",0.522498635275909,0.657381154431884,0.796679647039212,749.368166666667,1060.683725,939.406882014389,79.1283717027029,245.058919746417,22.4599536955175,670.2738,812.92185,691.384225,790.92415,1073.908425,1151.861475
"ZKSCAN3",0.904369778704661,0.146505577837402,0.283709811181728,44.9289666666667,55.318475,79.6728902877698,2.69118129349259,9.84981617725047,1.92311043446674,42.4485,47.2453,57.31965,47.07325,67.872025,99.25745
"ZNF676",0.888282046440852,0.873986960077676,0.990245864029242,27.6208,14.617675,17.0828510791367,15.7926545971009,12.5460905954388,2.21170446445876,13.41395,0,0.607675,40.6975,17.865725,16.3537
"ZNF699",0.435209298263041,0.154114588812708,0.961026799344801,2.05216666666667,17.05345,19.2093165467626,0.832486044594409,4.51655259619178,0.962970258120883,1.23095,10.291575,8.2185,2.581,21.139325,25.191675
"ZNF250",0.957769517003173,0.855635179794878,0.980510571041047,369.823966666667,422.656,446.180772302158,68.0534771853316,69.3851322872079,14.9236717907578,331.38005,344.83815,286.03335,437.67725,469.87865,548.978725
"ZNF79",0.0508912283997146,0.0758672769862666,0.548130679458835,42.9061333333333,102.88465,85.2650431654676,8.64799622443129,17.3980948897909,2.00990804397863,34.2785,86.743375,62.63975,47.7336,126.371525,101.91205
"ZNF681",0.0756036078295003,0.850675056454813,0.0207236718539612,37.4692333333333,106.963,50.5722643884892,8.40480670516051,30.5872621376121,2.49050701794551,29.7915,57.50815,28.652575,44.2695,155.0043,58.284525
"ZNF766",0.967858132807535,0.961793170174147,0.997827995397737,328.502366666667,344.131175,341.472997122302,79.2058340074419,23.4876072172247,5.02957063802713,254.30895,323.504075,291.907625,389.61315,357.6216,386.462575
"ZNF471",0.992416786688508,0.752692829133099,0.792478762859598,79.6584333333333,93.105625,142.156731654676,71.7040010801427,41.3595674889615,9.03039391116427,7.96895,50.500575,22.736925,116.7527,114.71165,195.811975
"ZNF836",0.858776242209891,0.461741610537957,0.835643574953117,68.7743333333333,83.35255,93.7921579136691,14.2133389716999,19.2850535196086,2.17998464083602,55.4726,58.468575,69.936475,79.7625,98.850925,114.299675
"ZNF493",0.74144963345446,0.921580326095126,0.778424063662135,169.857166666667,253.287025,202.95965647482,17.7262793776484,139.064621972918,8.7930360989652,158.67425,116.38205,118.639375,187.35965,268.052675,238.764325
"ZNF167",0.36108108521279,0.624570449457302,0.575963108019015,69.0705333333333,153.5679,112.636026618705,32.400650567354,118.232152475,4.6710614037727,51.88165,20.69395,57.19845,101.45065,181.8936,150.63015
"ZNF565",0.195947113251621,0.811641474135473,0.136718597180208,37.7615,62.4891,44.4515485611511,6.09265189333293,32.284464072187,1.05726511695223,32.0641,30.127825,33.1628,42.4797,64.094975,52.3316
"ZNF34",0.124496827968499,0.0024467624503256,0.630792426517507,196.183233333333,132.4822,112.845205035971,80.9449946025351,22.0668344087909,2.46042584683729,115.6248,116.484375,82.249575,243.3052,144.897975,138.389975
"ZNF140",0.644043968416697,0.285421128346493,0.919957684932234,522.3292,428.3406,401.390958992806,106.026885256398,46.8671745965126,8.24909893848154,466.9846,358.67555,305.36695,628.3214,482.58185,474.44095
"ZNF658",0.718162776142092,0.444898941430825,0.972598597901305,33.8991,45.67425,47.9209111510791,13.6147517777593,12.7248865829589,1.18590874410356,21.1348,28.08805,32.349225,44.38315,56.8173,59.024875
"ZNF765",0.134919031171995,0.0828837710339421,0.898784800486042,85.4233666666667,163.529125,151.72391294964,6.18130615925505,26.2858299163058,3.20602458558107,81.39215,118.3365,118.6282,91.4971,209.019425,179.79245
"ZNF124",0.257547164388623,0.241536378705008,0.856234342449862,34.823,82.48,71.8976284172662,8.07813062678076,29.0681478043408,2.36662503708921,29.66665,53.148725,43.1178,42.78645,94.307825,93.06195
"ZNF569",0.191698933567768,0.434935509699808,0.44218640065074,68.7942333333333,127.5648,100.410763669065,4.4317579267274,31.5827034532617,2.64458637032261,65.0402,95.07935,73.25545,72.71105,133.30875,122.068275
"ZNF777",0.991556058755219,0.862961997646554,0.912288938123345,494.190166666667,483.366425,459.878197122302,150.840500852405,115.209723130778,6.63124547461821,346.5677,412.279325,384.9747,594.8407,569.28745,522.131875
"ZNF605",0.780512413010904,0.474574150508758,0.943066334155246,647.5826,541.864575,507.986187769784,165.795351053772,128.828553464494,12.2917842082918,516.12775,396.11165,370.4059,800.8074,609.055225,620.751425
"ZNF799",0.997992181588991,0.667166717595622,0.642348687816519,125.880366666667,128.773675,157.130061151079,38.9954913558108,12.6746847363406,3.777876044619,92.3422,127.8291,113.084525,159.87965,141.473125,191.891075
"ZNF782",0.415909026201704,0.138481810754955,0.957981461126023,26.4222666666667,53.098475,56.9773194244604,3.09116165938381,5.9629296558508,1.66830129489309,24.4668,46.09285,35.69365,29.4733,62.586325,71.98975
"ZNF846",0.42078823541224,0.218324881021367,0.99979703291205,31.8157666666667,73.7125,74.1341816546763,13.4425131868181,32.931792343342,2.60596435935876,18.3766,27.317525,43.85555,38.7951,96.848725,91.68855
"ZNF136",0.995275846987249,0.234620578542749,0.109360281716733,107.285466666667,103.1493,162.578875539568,29.9358365135241,29.9097912221344,3.50638373390084,92.3056,94.389325,120.942375,137.2213,136.814925,196.303325
"ZKSCAN5",0.864667013282186,0.997475712576999,0.762928321626951,455.809833333333,397.266075,449.946989568345,118.764720991467,37.0410495992931,8.95429382958713,343.65605,394.8669,338.56135,545.7237,434.635075,553.419175
"ZNF33B",0.687256788182701,0.372113302822867,0.952729186309787,848.788633333333,1149.4575,1220.60656654676,158.144739657529,292.876386615431,28.5771736184062,719.6246,686.119725,948.901725,992.39475,1490.669325,1457.0848
"ZNF431",0.406534506149692,0.483480057103751,0.810746005765395,51.0764666666667,115.985075,95.3749741007194,7.40635788525267,44.7043109007281,3.9722253871528,45.8003,70.54395,59.65945,58.2159,121.065225,112.3735
"ZNF418",0.670790987216398,0.369694074828921,0.962988935032958,5.97546666666667,42.51085,49.9043107913669,2.6468144603991,15.2355706427699,3.39111717751294,4.34495,25.747725,10.363525,8.59635,65.200625,68.9921
"ZNF700",0.50376399542751,0.605351537170814,0.823583564530993,482.167333333333,292.0129,358.599752517986,69.1503092392298,54.9198327113409,13.4449989066326,423.54445,241.041725,213.6826,543.24105,314.752825,419.064575
"ZFP28",0.379302849462466,0.361665005328549,0.895814137706413,67.5840666666667,164.07675,142.710601079137,49.2981478005795,25.6338325140006,5.71974488493755,18.47075,131.9522,71.26335,95.83425,188.63755,203.8083
"ZNF585A",0.17089965317619,0.0678325831482151,0.985763632532278,64.0597,125.115725,121.511978417266,4.75972393352107,26.825763774755,2.66387768901778,60.78375,86.84955,92.9412,68.68805,151.270125,150.259425
"ZNF138",0.249075336051904,0.501753675768741,0.497630338157663,109.326466666667,188.60285,151.657636690647,9.1673654071264,39.6716716721664,3.9037771637257,100.1599,141.315575,104.395075,114.01455,246.290675,188.703475
"ZNF429",0.695342953684555,0.531175459855504,0.999987652700349,101.1435,146.924775,147.100504316547,13.2263473061663,56.89813530731,4.40379528482503,92.65435,90.097025,95.8125,114.17175,151.7972,180.565175
"ZNF470",0.162596836715535,0.246926364833269,0.624396515187887,69.7855333333333,151.7014,124.332793165468,31.9523555139176,28.8495937403805,3.52262861489056,41.94905,124.528075,82.25695,97.28915,160.532025,157.1178
"ZNF100",0.46618892468895,0.893413142090149,0.414464214264628,112.770633333333,169.7995,129.386954676259,10.3193812762415,28.0595766310423,3.81267284994662,106.0402,140.9697,84.44725,122.9103,203.024,165.561725
"ZNF398",0.939075006054608,0.927893456130583,0.617325918206732,267.939566666667,237.555375,293.136858992806,132.499236975417,24.7009943209909,7.02465013985413,136.6856,206.9585,223.51205,349.26155,265.196675,338.5214
"ZNF498",0.200172544751577,0.437231722935976,0.460367642349363,583.449866666667,345.572325,454.164122661871,224.569770711022,30.6359284388003,10.7824626456562,367.83805,305.0857,329.37535,745.63725,364.567575,542.103775
"ZNF441",0.976881202478196,0.637847715472541,0.745738166969701,177.3164,198.70075,248.685917625899,30.959360804502,42.1866018454813,8.20384932549062,146.38545,148.6255,161.0145,193.93025,233.46735,315.222125
"ZNF420",0.36675871940984,0.117353488880334,0.969587293395946,33.7151,73.50615,78.0935176258993,1.4427514997393,12.3943763116248,2.32364656321559,32.96445,59.886025,50.268475,35.15745,81.099525,99.552675
"ZNF763",0.97543927245433,0.666992553828336,0.389935552707571,62.5768333333333,54.951725,85.9957183453237,20.7254535038708,14.2504938942115,2.8329943463843,45.44265,35.504125,52.781825,81.2421,75.837,108.868275
"ZNF679",0.0559247627872289,0.989767812011735,0.00266038301608706,0,2.454675,0.110269064748201,0,2.32131499850659,0.0790199302311547,0,0,0,0,2.657675,0
"ZNF682",0.911186742036357,0.322291907407565,0.0600047161253943,137.482733333333,159.2683,79.4929284172662,55.950509829114,115.91079956693,3.91308500906216,84.9187,41.1918,38.0352,180.3663,180.48265,103.03075
"ZNF772",0.973491712888749,0.261173319575907,0.305608378145681,76.7777,90.731675,152.106654316547,31.8337285518049,41.6995250420668,4.97292228834611,47.30155,23.610475,97.50265,101.92765,156.85905,193.081175
"ZNF257",0.0111939631303056,0.875956388639687,0.000457362622772073,13.2685333333333,55.782025,18.7319190647482,6.00160785799198,30.7147756920122,1.09516471030731,7.27965,15.892225,6.95265,16.60125,71.3081,23.933775
"ZNF785",0.942891611859314,0.807616800241183,0.446124398714115,303.809266666667,332.812525,261.768271582734,41.6553327296091,135.414470955824,6.81888572439333,262.48115,166.0074,177.68185,328.9861,407.362575,318.056125
"ZNF98",0.441315405685917,0.941516713942599,0.306070095477632,2.70763333333333,17.303225,5.71008992805755,2.35034598611448,9.18001445454336,0.939375511476561,0.36685,1.93945,0.3435,4.06145,32.542525,3.93215
"ZNF786",0.993914612828905,0.927605208100077,0.82813215517759,143.096166666667,138.648475,154.959661151079,54.4533100452529,26.279966308812,3.29814911689504,89.9194,122.124675,115.506675,179.8357,171.62645,188.90695
"ZNF517",0.205046958332845,0.210408766454161,0.799890314626744,426.743666666667,263.033825,303.353713669065,121.191299901936,19.535552992445,7.52776746762093,328.3033,245.28245,216.736375,537.18165,287.890375,370.60045
"ZNF675",0.365618119546145,0.903059921103023,0.264558243135451,76.8401666666667,121.38945,87.5827600719424,14.4643580553872,46.9445265747155,2.53320763030194,63.5361,62.177025,61.40535,88.40795,149.361525,103.66395
"ZNF860",0.994023967460729,0.435438871901618,0.418123145617783,36.8021666666667,44.0469,101.844799640288,3.60108848559864,24.8959945832993,5.49622695344158,33.5722,15.437425,47.2412,39.79605,56.700225,133.406175
"ZNF695",0.0920880399049082,0.914346667338325,0.0191083644158521,3.36226666666667,24.272775,6.41621438848921,1.50571249395243,17.5623737177607,0.758600537011889,1.9646,5.182725,1.65385,4.54615,29.50245,5.8605
"ZNF665",0.334964931605295,0.463267402873373,0.716126059408595,13.3194,33.535775,26.1912050359712,6.35010090103562,16.2412129661639,1.11300832612263,7.5066,13.430925,13.3882,18.4397,48.2734,36.40295
"ZNF624",0.865949694255968,0.208567900534233,0.466484498048038,53.4775666666667,68.6964,91.8455848920863,9.53260350207527,9.44083615161637,2.35432376430788,44.16465,56.141025,63.674,59.89615,79.575525,112.49195
"ZNF841",0.754956781863496,0.999984765066145,0.528503085178118,160.503433333333,228.353425,160.882666546763,22.0193434561776,84.0365025779609,7.44505237414196,140.2416,143.8098,90.833125,178.09975,231.213025,189.376075
"ZNF615",0.919716916392453,0.491158232118824,0.751089822105166,103.0338,127.0956,156.457816906475,5.1693777584928,30.2128282866456,4.87701527223785,97.90045,104.890775,105.546825,106.1281,163.879775,191.095125
"ZNF433",0.999868528538712,0.487711968168714,0.372977732485723,74.9757333333333,74.11505,123.442303597122,39.3445549222648,39.6060699153867,4.3744029007079,40.9302,33.5467,78.476275,109.0769,93.11525,153.36665
"ZNF595",0.00834226902246726,0.985219333343019,5.53138024609323e-05,105.187133333333,243.029275,110.933491366906,18.5744715695434,85.1769357399875,3.48266989061821,86.61415,116.05995,80.4826,114.67725,331.748675,126.6462
"ZNF460",0.986431338520435,0.983935432006105,0.900434514689055,33.0505,30.293475,35.3318762589928,17.7039496825802,6.834316098725,1.37617387746577,15.70875,24.692475,20.7873,44.80685,34.3348,44.954
