"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T0","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF233",0.856815515397542,0.955698473103727,0.965670375023956,0.959991319028371,0.957635425579224,0.999962681217264,0.962833627909629,0.956940688982135,0.99994892832687,0.999999782134462,0.999999291122091,0.90042844437583,0.977229723711221,0.979922138830533,0.981580055862526,49.6509,17.0435333333333,28.58633671875,29.1176912195122,29.3596968253968,46.6418,NA,4.95517644130302,1.94120068694175,1.65732824328512,3.88689771118028,NA,49.6509,12.1464,13.1537,12.1017,13.47875,46.6418,49.6509,20.147,33.494175,39.3399,37.12535,46.6418,1,3,128,205,63,1
"ZNF235",1,0.999981045765445,0.999720985684739,0.999976384617422,0.999648664260251,0.999999827099184,0.999929304761346,0.999021826804481,0.999396617629332,0.999604138203636,0.999834541572745,0.999550146825951,0.999956448344332,0.999963608293116,0.999990528903166,60.8999,60.8862666666667,66.334559375,66.5722785365854,68.0154666666667,72.7612,NA,22.3303664279036,2.82769071628452,2.02584869624595,5.12553918175913,NA,60.8999,40.2063,43.504725,45.8844,46.68135,72.7612,60.8999,78.5227,84.619725,82.0353,74.2619,72.7612,1,3,128,205,63,1
"ZNF208",0.999997869053113,0.997919940706822,0.994460510752636,0.999932787592171,0.999985695705596,0.355900741344559,0.99939178434416,0.999107072532413,0.988308866691837,0.953558851548285,0.763029667352902,0.644223884302808,0.698196019552352,0.551533993979128,0.639765868186024,14.3522,38.627,99.67599296875,56.546307804878,80.7684777777778,380.597,NA,22.4863986816475,21.0270208002256,11.1382827672408,24.7661038818828,NA,14.3522,18.2672,2.3538,3.7766,5.0468,380.597,14.3522,57.07355,75.626625,40.5846,41.31065,380.597,1,3,128,205,63,1
"ZNF714",0.171772041100101,0.130737895992575,0.998676224492138,0.0754069724106384,0.999999999435994,0.363831070251002,0.0986921419136794,0.999975624951473,0.960432478126923,0.987627027301483,0.935590653512098,0.831368364166195,0.855349170617952,0.73733633663974,0.794006826341363,601.2413,170.419766666667,207.3003,172.338726829268,186.964385714286,391.1692,NA,37.5225548708299,16.378579896297,10.4547427311952,15.1980814714688,NA,601.2413,133.10925,101.31345,78.5944,87.2516,391.1692,601.2413,192.52475,240.864,226.5932,250.9214,391.1692,1,3,128,205,63,1
"ZNF394",0.999999994039067,0.990997482772552,0.882233790270719,0.998945884776743,0.978909991828791,0.372391357426589,0.997576612429633,0.959972697812786,0.935197964015011,0.995404939738885,0.999995249367436,0.999965824982769,0.99832264480573,0.99995413239282,0.999788416595048,431.3421,423.960266666667,546.2899703125,504.336344878049,518.612279365079,465.796,NA,73.4555874872777,21.2524705689434,12.0059020580202,15.8491551605578,NA,431.3421,374.47275,432.2378,385.6467,425.91995,465.796,431.3421,495.715,609.664025,583.1486,596.64375,465.796,1,3,128,205,63,1
"ZNF333",0.230786143847573,0.104854187785702,0.999999977495389,0.0641869545878372,0.99909562006706,0.544540713357957,0.0666464026498266,0.999146356284431,0.818459869793817,0.999999999998863,0.543515135669807,0.9999861714717,0.999947006083054,0.99872738408003,0.998747051797802,454.616,184.745133333333,182.05816796875,162.111503902439,162.01873015873,203.9801,NA,48.7318406107798,11.7254371957779,6.49324197108135,9.66535460048367,NA,454.616,139.0596,101.082375,102.9412,106.5157,203.9801,454.616,222.27525,225.64725,207.9022,199.948,203.9801,1,3,128,205,63,1
"ZNF382",0.99209005263621,0.988921196109057,0.999999678550946,0.991246456974071,0.999994711502014,0.999734354200328,0.991526910519408,0.999994798627954,0.999934034998577,0.999999999998104,0.96224672326772,0.998114728723255,0.99455314612322,0.992806604225623,0.99293093617739,43.0566,22.9337,24.23184375,25.1996556097561,25.228526984127,8.0846,NA,9.21460727613138,2.41451626224603,2.06898353430516,4.47171396786459,NA,43.0566,14.5639,5.3144,6.738,7.13715,8.0846,43.0566,30.4565,32.085375,33.2019,26.87665,8.0846,1,3,128,205,63,1
"ZNF577",0.999080241195437,0.999999984712013,0.985713457462295,0.999808673273446,0.999794930772501,0.325136956929525,0.999970948014015,0.998482371581766,0.936004684735178,0.991891624185443,0.999660943312048,1,0.998893749965634,0.999986515363407,0.999890078784324,216.4469,132.2932,208.470309375,163.466297073171,180.065442857143,132.4627,NA,20.2115484635229,20.7096028508917,12.3353532080951,22.08635239493,NA,216.4469,112.0921,74.2943,62.1198,75.5839,132.4627,216.4469,142.9565,275.97125,203.9533,230.734,132.4627,1,3,128,205,63,1
"ZNF75A",0.999062886927889,0.999597894975082,0.999957650724919,0.999974065241827,0.998128122001373,0.84089310117758,0.998110632404071,0.999999999997767,0.97095531185767,0.49036415350447,0.978322853408751,0.995371957701076,0.980253650105579,0.958086176215873,0.991551994289889,207.1373,268.616666666667,252.06218671875,232.874763902439,269.202146031746,354.4776,NA,27.6444814674547,14.1901099578369,8.97679178776204,19.1017086109899,NA,207.1373,252.1229,138.503675,147.3996,158.0488,354.4776,207.1373,296.0763,324.1688,305.6581,344.7407,354.4776,1,3,128,205,63,1
"ZNF496",0.65981457232333,0.669971208428038,0.998395652222884,0.845294251967941,0.931584271938946,0.0641020164617231,0.640286476932611,0.99953049954602,0.999404035739004,0.117787483198571,0.839039131042562,0.999999978377815,0.999963549668976,0.996003259920115,0.99999254152219,439.8759,211.081066666667,243.0458234375,284.101775609756,236.181244444444,217.6617,NA,14.3711511826452,9.51541840293745,10.480010708853,13.9480051039911,NA,439.8759,203.48765,181.960925,195.9061,178.0068,217.6617,439.8759,225.44435,286.85135,334.8718,266.21545,217.6617,1,3,128,205,63,1
"ZNF2",0.952126528070684,0.995660893906018,0.957876071200539,0.998551296325691,0.905454498982179,0.93440920477989,0.998948308937809,0.896560248088821,0.958036409169063,0.999981602518737,0.957822968669623,0.393513938508178,0.52584429005218,0.59478109999857,0.616392034603813,91.5438,131.419866666667,111.85356484375,107.654604878049,106.702598412698,44.1542,NA,16.8252273630337,3.75940586877247,2.67828459313885,4.60350545275008,NA,91.5438,116.9391,84.5641,83.0644,79.117,44.1542,91.5438,146.0796,135.31565,126.3617,126.03385,44.1542,1,3,128,205,63,1
"ZNF589",0.999647200290942,0.999999998644837,0.987439370058597,0.999999122307943,0.973627616227852,0.991818131410024,0.99999666316466,0.998789451630329,0.935493400349619,0.686595141414986,0.999790333140545,0.987864060522107,0.999191971430597,0.999695737499535,0.996027737630393,236.2296,192.111233333333,239.364615625,247.664982926829,221.201688888889,284.8259,NA,46.4251275552487,12.067729742885,8.46298186746636,14.6003048591007,NA,236.2296,146.2076,146.364,164.7542,140.1723,284.8259,236.2296,221.07235,307.2027,297.4404,274.07425,284.8259,1,3,128,205,63,1
"PRDM9",1,0.99999237573258,0.999888226851622,0.999992825364959,0.999893268851059,0.999999999800281,0.999998654787675,0.999980822613834,0.999817032530933,0.999799718044214,0.999999999987624,0.999999999965424,0.999987874926168,0.999988519658244,0.999997438262746,0.3879,0.388966666666667,4.35711640625,4.30323317073171,3.20155396825397,0,NA,0.388966666666667,3.31452611099977,1.61663637576942,2.55018409426019,NA,0.3879,0,0,0,0,0,0.3879,0.58345,0.670925,0.9091,0.93095,0,1,3,128,205,63,1
"ZNF12",0.999994562186789,0.993630860729674,0.982135315829617,0.994262284638927,0.984280480591742,0.999996942806834,0.998989346443058,0.998844943049543,0.857765752882202,0.863283358403094,0.962725605991103,0.951201773245913,0.990579937688531,0.989537694342286,0.970810482561019,802.948,760.329733333333,645.66309453125,649.367111707317,695.673334920635,474.5025,NA,85.5475310957664,29.227011937432,17.5598585822455,33.7321333321081,NA,802.948,690.96135,470.194325,500,508.44215,474.5025,802.948,838.37065,708.3634,750.7495,845.1347,474.5025,1,3,128,205,63,1
"ZNF202",0.946839632354195,0.954877910046848,0.999717368926149,0.94480379006769,0.999927480503908,0.999100520040512,0.94909008360741,0.999893349492001,0.999967503915538,0.999999257272908,0.99986697819904,0.834770612500739,0.829182433985798,0.80714709293964,0.817190847831403,367.339,251.797233333333,270.753375,266.118137560976,267.530568253968,406.7164,NA,32.5195792269997,10.2931064362412,7.70637301762683,13.3052869175093,NA,367.339,223.6457,183.369975,198.7074,197.00755,406.7164,367.339,279.97125,334.61095,310.0063,314.4196,406.7164,1,3,128,205,63,1
"ZNF3",0.999981795600807,0.998986872753741,0.92378825927051,0.999963082117578,0.985660839758072,0.561332802146647,0.999923718797515,0.980980023498142,0.915665965290881,0.999928613408088,0.999964971530884,0.999999817272338,0.987266698666135,0.99735811779546,0.996473227993313,642.1916,578.013666666667,768.4618984375,706.435889268293,716.982836507937,552.5124,NA,125.611910025262,32.1438606059769,22.9621205415629,34.6363633703587,NA,642.1916,478.164,562.44255,498.909,554.5807,552.5124,642.1916,693.94075,901.595375,850.998,775.6913,552.5124,1,3,128,205,63,1
"ZNF606",0.994891148096416,0.997867947064393,0.999719230440037,0.986147131055511,0.99999947980239,0.384604942789688,0.997077447523796,0.999905825259114,0.999944625891603,0.792289237585981,0.999993462376331,0.999156002440292,0.999866768226753,0.997209490903203,0.999763313212072,353.4756,245.8837,275.68686171875,237.524666829268,270.036973015873,319.7077,NA,70.4078210813969,16.0386336351794,12.0741662916639,21.7390247703064,NA,353.4756,175.4903,167.79015,131.5683,137.25095,319.7077,353.4756,282.31445,325.8073,291.4717,322.19095,319.7077,1,3,128,205,63,1
"ZNF91",0.994732456462332,0.711635752970442,0.00666893429128579,0.563766405541513,0.00150389989525801,0.339065690739393,0.695382299668436,0.00636159681863602,0.999945949904868,0.75760092223768,0.968364431488427,0.659493677338341,0.999640212363175,0.994845826157712,0.999427006962168,801.3964,971.440833333333,407.30818046875,344.977609756098,398.480114285714,491.9154,NA,558.59872986258,23.389884786787,18.7552859817548,33.9008149691322,NA,801.3964,425.9477,208.231825,164.2099,196.4726,491.9154,801.3964,1348.36195,485.52085,453.4191,545.3991,491.9154,1,3,128,205,63,1
"ZNF226",0.998806480239931,0.999999949400516,0.983478725007672,0.999937928951614,0.998540328580692,0.697638945057155,0.999999999625849,0.977868254972355,0.999944837466346,0.753446985038142,0.999438267005702,0.967049056633157,0.995224554530272,0.983328832017532,0.996521218050116,383.2428,304.514933333333,374.25831875,345.856116097561,379.862971428571,465.796,NA,84.4930427803839,15.1624778001672,10.617847217712,29.86529206173,NA,383.2428,220.82515,278.549775,233.1969,237.78685,465.796,383.2428,356.42565,444.666875,442.8554,452.72685,465.796,1,3,128,205,63,1
"ZNF229",0.999883514420853,0.999503632594658,0.999999515217413,0.992832291766818,0.996101786285847,0.254149742502336,0.995113406565276,0.998285364661914,0.777143200530339,0.999708483957823,0.999987135460044,0.998035028181819,0.994163804824117,0.968935005915069,0.976108491068163,259.1156,206.570666666667,197.74352890625,152.011683902439,159.910458730159,300.3731,NA,38.2678919652988,18.9247991530112,9.89575867289204,31.58098596198,NA,259.1156,169.83265,48.092275,24.7734,44.888,300.3731,259.1156,234.21665,259.02095,229.0879,174.71295,300.3731,1,3,128,205,63,1
"ZNF180",0.994592105806285,0.999999999353381,0.909051607206036,0.999763001003033,0.992106847868048,0.192742516250543,0.999996888845951,0.957649853146804,0.988913809253645,0.866540458851982,0.999994913717087,0.982313398218215,0.999951432182571,0.997314653829564,0.999679351540771,196.2762,144.8331,194.4892203125,172.934697073171,186.482411111111,211.4428,NA,18.5480454197561,7.68074908428932,4.83296156946112,14.0768508256213,NA,196.2762,126.3044,135.3135,130.9091,124.60855,211.4428,196.2762,154.8309,246.4073,203.4876,198.0856,211.4428,1,3,128,205,63,1
"ZNF641",0.79595551788781,0.994123656092737,0.605951697033684,0.989302708599198,0.685323636364412,0.985470436395317,0.962560250004348,0.884633185723101,0.440395629323331,0.698721537762995,0.999999088455728,0.731793782731993,0.984453532183639,0.975055254858667,0.931639203814921,49.263,142.931866666667,84.08741875,88.845523902439,102.048231746032,41.0448,NA,34.5726275609445,5.0377576788248,3.95384458704576,11.463150358796,NA,49.263,108.50515,42.15515,45.3172,57.39735,41.0448,49.263,162.8931,107.627825,119.1727,116.70975,41.0448,1,3,128,205,63,1
"ZNF610",0.99999999858562,0.939353778927625,0.570218401241148,0.872683859118377,0.354748390360223,0.526479797760431,0.909099643250712,0.467630971902685,0.985084093033962,0.98949648958726,0.999999796110503,0.999997906250019,0.961533716061734,0.909467002506835,0.938451764559278,154.7711,157.0007,83.22955703125,68.4313912195122,75.3012920634921,147.3881,NA,47.8389536108738,6.47113049502025,5.62289803587497,9.00157759639063,NA,154.7711,119.49945,28.4375,20.5977,21.45155,147.3881,154.7711,201.4742,115.82715,90.1116,110.16685,147.3881,1,3,128,205,63,1
"ZNF528",0.999999999948341,0.998364619814461,0.976247019738192,0.978492147009764,0.796060728471695,0.068246505387103,0.983980143088582,0.843054467910624,0.510417270695186,0.999686291404203,0.811617407764042,0.652707386372368,0.249827264152819,0.1291326397689,0.146742525928318,392.5524,395.551666666667,308.4618546875,246.406328292683,254.996250793651,746.8905,NA,152.208422307487,18.5818975482798,13.7324170323957,23.8726764354305,NA,392.5524,260.77205,127.92025,112.7624,127.22115,746.8905,392.5524,524.1901,407.212175,315.812,323.72945,746.8905,1,3,128,205,63,1
"ZNF701",0.961949138758847,0.789050108077295,0.992183189297805,0.616449390041814,0.894696175360119,0.131268607322646,0.854634624622179,0.999194910649432,0.963258434077133,0.0561417359115194,0.99804695756155,0.999682693315721,0.983913793575984,0.929639840863453,0.993817612391706,213.7316,149.9526,127.31746015625,108.68170195122,135.748649206349,172.8856,NA,43.8171184270866,5.69023461515471,4.27352954328738,10.7337379894339,NA,213.7316,123.9954,77.65705,65.7969,87.5566,172.8856,213.7316,193.5028,163.7849,142.8796,155.90145,172.8856,1,3,128,205,63,1
"ZNF283",0.731690521232634,0.511354105651098,0.999921776670676,0.415415601797819,0.996902747009938,0.783490413126658,0.593967096272317,0.999999999370911,0.972442769967583,0.44055199759136,0.996849491604789,0.966503355936846,0.89808122005989,0.834549469302196,0.937277372424818,110.5508,63.7104666666667,59.89158046875,55.6159317073171,63.3426333333333,90.796,NA,4.78130115391662,2.41436995488935,1.5918089197218,5.86626076100513,NA,110.5508,59.6847,40.256475,39.5015,41.5691,90.796,110.5508,67.9573,68.487275,67.7521,61.6146,90.796,1,3,128,205,63,1
"ZNF558",0.999994551171959,0.999695368632592,0.999869527670102,1,0.99985078206035,0.0969426024919317,0.999999959738526,0.999396594091293,0.217150960575614,0.999175084798386,0.909090255938789,0.870733442947275,0.860197671744971,0.699635451853208,0.671804451855367,367.7269,411.094733333333,452.70412421875,368.520711219512,353.565306349206,782.9602,NA,126.232015869408,30.8900815953786,18.633551422925,23.870678062422,NA,367.7269,287.19755,246.242325,221.8935,232.2451,782.9602,367.7269,493.97195,520.261225,441.0359,434.7019,782.9602,1,3,128,205,63,1
"ZNF597",0.998555648027928,0.771285473962001,0.682767633593963,0.628944208457032,0.42161419516358,0.326933304782228,0.684823787210522,0.527153826923981,0.925741666430755,0.994169666910883,0.780422278192332,0.839177463535161,0.995442563837419,0.999718677013814,0.999121221379539,65.1668,54.9245333333333,36.20931484375,31.2282868292683,32.9423317460317,24.8756,NA,32.3664322433667,2.10262820319211,1.44278498588836,2.37944060065861,NA,65.1668,24.9189,22.30875,14.4705,20.83625,24.8756,65.1668,80.4362,44.126425,44.3273,46.1464,24.8756,1,3,128,205,63,1
"ZNF30",0.999989912524519,0.997772373825163,0.997056901547408,0.998969357541368,0.999207177745545,0.991471709436886,0.999058701219259,0.999348237435573,0.997227666204773,0.99999999270681,0.999902685909402,0.999992806070952,0.999997131607967,0.999999960525743,0.999999977623711,53.9178,62.0518333333333,75.145475,71.9767882926829,71.7384650793651,69.6517,NA,11.8782613632823,4.78885734421756,3.14874059605559,5.0691091288515,NA,53.9178,54.7972,41.2553,42.8719,41.6201,69.6517,53.9178,73.82455,90.365325,90.4659,96.60475,69.6517,1,3,128,205,63,1
"ZNF354A",0.991487812318689,0.989843979649229,0.999997393479789,0.986591480478141,0.999999962074257,0.999428557223994,0.996491683041132,0.999539936463322,0.966354438892711,0.871223810278585,0.999902051022927,0.999645149693005,0.999745558611194,0.999528912406759,0.999984969765329,176.4934,263.893533333333,255.452559375,260.291227804878,239.614617460317,218.9055,NA,22.6749672915114,10.9831438358035,9.51449782518823,13.2933978845518,NA,176.4934,252.3164,169.7797,172.6654,174.8909,218.9055,176.4934,286.5668,304.3735,316.5912,296.0364,218.9055,1,3,128,205,63,1
"ZNF764",0.992766326461197,0.987539392740914,0.999999998829712,0.982292784550639,0.999999848160245,0.997518713093352,0.984487321070069,0.999999992622344,0.999918941879592,0.999997165714999,0.999875286835436,0.9998045510883,0.999690503628196,0.999322046479976,0.999479064422009,121.4119,174.157633333333,173.02993984375,177.13001902439,175.806623809524,149.2537,NA,7.90119698618155,6.49439927864961,6.07444647447848,8.57679526681151,NA,121.4119,168.25855,133.41425,126.6846,133.8188,149.2537,121.4119,181.65935,201.653025,195.7091,202.5175,149.2537,1,3,128,205,63,1
"ZNF747",0.99810322769069,0.998563779313068,0.999988314621282,0.997737413932447,0.999999376230102,0.999263012508523,0.99841821740108,0.99999386925155,0.999999841588961,0.999946052453927,0.999997403446528,0.992923619930362,0.993119851107868,0.990519429978878,0.992679787958688,183.5687,233.0364,224.15724765625,228.125261463415,225.144965079365,167.6741,NA,54.6849343568226,7.97607130610198,7.69055490240549,9.80498080186739,NA,183.5687,182.88575,174.241675,169.7088,179.7499,167.6741,183.5687,276.99335,258.7678,265.4181,258.31905,167.6741,1,3,128,205,63,1
"ZNF778",0.982533048479693,0.642782319636138,0.804804927877608,0.644151628612996,0.805863382490086,0.999999987881135,0.618880597901759,0.773196316748426,0.999772384958127,0.999495010732822,0.68246235203529,0.877797944618805,0.994484637478618,0.994235452461522,0.996327267495078,95.8107,75.9164666666667,57.60586328125,57.7138034146341,56.5413666666667,44.1542,NA,1.96048954969019,2.04787548777747,1.88670561700326,2.58994480169895,NA,95.8107,73.99605,41.72595,42.6399,43.6254,44.1542,95.8107,77.2182,67.62895,64.4773,68.91855,44.1542,1,3,128,205,63,1
"ZNF212",0.999999800145637,0.999564154358356,0.998452303186503,0.999680911682444,0.998962528194688,0.999974533387925,0.997649020273652,0.988177362669685,0.951852612280175,0.890422766684326,0.99990496035654,0.999931851011948,0.999999999980852,0.99999999611477,0.999996002733293,410.3957,421.592333333333,456.18228359375,453.293274634146,475.525619047619,457.7114,NA,114.775033529805,11.05169648448,10.874181827142,16.8129812369363,NA,410.3957,320.54485,369.27935,350.7495,387.12105,457.7114,410.3957,519.25455,504.842125,514.7732,576.1564,457.7114,1,3,128,205,63,1
"ZNF282",0.9785339733554,0.999649315127229,0.942734559298445,0.991004601089244,0.998514699397346,0.0934718908746009,0.997485724852723,0.987820353635272,0.914823874247879,0.925537230074594,0.999627738182592,0.999308968097383,0.999994865840162,0.999982858952377,0.999999998643394,1395.6555,1076.65283333333,1279.5581078125,1167.1729702439,1220.55885238095,1230.0995,NA,226.073985177805,33.5894156491219,27.337432755081,42.6789449183658,NA,1395.6555,901.7354,1071.56105,915.8478,1013.93855,1230.0995,1395.6555,1288.14785,1429.5492,1341.2141,1440.63705,1230.0995,1,3,128,205,63,1
"ZNF160",0.999983374590008,0.99997969560555,0.989653702528746,0.999999995782206,0.998967779481937,0.814169338780908,0.999957386522096,0.986143658989466,0.999970055838948,0.850289213388488,0.297310266609203,0.0740202019841553,0.0651836950531177,0.0439270357178791,0.0722733156275372,553.142,495.368466666667,605.43254375,562.689952682927,614.101374603175,1451.4925,NA,158.71409627157,25.2203465824982,21.8310122634812,39.9910422317015,NA,553.142,351.19925,402.28595,393.9842,427.73725,1451.4925,553.142,624.93395,758.6072,667.2172,771.73935,1451.4925,1,3,128,205,63,1
"ZNF415",0.999978838891647,0.992720003805995,0.987537812544313,0.986085909266203,0.968202970813692,0.972945813831592,0.996769779324369,0.996665008939631,0.99220145488915,0.826573733547052,0.999566518523578,0.999933868920183,0.999995673592312,0.99994151586093,0.999999991482569,226.5322,206.908433333333,169.8134671875,161.301513658537,178.638706349206,182.2139,NA,26.7761773872058,7.31597947352817,7.24347882407732,14.0451320223885,NA,226.5322,190.417,121.6367,82.0683,101.51375,182.2139,226.5322,233.4229,233.2929,224.0249,234.5026,182.2139,1,3,128,205,63,1
"ZNF439",0.919801426908896,0.798255472813413,0.999915814674916,0.695112643500448,0.99497461858286,0.630952045887007,0.810379785680985,0.99996139100449,0.999996887424034,0.763235565903632,0.999999999985075,0.923705980672939,0.805812223569478,0.704020053980823,0.817686964277115,504.2669,261.658833333333,233.5314390625,196.576912682927,237.347531746032,501.2438,NA,39.0576085193966,17.4045297166542,15.3169849173629,27.2990902750904,NA,504.2669,227.96085,95.7096,53.3871,87.1508,501.2438,504.2669,295.6092,296.712925,256.8171,287.18085,501.2438,1,3,128,205,63,1
"ZNF440",0.995645137620425,0.979772880079721,0.999932050373702,0.821087556815412,0.87973947005612,9.64642376517499e-05,0.91399187068817,0.979200260459781,0.376640468704298,0.668391665327212,0.99497694356291,0.854724006121206,0.688033486655737,0.356596387439677,0.496801631055503,1368.5027,1017.07083333333,941.553328125,636.600127317073,764.165111111111,1812.1891,NA,314.022963156117,59.7979395558003,39.3411830058035,62.6778721184785,NA,1368.5027,783.89195,421.1436,254.7207,299.2977,1812.1891,1368.5027,1315.81,1301.078325,798.683,1194.7624,1812.1891,1,3,128,205,63,1
"ZNF562",0.00482716710206155,0.00153952152784353,0.998644077901196,0.00051766739876058,0.999999926811411,0.169429553537035,0.00111768619179364,0.999908964113357,0.988150892869404,0.849666363673266,0.0538015406848797,0.999995967945239,0.999999082769182,0.999977581185995,0.999999999999113,1576.8037,512.594166666667,572.7335953125,504.352324390244,547.619903174603,549.1294,NA,16.2272439991447,24.9001950611529,17.5834713258463,27.2562432661661,NA,1576.8037,498.3755,385.413125,334.7953,371.0342,549.1294,1576.8037,526.47585,730.0919,622.871,738.5465,549.1294,1,3,128,205,63,1
"ZNF561",0.999966156557898,0.997343343397595,0.99831756792586,0.9544237758503,0.874766292483765,0.00515544363574361,0.971105664613455,0.93108621951771,0.300757938541802,0.992360204834652,0.999371762320213,0.99031995343692,0.934264384466842,0.757043326187792,0.80686029314096,1197.052,1100.7936,992.759284375,815.342552682927,852.040650793651,1410.4478,NA,412.151495909409,40.197929371708,29.5825024162721,56.7134145429416,NA,1197.052,702.99325,657.423675,526.9815,524.707,1410.4478,1197.052,1393.06295,1221.988175,975.3019,1096.7318,1410.4478,1,3,128,205,63,1
"ZNF584",0.999330951652539,0.999866494479407,0.874331700968863,0.999997470637724,0.950261178110581,0.823204305269337,0.999999672163267,0.9662825597458,0.863472833888049,0.99983771311922,0.997592711870175,0.999946947298419,0.949178408939547,0.975144896943124,0.980636578265793,188.1303,143.151933333333,216.27576328125,200.773197073171,196.57129047619,116.2935,NA,59.4043724651739,13.9422391939596,5.85749937814907,9.44376868382306,NA,188.1303,96.60915,139.129125,146.6431,145.5822,116.2935,188.1303,198.39185,230.4854,233.1597,234.52175,116.2935,1,3,128,205,63,1
"ZNF274",0.980663961973181,0.995683042273526,0.995238868960285,0.990520317152131,0.999158440360884,0.961328790613941,0.991606262364489,0.998969102347044,0.995058520701122,0.999999273322836,0.999710087007085,0.893493192381479,0.939962878196858,0.911172381157691,0.917202866245765,599.3018,398.136433333333,473.10399375,450.097593170732,453.193438095238,700.8706,NA,77.1267039548416,22.0269808664754,16.9358188782583,31.3871383911778,NA,599.3018,321.0885,313.52535,296.5517,317.24625,700.8706,599.3018,439.6784,558.318,560.4238,531.85485,700.8706,1,3,128,205,63,1
"ZIK1",0.680175546434575,0.824207127495938,0.965521959509248,0.630020224876902,0.999859690306274,0.0453935055203247,0.779036755725302,0.987249863654304,0.991664335844922,0.575027111494139,0.975247793617079,0.993693633858445,0.999981628483407,0.996387512562508,0.999847328410548,228.8596,69.2410333333333,113.5948984375,83.0049795121951,105.08649047619,129.3532,NA,30.451661846952,10.0173900306213,5.35215258090158,12.7229968132199,NA,228.8596,49.1088,38.00885,18.9934,28.66475,129.3532,228.8596,99.09345,152.9086,126.3636,145.0633,129.3532,1,3,128,205,63,1
"ZNF540",0.982113637286244,0.999634498126479,0.957315743139532,0.999982474732935,0.881356415799719,0.80716189423371,0.999973968535385,0.897852409256497,0.962739439179096,0.999998402638554,0.998487325432321,0.999961700066172,0.999796813930187,0.9984341320818,0.998718991261168,28.3165,56.2956,39.01535859375,34.0923375609756,34.6054301587302,48.5075,NA,17.8620251042073,3.17045030785357,2.37324594215931,4.38848011954827,NA,28.3165,39.20275,17.440375,13.5983,11.7994,48.5075,28.3165,69.33255,53.6203,39.6367,40.92085,48.5075,1,3,128,205,63,1
"ZNF570",0.999802105120045,0.999990982390656,0.969953112307654,0.999999999382186,0.996114454012647,0.675106202334817,0.999999973826259,0.990566575016708,0.986819723572504,0.997323799343991,0.998886031506062,0.976304577816386,0.998699938609512,0.993139742276175,0.99628204422183,49.3328,61.5664,43.631690625,50.1673926829268,47.5573285714286,27.9851,NA,6.79451370322655,2.8947874483388,2.96126138250607,5.08393645168327,NA,49.3328,57.05205,25.672525,25.198,28.96545,27.9851,49.3328,68.22125,51.414675,59.6286,53.4044,27.9851,1,3,128,205,63,1
"ZNF57",0.999970909087487,0.903255962677947,0.709688324801266,0.957354509128854,0.879743815042209,0.527046799445379,0.976452460826215,0.944524511757497,0.381106994153051,0.977693921273885,0.949795711356267,0.946099389361633,0.999949587914571,0.998713760609297,0.996146055477044,82.6222,94.4377333333333,140.88594375,130.17171804878,124.28923015873,152.3632,NA,20.8626322824912,4.92497432591643,4.04634477575897,6.0438901837652,NA,82.6222,74.27035,106.47735,87.9177,91.9888,152.3632,82.6222,109.14685,164.9955,157.3034,149.962,152.3632,1,3,128,205,63,1
"ZNF556",0.995332351066115,0.995852327185032,0.99998681843431,0.993892020355215,0.999999434029316,0.998935642334128,0.997702843965699,0.99985893744052,0.999015245480675,0.981762442572393,0.999999999682239,0.996220751803643,0.996772636925118,0.995139622790065,0.998277003020184,0,14.1968,12.036925,13.0532419512195,10.6705968253968,0.6219,NA,14.1968,2.06657223062872,1.79325897500011,1.9462972883777,NA,0,0,0,0,0,0.6219,0,21.2952,14.5449,14.7528,13.6318,0.6219,1,3,128,205,63,1
"ZNF554",0.999853455271722,0.994712536776596,0.998403781959733,0.997627237640615,0.999795778400224,0.975579864924804,0.998486746775304,0.999951825806126,0.967942028218383,0.999819281297016,0.999742558866697,0.999998902214483,0.999994285434161,0.999999961936892,0.999999999983835,84.5617,104.496466666667,120.95030703125,115.236807317073,112.641736507937,111.9403,NA,5.0587381250444,5.54998932608341,5.22338159337535,6.60963334639024,NA,84.5617,99.4399,73.275275,70,74.45435,111.9403,84.5617,107.1531,155.2949,133.9598,133.7343,111.9403,1,3,128,205,63,1
