"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-[Unknown]","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-[Unknown]","count-1","count-2","count-3","count-4","count-5"
"ZNF446",0.982362489862071,0.998498249519489,0.985756646007827,0.999993584760615,0.722336178864662,0.985630694815815,0.658153555989911,0.412519295595102,0.154100423687823,0.0199185928984118,0.946024382541682,0.995579693381333,0.965129199471107,0.870062991494753,0.998818517698663,321.3728,373.195122123894,352.224062365591,331.452634453782,435.851408974359,408.500341666667,25.6353185186765,18.048422628071,21.9906145120806,17.9865142647724,36.0266834143052,72.5101355854147,282.34375,232.4194,227.1429,208.94855,272.73695,269.1773,385.524175,452.5802,406.2456,401.9081,479.599925,413.726625,10,113,93,119,78,12
"ZNF8",0.999062546305786,0.989270909981698,0.990710470575873,0.99971469930885,0.999951236238986,0.966574452443285,0.40670595547839,0.00705933840644613,0.0603666357867706,0.00320607339594514,0.811015643347858,0.750872277074097,0.892903459163044,0.695111244943752,0.99952030943464,99.82649,107.055140707965,112.03081827957,105.479007563025,137.263828205128,131.34395,5.55765614004581,4.09001212464755,6.20467386483652,4.13103866010672,10.3024631293237,14.7398617562054,86.562975,76.532,71.3033,70.21765,82.807275,82.302,113.313,124.6032,125.8811,128.32435,178.034725,167.169475,10,113,93,119,78,12
"ZNF264",0.941653959788481,0.981468416631089,0.996430955116281,0.998322218839309,0.809712089997361,0.982790429997964,0.364216323421867,0.149872666060316,0.0636444171234074,0.00509981042414676,0.974545045096047,0.999999798104977,0.999714959108536,0.990163501154544,0.887254504197687,576.94702,664.607222123894,644.671055913979,616.967778991597,767.876021794872,670.561425,42.131163466243,22.1611320208482,28.4392313948589,24.9421389801979,45.0463878252145,79.5884025977957,483.2769,505.4209,456.6528,416.76615,525.9429,473.079525,688.313075,791.0053,848.8634,749.26685,901.94555,901.092475,10,113,93,119,78,12
"ZNF213",0.963867511541,0.869172734451063,0.975059578044675,0.98297775477212,0.999494627457452,0.892145148698365,0.715867281793771,0.727284923056877,0.98648581289442,0.525859130897532,0.971973697398196,0.999956666064352,0.999990660937195,0.99938134299969,0.997152359503873,584.37915,529.10046460177,507.563841935484,537.910164705882,486.975767948718,516.735333333333,70.7054013907507,18.5763693604968,20.8830348178172,20.1019492144624,20.572714164281,75.3515172727538,404.7961,383.2556,355.2109,394.09445,384.5436,319.867575,767.02945,635.4612,602.602,610.32995,573.847325,665.574975,10,113,93,119,78,12
"ZNF343",0.934236917130804,0.889432981133278,0.99942542276235,0.82931434186594,0.98507967800003,0.999696798910655,0.470823212794584,0.35959954989904,0.609177558515619,0.733523864049578,0.976889671094341,0.999999999894404,0.999992766568099,0.999784202893784,0.940749263168066,249.87588,282.016572566372,286.872996774194,291.085379831933,311.930316666667,282.484141666667,19.3903761351335,9.59524076629324,10.0535856157541,9.95429333822564,11.8653341065974,32.9667929108204,202.3648,221.4788,213.3437,223.67495,246.0731,173.464825,263.442425,327.6557,337.6889,340.4607,369.6041,361.897025,10,113,93,119,78,12
"ZNF302",0.985398362372143,0.999999870702302,0.519531684695496,0.986181987669944,0.999999998940097,0.521250594398544,0.880252754405487,0.911066116824095,0.113317171671171,0.89970460003963,0.994408189073175,0.999999987638572,0.963150763627545,0.999999959542817,0.997759745247663,363.18646,436.54936460177,356.308133333333,435.511089915966,486.604207692308,440.472308333333,49.0272952865197,24.1503169202494,18.4001435377046,42.1057661309413,41.4021950770982,80.5834839530122,244.86885,246.0804,227.247,220.2976,261.21815,317.075625,489.712825,569.4957,452.289,529.9145,531.0272,473.395625,10,113,93,119,78,12
"ZNF268",0.951094617709163,0.983173959512774,0.997959871388185,0.920933544610137,0.999801188636142,0.981865765684107,0.805528498277424,0.944775100693552,0.802193766223411,0.984977388585121,0.957128733437105,0.999875584895295,0.997819668932552,0.999994891731845,0.999966700562536,238.15236,280.278950442478,271.389483870968,285.445507563025,299.633193589744,291.137258333333,43.263024705536,13.8865724226389,12.794715362482,13.211629353445,18.6482353180712,44.9067225945077,149.409125,186.7238,171.1787,181.75295,186.2749,194.89665,223.39435,356.4428,344.1699,383.5294,403.4342,315.755875,10,113,93,119,78,12
"ZNF184",0.999448406625666,0.9999924355661,0.997575670361539,0.944562996814285,0.70544291112976,0.453182264092178,0.99245649449438,0.992945381798098,0.930287130488007,0.979609782771192,0.812345796238172,0.728122971043927,0.604847174338151,0.970931034207198,0.881731236702435,214.00795,230.636944247788,221.04831827957,259.086922689076,243.283312820513,294.703683333333,20.9487593751529,10.7338577893981,10.5877287677973,20.0838664807232,11.8683038897156,66.0291152977676,183.44195,161.0596,150.0809,158.6952,162.0055,141.98095,242.9422,275.7867,269.0607,279.20385,317.987675,378.554725,10,113,93,119,78,12
"ZNF500",0.986828468883146,0.999691997785107,0.961434017556934,0.999830943363139,0.92403649363362,0.999999229254521,0.998951946944505,0.183843302519382,0.679528705009416,0.682489986838364,0.999946352087658,0.998413450019352,0.999999995728736,0.999999999992683,0.981877088540734,196.24029,211.314417699115,203.152412903226,202.292678151261,187.270688461538,202.478866666667,25.009316456999,6.59175816694558,8.02383342511196,6.32414220562278,6.92880615029229,19.3695295772585,126.517675,154.3607,144.3381,152.18945,150.2314,170.343725,260.2186,267.139,242.6036,247.2458,209.141575,243.93835,10,113,93,119,78,12
"ZNF419",0.999998913969681,0.996880373656128,0.750191034130692,0.999971987900918,0.982363324025206,0.979885969927578,0.963529906012033,0.55837963302869,0.0541661163931431,0.193945179970639,0.999942564447816,0.999961832867771,0.964989433024418,0.996288470608858,0.991107901622598,186.70982,189.541352212389,172.319035483871,181.282155462185,211.639021794872,194.868575,18.7174045521797,8.48639934610749,8.88386793895313,8.40245596119459,11.3563632764101,16.8510560196023,154.7383,132.2314,104.1636,121.5802,143.786575,158.2994,190.9533,227.4426,207.4908,208.4988,246.2887,221.3266,10,113,93,119,78,12
"ZNF175",0.999983429414903,0.999944693946495,0.950196667595168,0.997248735005396,0.611984223062161,0.990619794976502,0.798426097402797,0.114467782183636,0.0160066303966067,0.0010779713295278,0.996506009886315,0.953559227697872,0.997491270536282,0.999968964673401,0.311538921052259,195.5539,209.347642477876,177.8139,156.466570588235,304.674857692308,142.097741666667,33.681386054021,26.970480534328,26.9032903639188,13.7238593972395,38.7182530322406,17.7021258903841,117.086325,87.9346,64.7777,78.8187,92.493625,91.431925,265.52225,199.7549,146.2231,197.6502,333.920625,170.28915,10,113,93,119,78,12
"ZNF14",0.970826063103389,0.994887913257393,0.992619425589199,0.985741477755707,0.999698104808882,0.999666668228176,0.757334116658196,0.768171765599295,0.467196000554921,0.592252945231136,0.992841334533289,0.563925737571327,0.742882970584478,0.645865054901596,0.217489687275127,153.37027,175.553092035398,168.614425806452,172.209522689076,192.433630769231,132.289508333333,17.6807259965009,7.77244688836711,8.97541567135614,8.76728628225632,9.1546875817353,19.4129516144953,107.0685,114.5833,102.4561,109.51135,126.71155,90.18155,194.0683,225.6459,220.8202,215.8823,253.711775,150.604625,10,113,93,119,78,12
"ZNF85",0.820830455047286,0.936158922843832,0.984943157419124,0.85960003811727,0.999943181036968,0.99683882834049,0.85325256205593,0.999998315383716,0.995659689640703,0.999999379151863,0.985490445245171,0.998685699470253,0.999999224174581,0.999621642936757,0.999381866592581,104.51608,144.879278761062,135.541956989247,142.135560504202,143.363601282051,132.8383,12.3282237859024,9.00580322894594,12.3325935058932,8.77161716373702,10.1101558848743,26.7160482988619,68.00735,89.1759,62.2385,82.23115,80.455075,69.959225,139.6788,182.4938,178.1798,181.42205,193.443675,202.329525,10,113,93,119,78,12
"ZKSCAN1",0.996327024006813,0.994769507866787,0.999998452546765,0.999996030476562,0.937174890960241,0.920769945096936,0.992312931750766,0.999939430022484,0.999997595701292,0.897341389480029,0.99872141039434,0.999999999285212,0.99999999866428,0.998176353059031,0.999999546788025,493.15728,547.591309734513,552.346479569892,506.665294957983,558.042802564103,549.808325,116.786540846715,29.9644948997943,39.8117635986585,27.197607859518,39.7608374298578,59.1086124852392,235.301875,317.723,306.9298,280.8787,324.6707,440.733725,559.266075,694.3078,676.3445,654.741,711.0397,723.021275,10,113,93,119,78,12
"ZNF862",0.997945603610324,0.999998240551096,0.970094751611155,0.992983689264836,0.11881207531552,0.596250364920059,0.999796661231831,0.596313426388418,0.963256280021899,0.986385193063734,0.998793531378665,0.907770223715283,0.985971264705559,0.999999856457535,0.999875008053335,443.59261,492.621523893805,455.395030107527,380.128487394958,412.572984615385,386.6305,60.7579948587481,38.8193186664464,38.560560047597,22.7044381973889,33.2468170121088,127.578284051841,281.484025,244.4571,229.4381,209.91335,223.13195,212.663925,569.2049,585.0833,575.6129,500.7299,550.855825,322.6526,10,113,93,119,78,12
"ZNF684",0.994052797499903,0.999999973440965,0.843578774161638,0.972200737762337,0.993736217195715,0.515224707068164,0.981361783447295,0.999000046669191,0.700487443709975,0.999996673007808,0.942693031448173,0.982626036633355,0.8231474545817,0.997557752736823,0.996165967045298,45.53735,52.5164309734513,46.1169096774194,55.3260294117647,54.6584679487179,60.632675,3.37054840939209,2.89088521223588,2.49840021252547,4.83853898206581,4.42213778333551,11.0778964532582,40.51455,33.3915,29.834,30.87005,31.18555,37.1089,45.967575,62.3108,59.1716,59.78575,63.580875,63.4191,10,113,93,119,78,12
"ZNF430",0.999999571209577,0.99999807686234,0.99793316349021,0.99772497782725,0.94010191497486,0.773101191336458,0.999998374091965,0.998480873408554,0.999999999999309,0.812017533659924,0.876251972028668,0.675500558733676,0.553753253702184,0.887066336733719,0.567590505858999,120.33874,118.443769026549,122.920819354839,109.596964705882,122.858548717949,85.644775,25.9239961687288,6.0438326180437,8.55956728293574,6.79302131706021,8.29943676406428,9.76933727625063,47.53755,71.1712,64.5559,54.5719,63.705975,66.6194,159.1277,151.26,181.3979,145.64255,185.13515,108.50965,10,113,93,119,78,12
"ZFP30",0.999636618269849,0.999999873455423,0.953587020754975,0.996489097343516,0.997427438540293,0.776394147407977,0.918922870908864,0.607850627589738,0.190666224503111,0.842072935062949,0.999258899186991,0.999981795961042,0.993333739815327,0.999999995543767,0.99170896294033,165.79259,177.964950442478,163.320153763441,185.226815966387,206.067147435897,184.074883333333,20.4645647646769,9.30105399627848,10.8220275561059,13.2970680708583,14.5208694989296,37.1070914952614,125.850625,107.5529,95.7547,98.56215,126.014,125.404725,221.759675,225.6323,188.6743,212.5661,257.081525,187.311475,10,113,93,119,78,12
"ZNF549",0.999837463920217,0.999998921702073,0.998858434380164,0.999985687756932,0.999854893249462,0.999989032202883,0.558518459287036,0.0180178858732319,0.00869888128598229,0.00755268928565866,0.999973801997087,0.999999997082727,0.999989977039973,0.999999503042424,0.631601272584551,144.26235,152.30246460177,147.217111827957,149.174372268908,196.491730769231,151.476958333333,10.6083889907652,7.62028176903152,9.07619059209013,7.2394780023957,15.436817480203,20.502603571943,121.4086,94.1049,94.5674,95.2261,111.898025,88.496875,169.06065,183.958,172.3969,194.60035,248.272925,225.4781,10,113,93,119,78,12
"ZNF211",0.880260834570231,0.997995295270609,0.624625617127663,0.999962733947044,0.202568135044888,0.99173791440097,0.897892790209578,0.999999902504484,0.746508729933664,0.343576565494801,0.996898375728729,0.995210504029074,0.999962028424872,0.997261094693663,0.996667284067914,323.72585,435.44454159292,368.306586021505,343.266599159664,432.794630769231,386.580233333333,36.8751454196974,35.3777168136954,24.0799933166484,28.6610744640681,32.0670083406961,82.3295374732602,224.374925,188.2256,191.9442,169.3445,247.78135,215.303675,417.131875,552.4781,473.5432,454.1471,535.770375,532.2275,10,113,93,119,78,12
"ZNF205",0.999045831287885,0.99980014097953,0.999900389548115,0.999929021275991,0.998866640108461,0.999994958259026,0.999984539452771,0.833301738416501,0.935196549867057,0.953326403585954,0.999676303535435,0.96212460789459,0.980384710196322,0.985845720411613,0.999895005225979,377.02484,402.993236283186,396.045587096774,392.280277310924,365.579367948718,350.026908333333,43.8182560919614,18.3537128769197,28.1345248310365,17.9377590215367,20.3172947649082,52.7132943290105,304.1325,271.4681,252.4411,262.36115,259.10095,261.857775,431.447675,467.311,447.5012,461.7073,414.83735,372.603825,10,113,93,119,78,12
"ZNF45",0.99658748408151,0.997828148801633,0.999998914233022,0.998165697840834,0.999988783990848,0.999999964307211,0.475132307472015,0.0353292391547129,0.0392594728672939,0.0212987433809804,0.999409736403611,0.999999944782801,0.999999999994055,0.999999999939662,0.684731034532738,211.93181,229.260703539823,227.828608602151,227.114091596639,276.589071794872,227.550275,22.4305079730781,8.4883834467784,10.4300989824595,9.32283502328752,16.6463139703483,25.835120616984,149.778725,169.2816,154.8898,164.6113,184.1287,155.293625,261.1102,276.0975,270.5882,250.19845,335.372375,297.243325,10,113,93,119,78,12
"ZNF133",0.736573964434647,0.879931785739842,0.98795987129809,0.603952653308771,0.995580777969132,0.866293937538815,0.752419271186997,0.999999999999608,0.992417539838272,0.997148325162618,0.936345516779038,0.999973183371612,0.999997430727592,0.998601353726144,0.999977440879749,365.21113,466.077595575221,446.305053763441,481.02094789916,465.912173076923,453.951575,35.1861226115955,23.3022559345595,19.1285826188308,22.4805444933698,20.6500183751793,71.1442601292465,273.015125,343.9153,307.2149,317.4012,339.8681,281.35915,465.122175,502.3468,530.0832,578.60965,548.64525,521.204525,10,113,93,119,78,12
"ZNF436",0.904733651483689,0.833511928907132,0.998298445480919,0.992297786619385,0.858206467290581,0.650573348111654,0.713596351934281,0.941931863181319,0.996324089039212,0.362840259010577,0.999978607044695,0.743819453201579,0.631689500593348,0.952333576956551,0.480498757625485,781.73361,1035.74974159292,1079.50323548387,923.361958823529,1135.89689102564,726.880191666667,132.57594849964,71.4399849462635,79.1174726634602,56.6144228163057,102.788088885587,127.825410482034,393.0399,531.8376,517.2129,430.5762,507.407425,388.499,1000.468425,1248.7271,1358.7779,1194.5119,1301.4511,886.9317,10,113,93,119,78,12
"ZNF484",0.989923671943182,0.999964826903444,0.919366730943936,0.99999131004082,0.844712841881447,0.99999701338469,0.998940508586716,0.995913274984249,0.998292570466136,0.993729959034875,0.991370720578706,0.999980110466874,0.98932384189406,0.983680682834813,0.998558033801056,75.83967,68.367910619469,73.4990290322581,74.0919352941176,71.114267948718,66.4642,18.7475800826847,2.70715716146566,3.31503344717968,4.43099256772173,3.34527887437221,7.2313327121589,46.66675,47.7544,53.8653,46.8491,51.742575,49.276225,87.2526,81.9788,88.5196,86.1125,85.19835,83.678925,10,113,93,119,78,12
"ZNF780B",0.988926975409045,0.999042486578791,0.991670647924266,0.948777277040969,0.986625538991626,0.828027275713257,0.995087041627263,0.999950158241999,0.999384340285008,0.967941163355587,0.993054763405414,0.999996801045554,0.998885148357672,0.999982699043432,0.999939960952209,217.65986,294.712175221239,263.978694623656,326.68791092437,283.490758974359,308.033808333333,26.0605820204649,16.2816295103863,18.5532156662183,59.3984782072858,17.0029838995034,51.4174738955402,175.6299,181.9021,159.3851,149.6126,162.0768,171.19265,292.7189,378.7234,309.8592,312.52635,362.1941,440.787875,10,113,93,119,78,12
"ZNF557",0.999685538272529,0.986610176020374,0.956893613440053,0.999993884524015,0.998490291252245,0.809522075943313,0.994222379197922,0.396382273883484,0.0966284268489154,0.624770367947139,0.954698941488424,0.947492497933709,0.996286939091342,0.890801579187417,0.477035793805374,170.123,162.809727433628,153.905079569892,166.83025210084,183.761946153846,142.5679,17.7806919867029,5.89466298745662,6.66759268346114,7.67872226211242,9.91395308327048,20.5622162991426,130.8384,118.8525,113.0675,110.9528,120.139575,116.827325,209.928275,196.7816,185.521,202.8355,218.500225,155.117375,10,113,93,119,78,12
"ZNF337",0.988071726070547,0.993144872024234,0.999985913256336,0.999590604356757,0.964683012193151,0.990077100472876,0.996077558157072,0.99974979092108,0.999995263511221,0.997725066985949,0.999999342032518,0.96480088138336,0.977668293434366,0.997333030436079,0.985844315414692,590.10866,676.563394690265,667.430270967742,632.592799159664,659.384483333333,575.00455,96.0749107856031,50.9404129365404,37.0148525221136,35.5763186385054,33.4669566657765,76.3058278435876,414.554425,388.5595,386.3851,407.3855,437.6034,371.883925,796.932375,777.323,898.68,738.5397,809.8945,742.68245,10,113,93,119,78,12
"ZNF317",0.473626878736973,0.823575333981557,0.784552056175506,0.713013389001538,0.939184415421443,0.998014250387871,0.446674548543399,0.999981447198909,0.758348202685954,0.915753073374876,0.966659194361385,0.965576522395148,0.999945920347289,0.998512369716175,0.9527438477892,585.96104,733.438992035398,687.945429032258,702.993631932773,739.612707692308,671.985008333333,42.4019532909071,22.1190501788856,20.8212112122531,29.1521161012479,25.4775241374718,43.379852368405,530.065075,584.3544,550.3876,519.96705,596.03795,580.821325,666.071175,855.6886,788.2353,814.70175,883.984775,721.29065,10,113,93,119,78,12
"ZNF426",0.887056565522874,0.884422575714099,0.999999988750897,0.933451509485992,0.999320877945995,0.999101081048088,0.568678386899652,0.772703443636405,0.820513766388021,0.565669907251813,0.933242194893004,0.999985689154891,0.999992386326022,0.999611256211461,0.997088618011387,64.87612,84.1895132743363,84.4767537634409,81.720487394958,94.6849487179487,86.7986416666667,8.67147629606914,3.81180074830223,4.70583228303015,4.81816471350776,9.03371961081641,12.9965307844257,53.4295,48.9349,49.018,40.73715,49.15155,56.786825,84.20445,113.1201,107.5845,111.2518,111.729825,99.7654,10,113,93,119,78,12
"ZNF331",0.980383822437145,0.998170167072671,0.985896149342982,0.990758791752862,0.999778783227746,0.998566002179275,0.844481414302273,0.8795668036103,0.557530582170212,0.747630466073328,0.68873029363383,0.791912800916375,0.614556151498825,0.72056997152955,0.977316147459476,441.07803,603.515612389381,539.468855913978,578.364993277311,715.818052564103,873.576575,52.6448032672215,76.8700654236144,62.483862161525,53.0709589622571,89.1952508891384,179.410601261044,345.9555,250.1434,224.2687,246.4167,339.37865,447.268025,519.4567,608.5826,602.1192,642.0826,738.843175,1157.968875,10,113,93,119,78,12
"ZNF227",0.999573879015371,0.999962475552399,0.833658523142886,0.999787880246345,0.674435087751266,0.999967137436808,0.810856599139654,0.265788812913714,0.0209852746835812,0.00662704684805182,0.999230433380668,0.999985340122713,0.980799690749691,0.966663625934094,0.955210577996289,258.6427,269.973720353982,251.66146344086,248.834692436975,304.223747435897,275.244425,29.0605660572957,8.8252457882956,11.5533996228139,9.5023282398907,15.0211888810935,27.2208247623477,195.3547,195.1347,179.5758,183.42195,224.1425,208.2885,343.4927,304.2439,290.9328,289.9743,348.15435,343.02325,10,113,93,119,78,12
"ZNF141",0.699393810608414,0.865589784992396,0.981676923086694,0.872869242081141,0.963520325153414,0.999999770328643,0.84941276329758,0.993389191170537,0.999998470507868,0.999978287292357,0.702918013585344,0.997424130517187,0.971566077850477,0.964351585973899,0.979897234874984,52.03818,76.1874628318584,71.2102720430107,70.7224899159664,72.0013858974359,83.2565166666667,7.91544144164921,5.91567198055702,4.72883055110677,3.96546614469391,5.09238724077772,21.0948049079009,25.47585,36.1837,39.5321,42.44245,40.477,41.314775,68.296725,104.5317,87.9372,81.7752,89.77905,83.15085,10,113,93,119,78,12
