"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IV","count-Stage I","count-Stage II","count-Stage III","count-Stage IV"
"ZNF433",0.995359148774702,0.999708248419936,0.200278502906959,0.999854731887458,0.767769505408776,0.737159689143379,138.4252,155.602292592593,131.639774324324,143.801603424658,7.7368,10.1002497787526,7.94600781448654,7.6302800382437,134.5568,90.43995,69.987725,88.38185,142.2936,183.3157,169.005425,175.955425,2,135,148,146
"ZNF595",0.0460207047605278,0.106273044876938,0.176397302394279,0.0979245157253771,0.266946166294318,0.996334571288712,373.42645,129.170214814815,160.999369594595,157.658139726027,205.92015,7.85759305961798,12.9893048482549,10.8547777231855,270.466375,76.454,73.581325,87.1742,476.386525,177.17915,189.209925,169.846425,2,135,148,146
"ZNF460",0.976823943219305,0.919176924428612,0.515943390628996,0.950410865170061,0.876825192083958,0.920576962163201,31.55435,39.3049533333333,43.6537790540541,41.6839684931507,11.13425,2.39757816057844,2.42685779249597,1.80958678643047,25.987225,21.5485,25.94415,25.075275,37.121475,47.10775,52.08,56.858925,2,135,148,146
"ZNF81",0.313403070142445,0.237001832698587,0.775624840601778,0.183053119624463,0.296032496284555,0.842804694524048,161.5913,95.8538392592593,89.7701297297297,84.6156465753425,42.5715,5.91092853645266,3.91385812801271,3.48617296441469,140.30555,50.78995,55.896325,57.4594,182.87705,120.55775,110.93485,108.565925,2,135,148,146
"ZNF780A",0.999999025433379,0.999988526638949,0.999570066646623,0.999932838080312,0.993991924623233,0.998661863654285,280.4032,282.827626666667,285.915520945946,290.341421232877,93.122,12.0521858583175,23.0995002100933,23.0023069025471,233.8422,193.67555,178.95485,190.184625,326.9642,323.85955,306.164425,319.7565,2,135,148,146
"ZNF461",0.992124408973448,0.999103924148155,0.0607431454728773,0.997340188168593,0.954638122239582,0.180795195532175,96.03825,107.254755555556,90.6482175675676,103.804583561644,0.939050000000002,4.34241187772896,4.58810221147436,4.98985768061464,95.568725,69.97645,54.29475,61.5444,96.507775,137.38035,107.842425,124.4453,2,135,148,146
"ZNF181",0.993403349178614,0.966979584080331,0.64050796231079,0.971010611243159,0.718918290725059,0.999282611471111,176.66355,160.640100740741,148.776505405405,150.020347945205,1.05095,6.55064128960994,7.98356978621373,6.48334573400579,176.138075,104.468,95.221975,97.9627,177.189025,206.94125,173.522075,181.4456,2,135,148,146
"ZNF44",0.0237340802615947,0.0220634246328193,0.999049554838091,0.0209935466641159,0.995107369209069,0.999588486604907,1710.36855,417.80508962963,407.299937162162,399.518808219178,1189.84145,38.7736845427467,60.2577467011429,55.085402068977,1115.447825,164.6788,139.743525,132.5412,2305.289275,454.65595,335.351775,357.58495,2,135,148,146
"ZNF790",0.999943009944462,0.972476600448814,0.0190251658446368,0.999583124196682,0.777778545921834,0.185639851989362,103.9108,105.774602222222,88.9539047297297,100.291084931507,33.8991,3.47039172284285,3.76725961168456,4.70634744733581,86.96125,77.3333,59.575275,64.9046,120.86035,122.4388,113.254625,119.9314,2,135,148,146
"ZNF677",0.506482119668411,0.450251736802857,0.949916482758212,0.486349769266642,0.997674091619705,0.984448804998078,66.51225,31.5242822222222,29.2646277027027,30.7346705479452,7.58345,3.01334150252049,2.80380932732999,3.05827557378012,62.720525,3.9456,4.5698,4.998325,70.303975,47.36695,45.067625,42.719225,2,135,148,146
"ZNF823",0.999999902094368,0.922111815469892,0.00122133543013858,0.986279774687648,0.190394000513718,0.291837095002306,321.9948,320.936472592593,219.047041891892,266.245068493151,44.983,21.4975910471399,18.5902146564296,17.6076208571607,299.5033,152.16455,90.6883,108.0257,344.4863,446.479,265.6391,355.254025,2,135,148,146
"ZNF311",0.997135508534108,0.974778280630798,0.55036114226975,0.999938896450263,0.421842489917098,0.0197599044849361,37.6511,44.1318,51.2560993243243,35.8631356164384,34.7339,3.50162447890488,4.49221345023502,3.18148052475363,20.28415,11.64765,16.781175,8.7725,55.01805,66.3831,67.439075,49.2799,2,135,148,146
"ZNF347",0.989794603167946,0.886385371427185,0.0614041675454315,0.990040314611764,0.999998453349192,0.0516328109719328,148.8095,132.431845185185,110.271310135135,132.57647739726,22.1357,7.62175065525658,5.437151626052,5.64532939912853,137.74165,80.5041,61.78045,85.161675,159.87735,166.6667,145.100725,171.875125,2,135,148,146
"ZNF273",0.866847381575152,0.863265670065915,0.999967114556253,0.9027665117655,0.953295306203218,0.93739244087009,267.16985,195.365106666667,194.6654,203.527917808219,35.63065,9.2537129480243,12.208715340734,10.8146192413794,249.354525,108.0851,99.0344,100.27595,284.985175,264.82055,241.9268,252.47075,2,135,148,146
