"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C11-small-various-C1-LUAD-enriched","p-adj-C11-small-various-C10-GBM","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C12-small-various-C11-small-various","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C11-small-various","p-adj-C2-Squamous-like-C12-small-various","p-adj-C5-KIRC-C1-LUAD-enriched","p-adj-C5-KIRC-C10-GBM","p-adj-C5-KIRC-C11-small-various","p-adj-C5-KIRC-C12-small-various","p-adj-C5-KIRC-C2-Squamous-like","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C11-small-various","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C5-KIRC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C11-small-various","mean-C12-small-various","mean-C2-Squamous-like","mean-C5-KIRC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C11-small-various","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C5-KIRC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C11-small-various","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C5-KIRC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C11-small-various","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C5-KIRC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C11-small-various","count-C12-small-various","count-C2-Squamous-like","count-C5-KIRC","count-C8-BLCA"
"ZNF599",0.986723666614344,1.06581410364015e-14,6.80788758700146e-13,0.999999485476751,0.98922223731866,3.68594044175552e-14,0.395956521891653,0.749036961593377,1.06581410364015e-14,0.982325666244515,0.999945197374716,0.985419623405982,8.11573031000989e-14,0.999998111631461,0.99972856310681,0.991346434761097,0.944770722945994,1.06581410364015e-14,0.999997376775749,0.204192174571898,0.999999980229143,91.2356363636364,124.0831,545.4011,87.06425,62.9379378378378,78.8009,81.9666,5.41670966668332,NA,0,60.91195,4.57508904486992,NA,4.84464754074536,88.73445,124.0831,545.4011,56.608275,41.8808,78.8009,49.3458,99.1049,124.0831,545.4011,117.520225,78.6632,78.8009,103.2693,11,1,2,2,37,1,89
"ZNF18",0.999996951273842,0.999175509272252,0.999362276510694,0.999772351725591,0.99999997397484,0.994929931855102,0.717147041057035,0.999878624403718,0.882094146980756,0.999886822794816,0.993450984005295,0.999793279645663,0.97563603716594,0.999861136264067,0.99999719591716,0.969700188973963,0.999999895354087,0.969858214177926,1,0.886020287845044,0.999584635027477,151.321563636364,170.8435,114.017,181.16215,206.1618,224.8394,181.531976404494,9.19732812838275,NA,0,34.70905,21.6940353929331,NA,10.1971451304459,130.1503,170.8435,114.017,163.807625,128.2936,224.8394,126.5773,169.2594,170.8435,114.017,198.516675,215.6149,224.8394,205.6152,11,1,2,2,37,1,89
"ZKSCAN2",3.54004712099787e-07,1.06581410364015e-14,2.04647020440873e-08,0.996320855150554,3.75610019820449e-06,1.06581410364015e-14,0.0546016167765666,8.39504021854509e-10,1.06581410364015e-14,0.988901298478119,0.956371695392036,1.76609858556498e-05,1.26565424807268e-14,0.999303161248657,0.999999999999813,0.181286164273659,2.08319916872313e-09,1.06581410364015e-14,0.99941447793488,0.903029234822607,0.99998329179039,226.054509090909,786.0636,1505.4364,183.9553,135.17772972973,134.0471,155.69,55.7589431781134,NA,0,36.8484,7.49674357200594,NA,9.22848361449917,124.8477,786.0636,1505.4364,165.5311,100.2064,134.0471,110.1804,235.2649,786.0636,1505.4364,202.3795,162.8753,134.0471,176.2791,11,1,2,2,37,1,89
"ZNF689",0.0644930645569617,0.000295353338357729,0.999853609542328,0.984045877720139,0.0522029141339191,0.00149763425176508,0.88095221860794,0.0149300760204494,7.84774720274939e-06,0.999966417457973,0.99999892654855,0.275110761394822,0.0563193605353527,0.999769822511105,0.999973297799799,0.478787592231196,0.00749763151145855,1.60504074042667e-06,0.999999999999559,0.962283777977282,0.999364049818944,150.619045454545,336.1858,362.3274,112.64605,124.705640540541,140.8994,113.238113483146,40.2766267257064,NA,0,21.11285,7.31100244702854,NA,5.76874818826647,82.23415,336.1858,362.3274,102.089625,91.4008,140.8994,79.3238,152.3208,336.1858,362.3274,123.202475,147.5386,140.8994,139.0035,11,1,2,2,37,1,89
"ZNF19",0.616924907048478,0.746695271758978,0.998663848019451,0.93657844249114,0.347024807102082,0.438254638434542,0.0226130282563533,0.0711410424413319,0.0339905566610852,0.99958573279471,0.970723358554315,0.466474192053357,0.608229168778149,0.999999883182671,0.999997756821725,0.513119590616329,0.225707172795187,0.191081888954648,0.999914285591589,0.104355788629213,0.999840059091932,70.1032727272727,121.9774,103.6938,46.14495,37.3146,42.3983,52.7801078651685,14.2290557723854,NA,0,3.02955,2.61068977210452,NA,3.28749786626823,45.72135,121.9774,103.6938,44.630175,23.7533,42.3983,31.7541,70.8452,121.9774,103.6938,47.659725,46.6681,42.3983,67.3471,11,1,2,2,37,1,89
"ZNF230",0.967342919605816,0.931493748978909,0.999999837380502,0.973601232132402,0.826795545331719,0.733606893065859,0.104155404244614,0.500699927740084,0.19428381939043,0.999874668542738,0.999395225257834,0.949980688067732,0.938392557368185,0.999997128739528,0.999273681025061,0.999981339506079,0.94312111271788,0.861588498811065,0.979425190939302,0.000513176533925352,0.99974107086396,133.767536363636,190.4034,182.486,93.8337,79.4601297297297,106.6381,129.188657303371,23.8945753309379,NA,0,11.7807,5.38297722356852,NA,6.80015625999841,86.9565,190.4034,182.486,87.94335,60.1066,106.6381,78.7637,162.7725,190.4034,182.486,99.72405,92.4536,106.6381,153.2988,11,1,2,2,37,1,89
"ZNF222",0.999999794914387,0.999969655340713,0.999970350526559,0.702518485641637,0.932251196857769,0.953010482851681,0.015337594105525,0.864772812123561,0.839552140884494,0.999999997619695,0.970717333724148,0.988581380400937,0.996494054147029,0.999992598902348,0.999991583827744,0.891724714143885,0.998793003510217,0.999978311418474,0.911723273646734,0.00199823986930725,0.997748817449447,129.511690909091,137.8362,115.3306,46.0014,48.7514027027027,63.8073,102.868729213483,28.3620335253902,NA,0,1.1044,3.72874551722554,NA,8.34522245725897,77.19225,137.8362,115.3306,45.4492,36.781,63.8073,54.9893,143.53375,137.8362,115.3306,46.5536,50.804,63.8073,126.3676,11,1,2,2,37,1,89
"ZNF221",0.941845212878615,0.999999994534724,0.978540081621927,0.908037751803422,0.669317763904373,0.965446347781108,0.411888477925621,0.576352041839141,0.94900645180625,0.999963034986476,0.87775563248939,0.625023431079576,0.928423747377754,0.999895159795885,0.996880079193191,0.999917192205998,0.89754048684432,0.999992840817987,0.925677216869528,0.046872797297865,0.898319326701615,21.6990363636364,36.0636,22.3332,9.99955,12.6249918918919,4.7109,20.3733865168539,5.27985879778949,NA,0,0.13445,1.05744935479844,NA,1.55326994110628,11.1435,36.0636,22.3332,9.932325,8.1893,4.7109,12.0191,28.67605,36.0636,22.3332,10.066775,15.3364,4.7109,26.8109,11,1,2,2,37,1,89
"ZNF233",0.999999326981438,0.990868130207128,0.997425614671397,0.996417293272802,0.999971837585728,0.947257471721535,0.103466533130188,0.987070983902641,0.388897180411539,0.995461692460188,0.985454506837955,0.999054662100745,0.917862743947645,0.999947498995646,0.999999895806103,0.992821575233181,0.999999985002724,0.930522749932298,0.999858982186186,0.00723436614625295,0.996663015849799,40.6089909090909,36.3692,56.7147,27.0546,13.6910135135135,16.7024,34.2072157303371,9.06228102937419,NA,0,5.152,1.9823749354618,NA,3.56260049606435,19.53185,36.3692,56.7147,24.4786,6.9801,16.7024,14.038,55.15605,36.3692,56.7147,29.6306,16.9133,16.7024,40.2278,11,1,2,2,37,1,89
"ZNF235",0.039594479247695,0.320653454115037,0.866895016409786,0.999855929884604,0.0745768404364272,0.462757647789898,0.0376569529883839,0.00085927161993582,0.00463030484099125,0.9282412551612,0.999651528904546,0.143250205813207,0.614240664377741,0.999999634138577,0.995631197889549,0.529700552890561,0.00432357529512561,0.0323585124533818,0.999392379662938,0.189601024319344,0.999998410724644,88.0331727272727,190.923,141.3517,79.48855,54.0082216216216,74.5182,69.2993292134831,11.988172855763,NA,0,22.93415,3.17908515215804,NA,3.73173758886331,66.3872,190.923,141.3517,68.021475,39.3491,74.5182,46.6701,89.55005,190.923,141.3517,90.955625,62.4447,74.5182,85.2785,11,1,2,2,37,1,89
"ZNF208",0.845787789921764,0.0264205245834371,0.971843499916034,0.999999677866728,0.894653577202902,0.144146841259577,0.999977448896773,0.866450238623618,0.0214483125062397,0.999978520544195,0.999819304460571,0.992308628757315,0.609748921564463,0.999734250893536,0.999953653933181,0.942708239271086,0.946244788480885,0.050146905104497,0.996721132091237,0.868302609493131,0.999999999428689,32.2121909090909,252.7506,430.5025,16.8481,46.2226837837838,92.9336,85.9514584269663,25.292840468004,NA,0,9.3042,15.4479533758069,NA,20.0218079751817,1.30725,252.7506,430.5025,12.196,1.853,92.9336,3.2051,13.8183,252.7506,430.5025,21.5002,23.5294,92.9336,87.9751,11,1,2,2,37,1,89
"ZNF714",0.887792110806246,0.999999839346619,0.960439407796013,0.983084660263936,0.716175851849361,0.99171986466759,0.968251634455645,0.705500019638759,0.997904223236323,0.999526717605605,0.999847445015835,0.90931569037132,0.999796648185667,0.9999920430069,0.99999999883836,0.986665329187528,0.950219713606487,0.999987528871502,0.883663946908886,0.0653993144808178,0.996357985034382,216.762190909091,424.511,230.6788,114.09785,164.804237837838,156.7452,257.534746067416,34.6463060558749,NA,0,3.26074999999999,18.8800127117609,NA,19.7204377301185,125.88705,424.511,230.6788,112.467475,87.2516,156.7452,139.0187,310.14555,424.511,230.6788,115.728225,233.2126,156.7452,341.579,11,1,2,2,37,1,89
"ZNF394",0.998678282537615,0.249206216853608,0.495867438126155,0.900812313049043,0.902285255092299,0.977011577843828,0.993063912036841,0.988320229839411,0.34976558301688,0.968260554250396,0.991260478794286,0.97083684726476,0.980955355267045,0.999999623616143,0.998718584990897,0.419264730494562,0.905720233538643,0.692694125783179,0.999778774034777,0.382479131339995,0.99999983816483,396.801781818182,330.379,617.6903,509.8098,426.267032432432,490.364,476.499001123596,34.9507807916994,NA,0,47.5672,16.5860723735792,NA,14.3292007915561,284.31395,330.379,617.6903,486.0262,368.7461,490.364,376.7442,498.0818,330.379,617.6903,533.5934,483.2317,490.364,552.682,11,1,2,2,37,1,89
"ZNF333",0.999265606917782,0.437495716468631,0.97962280363915,0.99999694058624,0.998738932360737,0.647170937126491,0.22646919669434,0.863521585908512,0.0276648709992015,0.968433276937952,0.999518458595041,0.994673789855503,0.681272488011295,0.999978636976782,0.999829895692824,0.802797699249256,0.968494450885554,0.0953942218314774,0.999503484203248,0.516069026524774,1,209.858672727273,255.5012,353.8055,196.6484,133.066851351351,167.4518,167.463192134831,23.2038469802476,NA,0,50.8491,9.74799230748702,NA,11.5006096910795,149.43225,255.5012,353.8055,171.22385,91.321,167.4518,107.7592,272.29875,255.5012,353.8055,222.07295,160.4775,167.4518,207.9022,11,1,2,2,37,1,89
"ZNF382",4.10599274999202e-05,6.52811138479592e-14,0.222609132229081,0.999977265922244,0.000437656144865683,2.29261054585095e-12,0.999831540298399,1.23581178061993e-05,3.77475828372553e-14,0.999999912148424,0.992314514127484,0.0322413580061059,3.52938927861146e-07,0.988444591975051,0.979770628604704,0.99942863374788,9.48433107172963e-06,3.24185123190546e-14,0.999999983095901,0.999999941146539,0.976578039383469,27.1215090909091,153.4322,223.9201,22.3726,24.1384837837838,44.9679,23.6934651685393,7.63039576382694,NA,0,19.4711,4.66486256520596,NA,2.38444748842717,9.99265,153.4322,223.9201,12.63705,4.3267,44.9679,5.9761,39.68145,153.4322,223.9201,32.10815,30.4326,44.9679,35.783,11,1,2,2,37,1,89
"ZNF577",0.942871868168606,0.991316290945262,0.999436868747472,0.974575217153345,0.999881872855722,0.999999630762618,0.0378920382474248,0.9999999999631,0.992230388271067,0.998393699116342,0.955810242548415,0.999999999592667,0.999707139797901,0.99995132891205,0.999999999940657,0.816707038329597,0.994989094413922,0.999998571644025,0.999879410794919,0.0285258693319737,0.996988282895108,296.043172727273,58.9853,176.0212,148.4025,65.0047459459459,71.5203,200.788788764045,119.061836874336,NA,0,34.6639,8.21544128814228,NA,24.716065458156,106.01175,58.9853,176.0212,131.07055,31.3356,71.5203,77.6218,315.19085,58.9853,176.0212,165.73445,76.6594,71.5203,268.4194,11,1,2,2,37,1,89
"ZNF75A",0.999999553071454,0.82943181573721,0.990335752918461,0.986133905452805,0.996598991266594,0.658908578932347,0.997232728142278,0.999888513110661,0.617699685867255,0.997872918699667,0.999998033857489,0.999999999963415,0.992356755821023,0.995502478956658,0.999790116895896,0.999366358265739,0.99996038513658,0.652655412075071,0.995215109139252,0.999950779230716,0.999915434745458,277.024090909091,296.4548,423.7438,191.4598,248.65897027027,301.9272,256.685268539326,59.4157651527643,NA,0,24.6239,18.3962334267499,NA,15.5717089939474,134.90425,296.4548,423.7438,179.14785,167.8803,301.9272,156.8951,326.56975,296.4548,423.7438,203.77175,320.362,301.9272,327.2669,11,1,2,2,37,1,89
"ZNF496",0.0335985555488768,2.82187606615025e-11,0.285636486061804,0.0788570639201759,0.971518200631477,0.00348251748798867,0.935498316423213,0.00808553086874964,2.07167616395054e-13,0.0112435490020512,0.941752651649718,0.0382929991426509,9.25899122594664e-07,0.115759279829387,0.991374168040583,0.358000451612928,0.00258242908096085,8.32667268468867e-14,0.0021744823649984,0.712442847876263,0.999562623587301,345.862018181818,751.5281,1090.2145,614.4703,300.288451351351,210.2784,262.659504494382,44.4545344839949,NA,0,215.6472,19.1775646739916,NA,12.8220700583343,236.632,751.5281,1090.2145,506.6467,229.1808,210.2784,189.848,370.8966,751.5281,1090.2145,722.2939,364.4042,210.2784,328.3713,11,1,2,2,37,1,89
"ZNF2",0.992619836383142,0.988769160311193,0.999999724206217,0.466360692766092,0.996224646882017,0.971699708917332,0.974159508577082,0.949155155677748,0.886590313446051,0.182769407563681,0.999757823813107,0.985161679543746,0.984965979255382,0.724449703481548,0.999999949463124,0.986155182421026,0.999129689605677,0.999271021502199,0.603233869802783,0.0757183904546145,0.995187147088843,112.611172727273,142.4205,136.3503,173.3249,100.142486486486,96.3597,122.882878651685,10.9011243829924,NA,0,104.3481,5.84479629086542,NA,4.34944436505076,80.5407,142.4205,136.3503,121.15085,78.9086,96.3597,92.6327,132.3529,142.4205,136.3503,225.49895,106.8561,96.3597,149.6197,11,1,2,2,37,1,89
"ZNF589",0.999859054967753,0.86168644378421,0.998738240143942,0.999943996295448,0.999059483912723,0.889952324709416,0.415511620730391,0.944623861183466,0.251453420441291,0.995476888820446,0.536007548882513,0.930165967863177,0.988846069697702,0.591342864212421,0.147769209098902,0.917140899595374,0.991231167312483,0.498417808348738,0.99999612416724,0.63518476282871,0.275486701915537,265.934390909091,306.846,377.0203,240.2097,187.9107,481.3704,224.966248314607,45.78740107512,NA,0,42.1057,14.2777440927865,NA,12.57384978394,165.2824,306.846,377.0203,219.15685,122.2299,481.3704,146.2986,305.5377,306.846,377.0203,261.26255,237.8319,481.3704,268.1708,11,1,2,2,37,1,89
"PRDM9",0.999999999707863,0.00859107443338558,0.296496654714768,0.999999999994098,0.999999999208901,0.0908284088186861,0.959762982976765,0.999951223718734,0.0189351394048062,0.999067477281214,0.999999999996222,0.999999999491325,0.271292332852611,1,0.999854795920375,1,0.999999999559658,0.003410512804909,0.999999999994494,0.612094816454429,0.999999999996815,0.698890909090909,2.1394,99.0303,0.14505,12.6061108108108,0,0.654293258426966,0.298175552456342,NA,0,0.14505,11.4262940611271,NA,0.150275245005575,0,2.1394,99.0303,0.072525,0,0,0,1.23905,2.1394,99.0303,0.217575,1.2619,0,0.5475,11,1,2,2,37,1,89
"ZNF12",0.999761185232553,0.971882500499113,0.999982583580698,0.992086471061214,0.987772644927552,0.879359135616978,0.999999784362816,0.999504566595059,0.951239915743887,0.9928590305503,0.99886647988973,0.995066705683067,0.955664650063636,0.99999999999543,0.999146145141799,1,0.999711093383063,0.960443506438902,0.988145010958467,0.999991692498004,0.9985638263887,734.013636363636,859.4132,953.5704,562.09875,721.378997297297,569.5931,734.652559550562,58.022062635257,NA,0,65.20435,79.4283670446624,NA,24.9850012774741,629.15855,859.4132,953.5704,529.496575,587.1795,569.5931,587.335,878.05155,859.4132,953.5704,594.700925,731.6801,569.5931,851.3112,11,1,2,2,37,1,89
"ZNF202",0.0254027280179726,0.99530677246399,0.227193631160295,0.99996534687758,0.139212400208787,0.99995664799097,0.989578879643308,0.00843564823073006,0.946310936194423,0.995333627199932,0.999964021846843,0.137836884764095,0.995492103406458,0.999648614374809,0.999999999923509,0.991246950742583,0.00836249317894766,0.950984399063,0.996272544133308,0.999999581742046,0.99999999717131,291.981309090909,669.3154,347.0467,315.401,263.451778378378,259.9572,266.287838202247,42.7689579220372,NA,0,108.7975,14.4246756934202,NA,12.3737715517924,197.87685,669.3154,347.0467,261.00225,199.0436,259.9572,194.3417,304.3612,669.3154,347.0467,369.79975,327.7185,259.9572,315.1194,11,1,2,2,37,1,89
"ZNF3",0.00427693870395263,9.3343674493318e-05,0.999987590146958,0.901646977259971,0.172778586910032,0.0908191434137805,0.634108485883954,0.000330473715431712,7.39719231646063e-07,0.39561911628286,0.971024735002992,0.0124233675703035,0.00446905107737205,0.737440953945537,0.999802138135105,0.999999658726757,0.00294087938896581,2.5474893825761e-05,0.889472362211942,0.0326515785295743,0.957292649840993,726.779963636364,1741.3936,1669.3359,959.23565,579.033681081081,483.576,737.068475280899,79.370320709623,NA,0,367.25785,37.0316490871033,NA,28.1084019097555,529.0716,1741.3936,1669.3359,775.606725,478.4036,483.576,598.5999,872.6994,1741.3936,1669.3359,1142.864575,634.9839,483.576,811.6665,11,1,2,2,37,1,89
"ZNF606",0.951042330074127,0.546001042462712,0.999965004095466,0.940027484003573,0.730741395330416,0.302892625809136,0.22707174965489,0.525043709658125,0.0456620076494184,1,0.99740848297668,0.904009286686714,0.666889302384668,0.99999779734306,0.999993645898352,0.997273187100426,0.88000577542377,0.301534557011635,0.975833882514459,0.0292328636650667,0.999605766790977,330.592054545455,529.2848,592.251,177.8912,178.34017027027,217.4047,295.639040449438,57.6247197217485,NA,0,30.7843,18.3585328434587,NA,22.6334601461198,211.2001,529.2848,592.251,162.49905,115.2744,217.4047,160.1621,404.1294,529.2848,592.251,193.28335,238.0729,217.4047,334.4344,11,1,2,2,37,1,89
"ZNF91",0.734703467363885,0.999964544161215,0.920553764469014,0.99092657657574,0.585756067993939,0.98770213340271,0.373417822087977,0.268369525774757,0.863883940720072,0.999991384750947,0.997964088664988,0.728398579318323,0.995270649950687,0.999999999998816,0.999999455807249,0.957320075454045,0.867446295956844,0.999999199693038,0.886678578440641,1.1936909711574e-05,0.974427487897908,415.643,861.8582,474.8751,258.898,214.848975675676,253.5332,503.988549438202,67.776236961428,NA,0,147.7708,30.1874419440658,NA,33.9646814032088,290.90465,861.8582,474.8751,185.0126,119.6542,253.5332,285.4785,446.9309,861.8582,474.8751,332.7834,247.9224,253.5332,623.2409,11,1,2,2,37,1,89
"ZNF226",0.999991080312769,0.990260815285215,0.995122840693987,0.825041480444177,0.94513853267728,0.999099606839953,0.0502856674794611,0.878519178367929,0.99539395538305,0.999999999996462,0.999570340007276,0.999175563768849,0.999999895077178,0.998921299934253,0.997243268407085,0.89640962120559,0.996613646545841,0.999976001569471,0.968311681598012,0.0203011142863269,0.99999999704201,421.146181818182,459.9633,324.4196,242.60845,244.912589189189,346.0385,355.823134831461,106.59173380351,NA,0,11.06925,12.7649831455903,NA,17.9969970782486,235.95635,459.9633,324.4196,237.073825,197.2005,346.0385,237.8465,449.63625,459.9633,324.4196,248.143075,296.5949,346.0385,460.5057,11,1,2,2,37,1,89
"ZNF229",0.99211455861864,0.947358037184558,0.875246842168355,0.997018472844058,0.999986956427746,0.876539157538216,0.989661470856289,0.999117181454774,0.781067400087644,0.999964346047843,0.998167565904186,0.999999718107614,0.925783726762939,0.999999950320737,0.999931509853968,0.999992613465813,0.984743071057792,0.951308960874209,0.990637811473549,0.653519259805188,0.995780428029092,206.2693,30.5623,394.3579,98.06045,145.483735135135,71.5203,222.273926966292,84.741774239118,NA,0,59.18045,20.6073915747406,NA,28.5487062300103,10.4742,30.5623,394.3579,68.470225,45.1427,71.5203,20.9441,305.9771,30.5623,394.3579,127.650675,218.6047,71.5203,297.0297,11,1,2,2,37,1,89
"ZNF180",0.288501077301048,0.986676581114236,0.212097770974669,0.995624992046095,0.25379271185311,0.999999823494381,0.642552349307991,0.0716373396356389,0.999999999729016,0.999999779061202,0.932181983573433,0.188722834268415,0.999468133049269,0.998419632276415,0.997921082761983,0.999999979305375,0.234152471686451,0.98445763832896,0.995133722739586,0.0852775763546095,0.92722716681163,219.359854545455,422.066,167.2054,176.9878,169.614502702703,120.7709,217.174150561798,28.863345858685,NA,0,35.1114,7.63290825421474,NA,10.4895340165941,160.68565,422.066,167.2054,159.4321,138.399,120.7709,146.4852,254.68835,422.066,167.2054,194.5435,188.1748,120.7709,275.8138,11,1,2,2,37,1,89
"ZNF641",0.995798159126,1,0.998152940049129,0.999999999921701,0.997882268349325,0.999999999998354,0.958650369596641,0.999915970662366,0.999157853241629,0.998901090944137,0.99999904780472,0.997450740511096,0.999999725541898,0.999999863907598,0.999024225791304,0.996482197374704,0.979620937071678,0.999972912571774,0.999984256295408,0.105116290258389,0.999999999704071,119.568872727273,168.7042,119.0126,117.78565,144.653145945946,107.9229,105.01138988764,15.3178788210443,NA,0,8.39935,18.7856158784678,NA,5.84876691619107,95.3044,168.7042,119.0126,113.585975,84.8775,107.9229,69.5172,147.51495,168.7042,119.0126,121.985325,155.4106,107.9229,126.9991,11,1,2,2,37,1,89
"ZNF610",0.774815374245753,0.0868185400446004,0.998657176086292,0.572796014443354,0.231433020927545,0.0111120262500879,0.0178553822732198,0.126387669657079,0.000254935721418215,0.999952327135903,0.941685100536235,0.521595104766678,0.12238766861968,0.999991443542978,0.999999997805044,0.764956225947888,0.43906500884821,0.00679427481530659,0.875330276404751,0.011657564664784,0.995972236413778,123.1667,235.3301,281.8102,22.42775,37.9136054054054,41.97,88.4354280898876,35.0322979515475,NA,0,20.39675,8.0988458577381,NA,8.18920085868653,40.73365,235.3301,281.8102,12.229375,6.1767,41.97,39.1943,144.85935,235.3301,281.8102,32.626125,42.6829,41.97,114.8719,11,1,2,2,37,1,89
"ZNF528",0.999998540239691,0.999995848258746,0.999999999998092,0.999931919423618,0.999896642617315,0.999751604574262,0.908987576419539,0.997843176200514,0.989137097224313,0.999989260388982,0.999859200878008,0.999779701944166,0.99959702284294,0.999999893172717,0.999999999825083,0.99997318106068,0.999999970801217,0.999999958347237,0.999393073814091,0.183961055556944,0.999415664390906,274.756209090909,319.9878,314.4284,211.11925,167.155240540541,176.8737,297.345695505618,75.4880651417012,NA,0,16.93815,20.9910929158845,NA,33.466644563271,129.156,319.9878,314.4284,202.650175,62.7366,176.8737,132.4793,340.28635,319.9878,314.4284,219.588325,259.349,176.8737,363.3913,11,1,2,2,37,1,89
"ZNF701",0.872438738221043,0.622653289159737,1,0.999701073606501,0.844273159179346,0.680569615213167,0.884265824976288,0.975646451119709,0.888021000816829,0.954298592013241,0.998230932244443,0.998405141014431,0.99660810463755,0.99209755955718,0.999999355275033,0.974613530570963,0.695136248120741,0.295285255085404,0.999999999950732,0.00822354669093284,0.980421098617465,126.818963636364,33.9242,34.3814,148.32485,96.9767864864865,86.9379,146.868762921348,23.7156166494657,NA,0,20.83225,10.0575250092901,NA,7.90638982843844,55.01095,33.9242,34.3814,137.908725,63.0952,86.9379,95.4259,152.31885,33.9242,34.3814,158.740975,122.2977,86.9379,187.0987,11,1,2,2,37,1,89
"ZNF283",0.999999999999185,0.639828279698008,0.939025022545406,0.909956489107721,0.99003970040792,0.999699958158546,0.218443061112584,0.982637602229047,0.995261489935306,0.999999916265424,0.601860311639136,0.858439575267702,0.999541106013835,0.989375258632051,0.959190216935591,0.498458424756828,0.996341710319231,0.963179070365106,0.999668641265202,0.92807303857931,0.895792577365028,84.1745545454545,84.6577,43.7849,56.2079,58.4764594594595,27.409,65.2440382022472,15.1836099331146,NA,0,18.9408,3.78234263401307,NA,3.39300980255415,49.5017,84.6577,43.7849,46.7375,40.0216,27.409,43.8582,97.7657,84.6577,43.7849,65.6783,73.0077,27.409,79.7872,11,1,2,2,37,1,89
"ZNF558",0.999998981185177,0.769354101030418,0.985947547564437,0.999562548528368,0.999707283420963,0.777215833341779,0.999992948391721,0.999988634471834,0.655766606779434,0.999857207971942,0.996564343391437,0.997809932484675,0.784286804937799,0.999978020636763,0.997915963018519,0.999996773549373,0.999991627772017,0.651353801240207,0.999790017083979,0.999999991783799,0.997522676808821,407.4209,457.824,766.6765,303.774,384.489959459459,204.7109,388.708566292135,52.5388159518915,NA,0,27.8668,66.1435049646334,NA,31.6713567060816,287.55115,457.824,766.6765,289.8406,225.8777,204.7109,234.3738,555.2924,457.824,766.6765,317.7074,352.1851,204.7109,471.1327,11,1,2,2,37,1,89
"ZNF597",0.867951201956303,0.515987859611481,0.999999964122187,0.978904294926585,0.998139514260205,0.98747279931627,0.999998800601245,0.825423392228008,0.398553924923603,0.958749951287165,0.999999622631252,0.980501747032461,0.940254860179543,0.999531975515701,0.999996648464429,0.998684674925171,0.760508133404581,0.292672093271373,0.91363913456065,0.997737445345401,0.999945299664536,34.3974454545455,3.3619,0.8816,18.99525,35.6480108108108,31.2634,38.2336370786517,5.75736274774805,NA,0,16.96425,3.14997940059946,NA,2.72081724685383,24.9796,3.3619,0.8816,10.513125,25.0345,31.2634,13.4515,45.5035,3.3619,0.8816,27.477375,49.5137,31.2634,53.281,11,1,2,2,37,1,89
"ZNF30",0.999693789697997,1.51491670730142e-06,0.0248781845717843,0.99999828776616,0.999430751961679,0.000282069743356983,0.997895439480925,0.996867394228811,8.35058883152939e-08,0.999999957951844,0.999996825446915,0.999525576425116,0.00511002970346153,0.999999998192461,1,1,0.999616472373865,1.92755249428522e-07,0.999997414461058,0.959442762761398,0.999996072575421,73.1806727272727,93.5208,288.8628,66.96375,63.8051108108108,63.8116,73.1603123595506,13.6526243177113,NA,0,26.75455,8.20648659910123,NA,5.28198634047358,42.4888,93.5208,288.8628,53.586475,40.9056,63.8116,38.4871,92.5442,93.5208,288.8628,80.341025,68.2153,63.8116,106.8583,11,1,2,2,37,1,89
"ZNF354A",0.991458489156867,0.176020298485045,0.964491230954227,0.991874855564704,0.939811913232011,0.186760169254922,0.999999966418186,0.991890093266341,0.139571035298505,0.985521328865286,0.999881704279193,0.999958799600143,0.865098698787097,0.990413178303656,0.999915193718967,0.996239046100911,0.998029003462002,0.211710749008642,0.944456268534277,0.978278903189063,0.999998867616962,247.114663636364,352.0782,514.546,170.5823,251.217164864865,296.3597,274.728185393258,27.6892285157679,NA,0,34.2632,21.1324296758188,NA,15.9853134672761,187.02535,352.0782,514.546,153.4507,167.8131,296.3597,182.4492,324.7781,352.0782,514.546,187.7139,351.2202,296.3597,325.6484,11,1,2,2,37,1,89
