"gene","p-adj-Mixed serous and endometrioid-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Mixed serous and endometrioid","mean-Endometrioid endometrial adenocarcinoma","mean-Mixed serous and endometrioid","mean-Serous endometrial adenocarcinoma","SEM-Endometrioid endometrial adenocarcinoma","SEM-Mixed serous and endometrioid","SEM-Serous endometrial adenocarcinoma","Q1-Endometrioid endometrial adenocarcinoma","Q1-Mixed serous and endometrioid","Q1-Serous endometrial adenocarcinoma","Q3-Endometrioid endometrial adenocarcinoma","Q3-Mixed serous and endometrioid","Q3-Serous endometrial adenocarcinoma","count-Endometrioid endometrial adenocarcinoma","count-Mixed serous and endometrioid","count-Serous endometrial adenocarcinoma"
"ZFP37",0.981430083525946,0.99426168243689,0.99149389807098,68.4289666666667,65.8819583333333,67.6713310344828,4.35168349568556,12.9126436956155,6.13837405914491,39.3162,42.8418,35.20205,90.6585,98.5599,91.655675,105,12,58
"ZNF189",0.570318949051537,0.493192807676527,0.921095660616006,401.455232380952,347.453916666667,368.905193103448,17.0986487708115,46.7717599813353,23.2894268188111,290.6287,209.093425,231.79125,513.0838,426.832125,456.437225,105,12,58
"ZNF434",0.918544910400511,0.282828104705819,0.476996651520165,329.941631428571,343.009541666667,302.739574137931,9.65518958212321,46.4850168164944,15.0383724183,261.7729,266.574675,242.157325,396.0436,415.836775,366.512275,105,12,58
"ZNF287",0.648024644374435,0.992684296350268,0.706850584777888,113.5773,100.059608333333,112.635079310345,4.2283746060378,12.6265323256316,8.00899367065203,82.9805,72.23545,69.871375,138.7724,127.501025,137.5281,105,12,58
"ZIM3",0.994388864183153,0.0293347422516556,0.330819680312111,0.00861714285714286,0,0.126406896551724,0.0060801003186524,0,0.0628813068160719,0,0,0,0,0,0,105,12,58
"ZFP14",0.88228073040515,0.109342008152156,0.292151960432381,170.421079047619,154.701766666667,206.251429310345,6.71520578262017,22.3820783725653,20.9701171680289,122.379,129.088075,116.024925,214.2544,182.902325,225.52505,105,12,58
"ZNF473",0.778746372878993,0.140363916006979,0.940115949242938,309.443497142857,335.226883333333,348.5491,11.0761282049204,31.7470828684469,19.3321577744429,229.7297,239.772575,258.999425,362.5124,426.0322,391.823525,105,12,58
"ZNF614",0.952243455439705,0.60620622192555,0.716385150774667,231.030678095238,220.807116666667,248.623481034483,10.2894303924937,44.4752330720788,15.1920986827253,155.6578,116.312125,181.123875,279.9296,287.00105,319.82265,105,12,58
"POGK",0.909568637035721,0.1779063853308,0.386546277891559,1614.63192666667,1528.32518333333,1813.93515517241,69.4815729844776,166.067363209634,84.8883061768447,1148.6864,1207.48255,1431.00485,1999.7885,1880.852775,2084.01485,105,12,58
"ZNF514",0.766675990046043,0.125251963826136,0.216101908704105,173.72194,150.075291666667,209.527856896552,9.85492975739232,25.3838329623179,17.3757166680808,101.0434,99.4336,134.925375,223.248,181.86645,247.138,105,12,58
"ZNF300",0.861985066057819,1.57326020444604e-06,0.0756643716173848,135.498648571429,163.4683,286.229663793103,15.4886567364609,54.9768080434777,26.6775745606739,8.8671,8.78185,126.9979,200.2279,292.033,400.3443,105,12,58
"RBAK",0.862216542645177,0.501131691096771,0.996407833787635,463.455880952381,491.434591666667,495.96809137931,15.4192350760546,64.3239733650181,26.0433847442035,362.0596,380.2576,347.351225,563.6696,581.1185,614.297825,105,12,58
"ZNF92",0.97868552737744,0.335847754463208,0.628733907020466,254.208558095238,245.8374,286.356367241379,12.3001123110523,40.9132070168113,20.9272303741972,167.7419,150.694925,178.41325,319.1003,283.9207,341.45185,105,12,58
"ZNF157",0.853680844338973,5.0993610086647e-05,0.183948310131607,2.20362190476191,3.23543333333333,6.7742275862069,0.273057297355627,0.924887462714718,1.33986041169366,0,0.45315,1.434325,3.0908,5.325975,8.19525,105,12,58
"ZNF182",0.950795680212195,0.225059200961807,0.487639544702787,201.095391428571,189.149391666667,236.205343103448,7.92675546773748,23.0880723534392,25.3855332571198,149.3482,148.413075,159.456925,241.2429,215.0882,256.4219,105,12,58
"ZNF673",0.988176481793371,0.00506193730586457,0.180063005531724,212.428993333333,205.614108333333,291.460536206897,6.27941038969396,21.6865309212691,32.5117882088979,170.7054,159.4444,204.1692,253.1088,255.832275,314.7055,105,12,58
"ZNF41",0.998228124244352,0.0811782537308535,0.473531450072966,165.83961047619,163.706983333333,209.43875862069,7.18484753254267,23.7045666070295,24.4792736547904,106.872,95.7256,110.636925,213.7813,229.659325,225.463925,105,12,58
"ZNF7",0.488402322536702,0.438716964191402,0.887230367796508,451.133721904762,508.557516666667,484.207696551724,15.5902175518815,56.0957587417142,21.9808683063178,336.3306,406.333525,370.032925,527.2524,633.541525,571.066,105,12,58
"ZNF214",0.93253489617718,0.0139640146452934,0.501480351084306,35.81136,40.2024916666667,54.6108827586207,3.84825255502062,10.039702627051,5.68120295715352,3.8124,11.84385,18.130675,51.4774,60.3901,79.95695,105,12,58
"ZNF215",0.815588303371577,0.160946279557344,0.930207135474827,27.4532514285714,34.007375,38.0684206896552,3.39924071502899,8.86325010424065,4.86454049359712,4.1271,6.299225,8.0653,42.8051,51.930175,56.344625,105,12,58
"ZNF547",0.958807179996403,0.767394537488343,0.807490377678506,57.2754238095238,60.0988833333333,53.4683965517241,3.10971561391015,7.4961716965641,4.93270883836981,34.5806,40.97055,30.416575,74.6724,74.66915,65.2435,105,12,58
"ZNF773",0.901045957688401,0.518464519686065,0.588708180200158,110.896114285714,103.353425,121.090746551724,4.64871244708943,16.576794961016,9.28094683155249,84.1416,53.9208,74.57595,146.8115,149.9421,154.0988,105,12,58
"ZNF776",0.972148112316478,0.353127569090108,0.622150799515941,330.728386666667,315.467075,380.709218965517,16.7150025360305,47.3632025572374,39.164937904215,219.5872,190.324125,209.8371,423.1409,421.565975,475.717475,105,12,58
"ZNF256",0.340904321413199,0.00330832305422535,0.932880992501433,103.008961904762,130.74925,138.049468965517,5.14801240779934,20.7111798836109,10.674763803835,72.191,82.626475,89.742625,124.8787,165.8219,170.49115,105,12,58
"ZNF599",0.551684540682998,0.0171023037553591,0.904298416512017,93.4490666666667,112.648433333333,120.846325862069,4.32984878763975,17.1950467987782,10.7989816635942,66.005,76.080875,68.196975,122.1827,148.96555,152.478925,105,12,58
"ZNF18",0.839431249234487,0.798711499989088,0.975503652704582,239.614084761905,223.563575,229.846917241379,9.34802572478986,24.0387093153627,11.9236612995453,180.5409,145.0228,159.202075,275.8138,285.36895,279.062725,105,12,58
"ZKSCAN2",0.888191518706236,0.989178231259008,0.862509054365562,217.992345714286,232.591225,215.619243103448,8.70918685198674,33.8418209376964,16.0733383422251,162.9032,140.996675,116.631525,262.336,282.094075,289.076725,105,12,58
"ZNF689",0.951209913020969,0.427351696348566,0.620379844308534,97.7307380952381,90.4502916666667,113.907043103448,6.88152927013709,14.5360928433876,12.7404125835926,46.5617,67.137725,44.4229,135.3694,119.093375,146.747425,105,12,58
"ZNF19",0.775411589648495,0.224974066456056,0.977936704344191,85.5475314285714,76.7695916666667,74.0670672413793,4.1544620146184,12.4023431199051,5.49479480931889,50.5444,56.639325,43.75625,113.6853,85.35355,90.4907,105,12,58
"ZNF230",0.616149155623829,0.707758437428558,0.39055523077413,108.472615238095,94.7699333333333,114.683753448276,3.97645433321062,9.13902869403273,7.97795211260608,79.9136,84.181525,76.457925,130.652,112.898725,134.51035,105,12,58
"ZNF222",0.862893030986592,0.476215998973864,0.516702634109412,63.1626066666667,57.4027416666667,70.1185362068966,2.74925453362507,6.51193341121046,6.5373860225639,44.7284,47.134675,44.9982,75.7868,72.907575,76.143075,105,12,58
"ZNF221",0.538942281782257,0.716229061886064,0.810229237095485,11.5700752380952,8.65466666666667,10.4215206896552,0.904832192172821,2.6339713158321,1.11395751018313,4.8465,3.855325,4.373475,15.6052,9.26365,13.229975,105,12,58
"ZNF233",0.999701754310011,0.189509876006437,0.653120868561768,27.7728285714286,28.54905,59.1402655172414,1.93980593953856,5.29777474922826,24.7063489647551,14.5514,16.61195,16.767775,33.1515,40.141375,48.045925,105,12,58
"ZNF235",0.850992664430154,0.200331861697301,0.339043435596029,71.87232,65.2147583333333,83.2332913793103,3.6185435975058,8.05253745156502,6.23566265190398,47.7707,55.616225,54.4539,90.1068,78.668025,99.579925,105,12,58
"ZNF208",0.988028832430238,0.0024425332569441,0.244381434486856,9.83577428571429,12.3675166666667,41.0584155172414,3.18395473008532,7.8195107651236,11.3339173686503,1.0336,1.45975,3.2834,6.0339,6.472775,24.456075,105,12,58
"ZNF714",0.947972677098189,0.22491860004921,0.482406416976041,198.799497142857,184.752933333333,238.925846551724,13.1144316138074,38.1196616931519,22.6719977028501,109.3358,103.75035,110.777475,279.0006,189.482575,334.091575,105,12,58
"ZNF394",0.998735116996018,0.0137111044889694,0.331878517146145,480.278560952381,482.931008333333,564.8533,15.1958555054378,35.1221145683549,30.0844290725139,389.3282,377.9809,403.366725,534.5761,518.614275,632.415375,105,12,58
"ZNF333",0.927597745899801,0.00194625178985697,0.0847076757543486,166.583286666667,155.456975,222.57605862069,7.86821918573937,19.4813568966827,16.9939259696156,112.7785,113.8292,129.230725,207.3063,192.756525,282.8678,105,12,58
"ZNF382",0.99691823414832,0.00947781335175968,0.246587999386907,39.472680952381,38.814525,53.5005362068966,2.41848781660523,7.38347751930276,4.67482544432263,19.8085,23.895875,34.6407,50.6162,54.797425,63.889125,105,12,58
"ZNF577",0.99978634502411,0.372588220290435,0.756424753318578,193.748842857143,192.933308333333,223.6522,12.8007915506737,35.6800536568518,19.2202182699322,107.8271,112.475325,121.910225,226.3682,272.866275,280.813025,105,12,58
"ZNF75A",0.233804849459543,0.0863918103652551,0.885007779120377,256.252854285714,336.7252,312.597796551724,14.3457626901019,75.2911615452889,21.2450705723182,165.2083,184.550225,203.4304,325.0089,375.009225,429.249925,105,12,58
"ZNF496",0.944966724150494,0.887637427087915,0.847654534215291,397.550384761905,377.6666,413.045753448276,20.0247595574018,51.2776740786466,26.9605350478289,241.6714,276.43515,268.8163,531.9066,448.5367,522.549,105,12,58
"ZNF2",0.934877275328729,2.56395444554469e-05,0.108044005243838,135.508294285714,139.680241666667,164.896081034483,3.5271569570347,6.61832538978475,6.07838766165226,111.8002,135.260525,127.044525,158.2391,154.349525,201.054,105,12,58
"ZNF589",0.990367753745368,0.308757415246667,0.650654878630243,668.108928571429,691.728716666667,527.59390862069,64.5321673026661,208.735550863463,48.0462421235111,348.6992,321.35815,316.538425,805.7,840.3454,606.656125,105,12,58
"PRDM9",0.000858216594917915,0.630145232345938,0.00683587885518999,0.0628790476190476,5.223475,0.750653448275862,0.0220001437597383,5.10955299199932,0.221026470566217,0,0,0,0,0.08015,0.5377,105,12,58
"ZNF12",0.9001450240396,0.00180726663593467,0.355101122179544,540.309965714286,567.462283333333,656.509248275862,17.6231084043701,71.7978784198147,30.5113040619638,430.4685,457.68985,510.4818,645.7864,751.83795,813.176075,105,12,58
"ZNF202",0.758431657247694,0.167486701179076,0.240781828055304,284.332859047619,253.708258333333,326.43099137931,11.4457807841788,26.5523284129901,24.1679813448402,208.1851,187.556775,216.08695,327.8618,307.884475,401.761425,105,12,58
"ZNF3",0.973378865938736,0.93159083408869,0.999580528706886,1110.06193619048,1083.07574166667,1086.57747413793,36.099943917534,71.0793831389557,61.8782685066399,863.336,902.993725,755.841075,1347.9623,1193.07235,1295.014675,105,12,58
"ZNF606",0.798311959999222,0.0546455153747917,0.827777268763713,321.752764761905,358.031216666667,392.610436206897,14.0930955158305,64.6032922632346,31.2768862723634,227.3584,231.167475,199.617375,396.7564,404.62715,469.4854,105,12,58
