"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF160",0.140983299909732,989.889027659574,936.730598550725,30.5572033898874,20.7656579925554,682.65645,671.7101,1194.229275,1135.6411
"ZNF415",0.0884846560393557,153.294601595745,168.027308115942,5.76289415352502,5.54426793417068,92.871275,97.6997,203.88265,219.7874
"ZNF439",0.553652958990292,131.980810638298,135.732997681159,4.60320490136045,3.94281039663697,87.891275,87.2038,162.998075,170.6197
"ZNF440",0.120850786290609,228.383145744681,241.198909565217,6.15267317252482,5.08236004076176,174.653675,181.0987,262.891925,289.4123
"ZNF562",0.330503197134621,395.94294787234,383.31517884058,10.5619447451762,7.64676154127137,290.4025,271.068,494.560275,477.8043
"ZNF561",0.00449617780994827,689.004294148936,744.163891884058,13.9319097770726,12.0824558986183,566.634975,600.6364,789.8697,865.8024
"ZNF584",0.156444606805352,175.310014361702,181.851793043478,3.09809438483009,2.95399390120245,148.712125,152.1478,196.070575,205.5716
"ZNF274",0.0155469405057954,601.499510106383,547.078904637681,19.792812261683,12.5560469136147,388.8056,367.8921,750.855425,672.0368
"ZIK1",0.102223848411491,93.2484510638298,84.9722228985507,3.56211190791525,3.18716415221445,52.535975,44.7548,126.620525,115.6537
"ZNF540",0.737517105979562,87.9924867021277,89.6340411594203,3.44004606220069,3.08917949141523,53.1253,53.0593,109.4695,111.0483
"ZNF570",0.657851798237121,72.1587164893617,70.9952414492754,1.94869060904928,1.62125034229416,52.809725,49.8144,91.081225,91.6758
"ZNF57",0.426558371868045,74.2478,78.9594547826087,2.60560750757062,4.13267089903109,55.901725,55.7188,82.09085,81.2451
"ZNF556",0.970180964431316,4.20993617021277,4.24117971014493,0.765504085785843,0.454312396450286,0.60185,0.5176,3.7112,4.9703
"ZNF554",0.95700074637091,118.180932978723,117.957574202899,3.21997524328586,2.50267094725911,88.855375,89.9115,135.1835,137.4955
"ZNF738",0.86344582388206,135.361973404255,134.382832173913,4.23621649696404,3.50902952363596,97.354675,95.7666,158.2613,153.7105
"ZNF596",0.137959876523446,105.536772340426,112.815035072464,3.69994571961125,3.00197347356856,69.842475,74.1473,132.203575,140.5021
"ZNF621",0.936333893135545,532.313739893617,533.963345797101,16.5696380435011,12.2740923454856,384.80485,378.8408,619.052725,652.4581
"ZNF680",0.258008526755552,218.298769680851,229.05933826087,6.89146024405563,5.92460487294735,158.1929,163.4397,247.396025,271.4241
"ZNF483",0.297913575748971,28.0635824468085,31.4767713043478,1.35067378055632,2.30263592297382,14.72755,15.0075,35.64025,37.3062
"ZNF417",0.267213789639482,170.754494148936,163.310402318841,4.738935172468,4.21966166535848,125.1187,107.1845,206.103125,200.812
"ZNF791",0.655491749848334,273.965845212766,277.708033043478,6.1894818691174,5.1878907483851,213.6986,207.8483,325.805175,337.4903
"ZNF519",0.484310849470065,37.8325010638298,36.6802228985507,1.37421119776147,0.957302854132682,25.208875,24.2256,46.64245,45.9722
"ZNF25",0.0913617493514247,462.745279787234,489.786924057971,12.6335195062387,9.58653098550509,360.21695,375.5064,541.007975,582.9813
"ZNF77",0.499774380698134,54.5093106382979,55.9918614492754,1.69519195543831,1.33148764094104,41.189925,41.1065,63.76165,65.1248
"ZNF169",0.249863136796947,78.3254930851064,74.1086539130435,2.76502147018803,2.24302569594818,49.77785,44.7247,105.434425,93.7375
"ZNF613",0.22247169605999,124.18519893617,120.142752173913,2.44888137729506,2.04632129805359,104.593975,100.1522,135.302875,136.4055
"ZNF404",0.894822469985634,53.551160106383,52.710951884058,5.77849635873741,3.47545803497948,17.403375,16.2815,58.670275,63.3858
"ZNF135",0.0680546156849922,149.215839361702,135.811275652174,5.52133347295569,4.49824120925947,98.090425,80.0792,193.344675,183.613
"ZNF620",0.877786865135726,40.1210292553192,40.3462060869565,1.21590031275128,0.853456662289073,30.208075,30.6354,46.193525,46.561
"ZNF619",0.643233167319137,50.4912090425532,51.5545315942029,1.81835104693903,1.37356590567015,32.9726,33.6225,62.413175,65.6092
"ZNF354C",0.358746910777859,55.1861212765957,58.9867133333333,2.95890188614583,2.59374236649607,24.284125,22.007,79.5808,85.4573
"ZNF114",0.617500357532166,67.2036776595745,85.8361826086957,45.7200086068148,11.7394983651906,3.383025,4.1597,16.171525,52.5926
"ZNF454",0.41535348087183,16.9984595744681,16.1889031884058,0.893994783338908,0.547966140488991,8.369675,8.5185,22.1789,22.2222
"ZNF543",0.435739437492769,121.225188829787,118.476571304348,2.66449755568087,2.15821483833016,93.7431,91.7431,142.337925,141.3013
"ZNF354B",0.0463803803307788,174.956656914894,157.58270057971,7.4990833527632,4.95672023292761,100.043425,94.4541,224.4006,201.5113
"ZNF223",0.214806929366479,98.8849904255319,94.6933617391304,2.88344557139724,1.93367459338769,72.69595,69.5354,117.7814,116.2693
"ZNF713",0.667397455496955,40.7938494680851,41.8969286956522,1.90935735742092,1.58229768148401,25.24945,24.0895,50.4012,50.7289
"ZNF552",0.727003825340928,129.245093617021,127.531335072464,3.63280415540343,3.03260982884125,98.52125,93.9646,144.07355,144.1886
"ZNF154",0.4847855429562,94.6854026595745,90.7420669565217,4.10677784258181,3.51082301361364,50.426125,43.4537,124.69515,122.0365
"ZNF571",0.180847583405678,92.45375,95.9947542028985,2.00361025597385,1.61657288977818,75.10695,77.7822,107.81395,111.7894
"ZNF443",0.7071310210619,83.3675473404255,84.4512008695652,1.85745184274879,1.87149340974496,65.683875,64.0884,99.118375,97.7995
"ZNF792",0.333322221307163,145.47752287234,150.907168405797,4.45800658612246,3.35132674594847,105.678125,112.5757,175.33155,180.3899
"ZFP82",0.365908436588701,100.696928191489,103.539831014493,2.26274270130703,1.96386613430309,79.6618,82,119.406125,123.7136
"ZNF707",0.220009425287013,143.492786170213,137.344742028986,4.45744929475787,2.7861530786507,106.5896,104.2184,169.67465,165.3629
"ZNF746",0.269847636725608,414.421780851064,402.013062608696,9.62134113573556,6.42580902267738,344.582275,326.971,448.310575,455.8876
"ZNF678",0.646421266418326,40.1582973404255,41.0082469565217,1.44103306029917,1.11883254956387,27.524625,26.1392,50.859275,54.2225
"HKR1",0.0681721909988079,763.71925212766,725.587872463768,15.5552527613966,12.8583762018443,614.335025,578.6908,892.134125,821.5712
"ZNF101",0.101656944532966,99.6182531914894,105.80681942029,2.90184276854663,2.29370786327731,73.511725,75.1685,116.48925,123.2791
"ZNF716",0.490751046746729,0.322140957446808,0.822326666666667,0.0645417012894091,0.534052524131411,0,0,0.294325,0
"ZNF708",0.123410579036821,150.67309787234,141.786125797101,4.69396228383508,3.39598022590575,108.963975,100.7359,175.092625,170.7907
"ZNF721",0.107405343904517,491.189488829787,469.455855362319,10.7729640151087,8.03153255258387,397.474,380.8987,573.135475,530.6944
"ZNF662",0.703777899852798,96.4306409574468,99.7211634782609,6.44874499136446,5.33047847533328,36.219775,31.031,133.924075,130.7692
"ZNF320",1.47565629715629e-08,1052.28590531915,1463.09525014493,43.6776253628908,46.9757540931587,678.94335,819.7295,1274.0673,1858.65
"ZNF530",0.501052890187593,51.7882739361702,53.231292173913,1.32258111590385,1.40810488476895,40.457175,38.3612,60.1184,62.2029
"ZFP1",0.638426047636794,265.414405851064,268.931421449275,6.17508496739671,4.37831462584847,206.1447,215.0661,309.84415,313.9823
"KRBA2",0.453293939652088,81.8523446808511,78.2696776811594,3.62216367325456,2.91912072227325,49.7974,46.0405,99.723875,99.2288
"ZNF93",0.266047479024045,50.2936446808511,53.2829113043478,2.15012694428958,1.5985109338778,33.7723,35.9396,57.4619,63.2204
"ZFP90",0.260477427713736,690.929538297872,710.268243188406,14.3876519751533,9.95726324457922,570.60305,598.0184,780.7626,823.0148
"ZNF479",0.095931655428167,0.0234324468085106,0.0632266666666667,0.00732947525640551,0.0171473268456934,0,0,0,0
"ZNF445",0.596695132563178,432.648039361702,440.339365507246,9.64864596348385,9.34398881010352,354.61125,321.3398,502.1113,518.4649
"ZNF74",0.481055263280063,185.791346276596,189.764171594203,4.20951436366509,3.46922634234187,151.6372,154.2492,211.541925,214.7476
"ZNF829",0.780362924077882,16.1129324468085,16.413592173913,0.588658874902117,0.727796241752924,10.1268,8.3799,21.230825,21.4611
"ZNF267",0.962726313433851,452.394506914894,453.207783768116,13.8408050168674,10.3918470606729,329.886275,342.9935,523.979175,533.5192
"ZNF566",0.240706639704139,191.146910106383,198.105344057971,4.10990397635244,3.7558211240819,159.269325,152.5229,215.8755,229.428
"ZNF224",0.802430713358626,283.644097340426,280.842985797101,8.62532059538538,6.79224059419441,197.013675,197.0673,349.086225,358.2822
"ZNF529",0.768711512956418,350.261943617021,354.421729275362,10.3083738780448,8.79561226380875,246.25895,243.1204,410.4958,414.1347
"ZNF284",0.791421772589905,42.3931515957447,42.9780991304348,1.79220863827406,1.30744518796459,27.391125,26.1111,52.269,56.5097
"ZNF749",0.717827289109006,59.637864893617,58.8534623188406,1.5850792242132,1.34848416283401,45.546525,42.9085,71.352175,70.6388
"ZNF17",0.84504179005065,137.838446808511,138.558535942029,2.44094331153248,2.37029850984451,115.416175,112.1718,160.010625,161.6673
"ZNF555",0.506986708411938,80.4536377659575,82.3800692753623,1.95290609475121,1.85830371710589,62.7261,63.7304,94.258025,92.9108
"ZNF75D",0.309578225680362,439.054167553191,425.678533333333,10.1385017383304,7.98218002386528,340.716875,315.6397,524.423825,505.2632
"ZNF197",0.262352620761949,278.894245744681,286.626882318841,4.94480098728664,4.31458039155747,235.95375,230.0469,318.12465,330.0207
"ZNF732",0.503689349508815,3.83569361702128,4.04575362318841,0.232777211935147,0.193915435782539,1.786975,1.8384,5.02995,5.2953
"ZNF546",0.931500921108562,117.648645744681,118.003590724638,3.23467578218024,2.48508645169515,85.59725,86.7088,137.120675,143.944
"ZNF286A",0.0629657486586118,257.245755851064,273.88079942029,6.85642351319745,5.42846153995412,197.395075,220.7525,308.587775,331.7073
"ZKSCAN4",0.205856589973977,112.117961170213,116.470522898551,2.60380539221275,2.10267489453143,88.935625,90.3659,134.418175,145.0405
"ZNF643",0.0781328088651158,26.4302585106383,28.5750576811594,0.878314257851957,0.758577690816771,17.661725,19.2261,33.628325,35.5702
"ZNF642",0.0169485912054969,86.136825,92.6148794202899,2.02374550724478,1.66398817121357,69.2064,70.7196,101.927875,108.7643
"ZNF490",0.00116818408547981,226.356794148936,250.596744347826,4.52851066494534,4.89372940658093,181.68655,191.687,268.204125,293.8826
"ZNF626",0.126022160512973,240.671383510638,255.72486057971,5.92695129386328,6.49118663379191,190.59045,191.5688,274.588975,291.2695
"ZNF793",0.503292470451995,108.924043085106,103.994166666667,4.21024113411945,4.92405286396609,61.641825,54.6601,141.9924,140.0248
"ZNF383",0.0357863902806536,107.82014787234,113.586529565217,1.99976880903862,1.70359888740943,89.1946,93.6943,123.568375,132.0671
"ZNF669",0.312672589608488,65.2510159574468,62.8157791304348,1.78044910809137,1.49080677175263,50.1299,45.3406,77.750425,75.9067
"ZNF559",0.171327423295979,301.441647340426,288.315824347826,7.5158721243379,5.76707080137794,222.4727,210.5263,374.588025,355.2802
"ZNF177",0.211832930438815,72.6440191489362,78.8272136231884,3.29901503617981,3.17759683994518,40.1333,44.0327,91.767575,97.0382
"ZNF548",0.441799144740565,337.182288297872,328.575663768116,10.8022374548319,5.78817792534936,262.747775,263.9795,375.63555,375.6563
"ZNF563",0.0265892690284347,79.6550212765957,86.6693052173913,2.13362959447306,2.01712647190156,61.16155,68.7243,91.531275,96.9006
"ZNF567",0.826920810803448,115.681974468085,114.955500289855,2.36939166607527,2.08360073673422,96.8965,91.7431,130.750825,133.1227
"ZNF573",0.778607126118226,30.1850074468085,30.6191637681159,1.10473489134627,0.967275277956738,19.033225,16.5189,39.0348,40.5503
"ZNF527",0.11048023609602,129.377190957447,123.928835942029,2.41294164094857,2.14448445380583,107.0892,98.7847,152.12935,147.9297
"ZNF33A",0.898665174650186,1145.88529787234,1141.63988782609,27.0643779016155,19.6859599213362,925.59245,880.6482,1336.412675,1349.7696
"ZKSCAN3",0.0578264218048996,71.6419170212766,66.7092649275362,2.04710208905297,1.55688614111038,53.1499,45.1997,84.422375,82.8119
"ZNF676",0.781006779725816,15.5686808510638,14.7111449275362,2.1749899750129,1.94262189584905,1.3923,0.7226,15.912775,6.9755
"ZNF699",0.743430398959361,40.2081718085106,40.8983585507246,1.5855167167868,1.29370549971769,22.3204,22.5564,54.088675,53.9843
"ZNF250",0.53613913004564,227.422692021277,232.409451884058,7.59202050449859,4.27258051730583,177.02425,183.7783,260.131575,263.6239
"ZNF79",0.272644269454421,109.233305851064,106.102524347826,2.24562834516201,1.71221646190503,90.736825,85.896,129.680525,123.5465
"ZNF681",0.101045258663193,70.6155755319149,75.8730168115942,2.37514264192812,1.97639930399029,49.5829,51.5737,84.86825,96.5652
"ZNF766",0.0032194800937394,359.342262234043,383.830894492754,6.16107632865056,5.10250235616865,308.61115,321.004,406.893575,437.1859
"ZNF471",0.0169567406682934,163.608041489362,134.734631884058,10.2613352395219,6.92298506242666,51.57125,38.6579,229.929425,190.4216
"ZNF836",0.0760235801265868,146.800560106383,156.816755652174,4.18207647699043,3.47898289247086,109.7986,110.5395,184.22705,196.1332
"ZNF493",0.566174176260337,228.474690957447,221.397471304348,8.87095465738514,7.70988824505383,148.238475,136.9863,276.649825,259.3433
"ZNF167",0.00409379203444071,52.5040712765957,59.2982817391304,1.68551652748041,1.4769713858983,35.790925,40.3135,63.11575,72.7238
"ZNF565",0.894177039435868,60.1354154255319,60.3671014492754,1.49389159944152,0.994493510120419,47.75085,49.3204,70.546075,69.1421
"ZNF34",0.948699678725464,132.916722340426,132.642282898551,3.23524109821662,2.6069456478327,104.0796,98.9377,152.49015,160.318
"ZNF140",0.451836947809587,421.699104787234,429.653386086957,7.77135812667291,6.54817838003936,345.6345,360.4758,484.513975,479.6741
"ZNF658",0.169571399989528,63.992839893617,60.8923130434783,1.84805494770607,1.32472799905244,47.6161,42.7969,76.42195,75.2284
"ZNF765",0.0205109816896418,195.653121276596,211.434623478261,3.5313849264974,4.62777130640594,165.444925,161.026,227.871025,234.7005
"ZNF124",0.371894310594144,79.769760106383,76.739488115942,2.25481184137221,2.18030289826,58.2651,50.8092,98.825425,95.4189
"ZNF569",0.487445086680154,159.303882446809,163.628304637681,4.27733212390273,3.95826519750505,126.94675,123.6324,187.3628,195.9267
"ZNF777",0.145985912493781,327.535565425532,315.44289942029,6.4060348548969,5.03993189773711,272.389375,254.0841,372.368325,359.8798
"ZNF605",0.936259350981775,425.662613297872,424.626737681159,10.8366517678741,7.51504014635907,317.388275,322.0789,493.951375,510.2104
"ZNF799",0.238066540578897,156.778785638298,162.174271304348,3.06445242324022,2.9289859881293,129.46895,125.462,181.051075,187.8426
"ZNF782",1.21338889785827e-05,84.5255531914894,73.1047979710145,2.2308314453916,1.47166049081479,63.410575,52.9621,103.1598,89.9393
"ZNF846",0.399304956551182,71.8229723404255,74.5640510144927,2.3047902037307,2.04339944927758,47.5785,46.9484,89.374925,96.8696
"ZNF136",0.188578191395156,252.439240425532,243.831386376812,5.20265983493088,3.90623079656879,208.1012,194.3474,286.56775,280.1691
"ZKSCAN5",0.178848381002159,366.89370106383,377.416911014493,5.6818736696792,4.86945608533856,321.525475,317.7724,399.961,416.9691
"ZNF33B",0.148940710122588,1355.41216223404,1432.27729768116,40.8528645850681,32.3326484313284,994.973275,1031.8471,1628.71165,1777.3498
"ZNF431",0.120961337986139,118.382400531915,131.95966,4.16729837745859,6.03800869928268,84.4628,80.3834,137.69755,148.0519
"ZNF418",0.00187306538747245,87.7203930851064,72.0109515942029,4.27234073415985,2.88946598388619,45.3136,32.4409,116.974025,97.5922
"ZNF700",0.657943500276695,338.818689361702,345.039355072464,10.1747941020719,8.75721068459612,229.020325,233.7408,425.81785,405.4102
"ZFP28",0.238364417416886,121.276071808511,113.705248985507,4.86931737537967,3.92086288835078,70.625025,63.2754,153.061725,146.9445
"ZNF585A",0.0359953039962256,169.196470744681,180.156522318841,3.25408411325938,3.41480921698528,138.4099,140.0846,200.94315,209.7751
