"id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"ZNF195",816.158199187439,760.617747054691,837.196249237723,1.10067935238109,0.138394247190669,0.2700336089612,0.393799013068417
"ZNF263",1945.18259276007,1563.10770641855,2089.90792849549,1.33702106381649,0.419022194245191,0.000987915538531814,0.00345770438486135
"ZNF200",455.448263997789,421.961057306597,468.132811986876,1.1094218385341,0.149808029741887,0.443433618218672,0.572615910758761
"ZNF582",174.074986244731,204.426143471667,162.578335779982,0.795291311663939,-0.330444684916419,0.195826477576082,0.312964690190086
"ZNF285",178.276371290263,156.924324579634,186.364267771562,1.18760598951623,0.248056274475912,0.219031491003371,0.338915536883653
"ZNF275",3057.81645570468,1554.725065145,3627.1692551591,2.33299722020036,1.22218458833131,1.12335409229419e-13,2.80838523073548e-12
"ZNF37A",906.354086629345,1040.51714689499,855.53474561963,0.822220708397388,-0.282402386904281,0.0834925300379724,0.157109599533819
"ZNF510",626.380318102675,711.165110801094,594.264866322972,0.835621513622288,-0.259078458876979,0.0701400079612231,0.136383348813489
"ZNF506",1192.46368259819,1058.1545603719,1243.33835010815,1.17500637115921,0.23266857944123,0.0557743468349346,0.112189778116248
"ZNF324",562.450846953961,456.61255355634,602.541109604575,1.31958945261506,0.400089151702384,0.0140772678711445,0.0339796121027625
"ZNF671",456.061244018862,386.075544934315,482.570978520585,1.24993925373514,0.321857982515671,0.0115164230373855,0.0285868656956378
"ZNF416",297.903342039678,264.953957345993,310.384169575164,1.17146455438612,0.228313302485304,0.146313002270246,0.251027209777383
"ZNF586",361.002753288356,401.566889732092,345.637550089972,0.860722233151658,-0.216380359598182,0.137200592335707,0.240101036587487
"ZNF446",708.065870419209,658.357010301679,726.894984100092,1.10410457050804,0.142876817232893,0.96449393805594,0.985951414191324
"ZNF8",229.956436650618,219.01261235187,234.101824642568,1.06889654494625,0.0961222260091312,0.648271058055626,0.751307517614136
"ZNF264",1628.85299738971,1425.9765617744,1705.70013209248,1.19616281067762,0.258413769277828,0.077645402543274,0.147695059185576
"ZNF213",1186.61416059559,996.895422964063,1258.47731878935,1.26239652605439,0.336165140366571,0.333179411701178,0.463082710993294
"ZNF343",532.348711540893,488.380999350534,549.003147976636,1.12412880252655,0.168807348832975,0.732531772840285,0.81651630730605
"ZNF302",1251.48798653594,1338.28308637412,1218.61105477905,0.910577939141935,-0.135145587733267,0.198072122325865,0.315114740063877
"ZNF268",996.190192938108,1075.1890056014,966.26640026262,0.89869445765226,-0.154097389998309,0.478736668138395,0.602726021037548
"ZNF184",320.555331324062,528.230447332075,241.89051465436,0.457926111370657,-1.12681326372406,9.50534343976739e-14,2.55913092609122e-12
"ZNF500",674.848790646439,601.858278657322,702.496711854437,1.16721284190296,0.223067661267516,0.163611425002206,0.273990424644843
"ZNF419",499.116189637303,374.375119491248,546.366594995657,1.4594094707419,0.545384721177638,0.000290804928868362,0.00127227156379908
"ZNF175",490.663016695861,427.871859480772,514.447545944001,1.20234022066394,0.265845186576147,0.0609065395364462,0.120436660100317
"ZNF14",576.282978812854,645.414984107163,550.096613171071,0.852314598695053,-0.230542051522264,0.0896411912074645,0.166885196396875
"ZNF85",304.481446623203,198.614805764856,344.582446948335,1.73492829812644,0.79487603970557,6.52540333874948e-07,5.57046626478614e-06
"ZKSCAN1",2680.41349829064,1803.14640843115,3012.71163838893,1.67080810759575,0.740546049307507,3.74502283867022e-05,0.000192758528460967
"ZNF862",1473.67588383678,1283.6206079831,1545.66651862984,1.20414592054462,0.268010231042832,0.201989008529194,0.318451139573054
"ZNF684",443.194636291555,390.024344572728,463.334898306263,1.18796404571578,0.248491172963183,0.138992171474939,0.242026169234969
"ZNF430",310.692894118996,295.907463030166,316.293436198099,1.06889306866132,0.0961175340422417,0.26047305089777,0.386294778873811
"ZFP30",447.709454016683,443.346837676659,449.361960206087,1.01356753227552,0.0194422163165782,0.765657067123515,0.842704319161102
"ZNF549",510.272719117937,447.254106439876,534.143405738415,1.19427278150708,0.25613239739014,0.079844995568568,0.151058099724318
"ZNF211",587.333242406205,525.361357302657,610.807441309065,1.1626424989556,0.217407550575484,0.152518886304214,0.259134030128518
"ZNF205",979.217780146409,619.078543227198,1115.63415776732,1.80208823253933,0.849669649070807,0.006112366845676,0.0167619158197243
"ZNF45",604.856611953636,647.940527216182,588.53694708146,0.908319394080897,-0.138728410550494,0.581333129548324,0.696803408705183
"ZNF133",642.301025928891,666.037309497881,633.310009425486,0.95086266248798,-0.0726911139021465,0.260203434870197,0.386294778873811
"ZNF436",796.153022617568,970.718928266974,730.029573507945,0.752050415676213,-0.411098714888667,0.000216401009233635,0.0009965835951549
"SSX1",24.8200263580579,0.236979238634905,34.1317866305667,144.028594349359,7.17021145165568,0.445004364932523,0.572615910758761
"PRDM7",1.0273382810466,2.54965267821426,0.450704039695216,0.176770759227834,-2.50004844575694,0.24106961046726,0.368447002897559
"ZNF484",190.758601243759,241.105229280944,171.687908805431,0.712087038997293,-0.489874501090159,0.00964713014009168,0.0248271731546477
"ZNF780B",989.297568238762,863.727522705366,1036.86197942565,1.20045031814894,0.263575697409805,0.0231304416423046,0.0509160665082176
"ZNF557",427.056729754095,411.396125986468,432.988776635772,1.05248627608616,0.0738014213662363,0.814563756461057,0.874531640372301
"ZNF337",984.420495701029,648.992349896307,1111.47661153615,1.7126189726485,0.776204213058885,0.00156699739843176,0.00491682614309825
"ZNF317",2093.14348102856,1568.53283886155,2291.85963336454,1.46114864578034,0.547102954063055,1.15088815644117e-06,8.75675771205242e-06
"ZNF426",367.182551928089,362.640048317419,368.903197235162,1.01727097971336,0.0247040341755115,0.405324935912157,0.538817916167481
"ZNF331",2214.84511452335,2494.35002438168,2108.97204260732,0.845499637978881,-0.242123957976747,0.469108782725154,0.59488432591958
"ZNF227",684.30483038464,578.003178906776,724.570607459589,1.25357547138413,0.326048856095212,0.00512633581737075,0.0143537402886381
"ZNF141",275.311439259281,203.056182003468,302.680854886483,1.49062615035928,0.575918474488035,0.00133413466522446,0.00428391864980331
"ZNF304",1041.80587919134,790.591256713317,1136.96293316029,1.4381172616137,0.524181315451307,1.11792275537092e-05,6.52121607299706e-05
"ZNF132",413.428380802317,505.317024448582,378.622076390853,0.74927631184407,-0.416430253084861,0.00258099687061093,0.00759116726650274
"ZNF20",285.229430427773,381.907125683731,248.609091315668,0.650967406985615,-0.619342783381795,3.53728230742214e-05,0.000184783404119067
"ZNF670",109.544475273185,169.623190440171,86.7873861947817,0.511648118217617,-0.966776145270014,4.16220392465858e-06,2.60137745291161e-05
"ZFP37",118.218536084092,280.353226118625,56.8038807679811,0.202615398989366,-2.30318427019871,3.007547486251e-27,3.50880540062616e-25
"ZNF189",1063.38417890962,1402.33126299022,934.995131909393,0.666743412619699,-0.584796428771213,2.41728138840734e-06,1.59631789800485e-05
"ZNF434",946.109931008293,795.779704942377,1003.0531984575,1.26046592069112,0.333957112472882,0.0148512767417408,0.0356023757507485
"ZNF287",370.763813029261,458.872933596813,337.389146147613,0.735256149241651,-0.443681149888131,0.000877673749957659,0.00316686404623898
"ZIM3",0.124802170939213,0.454279902218734,0,0,-Inf,0.333419551915172,0.463082710993294
"ZFP14",472.093002194776,487.755982692851,466.160055036414,0.955723910269211,-0.0653341825519705,0.727238583115279,0.815812513110089
"ZNF473",453.684985328242,421.307626557892,465.949136377618,1.10595941541446,0.14529844501693,0.483136933057169,0.603921166321461
"ZNF614",516.82215673976,646.676691952829,467.634832795415,0.723135437869664,-0.467662216391872,0.00109081515901092,0.00370665345294971
"POGK",2934.88961103771,3324.63436257039,2787.25902333593,0.838365582307526,-0.254348604220818,0.0331118834405655,0.0693961628993887
"ZNF514",517.743413423837,463.656535052491,538.230867352377,1.16083960143351,0.215168642140659,0.315606269443026,0.445412073810722
"ZNF300",163.398625075974,348.614216990479,93.241203896237,0.267462425087453,-1.90259186859843,3.75923427213852e-11,6.57865997624242e-10
"RBAK",1013.91928222082,805.617945706368,1092.82130362781,1.35650069546256,0.439889787273399,0.000984809051286808,0.00345770438486135
"ZNF92",563.42405320102,344.384836723633,646.393453381848,1.87695097011654,0.908390964450302,1.99828142239613e-11,3.8855472102147e-10
"ZNF157",6.4832732094045,15.9478166882598,2.89821886135326,0.181731387938942,-2.46012047711468,0.00251540370572088,0.00746094319493482
"ZNF182",513.256114806013,425.488507755752,546.501420506869,1.28440935664609,0.361105079937877,0.020761536213594,0.0468808882242445
"ZNF673",575.807620140471,549.543558621611,585.756128291555,1.06589572218947,0.0920663044772074,0.62571040620187,0.737369165557759
"ZNF41",917.86289637803,676.77231669387,1009.18508565233,1.49117370902868,0.576448329087991,1.90622331174391e-06,1.30819246884386e-05
"ZNF7",886.014990886791,820.045139822058,911.003570835554,1.11091880994897,0.151753383095926,0.537897500005653,0.653694878479092
"ZNF214",104.448783263464,198.078787345873,68.9828726261885,0.348259768501788,-1.5217642746626,1.58298116973054e-11,3.259078878857e-10
"ZNF215",63.1717628276032,127.532244861262,38.792792360308,0.304180267527708,-1.71700152783176,6.32658694563285e-09,7.47858099672327e-08
"ZNF547",132.314129112964,123.046868532382,135.824455090457,1.10384324859687,0.142535316565329,0.927316436700736,0.957164541960517
"ZNF773",369.949240512802,244.669395343065,417.403727319521,1.70599075840383,0.770609831391796,1.3039233542439e-06,9.31373824459932e-06
"ZNF776",1050.47300199366,984.207473947517,1075.57358079902,1.09283216117537,0.128071846725151,0.162898341679299,0.273990424644843
"ZNF256",304.13892853209,220.851515887001,335.687190897653,1.51996779170584,0.60404075311717,0.000593850122751125,0.00223491981680531
"ZNF599",272.572648589576,336.597656362273,248.320751705979,0.737737613474991,-0.438820301701405,0.00229690283746069,0.00693031028544174
"ZNF18",317.199518085085,337.848088899748,309.378089746197,0.91573135948092,-0.12700366598399,0.0985800186471677,0.177850549105715
"ZKSCAN2",627.165945999082,387.304709614825,718.022474932513,1.85389554298626,0.890559958169925,8.62596335046097e-10,1.25795298860889e-08
"ZNF689",389.220947585749,430.15268025919,373.716503391264,0.868799662403776,-0.202904552344181,0.222697645721919,0.341860421064349
"ZNF19",216.983468517474,248.595681966476,205.009145241336,0.824668970995973,-0.278112969154062,0.0581652903556335,0.11566961150268
"ZNF230",217.593131783399,252.577589654476,204.34144319587,0.809024440669525,-0.305744807683154,0.0732364920907901,0.140839407866904
"ZNF222",150.927896012599,166.336928458194,145.091141298358,0.872272577371924,-0.197149060145022,0.405694410059369,0.538817916167481
"ZNF221",38.7959721291445,43.5701961651001,36.9875539337068,0.848918691886314,-0.236301713582264,0.53192045272442,0.65095160298443
"ZNF233",147.880303756273,70.945833577861,177.022148520823,2.49517328352406,1.31914001059254,8.42692859731497e-10,1.25795298860889e-08
"ZNF235",182.815995776258,203.429258384556,175.007941757963,0.860288943427862,-0.217106798749192,0.17224674037255,0.285717341850201
"ZNF208",433.848642541015,222.096595403232,514.057751305326,2.31456835424252,1.21074316918437,0.00769926639284271,0.0202612273495861
"ZNF714",555.005816805749,223.211479933775,680.685489863316,3.04950932660484,1.60857712824221,2.02304978971859e-23,1.77016856600377e-21
"ZNF394",1320.42371769122,998.648412240311,1442.30830308929,1.44426034769705,0.530330831197155,0.000428109451832125,0.0017628036251911
"ZNF333",369.626940796664,417.149702542639,351.625894680765,0.84292495604698,-0.246523898308453,0.0450769858479317,0.0922628365308544
"ZNF382",161.966193732159,95.7243450248655,187.057803090982,1.95412988244935,0.966526360109909,1.24384319543683e-05,7.13680521971951e-05
"ZNF577",425.264637330462,555.443858282358,375.954326363835,0.676853872372319,-0.563083694409272,0.00482159265563227,0.0136093341086395
"ZNF75A",718.105435859373,713.275022023796,719.935138069819,1.00933737456154,0.0134084809382364,0.66096749085875,0.756008567975695
"ZNF496",576.241649065714,788.575997917826,495.811971470217,0.628743422040957,-0.669456693469846,0.000460490997674615,0.00186268728562921
"ZNF2",266.850748121295,285.775456866078,259.68229783918,0.90869349204076,-0.138134348413401,0.183416151444685,0.297202097248332
"ZNF589",453.727016317874,563.605307384233,412.106451520011,0.731196896339837,-0.4516681481848,0.00022089616681352,0.001004073485516
"PRDM9",3.31521207451236,0.806095329786727,4.26563508387814,5.2917253409801,2.40373818265039,0.645531160489866,0.750617628476588
