"id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"ZNF195",398.328724806977,200.747626858663,404.202757448683,2.01348710205807,1.00969623073588,7.97706914498002e-06,0.000193860796225189
"ZNF263",577.422283000388,591.212587347391,577.012300979261,0.975981082487023,-0.0350749106920902,0.693009027837632,0.830661505969765
"ZNF200",232.549056928753,137.557228262516,235.373138321533,1.71109247616086,0.774917732529486,0.00225982179890402,0.0155085809728708
"ZNF582",29.9356870927664,58.8153815853002,29.0771015808262,0.494379204845513,-1.0163100346896,0.00844043245894614,0.0434434023622228
"ZNF285",48.4326039549351,95.5961068121836,47.0304457618817,0.491970304337621,-1.02335685874928,0.013684138338421,0.0665201169228798
"ZNF275",777.226918222441,1152.63681041034,766.066083589828,0.66462052631922,-0.589397244587404,0.000721704165836411,0.00682693129845253
"ZNF37A",341.049650225131,444.624409969743,337.970400611102,0.760125609464629,-0.395690253728437,0.0622499157293712,0.18463958055322
"ZNF510",197.369604208149,287.472511131428,194.690869137457,0.677250386032381,-0.562238784124388,0.0203132735786093,0.0930019466173826
"ZNF506",243.344408354398,376.338642495401,239.390525717774,0.636104026231372,-0.652665376774229,0.0743082285772693,0.213739418091898
"ZNF324",274.549057990716,202.333328951706,276.696012097282,1.3675256248234,0.451567866626083,0.501506552088664,0.713525582239969
"ZNF671",95.3196138163749,136.346133235049,94.0999064823062,0.690154566540485,-0.535008591824135,0.0553524168481962,0.169941630674287
"ZNF416",102.056520235802,109.030594044142,101.849182906365,0.934133981377101,-0.0982986066165519,0.595065243255744,0.778070580953693
"ZNF586",178.73134706251,128.89943961357,180.212836202884,1.398088593272,0.483455783477649,0.0539092253004264,0.169385132249755
"ZNF446",410.388381520262,312.933601550365,413.285685789637,1.32068171568057,0.401282818941405,0.332069354311725,0.540578018646995
"ZNF8",115.209618379033,82.6876739443594,116.176486997361,1.40500368985511,0.490573919292235,0.091810812910376,0.245296065027722
"ZNF264",781.275329541943,1049.49479821089,773.301237230163,0.736831891447616,-0.440592589595984,0.00905221952795345,0.0459170555765755
"ZNF213",1318.67084485778,579.343107486262,1340.65085867153,2.314087871846,1.21044364831294,0.145589106320963,0.333643075966153
"ZNF343",264.316749426123,232.291211432147,265.268860015133,1.14196683714235,0.191520755267335,0.564641085071926,0.765190339414241
"ZNF302",317.692681027582,549.207511373635,310.809807692969,0.565924174845308,-0.821319327877528,0.00128552753702179,0.00957307740335373
"ZNF268",280.239826689664,321.860242718945,279.002462969874,0.866843511373057,-0.206156523289374,0.269045967572278,0.48043922780764
"ZNF184",206.909974845273,150.611801176097,208.583704332735,1.38490943408118,0.469791634560331,0.0409709564375669,0.141978561912361
"ZNF500",282.954590059556,326.196078190066,281.669032304325,0.863496072261799,-0.211738479427675,0.151209154602368,0.34170524545828
"ZNF419",168.39385916451,133.267961435618,169.438142610504,1.27140942793186,0.346428691656276,0.160504009177699,0.351102520076216
"ZNF175",93.3785619583513,166.421741756564,91.2070079643504,0.54804743059212,-0.867627338710833,0.000746296143952746,0.00687378027324898
"ZNF14",199.026849564906,208.121280314384,198.756474596678,0.955003132291138,-0.0664226298714574,0.698545973736013,0.834440582961108
"ZNF85",125.154578925581,79.7148795362867,126.505488907425,1.58697459800888,0.666279035784991,0.0214979406003368,0.0949255185768385
"ZKSCAN1",593.962530445781,703.186165357899,590.715341299745,0.840055408369829,-0.251443606586364,0.190282423262503,0.389466948198105
"ZNF862",585.019943202542,696.884686880694,581.694234606705,0.834706581386385,-0.260658948764497,0.167050965055192,0.360912578822945
"ZNF684",44.1799339677174,49.1329423745865,44.0326823664321,0.896194696233123,-0.158115906380445,0.583440968098377,0.776442352982631
"ZNF430",79.124656989685,95.3573044553256,78.6420647677335,0.824709393967579,-0.278042254002312,0.325056306130075,0.536812846313125
"ZFP30",200.950608946952,222.386402268647,200.313328604956,0.900744499490457,-0.150810158207064,0.67131029122849,0.818671086864012
"ZNF549",178.883987691047,184.272383978501,178.723792125745,0.969889183973421,-0.0441081752834178,0.79797610816061,0.90385643319163
"ZNF211",245.545933026719,240.353812822001,245.700293357129,1.02224420936932,0.0317398905602226,0.956798429663224,0.998738884830932
"ZNF205",755.837106021064,330.486968492317,768.482650650297,2.32530394210736,1.21741930422571,0.0468633304809575,0.157713131426299
"ZNF45",196.705928068781,213.857687308928,196.196010902182,0.917413881029991,-0.12435535844893,0.686387933853524,0.82555249776197
"ZNF133",526.642274349202,271.381470066901,534.231109071109,1.96856148262227,0.977141771825919,0.00759890505787303,0.0402972237917509
"ZNF436",561.31461212158,511.545412089299,562.794236987404,1.1001843114745,0.137745235546055,0.617007713494257,0.792328870052932
"SSX1",1.04699068648436,0.422738092316485,1.06554954739206,2.52059032947126,1.3337616566068,1,1
"PRDM7",1.27661655374084,0.332131094001268,1.30469585119256,3.92825566397459,1.97388882811115,0.792102642021295,0.903052985946126
"ZNF484",59.3401147214654,67.4936527920829,59.0977122382848,0.87560399820614,-0.191649552681201,0.636870944435065,0.799480775905288
"ZNF780B",278.583405177593,385.691897782851,275.399098640679,0.714039107961071,-0.485925001982594,0.1117240569698,0.279310142424499
"ZNF557",193.765769597191,205.82346331249,193.407297621871,0.939675654608106,-0.0897652234550408,0.594444192733437,0.778070580953693
"ZNF337",488.057180572486,590.840250994733,485.001467668041,0.820867344178901,-0.284778999995727,0.102397325471702,0.265474547519228
"ZNF317",757.266352692581,566.769716537855,762.929766199883,1.34610185395981,0.428787576845142,0.068860126337127,0.202529783344491
