"gene","p-adj-Low Grade-High Grade","mean-High Grade","mean-Low Grade","SEM-High Grade","SEM-Low Grade","Q1-High Grade","Q1-Low Grade","Q3-High Grade","Q3-Low Grade","count-High Grade","count-Low Grade"
"ZKSCAN4",0.49158761730646,111.329018674699,104.384665,2.43959203722474,6.80660511264136,80.670875,83.41265,130.83745,120.21895,332,20
"ZNF643",0.0209614086592489,52.9773945783133,27.45383,2.69237728784795,2.84681074217133,28.01295,19.2631,60.993575,36.954525,332,20
"ZNF642",0.239948034645892,138.99227439759,112.119185,5.56481528847486,9.99787227404773,89.119425,83.9086,150.309525,133.510475,332,20
"ZNF490",0.00929999993794572,198.392549096386,246.77237,4.45893930181076,13.9921618458112,144.944775,203.04875,235.967175,287.0694,332,20
"ZNF626",6.29770931390716e-05,407.716869578313,963.933165,32.656129186783,138.658887365345,33.5361,512.689975,565.96625,1444.4586,332,20
"ZNF793",0.582201307996642,158.303506927711,176.782685,8.10398290660759,23.9196384248738,72.0551,108.528375,195.25605,218.403925,332,20
"ZNF383",0.044480191251702,93.4444084337349,112.132245,2.18321302198457,10.6480560629764,65.35725,76.66325,113.6269,120.565475,332,20
"ZNF669",0.568227361334871,84.667840060241,90.01788,2.22798109098396,9.41731933971603,56.9149,62.60415,100.6841,102.039475,332,20
"ZNF559",0.0240903702715739,289.052146385542,377.29691,9.37928890712231,30.3271707585857,181.1328,300.140325,354.33785,477.666975,332,20
"ZNF177",0.00286049213513873,65.8421093373494,113.998415,3.60566272904155,26.5811626282265,26.287725,55.51735,80.67425,116.227675,332,20
"ZNF548",0.809349072241288,226.887372289157,221.438695,5.41790581305658,18.9523020947137,162.0177,148.5047,265.848525,272.906125,332,20
"ZNF563",0.254169197755173,57.5161707831325,65.66837,1.72959259516378,4.47468124421994,36.068425,53.20335,73.822625,79.763125,332,20
"ZNF567",0.243659833094128,142.190915361446,121.47259,4.29434025048573,11.6235222307338,92.238625,89.8438,168.3676,153.480775,332,20
"ZNF573",0.207123148071049,16.1375027108434,12.24902,0.744599839158279,2.03243916024176,8.25795,7.0166,19.494225,14.573175,332,20
"ZNF527",0.903488644991981,98.6467771084337,100.121175,2.89643564506257,11.790042899473,66.599525,73.693925,116.9952,110.64205,332,20
"ZNF33A",0.00406564455797653,911.411850301205,1207.546435,24.4983768655161,92.7182404969799,591.2012,878.121275,1164.844375,1511.35955,332,20
"ZKSCAN3",0.485784583783624,69.1124954819277,62.85736,2.16798878478974,6.08244038069901,43.3944,44.094975,85.15815,83.372825,332,20
"ZNF676",0.164940943180067,15.5799228915663,0.7902,2.60489268819362,0.550175191236965,0,0,3.852175,0.4972,332,20
"ZNF699",0.900321778806343,17.5726111445783,17.159955,0.782058159814244,3.38151734802958,7.190275,5.878025,23.7947,21.85325,332,20
"ZNF250",0.0908746359101184,209.695528915663,245.81133,4.9884007070853,26.2166357356015,142.3593,191.801275,255.752275,251.95695,332,20
"ZNF79",0.0481663017077703,98.6000084337349,117.94607,2.30475076388898,10.8533345949919,66.08915,86.151025,119.229,143.26655,332,20
"ZNF681",0.982479991688476,194.471965060241,193.63542,9.25629280684482,19.9967223147992,74.484825,146.62785,269.8537,231.57215,332,20
"ZNF766",0.494031286138975,462.08819246988,494.68311,11.5677247065946,26.1733423120648,345.0203,428.5053,535.462125,559.484075,332,20
"ZNF471",0.121921568872185,75.3963165662651,110.188445,5.31587560540754,24.0030976773958,12.105525,28.041425,100.809575,146.2986,332,20
"ZNF836",0.575875137974453,121.086228012048,113.67204,3.18832442108971,10.3142967372335,74.920375,89.223225,154.42615,132.319325,332,20
"ZNF493",0.0081983372284764,158.556976807229,245.64161,7.5412853681938,46.7999037180284,61.822875,100.05885,214.2037,287.6451,332,20
"ZNF167",0.00200742285533673,55.8517819277108,97.409735,3.19253117501274,12.2397229258915,19.422975,55.5592,73.24445,147.528775,332,20
"ZNF565",0.301129289588706,71.2520159638554,79.97702,2.02351053645717,7.02022302967648,46.77765,62.044325,89.4793,93.6077,332,20
"ZNF34",0.0273509586545009,115.267365361446,145.460715,3.26267398929838,12.1547498121804,77.0735,108.642075,134.6765,176.78175,332,20
"ZNF140",0.00166125009868934,431.962007228916,577.633485,10.1632308395311,82.635004825719,307.4443,461.71065,515.325375,567.481775,332,20
"ZNF658",0,42.9195171686747,96.123845,1.50276338693519,12.4927118955971,24.2632,52.59235,53.941725,133.71985,332,20
"ZNF765",0.00560775397024804,241.047810843373,160.81483,7.01516667123895,12.8909165405827,156.21135,121.2967,287.735525,191.52145,332,20
"ZNF124",0.6068816061037,80.0647213855422,87.292865,3.27803963128064,17.7513878490658,37.80735,44.641725,103.889925,96.9849,332,20
"ZNF569",0.0223442192879504,89.4058614457831,51.913665,3.97903192489394,7.72179611610869,47.42295,30.167025,106.406875,70.159475,332,20
"ZNF777",0.926028108202468,580.229629819277,576.774595,9.04652861670665,18.9529352611694,474.48895,529.771075,656.645375,611.29085,332,20
"ZNF605",0.205967681025724,388.675988554217,439.09959,9.45843138149258,40.5385674973416,258.3324,362.197,469.4447,462.52175,332,20
"ZNF799",0.00186042887488347,169.352360843374,256.643035,6.44740538446257,37.9990414609239,84.697175,147.30855,215.048475,282.71255,332,20
"ZNF782",0.241795678045067,34.6793331325301,40.989815,1.25437251292931,6.94681315300414,21.02845,18.08985,42.04705,57.19245,332,20
"ZNF846",1.70151973091226e-05,121.118859638554,212.621725,4.98289342403916,21.6105585682066,61.188925,143.170275,149.412,267.3381,332,20
"ZNF136",0.148826097438671,154.873262650602,178.41955,3.88923605708234,15.0693244620522,103.142475,131.8355,197.0303,225.243925,332,20
"ZKSCAN5",0.33473198193623,331.136745783133,306.008095,6.31536430712536,14.9653444951125,254.6758,244.600925,377.787725,370.267625,332,20
"ZNF33B",9.64406332570888e-12,610.545735542169,1145.870475,17.7039629780343,102.031076499919,401.7119,615.0812,736.2718,1456.46095,332,20
"ZNF431",0.56651706386548,181.188143072289,196.527545,6.38913216309323,24.7907941394482,100.15695,132.74635,227.113325,219.746275,332,20
"ZNF418",0.969184286860749,67.4724879518072,66.77729,4.30987021124147,15.7121753784243,10.7727,6.8903,94.92735,100.726225,332,20
"ZNF700",0.0287631540915144,371.365647289157,502.54674,12.8822316380005,118.40635529732,218.138,286.78315,453.203325,482.050725,332,20
"ZFP28",0.399209790816417,108.755640361446,128.703415,5.57182128877419,26.9440012468319,26.0273,32.595925,161.1838,185.722175,332,20
"ZNF585A",0.377516474589467,133.083939457831,120.012295,3.58739991379801,8.981536348923,91.910825,95.453875,158.753525,131.581325,332,20
"ZNF138",0.451640252063592,227.81816686747,204.254555,7.61526740454101,14.8110184972904,135.8034,158.513275,284.6406,260.8408,332,20
"ZNF429",0.00295519924970222,92.7293186746988,142.413135,3.8923008407725,20.1312406612685,40.23395,90.96935,127.897325,191.542725,332,20
"ZNF470",0.534572286919022,110.900911144578,123.1913,4.78832815596777,12.6701756163067,49.7953,93.478075,146.56205,134.238625,332,20
"ZNF100",0.0804528541722767,199.081287951807,250.36064,6.94316600841392,30.3927317652873,107.47105,183.97005,268.17775,267.189125,332,20
"ZNF398",0.811008928836067,562.399304216867,549.032145,13.5803668485178,29.6031198729196,402.9689,460.919475,664.280925,575.56165,332,20
"ZNF498",0.441413549929063,336.293140662651,359.48057,7.29196667970176,18.722889656985,252.299925,320.480225,403.921375,380.6224,332,20
"ZNF441",0.00192599668216131,114.19720753012,164.386275,3.73110880615561,21.3401733294333,67.21375,96.429025,144.8465,200.946775,332,20
"ZNF420",0.159367509473777,100.936660542169,76.76167,4.14942821544608,11.2596877802233,57.8454,43.6753,128.2734,91.2714,332,20
"ZNF763",4.72727882727675e-07,65.8397746987952,129.050845,2.78975073231508,19.5863589122399,27.9535,84.100275,89.436325,140.2048,332,20
"ZNF679",0.538865944296969,0.486824096385542,0,0.193984041621395,0,0,0,0,0,332,20
"ZNF682",2.09212203206022e-06,149.629117771084,372.823115,8.64639849353653,124.720228692682,53.451175,103.571675,199.649075,284.14735,332,20
"ZNF772",0.143013863084687,152.590915361446,185.36108,5.28362694425566,24.1915464382647,91.826975,115.339125,196.675275,203.51505,332,20
"ZNF257",0.240287048365844,56.1523153614458,38.233985,3.71168483827475,6.90556904798498,8.4471,1.43115,77.2659,60.63275,332,20
"ZNF785",0.0686677987237917,214.062747289157,265.471985,6.75188231350167,24.1831677612041,128.9514,177.526825,263.34005,327.165925,332,20
"ZNF98",0.103228980407962,15.8698975903614,2.935135,1.93954310180991,1.14268867626164,0,0,12.883175,2.9862,332,20
"ZNF786",0.0224952474693055,225.807888253012,275.495595,5.25726192935136,13.1202243637256,156.10885,240.90325,285.265025,319.2817,332,20
"ZNF517",0.0077443425667133,241.421250903614,329.4998,7.8403178427843,31.7941215422252,150.066525,269.312925,291.302525,376.859825,332,20
"ZNF675",0.877254359810944,206.490129518072,211.501695,7.75124671643652,29.8477438392185,104.47685,151.7864,276.895425,216.852075,332,20
"ZNF860",0.0823293096377283,56.7768259036145,34.520035,3.10575006067161,6.76102396770316,23.76225,13.3262,76.9058,50.872075,332,20
"ZNF695",0.00034183998653714,71.7379822289157,28.51779,2.91720917527376,4.43902162932033,34.499175,8.96745,90.708875,43.80235,332,20
"ZNF665",0.329995910146244,28.5729289156627,33.10139,1.12042858927319,3.37583242386152,13.6161,23.516025,40.4195,42.809675,332,20
"ZNF624",0.0227307267326157,97.1852503012048,120.43801,2.42579631733914,9.62881714253434,63.42985,92.039475,125.394075,141.5826,332,20
"ZNF841",0.00024279675853589,318.707496084337,672.489315,17.0197724547445,272.745521817827,152.53535,166.675,368.57525,481.159475,332,20
"ZNF615",0.00698709035143985,229.12730813253,384.863575,12.1978158454212,119.178436414908,102.7388,113.2219,249.841675,403.100775,332,20
"ZNF433",0.0382295498028511,137.540148493976,182.97631,4.99582780904371,32.7250205900011,73.49755,114.410775,177.194625,200.287225,332,20
"ZNF595",0.373628193931571,154.121506325301,125.849925,7.74234705374167,12.7995875324124,80.204875,106.837225,178.952125,157.620625,332,20
"ZNF460",0.00817951556882512,41.4635993975904,25.35297,1.47237019148614,3.2456563598714,23.79935,13.7509,50.13,29.661025,332,20
"ZNF81",0.365507558598736,89.3397671686747,100.2234,2.79072851316042,15.9522809451633,54.910675,31.872725,112.410625,136.542925,332,20
"ZNF780A",0.960406891395664,278.865952108434,276.200075,13.0846031105433,22.8321009651403,182.4711,211.1156,313.53165,294.14505,332,20
"ZNF461",0.694293427521216,100.641568373494,105.863325,3.1768829618374,11.9598455995246,60.147825,63.38035,124.999875,135.24545,332,20
"ZNF181",0.697716391613773,152.457345783133,160.037525,4.70951964964665,13.8783858443338,94.87665,109.431775,188.219025,202.128025,332,20
"ZNF44",0.00810795886618987,415.930156325301,841.93298,35.5127197547406,282.822320132486,141.9077,292.808975,363.7238,851.154675,332,20
"ZNF790",0.00916888969939844,96.476134939759,125.658015,2.68553724836541,8.32617980675625,65.8246,107.50785,117.030525,152.319475,332,20
"ZNF677",0.0320316511934825,29.6017331325301,46.52976,1.8615316723945,8.50445188733958,4.5649,22.857,44.854125,55.500325,332,20
"ZNF823",0.000913477223555614,258.338561144578,442.895255,12.5112735165028,87.3942098591941,92.8425,253.395925,363.219125,479.719225,332,20
"ZNF311",0.0119748138175867,41.3932337349398,66.7971,2.39485641061659,9.92860577830013,10.046025,31.9089,57.31535,97.44525,332,20
"ZNF347",0.706404054603621,125.753246385542,119.087135,4.23590128651486,15.5995967390478,75.1577,75.357725,165.197525,162.8633,332,20
"ZNF273",0.521304096819761,197.693147590361,177.8087,7.53454261428368,15.8468374326402,98.496175,125.478,248.704425,213.919825,332,20
"ZNF84",0.0244050678301942,611.735690361446,807.548925,19.5225751364193,141.968267825802,363.795725,561.8768,766.99565,846.23055,332,20
"ZNF667",0.800846921592149,59.5453162650602,64.739045,4.88617583411144,21.2131015046294,4.336225,1.601725,82.192075,90.03335,332,20
"ZNF649",0.469693832806235,185.442051204819,161.039875,8.16017638592453,22.2162012134481,91.42255,71.68955,223.7388,179.34315,332,20
"ZNF248",2.73706396773932e-05,277.694138554217,429.446125,8.08820554815204,56.7971319856358,172.629075,244.0736,343.44215,511.0173,332,20
"ZNF544",0.46095603694991,616.342829819277,571.562485,14.6818301948871,40.2203489203873,447.085725,445.83625,735.215675,646.33485,332,20
"ZNF251",0.00178979752324204,366.75128373494,553.98597,13.1596437249875,106.829812920661,208.241075,243.005,452.211075,605.040525,332,20
"ZNF607",0.852880492010418,204.509438253012,210.90646,8.38448139515305,17.7266482421543,116.56235,167.8671,248.846275,228.3378,332,20
"ZNF334",0.0444634646271553,109.786387650602,206.498925,11.5218639012648,39.4469485417853,8.7327,72.54565,123.759725,303.135775,332,20
"ZNF485",0.00308417667096184,68.3533370481928,94.110995,2.05953973870772,8.45038875596693,42.959175,64.03545,85.5785,107.1616,332,20
"ZNF192",0.698490341559558,193.575083433735,180.421625,7.93576880889068,42.2934170042037,89.7288,28.22275,266.315075,304.611325,332,20
"ZNF442",0.812918710579254,21.8429620481928,22.71304,0.880497508644333,3.20655251659867,12.124825,12.119825,27.80545,31.961325,332,20
"ZNF813",0.100969257970772,107.130059036145,66.545685,5.98882448968314,14.4787966154146,41.28415,22.889875,132.305675,108.32125,332,20
"ZNF26",0.157484422850759,267.308930421687,325.74579,9.13645182856546,73.6549134287434,179.2011,185.29325,315.980925,347.804325,332,20
"ZNF69",0.0022135961098938,127.707943072289,216.57541,6.55353340782922,44.9201000932421,42.4505,98.197725,171.701475,255.830975,332,20
"ZNF583",0.52724642012279,57.5618740963855,51.856645,2.18864493665868,5.17776731661679,31.016925,37.4463,70.963225,63.482675,332,20
"ZNF568",0.208322434787224,89.3336725903614,70.60891,3.61073849951037,7.97789661241047,50.4972,54.084675,109.28585,82.57045,332,20
"ZNF480",0.0152168254112985,483.002689457831,636.563235,15.2742264813471,37.3334093204692,308.7657,536.1778,590.58515,753.61655,332,20
"ZNF587",0.391180493110316,685.76810060241,760.620005,20.7177800704105,89.0982549243044,420.34215,525.039975,847.873025,813.630325,332,20
"ZNF808",0.00209891197967804,184.157085542169,241.5406,4.37598810279698,20.478816224852,130.998,177.9952,225.52915,277.620175,332,20
"ZNF43",0.0272925754188249,390.518700903614,551.13781,17.1255992469641,80.07962102421,156.32275,350.714725,565.492,648.20975,332,20
"ZNF28",0.0657419151232392,440.169337349398,338.717385,13.3410192496886,31.7516399576407,279.848225,227.1093,559.314075,437.703,332,20
"ZNF627",0.164459806835114,315.343265361446,366.349305,8.77522826386103,31.9460895314372,197.545675,272.90875,407.709075,447.198875,332,20
"ZNF789",0.726183900887777,108.4274,114.915165,4.27665808181476,25.7692061562667,56.629275,63.698475,133.903675,103.392575,332,20
"ZNF534",0.834093753202767,7.07981897590361,6.78009,0.342409772491948,1.27270376077033,3.958075,4.009175,8.318625,7.898575,332,20
"ZNF525",0.438885210622924,304.813631927711,276.75351,8.78227404969293,21.7702009160602,194.414125,187.66955,379.3399,347.50485,332,20
"ZNF814",0.00140367507164041,299.966129518072,473.133865,12.6620838818667,62.4151584907145,162.485125,272.688225,368.9088,534.700525,332,20
"ZNF551",0.876019779901388,119.277029518072,116.52563,4.13044927413615,21.4904739873166,70.5965,57.050075,155.613075,166.06395,332,20
"ZNF805",0.316299638197344,331.566562048193,361.28641,7.06377287529762,28.4415329517738,242.19585,281.017225,395.4801,408.12995,332,20
"ZNF468",0.629373922184041,518.809877409639,485.009805,16.9752146279964,41.7196517952691,290.914075,284.63095,666.116425,605.136725,332,20
"ZNF616",0.238507569894651,172.263309638554,197.463155,5.12680229475091,17.6896987418659,109.684575,135.10925,204.00435,241.2651,332,20
"ZFP57",0.0526347371470608,37.0260822289157,127.73635,10.4374636037118,79.4048290149195,0,0,7.1979,1.70025,332,20
"ZNF155",4.94861290167847e-07,178.484394277108,295.9586,5.18259488734625,36.9309161227669,116.743825,224.2405,218.5427,287.64205,332,20
"ZNF425",0.032485525714148,55.6312906626506,75.469175,2.22670638016432,7.03970702536269,24.808725,51.013675,74.751725,91.57775,332,20
"ZNF611",0.361436221014072,170.420162650602,191.89386,5.48749094087242,29.7598543455498,96.401625,117.605025,218.602775,266.276125,332,20
"ZNF254",0.903343114004604,402.733056024096,410.73037,15.9814014620263,37.1451948719581,176.9198,279.815125,546.95805,560.7611,332,20
"ZNF625",0.665743546587655,20.9753370481928,19.521405,0.811331124598215,2.47192705463694,10.31605,12.11685,29.333375,28.1637,332,20
"ZNF845",0.13322600424362,216.450629518072,183.762145,5.26248526749225,13.7012036213928,151.693525,142.198975,259.6206,206.706775,332,20
"ZNF90",0.00903377047194098,348.765078915663,550.09807,17.1679744831572,130.147717159267,143.713,271.2052,487.030725,532.105525,332,20
"ZNF788",0.0751560575969964,66.1948578313253,39.154075,3.69549439967704,6.21775790102694,17.57575,24.0184,94.08705,42.608925,332,20
"ZNF880",0.925829924373352,145.77073313253,143.224385,6.59686714438918,19.8815011056844,54.79405,70.083125,198.3477,202.5704,332,20
"ZNF630",0.0500058647527482,69.2834015060241,92.541005,2.78623828871276,13.5908702886794,39.3516,55.0697,86.32455,105.0736,332,20
"ZNF844",0.434181579606937,101.820265662651,90.49281,3.41939012690148,15.9798042442178,55.958575,47.2322,134.68275,108.658425,332,20
"ZNF717",0.228846229148193,36.1795659638554,43.35112,1.39946081063321,6.96983431416981,18.501575,23.65605,47.1465,52.117175,332,20
"ZNF492",0.0327012856667571,20.3679129518072,3.25052,1.95536904193671,1.2311417995546,0.4434,0,24.08755,5.010275,332,20
"ZNF688",0.0874856924127037,275.472285542169,357.386065,11.6293095660225,24.3021355768466,159.4685,273.195475,318.2273,460.368875,332,20
"ZNF879",0.51893362766751,53.6161912650602,60.98883,2.73374065620485,10.2139527384489,16.3159,33.201475,73.146475,78.300925,332,20
"ZNF737",0.175999584419483,806.137221084337,1226.32428,72.934541111837,360.806462042489,83.95835,274.771275,985.164875,1344.451575,332,20
"ZNF709",0.050483778735382,68.2530406626506,86.314615,2.2078720627045,7.85938935903813,38.733625,65.496,92.121125,104.9639,332,20
"ZNF585B",0.548889405318572,63.9329313253012,58.611325,2.13013315936879,7.38507158673879,38.66795,37.939675,81.858275,77.5559,332,20
"ZNF324B",0.375577722830659,150.10535060241,165.69005,4.2655403735152,9.97015817249155,103.5238,140.0097,177.47175,180.821675,332,20
"ZNF564",7.77195036838485e-06,222.295263855422,323.1133,5.31079450952396,20.3481558258068,159.548675,257.237475,266.929725,390.036375,332,20
"ZNF674",0.319927961570163,53.7806180722892,48.877955,1.17430213118525,4.70829391412238,39.45805,37.0387,62.467575,60.70085,332,20
"ZNF432",1.89918463735506e-05,218.78495,970.780295,28.3542780573254,538.588054461609,65.018575,103.67575,158.04615,673.096175,332,20
"ZNF10",1.56672153106552e-06,183.415515361446,407.495825,7.5058266796155,142.289642233712,88.66135,153.8566,247.038225,318.676425,332,20
"ZNF486",0.445399813791931,246.573538554217,308.41724,19.2343286420013,82.8589614014426,20.968125,61.091,350.4689,362.7864,332,20
"ZNF225",0.425504091944684,61.9544840361446,68.072325,1.80382814258668,8.97890522706555,41.162,41.078225,75.239625,84.761725,332,20
"ZNF350",0.0218834060336681,278.459024698795,419.85655,12.7529328735355,135.942270901085,143.636375,180.99115,302.092425,379.9657,332,20
"ZNF253",0.0601780227342362,196.044743072289,260.086765,8.23735602444622,20.4816746008902,88.0065,182.504175,260.45245,347.28955,332,20
"ZNF878",0.0824937316122532,9.64476265060241,6.348955,0.461213249678184,0.848652791176915,4.378425,3.063875,12.4053,7.991075,332,20
"ZNF727",0.83194133245199,6.07856475903614,5.567,0.578151800454529,2.03709339846081,0,0,7.803625,9.98595,332,20
"ZNF578",0.816317610152646,34.1426195783133,37.28875,3.23429602689395,12.5462153598385,5.995925,6.32715,35.041075,47.55745,332,20
"TRIM28",0.395320070991012,9036.99708945783,8163.8008,247.871998475645,722.631285701135,6518.492375,6619.462,10497.198525,8808.5817,332,20
