"gene","2-1","3-1","3-2","4-1","4-2","4-3","mean-1","mean-2","mean-3","mean-4","SEM-1","SEM-2","SEM-3","SEM-4","Q1-1","Q1-2","Q1-3","Q1-4","Q3-1","Q3-2","Q3-3","Q3-4"
"ZNF333",0.0990921599914116,1.85972497753761e-05,0.0317328919545187,0.131738603988974,0.958033560186225,0.371036710318546,220.306087804878,169.566857142857,103.417656666667,154.467793333333,22.3080330786154,13.6849244883082,8.17293436277746,12.7538356678499,132.8238,107.5405,67.196575,134.4618,278.8702,225.505525,126.23835,187.50035
"ZNF382",0.998164625397728,0.555141005443678,0.651079438171266,0.998255850638364,0.990927768371723,0.652489574710952,29.7033829268293,28.5030738095238,19.6925666666667,31.32516,6.39049763749968,4.56067598216515,3.91111861748115,6.31887499929717,3.1026,10.494575,5.22355,17.64685,44.6999,33.8652,26.205975,38.81335
"ZNF577",0.307519216574805,0.00101362648250236,0.106841890152431,0.0247424916861285,0.378410178617358,0.997175975311471,325.906846341463,223.59009047619,77.23085,94.1237933333333,59.0915394755896,41.5150432430125,13.51718099239,13.970623347321,100.7771,82.824275,37.249,57.2894,429.4389,252.206925,95.0043,113.9511
"ZNF75A",0.133461996608309,0.0172775031975151,0.747481306013073,0.22564215734522,0.987466668704181,0.970615221350239,321.601429268293,245.388147619048,207.244286666667,229.575533333333,31.2071381362211,24.4273613533675,20.9999633595404,24.4105093749718,183.9586,141.890975,123.8495,167.3581,413.9659,321.404775,288.920375,266.87825
"ZNF496",0.62836263993979,0.721784792461661,0.999958441001696,0.00202351018969804,0.0294754344977013,0.0385647078986586,240.034546341463,273.690564285714,272.20431,381.5103,15.7300448479006,19.3002126629205,25.431196640698,44.4911146095584,169.3672,197.448875,193.169875,248.3061,295.0296,322.776,307.99515,440.13765
"ZNF2",0.973860742323789,0.00504262831113889,0.0159925127448497,0.859022934530575,0.963176567265471,0.266118896950674,126.462409756098,122.51730952381,92.0864933333333,116.420313333333,6.67346640539325,6.29522488796423,5.71542111642217,15.5103391194662,102.1004,92.965525,73.5315,86.4486,149.6197,139.821425,104.152675,118.85555
"ZNF589",0.998310443553686,0.290984131396144,0.218195414201934,0.989325872436974,0.97205013927187,0.721111069084229,239.237992682927,243.664747619048,188.043176666667,227.889653333333,22.9620097179292,18.517769835885,15.5120563946061,24.4424354663552,142.3916,166.1184,119.162625,172.7154,287.8263,308.382725,237.9927,258.0116
"PRDM9",0.999965250932282,0.281470375391282,0.297487131298874,0.999972093447062,0.999999710936498,0.550878485337555,0.524782926829268,0.900942857142857,16.6328033333333,1.00534,0.195813981068097,0.255288007840305,14.1041898124819,0.641715770178074,0,0,0,0,0.3752,1.36085,1.4734,0.38155
"ZNF12",0.367270419606898,0.032034337517991,0.568713229930298,0.0210439533142274,0.303914212797041,0.902974168883061,826.097773170732,739.440504761905,664.42301,611.941646666667,49.9348641601645,33.5665543978602,34.4882114102937,33.3080594967299,623.8161,609.1711,499.721575,558.19395,934.8823,849.282,808.5205,651.4698
"ZNF202",0.229255274915685,0.0158531251540249,0.574123811095728,0.508672296768113,0.999999999933213,0.765616255083815,322.850670731707,270.914502380952,232.86198,270.935726666667,26.4489696289109,15.3356905563818,15.7292486602766,25.3672660190244,196.0997,202.975,170.5087,215.7106,391.4432,310.570075,274.016575,308.37675
"ZNF3",0.0249953890404243,1.13663039813527e-06,0.0216410792476547,0.000332582208115273,0.162448198341286,0.996367058094705,881.55953902439,721.161488095238,543.3874,560.901213333333,48.0303176863843,37.3174734230574,34.2190617574716,64.2586362661986,711.0187,585.77725,398.703175,392.01605,1034.4474,833.71825,633.369025,623.6072
"ZNF606",0.0860099297774227,1.64114544242144e-05,0.0341345535165202,0.000283889964013295,0.0675679118565271,0.992077455378658,361.202673170732,273.145626190476,162.412403333333,147.352473333333,36.0271249964022,24.4586664990712,18.1975187316688,18.3476203510258,206.2837,173.6251,109.10905,97.30595,456.9184,334.91385,199.784175,198.4124
"ZNF91",0.381169711930099,7.1007958224456e-07,0.000317830876420344,0.00111423167817359,0.0410031959903766,0.929343351954977,601.786980487805,499.911247619048,210.648876666667,266.34158,64.8519076851843,37.7466536705959,30.540612041809,33.7289562457728,314.9859,325.424025,119.962075,155.72685,742.1772,656.81435,255.869175,387.63605
"ZNF226",0.621789214292218,1.40913576259782e-05,0.00102235388512495,0.0116690764451859,0.114735406987917,0.865281762926267,459.270919512195,403.102702380952,207.8674,259.743526666667,43.1510782489809,35.0432109612151,17.7391422395313,22.1200882271888,272.5118,262.9989,135.37965,191.2804,521.2567,476.516225,239.5233,303.26595
"ZNF229",0.722825842261027,0.16302339016307,0.667341502966906,0.310003673632207,0.762575389437507,0.999875860779781,269.578392682927,212.934978571429,145.879016666667,140.411993333333,47.9159572908074,42.1354666653682,23.1601567549953,34.9668885404171,45.7315,27.854525,22.65175,49.1677,379.8638,301.6479,218.133475,159.51735
"ZNF180",0.563134369679379,0.00385558310473488,0.103872289558865,0.171250676453928,0.678834021208641,0.906848714200009,240.337904878049,213.301461904762,161.345533333333,181.48988,16.3632780718368,17.1302170808806,10.7367243418814,17.436755016249,165.1494,141.761475,120.20935,130.32195,318.0753,260.1036,185.0986,222.5217
"ZNF641",0.937517696182687,0.954239580375008,0.716674532203261,0.166067564960342,0.0634340051198614,0.389180469061212,103.473917073171,96.6895904761905,110.109736666667,136.802233333333,9.42111336435278,6.74139662901508,9.22637016120128,15.804250140295,64.4637,67.261025,76.936575,99.36355,130.0132,122.781025,133.89685,143.29675
"ZNF610",0.982493163528076,0.000634325082759624,0.00199040105781911,0.0258791339167893,0.0518092928286626,0.989347692388074,112.879975609756,106.229923809524,34.5427633333333,42.61868,15.7709441573767,14.1021482203022,7.65745581256382,10.9575891154517,38.1048,54.758175,6.96135,14.83475,147.8002,115.97685,40.52315,42.57425
"ZNF528",0.0986774986575706,0.00706077182831222,0.644128796269466,0.0466331819215301,0.780361383045385,0.999999433228083,410.523956097561,265.709580952381,185.946656666667,184.902673333333,69.5736248176144,24.3305198731338,30.8264472748166,32.8227002274696,132.4793,178.488475,74.960325,71.3986,565.8881,319.338575,272.298575,238.2632
"ZNF701",0.538457041526203,0.0118690907028259,0.231245330131345,0.210317909440509,0.759104271777005,0.957857829263801,166.317887804878,140.522730952381,100.63661,114.61206,18.0094286437201,12.2877869674096,10.9601799819817,16.1582822293997,90.5768,92.0383,63.6816,58.7772,201.867,169.7518,147.753975,143.50005
"ZNF283",0.993585136647872,0.182012957752922,0.278126490910352,0.399220140337429,0.51209936979028,0.999967106854632,73.8843243902439,71.8105904761905,56.36554,56.8762133333333,6.15031118108806,6.63793011947573,3.85165571768519,6.51104891532822,43.482,45.0864,39.370525,39.424,84.6304,79.920175,74.1543,70.23615
"ZNF558",0.000168669431950597,0.000102140903351478,0.958042257226361,0.00530547215910881,0.996175401189704,0.998223358991885,589.416419512195,315.548564285714,280.95168,296.457153333333,73.3911504171988,22.6590089323182,18.5312455574197,32.1754804169985,329.0548,234.1788,220.478525,252.5493,673.4813,361.072575,348.212375,333.5904
"ZNF597",0.714277675135723,0.140916931935388,0.631034485623541,0.427742473087327,0.875376761528304,0.997647598885174,43.2411975609756,37.8665071428571,31.2693366666667,32.6389266666667,4.09873438196875,3.39950694676224,4.10079064349562,4.38228467310599,27.4419,21.803025,11.66195,29.269,57.5251,54.206725,48.241125,39.76035
"ZNF30",0.234136453960775,0.00370649373752796,0.295868503616318,0.229581692834609,0.951731033168848,0.840458183723987,92.8474780487805,74.0307047619048,54.9959366666667,66.8373066666667,9.31933455667048,6.07565988302059,5.07297654364791,10.7828493031978,49.665,44.8813,37.60065,42.52155,124.7325,105.77495,66.85755,75.0023
"ZNF354A",0.617718993314248,0.840163033663765,0.992062423500845,0.787509201836586,0.999960950417508,0.993867213194389,287.404275609756,250.566214285714,259.896763333333,248.58912,26.4213865284067,19.1872566676217,21.031738005384,30.5685154485386,172.6654,185.92995,171.5672,171.31925,369.2069,263.989,354.541425,306.47545
"ZNF764",0.650737440598498,0.0334510055285244,0.326509064314567,0.456416960054936,0.922536740352699,0.901120360398946,191.951609756098,170.195533333333,135.53163,154.08466,12.4617058168839,15.4118044225465,15.9913152657138,7.8312574109982,148.4081,125.404675,95.3601,133.48425,210.9675,185.99405,145.511575,177.6327
"ZNF747",0.407972868326498,0.146552642285247,0.888341839573222,0.700435434994011,0.999958655707654,0.934446023043741,261.321592682927,223.395383333333,204.23781,225.017786666667,21.91528137726,13.6579164529146,20.9884625958838,13.3791409848347,173.5814,187.767025,140.30895,185.6504,281.0937,260.14275,216.952775,269.64325
"ZNF778",0.029178273438993,0.382341869630058,0.766193597063337,0.908359914520493,0.515503304968343,0.938878236885818,70.3777390243902,55.1443357142857,60.8791133333333,65.3853333333333,4.82932692583764,2.69970295363629,4.0778017545369,7.04845000058383,50.7553,47.05435,47.968425,44.9334,81.1674,60.7123,71.697925,88.76065
"ZNF212",0.202505087378967,0.00689215834338586,0.441204626480888,0.0216110209134545,0.450850436145744,0.992508123886056,505.978431707317,447.812064285714,399.777076666667,388.016406666667,26.1199517114461,16.3711368536547,22.0238922664997,32.7978632444532,410.2027,368.497575,316.1546,299.78275,613.0621,506.579525,500.42285,462.30535
"ZNF282",0.00191825388172406,3.94842695611297e-05,0.53704171387479,8.37176769508119e-06,0.0829513905706659,0.58739292465169,1370.93266585366,1121.90808095238,1023.00365666667,899.90872,62.7668963259083,41.0115766888168,44.1156690743643,57.9862360165691,1130.3234,974.163575,934.383175,790.80015,1560.9756,1270.16065,1156.3695,981.10655
"ZNF160",0.0215001807479585,1.02399657150309e-05,0.0886563334573955,0.00761801281706864,0.66165638847547,0.896919375618184,844.702458536585,622.695764285714,426.502573333333,503.208193333333,79.3453412406359,34.3564312324355,43.0978464338498,66.1320602482275,515.5642,443.12585,290.730475,357.88065,964.8426,734.7931,591.596075,542.81
"ZNF415",0.740291806250361,0.000883685495973507,0.0175305154021428,0.134945449025731,0.474658755095944,0.811987599514166,211.645482926829,188.240780952381,113.278046666667,142.680066666667,21.2719009432006,11.5526229813137,17.3484684243239,24.9713829466083,84.2145,140.904325,22.617775,91.77675,277.9819,230.16,192.357125,144.1411
"ZNF439",0.0549334260979197,2.0653957232275e-06,0.0144125678723273,0.00289670073973924,0.327631999164995,0.899829302892791,373.731873170732,240.929995238095,68.7751066666667,120.372053333333,56.2455867420889,29.6754141429265,9.66426898674966,21.8002976802652,120.9302,97.5719,22.9374,35.72775,473.249,328.94255,108.2234,187.27045
"ZNF440",0.000445747971706156,1.0564249475209e-10,0.00189908927157412,2.05616379478357e-09,0.00101339669266154,0.810449835133127,1152.66477804878,754.392221428571,363.368883333333,238.598413333333,102.748189642336,58.2644991075102,34.3612596973973,32.7569633931748,697.6136,488.76235,252.89915,136.60065,1485.6837,973.4899,452.011375,354.7651
"ZNF562",0.362515384365512,0.0856048047368912,0.808377418518934,0.000475838941955242,0.0232506057021854,0.167400469858929,705.73553902439,606.505573809524,547.505153333333,366.284966666667,58.6222259067957,40.3038199935991,31.003337307402,30.7316609207177,474.3177,455.36995,426.428475,284.84075,795.11,718.667075,667.353025,410.90455
"ZNF561",0.00138348177404335,3.59919782733087e-06,0.269113501496178,1.47998544608452e-06,0.0369351038596484,0.620080514791717,1207.91800731707,879.710169047619,707.57065,555.812686666667,79.351571027863,63.9568472245049,42.5183877492606,47.8077073563746,837.9147,628.5311,540.67545,419.5269,1384.6154,1087.147475,801.0166,620.19845
"ZNF584",0.585401354867879,0.729659946192237,0.999309076768651,0.990134788821994,0.925733708294198,0.96004971794205,223.522665853659,194.829357142857,197.8952,214.040693333333,22.2398696567009,11.5022448236818,13.6564214341808,23.6564260917418,162.1662,146.69625,148.596575,171.66935,267.8041,224.560525,231.072625,265.6077
"ZNF274",0.068896441897787,0.225785099029509,0.985793628294561,0.259511128597845,0.999977121765062,0.990675718655803,613.958251219512,446.255938095238,471.726646666667,442.555066666667,60.5088733638115,39.2709638300733,54.3492666781918,52.6303228143314,335.4298,274.484175,291.6475,353.13755,700.1876,598.210875,559.0254,484.46395
"ZIK1",0.471303262026855,0.0995405450502725,0.750631464967899,0.471861576531338,0.978985714244863,0.981414401016681,147.019407317073,110.556535714286,83.2089266666667,96.9339666666667,23.6591138101205,13.5633463971354,17.0775272050942,25.8096930833778,47.8943,54.37515,12.7008,27.3899,188.0981,144.44325,119.682725,132.09945
"ZNF540",0.999077965774821,0.103698841373064,0.0754816506563462,0.716936809006377,0.653654557893725,0.880911418817771,42.5905634146341,43.7595904761905,21.1147033333333,30.2062333333333,7.34466979031829,5.95360254071406,5.7666564913899,6.52566452877856,9.6424,18.15485,6.434875,12.47125,58.1395,58.3491,19.52605,32.18215
"ZNF570",0.018449962875578,0.531806021290711,0.000446687903541965,0.876342059513292,0.491772408924624,0.305939158412806,45.3206195121951,68.42955,33.8142733333333,53.3415666666667,5.01839401115271,7.39335243487989,3.9222520021525,5.68058899316801,25.7131,42.98505,20.021575,43.09375,59.3091,75.0485,46.26075,65.9226
"ZNF57",0.0397885459651388,0.000711285690398022,0.434929837058286,0.000987223018142469,0.225364855407844,0.902880645070825,158.389748780488,128.876573809524,110.861376666667,100.056586666667,7.6630579975566,6.36943983201409,8.25015190106718,19.9639098364616,127.1332,99.2214,80.8188,64.3483,180.7631,151.437625,132.722425,96.14455
"ZNF556",0.996538541787922,0.780764068745705,0.661990536576679,0.832329057903499,0.74699181086259,0.999741788916584,13.3123658536585,14.1838238095238,9.09465333333333,8.56878666666667,3.10520580227904,3.23079795228843,2.89989201054082,2.85304266896583,0,0,0,1.53745,20.8459,24.295925,9.698375,9.21465
"ZNF554",0.0643136011282063,2.90149190057543e-05,0.0644495972215262,0.00558361314123101,0.412691587358034,0.974977892909759,143.334441463415,107.66184047619,68.83399,77.4538333333333,15.2793272480184,7.09682297083761,6.17823124913977,9.66617993295459,89.5942,74.957175,40.8903,53.94435,155.093,127.458875,85.758975,90.70165
"ZNF738",0.933210865061435,0.000410823715408348,0.00269843858290997,0.0137243305181352,0.0447215908996501,0.997526441492962,452.061873170732,413.302766666667,159.387123333333,177.265493333333,63.3326343235581,47.4584997492505,19.4921730565377,22.3329023287646,221.1465,223.50195,78.78,117.0801,504.084,479.0861,231.106225,240.11115
"ZNF596",0.00019807802533478,0.000100060954973391,0.947247651880333,0.0470526341435434,0.95826711603348,0.80920340520362,67.330112195122,36.0604357142857,31.7317533333333,41.06904,7.56929790129193,2.82555307308379,3.61464503085992,8.97216632929597,31.7959,22.572325,16.4528,17.15405,98.0313,43.179075,42.866275,47.7981
"ZNF621",0.189670197662541,5.79603699735198e-06,0.00614922295213827,0.122703261618121,0.871049871134629,0.280937392462743,695.935121951219,583.83760952381,381.47579,525.57852,52.239640244858,36.7353063163658,26.3799407225752,53.1187447827728,484.2556,432.509775,295.847,386.8868,771.0154,678.877675,458.37425,589.84595
"ZNF680",0.96730752664038,0.00195463634477056,0.00743480076211689,0.00162651141195791,0.00486050525973203,0.869678607429465,349.825719512195,332.59695952381,199.454513333333,158.248466666667,35.3728636534195,25.5899710959459,20.7391090749663,13.1301544083354,200.7192,217.781875,119.85945,138.1328,435.3488,412.1645,265.381625,197.54395
"ZNF483",0.956997135447002,0.544817506764496,0.819633286536459,0.0927579665621538,0.199123952801371,0.609278381128369,6.89776829268293,7.68062619047619,9.14209,11.8703466666667,1.0568983907506,0.815955193987604,1.59662520786779,2.07941708500625,1.8391,3.502775,5.6817,6.91075,7.9302,10.93025,10.873425,15.27555
"ZNF417",0.232479604129049,0.0236724605920622,0.658413980050836,0.331172114599193,0.989508040714603,0.939540941274571,169.242758536585,135.674907142857,113.548633333333,128.151053333333,18.5299134642847,7.78853083864937,10.4172770316854,13.6710074253017,96.7899,96.8938,66.5611,102.16215,203.271,165.365025,137.469075,139.3671
"ZNF791",0.366240294142779,0.136244137398582,0.901141899559625,0.428407505938401,0.986825896184449,0.99711829293947,199.085207317073,177.311071428571,167.283696666667,171.15026,10.108265000155,9.44230785051484,10.7905292613546,13.3213690328799,146.7607,120.998025,133.95725,145.26645,239.5434,223.471925,192.770225,191.2405
"ZNF519",0.94130783726715,0.173945549312848,0.415061890504065,0.351437805642815,0.598581896964356,0.999997455628317,68.1992902439024,62.4409404761905,45.4161133333333,45.1363666666667,7.45567815265229,8.89896258885889,4.98765964150864,8.4366232562485,34.6977,27.56065,27.735175,24.8611,90.4922,69.204925,53.564325,48.38515
"ZNF25",0.0564210024899278,0.317896322287243,0.000466922874265419,0.76848752350867,0.807027038758323,0.12107774719106,154.596407317073,192.628604761905,126.597186666667,174.368353333333,10.0595998821853,11.2953950831026,11.207379535524,18.8382404068044,104.652,140.095825,89.150075,144.73205,195.4798,245.53475,154.9283,227.41315
"ZNF77",0.0717461342765071,6.86204541550106e-05,0.0960113936610621,0.000186858495584974,0.0593887902361723,0.91611069278626,125.03967804878,99.4421785714286,72.98355,63.2658333333333,10.186954256295,5.8481448874538,5.93851337012805,9.56314656428355,86.3477,69.399,53.71905,44.34045,149.1802,127.216175,85.11965,71.0469
"ZNF169",0.348890183473097,0.85497744440888,0.88787412099013,0.820984132247589,0.986333782625279,0.996106422990426,66.0542317073171,53.5077857142857,59.4525466666667,57.03386,5.7361226119084,3.86359427029016,7.99200434311886,7.43040955614029,39.5662,33.342775,33.27115,37.53695,80.9195,70.587575,69.4729,66.3117
"ZNF613",0.618384685751973,0.0249048017734118,0.295606857366134,0.14447554381775,0.586296225282244,0.999222246804722,233.104731707317,180.257947619048,96.7305566666667,104.835266666667,47.9827873457533,24.1957927940657,8.85550793600307,7.82240768939533,103.5347,99.98405,68.932125,87.5699,271.3672,195.0839,113.254375,125.1149
"ZNF404",0.995240164130569,0.086573556374399,0.136778266887961,0.2597246017215,0.342738560341134,0.999950966237551,72.4780707317073,69.5845333333333,40.8161433333333,41.71678,10.6584123380699,9.37030480323539,6.43591195169315,5.81294666349913,33.1936,29.998,19.3975,21.8915,73.2738,81.108075,52.038075,59.4858
"ZNF135",0.99977757791764,0.267948326734896,0.229393742199943,0.534398112342626,0.492829304894199,0.999660365841256,90.6604292682927,92.7048714285714,42.7838466666667,46.1758933333333,25.2826108067827,13.0832062114932,11.2067724480608,12.1347913725409,4.0764,21.1585,8.03875,9.1593,111.3024,137.966075,54.1056,91.43705
"ZNF620",0.510503239592122,7.42769967754242e-09,2.64052840937001e-06,0.053096632396493,0.395392516293633,0.0602092014447246,75.2797951219512,64.9146023809524,21.4999166666667,48.7546,7.4278143377886,4.39909223270974,2.79496317787553,7.95382519425477,46.3918,44.38145,9.191025,30.2527,89.6811,82.2094,26.640225,53.9681
"ZNF619",0.8170021799352,0.320626716407792,0.0605127807771444,0.996496814206559,0.827901794768517,0.691523050032113,49.7643243902439,54.3018023809524,40.0523866666667,48.23822,4.22794143420536,3.73568120807856,3.53901822660561,4.72950914821683,30.9579,36.60315,23.766125,40.74645,72.9572,66.508825,50.223425,51.54925
"ZNF354C",0.910867169881787,0.587870997015898,0.91140312734415,0.995524373515847,0.994490140386867,0.881748626987454,19.4436170731707,22.36745,25.54383,20.8564733333333,2.85111238753874,3.06910764192944,4.2642395174533,4.73489775984019,3.2558,8.216575,5.9765,4.3171,29.1971,30.53785,40.8462,34.9351
"ZNF114",0.549293431485486,0.00970993167737599,0.198377984212341,0.287330152080937,0.844837272366019,0.888138572762301,24.5795365853659,57.5253047619048,111.353973333333,85.4803466666667,8.18098826321955,18.2449170954495,29.321497619803,27.7111880512527,2.4773,5.687525,14.090775,15.7522,24.0449,28.652575,135.6201,109.87385
"ZNF454",0.50995922412938,0.999999967053938,0.578484987110822,0.814915252463041,0.235216428660566,0.83679573549097,7.50715609756098,11.0274666666667,7.49465333333333,4.43483333333333,1.80939009386282,1.68220073749456,2.64948737884964,1.03969203524829,0.8741,4.016975,0.9531,1.5254,7.7657,13.940675,3.966675,7.02825
"ZNF543",0.231546493279539,0.0380360601999152,0.764227913613449,0.420894261995973,0.998833880718128,0.933218062490247,147.657217073171,120.594566666667,105.516393333333,117.70918,15.2137123482066,6.24671496273553,7.28133274703422,11.2660477103561,90.0474,83.612075,76.436925,92.6426,163.4241,144.2747,123.1688,140.99495
"ZNF354B",0.136371613634876,0.311284973055096,0.994168303702889,0.0420093367911683,0.693900735954741,0.607052405510656,122.538014634146,94.0108333333333,97.6522433333333,74.34006,11.7002336576213,8.67335530910741,9.5441486396046,6.84832473060313,75.6132,60.293425,60.16585,59.62315,162.4714,106.83195,134.7462,84.5821
"ZNF223",0.0424756542580702,1.17224562001805e-06,0.0130515807776824,0.000265293360769081,0.105476473717507,0.998654068673036,195.544887804878,137.830657142857,65.04987,69.89552,22.7344746164992,13.6016279310183,4.51226826316965,9.82655787889902,99.6589,78.591875,47.276475,51.6805,222.2784,165.858125,76.835725,81.937
"ZNF713",0.935993869502437,0.906492157933343,0.61742637795886,0.949050664828357,0.76683142254963,0.99999999286002,44.032087804878,37.5170928571429,52.2338566666667,52.2771133333333,5.71075599198052,3.46226838321563,15.8315352726342,10.9691204735313,23.2936,23.641675,13.698375,19.5084,52.356,46.2319,54.185325,67.6975
"ZNF552",0.465788383555553,3.22822796824385e-05,0.00440979220621429,0.00305815392139197,0.0658153002601802,0.995933142580603,651.558775609756,508.463971428571,141.325996666667,173.205826666667,108.531623012028,53.382920412698,15.6535600130607,39.71273919263,286.0412,259.1765,87.4372,97.6462,639.9482,680.380875,169.4248,159.5862
"ZNF154",0.112157575913212,0.771397780443503,0.0148500630121996,0.118056892846445,0.933301570318878,0.0246809911094102,20.0910853658537,30.734919047619,15.1437666666667,34.5696,3.45033634296957,2.98616756575925,2.5416547836632,8.82464404881499,9.392,17.543025,7.1233,13.08975,23.1214,43.62865,20.551675,46.3464
"ZNF571",0.975544424390117,0.000512521105198616,0.000108361760678521,0.0801402991577425,0.0366771657776825,0.864889327680184,104.713192682927,109.710454761905,51.5348266666667,64.9534,8.24215964249188,10.6298336665198,6.9103817403461,10.3797287361151,69.9538,72.235875,30.78975,40.5196,129.7674,133.379725,60.267725,77.19535
"ZNF443",0.0047579248194568,3.20887760807409e-11,7.83330248929071e-05,1.55931986656199e-07,0.00390695541353836,0.999304875319381,190.240365853659,134.671173809524,54.2724833333333,57.1949066666667,16.6295008633172,10.9151601030868,3.65214911975421,7.45116503687889,117.5476,80.893925,41.45595,36.89685,239.2864,166.569775,67.160975,79.9443
"ZNF792",0.929406603708433,9.66922516365543e-06,8.90820590561114e-05,0.174029001733436,0.372678519294499,0.248167934743505,162.01933902439,151.7969,69.3408633333333,114.533566666667,13.2036206462714,14.7024706465013,6.42372962902874,12.6255186463677,107.5147,92.527025,39.82855,84.07095,211.8621,185.705725,89.47635,140.17405
"ZFP82",0.513605383875445,0.431520665044715,0.030564196620499,0.92111660155138,0.982261815916337,0.299835061415829,74.4243804878049,90.4044357142857,55.2369466666667,84.4960933333333,8.53449150110334,8.5126538999555,8.40763380761552,13.5796473603434,37.0861,53.506075,25.017225,60.1572,91.9261,119.06105,76.468625,99.60545
"ZNF707",0.977735334874417,0.323322337112521,0.162686058795628,0.999918837234317,0.984553962433198,0.602401799276924,296.897663414634,308.271023809524,244.140593333333,294.539893333333,21.4911850811962,23.3600214674991,14.078676238264,29.0489056641504,208.5661,203.530475,199.796675,221.0864,317.757,361.7604,285.621025,331.86605
"ZNF746",0.746794817294554,0.597097725775903,0.135045749023815,0.467559961601506,0.130698350291502,0.971411352268128,495.528804878049,451.610228571429,555.25519,582.950053333333,23.2211182666935,17.8065241516952,47.8861674833645,84.1735641948575,393.8389,379.015,405.10215,416.1761,566.0047,499.3872,661.703025,539.7328
"ZNF678",0.841124286899884,0.205549706863934,0.0351968239473462,0.791438082302521,0.42136312980626,0.927848098089134,43.8482829268293,47.8850571428571,33.3448033333333,37.6483,3.31476849268856,3.81848679250906,4.01069044840544,4.38398553432181,26.9031,25.91,18.415775,28.262,58.7408,66.005575,39.3591,47.98585
"HKR1",0.999553351626313,7.1609834969677e-05,9.70672465333555e-05,0.0188613314358872,0.0229468573453953,0.920740553305102,813.942597560976,805.914985714286,441.430013333333,509.678026666667,60.2080840653893,57.1660626199854,49.4570606492815,55.6833537483523,537.4207,588.238725,257.2418,376.58115,931.7464,1007.105,534.239625,652.59585
"ZNF101",0.999515900339278,0.214723879990939,0.173315623790146,0.0916220023495196,0.108061195656127,0.00166646085239097,118.174751219512,119.32665952381,95.9655433333333,151.930453333333,7.22791967141418,6.26917126147309,6.31442718098014,20.9271116728831,93.5957,92.27495,72.402875,104.8417,130.871,139.2385,111.08395,193.35045
"ZNF716",0.573560075450031,0.720514269977996,0.119253245587862,0.666340049575354,0.996991207479029,0.240126988291601,3.66740731707317,7.22122142857143,0.492706666666667,7.99271333333333,1.59772431218169,2.30945999177945,0.302859331215359,5.43186393531694,0,0,0,0,0.4228,7.49955,0,0.59935
"ZNF708",0.0846905998121151,1.05541272388265e-08,0.000170052076581717,0.000228293407090407,0.059479416166617,0.820566081470926,254.115265853659,194.684285714286,77.0769366666667,108.246833333333,25.9028400929539,15.6214001213386,7.84675327982083,9.57155668888502,136.5114,124.900575,53.014375,78.4109,306.0465,238.706925,86.2803,126.48115
"ZNF721",0.849003618021198,0.233168726422747,0.650016887140283,0.00612546338623854,0.0338826135901691,0.308531357811411,498.528597560976,461.967495238095,404.809926666667,291.99608,29.9161802253275,37.7682827099909,36.3344737206284,26.8370334778237,363.9511,311.868825,268.643,200.2838,630.4053,530.246625,477.00725,371.36675
"ZNF662",0.156378552107052,0.00525901245403604,0.462554049691224,0.0613190890617694,0.753982745779322,0.998468709456692,431.613324390244,224.964054761905,68.7082866666667,91.6398066666667,115.472438661575,38.2828233615159,15.8306140208257,24.207926997967,12.8401,56.909625,9.23165,14.76475,483.3386,314.4537,100.9429,118.0846
"ZNF320",0.509269928766955,0.000804713832030957,0.0418034586762102,0.0113155707206024,0.148101841678293,0.999999756134385,1093.46008536585,892.713826190476,471.647943333333,469.820533333333,155.346416414277,77.3849310667602,49.2996080899511,92.9522901882403,409.5038,458.608075,319.7257,215.35305,1387.2664,1309.226925,559.406925,619.39605
"ZNF530",0.174879561526246,0.227466225626583,0.999978302323439,0.382503771139036,0.999556488170584,0.999863228500934,118.507653658537,92.0208476190476,91.4703833333333,90.12458,12.2589501160477,7.00540867753832,8.34794218000685,13.2794091665979,67.4591,63.605125,65.14875,65.94065,136.2061,109.951975,122.859025,93.5272
"ZFP1",0.917144276312068,0.995669268345124,0.98386184391858,0.997681984618961,0.992018384886897,0.999999989807101,209.585548780488,222.176695238095,214.508393333333,214.594,9.45934931827877,15.3773667493871,20.1535520543536,18.6897203966729,165.6002,170.1674,148.84175,168.86735,235.1029,236.99895,243.5874,261.79625
"KRBA2",0.30322678988267,0.365851009405107,0.00815100146879399,0.956502759708961,0.283852104020776,0.875995573437709,44.3965268292683,55.263319047619,33.3139233333333,40.0379066666667,4.34516277696444,4.62403183502649,4.28666034446634,8.61284279777515,28.3721,38.17005,18.91435,25.16725,47.2866,59.300675,42.63275,42.55145
"ZNF93",0.926302856293659,0.0448093058143724,0.00857616273770767,0.298645626924869,0.125032303976708,0.987142772100751,167.736092682927,188.450702380952,70.5750933333333,86.6926666666667,24.1805082724083,32.766029385489,8.53328556562771,10.5458700462344,85.5814,94.69395,36.7323,59.3232,192.757,191.40305,103.976675,106.82535
"ZFP90",0.999385700808315,0.531971105806318,0.459648636246358,0.912119211344287,0.877113477446327,0.978558804209411,589.783268292683,596.717995238095,503.987726666667,537.234213333333,39.4645267639437,45.7549984988126,44.7750277600055,59.7747499751333,421.9108,435.0803,307.6022,392.29875,678.4314,720.847175,681.5913,655.4613
