"gene","p-adj-WITH TUMOR-TUMOR FREE","mean-TUMOR FREE","mean-WITH TUMOR","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-TUMOR FREE","Q3-WITH TUMOR","count-TUMOR FREE","count-WITH TUMOR"
"ZNF529",0.199027233913957,295.491568586387,270.173600729927,13.9959104664483,12.597513708985,178.29025,169.252,358.4486,337.1914,191,137
"ZNF284",0.80298823054037,42.190602617801,41.2875343065693,2.50042227918912,2.46624206864435,23.07915,18.6599,50.5078,56.7916,191,137
"ZNF749",0.133621570413747,73.6673806282723,80.7695875912409,3.01269948221587,3.66875520726097,48.15455,49.8615,87.8238,100.11,191,137
"ZNF17",0.0838683838773691,117.658414136126,127.978083941606,3.46486584573478,5.10468437277496,82.20105,92.0984,141.15245,148.5565,191,137
"ZNF555",0.0519777307414534,58.0470036649215,63.5841839416058,1.62191089309779,2.47507867027413,43.78955,48.1452,72.0259,74.359,191,137
"ZNF75D",0.225668588378102,282.053661256545,263.875254014599,10.674518880985,9.54462613930126,195.6559,184.8943,333.23645,322.2765,191,137
"ZNF197",0.117339505148913,366.299534031414,345.442666423358,8.50758673158923,10.2618333345432,288.91495,261.4082,432.25705,413.8462,191,137
"ZNF732",0.00602511674806094,8.02488429319372,12.3604058394161,0.753991796395719,1.5250530510871,1.2252,2.3848,10.7219,16.7516,191,137
"ZNF546",0.183207622480473,44.4360057591623,39.3770547445255,2.61740700272726,2.5957264069991,22.01565,20.4717,54.9777,47.1795,191,137
"ZNF286A",0.0586730833456403,265.277239790576,301.285991970803,9.79030612214514,17.779215559639,174.52505,175.4329,316.48735,309.1223,191,137
"ZKSCAN4",0.653861680828289,111.813085863874,109.625900729927,3.33622620229131,3.38674212017121,80.4913,82.8198,134.46675,128.4288,191,137
"ZNF643",0.109711104099132,48.4267722513089,57.1082927007299,2.59106843322937,5.2745333993404,26.05255,29.7158,58.6715,60.9418,191,137
"ZNF642",0.934980965712827,137.551310994764,138.443216788321,6.18505302019987,9.59569044596963,89.1986,89.6116,150.9834,146.7329,191,137
"ZNF490",0.725780955838839,202.139965968586,205.390417518248,5.76315605628082,7.41498863559866,149.73955,146.1576,244.9448,243.623,191,137
"ZNF626",0.713868496074523,450.616330890052,425.787271532847,42.9198833819633,52.9292373161981,39.6501,27.2843,590.43715,671.5731,191,137
"ZNF793",0.800852393868858,164.910729842932,160.701502919708,10.8646914191618,12.5754446973502,73.2115,73.7127,202.39025,205.5394,191,137
"ZNF383",0.122881558901592,97.9613638743456,90.8687846715329,2.99258591340545,3.45036011705294,70.34675,62.6844,118.94345,107.1562,191,137
"ZNF669",0.1051252170736,83.6196497382199,91.1112270072993,2.89376990299071,3.65466945177264,56.9935,63.1771,100.102,107.2067,191,137
"ZNF559",0.689450115383437,299.850145026178,292.062076642336,10.9057170418405,17.2513920651442,189.3424,180.1337,384.1594,337.6261,191,137
"ZNF177",0.282802844541742,72.218609947644,63.6940058394161,5.48499136511025,5.38918488287401,29.9755,24.8424,89.1659,75.2915,191,137
"ZNF548",0.543494130881975,227.811291099476,234.610166423358,7.29909435129428,8.40681560550732,162.1538,173.3178,269.04475,276.5226,191,137
"ZNF563",0.911296486772309,58.3116434554974,57.9253386861314,2.1094049734977,2.8445780783294,39.32025,36.0855,76.1935,70.599,191,137
"ZNF567",0.964952501816928,142.31820052356,142.700715328467,5.5216572167937,6.79987598121537,94.1712,91.8728,166.39415,170.571,191,137
"ZNF573",0.237840152333662,15.3536429319372,17.121098540146,0.87267429144354,1.27855888418418,8.3453,8.1125,18.2027,22.011,191,137
"ZNF527",0.779061633667713,100.530705759162,98.8541226277372,3.97204872278183,4.36361302107759,69.97605,66.0192,114.93655,119.5036,191,137
"ZNF33A",0.263102181535748,959.210037172775,902.102994160584,28.5199349629382,45.1449446401205,647.1319,569.2478,1223.97835,1115.3669,191,137
"ZKSCAN3",0.788756932387823,69.9629565445026,68.7872510948905,3.03206555945788,2.98802610580278,43.9976,44.7476,85.2087,84.4935,191,137
"ZNF676",0.128217519911605,11.8894094240838,20.0012642335766,3.13539300509191,4.51053510707799,0,0,2.6696,6.8551,191,137
"ZNF699",0.101003228154141,16.4415434554974,19.0039817518248,0.944752996419328,1.28449050301887,7.42845,6.7854,23.37795,25.7633,191,137
"ZNF250",0.603384487088469,211.698143455497,217.244295620438,6.59181627082651,8.6096676546915,152.6498,138.3066,249.2292,271.4293,191,137
"ZNF79",0.670369512040492,99.0893162303665,101.151927737226,3.14971493616574,3.66007589641293,66.0392,69.5689,119.16805,123.5632,191,137
"ZNF681",0.852516629848519,199.554306806283,196.060130656934,11.3856528662172,15.4862180150129,88.3952,62.1908,270.9389,265.1461,191,137
"ZNF766",0.215539166218156,479.828017801047,450.881691970803,15.5904703872584,16.9155658122749,358.46665,323.0705,549.0883,526.7411,191,137
"ZNF471",0.776710585547934,81.2854382198953,78.1061401459854,7.46611628914515,8.15789123869167,12.0515,14.2942,109.85945,99.7086,191,137
"ZNF836",0.992703095591809,121.741642408377,121.682709489051,3.74709673160577,5.52502288564013,80.59395,70.6581,155.36285,152.2546,191,137
"ZNF493",0.259222655693788,172.774097382199,154.644796350365,10.2850739465902,12.3743932359725,72.47005,53.5154,229.88475,209.7847,191,137
"ZNF167",0.276608438920388,62.7821858638743,55.4384861313869,4.84493640208807,4.20286970872496,19.8784,23.4279,80.8357,78.6517,191,137
"ZNF565",0.344525753472578,73.5959905759162,69.6726058394161,2.86662530804157,2.82338110063621,51.45975,46.2963,89.10025,89.9067,191,137
"ZNF34",0.788771317610314,117.473738219895,115.658099270073,4.06205918820815,5.64511730893804,80.48635,73.3545,139.69595,134.4215,191,137
"ZNF140",0.0479765765651348,461.674877486911,416.173527007299,16.190470115172,14.9279871212639,324.01765,305.0513,542.11355,486.5869,191,137
"ZNF658",0.0557346506865306,48.9161303664921,42.0028540145985,2.61715157218705,2.18096804575165,25.3435,24.1409,56.50445,56.0072,191,137
"ZNF765",0.383289249705546,235.198766492147,247.878826277372,8.95278816150031,11.7619092630186,156.9496,153.4672,284.79315,289.7819,191,137
"ZNF124",0.951528732478364,82.6965968586387,83.1203532846715,4.29814225126843,5.6344776796424,39.68205,39.6378,108.17175,100.379,191,137
"ZNF569",0.121569048029219,82.1185853403141,94.4564357664234,5.12222867556086,6.089354139,41.33285,54.6241,99.51545,119.3265,191,137
"ZNF777",0.861375609058633,580.712616753927,583.872800729927,12.2421338103141,12.8266328813287,476.3025,494.2926,650.2581,671.6138,191,137
"ZNF605",0.517531379690275,402.619788481675,389.869052554745,13.3054887024957,13.9953513382316,271.14965,258.3102,478.7647,474.5822,191,137
"ZNF799",0.0313164117141851,188.228809947644,158.691824087591,9.53339867871481,9.13349809795487,99.0518,78.4614,243.2571,207.7546,191,137
"ZNF782",0.56616231286841,35.7756528795812,34.264996350365,1.82005961574647,1.79056281701302,20.31305,21.1806,43.74415,39.3635,191,137
"ZNF846",0.0219716960075009,136.861420942408,112.438475912409,6.88038373900602,8.05781390007396,68.4846,54.1019,176.79685,134.0668,191,137
"ZNF136",0.565916791542872,154.73869947644,159.299520437956,4.96374987530418,6.31925473123403,106.95475,102.9213,198.8848,197.0693,191,137
"ZKSCAN5",0.0157935668606725,321.311263874346,352.099052554745,7.25708494431881,11.0529141649063,252.9913,265.3763,367.89085,408.4567,191,137
"ZNF33B",0.0796705788354581,674.522997382199,604.285804379562,26.9150514286714,28.5814921136048,439.64545,384.7385,800.6126,752.8158,191,137
"ZNF431",0.69379305509456,180.641586910995,185.723894890511,7.76092996428141,10.7176578121459,106.62045,97.8522,218.643,238.4459,191,137
"ZNF418",0.70379464717424,68.1865706806283,71.6288211678832,5.25692425386383,7.77114960067759,11.00205,9.3948,97.82925,94.8915,191,137
"ZNF700",0.104946559692952,400.57587486911,352.261960583942,20.9245123816167,19.4886470727536,231.3052,203.1115,483.72345,425.5163,191,137
"ZFP28",0.997388074398027,112.541262303665,112.579859854015,7.29965001173436,9.48518738140748,25.4116,31.3825,164.39225,160.6587,191,137
"ZNF585A",0.210648959475357,129.004218848168,138.10653649635,4.74920677755553,5.43907743667072,90.1862,101.1743,148.5057,164.148,191,137
"ZNF138",0.357979552106413,236.650432984293,222.475386131387,11.0192137275706,9.72074017872884,145.1399,131.7905,296.8269,274.2382,191,137
"ZNF429",0.680868779520781,96.3850157068063,93.096502919708,5.27102455507674,5.91325093542365,46.2448,38.7029,125.9589,127.8853,191,137
"ZNF470",0.432690333901712,111.303093717277,119.13342919708,5.87737796709634,8.45007316371848,49.32995,57.0071,151.79055,152.1051,191,137
"ZNF100",0.421389524546938,209.376214659686,197.650524817518,9.43529861549295,11.0788282926271,120.3488,101.7985,268.81475,273.4082,191,137
"ZNF398",0.737210258405014,560.444704712042,569.691208029197,18.5875327997499,19.6263857413918,400.677,419.9393,663.4844,674.5152,191,137
"ZNF498",0.310016045422317,334.712719371728,349.772572992701,8.02438063396423,13.4463443646992,255.05285,259.4872,409.7324,408.5648,191,137
"ZNF441",0.304005994321415,121.571987434555,113.367287591241,5.02716206423796,6.27951016100231,73.6648,63.0745,147.27425,149.2882,191,137
"ZNF420",0.0906975305284869,94.3788821989529,108.75695620438,4.85763711678713,7.36689302690463,55.5385,62.6828,123.86935,131.2656,191,137
"ZNF763",0.170295196525143,73.2588811518325,64.722900729927,3.89789707793574,4.92516402189165,37.75185,24.5341,101.0685,87.7419,191,137
"ZNF679",0.327984467346281,0.329603664921466,0.719621167883212,0.121414207196751,0.438779480324004,0,0,0,0,191,137
"ZNF682",0.0643255422445657,182.873076963351,139.319537956204,18.2494475367685,10.9453715372558,57.9358,53.4661,213.50875,199.062,191,137
"ZNF772",0.0231996475492524,147.520828795812,172.64043649635,5.85492317215172,10.1257481979168,97.88165,98.3837,194.83725,214.7961,191,137
"ZNF257",0.408602134875959,54.1840785340314,60.4513824817518,4.31268387571579,6.62249345152476,10.43105,8.8912,75.9882,80.8477,191,137
"ZNF785",0.974916233415863,219.056094764398,218.618793430657,8.04713469485352,11.9770825330749,137.663,123.0962,275.01635,286.3692,191,137
"ZNF98",0.0097932329699808,11.5561638743456,21.8026189781022,2.03042825931118,3.69826014614121,0,0.3423,11.3075,12.6727,191,137
"ZNF786",0.249803085548121,237.535971204188,225.116527737226,7.1150935036333,7.96123805590295,163.91275,155.2795,291.7843,285.166,191,137
"ZNF517",0.325894210985859,242.265677486911,258.444552554745,8.62013749853091,15.2544317692316,153.2668,152.6566,304.6503,303.9543,191,137
"ZNF675",0.805530022982075,208.532623036649,212.444570072993,9.57739206034043,13.1601225987316,111.24185,107.2722,269.4215,297.164,191,137
"ZNF860",0.355503101128605,53.0865670157068,58.903804379562,3.28414512157346,5.84509122747041,21.2121,25.7869,75.54345,71.566,191,137
"ZNF695",0.026461465987307,65.5945670157068,79.0359270072993,3.64036476223744,4.99233921199845,30.8727,41.1924,85.47495,95.876,191,137
"ZNF665",0.860826976102078,28.9518282722513,29.3513328467153,1.42210630067909,1.81586929153789,14.5956,13.4656,40.5885,41.3983,191,137
"ZNF624",0.387881318953598,101.33212617801,96.988194890511,3.18761770631032,3.92968214840007,67.04005,62.7943,126.30845,127.4147,191,137
"ZNF841",0.00774934162846919,398.684579057592,269.468150364963,38.766095840554,17.8681702093826,170.88775,146.8376,410.87455,321.0489,191,137
"ZNF615",0.0292824571425857,267.154932460733,204.438600729927,21.2943435646419,16.1948264452139,112.42275,99.7009,281.776,229.7454,191,137
"ZNF433",0.519255388053622,142.912398429319,136.052364963504,6.68754158199773,8.40789508338726,85.46025,72.4436,180.3381,173.7171,191,137
"ZNF595",0.238288286659016,147.588564921466,166.348156934307,9.82674116101402,12.8004457451229,76.2174,86.0859,185.0832,180.1738,191,137
"ZNF460",0.0358661841020618,38.422690052356,44.7524291970803,1.93749407970275,2.29865421520484,23.185,26.0417,46.83335,58.2503,191,137
"ZNF81",0.521069674225399,89.5721979057592,93.2739226277372,3.80372035926107,4.26254271490328,53.4507,59.1685,112.2575,120.1579,191,137
"ZNF780A",0.642976062827904,276.866412041885,289.305623357664,14.6476895867952,24.1954534452998,190.3396,182.469,300.3709,325.0113,191,137
"ZNF461",0.564553823748967,104.419095811518,100.651170072993,4.18177473349654,5.05269267615728,62.98665,60.0801,130.7355,122.1586,191,137
"ZNF181",0.854040963403034,154.75852460733,152.991805839416,6.02658546669531,7.60210950159146,101.04525,94.1634,199.5045,177.9481,191,137
"ZNF44",0.212130490151274,480.91619947644,384.308639416058,57.1846004468336,44.3393335494712,160.57575,129.4399,449.4707,361.6467,191,137
"ZNF790",0.561486793985549,99.583367539267,96.3900854014599,3.42270338816171,4.39488321929605,70.65165,64.928,121.20465,112.1773,191,137
"ZNF677",0.512285214353511,31.643835078534,29.0967437956204,2.56598180551899,2.86689474034345,4.90835,4.6923,47.347,40.3423,191,137
"ZNF823",0.00438552757956889,305.544396335079,227.206509489051,20.3875504650836,15.2009573287164,120.6081,87.9175,420.9318,317.5298,191,137
"ZNF311",0.0615588618320607,46.9223832460733,37.4863912408759,3.65428591952386,3.05078982987532,10.3765,8.0128,65.13635,55.3679,191,137
"ZNF347",0.279496823091588,123.491303141361,132.961623357664,4.79449729400273,7.86850703875859,82.6594,74.2565,161.54705,173.8832,191,137
"ZNF273",0.740945039054303,203.536477486911,198.464931386861,10.3734341476927,10.8779412613403,98.68945,105.333,255.042,254.1792,191,137
"ZNF84",0.0702065056044358,660.981131937173,582.852165693431,29.4738350104279,29.8346627526271,391.39445,354.1858,800.347,740.2743,191,137
"ZNF667",0.655501603328437,60.2235712041885,64.7919912408759,6.41564069376954,8.11964688700715,4.2903,4.3418,86.93995,100.5719,191,137
"ZNF649",0.507874154053414,192.795726701571,181.627603649635,10.1750362253431,13.9484542719217,93.5386,88.6728,243.68345,210.3646,191,137
"ZNF248",0.0152835951345845,307.138962827225,263.169037226277,12.4847938941265,12.2582848745103,189.1615,162.5924,365.40295,332.0961,191,137
"ZNF544",0.529207044006401,609.600537696335,627.444499270073,17.0887364026494,23.4819308489662,450.3709,445.0211,735.62325,756.9467,191,137
"ZNF251",0.909921658624112,385.468361256544,382.060083211679,18.7096709397679,24.1452842152537,223.1006,208.238,480.63295,496.3397,191,137
"ZNF607",0.565775739582172,204.72564921466,214.469005109489,9.96667769147405,14.4047675846822,123.7678,114.7414,245.4453,252.6246,191,137
"ZNF334",0.277245287696769,108.51854973822,134.755957664234,12.7065905994373,22.2880194382576,8.65445,10.1591,134.24935,140.4494,191,137
"ZNF485",0.209149756214689,73.0330073298429,67.5981554744526,3.01837528178963,2.87948701330641,43.2357,43.4688,93.0281,84.6037,191,137
"ZNF192",0.854778738375306,194.751802094241,197.813712408759,10.9700485137947,12.4761011005767,85.75545,95.0657,277.5463,278.3505,191,137
"ZNF442",0.753442781832829,22.1205015706806,21.5658744525547,1.02765638272174,1.51254632100187,13.3128,10.8291,27.82595,28.4428,191,137
"ZNF813",0.090543200699219,97.9322937172775,118.388578832117,7.01101300008647,10.3417965612685,39.62155,43.8197,124.5257,154.2885,191,137
"ZNF26",0.156273338164227,284.123972774869,255.068124087591,15.4567618538374,10.8752483733285,187.14425,164.4061,325.0467,312.4328,191,137
"ZNF69",0.263333158865456,139.024695287958,123.279964963504,9.58872064858724,9.8250573079413,54.70395,36.405,180.3149,170.3617,191,137
"ZNF583",0.838313743458005,58.6897858638743,57.7695116788321,2.90349384395718,3.45352085742502,32.6689,31.3683,71.86285,68.8146,191,137
"ZNF568",0.387864284436769,86.545419895288,92.8809284671533,5.00895583494834,5.10614429006799,49.9271,52.589,105.0256,115.0706,191,137
"ZNF480",0.0686339930631747,523.51840052356,466.645590510949,20.9498738504719,22.3147813083577,344.873,273.0711,620.6277,590.0335,191,137
"ZNF587",0.592391559482349,711.240081151832,688.171516058394,25.6931369922498,36.0653474493153,456.3457,405.0506,904.38605,829.2366,191,137
"ZNF808",0.236555518377866,192.598093717277,181.817488321168,5.63063539795762,7.32235961986342,142.6003,126.3783,233.06055,220.6897,191,137
"ZNF43",0.385152723904495,421.672934554974,390.523478832117,22.5465910380459,28.2992767812408,197.13415,131.636,569.95425,595.8055,191,137
"ZNF28",0.383359430155338,432.011223560209,455.765532116788,15.5564850743244,23.7136771359952,291.6059,265.2448,536.5562,592.7484,191,137
"ZNF627",0.488881979789761,327.583329319372,314.954837226277,11.1597007240566,14.8703708726874,211.1369,193.1177,418.81885,417.0441,191,137
"ZNF789",0.559068213370911,113.499141361257,108.126905839416,5.92793279250572,7.02438159544345,63.0405,56.2773,132.22805,137.5308,191,137
"ZNF534",0.691656939773265,7.01357486910995,7.29404160583942,0.434126117442466,0.574213533808091,4.0139,3.9273,8.21985,8.6265,191,137
"ZNF525",0.605046138884424,306.043120942408,315.386166423358,10.7101029762995,15.2080106965147,206.2732,184.8358,369.6748,401.4364,191,137
"ZNF814",0.140582274714435,328.724834031414,289.462758394161,17.5256466781779,19.6926517472152,164.1323,165.66,435.96495,338.1579,191,137
"ZNF551",0.0796580759451621,115.505358638743,130.735518248175,5.18615572612528,7.23584611557262,67.74785,72.3077,150.4141,173.1947,191,137
"ZNF805",0.723117310073154,340.008915183246,334.776286861314,9.37885189735702,11.5160158759453,252.1635,240.9144,406.3039,398.8533,191,137
"ZNF468",0.661945749944783,534.280817801047,519.074205109489,21.8431613029925,27.4964653765185,309.57965,286.5457,671.15785,665.933,191,137
"ZNF616",0.917012570004216,176.255702094241,175.166493430657,6.6006856124078,8.21155879612749,119.47585,109.8255,208.9371,199.6429,191,137
"ZFP57",0.682615057372869,48.6771612565445,39.0191883211679,12.8992366989253,21.2895580831393,0,0,6.3586,6.1784,191,137
"ZNF155",0.0154211138585105,197.183234031414,168.923874452555,8.07990852068502,7.79883217136584,122.92655,117.4359,239.0696,201.6521,191,137
"ZNF425",0.753327036611126,57.5686219895288,56.1203832116788,2.86523414470005,3.68852364968007,29.87975,21.8659,78.36945,73.9318,191,137
"ZNF611",0.573312595431481,175.742557591623,169.293164963504,7.12144369025156,9.1600689333212,98.24015,97.4618,219.94935,216.5083,191,137
"ZNF254",0.205762415284008,429.956607329843,388.854741605839,20.7721627620448,25.0322753679268,211.61735,165.2725,572.2646,547.8165,191,137
"ZNF625",0.0226080675706877,19.501522513089,23.226596350365,0.945870909564314,1.39573530604594,10.07385,11.6817,27.1176,32.1018,191,137
"ZNF845",0.619487761473304,215.594258115183,220.932819708029,6.61412564049456,8.70718602439612,157.7471,152.5149,255.22555,261.007,191,137
"ZNF90",0.0814290177689033,387.002661256545,322.41037810219,26.6291477817797,22.9153927500079,155.8703,124.1783,502.7917,440.6957,191,137
"ZNF788",0.00463580251186313,54.5782895287958,74.3777540145985,3.89056758977156,6.1513196396929,17.04005,18.4634,72.56115,102.1386,191,137
"ZNF880",0.575521651100154,150.823303664921,143.241025547445,8.4203270293592,10.8323025026009,64.42635,44.4461,207.1073,192.5638,191,137
"ZNF630",0.193557967659072,74.4336701570681,66.8170554744526,4.06137369959221,3.94733776651343,40.83425,39.2679,92.2995,83.3268,191,137
"ZNF844",0.0635569015216145,96.140509947644,109.00530729927,4.13919838636934,5.76970001775561,57.81075,54.2487,122.86555,156.9231,191,137
"ZNF717",0.178458283347614,38.8457167539267,34.8853817518248,2.01549899395167,2.03187622375678,21.03355,17.7994,49.98585,44.6876,191,137
"ZNF492",0.227648432636616,18.4323057591623,23.3174905109489,2.53256216504614,3.21068188455397,0.36035,0.5501,21.4909,24.2452,191,137
"ZNF688",0.204197506192807,291.265004188482,261.382042335766,14.2515413782188,19.3523939879296,172.98955,154.4192,343.42585,296.9525,191,137
"ZNF879",0.49732280641756,52.8460539267016,56.5675802919708,3.54664543860118,4.1681930725103,15.57275,19.3906,74.5307,73.1518,191,137
"ZNF737",0.21079528760774,935.556392670157,742.525722627737,103.937203433481,109.733790059353,107.0879,70.1294,1271.10435,807.2185,191,137
"ZNF709",0.742541148111297,70.8590570680628,69.3608708029197,2.74710715294982,3.7798465696991,44.0652,36.4261,94.7475,92.777,191,137
"ZNF585B",0.34462616010015,62.6394031413613,66.7591087591241,2.80569284673154,3.3339582587694,38.7903,39.6192,79.19935,84.6781,191,137
"ZNF324B",0.741573030396562,152.662426701571,149.859465693431,5.67009599500229,6.16868924949507,111.7943,100.0838,181.3493,178.557,191,137
"ZNF564",0.120667855268323,236.575234554974,219.14179270073,6.96536981557012,8.98410864775056,170.6513,149.8644,282.26425,269.263,191,137
"ZNF674",0.689354415347908,53.2933188481675,54.2300532846715,1.45442014637203,1.87927618815418,39.20895,40.5778,62.30015,63.8753,191,137
"ZNF432",0.0166020310833807,358.827376439791,145.202583211679,74.4894283184073,13.4112753200737,74.25265,63.7088,213.3799,157.5511,191,137
"ZNF10",0.0510026155534511,216.15254973822,170.344544525547,18.540503233724,9.69243093727818,94.46995,86.4721,250.89295,248.0034,191,137
"ZNF486",0.00945449512135066,298.52799895288,196.815642335766,28.5149327710928,23.1322214621777,30.23815,17.2884,397.48895,319.2891,191,137
"ZNF225",0.542858795283915,61.8247115183246,64.1244437956204,2.16273889946909,3.28414235045116,41.61305,40.9814,75.24225,75.394,191,137
"ZNF350",0.0315377484548462,318.722712565445,252.750741605839,22.2988821299761,18.2809459329642,162.0089,126.3158,328.9377,285.9097,191,137
"ZNF253",0.828434016247187,204.345069633508,200.689148175182,10.3495441008652,13.7110727431886,109.22765,75.0363,264.54965,274.7253,191,137
"ZNF878",0.0195701148442756,8.6977057591623,10.8640744525547,0.474107095338382,0.867396674867688,4.4257,4.3817,11.0967,14.6871,191,137
"ZNF727",0.163541286599361,5.6884335078534,7.36490218978102,0.70016272268186,1.02813341138143,0,0,8.16775,10.8998,191,137
"ZNF578",0.167051335156995,30.7516869109948,40.0503591240876,3.44295826009935,6.31236745509032,6.45905,5.2396,34.1702,37.121,191,137
"TRIM28",0.827041360745424,9050.12507853403,8939.67926642336,372.471178799178,293.02023566157,6537.5571,6538.7435,9892.0982,10995.4833,191,137
