"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF562",0.130287075414535,518.161993548387,571.480902290076,25.9707538010275,18.8042265622463,333.3801,365.889775,642.2073,705.4053
"ZNF561",0.00539119340961147,781.126556989247,934.965403816794,38.673038848942,29.7055558572946,513.2021,580.11835,977.6926,1196.376525
"ZNF584",0.329181916138711,207.006019354839,196.067278244275,9.49137164907738,5.75616983975715,149.5551,140.46,236.1837,225.65415
"ZNF274",0.19835612827271,437.061976344086,474.071917175573,19.8496973694976,15.5865967376521,295.3074,318.27185,546.2317,586.25885
"ZIK1",0.474227879339478,92.4162462365591,100.668901526718,8.94875844919204,6.08280275891687,19.6546,24.458475,129.6055,142.059775
"ZNF540",0.449935516826003,35.4639860215054,38.9142416030534,3.73655772332967,2.3718845961907,17.0092,13.695975,40.3546,50.1374
"ZNF570",0.475559810643753,45.6500161290323,48.8423786259542,3.13412597397712,2.4185727218651,26.6214,25.73945,55.8926,59.994975
"ZNF57",0.525828482065095,128.708532258065,132.97646221374,5.54957224263272,3.48589107242662,92.1178,90.780925,152.0025,159.213525
"ZNF556",0.685524686074666,11.4059225806452,12.434422519084,2.20113746393394,1.2945090819594,0,0,13.6714,18.20775
"ZNF554",0.222369299617124,108.593447311828,118.642946183206,6.04019556873289,4.40247846492893,69.7413,71.6945,132.7231,145.032525
"ZNF738",0.159066884817982,288.597002150538,335.41181259542,26.2496957839312,17.4272605219726,121.8593,149.806425,361.0178,431.4641
"ZNF596",0.76418997585723,43.6414655913978,42.5210687022901,3.04200400235592,1.94343618972328,24.6102,21.618325,54.6608,56.760025
"ZNF621",0.0122489767877078,477.180213978495,554.85845648855,21.363173971921,16.7369697350793,354.7777,359.782925,524.173,680.788325
"ZNF680",0.844274364526916,255.172016129032,258.977060687023,17.1453873667518,9.79674232100491,152.2231,153.953575,331.2236,333.579375
"ZNF483",0.207280184168658,7.76031505376344,9.39849122137405,0.722979472853305,0.728219003869632,3.4047,3.2874,9.1996,11.454125
"ZNF417",0.363433151261143,119.772656989247,127.442840839695,6.03668446341263,4.53996900752048,86.2464,77.8697,142.0738,158.8952
"ZNF791",0.639239674450843,144.588433333333,148.586346183206,7.27586285811463,4.37080988942352,96.9734,95.8918,193.2131,192.228525
"ZNF519",0.0886608598253175,49.4693580645161,58.0693461832061,3.97572176729023,2.64825739429853,24.2928,30.414975,60.9418,72.7773
"ZNF25",0.430380032001909,170.707247311828,162.98273778626,9.8171388653232,4.67584157303505,114.2886,109.7995,197.9167,202.733825
"ZNF77",0.0809538373683074,90.9914677419355,102.184500381679,4.70580364179875,3.42355467052978,58.8343,63.783225,118.6329,127.34475
"ZNF169",0.952593227041259,57.9308537634409,58.159686259542,3.30025654512613,1.96956745930707,40.201,35.562,69.8801,72.2719
"ZNF613",0.0390333870882396,125.2659,163.31107519084,7.70289057504714,10.5869756810886,76.495,85.798,152.591,183.15715
"ZNF404",0.547941808387321,60.8476548387097,64.5197759541985,4.44396148916953,3.27683285570807,27.9898,29.3119,81.9912,79.6825
"ZNF135",0.612467087586684,69.4307215053763,75.1161270992366,8.17402154559301,6.01614212548265,10.4049,9.16375,99.3808,125.4596
"ZNF620",0.0504962379411873,52.784976344086,62.9292396946565,3.62988225844824,2.7962344474905,23.8798,29.27505,73.2088,85.901175
"ZNF619",0.158785735956748,38.5400365591398,42.6154255725191,2.16124278106042,1.53835115785461,22.9271,24.148275,49.7658,55.53535
"ZNF354C",0.482118996047101,16.291964516129,18.0032080152672,1.79812280903613,1.30040412162746,3.3529,2.769625,22.8489,27.5728
"ZNF114",0.491314888812586,88.994376344086,75.581222519084,16.9889487890293,9.90916675292072,4.0879,3.192825,86.8188,62.86415
"ZNF454",0.447585011309893,7.07625161290323,8.18915229007634,0.972935777786292,0.800452858191264,1.4955,1.317975,8.7155,8.634125
"ZNF543",0.663384498099498,110.825192473118,113.656795419847,4.24158641968707,3.56651806249817,81.5846,76.79955,138.2934,136.092625
"ZNF354B",0.0609930510702521,90.3194752688172,103.467872137405,5.02352663962547,3.76584595163777,58.2139,63.265625,106.4815,128.3782
"ZNF223",0.5966445350187,118.836517204301,124.629515648855,8.77092813531452,5.72277604238339,60.2025,65.607,161.5197,153.735425
"ZNF713",0.00288310415607729,29.2298215053763,43.332415648855,1.91160950501605,2.71434371798924,16.5858,20.02405,36.1412,51.17095
"ZNF552",0.689749284998913,405.264720430108,424.570580534351,34.5405173321912,26.039643307411,151.9456,151.303275,620.603,577.601
"ZNF154",0.338821735900719,24.5816494623656,28.4991148854962,2.34689107710993,2.28869191830601,11.0263,10.099425,28.632,30.9256
"ZNF571",0.988106968222097,84.1698774193548,84.0793874045801,4.82334210920391,3.18243847698696,49.8426,49.73995,108.5686,103.844425
"ZNF443",0.0464412233251998,109.749964516129,132.573717557252,8.25739699218179,6.13888091395027,52.6316,58.5778,145.3344,186.964175
"ZNF792",0.188343014660285,122.408343010753,136.771374045802,9.12972950997621,5.62543830362211,67.0633,78.068175,144.9273,174.16285
"ZFP82",0.361805427741279,73.1882817204301,79.0739045801527,5.18294194258331,3.37037270974969,35.6768,43.612025,99.8867,103.571425
"ZNF707",0.596325388690913,327.177933333333,318.45023740458,14.6139713863579,8.32443893689084,231.3649,225.15045,377.3289,381.989225
"ZNF746",0.0476066043624052,522.44597311828,475.627638167939,24.9750747614231,10.8861184543124,383.9924,381.97805,573.1898,534.67815
"ZNF678",0.0899864451572204,31.0951806451613,35.7107145038168,2.08948448146375,1.43704079364827,17.5227,18.415775,39.0161,44.87485
"HKR1",0.110053469871113,664.270024731183,740.05486259542,30.841239906707,25.9599900182646,481.073,488.7378,820.4919,868.148775
"ZNF101",0.537959686372504,111.004438709677,114.490542366412,4.84618421720314,2.89666307430593,82.7517,84.309175,128.0524,131.54715
