"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-1","mean-2","mean-3","mean-4","SEM-1","SEM-2","SEM-3","SEM-4","Q1-1","Q1-2","Q1-3","Q1-4","Q3-1","Q3-2","Q3-3","Q3-4","count-1","count-2","count-3","count-4"
"ZNF235",0.983496807041939,0.973856708952033,0.998863218264856,0.999876950615856,0.946186433738305,0.941299503821029,59.3639071428571,62.6171763157895,63.8998433333333,58.7110263157895,4.4211982118438,6.49632124845727,5.01795845617068,3.0081085897429,42.388475,38.542075,41.0857,41.384,71.875675,67.542925,82.77665,69.3119,28,76,30,57
"ZNF208",0.449173423621642,0.542283579453228,0.999589609852754,0.99316841359936,0.42875469034817,0.577318612020149,19.1596785714286,81.6316421052632,85.9241866666667,30.9821333333333,7.09483630629567,14.3198555067006,76.0665451337395,13.0021305927323,3.1717,7.87605,2.103375,1.8295,12.938525,123.2254,8.774375,16.0455,28,76,30,57
"ZNF714",0.998215081889358,0.433761075930318,0.186074898145821,0.0235286288040146,0.00259701082367025,3.04099975464434e-05,47.0450214285714,45.3205644736842,65.13493,16.8457649122807,6.67506296467411,5.57727019129814,13.0770578015255,3.01975020991763,13.501625,13.37515,5.3637,2.8773,80.8814,60.54325,105.92645,20.7993,28,76,30,57
"ZNF394",0.999924543638278,0.172165278660014,0.0537061688521028,0.970017945006657,0.910298937055007,0.216930895646586,400.84495,398.522367105263,496.32887,419.116792982456,21.7435322043627,14.6194660275413,63.2699438942965,15.7581554845751,327.835125,303.657025,374.271925,336.669,450.2832,462.194,473.633275,485.8126,28,76,30,57
"ZNF333",0.99125469246664,0.54768309190808,0.554080662757116,0.915761888904557,0.612360077953068,0.12464225433985,105.967207142857,109.774157894737,126.470343333333,97.1514157894737,10.2292747617641,6.84804355913662,14.7024442492441,5.95563458300799,67.936075,76.12905,66.676725,66.2953,135.284875,127.3533,154.408375,119.1196,28,76,30,57
"ZNF382",0.904891910254232,0.0551355619498531,0.0775016134199152,0.732094373597005,0.123330658756811,0.000469201087207827,23.4618964285714,26.9782657894737,39.17924,17.8953526315789,3.11184828544492,2.61788964744476,6.96437814813998,2.09257991275664,13.3382,9.81085,14.927925,5.673,32.1996,39.677075,60.93005,26.1175,28,76,30,57
"ZNF577",0.999168653859694,0.260441878424749,0.156876485321699,0.557577702915111,0.234673223629226,0.00349145188106437,87.0596678571429,89.9119710526316,134.038166666667,57.5933719298246,17.1901348292619,10.6411155043327,28.083417596787,8.31878071147976,25.533825,29.330325,40.3358,19.6734,96.55265,106.878875,165.457925,62.6999,28,76,30,57
"ZNF75A",0.556216786798207,0.995012421844596,0.358650707063888,0.123379341763196,0.58997679237612,0.0562490991774469,302.823,265.256032894737,311.050976666667,236.684819298246,21.790526457892,17.8668697336544,23.5627517725181,12.1822427432168,208.607125,170.051525,235.701875,178.9498,355.5435,326.454525,346.2805,280.8229,28,76,30,57
"ZNF496",0.677236572688825,0.645206332335599,0.0519465955221782,0.0758501498860708,0.286094932135274,0.000936988114986992,203.073875,162.910673684211,253.00124,112.344301754386,22.4226319213462,20.9286842031438,31.0417046608815,19.3821943036355,104.673275,57.0741,133.52915,26.5667,299.554425,190.68615,354.68685,114.994,28,76,30,57
"ZNF2",0.680723044382624,0.66115889094992,0.0570557705536213,0.99266940402534,0.723841326490285,0.37117476761589,88.37295,80.7634789473684,97.6736066666667,86.4099192982456,8.45456412787287,3.06820896226396,6.58581708046752,3.20374217120313,62.312825,59.94715,75.619325,69.0661,100.097725,100.395575,117.63585,100.3693,28,76,30,57
"ZNF589",0.752390499856769,0.736085379351146,0.99588177445826,0.157578529060885,0.435023235647266,0.775387056158894,143.080017857143,128.762171052632,125.58128,111.569959649123,15.3076635900317,7.34376497187009,13.2965145792149,6.94066952059314,85.297175,78.23085,73.4321,78.6937,173.124925,161.907275,159.48935,128.882,28,76,30,57
"PRDM9",0.0365135887481786,0.99999796194577,0.0321405788711362,0.628939733112401,0.25654621652021,0.624540726620383,0.490635714285714,3.75020921052632,0.51609,1.99397192982456,0.182036584003661,0.868096670146777,0.238794706296376,0.602814012243293,0,0,0,0,0.8737,3.1549,0,1.8248,28,76,30,57
"ZNF12",0.998740179130221,0.0397875676963568,0.00422695765204095,0.990385160710262,0.996896416552008,0.00409729104712275,425.488635714286,419.093323684211,559.323643333333,412.230675438597,26.7462045012973,17.3317604551136,53.9518231830451,24.8545788581752,346.916675,322.827875,354.92595,287.6954,487.727525,487.223725,664.361725,512.6059,28,76,30,57
"ZNF202",0.999981749511635,0.871769652311514,0.769181397827853,0.421724584316962,0.203757945460366,0.071084628092155,166.413235714286,165.825182894737,180.79393,141.027654385965,10.7869067179891,10.282533704388,14.6846010998418,5.26540942709113,127.49645,116.88595,116.081775,109.2003,192.81435,180.1043,252.11815,158.6829,28,76,30,57
"ZNF3",0.990640699166689,0.0022303688173303,0.000372124960646425,0.390279870602592,0.322238462486095,0.0513920662157369,635.310157142857,650.255902631579,849.300363333333,717.834754385965,30.45547839346,24.1745731948517,57.0174557580326,28.9257751809864,516.215875,513.627675,653.2282,583.8674,732.8561,766.619025,982.2934,850.3426,28,76,30,57
"ZNF606",0.575123454401405,0.0556914114112047,9.66965579605183e-05,0.161413281635599,0.671908789348876,4.81074360891842e-06,200.107414285714,168.991730263158,273.640576666667,147.277738596491,14.1050333727923,12.3891190040583,29.4551838169208,12.1559596131402,140.62125,105.660325,184.654025,83.6312,263.909125,206.77775,354.415025,198.5752,28,76,30,57
"ZNF91",0.0151022324661979,0.99954792817384,0.0177954198687273,0.0389874592603712,0.992890415517959,0.0461307137893283,340.065557142857,239.401011842105,335.788716666667,246.603043859649,35.8693035084552,13.5055537094831,37.8238072818616,17.6219916832427,154.6981,161.53925,175.892,149.3543,452.40735,296.047725,413.396775,298.6348,28,76,30,57
"ZNF226",0.933908368407504,0.205636676463417,0.284143701744954,0.999541841922222,0.809112351067607,0.0808793370925065,216.969857142857,240.164042105263,308.159583333333,212.545614035088,18.6300300664352,28.318464023618,26.7930403916622,10.9606398502386,139.27525,129.385775,199.27255,157.1031,252.5187,259.769625,371.989975,246.9136,28,76,30,57
"ZNF229",0.822667304916577,0.897743547579625,0.999982242039799,0.902292213944802,0.193339990549349,0.430486476145199,64.489725,90.6297605263158,89.5497533333333,42.8554,16.3022687599253,20.360350021601,28.7103487286874,8.11073390633314,13.76615,13.20885,6.3567,7.0322,82.959175,107.24385,109.986775,56.5105,28,76,30,57
"ZNF180",0.789023481593422,0.614683436876,0.0731214592501341,0.641370939037538,0.981418087508663,0.0456672799029,140.497375,125.719292105263,163.558586666667,120.944705263158,9.23190869809222,10.198801071874,15.3459649987615,5.730773333543,108.78185,83.2285,104.6876,88.3298,176.120675,141.8707,204.301475,142.1911,28,76,30,57
"ZNF641",0.870789768266163,0.859929247402769,0.998011711885727,0.236762176940153,0.425644604083123,0.741592301274737,86.6683571428571,78.4093973684211,76.5378366666667,65.3476631578947,11.3773522842176,5.08065221653262,11.1526901841019,5.44482887289783,34.813475,46.65815,20.64835,38.6703,137.2228,109.746925,121.4754,88.4395,28,76,30,57
"ZNF610",0.999420120603684,0.00322754565085903,0.000297344091566232,0.598052404609412,0.281399615777599,1.49408636895831e-06,17.9076642857143,18.9765289473684,55.80456,6.0557701754386,4.09470260580091,3.34564859485189,16.5322495294372,0.987875329506537,3.853375,4.6648,4.9414,2.0866,25.20305,20.6806,51.288,5.571,28,76,30,57
"ZNF528",0.930201014580478,0.0294223573669057,0.0303119538586483,0.972445390784056,0.540968580424709,0.00163111777487734,76.6627392857143,91.7657815789474,159.3744,65.3492035087719,16.5921982634062,10.3777578457526,34.5207385575759,12.7771385415931,14.335125,41.261825,18.706475,22.5061,112.4126,110.306025,181.709275,63.0765,28,76,30,57
"ZNF701",0.409193353525925,0.715810283541094,0.0229016019162114,0.00264630614331629,0.0347756164162683,1.38813206332911e-05,57.5800035714286,42.9834973684211,69.4063266666667,22.6276649122807,8.81116471598591,4.58260894154861,12.0670639385348,3.24994766056611,28.783125,21.535525,11.83785,7.1174,68.16145,53.4278,119.874475,29.4306,28,76,30,57
"ZNF283",0.956502105571433,0.189319942909056,0.0176568269947318,0.745089541778471,0.903411889160715,0.00504354425523756,29.2265785714286,26.5576710526316,41.6934733333333,23.7270754385965,3.63802403391713,3.21238383866868,4.37567178003517,2.44516130060046,13.625275,14.15415,26.77425,12.84,35.472325,31.337625,49.5212,30.5383,28,76,30,57
"ZNF558",0.558743315982727,0.850909868270766,0.984297223870404,0.978380153644224,0.674692444806555,0.951189024464673,230.148971428571,272.726575,261.37854,243.714710526316,22.4517933421443,16.6925873420332,36.2910056597203,17.1311807338456,140.710125,169.65605,103.3112,154.8093,312.09795,347.2039,361.56605,353.1873,28,76,30,57
"ZNF597",0.991096908914344,0.89852298017789,0.65902381740022,0.761518036031913,0.795192494256744,0.270655604540427,26.6376071428571,25.637125,29.4490233333333,23.1640263157895,3.12929787071722,1.48372130942997,4.53826810796143,1.40732631942022,11.455175,15.5241,12.836325,16.5631,36.818225,34.674825,44.271275,29.1936,28,76,30,57
"ZNF30",0.999998900466883,0.940777972155427,0.904496830817374,0.907007326534156,0.820983572761249,0.999994644708202,87.4036678571429,87.5227552631579,92.97145,93.1774228070175,6.45672206172624,4.32912974298303,8.16340807159023,4.3977145948536,61.98825,56.72335,58.199475,73.9721,108.21655,106.539375,128.5546,114.1234,28,76,30,57
"ZNF354A",0.00970245796617686,0.185300684157643,0.860279212389636,1.58202114519668e-07,0.0018591548186605,0.00233267429963546,206.955521428571,142.720627631579,158.29777,83.8772473684211,26.4911340079283,10.0846226556698,17.5229317757336,7.88159534565463,118.8474,94.881625,87.110175,29.5959,221.616875,170.26685,232.374725,115.544,28,76,30,57
"ZNF764",0.462011794354467,0.0911597642618405,0.525439323828075,0.988148960919401,0.108029962739709,0.0131497777213375,204.923067857143,238.909022368421,269.746363333333,197.05091754386,11.8907832168071,14.5295744715942,24.4806987281022,8.55162152201098,168.93755,154.8154,188.3892,160.3206,230.49865,263.582525,318.356425,228.9694,28,76,30,57
"ZNF747",0.16626773395499,0.992894927244781,0.0703582524039366,0.853278407229363,0.405836279124826,0.666218700809963,291.918710714286,357.313068421053,281.688593333333,318.357328070175,20.351938397521,17.2139407750036,27.1427779660955,19.1439749259095,212.6799,265.971825,170.996675,222.8702,350.216725,420.926575,332.434625,349.9684,28,76,30,57
"ZNF778",0.59753917126479,0.594078118305839,0.994634953494427,0.723792755103481,0.997208871958829,0.979598824831871,49.5670142857143,43.9920315789474,42.91156,44.696250877193,5.07494023164095,1.97825129360323,4.6715248702334,2.2152112043523,28.44265,30.615525,27.966425,34.1686,65.139225,52.731,48.838625,50.7246,28,76,30,57
"ZNF212",0.999911184856847,0.999996040637159,0.999981427970015,0.551965026943327,0.348863576800767,0.549034083090122,332.420053571429,334.107102631579,333.130766666667,369.461764912281,23.1441918403854,12.027092677061,19.0284644816994,19.5853244659852,261.584425,262.861525,261.592,266.41,366.13575,392.76825,380.424525,442.7062,28,76,30,57
"ZNF282",0.711971472134693,0.999714387811251,0.625367946890552,0.999999604162966,0.545948223618171,0.99940379013978,860.854742857143,781.698228947368,869.046956666667,860.053435087719,88.9655008209376,35.9584033213032,52.2047069904138,41.3648282185213,657.127825,575.987325,668.61215,664.3357,820.954475,878.89745,993.590525,995.3944,28,76,30,57
"ZNF160",0.983506339189375,0.763042054976761,0.402451384391188,0.0179760793468754,0.00392935488697865,0.000271985635120098,245.34805,232.499153947368,286.35641,136.078196491228,26.8039621760293,18.0868548423316,46.1565736078859,12.7109245867738,141.781025,130.55755,60.296025,60.947,358.407675,291.0616,449.950325,186.5335,28,76,30,57
"ZNF415",0.996487044398894,0.795148785100376,0.539150028795251,0.141585084160744,0.0543641937613759,0.00698859535051621,43.7834321428571,40.9264671052632,58.2983,13.9459912280702,11.4048677129398,6.85243511025617,17.613515186764,3.57743417508459,9.954775,9.5363,4.7679,6.083,43.7263,49.478325,49.9905,13.1157,28,76,30,57
"ZNF439",0.969189415627081,0.854663122403531,0.477676529098377,0.105659457512156,0.073738237689398,0.00702263643405421,34.6248071428571,31.0994421052632,42.0363666666667,16.0318771929825,7.48354616374962,4.01561145502534,9.71292025192648,2.27541869968965,11.39255,10.301325,9.349575,7.7386,39.763225,35.923575,54.0071,17.0316,28,76,30,57
"ZNF440",0.557067739876989,0.66348379774447,0.0340621655508992,0.63552175425742,0.999736915998609,0.0562314931517011,112.343707142857,98.1078013157895,127.094396666667,98.8833719298246,9.63267262352641,4.21794123115519,15.1087485625751,5.0373536563715,77.590225,71.796025,62.742975,70.3473,147.815575,120.746975,164.660325,124.4019,28,76,30,57
"ZNF562",0.921620496369598,0.00109755380091392,2.08411617363957e-06,0.823844946563073,0.217382957620803,0.00273771715802662,256.811614285714,238.023144736842,391.234026666667,283.597319298246,18.6434815504197,9.0801813101707,46.9077364008231,15.1727383252325,195.24595,172.910575,206.92825,214.2857,340.0985,292.6517,542.53235,328.0155,28,76,30,57
"ZNF561",0.998603387673511,5.85731812423607e-05,2.79105807687863e-07,0.87858698620632,0.640021031257311,6.19454872009539e-05,406.976446428571,400.835525,617.432833333333,437.303164912281,24.6774113626279,14.2501092527184,60.2441430889001,18.0397878506175,317.469775,320.101125,361.878075,348.5011,482.554425,471.6886,871.872125,494.6172,28,76,30,57
"ZNF584",0.999621921164054,0.879296243551374,0.853466194112564,0.40629412986066,0.133183447060214,0.0699797417108039,187.018985714286,185.431197368421,173.223156666667,212.375964912281,15.9325307670222,8.21338938299754,11.6158856067893,8.64266307052358,125.924925,139.419775,133.655775,167.8927,218.78975,205.270175,205.35505,249.6183,28,76,30,57
"ZNF274",0.449773161576605,0.999963952181203,0.461374902843362,0.957526981462791,0.0574502163361426,0.940314818391591,520.724964285714,453.802203947368,518.235003333333,544.570915789474,33.0277951715505,20.8648357267303,49.77854610306,27.0146518093678,370.79525,324.375575,325.82135,406.5859,608.80805,539.8371,630.746125,614.7893,28,76,30,57
"ZIK1",0.99924673407418,0.411261109401894,0.298599829713335,0.269615365792912,0.0554536867774731,0.00185103853347679,28.2727035714286,29.4837342105263,45.6642666666667,10.3624140350877,7.22704212095115,5.60473628685645,11.2566620712444,2.03407024177329,4.321575,8.55205,3.4865,4.4568,29.867325,27.5042,66.15535,9.7324,28,76,30,57
"ZNF540",0.624634041590529,0.139493430086949,0.505559913359243,0.436798077524426,0.967252761867245,0.765229026405735,24.2977857142857,29.552425,35.47679,31.1485736842105,3.35941832059811,1.96451302259563,5.1762265293799,2.43686856916808,13.780425,18.868475,16.112575,18.0314,29.686075,38.271475,42.76095,37.1564,28,76,30,57
"ZNF570",0.776439870734052,0.989709498374444,0.530123331480203,0.384387225063733,0.805897558380096,0.194885292708038,34.18735,29.7535631578947,35.89867,26.4406315789474,3.94659570918188,1.96093867567662,6.17532997879214,2.24129369642235,14.131125,18.4816,10.902975,11.7206,51.19865,39.36145,48.8801,36.5464,28,76,30,57
"ZNF57",0.991375771895834,0.994486768043139,0.999999910252428,0.511642994123348,0.130113157347135,0.323282101453312,116.285007142857,123.154538157895,123.299256666667,82.2318578947368,24.8058066855232,14.4379320076118,12.5069231643115,10.3149398739538,48.635025,53.53505,69.74825,42.3438,104.28195,130.115075,164.015125,89.7341,28,76,30,57
"ZNF556",0.999985504582236,0.742775557419101,0.584377231878094,0.521943968458995,0.256594266369361,0.996255846454988,3.114625,3.17663026315789,0.93821,0.5329,2.64626588712981,1.08464101844726,0.574476668740852,0.277533118313205,0,0,0,0,0.544075,1.00405,0,0,28,76,30,57
"ZNF554",0.75622157777923,0.106644859211241,0.0011520951530769,0.999705681933086,0.519566656432077,0.0544158982068701,123.857525,109.224684210526,163.960886666667,125.303380701754,12.9302934924805,5.32946912086361,21.7201901066328,6.61957679335824,71.55465,75.268475,86.615,92.859,138.897775,132.711925,204.992825,152.2774,28,76,30,57
"ZNF738",0.994642732071513,0.995459128397166,0.949243500881147,0.0115419781103472,0.000102834377265437,0.0210377248334875,74.25435,77.1357776315789,71.01573,36.5011947368421,9.56634547035256,7.47123016814467,10.8127518107,2.98827803827727,34.74515,32.98265,30.893125,24.3179,102.09595,89.8855,105.01585,38.7597,28,76,30,57
"ZNF596",0.998560423712043,0.99243100263427,0.998046670392622,0.994965813645245,0.999399889329745,0.999840021451729,43.4877178571429,42.4133789473684,41.2524833333333,41.7781859649123,5.53858574750227,3.87264834687342,4.03737754950739,4.0172713936456,20.2159,21.05505,25.497425,22.4593,58.821225,55.524575,54.803725,53.0789,28,76,30,57
"ZNF621",0.936907712294211,0.999999756695373,0.935692065227068,0.969564269354838,0.998937374001949,0.969527498518129,369.338996428571,349.830939473684,368.990546666667,353.638894736842,30.6831924655779,16.4074092189732,34.4029840202046,17.6879561191347,280.23405,256.2177,204.051675,263.6193,463.19925,407.725125,443.4569,421.3287,28,76,30,57
"ZNF680",0.0984482902669557,0.962536458488996,0.0179583986552073,0.00868204712211851,0.566768392053011,0.00096514110202961,208.132085714286,305.008684210526,184.041656666667,348.001228070175,20.4065540905125,22.1150590074043,28.2013301587202,30.196966666939,138.83545,171.3674,101.68685,177.2757,297.145275,389.058575,199.168625,476.5587,28,76,30,57
"ZNF483",0.00651832802685071,0.0166503354009744,0.993208315462282,0.00611553931753372,0.996803799966438,0.999691707303556,9.69703214285714,4.57955131578947,4.17223,4.32302105263158,1.61524857682093,0.491028039262609,0.803041303229855,1.29450550439178,3.2603,1.668025,1.69225,0.8586,14.0143,5.826425,4.209875,3.8911,28,76,30,57
"ZNF417",0.942845318650081,0.997602409747616,0.850838588701672,0.96751394218596,0.999595217265322,0.90039892784606,90.2635357142857,83.8248236842105,92.83077,84.7679877192982,7.75583551883466,5.52600792833113,10.2641716123143,7.69641735754153,64.86295,52.95105,46.757025,50.1041,117.818575,98.78365,124.907625,103.3785,28,76,30,57
"ZNF791",0.841445226554115,0.916169227526216,0.35996567170014,0.998320833579896,0.843468863681352,0.790818233710983,113.249592857143,101.723830263158,123.97834,110.812475438596,11.7629434089211,5.84759747866727,16.2544275678165,8.17284488523677,69.8966,61.14785,52.4415,62.9021,168.3226,136.086825,207.8415,150.9324,28,76,30,57
"ZNF519",0.970172681321263,0.656886549298574,0.779169730719678,0.134995714004383,0.00418974833929753,0.00257949023265402,19.0590107142857,20.8123289473684,24.4391566666667,10.1628228070175,2.03865566757481,2.53309562066821,2.83088330659053,1.95779543412157,11.064325,7.439475,14.486325,4.7216,23.49995,28.200075,30.195425,9.6618,28,76,30,57
"ZNF25",0.525572100021137,0.872786973051638,0.965466843715172,0.770317669681568,0.969975297474797,0.99962098755779,148.912932142857,124.420673684211,132.678963333333,130.809340350877,21.8786402492914,6.14410347700587,24.3252505632867,6.80313515672191,87.7674,89.267675,69.361875,97.1781,162.604075,152.161675,140.679175,167.786,28,76,30,57
"ZNF77",0.988118568165921,0.278085467276471,0.250440838768497,0.993872262637428,0.875970651735726,0.0888452295346872,61.993625,64.54415,78.7604366666667,59.8687298245614,7.35713890664593,3.67183360247887,8.43293654325893,4.1949249734494,31.186475,44.2568,44.2236,41.7559,73.085075,81.7622,106.534675,69.6443,28,76,30,57
"ZNF169",0.996752712086227,0.358295315201245,0.123128750871277,0.704038423503271,0.656270439895683,0.015452351159436,30.4982178571429,29.646,38.4435033333333,25.9186561403509,3.42242316979885,1.95418687766513,5.2236389031272,1.6915858037608,22.594225,17.346725,18.070375,16.8947,34.232775,40.786625,59.38475,31.7531,28,76,30,57
"ZNF613",0.908498576948961,0.00227749341631323,5.53042594875208e-06,0.813383997435077,0.988721035804957,4.94492168601202e-06,72.2572,67.2631605263158,104.190096666667,65.3760192982456,5.88854047132063,3.48620564509238,9.24779087191518,3.67278249154636,48.019975,49.021775,79.66775,53.851,96.4489,77.517425,130.541625,79.169,28,76,30,57
"ZNF404",0.999396714772479,0.0296706537280523,0.00685206198518007,0.928267477180792,0.77468272420605,0.000850273829999137,34.6026321428571,35.8057289473684,68.1172866666667,28.1428456140351,6.06185581146971,6.03260575603239,11.2751461692182,3.7868304696858,14.349175,10.3475,19.561525,9.7952,39.92325,39.730275,104.2275,34.5489,28,76,30,57
"ZNF135",0.913887889931819,0.255889251421235,0.0204138192692341,0.0580898197577248,0.0614422789325821,2.48427001503515e-05,49.8393714285714,41.4714394736842,77.8743833333333,16.0222368421053,9.90809150276908,6.23990959320363,18.5786937634956,3.02193014176403,7.898325,13.381625,7.19025,5.4257,78.008925,42.013175,110.118375,14.0371,28,76,30,57
"ZNF620",0.9949785462805,0.136977653588749,0.022403111055021,0.305380305537456,0.196360090418838,0.000158074411889975,43.2551821428571,41.9723052631579,56.87442,33.6343438596491,5.00767220972258,2.60190015127467,5.96666549179479,2.41860145277177,28.116025,26.776575,34.93485,21.9442,55.144975,52.955925,71.067525,43.1145,28,76,30,57
"ZNF619",0.732121582137889,0.741579558397359,0.997939587519913,0.999783275931631,0.63506764329972,0.693277087598535,43.9189071428571,38.1968723684211,37.2241733333333,43.4290280701754,6.21739673518134,2.27683291400739,4.43604198164772,3.63653978854834,20.073875,25.186825,19.080475,22.9008,55.1493,46.472825,54.705175,63.1399,28,76,30,57
"ZNF354C",0.494038473157358,0.828961071922658,0.0653808896043806,0.0266562662304857,0.214524323290098,0.000813985189600297,15.906375,10.3639065789474,19.8882333333333,4.32061052631579,3.79336095414814,1.64133056713073,5.96444853887057,0.761333701048796,1.987975,1.510125,0.752675,0.6784,18.155975,14.53815,18.340275,6.398,28,76,30,57
"ZNF114",0.0600930734224828,0.236913934727607,0.992034836481914,0.0731226141291756,0.999984876627569,0.990778224598183,21.3049035714286,2.39335,4.46803333333333,2.18666140350877,16.6894146824448,0.256112438489666,2.17887736116473,0.362041247379667,1.545225,0.94535,0.6671,0.5964,4.69015,2.80915,4.021125,2.3677,28,76,30,57
"ZNF454",0.804181287953336,0.944435079518008,0.379255149802064,0.508886120375776,0.0178816177034111,0.867879955103866,6.76992142857143,9.06903815789474,5.07976333333333,3.07544561403509,3.1365565738922,1.45367716507105,1.11418750762564,1.16590653166404,0.93685,1.2938,2.12495,0.7634,4.535175,11.229125,5.735375,2.7192,28,76,30,57
"ZNF543",0.429638956839299,0.366328267167603,0.0028493800738536,0.459496706454573,0.999997600814197,0.00460598501799259,75.9919428571429,63.8838776315789,91.42592,63.7648561403509,6.24460885690202,3.6135138876997,9.80436206024059,4.20200901118743,53.337825,47.95315,55.07285,40.856,103.0001,73.67525,114.37675,83.8584,28,76,30,57
"ZNF354B",0.611326319224224,0.962610765828952,0.909351842507436,0.719917512937152,0.998458177194432,0.956348622129947,69.39595,59.4227697368421,64.7167333333333,60.4730140350877,7.32762910126468,3.71692756825907,8.493938625501,4.72334748653554,45.537225,37.437625,30.3084,38.1547,88.7744,71.717275,93.178175,75.4958,28,76,30,57
"ZNF223",0.976810657360867,0.0934266666045094,0.0752571008983747,0.979824044944758,0.999999992414391,0.0963563586078274,46.5567821428571,50.6150684210526,74.1066733333333,50.5933684210526,5.23879457218973,6.81274895633211,6.65961335194993,4.05526553660107,20.61095,25.87195,42.78545,32.2407,60.572975,52.6498,99.003025,63.009,28,76,30,57
"ZNF713",0.0155902083112119,0.19585205887162,7.00753156390732e-07,0.0002775159137689,0.33433090549336,2.80384904183251e-09,28.014475,18.6954855263158,35.3324666666667,14.5606140350877,2.76232477610207,1.32087938914408,4.38447056748407,1.15077009342823,17.973175,10.802275,19.503725,7.5504,37.159825,23.95205,48.3555,19.3986,28,76,30,57
"ZNF552",0.0485884959071635,0.0260420234005699,3.17119970283386e-08,0.0643164901044907,0.999999998810018,1.28113759823023e-07,167.384785714286,125.073665789474,222.12865,125.092843859649,17.9470601650147,6.90573901924361,20.3809231199109,6.47875349447324,113.14455,83.323975,143.021425,92.9833,168.54955,147.256825,304.10065,151.2106,28,76,30,57
"ZNF154",0.985936465409875,0.709865334972264,0.779097301687779,0.147377643111626,0.0862453052003485,0.785486773669339,21.5523607142857,20.0831815789474,16.1381166666667,12.0618368421053,4.77333547315101,2.78601965279256,1.81419358249982,1.29665133970967,5.728125,7.633575,8.1271,5.6485,22.27945,20.8799,20.512975,17.1741,28,76,30,57
"ZNF571",0.897230447949262,0.371240125942538,0.593172154357068,0.999568565521824,0.879834581818109,0.288328149284052,46.44435,50.4900157894737,57.5671566666667,47.0863771929825,3.56654147337579,3.42212095314251,6.34867116619317,2.28193732669497,32.135375,35.139875,28.8355,36.9188,56.927675,55.08005,87.853625,60.219,28,76,30,57
"ZNF443",0.999999811002606,0.056939179674378,0.0116890700032924,0.898559727236553,0.790574689238095,0.114142560509355,62.0417607142857,61.9875855263158,82.33921,66.9229912280702,6.00155904421285,2.95471907114567,8.65478604902108,3.09589803497554,42.723775,47.140025,46.8271,49.9674,74.49485,75.48525,107.112975,80.8255,28,76,30,57
"ZNF792",0.470829573806269,0.63928840898612,0.020054894871871,0.0771859355555641,0.527929378923558,0.000924765018886164,119.88175,100.912225,138.2724,86.8270824561403,12.714862089078,6.17609167551923,14.9746176697494,6.16844484664214,72.507175,63.068025,86.89105,58.3068,158.608975,121.071875,171.07495,100.4308,28,76,30,57
"ZFP82",0.911738260798514,0.998550776619765,0.819557185149575,0.00133406466355102,0.00034712320506658,0.000480131141283757,53.3037464285714,47.3888973684211,55.00161,18.2393578947368,7.37487645299526,5.19434639620944,10.0443471516419,2.75306896872787,28.327525,23.87555,14.2334,4.8638,72.42645,56.19,81.261225,23.9282,28,76,30,57
"ZNF707",0.117637183770328,0.322098454742613,0.99674751576405,0.342250522663447,0.925656388292005,0.992205362297061,261.410532142857,204.452476315789,209.655203333333,216.971201754386,20.7274281823212,13.8118542493457,15.5819778777135,16.4292951093019,159.173325,129.25365,147.35825,144.5143,326.602675,231.0224,250.366125,248.1972,28,76,30,57
"ZNF746",0.999098930191792,0.765997569151806,0.723721131359637,0.9114289444849,0.724605266835832,0.27278652014146,490.580667857143,482.842448684211,424.905733333333,529.856819298246,46.2842229900894,32.4881550745991,30.4965466709236,35.1312362597349,330.14325,311.67805,311.128075,335.9242,536.784625,527.133525,512.031275,619.5652,28,76,30,57
"ZNF678",0.606934502396033,0.956402927191557,0.237358672329201,0.223422858712549,0.765077279875893,0.0544469007072736,31.5838,23.6298026315789,35.50279,18.6542456140351,5.78715029317713,3.53937232554417,7.35761842639932,2.20402184991442,14.118,10.067275,8.8495,8.1585,41.8743,25.466,48.566425,22.7163,28,76,30,57
"HKR1",0.768110575460409,0.100053362856618,0.0010992352760979,0.233507180044887,0.579447877500721,4.07510867300731e-05,423.155732142857,374.585156578947,560.834886666667,323.816357894737,39.0484538376514,29.825491525228,50.6523929771107,19.3006808669614,283.034925,265.657,346.718625,236.0811,512.36805,417.756225,783.489375,398.7486,28,76,30,57
"ZNF101",0.00583672710000749,0.660194925783568,0.188385063394703,0.00031577983011577,0.598044540290038,0.0222738443177057,103.944485714286,72.7556078947368,91.1396366666667,63.4848228070175,17.5196545090386,3.02799396901458,4.45754096702955,3.32381927558844,52.573525,53.666475,73.20775,48.0916,121.716625,90.832775,101.619925,71.6461,28,76,30,57
"ZNF716",0.015285375353325,0.999746084707045,0.00865007639505977,0.641917519291731,0.112305161977042,0.558809464643704,0.931532142857143,20.8328710526316,0.233306666666667,9.03840350877193,0.682798378369532,4.59650211891639,0.137439858105895,3.78330889895168,0,0,0,0,0,21.08215,0,2.1595,28,76,30,57
"ZNF708",0.150398597710307,0.783502944023186,0.0059294161426996,0.00851318122864209,0.410793253894438,0.000117509161777107,75.1556571428571,57.3996407894737,84.5088833333333,47.1222859649123,9.22287504713494,3.38863018726797,10.8198893524726,3.39068876194479,29.317275,38.27105,44.930475,29.6921,103.485725,75.705475,118.12365,55.2486,28,76,30,57
