"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T0","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF235",0.996618158328231,0.997887211842919,0.999282132683899,0.999828250767677,0.556925096281829,0.84967254062103,0.975303971727269,0.913331731933046,0.866744221267832,0.519984154660364,0.999164185127973,0.99999999821538,0.999999749368734,0.999871835457529,0.999853151595303,75.56,59.104406043956,60.6142234042553,66.629685,49.2927769230769,58.2145,NA,2.03124502560628,2.67489374861196,5.78546725980528,5.72491794550036,NA,75.56,41.083925,39.628425,45.37395,34.908,58.2145,75.56,68.905,77.3155,76.4806,55.4148,58.2145,1,182,94,80,13,1
"ZNF208",0.999999981622528,0.992553442188083,0.000428985279601779,0.999985424231181,0.949775600253898,0.0685909825184414,0.999996382836523,0.999721787638822,0.643524367149349,0.999996700027905,0.999999972409345,0.999998105931665,0.987911384462663,0.999922672277508,0.999971604203458,19.8216,26.3657747252747,109.860755319149,44.84780875,39.3291076923077,9.8103,NA,4.17348576824193,28.8935649812475,11.297812095094,31.2221285586379,NA,19.8216,3.1387,3.22525,3.40685,4.0547,9.8103,19.8216,19.313225,80.463725,22.08265,10.1118,9.8103,1,182,94,80,13,1
"ZNF714",0.99916828736489,0.999999913753527,0.153456411977239,0.999999999946411,0.0955179696507146,0.999716181911477,0.999016684031561,0.999999147123036,0.870942733211243,0.80585757419718,0.994265090849193,0.998602739600887,0.980845487880541,0.975083949463595,0.99914043681323,53.5183,33.1449016483516,50.3042,52.783735,31.6926538461538,10.4644,NA,3.3250998907261,6.7560425179565,7.59791888645976,9.25882086406792,NA,53.5183,6.51315,7.5578,10.058475,6.9855,10.4644,53.5183,45.328475,66.318025,64.422125,31.7567,10.4644,1,182,94,80,13,1
"ZNF394",0.993394155221943,0.991623550533602,0.99987983238056,0.994667651368091,0.999977727577672,0.99922627709845,0.99997107856997,0.786896186415976,0.749167628570351,0.852457659887557,0.999980054095588,0.967158441642971,0.961774939857256,0.971529853371494,0.998406580145291,345.887,441.931370879121,447.237872340426,437.94408875,378.399776923077,304.7744,NA,11.3034413391198,16.1778078421139,25.2994130214317,24.2693493839112,NA,345.887,340.444625,342.37655,339.472025,328.0698,304.7744,345.887,494.080525,509.75785,467.8248,437.8611,304.7744,1,182,94,80,13,1
"ZNF333",0.999999510011927,0.999999823050115,0.999996977081498,0.999998272671222,0.999976185945132,0.999858542663338,0.998907820535669,0.878537577420812,0.871417695536735,0.923138579414859,0.994434875741635,0.959045941451019,0.962419327861397,0.954654057237683,0.872318275896642,112.9832,108.524206043956,109.337587234043,107.2235925,91.0739769230769,155.0033,NA,3.9363012003109,6.57695538487652,5.59816366891937,9.71779382679772,NA,112.9832,73.254625,70.61515,68.572525,81.2721,155.0033,112.9832,131.0335,131.972525,126.456625,111.0588,155.0033,1,182,94,80,13,1
"ZNF382",0.999999999389404,0.99978308397731,0.176384071240558,0.999983197900766,0.731315358592894,0.977429322602814,0.99999568395359,0.998986405235017,0.741060117604504,0.92155713142897,0.994045460239363,0.96823000071948,0.996296025634427,0.990517269522615,0.95271456523963,21.8038,21.3236005494505,28.0602414893617,25.53758875,18.8733615384615,39.3067,NA,1.4658202500303,2.80079218774116,2.5929960664881,4.92735707328311,NA,21.8038,6.297425,7.151025,9.919125,6.4412,39.3067,21.8038,31.971175,41.43615,32.372,28.4402,39.3067,1,182,94,80,13,1
"ZNF577",0.998724527589174,0.999479802697578,0.995288830271987,0.999900201570319,0.837435401946294,0.98944690211054,0.989167330506083,0.953035723098865,0.893117930928327,0.742344417908954,0.999999997461678,0.999235589166507,0.999722301051134,0.999959914497252,0.991913637117836,146.6799,99.2706225274725,107.169327659574,118.42370625,69.4598692307692,141.9228,NA,7.85961884629946,13.8006638156102,15.1415506950211,14.0644206821426,NA,146.6799,29.22015,25.987675,34.7299,23.8958,141.9228,146.6799,131.181575,143.09765,167.867,103.7786,141.9228,1,182,94,80,13,1
"ZNF75A",0.999999953091338,0.99804185760343,0.0307406964353706,0.999336323536801,0.229550898274878,0.992704193078942,0.999982041964716,0.99820670261487,0.948944368278493,0.991772011695043,0.997772685600976,0.992420017227478,0.999962770296153,0.999768549501334,0.997890968458835,244.7968,251.468485164835,302.139980851064,290.676095,267.546346153846,327.6651,NA,7.76762509018552,18.512047688566,12.7355400358857,43.8155847357899,NA,244.7968,183.82645,191.1768,204.17705,189.0459,327.6651,244.7968,291.52495,343.31285,346.81345,296.0774,327.6651,1,182,94,80,13,1
"ZNF496",0.99999994340892,0.999997396652616,0.779273937215851,0.999988004438104,0.634561999551543,0.999807338266751,0.999996343222518,0.989425407498755,0.999999984799646,0.999998788083433,0.999999996273847,0.999998879075423,0.99999975874567,0.999997643136696,0.999999550499593,161.5461,153.557325274725,178.790011702128,185.0025725,180.602238461538,168.0837,NA,9.81807015395306,18.3060592180134,17.9473295473811,39.9782308884578,NA,161.5461,52.300575,76.00985,64.986125,81.6765,168.0837,161.5461,206.2002,229.3791,232.8124,265.8379,168.0837,1,182,94,80,13,1
"ZNF2",0.991531971496509,0.970106311320309,0.643649324561126,0.929472187234412,0.0608959485102378,0.844707153337056,0.991347157670788,0.999999470204323,0.992426844466398,0.849145906029698,0.746499205758324,0.7644537723782,0.86454522991457,0.930250469844631,0.801897830324079,67.3935,84.0486159340659,89.5085010638298,94.55814625,84.7108923076923,121.6481,NA,1.76965357196895,2.63631331347838,4.36018108770157,4.53449712910983,NA,67.3935,64.9769,71.21345,67.08385,77.9345,121.6481,67.3935,98.983925,104.348075,109.87575,88.5609,121.6481,1,182,94,80,13,1
"ZNF589",0.999994608481958,0.999920885453488,0.97590175663661,0.998417985229433,0.27189840719914,0.806964122667998,0.999999724109484,0.979676358538608,0.912083163258497,0.567899591574246,0.999999930530081,0.999946057119469,0.999662804700421,0.996437744857743,1,118.9296,128.737192857143,135.818875531915,150.125995,113.336061538462,113.1458,NA,5.5140825909227,6.76673530628814,9.84371257959709,11.9970526961221,NA,118.9296,82.630325,87.5644,81.65815,87.05,113.1458,118.9296,150.13295,168.787375,177.32745,129.7586,113.1458,1,182,94,80,13,1
"PRDM9",0.999953932020653,0.999954254086247,1,0.999964159030335,0.999999772110841,0.999999862645272,0.999999736312447,0.997772129932564,0.998055966264435,0.998726062942685,1,0.999953932020653,0.999954254086247,0.999964159030335,0.999999736312447,0,3.06277197802198,3.06625106382979,2.921645,1.12413846153846,0,NA,1.50329201537835,0.687826647628385,0.900168803250046,0.642108386443308,NA,0,0,0,0,0,0,0,1.341575,2.0206,2.2428,1.1779,0,1,182,94,80,13,1
"ZNF12",0.998082375828606,0.999003461222473,0.998214378439782,0.99999954162806,0.0926784568422589,0.365176625030574,0.999920889028745,0.982329742122379,0.996419224539343,0.995712064600916,0.999999699992225,0.999490484071158,0.999790899440317,0.999999999039117,0.999995737193081,499.5045,423.762023626374,433.214505319149,485.45102375,458.697015384615,481.3604,NA,11.7804667448606,18.4760450818502,21.839966456017,61.40769617521,NA,499.5045,316.486175,325.50055,338.46825,362.3431,481.3604,499.5045,511.58255,530.395,605.175175,560.6068,481.3604,1,182,94,80,13,1
"ZNF202",0.999991050262217,0.999999792936315,0.543497020094254,0.999914142290883,0.0598892056773087,0.895938472912322,0.999977047056543,0.864503401398718,0.998926373335496,0.999984733137987,0.999998826524949,0.999999999991838,0.999951433350165,0.999158651863704,0.999636330715859,165.5104,155.008026373626,170.458677659574,182.1335875,178.646553846154,155.6573,NA,4.46995032614725,6.21683171280628,11.7075709865265,16.6007516389014,NA,165.5104,121.274575,124.5122,126.434175,146.5378,155.6573,165.5104,175.353175,210.920025,203.28105,224.3908,155.6573,1,182,94,80,13,1
"ZNF3",0.998782302366041,0.996969669591566,0.986078800210702,0.992036611503293,0.700075891341204,0.979166126671405,0.99998750340785,0.96512546105654,0.892370293535358,0.710031760298874,0.988755489926493,0.9963301436386,0.998500622243783,0.999668441827179,0.981495361496463,601.0109,687.933563736264,706.421110638298,730.64602625,636.487746153846,797.4101,NA,15.3237994680738,22.5067983119878,28.2220313481188,59.4966446091631,NA,601.0109,556.312975,558.31265,567.7855,458.9644,797.4101,601.0109,787.886325,823.09475,868.275725,748.8986,797.4101,1,182,94,80,13,1
"ZNF606",0.99998462227836,0.999633280193018,0.857734599502801,0.999868000724444,0.985784369283431,0.998971421434884,0.999480125355712,0.988908064061995,0.999997364534517,0.999643776516904,0.999698061063159,0.99985382405221,0.99999792351162,0.999982752827539,0.999999719406894,158.5728,176.484598901099,192.696604255319,186.31516375,196.405553846154,204.709,NA,8.0340170042298,12.4832800871389,11.5985059063308,27.6491965241553,NA,158.5728,108.0894,108.30075,113.1146,117.5923,204.709,158.5728,224.3154,242.899225,260.534475,255.2099,204.709,1,182,94,80,13,1
"ZNF91",0.999999989375622,0.99999999975262,0.999986873564327,0.999999998040728,0.999999539407462,0.999999888161291,0.999934212154075,0.942671419176833,0.963736449622992,0.959394787303477,0.961618854125354,0.866768402812441,0.859345441491878,0.863838332888139,0.757182675958974,265.6095,271.523988461538,268.404526595745,269.84153375,230.339030769231,449.9673,NA,12.2620015220466,16.383787778421,15.8333554311703,24.9875003830361,NA,265.6095,159.2723,157.828025,164.325725,180.4151,449.9673,265.6095,338.272325,337.152725,299.9706,262.5299,449.9673,1,182,94,80,13,1
"ZNF226",0.999999526609671,0.999934876107798,0.890459102848437,0.999988313723759,0.994169137599318,0.998377229304172,0.999969152993495,0.9988078380221,0.999999463029346,0.999994666243671,0.999999058677896,0.999999957035653,0.999999320581574,0.999999999033801,0.999999888218347,214.0733,226.067039010989,246.412830851064,236.97042,242.783023076923,233.4859,NA,8.28201815728952,13.1868836167605,25.3716430138937,38.4824467128898,NA,214.0733,157.1648,145.228225,128.40245,135.5294,233.4859,214.0733,266.590775,328.927725,270.93035,309.88,233.4859,1,182,94,80,13,1
"ZNF229",0.999999779496648,0.999819994380967,0.626642766549115,0.998510017991515,0.110268792830232,0.931436430160627,0.990372066075421,0.367775576470529,0.820751867436171,0.977697845460753,0.999987298304533,0.999989263189269,0.99999996797195,0.999964494978139,0.998725534507831,42.6165,50.1942692307692,71.8738361702128,87.79555625,111.818092307692,66.7103,NA,4.80740913142989,8.94260201047163,20.7314053329065,36.0534024228118,NA,42.6165,8.27435,11.14115,7.363875,38.1176,66.7103,42.6165,68.34505,108.166175,95.507025,135.8935,66.7103,1,182,94,80,13,1
"ZNF180",0.999597421515771,0.999860460126194,0.996998234160093,0.999999999937252,0.222520057128465,0.613418444500463,0.998808103938802,0.99954349842499,0.99556678560598,0.777895993923236,0.897578202128283,0.463721666836873,0.505853032096875,0.664293905439432,0.445766972315845,143.7066,124.183312637363,127.931924468085,142.86350625,118.448192307692,236.756,NA,3.80806563382533,5.86747007219762,9.83098142441974,11.9704336585673,NA,143.7066,87.4691,93.4738,97.5521,83.6352,236.756,143.7066,143.910175,145.05445,169.30435,131.8204,236.756,1,182,94,80,13,1
"ZNF641",0.938529634796413,0.913126464708714,0.983856816549491,0.959994539564766,0.98619467442809,0.859698726733804,0.996104437274373,0.704519638676444,0.541481794907079,0.887685933919527,0.999998577468403,0.892422866818068,0.857695464348222,0.924105752230262,0.98807183332143,114.9653,70.986082967033,66.9013787234042,75.15297625,90.4335230769231,121.6481,NA,3.3307926764229,5.04021170093864,5.44477729296944,15.2939241478822,NA,114.9653,34.152725,25.228725,34.822325,59.4817,121.6481,114.9653,104.709825,104.733425,109.22585,111.8251,121.6481,1,182,94,80,13,1
"ZNF610",0.999995899615163,0.999922172861054,0.968138881575875,0.999984016588367,0.999696690275089,0.998612189756749,0.999997000915612,0.999999999962738,0.999273492487337,0.999991283988864,0.999822318532946,0.999867168853159,0.999989871060971,0.999944253890398,0.999879938783871,14.8662,19.9130076923077,24.0176191489362,21.52259625,19.7714769230769,30.085,NA,2.95794144714562,4.33443815857629,4.66033626791689,8.85917389231358,NA,14.8662,3.474325,3.4678,3.344525,3.3473,30.085,14.8662,17.538125,23.942575,18.3807,12.2353,30.085,1,182,94,80,13,1
"ZNF528",0.999497403282105,0.999995747793942,0.600272828056332,0.999936450538563,0.960845103653268,0.991118015300591,0.999896088739203,0.999745170063726,0.998519487310231,0.99999853762903,0.999997483351906,0.996635622931149,0.999754851417812,0.99905412496668,0.998816240327222,112.9832,78.8484203296703,99.9420159574468,90.4867075,87.3551,129.4964,NA,6.41261321718254,13.6497518841865,11.664004016409,25.0506786015894,NA,112.9832,22.6023,22.623725,21.5171,30.0913,129.4964,112.9832,106.002525,124.637675,112.677625,94.2877,129.4964,1,182,94,80,13,1
"ZNF701",0.960588755573378,0.995931243616728,0.100664234839372,0.989279413950488,0.614936253328599,0.97105080004003,0.977965542288904,0.999778946341068,0.958635750624493,0.997882857375262,0.999994151046495,0.909756627657963,0.982636753202267,0.96555659429395,0.943130874673505,68.3845,35.052006043956,48.1624861702128,43.45602375,38.2134076923077,75.8666,NA,2.51481836882989,4.694438611816,4.72680766677716,14.8881043182066,NA,68.3845,12.919825,12.091275,13.74525,16.9965,75.8666,68.3845,45.4109,76.894625,56.54645,33.1137,75.8666,1,182,94,80,13,1
"ZNF283",0.992380240425667,0.999878860666439,0.0931647863875169,0.999454012613782,0.45010602894063,0.992057312016631,0.999479424402125,0.962120865745489,0.999521783023098,0.999999998902915,0.997830792546057,0.999999969311333,0.998986966891167,0.999724181172515,0.999790119673323,36.67,24.5208675824176,31.5096723404255,29.65009,29.5006076923077,23.5448,NA,1.17187448956527,2.33927026875477,3.16569970295308,4.79695951284558,NA,36.67,14.184025,14.24675,14.60245,18.2697,23.5448,36.67,32.6236,39.922925,35.379775,34.8065,23.5448,1,182,94,80,13,1
"ZNF558",0.999999999999785,0.999999996409744,0.999953452614138,0.999998400698182,0.977593809382806,0.996870482148291,0.999987209715698,0.994164932521007,0.997827861613061,0.999960712459461,0.9996926602217,0.998453524477088,0.998877830776319,0.999592853449705,0.999871839214633,255.6987,256.427621428571,260.354892553192,271.49886,280.433992307692,319.8169,NA,11.2368315736499,16.2907415959101,17.3953086605246,31.6589473907891,NA,255.6987,163.27665,133.95075,168.7067,182.4268,319.8169,255.6987,335.558625,367.124575,346.075575,346.0228,319.8169,1,182,94,80,13,1
"ZNF597",0.947032381183579,0.968881977415075,0.963923139877953,0.984421024131942,0.578809876548577,0.97480270346243,0.997648514605738,0.661854698355141,0.878068121603043,0.980370959745284,0.963549054362492,0.313451149406994,0.375611581378363,0.447293040120973,0.619078087989141,37.6611,24.2750868131868,25.823035106383,27.5295575,30.7000384615385,54.9379,NA,0.943950846061955,1.62491709597204,2.06428075964605,3.03888676043734,NA,37.6611,16.870825,14.946625,12.964975,24.1546,54.9379,37.6611,32.406175,34.8256,36.5155,35.2148,54.9379,1,182,94,80,13,1
"ZNF30",0.979456742040369,0.938908501426755,0.553846392705436,0.954932701676024,0.883907908313059,0.998151688193567,0.972426151159065,0.999812925554663,0.997511230917791,0.99990502746103,0.739362426193812,0.824104986707707,0.913872594774283,0.890842117087998,0.877007146706941,60.4559,89.1480450549451,97.5692606382979,94.9773425,92.2035461538461,137.9987,NA,2.52686037040879,4.88613767100407,4.80468130820394,8.65444406395376,NA,60.4559,66.39345,67.89505,65.814725,75.6844,137.9987,60.4559,109.888875,123.820425,111.799125,102.5003,137.9987,1,182,94,80,13,1
"ZNF354A",0.999999740836379,0.999528879947771,0.346449701972499,0.999299459706857,0.290561495175314,0.999971232945638,0.999801933179199,0.822869745570576,0.317156188338753,0.279123363613188,0.999932027787037,0.998981165069791,0.988727535722424,0.986344707029497,0.999999998213765,124.8761,131.684299450549,155.842892553191,158.50035125,98.0897153846154,95.4872,NA,6.59181638810351,11.3819611462166,10.5570748835145,17.0568067817546,NA,124.8761,70.22445,86.691325,95.836425,45.3475,95.4872,124.8761,180.90065,207.95825,204.465075,134.728,95.4872,1,182,94,80,13,1
"ZNF764",0.990198805811069,0.979142691649438,0.948144873405609,0.895398467079576,0.00932908702367108,0.212271490230482,0.989293670229678,0.999996854772883,0.999808198985494,0.716553309259086,0.999973500981017,0.999238335998271,0.9971707387272,0.965556776242625,0.999001660992215,151.6353,216.300918131868,228.264379787234,264.58170375,219.860707692308,178.5481,NA,6.26838178996507,9.28554478061572,17.5713100897053,20.3677010878223,NA,151.6353,157.192175,173.9525,187.81905,166.2566,178.5481,151.6353,245.5369,265.0462,281.803075,262.4799,178.5481,1,182,94,80,13,1
"ZNF747",0.999994502038905,0.999910499140317,0.969576244474619,0.999963250816567,0.997346889644852,0.999867544391375,0.99999999980483,0.995364502595278,0.959283563298143,0.981061786430317,0.999995148178498,0.999999958674597,0.999999954723788,0.999999999957412,0.999964221271181,346.4222,328.248095604396,314.459958510638,319.6959575,348.840830769231,321.4258,NA,10.3244348840078,13.8339492926111,14.8381723331854,48.2545682246123,NA,346.4222,222.99315,217.759575,225.31445,247.826,321.4258,346.4222,386.4014,364.524175,404.135575,360.9364,321.4258,1,182,94,80,13,1
"ZNF778",0.999583844762479,0.999991599337819,0.753561116668126,0.999888730799175,0.994064354378716,0.987181603256909,0.995830233634816,0.977096539845268,0.786298428563133,0.931791384236773,0.991363614043104,0.858273454212864,0.924256216625948,0.890479347212146,0.774451771060316,49.554,43.3513769230769,46.7300638297872,44.7951725,39.1943923076923,66.0562,NA,1.30320000644681,2.2083007962351,2.45928469935358,4.9244582525737,NA,49.554,30.0555,32.501175,28.436225,31.7567,66.0562,49.554,52.766325,52.709375,59.37275,39.4582,66.0562,1,182,94,80,13,1
"ZNF212",0.945370077530176,0.968575984950603,0.956067658306615,0.888894681705056,0.756918526223269,0.399723001078065,0.995665321160621,0.783148169661275,0.94727430243562,0.430790304212665,0.989904182325473,0.999999990964269,0.999999725415595,0.99993491060136,0.999513808713012,244.7968,354.312301648352,341.145654255319,376.1871925,309.1035,349.9019,NA,9.52393735355299,10.1418059959646,14.3306462948758,30.3284057267994,NA,244.7968,264.9493,263.07475,280.304975,249.6479,349.9019,244.7968,418.993375,410.891025,443.947775,357.8802,349.9019,1,182,94,80,13,1
"ZNF282",0.848077897700225,0.809797977020532,0.98806661150621,0.650552363574194,0.0944640736297937,0.480056937024223,0.875306429792029,0.999999547006615,0.999294889870414,0.810211378578139,0.998292201118391,0.992216741628247,0.986038673868983,0.938879222248403,0.994493603341729,429.1378,794.948356593407,820.085971276596,904.06921,787.851907692308,614.1269,NA,21.199900557141,28.0163346091986,45.1950971504764,59.0449678945094,NA,429.1378,605.44245,643.535525,654.977275,593.3054,614.1269,429.1378,916.54415,960.8054,1048.272425,887.9878,614.1269,1,182,94,80,13,1
"ZNF160",0.902484012094625,0.962469941528272,0.530487557154206,0.988618378657029,0.0275333499000576,0.792354014935527,0.960341651009985,0.989437329041391,0.999995103967562,0.970538142032582,0.999920169811799,0.978573151867408,0.995789107018893,0.999586507439372,0.994923196995039,351.8335,184.245010989011,218.86014893617,250.172035,212.779746153846,300.8502,NA,10.2392608431723,17.6234767667874,20.89129858994,51.716090951506,NA,351.8335,73.96535,101.4054,110.38435,86.7794,300.8502,351.8335,250.32825,290.39835,334.62915,283.7647,300.8502,1,182,94,80,13,1
"ZNF415",0.994889506429332,0.999834524265411,0.276151557457531,0.999998845206406,0.0158575499973911,0.885112486392669,0.999922521497553,0.902063471478648,0.999998452292683,0.997574978372329,0.999996310318958,0.999204241342173,0.99999914540276,0.999999678305687,0.999999902435845,53.5183,23.4142549450549,38.6774521276596,48.05146875,40.3823076923077,43.8195,NA,2.81128158043067,6.20645144209723,8.98551992862342,19.3975517288594,NA,53.5183,7.48575,6.19055,6.913525,9.9976,43.8195,53.5183,23.1753,38.3686,49.5389,25.4118,43.8195,1,182,94,80,13,1
"ZNF439",0.999334557677246,0.999988538647931,0.642638041313001,0.999999969871864,0.21920853534805,0.981811356652625,0.997551812825989,0.998096251130014,0.890393772070658,0.713703623260194,0.999991964985549,0.994131294819742,0.999287702037102,0.999877568866638,0.98719726954071,38.6521,25.1514269230769,32.7097468085106,36.8437775,20.3469076923077,46.4356,NA,2.229496582852,4.83464467709237,5.31971234969017,4.0012200954347,NA,38.6521,8.923225,8.199875,8.52405,10.3679,46.4356,38.6521,30.436175,32.62995,43.436925,20.6125,46.4356,1,182,94,80,13,1
"ZNF440",0.922563346891461,0.936462595113258,0.999270486349681,0.977848259294572,0.422303034990439,0.754415656667758,0.803721443693017,0.867272154514999,0.811046128571823,0.387345578551381,0.999965660003205,0.979822085940314,0.985055827873961,0.997269020084965,0.915697222408582,151.6353,103.918328571429,106.08839893617,116.03828625,88.2002461538462,138.6527,NA,3.32902996291751,5.59694766984926,5.66011561468496,8.21008484945236,NA,151.6353,71.9851,68.29995,86.788025,71.8467,138.6527,151.6353,127.90225,131.028825,138.62565,107.3818,138.6527,1,182,94,80,13,1
"ZNF562",0.99947215677085,0.99994346362654,0.9332526529847,0.999904786668438,0.979173541430295,0.999987188676244,0.999952644152411,0.998268171487038,1,0.99999947477379,0.999800869059228,0.999999948453514,0.999979430847918,0.999990189133886,0.999982000100806,302.2795,261.434756043956,276.276075531915,273.3587725,276.380353846154,255.0687,NA,7.61424811326313,15.7863143162891,13.8229322447679,38.7777438454411,NA,302.2795,189.053275,173.6228,200.094275,236.6096,255.0687,302.2795,305.3907,350.348925,328.029275,297.7067,255.0687,1,182,94,80,13,1
"ZNF561",0.997735510931105,0.998862875550575,0.997312009585109,0.999715427610549,0.857349070011665,0.988562580342696,0.999740703007504,0.995037511767008,0.999597235152816,0.999999999968561,0.99994681923475,0.976795925529343,0.984126265894178,0.992091232713016,0.99295276942979,515.3617,438.399327472527,448.504721276596,465.00417875,464.402069230769,565.7292,NA,10.0259015082668,20.7173357701039,22.5856982808646,54.319249961264,NA,515.3617,349.014025,306.22885,353.599675,347.5344,565.7292,515.3617,510.877425,522.110775,505.91465,537.6547,565.7292,1,182,94,80,13,1
"ZNF584",0.967574642668007,0.953529562020845,0.992660316546668,0.980546278666225,0.988042438951126,0.903320406267734,0.995039506587812,0.950452168580811,0.880002720306264,0.993386943719693,0.905180343298477,0.98574181779819,0.991709359724023,0.975907014901738,0.949863363555824,125.8672,180.729569230769,185.722154255319,174.8662625,163.372830769231,226.2917,NA,4.93476414424896,7.99798713851784,6.95563898121594,16.8566173663623,NA,125.8672,129.236025,137.702125,136.561125,116.2921,226.2917,125.8672,219.934525,226.38585,203.74235,181.7336,226.2917,1,182,94,80,13,1
"ZNF274",0.956265208508379,0.973533394430972,0.978034172796331,0.974544208292717,0.977152059669459,0.999999985486858,0.907574584868139,0.978078911073632,0.910261996945701,0.906907721956802,0.9797459106684,0.999987497214309,0.999874359934519,0.999859064417469,0.999999944821432,655.1041,484.161743956044,502.626974468085,503.8379375,442.445084615385,453.2374,NA,14.0571476294812,23.4986387016897,21.2630301423567,39.8503709563531,NA,655.1041,343.644375,313.31025,384.300775,383.3448,453.2374,655.1041,604.4909,609.822575,601.40355,523.3494,453.2374,1,182,94,80,13,1
"ZIK1",0.999948393541154,0.99999998296916,0.370093835648363,0.999996838651889,0.150533341935469,0.995968966561005,0.999999063613174,0.998865220520078,0.997312688611222,0.979988077728612,0.999857198190146,0.999988961577881,0.998708492157952,0.997017504600644,0.999857781255277,27.7502,19.6624714285714,29.3744244680851,32.3779075,24.0106769230769,13.7345,NA,2.26949290176127,4.5900226784765,5.38911733029648,11.4743976956346,NA,27.7502,5.109725,4.342725,4.695525,9.1349,13.7345,27.7502,21.6129,33.7725,33.453375,18.3529,13.7345,1,182,94,80,13,1
"ZNF540",0.940370654003293,0.984415764599686,0.383643597040612,0.941017011517908,0.999999999999272,0.586441251084127,0.894099604234898,0.988528177578112,0.700381818601074,0.990663268154478,0.999526336781198,0.997221335903783,0.99992667373806,0.997245841311614,0.989049029982453,54.5094,31.5621351648352,37.6473404255319,31.5434375,27.0615538461538,43.1655,NA,1.37837395388438,3.52755956941522,2.81867921665897,4.10284154889453,NA,54.5094,19.61225,18.422575,15.11565,15.3121,43.1655,54.5094,41.6667,45.623125,39.6863,38.5882,43.1655,1,182,94,80,13,1
"ZNF570",0.999999319718018,0.999999997634851,0.997352992724696,0.999995701107584,0.99971247431686,0.987581285639459,0.999990568563297,0.999916080718054,0.998340441741007,0.999999281697923,0.999999158257003,0.99993855960073,0.999987610220043,0.999861505139077,0.999807106030371,34.6878,31.5940192307692,33.6889414893617,30.19486125,29.2621307692308,39.2413,NA,3.35344292358911,2.48260691050366,2.46968622234425,3.58419007398597,NA,34.6878,16.145775,16.7738,13.0125,22.5443,39.2413,34.6878,37.58215,41.95615,40.170075,39.2262,39.2413,1,182,94,80,13,1
"ZNF57",0.991283343745231,0.981863287988101,0.960369727331204,0.979798316444542,0.939588226116788,0.999996829283264,0.987696936819433,0.999888892574665,0.999995603135537,0.99997053882173,0.99928656024422,0.99999864265453,0.999950191596109,0.999925093785205,0.99998416707939,42.6165,103.705987912088,114.581342553191,116.41216375,110.778323076923,93.5252,NA,6.68470486836981,11.5369477464894,12.7973731596233,30.6049290496125,NA,42.6165,48.034625,49.96775,51.9521,48.3059,93.5252,42.6165,132.072225,140.9047,129.5543,116.3111,93.5252,1,182,94,80,13,1
"ZNF556",0.999981826665805,0.999543193936307,0.825440794153955,0.999575966463357,0.871330652017191,0.999999996461698,0.99999964362989,0.999620447848473,0.96278468920575,0.967210194507469,1,0.999981826665805,0.999543193936307,0.999575966463357,0.99999964362989,0,1.16852197802198,2.25147978723404,2.21947875,0.549476923076923,0,NA,0.441911196016343,0.895507673628113,0.823163682664567,0.293752543503194,NA,0,0,0,0,0,0,0,0,0.950625,0.4865,0.5322,0,1,182,94,80,13,1
"ZNF554",0.999782985533378,0.999997912416572,0.772646244212385,0.999741705120244,0.999999481062537,0.848018187444566,0.999999300975313,0.796847601647111,0.984846683007476,0.804485716649311,0.999976953144088,0.999999997253408,0.999992885575065,0.999999986403283,0.999510151571036,113.9742,131.29693956044,120.785235106383,131.9845375,108.327769230769,129.4964,NA,4.02701704559099,5.82508132406642,9.54216285688062,12.3623344643626,NA,113.9742,90.369075,81.63115,85.0271,67.021,129.4964,113.9742,164.915425,148.145925,152.410975,132.7059,129.4964,1,182,94,80,13,1
"ZNF738",0.999999985887235,0.998048853739858,0.0239613233039151,0.998098551559451,0.0407971131215099,0.999999999952152,0.999934025661548,0.987493085546394,0.980352801575613,0.982010575249425,0.999995481168312,0.999932139907636,0.990184014558949,0.990366385491571,0.998842183707944,52.5273,55.0559274725275,80.1446872340426,80.0216875,66.7819769230769,41.2034,NA,2.67953629522322,7.93841370750617,10.0476511527343,15.9899244656863,NA,52.5273,30.2334,32.23095,30.5532,26.8673,41.2034,52.5273,68.928075,96.502975,112.81335,103.321,41.2034,1,182,94,80,13,1
"ZNF596",0.987853232390889,0.989272006619692,0.999996018556419,0.983465613475962,0.99924847810179,0.998388057495405,0.999898525583883,0.737738906102581,0.791469899418434,0.673095375711895,1,0.987635084465873,0.989073481574972,0.983193214464459,0.999893282961403,57.4827,39.2921620879121,39.7353659574468,37.94033625,50.5309692307692,57.554,NA,1.93620664696105,3.28672674430099,2.50837986779999,14.9972720268207,NA,57.4827,20.5753,18.916,19.619425,17.7735,57.554,57.4827,53.72625,48.760175,56.102975,50.9554,57.554,1,182,94,80,13,1
