"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","mean-1","mean-2","mean-3","SEM-1","SEM-2","SEM-3","Q1-1","Q1-2","Q1-3","Q3-1","Q3-2","Q3-3","count-1","count-2","count-3"
"ZNF586",0.864749076873319,0.0652243404665769,0.175035960554604,81.9171790322581,78.4136529411765,66.1405196721311,5.26369471344629,5.25510525185133,3.80373590077878,57.203875,52.843375,47.3282,101.984,96.7202,78.5551,62,68,61
"ZNF446",0.358891046819358,0.652587513603823,0.888938376269628,225.805732258065,200.872204411765,209.324578688525,14.2831650311977,10.9094949430051,13.8941544138746,149.84535,145.90945,142.1502,246.58575,244.027075,252.7352,62,68,61
"ZNF8",0.128430755010245,0.117305063137218,0.994863030677879,64.0396306451613,52.6801838235294,52.1139606557377,5.01835626769476,3.38126617298277,4.05333952167319,37.51675,35.8741,32.7262,78.6931,62.787425,66.0219,62,68,61
"ZNF264",0.00206624301024105,0.0220698619125866,0.770012409179075,416.130919354839,309.887263235294,331.272204918033,26.5216799136049,16.9289177226719,22.4948759818912,295.9998,208.189025,226.9163,561.0684,413.175475,388.3216,62,68,61
"ZNF213",0.299460333684228,0.368804521011797,0.994624546978629,241.243041935484,200.579986764706,203.295450819672,22.5816082958277,17.3616728829329,18.5355627278413,115.88375,111.284375,120.6359,293.595275,234.105275,212.3824,62,68,61
"ZNF343",0.03638090969073,0.36813854567448,0.518711765591012,197.327720967742,235.320347058824,218.53707704918,10.5614157486158,11.3669300245358,10.5985412180805,135.02875,181.212775,170.7896,233.7916,272.793325,257.09,62,68,61
"ZNF302",0.369374909515947,0.55819936975836,0.954720170159687,540.165459677419,486.603667647059,498.156227868852,32.8274025959579,23.6910360070987,28.4509377649359,350.381075,366.639775,320.226,685.99075,587.24615,616.3074,62,68,61
"ZNF268",0.412134680405319,0.782932181191502,0.827989636740821,283.440566129032,249.446317647059,265.15042295082,20.8580700237196,17.7213285220953,18.6340929490294,162.78465,137.758,147.6645,385.344425,367.2383,367.9538,62,68,61
"ZNF184",0.748553002544766,0.831740474547044,0.388994103304328,129.473824193548,120.153666176471,137.104462295082,8.62673939876765,8.34675336166722,10.5410401316145,81.07465,80.175775,90.106,165.709325,139.009075,153.5557,62,68,61
"ZNF500",0.843074562274049,0.0427917173615465,0.00772523950401138,161.483982258065,155.679910294118,187.437936065574,7.59099516634554,6.83619905521677,7.95282765369096,118.280125,115.711675,145.9184,198.135625,195.40185,236.6325,62,68,61
"ZNF419",0.479946829167608,0.961254680656183,0.654203367406892,148.2573,128.865927941176,143.651380327869,11.3631076256451,8.05901369156644,15.9072493152724,75.7902,81.4292,79.847,205.461775,172.408825,166.6784,62,68,61
"ZNF175",0.991319558599012,0.433157636134141,0.348291015816883,72.8093096774193,71.6796779411765,84.2171491803279,5.78927522233257,6.37116235755563,7.01811440187782,34.20545,40.11935,45.1611,107.26565,101.928775,111.2245,62,68,61
"ZNF14",0.0158510003668644,0.88425096478428,0.0586292978131477,77.1269806451613,46.0490955882353,71.7249245901639,9.86572022022996,5.71287300407558,8.07048684288254,19.5268,13.35905,18.2487,97.3387,72.836175,114.3028,62,68,61
"ZNF85",0.767911197270325,0.202947544513312,0.0409652340720473,37.1706080645161,31.9955632352941,50.3101704918033,4.04269339170892,4.77737219468268,6.90041817118977,12.052375,7.7867,9.445,62.813125,41.308825,67.0051,62,68,61
"ZKSCAN1",0.998059990841871,0.546153210098406,0.568331616779629,930.164080645161,939.281511764706,1095.8757442623,92.7059937899891,122.760624939162,108.048538747615,422.06225,340.43455,476.1363,1250.140725,1335.873,1455.5675,62,68,61
"ZNF862",0.872343826861668,0.879811986851792,0.584707353099481,308.729446774194,291.120561764706,326.239595081967,26.3720716744996,19.0300075440068,30.2179171049955,189.7398,171.41605,162.6781,380.829175,385.789075,387.1625,62,68,61
"ZNF684",0.176470550831089,0.170354399106917,0.00107112732747783,166.943843548387,134.738872058824,200.358178688525,11.3003062747634,9.97777066331237,16.8736186509886,104.881225,75.81345,100.5265,204.873675,181.931925,250,62,68,61
"ZNF430",0.00115702708033238,0.00716881401783087,0.888780665252916,39.2822387096774,20.2513235294118,22.7040573770492,5.46710893602483,2.61378766596541,2.6500184874017,7.74055,3.5731,7.4865,52.980575,32.104925,33.5923,62,68,61
"ZFP30",0.244694677490284,0.624268169015083,0.790386781960667,108.128774193548,88.4151647058823,96.4652803278689,10.6805577105031,6.31021515883972,9.10396659323308,46.3287,47.766225,48.8595,144.0853,132.20705,129.0685,62,68,61
"ZNF549",0.0211938810443461,0.187144931594822,0.652625030175735,76.8356370967742,46.7929147058824,56.6820540983607,9.97203629768934,5.14906041293546,8.49145522214746,21.783625,14.140625,17.1727,104.40815,70.3009,75.3963,62,68,61
"ZNF211",0.0877400587485794,0.572236519825248,0.525598742869463,132.138998387097,101.258483823529,117.076132786885,10.6755059489907,7.05472066662976,13.1307690972736,73.85455,71.967925,60.5234,157.99435,127.5792,140.6349,62,68,61
"ZNF205",0.947465579694937,0.101460606921027,0.174623292870851,333.921491935484,343.698116176471,399.960913114754,20.5650346856467,20.2307135432736,26.0656688927523,231.114025,215.785125,278.7846,403.20285,441.316575,441.1425,62,68,61
"ZNF45",0.594725559611497,0.228492246791106,0.754582419526809,196.441109677419,175.217804411765,159.544993442623,12.0391337655041,19.1782390019503,13.5898046466407,134.527975,108.3924,90.1596,252.46085,202.537875,189.7739,62,68,61
"ZNF133",0.913797545419294,0.994882946387771,0.950297518434798,235.993533870968,228.737985294118,234.216629508197,13.2503804343465,12.7418007329626,12.3437810356945,168.68105,156.388225,178.6834,279.176375,259.4142,279.6657,62,68,61
"ZNF436",0.0932265426485298,0.396048607304253,0.729912335675625,241.964224193548,197.812442647059,213.815845901639,22.2004882855975,10.2127575565599,9.97555572882174,141.059525,129.32635,157.0439,287.878925,259.958375,257.311,62,68,61
"ZNF484",0.990814315874052,0.7273611657283,0.792959647898834,40.0981241935484,40.5797191176471,43.0071721311475,2.40758081519517,2.15216609026556,3.36538042731223,28.31265,26.3168,25.0696,48.46855,49.099925,55.5327,62,68,61
"ZNF780B",0.23784361139948,0.188320791115003,0.983166505614705,195.096562903226,159.801675,155.972547540984,17.9243622569774,14.5584194346393,13.8028334531589,107.896,85.204125,91.3649,235.967875,167.87785,181.6866,62,68,61
"ZNF557",0.10059424165609,0.263260653597399,0.893278017200422,140.271924193548,123.065833823529,126.858908196721,7.21940588955981,5.54921453518191,4.87634232610211,95.99885,87.12965,99.3055,174.263675,152.923275,149.6735,62,68,61
"ZNF337",0.0403766489769454,0.150621761085728,0.858738581049238,329.637540322581,268.490223529412,281.686132786885,21.3964221804281,11.336830819665,20.1670232824892,211.1438,207.48485,206.1728,410.35495,302.8274,329.9606,62,68,61
"ZNF317",0.0363327702464705,0.0891665215913769,0.947342178046237,572.098161290323,494.856289705882,504.62276557377,26.8911417410908,21.1145018692415,17.39738500335,435.973225,388.4428,427.7647,681.43405,599.17435,578.2984,62,68,61
"ZNF426",0.0553662450037212,0.62431874455425,0.00378820866191709,42.6164032258065,26.4856058823529,49.228868852459,6.56998648973446,2.97872080787437,4.98242251789345,10.6677,9.274025,23.1457,57.0363,32.942425,62.2677,62,68,61
"ZNF331",0.770921092620096,0.949641465943166,0.92670698261989,492.405633870968,622.284348529412,551.792147540984,74.2080680651126,165.981660913841,139.359165792709,181.687975,95.8327,112.9412,538.0891,571.68615,619.9377,62,68,61
"ZNF227",0.948542881314574,0.270870074626541,0.411031108038996,232.997662903226,223.118742647059,182.262596721311,13.7817907048278,32.4081856586939,13.8624048623857,161.1394,146.040825,114.9853,298.883875,239.93655,208.8315,62,68,61
"ZNF141",0.201024901661021,0.163340084370998,0.986306835798159,49.3866209677419,39.7761014705882,38.8877721311475,4.46571849874964,3.45300601937878,4.08192709382015,27.372525,18.109275,14.9683,61.359525,53.442325,56.7201,62,68,61
"ZNF304",0.272811551670396,0.407560181586982,0.971923163052201,178.618651612903,153.322020588235,157.062006557377,13.7580058000011,8.89075761093746,12.3755022788523,95.023575,84.192525,89.8876,240.7206,201.62575,194.8769,62,68,61
"ZNF132",0.020315913646619,0.288718112363189,0.485013005409586,47.1535096774194,32.1672470588235,38.5631967213115,5.18391229852136,2.64954527944497,3.82571733986033,19.806925,15.6074,15.748,58.37475,40.401275,56.0768,62,68,61
"ZNF20",0.189282915104652,0.798996933155226,0.521352578151352,68.6697935483871,60.8716514705882,65.7483131147541,3.64340245792035,2.84275389366149,3.0455594362084,47.2674,45.5683,49.6605,85.58865,72.606875,72.3932,62,68,61
"ZNF670",0.833209431839175,0.326161700818699,0.105895340848759,61.4548064516129,57.3670911764706,71.9016278688525,5.12467250347352,4.00847771973015,6.06824675676462,33.220125,36.523975,45.7808,83.26365,80.152675,89.0665,62,68,61
"ZFP37",0.306623030864946,0.882414893322752,0.126851411297401,26.5999435483871,20.2713014705882,28.7041032786885,3.54718870352148,2.6275047720548,3.03124984620987,10.313375,5.08975,11.4504,28.67785,31.188075,43.2941,62,68,61
"ZNF189",0.977155629303666,0.703407903283309,0.812465973278882,569.395051612903,583.764355882353,627.061808196721,47.3701943842164,46.3488688063877,56.6687624556568,335.93175,325.64735,345.9506,638.2167,698.762575,710.3825,62,68,61
"ZNF434",0.624839327385949,0.557459038448083,0.120667425311037,265.491427419355,250.602097058824,282.546139344262,15.35818844275,8.79670108355086,9.54183391923473,197.099325,204.17305,230.5374,302.061625,278.770175,324.7325,62,68,61
"ZNF287",0.000531874844084235,0.0339078447187503,0.436694912647557,35.7633967741935,17.1716588235294,23.1880344262295,4.84946575227035,2.38899066782472,2.84222119954953,8.516,4.797975,6.1021,49.187425,16.603375,34.9727,62,68,61
"ZIM3",0.630273984311315,0.222521007735044,0.711596168259051,0,0.0671573529411765,0.125029508196721,0,0.0427823602455894,0.0815924170892821,0,0,0,0,0,0,62,68,61
"ZFP14",0.0378787117054764,0.230709985913929,0.713996533433441,145.957432258065,111.941880882353,122.758895081967,12.1416606289919,7.79617189410924,9.34435924283205,80.7592,69.1483,82.8476,187.58435,137.1996,135.6993,62,68,61
