"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF669",0.461001354196918,0.999483389720522,0.504318521828315,0.786610243186015,0.999986414598138,0.7805933140711,114.47737029703,95.0719961538462,115.687263043478,95.82354,5.7487895058688,10.2227962008347,10.4813332379447,15.0971299808658,68.8818,56.190575,64.31765,63.17315,149.7038,115.096575,141.2015,142.0517,101,26,46,10
"ZNF559",0.976080269991632,0.998156476056677,0.99479311579312,0.992891745397034,0.961826426256784,0.985575718085395,250.788666336634,239.086673076923,246.831680434783,262.41814,14.0348515505211,18.686172644652,15.3139345353363,53.837385844783,156.9011,175.1594,175.142875,142.148475,331.3,276.57495,284.852575,371.681125,101,26,46,10
"ZNF177",0.864472227016297,0.71636489877603,0.999882486187358,0.967066141773115,0.999961421339203,0.999650744576763,127.757677227723,114.199892307692,112.860708695652,115.60051,8.75835626181596,10.8538316077453,10.4268835791574,23.2062868963393,60.279,78.589975,56.34485,40.739925,168.4348,137.8145,140.53015,156.0978,101,26,46,10
"ZNF548",0.897636535694225,0.977224947187235,0.987444174556952,0.921585178548389,0.998782477745164,0.979312002729949,212.086732673267,195.647111538462,204.343704347826,189.65403,9.38113051601749,25.2524973100699,17.4393984855166,36.3125120790985,140.8126,138.7117,125.15525,107.02425,261.7343,233.976575,263.8976,251.8115,101,26,46,10
"ZNF563",0.99936999457321,0.926432615472644,0.944890562407282,0.99231271817809,0.997984484540558,0.937747057054515,67.6525287128713,66.4781307692308,72.5130260869565,63.54373,3.79303492622348,5.62406757344449,8.90536114686112,15.1389164275904,41.7448,43.8418,38.809975,40.188175,78.8989,85.564875,87.7301,70.2101,101,26,46,10
"ZNF567",0.999949726996042,0.994948822049285,0.999220425496913,0.85734380074019,0.881815946820129,0.816409860116494,147.382649504951,148.400984615385,151.239265217391,123.89833,9.21335119127388,19.215006750321,12.2129081598096,15.1549332368855,95.0108,97.7543,91.957275,94.8303,190.2713,157.9522,198.40345,148.83585,101,26,46,10
"ZNF573",0.984730804988541,0.993170458422781,0.999342972705916,0.482916911052999,0.711894611707739,0.614547336019967,9.24634950495049,9.83925384615385,9.61066086956522,12.85357,0.718347096539121,1.3020571172776,0.959188211659351,4.89779194390583,4.6447,4.41145,4.351075,4.270525,11.0436,12.38355,13.5521,16.140375,101,26,46,10
"ZNF527",0.962850022708086,0.999706444140336,0.9588779071929,0.283913971517828,0.242246274027341,0.354332328591595,104.00887029703,98.2994192307692,104.903110869565,135.83675,4.59423547422817,7.77962786214001,6.70146944730062,43.7588463888649,75.8065,75.42265,79.3016,79.098875,123.9556,110.831475,118.250375,115.607675,101,26,46,10
"ZNF33A",0.785634087609374,0.999992054783753,0.845694443696862,0.464645146891428,0.25237979310108,0.500800584762925,1200.00272376238,1302.98631153846,1202.49817608696,958.00477,51.2493429782508,94.2364117653515,71.5165033837964,146.662938537235,828.3744,1041.04425,832.157125,744.427825,1569.4655,1417.8378,1549.657175,969.8426,101,26,46,10
"ZKSCAN3",0.899025912991802,0.681093343573095,0.481978770287272,0.99916002759516,0.991289477564526,0.8991295259974,71.6904930693069,65.7039269230769,79.4590934782609,69.96464,3.75971562324253,5.87449712902385,6.76180177885421,12.9266813084858,46.0688,46.677125,47.817475,31.415875,91.4634,81.69245,105.000625,112.425725,101,26,46,10
"ZNF676",0.992113326959691,0.0412763420137136,0.130945814984521,0.997022229122985,0.999998996397535,0.408525977248703,2.91849108910891,1.73945769230769,11.9213847826087,1.64012,0.751477780209575,0.672598580345103,5.31177151625867,0.935742127915354,0,0,0,0,1.9062,0.578175,1.484625,1.398975,101,26,46,10
"ZNF699",0.464740160472979,0.999270444076408,0.501482838104406,0.989958153816428,0.668215982476696,0.99587293372376,9.31329801980198,12.26145,9.10612173913043,8.37877,0.891462292417319,2.24996983689355,1.24577302698075,2.56210889950057,3.4394,1.677875,3.321175,3.458025,11.5042,18.25035,11.6664,12.662325,101,26,46,10
"ZNF250",0.999681131416654,0.969023117058632,0.994994782537395,0.986925338432528,0.98450623356903,0.946508046437683,344.643784158416,348.622311538462,359.80612173913,323.69033,17.3870272375029,47.4653602236041,28.1497742992441,45.59523085333,231.1193,206.93435,200.745425,245.8221,397.5886,373.0987,430.6433,370.970725,101,26,46,10
"ZNF79",0.247710454052505,0.995505262758148,0.439209708985395,0.978718733693901,0.466980407675332,0.959810083328726,98.2370673267327,82.52805,96.6450173913043,103.28462,3.54723446803647,5.20564590805687,6.13565766552258,21.2079003569938,78.2693,61.4013,74.27275,70.156325,107.4749,103.961525,110.97095,122.241,101,26,46,10
"ZNF681",0.998018563738283,0.875047025342311,0.980171239614394,0.958368716798836,0.986071560966818,0.999707348658588,145.901675247525,149.508430769231,158.310936956522,161.32708,8.29848157836422,20.5069836544288,14.7148100305506,36.0691973364741,88.9884,82.2101,84.1181,89.486375,207.3044,176.90955,194.8877,241.302025,101,26,46,10
"ZNF766",0.20819883697138,0.308918848120479,0.959670905605096,0.985213876694752,0.832928481266036,0.946032649135566,499.341723762376,429.580876923077,449.341219565217,480.52745,17.2066212955758,22.5229984606342,23.7181347519887,49.061800972246,398.5533,331.3405,332.320475,382.903875,544.2897,537.56285,562.816775,622.452825,101,26,46,10
