"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF195",0.633243720237051,465.844739189189,488.373577142857,17.4283912967657,63.336671284806,321.338825,295.808,614.583575,515.30285,148,35
"ZNF263",0.763395669880761,751.689597972973,737.190137142857,19.4360297600035,55.2479531991661,604.381175,536.3766,847.0116,843.8245,148,35
"ZNF200",0.67771085914753,258.00792972973,265.222982857143,7.56035258323792,15.7627248380803,202.553075,203.94655,321.839125,315.12895,148,35
"ZNF582",0.772519718153668,34.5369486486486,33.24862,1.92778914003902,4.16078370143144,15.7552,11.68665,47.7854,51.5367,148,35
"ZNF285",0.00599826334648645,64.5073189189189,103.308574285714,5.12165367642832,18.9400055957892,5.0993,41.7319,93.51995,132.2406,148,35
"ZNF275",0.454353919016496,615.352113513513,659.907751428571,26.4112996324876,49.4996801788706,414.590425,385.45405,774.697075,827.97825,148,35
"ZNF37A",0.670806153312248,365.833084459459,380.170417142857,14.9629386357973,28.0988710792347,239.477325,258.17775,480.25295,484.8373,148,35
"ZNF510",0.0455469076934104,216.597991891892,183.93102,7.12679020174205,14.3074695161499,157.47575,126.1456,266.20095,227.0613,148,35
"ZNF506",0.0598037711255326,309.230969594595,431.424271428571,25.0042405767508,80.545940216481,46.1471,164.6778,455.56075,615.38375,148,35
"ZNF324",0.579573268724556,201.471234459459,211.032862857143,7.93187551496437,11.2960869777715,149.986675,166.1912,223.951175,241.6474,148,35
"ZNF671",0.257605537477578,90.8373804054054,74.6755342857143,6.27413841845986,12.3408036710749,20.6067,15.0345,137.82605,114.40135,148,35
"ZNF416",0.178085375846933,123.993985810811,110.320431428571,4.42788827683177,9.05382646973998,89.934075,64.97435,144.456875,149.82875,148,35
"ZNF586",0.84743704177633,186.039632432432,180.723457142857,9.98328658240851,38.1551378203923,97.382025,74.542,234.26615,182.7493,148,35
"ZNF446",0.476649646060713,406.172812837838,431.231705714286,14.5047562526021,38.3266575934932,293.251575,288.25135,509.801325,565.8665,148,35
"ZNF8",0.367534593219832,103.754863513514,112.924091428571,4.23610531135213,10.7466599856975,75.086425,79.3903,121.4113,128.19915,148,35
"ZNF264",0.696707196720803,522.162055405405,505.665034285714,18.5576244055515,37.3096424867154,377.72355,409.03575,661.3416,648.1799,148,35
"ZNF213",0.0911109417973744,564.87844527027,631.971422857143,16.1043090098415,44.446831079779,418.544025,431.35885,683.804125,795.90085,148,35
"ZNF343",0.917206486614591,296.407106081081,293.792045714286,11.5745163418301,16.3614291831007,210.712125,242.807,343.655675,355.39965,148,35
"ZNF302",0.0873844716131256,435.105952702703,553.759585714286,30.6083160277665,58.2436801145693,218.9995,283.387,542.12605,712.52795,148,35
"ZNF268",0.215711023282987,288.620947297297,256.575197142857,11.4192861338231,21.9209715484121,180.1521,181.8688,397.2517,300.3637,148,35
"ZNF184",0.160376608997634,284.164368243243,249.881914285714,10.7434996794061,20.8912527307046,209.908175,169.3536,351.748325,289.9761,148,35
"ZNF500",0.305562039660374,242.707469594595,225.103448571429,6.87156815310138,20.0135656055034,181.056575,159.7279,296.3632,240.522,148,35
"ZNF419",0.805479884449575,216.50762972973,211.183231428571,9.1597526791469,21.7441381637766,143.083325,120.07995,253.018375,303.0239,148,35
"ZNF175",0.791894343378911,102.135591216216,99.5238028571429,4.2244408873923,9.71333570956604,70.6126,54.3496,139.343425,135.75255,148,35
"ZNF14",0.961277814008242,264.342598648649,262.957671428571,12.297404277417,26.9979989277757,180.425475,133.94385,299.294625,349.53065,148,35
"ZNF85",0.0833954204474663,151.068131756757,187.894185714286,8.9601177287039,21.4168202691721,81.9122,89.2395,195.658975,280.19265,148,35
"ZKSCAN1",0.171541571342937,519.725968243243,430.717845714286,29.8865559568959,42.0895749869349,229.9179,238.1162,759.7215,483.43625,148,35
"ZNF862",0.668257181808155,512.45782972973,484.349794285714,30.2092628814401,42.1541963116111,265.563175,316.8332,685.89175,674.45205,148,35
"ZNF684",0.717960321291372,55.9920682432432,57.8647142857143,2.2863577359494,4.45004887142863,37.995575,42.16845,67.998525,69.0699,148,35
"ZNF430",0.44757497040997,76.5194601351351,68.3320628571429,4.81226111455879,8.64920644972033,27.838225,38.14395,110.0973,100.2241,148,35
"ZFP30",0.624924296220301,196.29379527027,187.581325714286,7.29900962871932,19.7150194241142,136.4574,105.70955,253.7078,262.8419,148,35
"ZNF549",0.0846539471731577,177.78757972973,146.079382857143,8.15601751020669,14.959963590341,119.220925,73.93165,217.34225,194.84315,148,35
"ZNF211",0.0820829158185634,229.491108108108,270.207965714286,10.018139484111,22.3598209993316,147.08555,162.5398,281.9913,387.4278,148,35
"ZNF205",0.371619390901484,624.762587837838,680.307362857143,27.0108824330194,56.7379517006727,422.7643,458.43465,712.175275,783.7628,148,35
"ZNF45",0.620456050905695,230.812539189189,220.977788571429,8.5821576691765,18.5937761508119,161.6926,142.08365,282.7518,308.3072,148,35
"ZNF133",0.0711570201488676,574.164789189189,673.825814285714,23.7113809237337,51.961957913235,407.274575,437.8969,662.520575,848.4487,148,35
"ZNF436",0.249369022605018,549.694658783784,479.784614285714,27.4664258034426,44.3261793519433,344.5242,307.5441,655.62025,574.9851,148,35
"ZNF484",0.736246908605485,55.3366087837838,52.9923342857143,2.3063793584676,10.5194749441638,36.486925,27.72905,69.29505,55.35595,148,35
"ZNF780B",0.520310473793866,248.265166891892,266.913511428571,13.1414600709123,21.2458156825943,152.679125,212.16815,305.4577,296.04505,148,35
"ZNF557",0.168721382982471,160.251689189189,144.191274285714,5.01929753817762,10.9989862305718,123.1091,98.3621,181.525375,166.54495,148,35
"ZNF337",0.0101696996362897,554.455453378378,679.24052,18.9200973994492,58.2539270918658,390.640025,480.99085,650.229025,719.2114,148,35
"ZNF317",0.585107330621981,806.285133108108,755.894205714286,43.5235136368051,43.7735300316024,582.85485,550.5457,871.3873,916.442,148,35
"ZNF426",0.165306724081864,81.8406641891892,67.3628028571429,4.6190189629757,8.65797749973635,36.09995,27.77015,109.37585,94.4406,148,35
"ZNF331",0.000743780856226062,408.461133783784,563.079502857143,17.2096526379789,57.6756818690064,271.9669,356.2317,498.893225,701.16225,148,35
"ZNF227",0.891208273004797,273.304043243243,270.131491428571,9.80946200064147,23.4659097845709,201.807375,200.85,334.4151,316.5382,148,35
"ZNF141",0.854209088750478,97.1636263513514,99.2106628571429,4.76738181199384,10.8295465297072,63.2205,50.5171,121.078525,112.87845,148,35
"ZNF304",0.758662480978558,246.145766216216,238.051914285714,11.6885748151487,21.9347435002843,161.11385,139.14995,303.046525,301.17525,148,35
"ZNF132",0.166361575803212,49.3499797297297,60.0368228571429,3.24928762375993,7.8501075911538,21.252875,28.1307,65.7995,93.48305,148,35
"ZNF20",0.344076187473244,205.099064189189,226.550825714286,9.64594458469485,22.3735528090361,135.757625,143.49975,245.637025,286.6754,148,35
"ZNF670",0.675807921499422,103.477226351351,98.8338114285714,4.41662935810903,13.1324128431682,66.505725,48.3295,133.0688,121.50285,148,35
"ZFP37",0.84708848986628,68.5701168918919,70.1959171428571,3.3149146246466,10.2109402496501,40.808875,32.92315,92.700225,90.8699,148,35
"ZNF189",0.00602780113560852,405.228734459459,316.283668571429,14.2899924943775,26.0188321079675,294.856825,207.83125,512.431375,426.5382,148,35
"ZNF434",0.474829172099664,323.04125472973,308.476302857143,8.62566924684818,20.5093963546929,252.841975,239.12105,390.8998,391.09825,148,35
"ZNF287",0.589478034753642,113.687789189189,108.656485714286,4.12119178136164,7.90391492394606,78.0504,73.02545,137.815075,135.5207,148,35
"ZIM3",0.795740982819942,0.0476027027027027,0.0340342857142857,0.0241190036782544,0.0340342857142857,0,0,0,0,148,35
"ZFP14",0.159240414113982,187.01397972973,158.517791428571,9.39423373568593,11.6827711944162,122.35245,126.2071,221.3256,196.6325,148,35
"ZNF473",0.453090974371503,319.270683783784,336.870308571429,10.4307429124189,19.2285535976501,235.25655,259.09915,368.56675,408.3036,148,35
"ZNF614",0.934753276071762,240.410909459459,238.634225714286,9.51418568170522,19.1636949145791,157.274425,156.22665,309.967825,275.4717,148,35
"POGK",0.992054802258874,1694.13368445946,1692.83223142857,58.0948719044843,107.860617913957,1231.496725,1285.9313,2088.987425,1996.5204,148,35
"ZNF514",0.133745142494476,178.558177702703,209.831282857143,7.64237627429611,28.0732506884519,115.990075,118.8384,229.8563,245.89865,148,35
"ZNF300",0.201021752577635,180.504451351351,226.564445714286,15.2850720036942,35.7038383200331,11.840975,68.38725,302.839525,359.9841,148,35
"RBAK",0.930771228365981,474.976750675676,477.901448571429,14.2094490176295,34.2740277670252,360.21925,316.03235,570.00675,584.4908,148,35
"ZNF92",0.467442766687322,261.754733783784,280.500328571429,10.2928631778217,30.2701935755639,173.919925,164.05175,314.207175,365.0861,148,35
"ZNF157",0.623039090997795,3.87350743243243,3.26987714285714,0.572048337590194,0.698346829931511,0.362725,0.63945,5.36875,4.27895,148,35
"ZNF182",0.800720460288251,213.571615540541,207.477162857143,11.076292304909,16.1102844747769,152.64835,149.4209,245.8245,227.4639,148,35
"ZNF673",0.99657722892785,238.503938513514,238.628185714286,13.6042068280582,14.7677736640431,175.767925,170.11255,267.852975,282.2231,148,35
"ZNF41",0.899504854455928,180.741244594595,183.657491428571,10.2584811421223,19.116498899098,108.863475,108.2498,224.112575,232.55605,148,35
"ZNF7",0.976412635979538,464.482977027027,465.39908,13.3665764513002,29.2477910562515,343.2658,356.90365,557.10475,549.28345,148,35
"ZNF214",0.993160111335305,42.3052824324324,42.2383657142857,3.54820108421978,5.60697696425742,5.67855,16.19515,66.735675,65.40125,148,35
"ZNF215",0.975597456825015,31.5718425675676,31.7738142857143,2.99014861790198,4.87033008981427,4.92585,7.89865,48.48545,47.3349,148,35
"ZNF547",0.780099267374144,55.5579567567568,57.2959342857143,2.64034930342719,6.23613108239846,32.580425,36.11295,69.4229,70.34335,148,35
"ZNF773",0.139386571694188,115.552009459459,99.5748857142857,4.73010940203278,9.46502458888889,83.9289,53.78275,147.11285,140.0809,148,35
"ZNF776",0.55127446227492,342.674793918919,367.340554285714,15.3052455186313,55.3850652175291,219.5872,195.1964,447.056225,424.97425,148,35
"ZNF256",0.825306587192707,116.507364864865,113.733425714286,5.06803062938342,14.4374378737343,75.560475,56.43915,139.971525,146.3372,148,35
"ZNF599",0.8439015808816,102.784042567568,105.048602857143,5.19095591649992,8.67127233184477,65.79115,68.68265,129.533125,147.87855,148,35
"ZNF18",0.757802092128438,234.590856081081,240.002637142857,7.8627418642481,13.8474851668411,175.594575,178.0522,275.464,283.8416,148,35
"ZKSCAN2",0.966196397188965,216.093781081081,215.27712,7.94703702785076,20.9697511252952,145.51835,117.83695,265.36985,257.57665,148,35
"ZNF689",0.385069830238849,105.054608783784,92.1977914285714,6.27070529651907,14.826629335835,49.44235,36.25485,141.076,114.91405,148,35
"ZNF19",0.0553259696692588,83.7177277027027,68.5189771428571,3.56198462274634,5.94842632160087,48.525525,42.4002,109.502325,86.00515,148,35
"ZNF230",0.832782961758659,109.940348648649,108.061094285714,3.63448036219615,9.93001882285483,81.19525,71.112,130.83645,132.6146,148,35
"ZNF222",0.678078133818732,65.515122972973,62.6664428571429,2.55486141327178,9.09871795723713,46.943925,30.8428,76.774725,70.11885,148,35
"ZNF221",0.360822854180958,11.4849939189189,9.87568285714286,0.779868686961785,1.4719005948549,4.8098,3.5621,14.9098,13.12455,148,35
"ZNF233",0.793042540885475,38.917225,33.5915028571429,9.78532069910433,4.27074034314459,14.796925,16.69085,39.4075,40.44025,148,35
"ZNF235",0.948296192145893,76.0972391891892,75.5800742857143,3.45086173244257,7.44081350765966,50.5764,49.69395,89.3535,99.5112,148,35
"ZNF208",0.606382141438252,20.7454074324324,15.2453714285714,4.98244697743194,5.91752485592842,1.2632,4.1363,7.7334,12.88275,148,35
"ZNF714",0.741026447323444,208.041898648649,217.269288571429,12.2512650862985,24.5317366736614,103.10425,126.9258,291.7507,267.06185,148,35
"ZNF394",0.603333636506151,499.136426351351,517.179445714286,13.2895560638695,44.0924231702461,395.5976,366.8286,570.5312,568.3559,148,35
"ZNF333",0.96152745300036,185.466506756757,186.3849,8.53521035490018,14.9827087665603,125.151475,110.92745,219.187925,231.9699,148,35
"ZNF382",0.204747135278095,42.9961587837838,49.9405371428571,2.47570511511095,4.01511712155237,22.3131,35.5795,53.7164,62.13435,148,35
"ZNF577",0.0354618004004232,196.833867567568,253.140548571429,10.8219416810931,29.9847596379831,108.366525,128.08025,255.69505,294.89595,148,35
"ZNF75A",0.186466198241838,271.972431756757,311.998665714286,12.4046957427999,33.3006038253824,172.467275,176.9636,348.39255,387.1991,148,35
"ZNF496",0.229378491300731,413.619019594595,367.542182857143,17.8304241913892,21.7231352547047,247.840425,265.68035,532.0056,458.3954,148,35
"ZNF2",0.770019616602417,145.655024324324,147.948642857143,3.44826872868471,6.84257351240823,114.505925,120.94215,170.43,171.4286,148,35
"ZNF589",0.0327255521591858,585.680767567568,817.702354285714,29.8250033996453,183.811913636947,329.6329,358.0359,743.10335,808.22515,148,35
"PRDM9",0.0511690893744188,0.315135810810811,2.01113428571429,0.0908002530515683,1.75009131901447,0,0,0,0,148,35
"ZNF12",0.858130636884422,581.204005405405,574.118225714286,16.6433238150901,41.0073175295778,449.633925,435.60395,672.32845,738.4584,148,35
"ZNF202",0.899934903446446,298.940108108108,295.549608571429,11.9324845646025,22.765472980893,213.938075,192.8388,345.856375,370.60935,148,35
"ZNF3",0.382607258274615,1103.68991621622,1038.92753714286,32.8186810178708,62.3006792716026,848.721425,766.56445,1316.91945,1204.7062,148,35
"ZNF606",0.374072110592928,341.627326351351,373.00266,14.6161982702985,37.8422932622858,225.697625,197.6886,412.157675,483.1822,148,35
"ZNF91",0.703854239399785,314.376102027027,302.794871428571,13.8145100643391,22.2438878012757,197.031275,209.7626,410.36205,415.89695,148,35
