"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZFP30",0.0452180154202554,201.994778625954,166.848810810811,7.5914711716179,18.8141827786105,144.38655,103.2795,255.71395,227.616,131,37
"ZNF549",0.0163506323772222,184.250949618321,140.53567027027,8.74984671308694,13.7456981969058,121.49765,77.0328,237.211,166.4367,131,37
"ZNF211",0.360668984734265,238.815480916031,217.88652972973,10.7329892047442,20.0411088971891,149.97605,144.2464,291.9569,281.2971,131,37
"ZNF205",0.858242334136203,624.380977099237,635.226359459459,28.386381648068,53.9755266023683,423.82265,374.7435,714.10995,736.4547,131,37
"ZNF45",0.123560825782896,235.256641221374,204.767389189189,9.04542083862399,18.6813222720825,165.52005,123.7769,288.7718,250.8539,131,37
"ZNF133",0.0420861527019045,566.902771755725,677.716267567568,21.6286166786874,67.3847259354275,407.93565,438.6288,658.26695,752.2429,131,37
"ZNF436",0.401140196272999,556.840739694656,505.061583783784,29.5977694549338,49.0428986425529,351.66065,290.2996,662.5047,601.1249,131,37
"ZNF484",0.786860788772399,56.6470167938931,54.7393756756757,2.45739234922977,10.0591055039905,37.3146,29.757,70.1948,56.335,131,37
"ZNF780B",0.0966668573675515,258.736554198473,210.769886486486,14.0946297566559,20.5895024952705,164.01055,115.4057,312.61675,264.622,131,37
"ZNF557",0.118018631801363,162.041297709924,144.305256756757,5.38474284328111,9.34833094756429,124.18165,97.8044,182.1345,171.1783,131,37
"ZNF337",0.0774068964642481,557.643941984733,638.112718918919,19.9090206801187,48.01804322968,393.44115,461.7691,653.44785,734.3708,131,37
"ZNF317",0.226817455777859,768.131064885496,881.874194594595,24.4724870704541,154.768256884874,600.6533,486.3975,878.2073,833.0429,131,37
"ZNF426",0.0105309812876333,84.3367198473282,58.1992378378378,5.00797945192377,6.80470149146075,35.9714,30.3869,112.15445,77.427,131,37
"ZNF331",0.0441079885617413,416.220677862595,510.724332432432,18.1087673457457,60.094464147832,290.67615,224.8087,501.8206,685.2713,131,37
"ZNF227",0.406645970702928,277.014422900763,257.773097297297,10.4754471648985,22.8123054622828,205.67395,173.2229,336.45385,325.8328,131,37
"ZNF141",0.797407470701012,99.6076076335878,96.7425351351351,4.88025930176051,11.914317758056,64.60825,46.3623,124.5513,111.6629,131,37
"ZNF304",0.0838336763465073,251.289348091603,206.341905405405,12.5773268591023,19.4596063259648,165.9663,118.9491,312.6876,263.1976,131,37
"ZNF132",0.216212599854917,50.6659106870229,41.6778432432432,3.40393939004373,6.35193765542228,24.2303,19.6641,68.5345,58.2084,131,37
"ZNF20",0.39270336056593,212.613317557252,192.846062162162,10.6190889198381,21.7113118849681,137.4787,115.9284,257.6627,212.7878,131,37
"ZNF670",0.421831313545699,105.019789312977,96.0923216216216,4.68737238977091,12.689980822964,68.53325,47.7889,136.9134,120.8307,131,37
"ZFP37",0.925955612358465,69.2676549618321,70.0520918918919,3.53524142894817,9.77774242193874,41.24655,37.34,91.99295,100.4108,131,37
"ZNF189",0.00282979238263337,414.605621374046,316.828845945946,15.0729194110409,28.9368746325091,301.11895,191.0828,530.8804,416.2483,131,37
"ZNF434",0.362583214433794,327.830633587786,309.270821621622,8.74778483221213,22.5292914508217,260.39035,237.8108,398.1903,375.2735,131,37
"ZNF287",0.0385129832996571,116.918648854962,97.8018189189189,4.04147086456399,9.6520955382086,83.05515,67.4218,139.9029,115.609,131,37
"ZIM3",0.690156647823349,0.0537801526717557,0.0321945945945946,0.0272140736452407,0.0321945945945946,0,0,0,0,131,37
"ZFP14",0.0453590946432253,191.396522137405,150.193572972973,10.291129766552,12.1283357911365,123.1415,106.4599,222.3992,182.1946,131,37
"ZNF473",0.883283775133399,319.033596183206,322.444156756757,10.9317763691376,20.1663699455222,235.1914,235.9694,370.62535,400.1394,131,37
"ZNF614",0.0394119783341974,246.56625648855,203.349837837838,10.2175024295389,14.9341387837871,159.05595,150.108,314.4578,266.7832,131,37
"POGK",0.630915430264316,1710.0187129771,1647.07553243243,63.0810476804232,103.008779302124,1230.67025,1330.3167,2102.93705,1875.3994,131,37
"ZNF514",0.965909818276091,183.386315267176,184.293945945946,7.71867359257119,29.2402251892755,120.3153,100.8494,230.5473,179.3806,131,37
"ZNF300",0.371945333891352,189.040350381679,158.111651351351,16.677650301749,27.1146081459223,12.10525,14.9871,318.0969,249.2722,131,37
"RBAK",0.543742453506206,479.293635877863,459.592048648649,14.6472227626849,32.0508113669685,368.2861,329.4175,571.3336,571.1985,131,37
"ZNF92",0.904719330550528,262.947859541985,260.156448648649,10.82521444149,21.2388300786804,178.1201,171.8973,314.23555,338.4391,131,37
"ZNF157",0.832954903456346,3.91689007633588,3.65107567567568,0.631790361280539,0.767954823891105,0.41275,0,4.92385,5.7831,131,37
"ZNF182",0.22005073369808,220.98013740458,190.933505405405,12.2076448914975,15.3832321192926,154.7998,136.8477,251.11445,210.5263,131,37
"ZNF673",0.987708685638402,240.107366412214,239.652572972973,15.1497567296201,13.7756354544609,177.23065,174.69,268.12395,270.3273,131,37
"ZNF41",0.402576968869989,184.136433587786,165.457056756757,11.3443830502612,11.6660086180791,108.54585,115.5164,234.10705,212.6266,131,37
"ZNF7",0.964979970323107,465.62247480916,464.254675675676,14.0223075151203,31.0678964961168,351.62745,319.3359,553.32545,641.7394,131,37
"ZNF214",0.334447479378249,43.4671824427481,35.8448864864865,3.86571654516319,5.64581646561778,5.442,4.322,73.12745,58.3681,131,37
"ZNF215",0.181143068152073,33.2322030534351,24.3621081081081,3.26871908634304,4.50201190077174,5.8034,3.1008,49.2097,46.2651,131,37
"ZNF547",0.477148511280138,57.0683061068702,52.570772972973,2.85832894215431,6.22946667503367,32.7478,28.1384,72.43475,65.9518,131,37
"ZNF773",0.505177619803689,115.538208396947,108.38917027027,5.0374800034602,9.35979051509538,83.0955,76.0518,147.5427,142.9069,131,37
"ZNF776",0.048518397878165,353.821602290076,285.808435135135,16.4215302349779,27.6232723093617,224.37955,177.37,467.7825,370.3674,131,37
"ZNF256",0.947878407288816,117.001758015267,116.255021621622,5.34533134231516,10.1213976582322,76.7258,69.4613,139.44655,148.168,131,37
"ZNF599",0.115435960478756,106.039658015267,87.9205513513513,5.5525188034095,8.78505715271909,68.08355,47.6474,130.18165,123.2666,131,37
"ZNF18",0.0213250431945233,244.250758778626,204.480413513514,8.40924454955508,12.1920888758075,185.51255,145.8733,289.19835,241.215,131,37
"ZKSCAN2",0.89331972515283,216.380654961832,213.797727027027,7.8676854308756,23.202175553763,155.11715,103.2357,263.99695,298.3224,131,37
"ZNF689",0.201473694258102,105.875383969466,87.6829702702703,6.82078291948932,11.3463712158657,49.56135,40.4819,141.41915,116.9875,131,37
"ZNF19",0.00353842703227214,86.0516557251908,63.3166783783784,3.89882509647259,4.23331279536434,49.5656,46.7832,114.41155,74.6606,131,37
"ZNF230",0.141083875063213,112.416771755725,99.3663054054054,3.91989888660311,9.14149077225884,85.4339,68.4736,134.48175,104.6981,131,37
"ZNF222",0.14232375146127,67.2395427480916,57.1853756756757,2.65960921622608,8.76398350548456,48.8616,25.6776,76.77885,67.9612,131,37
"ZNF221",0.151190022589933,12.0021984732824,9.43875135135135,0.847216305203508,1.47853054680387,4.94065,2.8886,15.64855,12.9371,131,37
"ZNF233",0.531343739745685,41.3078946564885,28.2049675675676,11.0328887601287,3.55146844084347,14.8653,17.9782,39.84645,33.5196,131,37
"ZNF235",0.182868044786803,78.505113740458,67.7494810810811,3.71954204472541,7.45712067150465,52.49915,44.6223,91.3878,81.4001,131,37
"ZNF208",0.85916687639313,21.0827038167939,19.127827027027,5.30725191936312,8.65841490557058,1.43145,1.504,7.86175,12.945,131,37
"ZNF714",0.505694984684509,212.182245038168,194.192078378378,13.1477243936952,20.138325823366,106.70385,109.1298,295.79465,269.8035,131,37
"ZNF394",0.313513613931945,498.793718320611,530.315010810811,14.3553570319898,29.3400852898114,395.3955,397.0026,562.624,607.7037,131,37
"ZNF333",0.0359901599705474,193.849190076336,154.295813513514,9.29414440320295,12.4111731497103,126.3689,108.5313,227.26035,192.582,131,37
"ZNF382",0.939976596316282,44.1067916030534,44.5263972972973,2.65829914958286,4.57896898036998,23.7221,22.3097,57.0102,59.9676,131,37
"ZNF577",0.165917214845626,207.661577099237,172.396937837838,11.649142417977,23.9603750505216,113.4751,104.7479,260.46185,206.9152,131,37
"ZNF75A",0.425953212707563,273.543735114504,297.226351351351,12.684583945169,33.2998764722365,178.4224,178.768,348.434,357.511,131,37
"ZNF496",0.0843540726755259,417.877430534351,350.632024324324,19.4948357823574,23.1021251825953,244.79585,258.0688,538.9689,444.8456,131,37
"ZNF2",0.824549465213457,145.413517557252,143.726878378378,3.62416303803368,6.28675078791671,114.41345,119.2017,170.8977,159.7329,131,37
"ZNF589",0.141185078518273,590.714912977099,751.462735135135,30.7381058290118,174.430764650916,329.6041,352.7972,744.0271,804.7465,131,37
"PRDM9",0.0887230080377487,0.317558015267176,1.84858648648649,0.101183544874266,1.65648500597876,0,0,0,0,131,37
"ZNF12",0.691137905581066,585.725432824427,570.273462162162,17.2632692589059,40.1149905083479,453.64475,443.955,674.5698,721.8582,131,37
"ZNF202",0.250792954149034,309.219735114504,278.313454054054,12.9133261694465,21.3056738362456,227.55265,184.1072,359.7689,322.412,131,37
"ZNF3",0.510804707421974,1107.45439847328,1059.84134864865,35.7483133877704,49.2961394317897,847.25105,845.0513,1322.33185,1252.9174,131,37
"ZNF606",0.309759449578406,350.339425954198,315.726616216216,15.6807669624413,31.7183967476419,228.8367,196.6505,418.2489,384.7611,131,37
"ZNF91",0.319254611320919,319.775728244275,289.602391891892,14.7062447061198,22.6943102503661,196.49715,212.0536,421.28475,339.9037,131,37
"ZNF226",0.205647236685253,320.039298473282,290.609832432432,10.035230164105,25.3249968449722,241.5907,200.7455,381.1487,316.6265,131,37
"ZNF229",0.87694825931655,49.3247053435115,52.7035378378378,9.89571631541841,21.3276727726649,2.1396,3.4965,30.3067,20.1446,131,37
"ZNF180",0.639250086048547,181.640109160305,175.015594594595,6.25494338386006,14.6721116485077,131.5738,110.7203,220.13515,218.1529,131,37
"ZNF641",0.466964022123838,92.7580030534351,84.1476675675676,5.49555903894645,10.7385964099461,38.54735,29.9401,142.7968,123.8308,131,37
"ZNF610",0.406519615841197,149.325636641221,136.419524324324,7.29477956196208,13.5839748464267,87.0033,85.5763,198.65035,193.5889,131,37
"ZNF528",0.269255672232524,287.031878625954,246.233418918919,17.2442965141289,32.6930644855944,127.53175,110.4893,401.27625,292.8519,131,37
"ZNF701",0.338282768510652,110.438222137405,101.241054054054,4.6520592316196,7.28622347374161,70.6691,77.3372,138.99405,128.2677,131,37
"ZNF283",0.120480266731315,58.2110610687023,50.3290216216216,2.22894734870248,5.30834051584949,41.92285,29.892,70.07245,60.7504,131,37
"ZNF558",0.261077404309276,441.315713740458,391.587821621622,21.4238721032164,33.5193337928109,318.74085,256.4324,519.4515,514.9526,131,37
"ZNF597",0.162454542357028,36.5028572519084,30.6944891891892,1.87420412964376,4.08736606276191,24.3683,7.8459,47.87715,46.8176,131,37
"ZNF30",0.515749607729354,102.778663358779,96.5879945945946,3.81033856226537,11.7990192184056,73.1059,58.1272,125.4264,104.0503,131,37
"ZNF354A",0.276110156488871,341.919511450382,370.098789189189,11.1343301055667,28.3942267556313,255.64025,229.5644,411.70165,457.5739,131,37
"ZNF764",0.696837600508893,224.685202290076,230.227637837838,5.80743390522144,17.1455385787646,183.2018,154.2675,255.9363,295.3602,131,37
"ZNF747",0.130693985962257,259.292209160305,231.040086486486,8.27569898899953,19.1930255243817,200.9338,139.0484,300.47135,310.5254,131,37
"ZNF778",0.67294540984198,61.1988305343511,58.8428135135135,2.74179148351247,3.93768868878969,39.1267,42.112,73.2318,73.324,131,37
"ZNF212",0.158376617063083,499.186419083969,549.888162162162,13.8451588101369,46.400353786461,377.48125,357.1426,589.27245,632,131,37
"ZNF282",0.172402803882501,1185.74296564886,1304.13254054054,33.4623242545777,111.882301432563,941.0211,967.5947,1396.31265,1404.6512,131,37
"ZNF160",0.507759345480481,645.234151145038,615.970943243243,20.8933574095538,37.5128905613273,475.9926,448.2201,765.8451,813.6692,131,37
"ZNF415",0.334219539996576,194.206435877863,176.301732432432,8.5343224143625,17.2548411328571,126.46545,91.6936,254.71835,240.2079,131,37
"ZNF439",0.996636185820052,167.380457251908,167.255983783784,12.4134306254301,33.9809539085077,89.1565,58.5122,199.1239,215.3209,131,37
"ZNF440",0.225497121466325,418.804614503817,341.970872972973,27.5645461280916,68.0251614953544,212.8884,140.0441,504.2076,389.8601,131,37
"ZNF562",0.0625585071980452,451.211903816794,379.901062162162,18.9885812077386,24.3167790062785,311.31915,270.5335,548.56575,518.9962,131,37
"ZNF561",0.0114070308873593,753.666009160305,607.558627027027,28.1605250167258,39.8381497227983,513.57995,447.8244,890.52445,693.012,131,37
"ZNF584",0.137451766282108,219.791728244275,198.076394594595,6.63727527739556,14.0663095388656,166.1988,149.9743,276.83245,232.2491,131,37
"ZNF274",0.4912857683332,369.216866412214,347.570281081081,14.8155812831323,27.1006043720461,246.81765,254.9197,459.28035,414.8961,131,37
"ZIK1",0.220422437513549,36.8548091603053,19.6846189189189,7.201439235684,6.12866682808604,3.45465,3.1008,16.19585,12.8388,131,37
"ZNF540",0.304398865642245,45.6824748091603,38.1774189189189,3.67551426005261,4.25317602232255,20.98005,20.4158,54.3668,51.2821,131,37
"ZNF570",0.090846280624209,46.6140824427481,36.7583864864865,2.95210807597517,3.0508284798733,24.2845,23.1089,59.1082,46.2372,131,37
"ZNF57",0.226387092523662,119.655574045802,110.198559459459,3.66929266565694,6.78042986100822,90.82585,79.288,137.9695,140.4085,131,37
"ZNF556",0.89869361455252,14.5716145038168,15.1093567567568,2.09723665353014,2.77785043711303,0.9191,1.996,17.64125,19.2582,131,37
"ZNF554",0.0429124473706189,143.357722900763,125.332197297297,4.10818006178012,8.05513931271394,114.32385,86.8217,170.88145,145.8202,131,37
"ZNF738",0.570713724952575,362.589348091603,337.474286486487,21.7791143202248,31.0170900500041,223.3951,197.0842,465.3412,492.3077,131,37
"ZNF596",0.439253782275257,93.1525618320611,84.2927108108108,5.38402989085281,9.94524691078146,55.1367,48.8361,115.01555,116.7959,131,37
"ZNF621",0.122700250602426,515.458217557252,455.754751351351,17.4115918858883,38.0614521182098,388.5309,297.3806,626.01045,584.9745,131,37
"ZNF680",0.542016832338057,276.03079389313,291.571875675676,11.2774678764991,26.4564041427362,174.97155,183.4878,345.5121,379.6024,131,37
"ZNF483",0.0772276347125026,11.6806732824427,8.18431351351351,1.0059164545338,0.982962481933222,5.56965,3.4645,13.6487,13.5936,131,37
"ZNF417",0.0833252497575953,119.413461068702,87.7140243243243,9.42325689038869,7.41907976762816,65.05215,64.307,142.4449,107.4935,131,37
"ZNF791",0.130508368463293,136.310996183206,112.648051351351,7.36684318447632,13.3406215521829,69.3736,56,185.72485,148.9471,131,37
"ZNF519",0.768945548021142,55.0536465648855,52.9007513513514,3.53665969451171,5.70778490731935,28.1835,30.491,65.676,68.1818,131,37
"ZNF25",0.877802035486717,171.445109160305,168.937083783784,7.37308356097667,16.0840385400645,107.5435,96.7986,208.085,209.2652,131,37
"ZNF77",0.707737440564194,110.503032061069,106.814802702703,4.34707435771638,10.2568540372301,82.35315,62.3782,130.7975,135.2608,131,37
"ZNF169",0.731877483755342,61.7926839694656,59.7051675675676,2.7083257542065,6.26414494809679,40.4074,34.6338,79.50405,77.3051,131,37
"ZNF613",0.0461968570521348,136.05849389313,116.381608108108,4.96361676258056,5.4817371918559,101.06885,94.8745,154.9517,140.15,131,37
"ZNF404",0.341819477962431,37.7879824427481,44.2954405405405,2.6970622490179,8.63363253153193,14.366,17.1789,46.1435,45.1049,131,37
"ZNF135",0.529237713395383,152.414987022901,134.716927027027,13.5736587370236,21.8504734928499,19.2957,63.3528,225.3253,163.8418,131,37
"ZNF620",0.974342735780063,87.5705480916031,87.3252378378378,3.52294688753335,7.06148588371074,60.75205,50.6618,104.5938,104.1369,131,37
"ZNF619",0.0699905344773586,44.7939923664122,36.4486702702703,2.20350597201038,3.63463500152041,25.0758,22.6273,61.95055,47.9233,131,37
"ZNF354C",0.248179780523168,25.5183877862595,18.3587216216216,3.13765954430819,3.37262963505812,3.2009,4.6512,35.9873,24.1474,131,37
"ZNF114",0.939476604945024,142.911711450382,136.176735135135,45.9468915139833,34.8366539972772,7.52745,17,64.6016,128.4321,131,37
"ZNF454",0.935244525938912,8.93882671755725,9.11388108108108,1.01203702796643,1.88299124813503,2.24415,1.9493,10.80745,9.0801,131,37
"ZNF543",0.0253939931978977,99.6912847328244,79.2907135135135,4.39589983963457,6.85775665171867,65.9334,55.8036,129.75375,97.1338,131,37
"ZNF354B",0.538383830736368,95.3705022900763,101.433256756757,4.36358741595308,10.2099359234617,55.1342,66.4304,123.3487,112.2342,131,37
"ZNF223",0.604836264755256,77.0509465648855,71.9228648648649,4.3901231416814,10.2646909852992,44.1404,31.6782,104.2578,97.0874,131,37
"ZNF713",0.0568132537279077,64.044113740458,51.6458027027027,3.19311734909635,4.45724441862342,35.5498,31.1703,82.162,68.4337,131,37
"ZNF552",0.0663528516866101,250.681710687023,199.553224324324,13.7767873654777,18.0284456078799,144.59145,124.6361,314.1786,251.7783,131,37
"ZNF154",0.797851608621704,9.51605648854962,10.2517486486486,1.40109296717623,2.11461574057312,4.5093,4.3373,10.5426,11.813,131,37
"ZNF571",0.9032811767526,88.3291893129771,89.3681432432432,3.61913245001732,9.72467799159609,62.9795,52.9439,113.3009,109.4458,131,37
"ZNF443",0.472430881283286,191.737906870229,177.034372972973,9.47975214414172,18.7033880510208,120.22615,99.7527,234.6826,227.707,131,37
"ZNF792",0.0188647087828403,111.249917557252,86.3247675675676,5.02060621668129,8.65645199737911,69.0191,44.4444,143.77525,121.0795,131,37
"ZFP82",0.541185847868052,98.8356374045802,89.5809864864865,7.64992351680175,8.55757670115808,51.64245,56.3481,126.2101,116,131,37
"ZNF707",0.696613625358836,345.787119083969,333.289778378378,15.520168507662,24.5277740703722,240.54765,232.525,403.14405,405.4481,131,37
"ZNF746",0.434965412075686,512.650070229008,490.204486486486,13.3474985458968,26.0719900172888,404.11915,415.5233,614.32735,579.5409,131,37
"ZNF678",0.315084622574127,46.3482465648855,39.7413945945946,3.2747867421825,4.17841597907309,19.95955,22.0586,62.5364,54.7046,131,37
"HKR1",0.481421933969208,808.430509923664,747.739989189189,42.2605322082957,61.3697706981099,558.2998,451.2117,885.25765,962.3713,131,37
"ZNF101",0.181214826476563,119.452664122137,100.770732432432,7.06958688352094,7.5573895089777,77.18595,69.7032,138.66545,116.4336,131,37
"ZNF716",0.646978344151286,2.25486106870229,3.03268918918919,0.80236342489669,1.45034151461156,0,0,0,0.5956,131,37
"ZNF708",0.0800172208605273,167.721886259542,142.471662162162,6.96200228554206,10.9190113997962,114.27445,98.9318,203.5542,184.0352,131,37
"ZNF721",0.0864665122704179,460.499783206107,401.460816216216,16.2960048207732,28.6118609340976,344.8893,283.2246,572.165,545.365,131,37
"ZNF662",0.0732051244207206,91.114713740458,133.106589189189,10.2518346215381,24.6299059266981,14.41155,21.8317,127.33825,185.0054,131,37
"ZNF320",0.991511754721807,797.663597709924,798.649467567568,40.3149102644332,100.021374085242,537.85985,402.3172,896.51695,974.3387,131,37
"ZNF530",0.663694400217568,81.6925030534351,78.4250675675676,3.51921179654037,6.63044413610188,53.42335,50.6876,100.30175,102.6082,131,37
"ZFP1",0.241377140128237,230.4228,211.092594594595,7.84143832187792,13.6281676484116,167.83105,149.1228,274.0395,259.8303,131,37
"KRBA2",0.00941377675059019,40.8130259541985,26.8793135135135,2.70148345058891,2.79751908454542,21.10585,12,49.58405,38.5929,131,37
"ZNF93",0.774451081039304,174.979265648855,182.458602702703,12.3762037172709,21.9808541637297,82.1581,68.939,230.4043,303.742,131,37
"ZFP90",0.204056823283294,526.217533587786,462.506191891892,24.6111425293761,35.1071409830878,354.33415,333.3333,622.95585,518.0723,131,37
"ZNF479",0.979630764611577,0.0842236641221374,0.085754054054054,0.0275413410036118,0.0564051387605555,0,0,0,0,131,37
"ZNF445",0.227933736516512,599.652988549618,554.080937837838,17.2306901942198,36.0961337908098,452.69675,367.9092,727.82235,668.7371,131,37
"ZNF74",0.184313440746755,554.863329007634,503.512824324324,17.4377547554095,38.039157013023,412.38815,355.3598,662.643,608.923,131,37
"ZNF829",0.162654380669559,10.7192290076336,7.789,1.05707360256602,1.187591711679,2.8824,3.1949,13.7249,10.8392,131,37
"ZNF267",0.49000504517436,272.060964122137,256.463164864865,10.8568707301785,17.9050513180268,186.8555,203.1427,336.46385,289.6386,131,37
"ZNF566",0.287779819462878,179.850773282443,159.850645945946,9.22668079617209,13.2748774498376,122.5134,115.035,200.5519,189.0924,131,37
"ZNF224",0.095618428124691,191.904041221374,160.627940540541,8.87795348294016,15.6329305140455,122.16055,109.4615,233.4328,197.4435,131,37
"ZNF529",0.569560139296138,359.07957480916,337.146435135135,17.5923342735955,37.0126964276119,241.5981,222.2222,425.91205,393.4258,131,37
"ZNF284",0.0638928770070374,37.2763473282443,26.8224567567568,2.82141977551495,3.33894149140055,17.1085,12.5707,46.9921,36.5694,131,37
"ZNF749",0.0263680093220277,65.4721099236641,50.5184081081081,3.27838579224104,4.76622367587844,41.7226,29.8581,85.4824,68.4736,131,37
"ZNF17",0.230822219194769,102.124594656489,91.6379189189189,4.10834737933856,7.58811868262511,71.90875,61.674,116.95665,108.9157,131,37
"ZNF555",0.0310265461443689,73.1474244274809,62.9883567567568,2.21470898986338,3.96422602537158,55.30915,46.9289,88.0161,72.9499,131,37
"ZNF75D",0.00830233514819689,339.547830534351,459.326289189189,15.2335341402166,65.2740949233425,231.0908,267.0565,393.05905,504.5968,131,37
"ZNF197",0.134517866904995,385.929812977099,350.205394594595,10.8463035884202,22.911079371488,300.94325,254.6385,470.2879,439.0689,131,37
"ZNF732",0.451500031669904,3.9477893129771,4.72118918918919,0.489354427384693,0.845175692325362,0.74,1.5083,4.67215,5.694,131,37
"ZNF546",0.0601404114587724,56.0958190839695,43.9418432432432,3.16293664186259,4.51243493702114,33.9488,20.558,63.6855,56,131,37
"ZNF286A",0.638817937197949,371.133950381679,389.1808,16.6363028578144,41.9261114224646,243.3492,225.2079,444.26975,435.3147,131,37
"ZKSCAN4",0.228258525290363,134.365232824427,120.770745945946,5.31611891108202,9.64587283425578,95.1759,84.2788,157.4016,139.8202,131,37
"ZNF643",0.864041272816001,49.3564877862595,48.4308621621622,2.57438316926296,4.47306582837154,27.31545,28.1639,63.33665,78.1348,131,37
"ZNF642",0.519218345327647,90.6423610687023,85.3609972972973,3.53054792332582,9.00061822444016,67.16135,51.4548,114.8429,100.2666,131,37
"ZNF490",0.250685943263694,246.892870992366,225.588467567568,8.71823053882275,16.0128103305451,182.9685,160.346,273.59705,271.5781,131,37
"ZNF626",0.0801421602965798,184.067561832061,268.011248648649,20.6994931744951,51.9169445761688,10.0109,11.0293,299.2732,465.771,131,37
"ZNF793",0.522172444788421,172.603352671756,159.425648648649,10.1480417762789,14.1855627466212,101.4834,113.1364,214.2048,202.9258,131,37
