"gene","p-adj-cluster 2-cluster 1","p-adj-cluster 3-cluster 1","p-adj-cluster 3-cluster 2","p-adj-cluster 4-cluster 1","p-adj-cluster 4-cluster 2","p-adj-cluster 4-cluster 3","mean-cluster 1","mean-cluster 2","mean-cluster 3","mean-cluster 4","SEM-cluster 1","SEM-cluster 2","SEM-cluster 3","SEM-cluster 4","Q1-cluster 1","Q1-cluster 2","Q1-cluster 3","Q1-cluster 4","Q3-cluster 1","Q3-cluster 2","Q3-cluster 3","Q3-cluster 4","count-cluster 1","count-cluster 2","count-cluster 3","count-cluster 4"
"ZNF394",0.282137040974327,0.850798240656818,0.783195712687393,0.991275437778923,0.518186863672641,0.966955583918528,696.565871428571,400.925075,569.082675,650.897825,128.973407463546,46.7145852173846,94.8862865720013,101.373416280957,503.6947,356.472925,473.6005,497.929775,703.69145,410.91465,619.816175,755.999,7,4,4,4
"ZNF333",0.873589098140235,0.932010400106527,0.998956697521515,0.201229594924866,0.646012499443974,0.562550529659476,113.906757142857,144.212725,137.8259,197.87475,20.0494354085554,7.07050403429333,28.8714885643547,53.3912453628324,84.81835,137.2802,112.657925,122.481675,134.06295,151.135425,150.174075,245.501025,7,4,4,4
"ZNF382",0.929296434157548,0.959830875981944,0.767768684410658,0.803424963612987,0.555783690027061,0.982733662458132,37.6733,45.049275,31.671,26.6405,8.16245511706467,9.49180085858096,8.00016189794515,9.35923158250719,22.40175,42.05125,26.18245,12.80325,52.89025,54.571825,40.96685,39.7313,7,4,4,4
"ZNF577",0.736489686892074,0.800821859355253,0.999558301099215,0.762433994543466,0.320376764217491,0.370286199340198,235.898128571429,147.351,157.621075,320.409525,36.7430722498406,54.0697599550032,56.6512960199702,113.050057737081,180.93025,92.134875,112.0615,134.46555,250.4982,160.333875,185.383025,508.225525,7,4,4,4
"ZNF75A",0.153897593003231,0.399027169246591,0.941300345914874,0.0925337566302017,0.993554874591549,0.842282944119785,165.589742857143,360.74345,305.66145,386.176825,36.634364382658,87.824688523838,63.0322477494986,86.5338253307474,106.2771,236.3996,213.9567,351.898825,177.43525,487.11545,366.5272,462.21155,7,4,4,4
"ZNF496",0.207029335768831,0.244125582375383,0.999688256955343,0.999998455142795,0.289746524632027,0.331212115041729,327.158285714286,542.8888,531.8421,325.491025,55.3447976833261,121.733882576141,88.6838428709349,33.4606348358878,234.74385,430.223875,424.1871,275.043825,384.30185,669.042175,604.1352,365.908,7,4,4,4
"ZNF2",0.986948601931641,0.888939623295885,0.985748944483377,0.710509226419308,0.911293751416274,0.988641232234151,144.008314285714,153.2847,164.072075,174.049,11.8925740767371,24.1544096526907,29.4002835676907,23.4751231460739,135.71455,129.64925,133.811025,148.1565,159.85675,173.60025,167.8184,182.8407,7,4,4,4
"ZNF589",0.908218927318287,0.9926105013716,0.984875350202643,0.114620150604022,0.429242277020785,0.265926967401009,399.5122,566.771975,467.993975,1008.650125,72.8858487941769,63.7949750454712,142.476213710098,397.144875914423,283.4222,506.51895,310.926475,509.255875,475.1295,623.222375,560.63435,1351.83175,7,4,4,4
"PRDM9",1,0.938965146161355,0.956191367839472,0.362673677711849,0.462958209740857,0.756770660217468,0,0,0.08745,0.2584,0,0,0.08745,0.2584,0,0,0,0,0,0,0.08745,0.2584,7,4,4,4
"ZNF12",0.686167261905256,0.993710097107521,0.625940513945268,0.985508145496334,0.581025260686065,0.999836985175149,490.571557142857,606.12635,463.821575,454.971625,67.8713292301054,33.3258249476913,114.719964669453,61.4567644348227,418.4863,574.13625,336.195725,444.1933,601.97365,619.86385,602.9812,512.774225,7,4,4,4
"ZNF202",0.996562190852352,0.982701976075902,0.999033207720306,0.615728517277163,0.58829132613933,0.507977917994429,301.655185714286,274.34185,254.23025,461.941475,48.3844135336323,40.1656961076344,54.4391627122194,202.183526761626,188.73385,241.856775,194.829575,182.918425,410.6373,302.692325,293.027825,601.16965,7,4,4,4
"ZNF3",0.781551478860009,0.996350267071759,0.914823084291306,0.216885619130811,0.0771929153932093,0.231404734268973,1144.83061428571,945.54845,1099.5674,1575.3442,141.697426130714,139.180200435841,104.348473441286,202.393413190042,848.2259,811.8436,1039.53515,1410.526925,1374.62855,986.8278,1199.22605,1660.258825,7,4,4,4
"ZNF606",0.373717374292926,0.148890388079432,0.948654247610157,0.503304496300069,0.996396404932592,0.875031592617193,231.533957142857,372.115825,423.1826,351.784875,39.457015318426,58.9087229211059,105.344799294879,51.0609286538213,166.44175,285.6298,302.34255,266.409175,290.7112,438.392675,528.2488,422.062,7,4,4,4
"ZNF91",0.530037145133648,0.994915259074749,0.497720929111641,0.99896065961308,0.548743284039952,0.999742567987629,248.480442857143,337.741325,232.9447,239.380425,39.8581184321628,48.4080471081578,69.9341574197235,22.8646019275566,200.04495,261.876775,156.76805,213.5807,311.42105,394.3447,328.35465,274.312925,7,4,4,4
"ZNF226",0.861994448761207,0.954243999387734,0.995191555464416,0.994603811418249,0.800279894380299,0.905450288427084,304.313428571429,258.878,274.348825,318.573825,26.9168317962475,39.9850670303927,43.9812511221235,68.6146958118713,264.55305,226.992375,201.70695,265.740725,328.75295,294.080775,350.080525,357.40455,7,4,4,4
"ZNF229",0.998318553478398,0.0204055559997876,0.0320857144810204,0.996199850831652,0.986005737689907,0.0609142287018084,3.11598571428571,1.00825,45.824425,5.890275,1.0249865182455,0.412075813210789,22.0954719119618,5.01923633158389,1.342,0.42015,24.09055,0.3876,5.34915,1.3559,59.869225,6.840975,7,4,4,4
"ZNF180",0.799495928897435,0.960924873529823,0.981183680476812,0.999474026877208,0.8016593752047,0.950307793348274,133.397628571429,173.91555,155.040925,128.41615,33.824100945886,21.7803257777327,41.1357642372866,11.2679131577606,79.8048,163.10425,87.885275,115.703075,162.6101,199.93305,220.54955,138.277725,7,4,4,4
"ZNF641",0.531475661899669,0.851840122984126,0.955738131428594,0.998578792675689,0.541948139290136,0.829616150955015,64.6367428571429,119.432425,96.59735,58.4208,21.0256895836618,30.8412411205725,45.4372213444459,21.7641456740208,32.2124,95.10375,36.58855,27.2079,85.65275,159.519175,136.21085,78.3581,7,4,4,4
"ZNF610",0.474769713727118,0.87430098528595,0.916707711523203,0.99990684813807,0.604623070566439,0.926949729257288,96.7282,152.342175,125.063275,99.093625,22.1720870417009,22.0203560629847,19.7004041590257,43.8252309830455,65.29225,120.690425,111.832125,45.481275,112.57035,186.8028,140.1539,125.6362,7,4,4,4
"ZNF528",0.999365069148346,0.576335577033056,0.601260820809846,0.99999547773034,0.999766010525393,0.651918598763623,297.682871428571,310.534975,157.49045,300.150575,70.8168010367351,100.366591469168,43.0544042448911,86.4677725884754,228.5804,228.24915,104.9035,228.56705,299.0433,445.235975,183.14725,423.048175,7,4,4,4
"ZNF701",0.919211566184763,0.818829268976866,0.55562311137735,0.398969452827348,0.232764338677114,0.910334176817281,100.722785714286,117.08975,78.219775,59.013475,18.1490508642218,7.23451720970377,28.8455326733151,8.89298079164826,75.64815,113.834925,40.867025,48.327625,121.05435,124.338375,103.3825,62.31905,7,4,4,4
"ZNF283",0.956480180906166,0.968911234955717,0.831932517139372,0.859972435189238,0.669056612544711,0.990366476627471,52.1656857142857,59.2593,45.87435,41.149675,10.381238694267,3.68285302335929,14.0543694512003,6.15571409076897,31.29625,56.894925,27.53405,36.32445,71.5169,61.526575,61.02445,46.217225,7,4,4,4
"ZNF558",0.227722059300649,0.999724224481773,0.356718690080824,0.469760681281698,0.96553683887606,0.614340653940513,314.941571428571,547.263425,325.36935,486.614575,41.7364931038358,59.9949712504359,125.617431379304,130.46647311792,256.24675,484.79045,202.318675,349.4969,395.1729,625.802225,405.616325,582.356675,7,4,4,4
"ZNF597",0.988868042384739,0.622301747190302,0.850473368885194,0.208117071047642,0.431828902206914,0.87589771958544,46.3895285714286,41.8728,28.77595,16.618225,12.2744227499167,5.97843921144976,8.32595208814984,5.21830813584489,33.93625,35.286525,25.126575,13.070825,50.35915,47.609975,37.294975,22.66615,7,4,4,4
"ZNF30",0.954623266148613,0.725982770764935,0.964076518949097,0.936503493393275,0.768511790711531,0.494561411966222,83.7371428571429,95.13165,106.9538,70.858175,16.6050024169978,7.09612504651894,21.6080061193762,9.24397673734768,55.1463,87.77375,82.78105,57.225575,111.1888,97.993,139.915,83.11195,7,4,4,4
"ZNF354A",0.93937973034418,0.999526139221495,0.93002467894735,0.999950617580015,0.966490662676503,0.998955613298622,306.731328571429,364.418325,295.7955,311.870575,68.8719207204238,72.3376539794614,67.0076102712346,78.873322508283,228.546,286.4625,195.431,185.211225,306.4776,373.885875,409.52655,443.14305,7,4,4,4
"ZNF764",0.993918313733248,0.953732184004799,0.901421583703662,0.056382200286381,0.0670857506561588,0.217540971190861,226.511714285714,211.824175,256.26465,388.697925,20.1722664661568,14.7808470876658,55.7012997583913,76.1242545101579,190.78505,207.867725,192.8571,314.499975,271.24825,225.927,318.472,409.64285,7,4,4,4
"ZNF747",0.67930890651852,0.959948705134948,0.941283067553007,0.818410482508501,0.995824946505467,0.986039644757798,206.972528571429,296.750425,246.0773,276.55965,24.7925418198288,80.7298622128802,57.2542736453067,90.8406234336498,168.32175,241.683825,198.61215,194.61,233.8361,392.01405,320.1773,303.3402,7,4,4,4
"ZNF778",0.986375495670389,0.95603168591882,0.998695839657564,0.999404055194024,0.977287029087401,0.944192135729095,73.7880142857143,64.380875,59.590625,77.053925,11.2213825191956,10.9734931572536,29.7538749290569,32.3020436473808,57.7609,51.336675,29.6472,27.21905,76.7151,82.037,62.518525,118.937875,7,4,4,4
"ZNF212",0.498227319497642,0.894045596657296,0.914544899240812,0.999887582912726,0.558399644945215,0.901942358761377,597.3538,432.8898,516.7014,605.017375,97.1494164561402,27.8474877948622,73.6155934774125,50.6779589855125,456.87805,405.225725,411.684225,541.065175,759.96235,452.160125,616.697275,642.9904,7,4,4,4
"ZNF282",0.255829489434441,0.484970974002125,0.973888126549328,0.979250594579651,0.535994403651305,0.780071676774876,1627.48765714286,1011.43175,1162.968525,1503.5526,273.422615639484,138.867781774712,160.710231502205,126.705590119721,1169.1127,878.7495,1035.7317,1353.4884,1925.9356,1113.14675,1276.212375,1669.8844,7,4,4,4
"ZNF160",0.999990643375331,0.813092103894443,0.849014442000182,0.999561656084355,0.999884267496062,0.816615560999984,610.332028571429,614.4156,486.61055,625.0757,75.6615441167179,94.5320106914848,141.954447276286,114.878343119965,436.144,526.544625,265.25745,527.130925,781.23585,647.415975,638.5501,774.739675,7,4,4,4
"ZNF415",0.940549632515021,0.81001666333409,0.991412343557319,0.999785276069289,0.937874642649826,0.823743704138918,198.429014285714,163.857575,144.09035,203.495375,43.5032306511248,39.2408098072737,36.9945577608045,48.2178717374304,155.4879,114.065925,103.146825,163.049825,232.1636,205.1036,159.336125,265.4648,7,4,4,4
"ZNF439",0.941275092991088,0.714070980008715,0.969413462584983,0.420682175210863,0.806553859705731,0.968399668479549,85.455,109.1348,130.263225,151.636975,21.2612663984242,45.6692789481799,42.1265185137061,13.0694057493939,49.44075,65.89565,93.75035,141.210325,119.92375,137.99095,148.193625,164.52725,7,4,4,4
"ZNF440",0.939327124124091,0.508296155810225,0.328385406498203,0.983593144381059,0.842446625807714,0.784999262038423,289.043771428571,339.70135,163.204625,257.20645,52.8380922947222,33.1452767572923,42.3474377308587,111.434531204384,227.57955,294.968125,129.9363,120.3387,340.7764,385.636325,183.271875,310.5335,7,4,4,4
"ZNF562",0.748839764803426,0.985260952155756,0.935153528042957,0.517372451297707,0.187376371838423,0.43511294833296,396.310885714286,505.56445,433.866975,243.97365,43.8675423783236,63.9217722264032,160.751395898493,30.4213299360142,340.10655,437.805725,263.027275,211.15075,436.15195,598.288825,525.1823,250.8965,7,4,4,4
"ZNF561",0.330643091492,0.894106299214273,0.78739137574237,0.999411794117825,0.487107319379788,0.952823175773369,637.3402,893.40505,739.86315,654.2791,40.7504591245593,73.5971551535056,220.442184139071,87.9980420824994,585.8977,847.94515,387.749425,578.73855,702.5245,974.9798,1037.847275,697.84485,7,4,4,4
"ZNF584",0.573978749258473,0.801917168792049,0.984259776379877,0.991034895542495,0.509777729670256,0.717223580464152,190.115971428571,239.130275,224.150425,179.174275,11.7623726540895,27.4836650130999,55.3379598616895,13.7087084968142,173.5512,195.650425,159.47015,172.095625,200.55105,272.7249,303.494525,191.7528,7,4,4,4
"ZNF274",0.361647570411461,0.238650067315119,0.993905875136614,0.677177711613727,0.958396913878628,0.874028999890561,193.078128571429,354.182625,381.617725,300.729975,45.9704619138758,100.193960748651,69.7034278798919,81.0029399323298,97.6227,210.07795,272.69815,203.8869,273.3222,454.211925,470.812675,382.038425,7,4,4,4
"ZIK1",0.99890066185367,0.427307306391612,0.454679695142967,0.99964381594886,0.999976027251802,0.476850595039528,5.6929,3.787575,26.4728,4.3864,1.49852056947606,0.658644437936737,23.3793160020063,2.71168615809426,2.4378,2.95575,1.836375,1.61985,8.71485,4.804925,29.343475,5.39685,7,4,4,4
"ZNF540",0.872103638483575,0.914001406382865,0.999673700355179,0.511510094065141,0.260205488841398,0.299384676475911,52.9336428571429,24.348675,28.412425,106.21275,11.9850440051014,4.27329356846586,9.39196760139349,62.6299971324378,32.8858,18.954625,18.400475,30.74175,69.6508,29.87745,30.7325,138.3017,7,4,4,4
"ZNF570",0.620672627400988,0.947587183822969,0.425718781007019,0.125421067724464,0.0277728829529138,0.395248905348718,39.9185714285714,51.0424,35.011625,18.3842,5.5975287552682,7.00164073735578,9.56972822771324,3.41252563726633,30.829,49.068375,20.923325,13.754,48.91585,57.348675,50.8692,20.99545,7,4,4,4
"ZNF57",0.847401208463616,0.380869375272632,0.87757704077819,0.925383907251591,0.998021810526448,0.795181119497263,151.399585714286,121.7977,91.215975,128.96985,29.5971909910981,8.78801970905088,23.0575551424537,23.3176304517097,90.1664,108.69875,53.060525,98.97895,200.20475,134.67385,125.39935,166.1668,7,4,4,4
"ZNF556",0.94690092518279,0.958129505397464,0.999976535476257,0.733137576069128,0.971627202759139,0.963698041146555,14.5941,9.45855,9.88125,4.8291,6.36448522068248,8.20486985774302,7.44778066277689,4.42907544358865,1.9263,0,0.678625,0,23.95975,11.41725,12.832175,5.44335,7,4,4,4
"ZNF554",0.70590004764567,0.979945462060196,0.924924634165077,0.822771369002159,0.99738182628751,0.973207578913746,131.613857142857,166.60745,144.0602,159.600275,19.2929753836894,16.4503575047525,33.6274250740622,25.0980305871256,87.7039,148.033925,110.54255,151.158725,160.7793,191.521825,169.3287,183.29665,7,4,4,4
"ZNF738",0.249593135716728,0.572952417306808,0.939281829253043,0.296153024961431,0.999597117600151,0.964879222782554,176.844428571429,371.708675,307.38045,360.164875,26.559914001669,47.9558686652353,125.876546622584,105.578499961572,140.64465,294.656575,130.904075,188.000075,222.7841,444.27945,404.327675,526.8494,7,4,4,4
"ZNF596",0.961703159920467,0.999981437339776,0.978235497185557,0.735296841882746,0.961398528649143,0.815113970158045,113.092242857143,135.315425,114.7793,160.457675,22.2256182475459,33.4432898316283,54.7271580747773,29.8920387868123,73.37345,91.1214,58.11255,113.919825,152.4656,161.060075,142.1498,199.3283,7,4,4,4
"ZNF621",0.278067823945885,0.938543310801798,0.175720490649139,0.556206704458508,0.962048674171544,0.361779374826668,417.471214285714,610.7566,358.47275,554.85975,54.4928825719314,32.2015182172622,102.883275004934,108.100642822283,346.86005,577.15675,292.8361,408.646925,501.81085,626.94365,496.3395,728.431675,7,4,4,4
"ZNF680",0.948126682779286,0.67080707569928,0.467641372650668,0.988812016713207,0.872648379104881,0.882285538168913,213.952314285714,245.77645,146.54335,195.391975,38.4759039485719,16.9767938229661,37.2885503080257,65.1131534463452,186.57505,231.239375,115.600625,122.923675,248.3505,252.565175,187.217425,267.3383,7,4,4,4
"ZNF483",0.925215459005968,0.935145915773095,0.999991590007404,0.964052463308615,0.770815432376175,0.785847973615029,11.6888571428571,7.230075,7.459825,15.10395,4.07629819338092,3.41046695834432,2.38105957659435,9.53767955746225,6.01185,1.426825,3.7884,3.505775,11.22235,12.2572,9.948725,19.500775,7,4,4,4
"ZNF417",0.952199038606544,0.987938262509894,0.997911529911244,0.843142505369618,0.640652018045979,0.743620560953977,164.847914285714,85.155925,115.71825,290.10275,84.9095762517129,11.3581114072994,46.1891158601335,215.313204820824,69.43055,65.912775,38.275525,70.125075,112.83385,103.28535,190.151825,314.264975,7,4,4,4
"ZNF791",0.925454825143546,0.999085265555661,0.973057213878602,0.546708240038752,0.336988123554302,0.566709166569253,103.348242857143,128.699425,108.89645,47.72245,25.0126936292151,22.2433407320923,51.3936223232757,8.19146703939532,65.98525,104.305125,53.559525,35.585175,140.307,147.02385,134.462025,58.102575,7,4,4,4
"ZNF519",0.267846505732429,0.443844511403454,0.987242672040503,0.967870736771272,0.585699617539912,0.775549797319599,29.1994285714286,54.917075,49.90595,35.32995,9.13358082193486,7.00138545020139,10.5710279251436,11.3190718668758,12.43785,45.37715,37.066025,24.270125,43.5323,63.543225,59.946725,50.568225,7,4,4,4
"ZNF25",0.903352476778608,0.999983182138172,0.919574785008667,0.999674784993296,0.900599186047772,0.999943777575661,158.838942857143,209.33965,156.201175,151.750575,61.3693642093817,44.3892483365905,46.7600085371281,15.7772833818318,65.7203,158.829975,102.092575,140.618375,172.35295,270.558525,227.556,163.964,7,4,4,4
"ZNF77",0.97788487205191,0.996204726610134,0.946354542879238,0.999660326748636,0.970845010029116,0.999540263434104,119.761671428571,141.641675,107.8002,114.44145,31.0402237792369,33.7750732223824,40.6222055891643,58.8265557572499,67.9872,98.240225,56.47645,47.490475,163.5086,166.32435,142.7893,149.657875,7,4,4,4
"ZNF169",0.793902501123405,0.683968415047693,0.998012134460106,0.948938508180252,0.985697077195731,0.953753824038723,73.1722285714286,54.4485,50.439825,62.28715,16.8037606134505,2.82742187277857,16.2891287261563,7.20591471009522,51.7054,50.1512,24.0274,56.7908,75.23,58.9945,72.399375,72.57825,7,4,4,4
"ZNF613",0.846791329002473,0.603963515684734,0.979118954105006,0.552138335960136,0.965014543488518,0.99982360135452,153.503271428571,125.176325,109.872675,106.822575,30.772405363005,11.7515371194846,14.9457468035433,13.2191948459664,89.2393,115.7523,87.834175,89.598,209.0122,133.540725,132.2953,122.563975,7,4,4,4
"ZNF404",0.966699530842613,0.819210383136524,0.647944145773496,0.425231420602632,0.312904146773573,0.925267134602734,32.3200857142857,24.3116,47.5129,59.63105,9.28897646971753,8.11261648164964,15.8680982867618,18.6217372712868,19.5332,11.891425,33.7355,36.843025,38.53745,34.505425,53.94675,89.236275,7,4,4,4
"ZNF135",0.94970797863479,0.0175344972123838,0.0894240237312961,0.0812452986493851,0.290036638376274,0.888992434557704,51.0623428571429,82.8454,255.5213,207.3,29.4575051015935,55.6054808705641,49.9729536763304,51.9284822259904,5.4954,13.82485,203.79875,130.6012,66.1961,111.67725,319.63535,271.16485,7,4,4,4
"ZNF620",0.511787718086159,0.547666488324029,0.999938233364149,0.923024324981916,0.309826904123239,0.334600058353754,67.4753714285714,95.95615,94.709575,54.8985,14.4236553848962,16.8916889424208,15.4706778712384,6.55907776609385,43.0877,77.817475,68.92185,44.206625,79.017,116.520775,117.790875,65.655375,7,4,4,4
"ZNF619",0.212843841155296,0.977940315833749,0.175815998990296,0.723428755187312,0.0637932295973053,0.936933309020814,30.4714571428571,59.108525,24.92815,15.8228,8.51540505526132,16.9308213918372,6.84400070871076,5.61348612836385,18.7108,36.870425,14.316575,12.95895,39.34325,81.178,34.752875,21.33115,7,4,4,4
"ZNF354C",0.0312638207156476,0.982848716487508,0.109621925687763,0.995021245944819,0.0411700485339516,0.949357923187458,8.8758,36.734625,12.117775,6.7531,4.31736838545361,11.3537670544754,6.00647222216377,4.6870110713901,1.358,28.582875,3.480275,1.3821,12.1817,49.2254,17.62345,8.618,7,4,4,4
"ZNF114",0.304753831082732,0.998880986859044,0.472258095299331,0.908112630005565,0.741606520634896,0.966030192652568,23.6953857142857,225.30415,39.712125,97.707925,7.31562446722371,180.350301424189,19.7536502562343,78.4691608139824,6.03355,41.38875,9.7574,17.585425,39.26775,249.6474,60.635175,108.3086,7,4,4,4
"ZNF454",0.729399733514107,0.797269767706197,0.341965045805512,0.999989354875258,0.807670883846923,0.835595738741467,5.09672857142857,7.802075,2.716175,5.175975,1.19988212351886,2.78824091091349,0.822231447925907,2.83650524424423,3.21305,6.383225,1.81315,0.405,7.10555,9.8962,3.700675,9.954975,7,4,4,4
"ZNF543",0.841464582858737,0.454161796986911,0.927383169175865,0.976324382335106,0.6989396558058,0.356252848722936,71.6604571428571,99.520375,122.731775,57.912775,18.7352845959532,17.6275694433169,43.9656969200113,12.2489763283424,33.6714,86.035025,64.835175,53.39365,114.5332,121.67385,156.1628,69.853225,7,4,4,4
"ZNF354B",0.993897745471723,0.709634094110026,0.648614551626671,0.975030605876173,0.932202331880127,0.935217596799941,91.0952,99.21895,56.9272,77.895175,25.0602858941907,16.2388214632148,16.1746682860371,22.2203954519407,49.9329,90.7215,43.72955,42.4908,127.529,112.5989,68.15805,110.784175,7,4,4,4
"ZNF223",0.860475330072859,0.704778880769454,0.993212732571213,0.994623166658066,0.96277495840949,0.878183624421045,59.0910285714286,82.0516,90.80225,66.2572,15.8402588322665,27.1892941494748,29.882557514669,14.755048034204,35.88965,48.1543,39.85815,45.26395,76.73345,111.8869,141.19205,83.2122,7,4,4,4
"ZNF713",0.990725769575811,0.944866785914043,0.995686094437847,0.986040998254761,0.941837647332669,0.858339892799053,59.6236,67.1701,73.73215,50.939125,20.2925939487081,12.1525863426954,19.5583026095697,10.7384444795615,27.3677,51.0721,60.527675,37.02675,65.81645,74.6111,97.345525,60.928725,7,4,4,4
"ZNF552",0.999744778546034,0.794327094628262,0.880191002850108,0.845095789882907,0.851995844030282,0.439165872403572,225.703057142857,239.618875,371.424775,96.2471,63.9239451341829,15.7900873687352,254.393474847962,20.8764798021202,137.8182,224.2129,108.421,89.498925,242.78335,252.570075,401.461725,116.110675,7,4,4,4
"ZNF154",0.999346947034059,0.829224584729986,0.824350809341271,0.996889990933401,0.991418716399145,0.938215680388164,5.72218571428571,5.38425,8.1121,6.293025,1.126043051158,1.73678384641459,3.24657855313354,2.66074078888286,3.2077,3.01365,3.299725,2.834775,7.33785,7.0388,12.717825,10.51605,7,4,4,4
"ZNF571",0.988721363642285,0.734691241524984,0.640426428482604,0.948085568294031,0.997107930502616,0.523381482179384,84.0692142857143,90.132175,64.24175,94.439175,12.1082320694568,16.9918790175569,15.8055484695249,11.2346094882714,59.4778,69.14575,44.2436,89.68975,104.3169,115.716925,73.35225,104.570725,7,4,4,4
"ZNF443",0.998626360803767,0.567622574454454,0.575021987166264,0.964959216628715,0.992191025349157,0.417921425319539,175.004385714286,183.0334,106.618125,199.3283,45.8962938430577,13.576604088345,22.7235589614382,22.8994230693337,104.05245,178.163825,93.043325,171.75345,180.8844,198.087675,127.585,234.0153,7,4,4,4
"ZNF792",0.550104307640024,0.241277248356069,0.943444697122083,0.990010262101327,0.483770928219341,0.225510994367683,76.5156857142857,113.1177,130.184725,68.292075,15.2600356275005,18.1652644770635,32.4841699217064,12.4450652415174,46.83685,93.610475,82.652025,48.88755,96.83735,130.438725,175.75015,85.710325,7,4,4,4
"ZFP82",0.997887167288432,0.833959076284295,0.802875560017775,0.999983174269667,0.999237769928711,0.863456763670684,79.6898,72.0965,115.4861,78.180375,33.6385629267179,28.8026249693207,25.8390795852265,17.309505464165,18.86925,47.99155,85.81345,61.87505,106.2277,91.24665,123.5769,96.238975,7,4,4,4
"ZNF707",0.972572425332716,0.994388784320168,0.998467978167149,0.99698379473694,0.996954016541214,0.999972694968602,290.2063,318.66165,306.673875,303.553725,40.0542112756009,53.5390170115917,49.7243199596263,55.143277955921,252.38305,259.768625,240.568675,240.731425,348.4534,326.976875,345.30525,340.313,7,4,4,4
"ZNF746",0.999822895760976,0.726677695400714,0.826456030985531,0.676178154339986,0.787079642961688,0.999824992155447,589.0712,579.780725,464.35475,453.915275,86.0508886232167,35.4502638611096,102.990737411029,86.9830626370768,447.8328,521.1917,331.950875,360.688525,715.05835,631.549675,592.438775,542.2757,7,4,4,4
"ZNF678",0.951029957525783,0.970444583957421,0.825888785521664,0.634862498794264,0.44340878878859,0.904883017133238,41.5546571428571,52.5303,32.391725,16.549325,15.9723855621694,16.7332114254357,13.3411016635543,5.07301514541648,14.9691,39.269675,10.733725,10.154975,55.43155,64.651375,51.17465,22.21895,7,4,4,4
"HKR1",0.728896726758756,0.791853288115681,0.999599422218455,0.417540979844555,0.136409314457561,0.161991516237766,837.006,658.4983,678.2775,1108.276725,76.7138259673015,73.3537898216922,153.848779840915,209.646551875581,734.2303,563.6948,526.147675,932.606075,943.858,771.70325,760.266275,1318.0719,7,4,4,4
"ZNF101",0.72953961360897,0.488213892781262,0.982590336675319,0.999999998429731,0.794637038137037,0.58501108990278,132.719971428571,91.892625,75.675675,132.656775,25.495197975153,9.49111721974596,20.6202667557662,46.0069832707198,87.98205,86.778475,57.17045,88.4561,138.59165,103.4633,84.993625,150.076075,7,4,4,4
"ZNF716",1,0.26967909307745,0.365854985079495,1,1,0.365854985079495,0,0,3.78565,0,0,0,3.55627503470977,0,0,0,0,0,0,0,4.13545,0,7,4,4,4
"ZNF708",0.171885054250502,0.941593559743986,0.112383710252651,0.897768190368355,0.563367685622525,0.686808367108109,110.998485714286,185.853375,91.734825,134.761025,22.2802801392518,17.1675530786217,25.0662482799539,32.6983662283856,94.46775,169.326375,89.93745,87.2868,114.02845,191.21675,117.101575,179.217075,7,4,4,4
"ZNF721",0.432061605999086,0.936422396026429,0.272292201570109,0.995803763089766,0.419866170501609,0.988724536445685,393.701642857143,566.542925,329.15315,368.680525,59.9126446313689,99.8296500627225,113.8626410881,62.0488194702684,291.633,501.343675,205.03575,351.128925,484.5143,646.44365,422.21015,427.9533,7,4,4,4
"ZNF662",0.999922952708799,0.595196551031878,0.649714552724444,0.000831277608736913,0.0022410114616902,0.0225539749488313,14.5926714285714,10.40865,104.667525,368.782375,4.42563533629511,5.04774838162192,45.2185664466742,117.867329862664,5.98885,3.503075,37.27425,199.63085,18.8724,15.504025,156.390075,555.378975,7,4,4,4
"ZNF320",0.927915654274324,0.877068829269678,0.999321344082026,0.999351384755665,0.915481275129197,0.867796821051797,1125.34605714286,742.6716,656.103425,1200.926175,468.527769565562,118.148587819872,226.148088960812,653.10100628816,397.39905,635.39,301.88425,533.926,1218.70065,825.3188,892.713375,1365.493725,7,4,4,4
"ZNF530",0.995052722847208,0.955753017437174,0.909734039375263,0.999926262485921,0.998491212068032,0.95725792141404,72.4095857142857,66.103675,85.89205,70.87,21.3036359903927,11.9866962086011,20.6133599603307,8.84097239306853,34.1566,57.247075,66.626725,63.2944,109.11505,83.13155,110.843175,80.15315,7,4,4,4
"ZFP1",0.315799674677723,0.981752512014791,0.602425220998208,0.50706726605661,0.987288176040333,0.790285780704276,201.141371428571,305.823325,222.901325,284.1594,30.6344138766061,55.8500249344972,59.0811816161934,31.4409977201212,153.3397,244.4405,139.08235,252.1098,225.23345,330.918075,297.910375,304.9005,7,4,4,4
"KRBA2",0.990746064712107,0.987269850901972,0.999989639645382,0.962468666797364,0.900805436646612,0.889102296152746,32.0117,37.2287,37.832075,23.515725,10.2664245925852,1.99558489170469,23.7015277920846,8.01004540346838,16.25765,34.38365,7.97455,10.691075,44.2455,40.35355,49.076925,37.28855,7,4,4,4
"ZNF93",0.10118326696977,0.988260699479794,0.257532102653251,0.992766782682065,0.109267649937914,0.952181500970011,109.582785714286,291.443375,132.85625,89.86275,26.2676145362582,87.8254375143991,77.2013443115846,28.2325773077397,72.15715,139.82535,60.3568,56.803275,150.2925,435.098325,153.71665,108.662725,7,4,4,4
