"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF195",0.820571573274812,381.579376948052,384.59997480315,7.59809936493106,9.48166581527507,297.6426,312.00295,426.41975,433.2056,308,127
"ZNF263",0.431958635555836,656.594343831169,643.033694488189,9.7027324366754,12.9190680235891,558.783875,557.42655,722.958275,711.82415,308,127
"ZNF200",0.862726975417178,193.360226948052,192.65531496063,2.16338043360133,3.56918605387163,170.4286,166.27585,213.0502,217.19925,308,127
"ZNF582",0.000593776954592951,38.4631337662338,29.8427913385827,1.50384577218481,1.31910462037326,23.11165,20.0509,46.933175,38.62075,308,127
"ZNF285",0.177402956227877,50.4023418831169,45.4860889763779,2.03220520810779,2.79602190388003,26.00405,20.9704,67.1284,62.4521,308,127
"ZNF275",0.916375562540384,624.60044512987,621.508581102362,17.0345824455525,19.8157812490821,490.44425,480.35315,677.17685,703.29125,308,127
"ZNF37A",0.112738563554264,536.31986525974,503.643969291339,11.5898260194134,15.3268244418523,418.446325,374.1013,649.49795,622.3161,308,127
"ZNF510",4.14469142140383e-06,301.073049025974,254.191550393701,5.66905271770647,7.48183452609788,236.306575,192.19895,358.061675,306.6,308,127
"ZNF506",0.0297594814956812,417.575340909091,391.151252755905,6.76410760884981,9.32619639486459,336.487,309.43235,476.02505,452.51115,308,127
"ZNF324",0.0461082807714931,149.667720779221,141.971677165354,2.05957409891639,3.31038800659205,128.079225,117.7156,168.417575,159.89905,308,127
"ZNF671",6.82267271567838e-08,264.41470487013,204.192125984252,6.07301671156925,8.64596000471491,185.53445,134.51295,347.166025,276.3029,308,127
"ZNF416",0.00194931924940567,126.170709415584,112.60448503937,2.20127350839298,4.17872786382681,102.1047,88.07245,151.730875,126.67985,308,127
"ZNF586",0.000557275428180626,154.355894155844,135.406499212598,2.72712907151189,5.32001433716639,120.219875,98.0313,185.059575,159.10605,308,127
"ZNF446",0.000215398863507854,195.990273376623,228.858509448819,4.38034691756519,8.68148868485986,148.77205,161.51065,227.47325,262.9864,308,127
"ZNF8",0.196447948653982,93.027376948052,82.4523622047244,5.06726842594981,3.29357909826572,66.800475,59.0361,104.660525,96.18255,308,127
"ZNF264",0.173638160917775,805.759637012987,776.374663779528,12.0247038331713,16.6366973046605,675.6956,669.13625,940.716875,860.16225,308,127
"ZNF213",7.94238305892314e-05,356.717890584416,414.490144094488,7.50433408757122,13.3729648947136,282.92175,320.2894,405.76655,491.9071,308,127
"ZNF343",0.270023880927256,281.363825649351,291.438657480315,5.07803637281453,7.07876617626094,224.874625,246.1036,324.8666,333.27605,308,127
"ZNF302",0.310947815412895,657.473222727273,681.357328346457,12.629716522098,20.1566735409797,526.35555,519.50075,759.5988,808.21905,308,127
"ZNF268",0.126323633748903,418.459728246753,396.46112992126,7.96324859244816,11.27770163616,343.477025,300.9126,485.414175,454.51425,308,127
"ZNF184",0.0230791139755246,254.247898376623,231.876762204724,5.53439701048565,7.29482564209797,193.209725,179.31865,292.671425,269.1602,308,127
"ZNF500",0.0320603797339067,210.050363636364,196.31877480315,3.57176674524346,4.8798476067347,169.541575,164.0626,246.2302,234.5958,308,127
"ZNF419",0.492835918346306,166.289715909091,161.549617322835,3.34335590074196,7.07040777433289,127.21955,113.00115,200.271175,196.84875,308,127
"ZNF175",0.0424547801298284,230.277716233766,214.897874015748,3.9675681301123,6.77914844999388,184.2991,163.2823,275.874425,253.9546,308,127
"ZNF14",0.00258875218410914,221.491717207792,200.859369291339,3.73495801972213,5.51015865517693,173.356,156.28635,261.091575,239.102,308,127
"ZNF85",0.622142025096831,105.819943181818,103.305645669291,2.92820243752885,3.54650720298924,76.528925,78.8805,119.551625,118.9387,308,127
"ZKSCAN1",0.000246450868505166,817.456971428571,669.042408661417,22.883885568695,28.7672397649781,528.1978,428.4097,1032.12215,839.0359,308,127
"ZNF862",0.567048452474002,545.38105487013,561.791011811024,14.5823956693089,27.2069174956366,371.50735,393.17245,660.281775,647.4389,308,127
"ZNF684",0.000222757178335309,97.295561038961,75.464588976378,3.61280014602039,2.55583121007183,63.0085,53.7595,106.391675,88.95645,308,127
"ZNF430",0.0063767218514349,107.916986038961,96.1130275590551,2.36805477212458,3.46200467120701,81.92225,67.75035,132.50645,120.18985,308,127
"ZFP30",0.000222639221080678,205.723332142857,175.337520472441,4.73258861673969,5.45094933919502,156.19075,138.9296,245.8746,214.13625,308,127
"ZNF549",3.06589038001626e-06,184.427081818182,144.641859055118,4.410350455567,7.57130136683356,130.475825,84.25025,245.045525,194.3336,308,127
"ZNF211",0.00764446840327659,239.331801298701,210.482290551181,5.74489191818674,9.32486593903938,169.2399,134.3363,296.720325,256.42435,308,127
"ZNF205",0.00815169191499443,342.843003896104,387.970650393701,8.66918346651408,16.0403849904553,252.050175,261.15355,389.645225,442.95395,308,127
"ZNF45",0.000376435232741335,298.801167207792,268.962000787402,4.5528959336146,6.79315802070676,244.48225,210.9944,352.3994,326.0707,308,127
"ZNF133",0.160352184863632,273.569641883117,290.606190551181,6.30167476257702,11.0654125389887,212.827125,203.0176,319.43065,329.49295,308,127
"ZNF436",0.548706646478847,544.849451948052,561.808942519685,16.3728417424756,18.9444777468837,392.12335,414.57715,641.4013,658.3868,308,127
"ZNF484",6.57143605220512e-06,103.436583116883,87.0610212598425,2.00317417733355,2.76120633503641,78.961825,64.4848,125.814075,108.29915,308,127
"ZNF780B",8.45734362976414e-05,300.113313311688,243.842942519685,7.84966808919311,11.1824992249379,205.96605,151.7716,378.407725,297.21555,308,127
"ZNF557",0.000444477858983161,167.301650649351,147.762666141732,3.11860128004965,4.08452576689451,131.9364,115.29,198.7525,180.5745,308,127
"ZNF337",0.102822046477987,596.505369480519,655.266732283465,18.6357712216048,33.0389226109414,385.030275,376.62815,699.92925,842.4434,308,127
"ZNF317",0.0905364254358682,712.097173701299,687.449911811024,8.17826528246816,10.8833195224833,638.062425,617.44735,771.450925,762.63,308,127
"ZNF426",5.140176062568e-10,129.150240584416,87.0198992125984,3.76629017790527,4.81978304480536,82.39285,46.16055,169.923675,117.0222,308,127
"ZNF331",0.219120970791907,559.462482142857,490.419352755905,34.3755334162626,26.0008978077786,368.05725,334.93705,560.7743,562.8149,308,127
"ZNF227",0.324842969989256,296.570666233766,289.052637007874,4.09349896288719,6.52206252385339,244.732475,238.3853,343.751675,336.6793,308,127
"ZNF141",0.516908654295221,95.2518048701299,92.2464393700787,2.48337296239279,3.97394605652117,66.515,61.8903,116.052725,112.1864,308,127
