"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","count-Alive","count-Dead"
"ZNF195",0.00464483462133924,382.513769832402,417.657945714286,6.91053088883955,10.6225477446548,300.627925,326.3246,428.735225,472.44015,358,175
"ZNF263",0.828533403194814,656.567018435754,653.385461714286,8.73513290584185,11.0281164385682,560.6867,567.1672,722.37585,722.1681,358,175
"ZNF200",0.398172617815249,192.430789106145,195.456681714286,2.02159231888032,3.01583083058649,168.5596,168.7165,212.576875,216.96725,358,175
"ZNF582",0.00118217670836462,37.1950575418994,30.2714514285714,1.33352283709982,1.33303090729862,22.527475,18.6951,46.539275,38.06525,358,175
"ZNF285",0.243767934425778,49.3433762569832,45.6723022857143,1.84486799822516,2.44970762449387,22.997175,22.27905,66.7476,58.20625,358,175
"ZNF275",0.952757140566397,618.578981005587,617.113506285714,14.9153089510344,17.8673818252729,487.0399,473.9228,676.446,695.07245,358,175
"ZNF37A",0.247208890623319,535.848129329609,514.662264571429,10.5224384939639,14.8608968948783,410.176725,374.1013,644.197675,638.90265,358,175
"ZNF510",1.84775017608718e-06,297.937265921788,256.201821714286,5.19431658314649,6.34234240902529,232.06515,195.21765,357.07595,312.6648,358,175
"ZNF506",0.515745007316728,412.326836312849,419.439358285714,6.11210092909873,9.400002371966,336.0942,331.72195,468.579375,489.1623,358,175
"ZNF324",0.0660974812707151,148.669011452514,142.621293714286,1.90883791614674,2.61014347912445,126.570625,120.42605,167.3618,160.38135,358,175
"ZNF671",7.1896487051526e-05,256.520522625698,216.915906857143,5.64267578111951,8.19488457585178,169.48505,137.29885,332.699875,289.3805,358,175
"ZNF416",8.64799777111624e-06,124.950490782123,108.029043428571,2.03170088370754,3.42873021399836,99.70905,81.60735,147.8114,127.89475,358,175
"ZNF586",0.219294888010338,151.282552793296,145.363790857143,2.5552412101417,4.47982218982504,116.349675,107.19435,180.92845,175.338,358,175
"ZNF446",3.55302761545495e-07,198.10357150838,243.061417714286,3.95677147576198,9.49086735760249,150.674825,166.60085,230.2606,275.09545,358,175
"ZNF8",0.436805222426307,90.53811424581,85.3992268571429,4.39962370287608,2.85335284002481,64.78035,60.24115,103.220175,102.0066,358,175
"ZNF264",0.173473554892355,801.196068435754,775.485611428571,10.7767692938944,15.5538163573922,678.090625,640.7123,930.19515,869.2417,358,175
"ZNF213",0.000882841557588887,362.049414804469,403.887814857143,6.92254532969818,10.9383136228438,288.500675,306.79025,407.744975,464.1752,358,175
"ZNF343",0.00172117628056323,282.375582681564,307.814101142857,4.63339018847332,6.59700428116239,225.7748,251.4491,327.8066,365.04015,358,175
"ZNF302",0.00605751724925974,659.454943854749,727.005819428571,11.3971549263313,26.20047543417,529.243475,535.9246,760.7868,866.1681,358,175
"ZNF268",0.00100457822458233,417.927132960894,377.216270857143,7.43044004040609,8.8759006135958,334.24485,289.3583,484.629525,455.5957,358,175
"ZNF184",0.00107797943476251,255.275699441341,226.687391428571,5.11646362028901,6.71834979853122,192.401975,175.9462,295.659425,263.13005,358,175
"ZNF500",0.356814322915312,208.630572905028,203.483408,3.23402990889986,4.46625819859443,169.282,164.6402,244.035925,247.07865,358,175
"ZNF419",0.0644566976814811,163.642317039106,175.089557142857,3.07283108015057,6.21338665781105,124.915175,120.73245,197.49085,218.60965,358,175
"ZNF175",0.0581722008439489,228.491381843575,216.119722857143,3.61698031601836,5.66858249842995,181.43475,165.35405,272.8554,253.66285,358,175
"ZNF14",8.99959310407539e-08,221.342052513966,189.008962285714,3.43986403149533,4.81987371563928,173.67065,143.3841,262.4945,221.67155,358,175
"ZNF85",0.248326151768782,104.597352793296,109.753673142857,2.58394212003307,3.57482018023815,77.90085,78.9915,118.9608,122.74925,358,175
"ZKSCAN1",0.000325931212559305,803.784370391061,679.561705714286,20.8731430772148,24.2575363589529,524.5235,443.6702,1030.25485,852.07325,358,175
"ZNF862",0.0128665100920856,538.762930726257,601.234546285714,13.1535616321834,23.6212194071938,372.06285,386.59845,652.11805,761.9577,358,175
"ZNF684",0.000441073050923779,94.8780315642458,77.7135925714286,3.17124687147883,2.46505373407129,62.6254,56.4818,103.475125,89.8543,358,175
"ZNF430",0.00208823598417407,107.302876815642,95.5286548571429,2.18260375642826,3.11703323082944,80.918025,66.3521,132.2547,118.98845,358,175
"ZFP30",5.50253802646949e-05,202.104122067039,174.127064,4.24582538819014,4.62281314526579,154.834175,133.9185,241.4378,204.5171,358,175
"ZNF549",2.13243205630098e-05,178.610151675978,146.852210857143,4.14424799757064,6.34771807120867,115.530275,89.7524,240.5833,197.75485,358,175
"ZNF211",0.549598431530806,232.844222346369,238.747331428571,5.21429242775297,9.22621809913857,166.605325,157.9394,287.23695,284.68755,358,175
"ZNF205",0.0145949515067442,349.532643296089,387.732990857143,8.21614596457505,14.6578776075989,253.329075,253.94735,403.361725,463.94045,358,175
"ZNF45",6.51130353420681e-05,296.167279329609,266.702486857143,4.22078392116121,5.91939584683031,236.208825,212.44675,352.4996,312.098,358,175
"ZNF133",3.63545528170306e-06,271.57925027933,322.842921142857,5.69929022183637,10.4661264702643,208.29415,220.1498,317.2598,396.67735,358,175
"ZNF436",0.481064966023876,549.525434078212,532.308960571429,14.9414220892423,16.8841086033197,395.8389,369.68945,642.313225,644.74415,358,175
"ZNF484",0.000854828033989952,101.827031005587,91.4990708571429,1.84265523527685,2.278190183309,76.920925,70.29925,124.8712,112.45255,358,175
"ZNF780B",0.403378569031278,291.030797765363,280.244950285714,7.25747810195984,10.9497302168583,195.6672,173.8672,368.356325,354.02175,358,175
"ZNF557",0.0121556174453723,165.001362849162,152.695724,2.84096315136604,3.89203075113426,130.848075,119.6565,196.713225,182.52795,358,175
"ZNF337",1.93681523041889e-07,591.314866759777,764.260502857143,17.1979028977979,31.0110370254907,377.478025,427.70585,715.91095,1036.05805,358,175
"ZNF317",0.113719727457816,710.601184357542,690.459652,7.35799683409228,10.2005441440574,637.808275,605.16165,768.2458,760.95215,358,175
"ZNF426",1.95429716853823e-09,124.205492178771,88.5472205714286,3.51188616260582,4.17572641645546,71.133375,46.89915,168.155525,114.1171,358,175
"ZNF331",0.102465950473209,557.483446648045,483.353386857143,30.4459868566314,17.8500371750861,362.677675,330.25595,568.81175,589.66755,358,175
"ZNF227",0.614150691119364,296.441642458101,293.023638285714,3.75321797869863,5.91416711386095,246.161775,244.16805,342.328875,341.5988,358,175
"ZNF141",0.0421386123537496,93.9505969273743,102.20884,2.26368364993747,3.48990859336234,64.8497,69.91255,115.102325,128.695,358,175
"ZNF304",2.48123510626641e-09,383.034537430168,315.365649142857,6.50255542585778,8.69713994840811,296.03115,235.56115,456.49195,370.79505,358,175
"ZNF132",5.27220276259621e-05,98.2132681564246,79.7295228571429,2.60552799030884,3.69422620123181,63.16285,47.83905,126.368025,100.3961,358,175
"ZNF20",0.243657444456912,118.785005027933,115.353088,1.62379952590462,2.57956560169698,99.902825,95.17125,132.269075,131.77635,358,175
"ZNF670",7.98420261867161e-05,54.9398220670391,47.5493325714286,1.10629765534702,1.39482492985463,41.091,35.3564,66.100675,57.58505,358,175
"ZFP37",0.00311925987454553,96.9594712290503,83.7344348571429,2.69260219802807,3.19847647440056,62.062,54.4003,126.7808,113.97695,358,175
"ZNF189",2.57667133629624e-07,1408.06481871508,916.897940571429,61.7660541882082,46.2168210065248,681.382075,518.8989,1723.681325,1084.99475,358,175
"ZNF434",0.0338318944892551,275.940425139665,289.339569142857,3.7318916145091,4.77948680318111,237.143475,250.3068,301.787925,321.12825,358,175
"ZNF287",0.00505875850845283,130.961756424581,118.098451428571,2.59490827108942,3.81288320877877,104.94455,87.81275,149.6774,141.8551,358,175
"ZIM3",0.862714606400219,0.0841832402234637,0.0733622857142857,0.0424619009347879,0.0212452618661148,0,0,0,0,358,175
"ZFP14",0.00296013746738477,247.691207541899,225.820572,4.43188323542448,5.2485014783107,192.65705,176.2061,299.4107,270.5923,358,175
"ZNF473",0.0233005705994603,231.345729608939,218.785198285714,3.09932147084726,4.70756852439699,194.2392,174.9487,261.88105,253.1448,358,175
"ZNF614",0.00303877672765984,339.784179050279,292.878270285714,9.09414912237046,12.7107481172711,245.9347,189.7061,405.40845,357.47375,358,175
"POGK",0.530617451029334,1246.24806927374,1266.68326571429,16.3937437280267,32.3419349016394,1073.93395,1000.05985,1405.987175,1413.6722,358,175
"ZNF514",0.00162758277541664,259.464739664804,301.916906285714,7.15312733714448,12.3892421977277,162.4314,179.51345,331.754125,416.98335,358,175
"ZNF300",6.15876245146918e-06,126.609440223464,173.928249714286,4.80697449547822,11.0934810680726,68.730225,74.9874,161.642825,216.92715,358,175
"RBAK",0.384432806683331,538.186310335196,523.013856571429,10.4959194313021,12.6625640467014,422.13075,413.03285,620.556025,599.25105,358,175
"ZNF92",0.195210377496954,171.433693854749,182.811405714286,5.03090630783848,7.17740007647677,125.0516,129.42725,189.8213,207.42755,358,175
"ZNF157",0.0966666488232194,2.7640343575419,2.40147657142857,0.125434574945037,0.17677238535409,1.0799,0.61855,3.8024,3.3774,358,175
"ZNF182",8.22450509873063e-05,214.115680167598,245.846883428571,4.34219674425675,7.20434683924914,159.032975,178.9199,258.5608,297.71705,358,175
"ZNF673",0.000248139154132354,263.243610614525,292.843482857143,4.05172312930735,7.94023840219484,216.6943,231.27275,296.13785,320.319,358,175
"ZNF41",0.0348869241227168,288.168711452514,270.845457142857,4.6415304159665,6.86109129433865,228.978675,214.497,337.64275,309.9179,358,175
"ZNF7",2.61950686765156e-05,362.85179972067,409.039849142857,5.94995008430599,9.7197366546589,285.5752,315.11385,422.31535,484.0472,358,175
"ZNF214",0.0056992573638176,73.8517561452514,66.4280497142857,1.62302339283429,1.89834592129148,52.45895,48.9213,92.311125,82.446,358,175
"ZNF215",0.0399015409273955,39.6141729050279,45.7440845714286,1.59191260469821,2.74159246426714,17.0638,21.1635,56.0952,64.01885,358,175
"ZNF547",0.00380375932289623,52.3374650837989,60.1098628571429,1.34691256690421,2.65332010461119,36.6935,39.22465,61.59855,73.0181,358,175
"ZNF773",0.00689346362163112,115.342429329609,103.058881142857,2.37667112757529,4.28077422727257,79.806975,63.1494,144.703175,133.22135,358,175
"ZNF776",3.81986532133061e-05,471.317486592179,419.684148571429,7.22424655164882,9.88712798947258,381.285075,322.8623,559.1899,513.4533,358,175
"ZNF256",0.0831906757452952,109.221523463687,102.651916571429,2.05121572474692,3.42110998593115,84.8727,71.70805,130.568625,129.2044,358,175
"ZNF599",0.0377273751042948,101.697608938547,107.735724,1.54996969958049,2.67205285425009,82.54875,84.1409,118.809425,125.5017,358,175
"ZNF18",3.07186165393603e-10,178.272116759777,230.170974285714,3.10742712444262,7.23524186555131,140.970325,163.26025,196.976275,264.8004,358,175
"ZKSCAN2",0.134548743511872,172.560319553073,164.409110285714,3.12665911619346,4.42748900186292,130.056775,125.24015,199.7677,187.54255,358,175
"ZNF689",0.000332095644770658,147.565944692737,130.217878857143,2.51351818920707,4.55561279973526,117.96535,80.44425,181.804675,174.00845,358,175
"ZNF19",0.00898036769480537,99.223444972067,91.0023028571429,1.75357571605144,2.69024652653774,77.1984,67.29945,118.1411,109.84215,358,175
"ZNF230",0.0107214344237687,138.705210893855,129.090486857143,2.19128822295964,2.95688408314318,110.8009,101.5816,163.311725,155.6725,358,175
"ZNF222",0.00494864335304379,67.5077966480447,61.8947257142857,1.15357503638744,1.5883803520195,53.5567,46.7619,81.780325,75.6082,358,175
"ZNF221",0.00101841218623999,19.5651150837989,15.8581165714286,0.680843710536241,0.796918900955567,10.509775,8.25115,25.2702,21.1538,358,175
"ZNF233",0.487179260813994,27.4098944134078,25.78602,1.36135202559154,1.84451803963401,11.61645,12.1395,32.025475,30.9141,358,175
"ZNF235",0.1055647032691,88.3644698324022,83.8477588571428,1.59467574305268,2.28827532151178,67.16805,60.8778,107.850425,102.413,358,175
"ZNF208",0.32262155747224,111.659137150838,129.160509714286,8.85109883583874,17.6565295038443,16.2357,19.6162,147.24125,158.9292,358,175
"ZNF714",0.0218762481207528,90.3280770949721,109.191493142857,3.24952741020628,9.67682749257048,51.114075,57.7236,112.488275,126.2523,358,175
"ZNF394",0.0514170077584148,460.938377094972,483.996559428571,6.93677178978891,9.16167846888539,384.3448,416.14145,516.660125,546.98615,358,175
"ZNF333",0.00152248357926577,203.043135195531,228.127315428571,4.09419389353601,7.52525490583484,142.733475,155.27405,251.738425,279.123,358,175
"ZNF382",0.00426304180415893,72.6535997206704,63.047116,1.91009601043092,2.76498106039232,49.069725,37.7074,91.35215,77.9287,358,175
"ZNF577",0.195984686404654,174.42004301676,157.034264,7.35648763609143,11.9359735014778,78.491675,60.52875,235.5571,201.1412,358,175
"ZNF75A",0.00194963473026744,231.083482960894,256.395012571429,4.2915921031521,7.62761629506755,179.347475,180.04635,267.393325,323.76165,358,175
"ZNF496",5.3818981942455e-05,343.291236592179,303.251504,5.85738684875934,7.36378238399188,272.230325,231.90745,411.747325,373.63255,358,175
"ZNF2",0.266818474026734,124.081033240223,121.331041714286,1.47826147874493,1.83660321312487,105.504925,105.2414,142.582575,133.14105,358,175
"ZNF589",0.497645545481465,201.356337709497,207.837142285714,5.29840904714539,8.3118409068973,135.04075,134.88715,242.206275,252.45905,358,175
