"gene","p-adj-N1-N0","p-adj-NX-N0","p-adj-NX-N1","mean-N0","mean-N1","mean-NX","SEM-N0","SEM-N1","SEM-NX","Q1-N0","Q1-N1","Q1-NX","Q3-N0","Q3-N1","Q3-NX","count-N0","count-N1","count-NX"
"ZNF337",0.114424371914908,0.981624665551793,0.128331008186987,639.406843514644,826.7194625,645.289796043165,22.2201745288866,153.832164855106,21.7130650123105,383.605,350.130775,397.186975,812.28295,1130.2882,795.074125,239,16,278
"ZNF317",0.294066504736289,0.96803629483573,0.332078403425247,707.12880292887,653.84966875,704.173685251799,9.65905767209342,38.9861758402767,7.57714909790656,635.8087,552.4982,628.987175,778.33415,757.462825,764.845025,239,16,278
"ZNF426",0.534147719865965,0.997986570588901,0.544170991949175,113.218956066946,95.23584375,112.871315827338,4.22233854476941,16.993881269781,3.89512986379944,65.6642,36.097925,60.92575,154.1123,162.029125,157.54425,239,16,278
"ZNF331",0.344020466128391,0.862994450755104,0.439412879938548,550.175885774059,372.86469375,527.726779856115,34.7864782514825,36.6764927274718,27.7207795696898,345.38895,288.02065,367.3398,597.7091,430.5728,561.050175,239,16,278
"ZNF227",0.0492574148824141,0.795502362408091,0.0267786604205489,294.486869037657,250.01895,298.642373381295,5.0488949187677,17.2403838651217,4.12355713787761,234.25125,207.674575,254.490075,347.90575,293.20305,340.102425,239,16,278
"ZNF141",0.877864850604724,0.485675492324532,0.995046553419817,99.1556715481172,93.61725,94.6934503597122,2.91040438796924,11.0189500760886,2.59890993236849,68.6794,54.33205,66.473525,122.5481,119.093075,114.686275,239,16,278
"ZNF304",0.0148562806231882,0.460470271460126,0.00395021309173171,356.739216317992,267.62676875,369.685798561151,8.5005080932375,23.319091774359,7.06161856335333,259.15405,197.473525,286.38635,443.23225,316.44845,441.186675,239,16,278
"ZNF132",0.102311655310126,0.999997438831603,0.100122134267927,92.9290138075314,66.630375,92.9384755395683,3.53134128891589,8.71526096694519,2.75636802031265,55.2263,45.790425,58.850475,115.5048,96.7803,118.80375,239,16,278
"ZNF20",0.987116366188964,0.315842547928222,0.936988652667241,115.492329288703,116.75514375,119.572205755396,2.12861673464194,14.6843149336942,1.72581042804518,96.9461,92.1759,99.269325,126.8192,117.1563,137.759,239,16,278
"ZNF670",0.285083336359951,0.464143546869891,0.132224467713218,51.6435656903766,43.67383125,53.7697697841727,1.36065178845307,5.86191325100516,1.17687603252722,39.00025,28.7992,40.108525,60.84265,50.80225,65.594275,239,16,278
"ZFP37",0.0554715630607827,0.0744311802916054,0.00637928770625529,88.6335041841004,59.915,97.92435,3.21462798649357,8.7876797661129,2.84571081997992,57.10175,32.034775,65.277325,119.55335,74.610075,121.542175,239,16,278
"ZNF189",0.0330234179806285,0.634265508225791,0.0705034686702922,1310.61594142259,635.99465,1227.0907205036,74.8286982317538,63.3930444758538,57.484827902953,649.3862,484.0484,634.6145,1559.3495,750.797275,1511.1797,239,16,278
"ZNF434",0.849634883028885,0.875823767048519,0.754940437934726,279.080763598326,269.4468,282.049084532374,4.70270374491119,12.1265745021626,3.94803611581932,234.79635,244.85265,244.8885,309.89335,290.062925,307.334,239,16,278
"ZNF287",0.30169297775697,0.172566992014295,0.659272282140976,131.414391213389,112.41275,123.542785251799,3.73013006663864,10.6367553649127,2.52964859853418,98.5315,83.2941,99.678325,149.6562,148.495075,144.650175,239,16,278
"ZIM3",0.999924778321978,0.866331043393009,0.985392614123826,0.064634309623431,0.06668125,0.0951852517985611,0.0177328934760924,0.0455570422828623,0.0541364179341498,0,0,0,0,0,0,239,16,278
"ZFP14",0.0246057005569488,0.989153164280476,0.020800825107286,241.611248117155,187.77731875,242.599017985612,5.49099258926511,13.3600254370929,4.5603157409364,181.3049,165.133,193.14055,287.2353,219.903825,290.2669,239,16,278
"ZNF473",0.0658326778526505,0.245600195461585,0.014722013391516,223.85750460251,189.35933125,232.293122302158,3.87664033517749,10.2919338949924,3.61795076289576,181.52685,159.006975,189.71555,253.99325,217.5936,264.00425,239,16,278
"ZNF614",0.218730106252176,0.761476920268202,0.135061766097521,321.043783263598,247.0862125,331.703560431655,10.8443866707713,45.2684708334039,10.4776941415829,199.8437,163.17885,234.929375,394.82685,293.050525,394.962075,239,16,278
"POGK",0.000362323477209436,0.739261451557436,0.000902468172952697,1230.6181539749,1578.88663125,1253.40451582734,19.3525668321932,236.777444411192,19.629082195897,1047.89845,1097.985275,1057.426375,1429.3855,1592.482825,1399.053975,239,16,278
"ZNF514",0.737118565942625,0.916511084099454,0.814031250725329,276.935151046025,248.726875,271.786706115108,9.99888386628048,32.2784599247528,8.43178932531473,165.24245,152.03325,168.51635,367.43285,322.3513,334.885075,239,16,278
"ZNF300",0.989435212789053,0.28839795944339,0.788759686698973,149.952148953975,154.0512,134.749066546763,8.24164456675823,38.7338812907737,5.9300211085941,68.8364,73.654275,69.82215,178.96255,188.2163,176.881075,239,16,278
"RBAK",0.94895475321441,0.981395352860492,0.967098582028266,535.26430041841,520.19543125,532.182839208633,13.1538086875636,48.1455980004825,10.5597941450633,418.13975,425.235475,422.13075,619.65415,583.571725,608.57025,239,16,278
"ZNF92",0.877024890589027,0.635471441073673,0.702097757496327,178.78770083682,190.79024375,171.15954676259,6.26643628975224,21.8457200445666,5.65080836842233,129.36695,133.64315,124.846125,202.8985,224.988,187.763025,239,16,278
"ZNF157",0.754610014478697,0.863182303551129,0.643268255545203,2.60181422594142,2.16443125,2.70977769784173,0.15505824498598,0.441136382985159,0.142249761224747,0.8581,0.79575,0.9924,3.59925,3.47965,3.667,239,16,278
"ZNF182",0.904167962910886,0.889140108991661,0.960319675130985,226.695852301255,216.97733125,223.110331294964,5.82338135661204,17.9891457499856,5.22124936135677,163.7853,166.0656,165.8981,273.60685,284.915875,264.772675,239,16,278
"ZNF673",0.182613495773171,0.954930121265242,0.147963687410483,272.994683682008,232.9470375,275.237194604317,6.38358913996468,15.5006522173259,4.72364768154028,217.0285,183.025175,227.911175,309.58185,267.705,301.386125,239,16,278
"ZNF41",0.0938303352417057,0.691371807492151,0.166093018050576,287.266714225941,239.4076125,280.845637410072,6.19988048436178,19.5611523550503,4.9775835165016,237.47005,191.6239,221.495925,329.2984,274.98725,327.89485,239,16,278
"ZNF7",0.995793625983603,0.994118187870528,0.991650990046368,377.526326778243,374.8132375,378.622712230216,8.00947430878607,29.4864068293721,7.0191590254162,296.16235,296.313725,293.2001,443.89625,436.93135,444.73055,239,16,278
"ZNF214",0.148560799660605,0.94496612267907,0.181432368960953,72.2661949790795,58.19944375,71.4425384892086,1.88290215276726,6.47655009629592,1.75868925135385,51.40305,39.26025,50.52435,90.21045,70.5723,88.65155,239,16,278
"ZNF215",0.699468654585456,0.999698393764253,0.702224521108382,41.3894832635983,48.1337,41.4563417266187,1.89797215586715,7.28869532955544,2.09759227602716,21.05785,25.155575,17.370875,57.27285,74.6739,60.074,239,16,278
"ZNF547",0.621069424902656,0.624023548565217,0.810815795131024,53.4342359832636,60.45390625,55.8201208633094,1.82195460306606,9.99226595574659,1.76285469416086,35.40595,34.66915,38.6234,61.534,72.4097,65.501725,239,16,278
"ZNF773",0.518088369063917,0.953295086147689,0.453618072306214,111.058767364017,97.0967125,112.34280971223,3.56249050374002,8.63346502039629,2.68296326506451,73.201,73.92725,75.2737,140.80205,122.6105,140.494075,239,16,278
"ZNF776",0.0466348326817627,0.532625195010056,0.108146343221659,463.592919246862,379.89170625,450.71730647482,9.43084953936189,32.0623816896251,7.67960403338721,364.3519,286.5737,357.853675,551.34905,500.24195,546.596675,239,16,278
"ZNF256",0.145190723452426,0.879231465545685,0.100356106557246,106.750383682008,86.8230125,108.499571582734,2.79492474468522,7.89575958126087,2.37058361629739,78.8271,63.68895,84.347175,130.8116,119.762475,130.568625,239,16,278
"ZNF599",0.36905423910059,0.966824563050445,0.413079851416997,104.368593305439,93.38926875,103.68048057554,2.12920000715517,9.92442777809599,1.78520874014712,81.217,69.91685,85.357,121.34525,102.4844,121.076475,239,16,278
"ZNF18",0.0213279900117043,0.440863433436754,0.00576138829780526,198.021793305439,250.62084375,189.799266906475,5.32331852332428,24.5112407586668,4.15507045571603,147.56015,178.4853,143.24235,215.45265,290.3731,216.1593,239,16,278
"ZKSCAN2",0.894568246001506,0.632945744751716,0.724906793617628,172.157045188285,179.01739375,167.404232374101,4.23943223885653,11.3176007813143,3.21670066892284,128.45145,148.2228,128.89185,199.30545,205.856575,196.722625,239,16,278
"ZNF689",0.881141048854796,0.883603038190236,0.945537096219104,143.215757740586,136.6898625,141.011270143885,3.57014777233923,17.8393043843664,2.95476487736729,104.9804,91.9753,107.715075,187.4837,184.565975,172.693875,239,16,278
"ZNF19",0.252607165524152,0.873701991674596,0.329718243795116,97.7220962343096,83.73385625,96.2304805755396,2.29419046267777,10.6709529862925,1.94605036340988,74.2225,62.127375,72.3511,119.076,96.00645,115.83325,239,16,278
"ZNF230",0.0647057509228744,0.52864887051545,0.0241719151648397,134.239178661088,110.6310125,138.108060431655,2.70492269339913,5.8310015466104,2.42883949162694,106.19775,93.836575,112.17185,155.2308,122.649975,163.114775,239,16,278
"ZNF222",0.285932182359011,0.280622177393686,0.103362377486127,64.4021510460251,55.95526875,67.3092438848921,1.48025447789494,5.06389167347044,1.23352191398509,49.3218,41.720325,53.784775,80.7465,66.951725,81.116425,239,16,278
"ZNF221",0.520128509973057,0.994613558344654,0.496182805389756,18.3959435146444,14.93485,18.503214028777,0.831450363720587,3.00149114845438,0.707251786002276,9.3334,4.652225,9.847475,23.50565,17.963625,24.7687,239,16,278
"ZNF233",0.402399297777247,0.944488303158858,0.339311791345394,26.7546343096234,18.33483125,27.4733122302158,1.77105419782797,2.74597997098666,1.43815626340708,11.51175,9.844175,12.40245,29.98235,25.952125,33.6969,239,16,278
"ZNF235",0.1282538635194,0.0603848489082242,0.017947485429717,84.1942246861925,69.15608125,90.2119460431655,2.01298194533003,6.29816910578132,1.75433946952383,62.093,49.5023,69.95415,105.24775,80.99385,108.563675,239,16,278
"ZNF208",0.136132750289827,0.898451966197503,0.0966348483284823,116.361594979079,21.91575,123.798514748201,10.021195435759,4.5259084918942,13.321996120449,16.4224,7.635,18.244775,163.8165,33.1671,154.6997,239,16,278
"ZNF714",0.985981112797394,0.922288149307097,0.999527517084943,98.2094640167364,94.5126,95.1859690647482,4.61451413135118,12.5679788657657,6.23369274696508,57.5177,57.824825,51.5723,118.7313,126.600675,111.03955,239,16,278
"ZNF394",0.889749198824894,0.441125466971103,0.652220867919812,461.753861506276,446.48835625,475.583993884892,9.10910286482249,34.2165722286267,6.96423595524575,382.691,382.251125,400.120775,513.57075,522.273575,534.90165,239,16,278
"ZNF333",0.677682009023617,0.827312393429855,0.796166521539883,214.166308786611,195.455875,209.707484892086,6.0032817919406,23.0147399322994,4.77646767562966,143.7436,129.9376,149.86655,264.37985,245.397625,256.68195,239,16,278
"ZNF382",0.967865901530065,0.929943203792605,0.927686937057627,68.9573694560669,66.6572875,70.1291586330935,2.46668179054355,9.98563030102037,2.10000099891368,42.67575,41.92135,48.264775,91.2897,82.836025,87.8215,239,16,278
"ZNF577",0.134887797921384,0.62416665278453,0.0650667668079937,164.683612133891,92.799025,176.543898920863,9.71668361405487,18.5245979464187,8.62182627795426,66.01655,35.03115,82.72335,212.55985,134.763325,241.997525,239,16,278
"ZNF75A",0.994740453131881,0.998545782522775,0.996424198508931,239.116084100418,241.36453125,239.519559352518,5.69783833224235,28.9402908705604,5.28763172498084,182.04105,151.717175,180.141,276.9541,315.20655,277.715,239,16,278
"ZNF496",0.186914849230293,0.603012053724287,0.0930218638559276,326.849169037657,278.0292625,335.977900359712,7.01571179539436,20.7105500577642,6.51276742199029,252.76405,216.874625,259.64745,402.9725,336.521125,401.74055,239,16,278
"ZNF2",0.920282013765112,0.666995113182564,0.772704675108329,122.198907531381,119.50665625,124.231283453237,1.76334452412641,5.44033057036342,1.60417141206475,105.2414,99.62615,105.788225,139.218,131.625925,140.335375,239,16,278
"ZNF589",0.965299368891592,0.977935537004856,0.944030219992633,202.728083263598,195.9523375,204.567696043165,7.02127073527022,24.6685954596154,5.97040939889011,127.99615,128.500775,139.468075,248.17155,217.319975,246.23345,239,16,278
"PRDM9",0.995536231673003,0.414263417276087,0.858960234079457,0.154749790794979,0.11685625,0.336875539568345,0.0263778410247208,0.0700290522859085,0.133170381795894,0,0,0,0,0,0,239,16,278
"ZNF12",0.528379369672592,0.804520755720958,0.66150896572204,921.612592050209,847.6735375,906.882115467626,18.4896092225116,76.7944669349833,14.6620852781893,754.0787,728.491525,738.9994,1014.5694,938.6382,1027.0303,239,16,278
"ZNF202",0.711798166498829,0.998979523927865,0.700545100603652,243.358486610879,225.89195,243.685147482014,5.35105989777146,17.9364045090379,5.36772556931125,183.3439,183.0946,187.786175,284.99315,280.1972,284.2769,239,16,278
"ZNF3",0.619974215024061,0.999596003258919,0.61146421039696,601.006850627615,566.20460625,601.352004316547,9.33558201508798,28.9907626309693,8.76211574264963,504.74955,471.9696,506.033575,665.342,650.670175,669.475675,239,16,278
"ZNF606",0.116507415783216,0.340467108999177,0.285020079872287,267.492019665272,218.9002375,255.775607553957,6.94004334046433,14.4257945988799,5.05252975208881,202.9688,176.23995,202.721575,307.95285,262.834375,299.813975,239,16,278
"ZNF91",0.115457299358419,0.714148375167867,0.194514632815473,379.734160669456,292.15455,367.979535611511,12.0801040574893,17.2514562639506,9.54122833651235,272.14975,261.0137,278.905625,433.92895,324.7346,425.5544,239,16,278
"ZNF226",0.349527546741384,0.911505850182432,0.424112502377346,329.701338075314,282.001425,324.876785611511,9.12301969849831,24.8929096646105,7.68298353253053,229.4317,191.014275,235.281575,390.25765,356.3929,384.232525,239,16,278
"ZNF229",0.837534735651092,0.527697510380349,0.615201296079031,132.219376150628,118.23529375,141.301763669065,6.40125059299966,22.8475635411588,5.55037507368505,53.4204,31.3223,70.57045,181.53835,199.1077,199.23555,239,16,278
"ZNF180",0.999804408839191,0.72392131107495,0.957169843894029,154.594646861925,154.36875625,157.733460791367,3.12231386380926,19.7364184701657,2.53546282452371,123.28915,126.170025,128.0386,176.12545,154.475025,178.613,239,16,278
"ZNF641",0.0641137149087485,0.511391898042722,0.145470831294574,198.654207949791,151.370525,190.719002517986,5.12689834223445,22.1147088700946,4.96727728274843,149.6698,85.728775,122.794225,248.88315,194.939775,247.700075,239,16,278
"ZNF610",0.358134725992401,0.961433020945378,0.405325622292952,68.226359832636,54.02124375,67.2793464028777,2.74585437875685,5.8430650523289,2.33271576682752,41.5877,37.131225,42.87615,84.6382,63.012825,83.25495,239,16,278
"ZNF528",0.98959693727008,0.0788883741047759,0.818387789870197,364.510556903766,359.358225,336.889715107914,10.1971914075247,46.590130565445,7.80174924151307,253.36115,221.88845,251.83295,434.4355,369.18735,412.19565,239,16,278
"ZNF701",0.620443036806002,0.268865681945626,0.913867147725167,140.486150209205,127.0563375,132.858048561151,3.28487237253612,13.3772641512564,3.59371956112513,106.9424,87.79345,101.07425,168.35435,171.364425,151.92325,239,16,278
"ZNF283",0.842212154962875,0.901707710102486,0.75796839240569,50.2870644351464,47.62971875,50.9915269784173,1.22645005296826,4.22684309994093,1.0820708191256,38.8476,36.594925,38.1747,60.89265,59.0212,62.310275,239,16,278
"ZNF558",0.81399072116671,0.945627921593258,0.749778964146946,424.94480167364,395.15654375,430.245976258993,12.2902846401561,40.3720089634524,11.3312109215766,305.13225,257.4706,312.26995,495.1462,502.057725,478.958,239,16,278
"ZNF597",0.149329010320393,0.923623958144705,0.189501086109414,51.4977255230126,42.24291875,50.8548039568345,1.37986796445941,4.19441141185922,1.03665080006946,37.40995,28.075025,39.039075,59.6505,53.70515,61.10735,239,16,278
"ZNF30",0.589972741729759,0.839606305934444,0.467180765528344,62.9174046025105,56.44673125,64.1883888489209,1.75544123973749,7.20202841079464,1.43653841363691,44.35775,37.7218,47.446625,75.6156,70.9826,77.305975,239,16,278
"ZNF354A",0.69642793408271,0.988558743558304,0.724698122931189,372.217205020921,332.82119375,369.819547841727,13.1438197601563,40.1859590458745,10.5338151101552,279.1389,198.0564,263.7405,408.58775,442.54445,429.060775,239,16,278
"ZNF764",0.0565818086643133,0.531922312941769,0.0207917183490405,197.585507112971,172.189675,201.627752517986,2.8384567708197,9.65779120861968,2.51702812440478,169.68475,158.6958,173.96755,227.25765,189.201475,225.990325,239,16,278
"ZNF747",0.589977501945897,0.946299225710417,0.51900858106938,297.263252719665,281.0831,299.04844676259,4.54241314290465,18.9192979194063,3.43370967885441,254.42515,247.38875,266.488675,327.4118,324.492325,326.16345,239,16,278
"ZNF778",0.388675592451735,0.671109035521754,0.241964613660771,82.1616686192469,67.70629375,85.3645877697842,2.15754795262318,7.68118907508504,2.98207582728402,59.9247,46.365,57.187475,101.31815,89.7645,103.160975,239,16,278
"ZNF212",0.0380038490810292,0.999670771224291,0.0377557226403585,274.837709623431,318.3401,274.985498201439,4.81988976971299,25.646500037289,3.6243838765184,228.7445,268.9483,233.316375,301.9848,338.784175,311.364575,239,16,278
"ZNF282",0.0378124277699617,0.734851966472231,0.0698301274985687,610.241428033473,707.72536875,620.372450359712,10.7000401233058,43.4502948284797,8.46877740940259,518.44855,600.939175,518.13135,689.88105,792.39995,693.445575,239,16,278
"ZNF160",0.00792743004593799,0.846307308290144,0.01357575671551,974.700128451883,668.171325,955.493243884892,27.4555428060763,62.4836193619753,22.539922949449,674.1015,452.4148,676.44795,1193.15085,881.17205,1156.5504,239,16,278
"ZNF415",0.264377023325345,0.812008352429711,0.365417392298369,166.681175313808,128.28749375,161.50865323741,6.95398383571397,19.5952522189379,5.06573422979757,88.52555,69.692,102.750675,218.1854,190.839075,211.8265,239,16,278
"ZNF439",0.567858366419042,0.932582800966905,0.642350261763849,136.102851882845,117.79729375,133.90985,4.69283619149245,20.0965596752373,4.00767053749149,87.17435,48.493875,89.595775,169.5149,153.323425,166.51755,239,16,278
"ZNF440",0.114974952165335,0.871635412602859,0.0768184248763581,235.994312970711,189.2300625,239.997602158273,6.06126684426162,29.8320016609525,5.18946225930519,178.3025,131.36305,184.359675,277.0525,222.920675,282.788225,239,16,278
"ZNF562",0.566221889239898,0.44142987631777,0.818528321299276,396.927887866109,359.3619875,381.53040971223,9.62113767085973,45.2605370965037,8.1221332968744,288.16405,243.858725,279.148075,495.2012,421.863925,474.35815,239,16,278
"ZNF561",0.124726093908249,0.647101498246205,0.222562589888683,736.72380041841,628.58805,719.909902517986,15.150512554671,52.006685822876,11.7463891611594,593.8715,497.37,581.666,849.08135,766.957325,838.197975,239,16,278
"ZNF584",0.371981097721742,0.545159463278377,0.202527802222784,177.61630125523,159.98928125,182.327434532374,3.86918318602841,8.60447124678123,2.54754366999055,145.196,130.346325,154.218,196.173,177.902525,207.607125,239,16,278
"ZNF274",0.0556226797658921,0.295559569448381,0.0133951213857458,553.746047698745,406.67416875,586.230352158273,15.8588056657791,33.3230422289089,15.167368309871,367.911,318.715825,393.209625,671.62,490.5462,732.220825,239,16,278
"ZIK1",0.42538733028356,0.53062914270535,0.649908190984435,91.1912368200837,73.19205625,85.9005294964029,4.04175508726523,14.4775936797204,2.95692043418191,47.34885,39.353775,47.850025,123.24955,95.8063,117.6675,239,16,278
"ZNF540",0.0548877420297252,0.999452310985035,0.0549649397971163,90.0972761506276,57.975875,89.9477291366907,3.71079325155994,8.84182729496803,3.08095970473555,54.5983,34.271775,53.06405,106.47295,81.6195,112.21715,239,16,278
"ZNF570",0.139441804938982,0.880541896900591,0.0962283730385136,71.1926573221757,57.0179125,72.4167816546763,1.87708871199255,5.69951003799797,1.742395317757,51.9305,43.430175,50.9716,90.39115,73.327725,93.52875,239,16,278
"ZNF57",0.580506720162113,0.984879107553835,0.541787511472397,77.3016213389121,60.5144875,78.2599964028777,4.63076603264027,3.76873960012799,3.67561787379905,55.6607,49.937375,56.3227,80.4343,74.003325,84.63835,239,16,278
"ZNF556",0.90870869241434,0.831961981059478,0.973588511359239,4.50513682008368,3.5126875,4.03505143884892,0.619455620833771,1.17365955795945,0.545353512027974,0.60845,0.483125,0.503375,4.2153,5.624775,4.515375,239,16,278
"ZNF554",0.132996416852923,0.890346306535603,0.0929069267099016,117.753517154812,95.13500625,119.597582014388,2.95006057190879,7.11114011608118,2.77170543189414,87.8925,72.24145,94.03145,138.2391,123.912875,137.93145,239,16,278
"ZNF738",0.190160678486307,0.981165313810951,0.211011219378801,133.346231799163,161.54935,134.372622661871,3.57452069764086,25.3489252169988,3.9464710916061,95.06925,106.5316,96.090175,156.5348,187.4056,155.052275,239,16,278
"ZNF596",0.0698479345544223,0.84563115635764,0.105169371338625,112.543222594142,81.70471875,109.91724676259,3.65385727383795,7.83679470576789,3.15961926678904,72.68725,57.887775,72.5847,141.4716,96.615175,136.67305,239,16,278
"ZNF621",0.560133047862561,0.816057138326887,0.430125409658631,537.930674476987,598.27838125,525.735439208633,15.5578403043043,79.5998119975937,12.5634835775463,378.81135,388.220975,379.711125,633.9938,695.6017,648.04755,239,16,278
"ZNF680",0.72678080688776,0.110952065291745,0.996862837825764,235.555045188285,214.97744375,217.00843705036,7.4127854530022,20.0309260087058,5.79007897307089,170.5129,158.011975,154.91885,279.3139,290.199525,250.294375,239,16,278
"ZNF483",0.34148315932027,0.957632163010414,0.290493098971563,30.199180334728,17.13473125,31.092373381295,1.40145292210568,1.90787756356636,2.74269214529637,15.94105,13.0081,15.033275,37.25785,21.786075,37.2223,239,16,278
"ZNF417",0.042164249294435,0.804826566863243,0.069972841510846,169.445618828452,123.44985625,165.364147841727,5.1350278368228,12.6960420685771,4.16980810556147,116.9031,85.113125,116.49425,208.7244,154.619225,200.60605,239,16,278
"ZNF791",0.263983141988453,0.908372498699417,0.329374026254,279.279890376569,242.0678625,275.877232733813,6.36838299992777,18.7858006309328,5.25949189097082,223.95675,181.983475,207.54215,333.338,309.109125,335.447725,239,16,278
"ZNF519",0.989230079611225,0.64602220907986,0.89593221023231,37.8121330543933,38.4698,36.3833471223022,1.28376090177406,4.67528142559354,0.993643212219188,24.5472,24.0625,24.637225,46.5568,49.575575,45.9045,239,16,278
"ZNF25",0.64991718221752,0.762914629582106,0.496209793202834,475.759776987448,435.3577,486.691696043165,12.2161673285802,36.0574560742389,10.0369172912328,359.544,322.80555,377.0058,582.71865,534.35305,566.731425,239,16,278
"ZNF77",0.124252803736123,0.999027552703538,0.118318828090744,55.7886108786611,43.58388125,55.8781384892086,1.81251223668945,4.29825030535894,1.23821374150422,39.86145,35.0282,43.031175,64.4546,55.077125,64.522175,239,16,278
"ZNF169",0.985114799181432,0.271118387347469,0.766204257255679,78.4128372384937,80.13233125,72.9132838129496,2.83070988902513,11.253623560583,2.21447692143221,46.6821,44.036025,47.24465,101.03575,118.909075,92.95245,239,16,278
"ZNF613",0.014646622694062,0.656327426718803,0.00554760389930509,120.895756066946,94.68189375,123.694499640288,2.07720390433547,8.41521535794672,2.37517030626992,101.93835,74.876425,102.372725,135.59025,122.475175,137.722225,239,16,278
"ZNF404",0.805983035444105,0.189317944702525,0.999513474297831,58.9631887029289,47.660525,48.1946978417266,5.73218053541495,8.50633601224454,3.02731267013288,16.37385,20.199725,16.9901,64.2092,65.18505,57.197575,239,16,278
"ZNF135",0.011074176937968,0.497451381594431,0.0323078353626893,146.524171129707,86.357275,138.512498561151,5.72362336442058,17.1876701313337,4.41934160374461,90.7902,33.23055,82.100225,193.98425,136.56925,185.44865,239,16,278
"ZNF620",0.520363348044853,0.774158064596976,0.379496547857746,39.8970719665272,35.3545125,40.8673460431655,0.868724743753138,3.22422059603654,1.09590362301847,31.27085,28.833475,29.909875,46.5808,44.600775,46.877325,239,16,278
"ZNF619",0.286813504523986,0.511381379522753,0.491124368013077,52.7599338912134,42.904675,50.2969845323741,1.6443136256967,6.85324865712423,1.50021060134908,36.16565,25.5944,32.683875,65.4842,63.126375,62.834,239,16,278
"ZNF354C",0.561232889013224,0.883431351616001,0.458134183325861,57.0126866108787,44.92478125,58.9229435251799,2.93348858094954,12.3993623743798,2.74074534877086,23.2005,9.53685,23.4142,81.2943,66.837625,82.555475,239,16,278
"ZNF114",0.973281678153528,0.488092263012279,0.984283716492646,56.928779916318,80.47114375,98.3966104316547,12.7697019823337,41.4491978700503,32.2269619181267,3.39895,4.072725,4.1327,25.3798,15.48125,41.00505,239,16,278
"ZNF454",0.234641662410448,0.91636362291442,0.180035145941437,16.4121380753138,11.8122875,16.7963467625899,0.70430264565579,2.09978448600237,0.666048790227847,8.3128,5.823525,8.925575,22.1392,15.132525,22.446,239,16,278
"ZNF543",0.00508031731825176,0.999939728641532,0.00479620026595118,120.365869874477,89.1069,120.401436330935,2.6268691439588,7.29296497396635,2.22972969478456,92.9924,75.412025,94.517175,141.35355,92.936575,142.590925,239,16,278
"ZNF354B",0.533296332175818,0.785500979533267,0.673743101201498,167.444143514644,140.83654375,161.817799280576,6.3131500707468,22.7596417014727,5.72682722536902,96.46475,60.554775,98.681075,223.11705,208.0652,200.50975,239,16,278
"ZNF223",0.0204297921775202,0.90904076625086,0.0130114375960931,96.2337326359833,70.5547625,97.5929845323741,2.43695496363554,6.88120115384949,2.21543122389849,68.53845,49.450725,74.861325,117.45625,81.751675,118.102775,239,16,278
"ZNF713",0.225339640482236,0.818459376240633,0.315465181289283,42.6536225941423,30.60675625,41.1502165467626,1.82278798728045,3.49192250024931,1.73302791404329,24.96255,23.1828,24.5099,53.05305,34.26545,49.7305,239,16,278
"ZNF552",0.299332899468838,0.985027128118597,0.324163379518646,129.169357740586,108.44765,128.380393165468,3.23286570358277,7.66291006158887,3.49517241291983,96.3323,95.754225,96.16835,150.76115,125.00835,142.35585,239,16,278
"ZNF154",0.192122497450932,0.986087402039919,0.170494111895783,92.5141443514644,64.6384375,93.3876737410072,4.16545445938512,9.66688716742138,3.66736964352117,45.04815,33.450375,47.30315,126.4215,87.37275,122.636425,239,16,278
"ZNF571",0.1015343942308,0.598703131545231,0.0451796833281916,93.9158623430962,78.53145625,96.3924489208633,1.91282691609277,7.43608744799065,1.71421103040025,74.5435,65.072325,79.0601,109.0006,99.635475,110.824175,239,16,278
"ZNF443",0.763248119919195,0.363976468815381,0.969311292676914,81.9115384937239,87.65951875,85.7170978417266,1.91372252020193,20.0930363358495,1.72755722270679,63.0607,56.762025,67.1123,95.80235,88.719,99.826175,239,16,278
"ZNF792",0.361648776792201,0.862924506507282,0.270490505959604,148.17330083682,126.42661875,150.994613669065,4.22174912531515,11.5461219594619,3.56735210808133,108.19715,111.373025,113.797625,175.3443,152.52355,181.970875,239,16,278
"ZFP82",0.046237282138468,0.108567007562016,0.00606483409970793,99.9813426778243,78.870375,106.096393165468,2.3597223699279,8.36612259024703,1.94436528561557,78.0621,50.258925,85.58115,120.3302,114.66375,125.8073,239,16,278
"ZNF707",0.488584178717259,0.1676723015075,0.858352268197303,134.434982426778,150.7022,143.23519352518,3.68688081020235,13.2244765357902,3.21749572742976,100.9079,121.97155,106.758125,158.42455,187.50025,169.46305,239,16,278
"ZNF746",0.823855706338523,0.929405697743256,0.751257919296994,407.900510878661,426.91159375,403.910049640288,8.61316000584805,23.6817733707301,7.0340427966238,329.0588,362.14845,335.422675,450.36285,494.679875,449.6968,239,16,278
"ZNF678",0.788166300978422,0.251596956935989,0.450482685834876,42.0940531380753,45.55520625,39.2382845323741,1.24280768054739,10.0419785653669,1.18513417483844,28.62785,17.3412,25.8907,55.7141,62.4525,50.050775,239,16,278
"HKR1",0.80787286430138,0.695769101898485,0.935931568901646,748.777889539749,711.66263125,732.239272302158,15.899455179607,50.6078806303827,13.1243826272314,598.70115,607.781425,592.47875,854.5316,781.864775,833.78515,239,16,278
