"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T1","count-T2","count-T3","count-T4"
"ZNF184",0.426757302871084,0.545795240739322,0.947764160607189,0.999869876345603,0.897840628963125,0.963294795250077,252.46105018315,232.991356521739,240.337273333333,254.546763636364,5.51139893054378,12.0846703526544,7.2776667514145,35.5807241309246,192.296,181.5144,181.238525,183.6854,289.9893,277.3109,276.69505,290.2102,273,69,180,11
"ZNF500",0.662765848700397,0.233446917111364,0.997425120613705,0.981799581044762,0.999413024032066,0.996651174568047,211.995158241758,202.682707246377,201.025492222222,204.997081818182,3.58084721907787,8.29551189013367,4.37083422847974,19.5636618557552,172.1802,158.669,165.471625,163.3089,244.6071,249.8011,242.64775,222.5381,273,69,180,11
"ZNF419",0.706821968406642,0.766823848551749,0.983677931380109,0.979144842747262,0.845628070839153,0.900722655398871,170.601695238095,160.895589855072,164.345726666667,178.757518181818,3.55021200952651,7.64060861141596,5.81060311279774,28.8005887938292,130.5824,111.6625,110.38515,120.2318,204.394,203.0159,201.6308,205.5442,273,69,180,11
"ZNF175",0.313235113787465,0.00911422327392353,0.958565839704682,0.988649308447647,0.976482791629022,0.91235899795986,233.881849450549,217.567479710145,212.568892222222,226.960418181818,4.07089209556533,11.6781223456696,4.50537836983582,28.7535990809398,190.9859,150.8801,169.416925,166.75915,277.9456,263.8789,251.444975,253.91935,273,69,180,11
"ZNF14",0.51439910459854,2.05246654894076e-07,0.0629550439126056,0.0547122278635723,0.257104131793037,0.860780962909641,225.019717582418,213.062013043478,190.358380555556,174.622990909091,4.107595814198,7.4019105905559,4.3222563263262,27.8836459364281,173.515,171.3573,154.505225,123.28365,265.1473,250.2225,225.81605,203.23905,273,69,180,11
"ZNF85",0.873198067182517,0.999646662026097,0.91417026899386,0.0834526389610261,0.0518977745252609,0.0819851131218362,106.357142490842,101.431407246377,105.896288333333,141.558745454545,2.84079211255611,7.28626788599343,3.11387016970319,25.1330296593668,79.731,71.1451,78.37125,85.8425,120.1646,111.5023,122.331625,144.32485,273,69,180,11
"ZKSCAN1",0.204204101440016,0.0219710974212314,0.99980584556272,0.941999894357092,0.992541016971392,0.987905748898815,811.988865934066,713.121417391304,708.804261111111,746.817990909091,23.8568384904534,47.6711718281014,24.670309558543,117.599573847112,517.7643,416.4145,459.677925,381.772,1029.7297,914.4834,876.2586,1098.03625,273,69,180,11
"ZNF862",0.954484367452651,0.298761950536328,0.899807838846072,0.347334976305415,0.281342865520847,0.129437356549143,544.24816996337,563.258876811594,589.920972777778,405.707890909091,13.6541432404784,34.3210545232743,24.5536513866545,49.9357067727337,385.1958,362.9574,379.409025,278.92905,667.3489,680.9041,708.3778,570.3803,273,69,180,11
"ZNF684",0.999599157724367,0.002556448012345,0.100744815646048,0.403839188421015,0.479576977471953,0.969289698299498,95.8769293040293,95.1409637681159,78.0537844444444,70.6731454545455,3.18815870664993,10.1059459370454,2.60856768832683,10.0143814761696,64.825,55.7391,54.495775,47.8442,107.1115,92.1801,89.9688,85.06115,273,69,180,11
"ZNF430",0.355241753047404,0.0717790311531774,0.999758121809016,0.270824408266663,0.0793983678206998,0.0547138383859185,107.4057003663,98.2674826086957,97.755015,130.348118181818,2.41249208127373,6.1732674067808,2.84965594849348,16.0761780610873,81.4961,66.431,68.430875,90.2768,134.4347,122.5215,120.6835,146.62025,273,69,180,11
"ZFP30",0.190066449822766,0.000388924463537887,0.843132488517883,0.166114493780538,0.67323121008835,0.853460227607349,206.206468864469,186.14007826087,177.443662777778,158.874654545455,4.5444084375311,10.3230190420973,5.16432167338995,20.5915867623797,156.4299,136.5,133.653875,111.79845,248.5132,222.3711,214.197125,214.7261,273,69,180,11
"ZNF549",0.00935046508358328,2.33837940698534e-05,0.998388848496236,0.117518116898416,0.853623529145048,0.871220512713385,185.747076190476,151.911885507246,150.044275,131.157254545455,4.760982575103,9.2022922153617,6.06218318654537,30.0250523782462,130.7401,82.1459,96.377175,79.48675,242.8741,210.9283,196.238,127.92415,273,69,180,11
"ZNF211",0.659855545307527,0.302231500707085,0.999741028148794,0.946474186802429,0.999967904454932,0.99999992906226,243.329047252747,226.812923188406,225.456629444444,225.263609090909,6.04398056330908,13.6196626764494,8.42096016138494,38.4141256323917,176.3056,167.8236,144.11735,153.2096,291.7636,276.1481,285.685675,265.55475,273,69,180,11
"ZNF205",0.872418092501977,0.251007306745398,0.951343722322327,0.716977845398976,0.553886567772693,0.370019130786411,350.795703663004,368.146207246377,380.904061111111,295.8103,9.84267550026849,21.6860346797839,13.2461017971998,35.4591340212876,257.736,213.5646,263.581525,218.54985,404.7267,452.5547,441.673525,386.7685,273,69,180,11
"ZNF45",0.00471859133990837,7.15058572098304e-06,0.99904132801886,0.967395591448882,0.774894294603159,0.712923115034733,303.84733003663,268.310785507246,266.763473888889,292.693690909091,4.87754965347344,9.97247161661925,5.42239240122762,28.570187133178,243.397,197.0803,217.505325,216.1603,362.5227,329.4481,316.050025,366.85585,273,69,180,11
"ZNF133",0.977250728781243,0.194780165062858,0.772660463419318,0.316949532831604,0.465360183222233,0.699409437123728,278.471423809524,285.085988405797,301.477638888889,342.115990909091,6.29695283251159,16.8272645659882,10.2202621288072,24.7039252866623,218.4829,199.1992,196.918225,269.28045,319.9837,323.9437,359.675075,390.5275,273,69,180,11
"ZNF436",0.453453501096441,0.130083543578205,0.0213571952871281,0.998543140186558,0.870781641507917,0.955346874413051,531.780302564103,479.514739130435,586.832103888889,544.714109090909,13.1123863063027,22.4515122369251,25.6561896170389,47.5603983053213,382.9819,342.2176,404.214925,444.6992,645.7781,583.4258,662.83145,634.42915,273,69,180,11
"ZNF484",0.586174318870211,0.0565697916900593,0.956135610821773,0.994931171463472,0.874426980599315,0.736049262593121,101.879280952381,96.1588927536232,93.7227327777778,104.3923,2.07290232831027,4.68185642031362,2.27235481061815,8.66189483094569,75.8974,69.2124,71.829175,92.99115,124.9068,121.1001,114.308975,109.99645,273,69,180,11
"ZNF780B",0.97477621061448,0.0180105656177509,0.384201681444617,0.870979727474493,0.947100701975728,0.998724826689616,302.432403663004,294.535027536232,263.205755,269.808445454545,8.44820463109957,19.0542471548523,9.54334248658315,50.8533996542689,205.1565,167.7252,173.54955,186.81205,376.9907,384.9558,326.397125,322.2215,273,69,180,11
"ZNF557",0.66193486835988,0.00332003037955064,0.59298607207286,0.922492086812719,0.999361355951403,0.970629476565535,168.147297802198,159.996698550725,150.617691666667,157.915509090909,2.92928958827593,9.55039570226023,3.35337052701633,21.2382011214332,133.4397,110.4387,123.078025,108.23885,201.5046,198.8131,180.1645,194.0328,273,69,180,11
"ZNF337",0.755593404841621,0.0260386511989438,0.768468125479169,0.906077053188882,0.995711756292658,0.997152605558531,607.203271794872,655.536013043478,705.162057777778,682.605618181818,19.4564647162497,42.339425805362,31.8713165210211,51.4275305673542,387.3267,371.5893,392.545325,565.7049,732.8245,846.3592,925.608475,752.9407,273,69,180,11
"ZNF317",0.295538973807996,0.137936264142841,0.996639773820551,0.990069728598361,0.738506481776658,0.767500998936591,717.542167399267,684.974757971014,689.100625555556,730.480045454545,8.41730280296098,19.0521587013009,9.09967339645797,58.8200871044723,636.0976,597.2012,629.63695,629.8853,771.8932,759.0924,763.31405,777.0775,273,69,180,11
"ZNF426",0.0284043885505162,7.64532626096326e-09,0.410356035818265,0.993937594062029,0.799319819879955,0.347848462782771,128.296895970696,104.671102898551,90.8766511111111,123.288536363636,4.10927197203957,7.83182523416147,3.88346055935016,25.4545726687877,77.6522,53.3981,48.32245,63.59715,173.0909,153.8205,120.962075,142.7587,273,69,180,11
"ZNF331",0.731121909312933,0.30021465115277,0.134031825976217,0.989399154223308,0.999181046521029,0.83050813748353,551.150303663004,619.354386956522,468.803452222222,598.346327272727,33.3821300461386,82.4827060443423,19.1285839070373,93.7234908751387,371.4179,350.2375,335.12545,413.6769,584.6248,667.6567,522.88635,712.1941,273,69,180,11
"ZNF227",0.952341885208919,0.139512983917901,0.775435364014882,0.421004451139616,0.342242302990253,0.130816556996619,300.372226739927,295.175847826087,285.302908333333,334.724527272727,4.22288941733665,10.150001707806,5.4047634588847,26.2701878073886,250.658,234.1445,231.489425,268.69555,345.3026,343.0125,330.6202,379.4903,273,69,180,11
"ZNF141",0.216599744698557,0.888820134195613,0.532638761041762,0.678617579744847,0.993986779887632,0.81312323709141,93.8391454212454,105.28675942029,96.8850272222222,108.971154545455,2.42937952395694,6.68639780178331,3.35984136201038,10.9013398388902,68.305,64.4709,65.6119,86.2948,113.9021,136.3922,117.922725,126.00785,273,69,180,11
"ZNF304",0.00454489585614271,1.73152592264358e-09,0.641501488624091,0.0422184704124638,0.686769123589847,0.926293969603593,394.890021245421,340.657247826087,320.720393333333,297.759663636364,7.69208662652069,13.9384628110569,7.89214800483388,48.1850345113167,314.8688,256.9081,246.351325,193.29295,463.6656,407.5276,383.87785,356.2295,273,69,180,11
"ZNF132",0.027044814891837,3.01742075770051e-10,0.102718310716744,0.0337246672111673,0.489471942441118,0.971702627123272,106.535921245421,88.6032884057971,73.2268944444444,66.7492818181818,2.8467773076259,7.17738112934014,3.12193152401797,18.3220596782369,72.669,48.9942,44.584975,37.8909,138.6138,111.7257,96.0694,53.3457,273,69,180,11
"ZNF20",0.913187348395779,0.00777633204975348,0.409088981491131,0.773631618126583,0.920896780172511,0.999971527026113,121.504178388278,118.702762318841,111.759399444444,112.181727272727,1.85587088648609,4.10851381011055,2.33811426727652,13.2079594595497,100.8351,97.0084,96.742975,85.42435,139.3152,133.1667,122.671775,125.47965,273,69,180,11
"ZNF670",0.330746584489065,3.61453152286639e-06,0.265867794961113,0.935107996136728,0.998978795455899,0.762487018363188,56.454906959707,51.9020797101449,46.7504916666667,52.8243545454545,1.25444260755423,2.75648955483813,1.31752758953956,5.56332471835721,42.4232,38.0527,37.2192,39.05765,68.3128,59.0421,55.2425,58.76225,273,69,180,11
"ZFP37",0.0181490101856249,0.000362204923222476,0.999931709470462,0.63557134928838,0.99969540354122,0.999861536592224,101.695877289377,82.7526463768116,83.1424244444444,84.2248454545455,2.98520706606335,6.68790519605678,2.98382083133033,22.1714559668112,66.3529,40.6376,56.891425,28.75475,130.3637,117.5649,105.421525,121.1676,273,69,180,11
"ZNF189",0.0318868105986568,0.000153283972511686,0.993382045414991,0.163293940823144,0.842456585010886,0.880339111427218,1450.53606227106,1071.30258695652,1032.60217,796.339145454545,74.4836640295519,83.9464523553211,58.0509365315437,176.684626744844,729.8211,614.711,580.494325,500.0281,1705.8296,1287.9268,1181.9211,759.62375,273,69,180,11
"ZNF434",0.998716059367135,0.92900313439136,0.943994539626414,0.998704869255348,0.996759166645611,0.999982869775758,281.580574358974,282.998794202899,277.561142222222,278.334327272727,4.57662048826409,8.79130006658497,4.00023875092906,23.5031636003523,239.0861,246.0776,241.20995,249.8075,307.5346,310.0196,306.11855,308.19475,273,69,180,11
"ZNF287",0.302710629728317,0.0017799380753557,0.853702092566824,0.315946674750947,0.803296040675248,0.938543148272618,134.572484615385,122.99728115942,117.402386666667,108.546136363636,2.67986143762782,7.43920734451929,3.73826113591825,19.6480528170016,109.6929,86.213,92.741475,57.43935,154.2879,139.8091,137.948825,141.1216,273,69,180,11
"ZIM3",0.0662896821983936,0.905932571732011,0.233879622635424,0.926158618699479,0.971837890824507,0.977809960599342,0.034089010989011,0.258649275362319,0.0779705555555556,0.162563636363636,0.0102182903195407,0.211847164801751,0.0264060818274522,0.0705459879314419,0,0,0,0,0,0,0,0.36065,273,69,180,11
"ZFP14",0.805330315574289,0.0370394133886839,0.767877687338678,0.0501345152465454,0.165303246046356,0.314451245934748,249.965898901099,240.357856521739,229.490201666667,187.130327272727,4.73187274383553,12.0115672599008,5.34065485972436,25.0698894660365,195.5973,183.2983,179.627775,139.069,302.7523,286.2355,271.8254,230.75855,273,69,180,11
"ZNF473",0.100035709478751,0.000216036467173053,0.920430762110908,0.999998747461877,0.783898850163011,0.581666070022926,237.587672527473,219.263894202899,213.933939444444,237.311681818182,3.60118495486028,7.59273475737062,4.20983472174569,21.3021574484234,196.1572,173.5797,174.669275,195.1359,268.1564,257.1711,239.197575,260.7179,273,69,180,11
"ZNF614",0.017866510757866,0.0188826517895617,0.846381180215545,0.929912091601873,0.916883051608782,0.9903440480352,349.934006227106,282.395165217391,302.109222222222,318.138481818182,11.1167640064157,16.1889207815732,11.9086549756181,58.9974791990869,236.6676,215.5326,196.89405,237.96375,421.0333,356.3507,368.320925,355.2979,273,69,180,11
"POGK",0.782078914517826,0.957084818337244,0.946015317941648,0.860286118249384,0.666969383227523,0.785179723942105,1243.09234908425,1287.94558985507,1260.33703277778,1157.56885454545,18.2606193575133,49.3870011064823,30.0951261761757,76.2977443895468,1049.2162,1063.5401,1059.28185,1023.5528,1410.1319,1515.2766,1380.688025,1365.29975,273,69,180,11
"ZNF514",0.947093232950961,0.626586826239188,0.991252569327379,0.989820402411188,0.999902655109957,0.99989742543864,265.99926959707,276.833765217391,282.918976666667,279.9172,8.30635555347623,17.7106347746647,11.9103105278865,45.4272482436638,166.5398,169.2816,163.429575,201.862,332.2581,358.1828,380.368225,326.4899,273,69,180,11
"ZNF300",0.561759613747941,0.0160056727491757,0.0065208912760758,0.900401138592703,0.63001509897971,0.995366614335828,133.287289010989,113.414672463768,165.664436111111,157.362045454545,5.71243376809103,12.2437313291703,10.512997708228,29.4965548812195,70.529,51.7223,76.447,93.5285,170.2655,145.3505,212.34875,181.0219,273,69,180,11
"RBAK",0.895835917721245,0.997503062529135,0.949410482762909,0.62248891877845,0.477777878496842,0.592315615536679,535.250017948718,517.335847826087,531.770817777778,605.449854545455,10.6179458833,32.1908257190232,12.4518736441608,78.8176435014479,421.6437,394.5,429.9557,419.68265,626.0697,587.9759,609.617325,840.94465,273,69,180,11
"ZNF92",0.095757386757262,0.648250603028153,0.491996758170076,0.00029275299063658,0.0195753418814218,0.00142501894162006,165.415871062271,194.631897101449,175.903649444444,283.133436363636,4.45756734085941,16.1505822609225,6.47468005628956,73.1226875971825,125.4365,129.1735,129.64305,133.10045,186.5889,200,204.150425,294.70195,273,69,180,11
"ZNF157",0.943140379771842,0.384669100195628,0.948232514627692,0.652741003434069,0.822982017707952,0.91335803487572,2.80758351648352,2.62839565217391,2.44635944444444,1.9644,0.144875711514164,0.299771916098403,0.170939875112855,0.577880170183152,1.2432,0.6673,0.772,0.53345,3.7901,3.7706,3.45975,2.616,273,69,180,11
"ZNF182",0.981819941510504,0.081589699537893,0.59029611269768,0.0230854842810098,0.053884515612265,0.157463361911565,215.653493406593,220.070344927536,235.582377777778,292.139327272727,4.5204084465359,11.347157209161,7.1917606851871,45.2691077167463,163.0085,139.7126,168.711875,209.27585,258.6361,287.7729,289.04535,301.82145,273,69,180,11
"ZNF673",0.99850407185779,0.279466502614991,0.520660613717493,0.287215734713106,0.300455519998734,0.625240085946891,267.130020512821,265.222501449275,282.206117777778,314.988427272727,4.38868568952596,9.14430258410361,8.03772780010077,39.1439014562354,221.9931,213.5356,219.3956,239.64995,296.2963,299.3972,314.221025,342.6114,273,69,180,11
"ZNF41",0.914606112192153,0.202383552091766,0.892394486804782,0.152930045410059,0.107776607543677,0.0367656622682333,287.949903296703,280.163215942029,271.238506111111,345.257918181818,5.08611247384719,12.5439179712935,5.88346921712056,58.2317530415429,230.0797,213.3847,221.0414,238.41055,336.0665,329.9523,319.04245,387.1415,273,69,180,11
"ZNF7",0.615630181410669,0.0464303924151107,0.929697149778091,0.00253897971027273,0.0242568712218674,0.036908264180231,362.853263736264,382.277023188406,392.456396111111,491.337363636364,5.92604123570918,15.6680716639723,10.2405999476322,49.6143110251638,293.9029,278.133,304.194925,374.02495,422.982,449.463,470.5578,564.5526,273,69,180,11
"ZNF214",0.764407126367408,0.143823302067645,0.954264342501533,0.410537675365453,0.713671324504767,0.819582045947444,74.2061333333333,70.3893971014493,68.2476494444444,60.3743363636364,1.75387375457438,4.14820286546858,2.0004287004386,9.26486918008288,53.3333,48.927,49.855425,44.0556,92.584,89.2824,85.112625,59.74525,273,69,180,11
"ZNF215",0.999111760312563,0.971060582038538,0.998219793427114,0.950029564829086,0.942478432644925,0.909017710021602,41.1953923076923,41.7875246376812,42.5731061111111,35.8407545454545,1.91182778257654,3.63826691106178,2.58182124980816,8.68593344433049,17.8971,19.1666,18.8705,15.3244,60.1052,59.0772,59.043825,49.94195,273,69,180,11
"ZNF547",0.998469279102432,0.701537533512364,0.811369264156744,0.991120588221975,0.996661423502973,0.923866397579191,54.0026750915751,53.362284057971,57.0354833333333,51.3566909090909,1.47856475568754,4.0097796999057,2.50217125039586,10.6570046299772,37.8356,33.6422,35.8994,24.01745,62.6187,62.2605,65.692475,72.4636,273,69,180,11
"ZNF773",0.500361180248028,0.000406413873479283,0.508533222667847,0.926254181147996,0.999999958425818,0.923415658422976,119.032048351648,109.833557971014,100.257271111111,109.7564,2.64915067133764,5.69321731571503,4.09135863284143,20.5959536154424,87.9992,69.2488,64.77005,77.4318,149.1958,144.898,129.3547,128.3561,273,69,180,11
"ZNF776",0.108319097100096,0.000203677798707447,0.905346573180554,0.246636156400669,0.843522363019348,0.946203944724583,479.495273260073,438.451831884058,425.521323333333,402.469272727273,8.15294974949113,17.5471436159171,9.54683132425813,49.8915281409618,393.8398,327.9562,336.992075,278.06715,566.6132,538.9002,499.44105,512.85915,273,69,180,11
"ZNF256",0.920420636202437,0.00270068829375603,0.285477624395946,0.899676461901829,0.979430739551176,0.978376763961486,112.337401831502,108.84647826087,98.5928727777778,103.650545454545,2.26650866966822,6.17120743821991,2.99849976610452,16.0987769924153,90.5546,68.8448,71.389675,67.07925,131.5789,139.6342,123.299,134.43795,273,69,180,11
"ZNF599",0.972283594100026,0.97890632060689,0.903437658272155,0.891941625318049,0.827324956460733,0.937046444012876,103.988743589744,105.84322173913,102.787175555556,97.0631636363636,1.81048648153963,4.39126256870696,2.37072004979973,10.7864428768311,84.0336,83.2707,80.540875,75.4582,122.093,121.0884,117.830725,117.69805,273,69,180,11
"ZNF18",0.802998194043644,4.77396325804236e-08,0.0103553339411097,0.416992360272403,0.7022513080166,0.991260554574066,179.218256043956,188.30228115942,221.238397222222,214.453227272727,3.76686480554714,8.05359219160042,6.95670569431087,16.0479670807245,141.7708,148.6048,155.2399,185.4817,196.5981,214.3391,261.10835,229.6325,273,69,180,11
"ZKSCAN2",0.00807016018960804,0.0128513727658862,0.765287305118715,0.868208665838992,0.932995829120203,0.997905045427586,179.191467765568,154.069711594203,162.105145555556,165.380154545455,3.89613729658584,6.90717540111492,3.56520777164802,19.4312846021908,135.8954,116.2872,125.413425,116.17255,204.0474,180.7815,191.33375,198.98885,273,69,180,11
"ZNF689",0.0090069949363597,0.00024945730497461,0.996746314460592,0.184185355783618,0.933373353748562,0.88987181309418,152.293504395604,130.28694057971,131.819875555556,120.293981818182,3.04345125647414,6.37333444565575,3.98771227437926,14.0790420279533,120.603,94.3228,91.9294,84.3685,186.8922,170.2886,175.038375,158.9058,273,69,180,11
"ZNF19",0.449230716461832,0.00709409657233895,0.862413480606978,0.00921094685094348,0.0837223864112756,0.147100623313354,101.601886080586,94.8747347826087,91.1419105555556,68.9255272727273,2.04081393191423,4.28549254258013,2.43268155644812,11.4393424220744,78.4573,70.5781,68.532275,45.81015,119.8379,116.6253,109.76715,86.73505,273,69,180,11
"ZNF230",0.128787691939824,0.000549774210624854,0.935750245778813,0.644660170754726,0.997008833790443,0.99993991343658,142.538357509158,130.649117391304,127.287632222222,127.978745454545,2.51557180818639,5.66657952578576,2.65110209983244,12.0095350555023,116.2035,99.4172,104.1179,104.99175,167.424,150.6849,148.838575,140.27125,273,69,180,11
"ZNF222",0.0105149929566095,5.91862496679418e-07,0.896200912160604,0.970607452807633,0.82013118577147,0.608010203994185,70.5750175824176,61.7112913043478,59.6099122222222,67.6841,1.31592536073848,2.87967455099593,1.38043173630325,8.2052453779053,56.6221,44.9357,46.662325,52.0622,85.3609,77.0848,71.565525,80.58845,273,69,180,11
"ZNF221",0.112281040908932,0.000259133542736545,0.914026493748606,0.963474638983292,0.964030888523591,0.855587458280547,20.4754578754579,16.8111942028986,15.6896727777778,18.6880090909091,0.819323191650882,1.47834190037734,0.713974377295003,3.01460648372536,10.4962,8.8196,8.52445,12.6805,27.4077,21.4334,20.929425,24.7145,273,69,180,11
