"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5"
"ZNF671",0.602984891492689,0.000516521315538365,2.0714192765281e-05,9.00494076638836e-07,5.53307984985096e-08,0.886282788518567,0.484458684828958,0.9999998771352,2.4163728256088e-06,1.67713509746648e-09,332.984229850746,348.677933333333,291.24454047619,281.312778703704,348.993658947368,8.09427124912846,7.92262276824259,6.29869923046345,6.2475980973965,7.01273063260073,279.9356,309.7443,257.487975,240.234675,306.65945,374.297375,399.6328,335.746375,338.2108,395.4431,134,69,84,108,95
"ZNF416",0.271213438759694,0.820810871294797,0.897328781847876,0.995787745442437,0.170319261222142,0.654278450352331,0.0392379514658778,0.984280318836107,0.540567434595107,0.0209947644383143,137.619819402985,146.856557971014,142.288104761905,136.102599074074,149.478116842105,3.40386118894123,3.37720430081816,2.78807843140161,2.61622076479136,3.02064855849996,113.80565,129.6777,128.167825,121.35225,129.74135,155.2746,162.9764,157.7001,153.072775,169.25625,134,69,84,108,95
"ZNF586",0.0501071314432175,0.893003985305889,0.00990287358452002,0.99994087844969,0.0868052145427157,0.862625218144549,0.121390812545371,5.64238607285716e-05,0.697934447202781,0.119691730644469,140.75031119403,152.376260869565,137.119913095238,141.221832407407,131.584691578947,3.10812119526109,3.40175719675688,2.37210667210705,2.67490571509218,2.3688931258438,114.7895,134.3639,124.5441,122.86615,116.02095,163.908575,168.1871,150.3332,151.79125,147.49255,134,69,84,108,95
"ZNF446",9.62569015299231e-05,1.0921774595829e-10,0.25671550384425,4.01575439568091e-10,0.627349148785103,0.937836706524038,0.994728219258909,0.00127041681356033,8.65847704645262e-09,8.45903349588895e-08,408.684879850746,332.545011594203,294.745896428571,307.708914814815,402.553164210526,13.4503753205892,7.56087288862887,7.24379879811237,8.25685017158826,14.0840434598784,305.5863,296.3672,249.32485,251.582925,316.57955,463.153925,369.0966,334.04045,353.72695,425.23565,134,69,84,108,95
"ZNF8",0.696968937242525,1.27704206143164e-06,0.00620756860761851,0.0026325720859961,0.359933247078714,0.329914941737134,0.0648150924039897,0.841615968559643,0.0689142353091974,0.917190275231784,81.3758798507463,85.7672376811594,98.5029916666667,92.2265583333333,89.5059747368421,2.37240392322657,2.19734276642374,2.45498565251723,1.94372365770048,2.29371318527747,66.08865,73.8019,80.49665,79.887725,76.6933,92.030225,96.2692,112.48565,102.8703,100.00195,134,69,84,108,95
"ZNF264",0.308198705198426,0.907405664537526,0.853234488242556,0.505460068979102,0.0135887330086809,0.164969585195444,0.112780398661587,0.999133966128545,0.65737244501529,0.00175140367634841,808.331419402985,872.425286956522,835.646498809524,762.044355555556,881.34368,23.1978571398275,21.8083078546558,22.6308033959969,21.2588565292287,21.1898115176234,653.392275,748.1874,681.48985,629.188175,760.22285,940.988475,981.8024,969.9092,896.98345,1020.1569,134,69,84,108,95
"ZNF213",0.992072979792614,0.999453082881464,0.999547189020332,0.999964755911138,0.997398956751902,0.999962147984107,4.39818260922209e-07,4.15464105474328e-06,3.10762986321933e-06,1.00689358517592e-06,582.919990298508,572.356579710145,577.920858333333,580.589748148148,703.234353684211,18.84432365175,13.7730982760614,14.8792926752954,12.0705784059609,15.5886588479418,441.5471,493.4416,494.673075,502.283175,587.92955,639.44905,648.2256,667.427375,667.95875,802.9853,134,69,84,108,95
"ZNF343",0.760851985025208,0.0245849155956729,0.00280353962574575,5.81854308985275e-05,8.75413834555694e-06,0.743927168025206,0.999999318535746,0.820147523567729,0.0407042350998381,0.000248349127197511,237.206955970149,245.331352173913,217.949785714286,209.775627777778,237.465503157895,4.88147394887699,4.40785139211626,4.37187755745793,4.52208232375862,4.17259084496287,203.424775,221.1982,192.8332,186.864,215.76345,259.3993,269.1076,241.740475,221.45885,260.75925,134,69,84,108,95
"ZNF302",0.999919876197596,0.182328006191192,0.263867301911691,1.35776969667489e-07,8.78752863098242e-06,0.0214060552364539,0.998216517788038,0.999942386053701,0.143004999164515,3.6265121350354e-07,678.134046268657,681.934344927536,621.004795238095,538.584035185185,685.668797894737,21.2126535630679,17.7773604829092,15.2582162008285,13.5502040695969,20.2924785677954,527.492475,584.6484,537.037,450.71025,566.0798,758.364,769.3222,698.46725,624.6686,771.9335,134,69,84,108,95
"ZNF268",0.999432581996817,0.999999125565206,0.99982500161209,0.00263640889348238,0.0366182541267607,0.0124354838634085,0.0409081952200661,0.19175489097985,0.0977717128874538,0.960832172653018,427.343121641791,422.809537681159,426.504267857143,363.023726851852,376.031252631579,14.477094843258,15.061850689627,11.8696292396561,11.6744850152789,13.4976664509092,317.78155,330.8725,347.76435,277.197675,290.51705,512.647975,481.7371,509.306125,433.325075,479.1977,134,69,84,108,95
"ZNF184",1.46175149897676e-05,0.00739024304199043,0.521049894632706,0.770782187367339,0.00216208293861664,0.188621785554366,0.0210614115134697,0.272415023510075,0.994358876630652,0.360262351631652,194.770767164179,231.35707826087,218.481457142857,202.408656481481,215.412697894737,4.71259491307627,4.52475472217059,5.77646077060845,4.24522003894853,5.90876939709088,158.12545,204.1467,186.2011,175.15155,177.1738,226.392825,248.5476,239.64955,228.317575,260.6653,134,69,84,108,95
"ZNF500",0.997486781253058,0.951378722610788,0.997752478586661,0.351471005183466,0.340564959089318,0.138194740913638,0.815613216527116,0.736584230899517,0.472362147354917,0.964724726212452,258.45625,261.508702898551,264.761251190476,243.522893518519,249.347391578947,6.8231553938984,5.75679554139729,6.04528608853226,4.80171040081418,6.71756620857563,205.3602,231.9592,232.43875,213.919375,217.5287,308.66155,289.0684,301.00575,275.254425,291.4445,134,69,84,108,95
"ZNF419",0.999999999687066,0.859196741566857,0.916807681958072,0.00578839005266096,0.0340251249708101,0.219708665302047,0.681066635335703,0.794877946541856,0.221604920038927,0.000122382732978599,244.762944029851,244.705033333333,235.908742857143,216.260030555556,256.094616842105,7.64368496259592,7.07643169944818,5.60175244855909,3.7592233543754,6.16243079904335,185.534975,206.8458,197.8062,193.277575,216.9518,275.927175,277.599,274.530525,244.07045,288.2937,134,69,84,108,95
"ZNF175",0.921140498389837,0.194245771550816,0.807302679473748,0.696749231002091,0.328518377693143,0.0118752748812129,0.0497095663587195,0.533210624418962,0.992160410079259,0.00152693328026066,212.867000746269,223.117265217391,237.98606547619,198.956147222222,243.485236842105,5.1950855776456,7.19678116953675,13.5482609015459,5.93876041065925,10.3400320393139,177.503925,186.596,165.9413,156.578175,182.46385,245.928975,242.2197,267.6672,228.0131,284.80805,134,69,84,108,95
"ZNF14",0.896757996847352,0.000703522186257133,0.00025287646341754,6.95177249099288e-11,7.09396985598687e-11,0.00873821740351888,0.98890066340525,0.720215679538379,0.00970567283286106,2.1143653494704e-10,275.463157462687,283.66045942029,241.274995238095,211.65049537037,271.482570526316,6.32950160680197,7.53868278344831,5.55133822271301,5.06030253964955,6.17274805855821,219.147125,239.4514,206.2164,178.2985,231.8913,320.70825,321.1199,276.992975,247.305425,310.02135,134,69,84,108,95
"ZNF85",0.00322643203361916,0.00724166603925347,0.994773033423372,5.81291015322449e-10,0.189916338971974,0.0484229455172566,1.98586325161898e-09,0.202663318507313,0.0559722588132153,0.999999885243729,182.514460447761,154.768805797101,158.120646428571,137.309018518519,137.113985263158,6.07363784207016,4.66780860587516,5.69174822743889,3.21196896515906,4.82454478557094,123.862075,131.3461,122.0437,116.938375,103.3888,230.928875,167.2515,180.721975,156.1493,159.2774,134,69,84,108,95
"ZKSCAN1",0.904789021542852,0.000160616294398563,0.0294815440234271,0.955335974770907,0.999095032256279,0.0040627935896097,0.999945046914504,0.952580891951335,0.000917563979718872,0.984362868497736,441.090259701493,474.127898550725,594.779005952381,464.229250925926,445.342350526316,20.3072355392522,22.0180665895391,29.2061040976598,24.8077155704069,30.9715545666624,250.132,322.9063,433.324525,289.566925,206.5184,607.309025,586.444,759.9913,630.326575,646.39095,134,69,84,108,95
"ZNF862",0.00173656369784791,7.70188357535062e-11,0.0341297505397556,6.94301283132859e-11,1.34899126880139e-06,0.10234319827063,9.19402295851413e-07,0.821561876071148,0.273328888372619,4.05126562721403e-05,749.328012686567,615.651394202899,503.76116547619,418.137569444444,575.085718947368,32.3967693371312,20.3488622465502,15.6673423632618,12.6765686859922,20.1148309634224,481.93785,514.0838,401.723175,325.4228,451.3629,904.620275,712.8876,584.919325,478.623025,643.41225,134,69,84,108,95
"ZNF684",1.22362231458339e-10,6.94161395031756e-11,0.023750482944711,6.93889390390723e-11,1.02639480892286e-06,0.124086669269578,6.94384549859706e-11,0.470616610846138,0.551493080268856,0.000520839845450149,76.7295843283582,57.5538434782609,48.6412761904762,42.3216564814815,52.7994663157895,2.45871596392212,1.46391332752053,1.49217852711984,1.10094444543084,1.29609915628209,58.4258,48.3927,40.0453,33.65205,43.9753,91.553675,62.7295,57.0038,48.9198,60.779,134,69,84,108,95
"ZNF430",6.94357904507115e-11,6.93889390390723e-11,1.84857551011053e-06,6.94360124953164e-11,0.66194505271701,7.88594745060323e-11,6.94350132945942e-11,0.983936650187836,3.3107676085109e-06,0.232688562880183,139.014359701493,368.092863768116,517.191928571429,332.078964814815,382.71424,6.83352045146681,20.9819259880608,22.4615888508011,15.413082001849,24.6780064530766,85.774325,231.6534,370.203375,213.69515,191.3516,176.303175,469.1403,679.618,426.40135,561.9469,134,69,84,108,95
"ZFP30",0.758451136473181,0.972953294235812,0.980938706634636,1.18633945451752e-05,0.0247872543767195,0.00162044422302687,0.0682214793799645,0.801576870914747,0.388321299198619,0.256903439330496,215.615402985075,205.763246376812,210.836838095238,180.01735,195.939738947368,5.787062860569,5.49385230948618,5.91533299162935,4.4103710373717,5.91695741951735,175.006125,181.8607,173.196125,153.647225,156.2625,248.429225,231.0687,237.68515,206.6368,234.6012,134,69,84,108,95
"ZNF549",0.0453301535057997,0.00301805864657578,0.979490480636824,0.634808758455752,0.00134610257624512,3.40127131845946e-05,0.600988202126086,0.643300995841567,0.234599442775635,0.0628926762699983,217.516638059702,239.577524637681,244.539035714286,207.873624074074,227.894667368421,5.03030950571366,5.94265477854597,5.28184965093527,4.9143761815085,5.86242165701488,180.71435,200.0173,215.89175,173.234475,197.8044,249.917525,270.999,273.097075,240.31705,261.57875,134,69,84,108,95
"ZNF211",0.0951487578688049,0.999984696633085,0.184862945458038,3.59454212754962e-05,5.94243365625857e-09,0.000247489739472195,0.152935069177012,0.994784488736211,0.28831730100306,2.31758501278989e-09,332.083008208955,365.906976811594,333.24076547619,276.49847037037,360.153887368421,9.90921644966562,9.41263616841873,9.79444590657877,6.23367559538261,9.47150804840907,253.158725,313.8208,267.78235,231.42205,301.47995,382.736925,414.3775,398.068525,325.526875,407.6194,134,69,84,108,95
"ZNF205",0.0446881776569652,0.0424951021380137,0.999917051311032,0.345835166558432,0.796359456242896,0.840918192403443,0.312258172027355,0.000275661725527399,0.00019029186523456,0.00422481500526339,395.597963432836,334.132547826087,337.491251190476,359.880039814815,433.875361052632,15.0994653741531,9.9771327581534,10.403288447068,11.478400971386,21.1591027631364,285.442475,270.2021,277.93685,283.2239,304.6732,434.58935,384.2102,382.981225,421.380225,474.2866,134,69,84,108,95
"ZNF45",0.867250914418803,0.462781884052095,0.144880289792523,7.97770584126667e-06,4.16063603636552e-06,0.0356280698141217,0.0812057592820732,0.0187888626878215,0.945193068910289,0.195902331006336,264.93293880597,273.451550724638,251.322244047619,226.741189814815,244.711536842105,6.34003322167295,5.51245177789573,4.56188994650902,5.1112971295733,6.58294787758061,217.13305,243.7297,229.0311,197.37305,197.09265,301.520825,306.065,276.2301,264.3666,283.7017,134,69,84,108,95
"ZNF133",0.0477215650687811,0.00611281007549069,0.993732276161304,4.83152806793896e-05,0.735452635520535,0.919361985540759,0.641155616783629,0.620674496629738,0.296827901573493,0.0289546563615704,395.040575373134,347.027636231884,339.083980952381,324.782884259259,373.280892631579,15.2931090567069,7.01701510041151,7.89001616705412,6.35353317883228,12.5590041832949,270.4511,299.94,295.8345,272.06435,297.52695,442.012425,390.9437,390.5879,370.49955,420.8696,134,69,84,108,95
"ZNF436",0.176061521203761,0.000232524832930014,0.476646998818888,6.98747726346483e-11,0.000129880690484141,0.0381023438229584,0.195149247916408,0.999275256823162,0.255702321820229,5.10423168487151e-06,879.679052238806,788.064675362319,713.960917857143,598.752876851852,798.627855789474,35.3983597043492,22.9269143081674,24.3112320165766,16.9032719414697,25.0213540849382,574.534575,651.2423,555.82775,498.029275,649.548,1055.33995,876.2275,798.558525,681.97015,941.3395,134,69,84,108,95
"ZNF484",0.159994824877259,0.0539504783518527,0.998987093423736,0.995237926338097,0.0928921382696842,0.0285582879272855,0.436494144945241,0.00377227339645658,0.000597196783319931,0.714278938763937,76.5984626865672,85.0806115942029,86.152330952381,75.3303546296296,70.8310589473684,2.36723227319478,2.8869105514058,2.69093488033661,2.25737505244195,2.65442743403564,57.4171,71.3798,69.38765,59.7915,58.3225,91.43615,98.0467,99.981075,92.73075,87.79785,134,69,84,108,95
"ZNF780B",0.381802620431024,0.0526991875803797,0.956857916109658,2.71584088551435e-10,0.000586723490575647,0.00455984325678727,0.325673983316512,0.999992916538309,0.919235877395938,7.83515808091551e-05,479.852712686567,441.199769565217,424.650810714286,350.299542592593,442.924857894737,17.1013563684722,14.1484686210696,12.5552834339122,9.06211734406823,15.4277235418842,359.769275,361.3847,342.3765,285.53995,355.4553,565.6237,500.3163,493.701825,409.4443,509.6364,134,69,84,108,95
"ZNF557",0.865418412538413,0.201325850587235,0.0508472766261584,0.000294987949370329,9.46549250293582e-05,0.443949762467684,0.716513107517228,0.999879877555043,0.016145816031642,5.62799360481758e-06,165.723979104478,171.707986956522,153.366514285714,143.234562962963,172.701494736842,4.1774457686983,4.87194551438412,4.27404595557977,3.68995395475891,3.68256042700342,132.3166,146.6738,125.38715,115.40515,146.67445,199.379025,196.1444,179.19905,163.4814,193.97955,134,69,84,108,95
"ZNF337",0.999988254599615,0.00494771626499246,0.0314668247513126,0.000620995621416709,0.00918793129492146,0.999107778411444,0.999970422888643,0.999999996430343,0.0154773904489667,0.00320188228355223,499.282970895522,497.516742028986,431.244510714286,426.091060185185,497.268005263158,16.6315756900705,12.1998320395382,11.1491995312115,8.02812043938651,16.1698262514368,357.5367,430.5878,351.291875,372.662125,402.55655,593.3285,555.1844,478.764125,477.47595,557.0021,134,69,84,108,95
"ZNF317",0.173660312125882,0.585602162713081,0.939008458619753,0.998720811706094,0.316803812944367,0.77629438571339,0.845754872081714,0.027752471790001,0.154559745394977,0.735408611596982,617.736593283582,649.16845942029,637.213410714286,621.149172222222,604.659782105263,10.2965372232457,8.851509815004,10.2325680830029,7.79694276456577,9.07155417745983,550.558675,586.3996,571.743875,575.2548,547.68865,676.2634,700.6369,691.7993,673.901775,661.2655,134,69,84,108,95
"ZNF426",0.336150056483675,1.59744884575819e-06,0.0365125429503153,0.977591592499407,0.687056170099021,6.09280008423418e-05,0.906697992941256,0.850988921944656,0.000362770468149698,0.998307569455517,107.01303358209,120.968350724638,144.326367857143,110.812653703704,112.917181052632,4.40343322016018,4.95472166006481,5.50051861325739,4.25424833531755,6.27980067395498,66.73735,91.596,110.554425,79.54645,65.4294,148.06545,150.4149,181.254675,143.647125,153.24915,134,69,84,108,95
"ZNF331",0.998730421035747,0.346267791072152,0.354073868406809,0.482881186505253,0.807949669906903,0.0121709816677326,0.183466035117288,0.213534626466329,0.999184159299157,0.003396018390596,663.214691791045,647.099994202899,764.734723809524,580.409148148148,779.292157894737,20.5945601523117,20.4603670499595,57.9770650183388,20.7837055175018,64.7861034165513,539.423775,552.0871,549.092375,467.66575,544.432,755.827825,706.71,717.75795,626.419375,753.9083,134,69,84,108,95
"ZNF227",0.169773035060888,0.261692870714716,0.00178639505246703,0.000145461792185775,1.0972012076671e-07,0.285963959981817,0.247258249012107,0.00139900270181093,0.999999400809435,0.233578973213621,263.994204477612,279.962468115942,250.472854761905,236.684721296296,250.764263157895,5.07331161247691,5.34351500938614,4.13129987365856,4.04307276714326,5.07884867814686,230.859,255.195,228.9623,214.627625,220.34935,302.428675,302.5735,272.66545,258.14885,283.8502,134,69,84,108,95
"ZNF141",0.734064937163174,0.92635091302726,0.993220506456027,0.000484831589056434,0.163723948587909,0.0359995832918266,0.919792935907893,0.991920079436879,0.999999998599718,0.0263603464322087,91.7621432835821,85.7380927536232,88.0174761904762,74.2788518518519,88.0613378947368,3.64887658194805,3.14684829414804,2.81429782162083,2.08294773237072,3.97474769759867,67.777525,69.4917,69.1098,60.017375,66.9391,107.835725,96.795,104.662125,87.321325,102.9558,134,69,84,108,95
"ZNF304",0.999719826824324,0.999231976743691,0.999999603295845,0.0478765609436409,0.0941755872789195,0.058386925079794,0.350056831820347,0.410995453871722,0.331700895685991,0.937873421772569,357.126798507463,359.547686956522,360.060557142857,326.195749074074,335.657697894737,9.25629105462408,7.44669732120373,7.98198028731363,7.51965102617348,9.30856237756863,289.853325,323.4779,306.863225,274.923175,283.9878,411.996575,396.7858,412.78005,379.369225,388.46115,134,69,84,108,95
"ZNF132",0.00134941498559848,2.72523092981203e-09,0.251936034621057,6.94347912499893e-11,2.60998280787739e-06,0.0103648538384072,1.90494399143759e-08,0.496844173828174,0.986036038387321,0.000956661587090069,206.978168656716,175.374433333333,156.993132142857,130.57995,161.271587368421,7.45753516634079,5.53970080910144,4.18066437287226,3.16771418606229,3.80792357074281,164.515775,136.4068,130.43535,107.743325,133.45615,243.679525,198.7624,180.238275,149.945625,187.47315,134,69,84,108,95
"ZNF20",0.0820125291423357,6.94377888521558e-11,1.55841718862959e-07,6.94304613801933e-11,1.67505387338451e-09,0.987383307203783,0.000151927830034371,0.683155213005094,1.6184111651496e-05,2.2657499998413e-07,159.180447014925,148.00118115942,120.327616666667,118.175425925926,141.850607368421,3.63155892044285,2.98465539868318,2.51293926455062,2.03212842444299,2.51931554108149,130.52445,129.8433,106.8304,104.65025,126.88285,177.661025,165.9834,135.407975,131.2609,157.6691,134,69,84,108,95
"ZNF670",0.00246885349046111,7.22314750900566e-07,0.669230918685188,0.0581865741170278,0.703186911971945,0.0368331741095538,0.999923420876512,0.00378299124234904,2.87068369242416e-06,0.0729149677273677,44.5864074626866,52.3283246376812,55.4151476190476,49.5198657407407,44.3273705263158,1.26959014792554,1.59075529279973,1.51547892458143,1.37691375433417,1.48359903606,33.9407,42.8349,45.9407,41.611125,35.1584,53.577925,57.399,63.932025,57.47785,53.6661,134,69,84,108,95
"ZFP37",0.0255041761952817,0.000896832247398227,0.96488994793878,0.997298498227365,0.0153304970569998,0.000539359898006242,1.12881515246244e-09,0.040739418676648,0.161500609629381,1.12512454908398e-09,104.686141044776,124.964539130435,129.891164285714,102.696288888889,145.431151578947,4.63867184189259,4.1155099733639,4.93556584912528,3.65241645434282,5.18038494393539,62.141125,97.8031,97.167075,85.36495,108.9931,129.007575,149.3845,149.5201,126.0949,179.78035,134,69,84,108,95
"ZNF189",0.403907918284797,0.653814246907044,0.0469360990079282,6.11037482833865e-08,8.61028692789034e-10,0.000814096770652806,0.999650326798014,0.5816465786017,0.601044205637315,3.01783569023328e-07,518.03248358209,546.371323188406,497.361298809524,434.411216666667,520.947150526316,10.4341089714375,12.5054086284259,9.15651168172999,10.3961805985286,11.9744627070431,452.58295,473.3555,447.958275,387.5811,448.6285,588.16725,594.5032,547.14145,492.09495,598.5438,134,69,84,108,95
"ZNF434",1.48101173438331e-05,6.94281299118416e-11,2.31007806139605e-05,6.93889390390723e-11,6.96425139778967e-11,0.0220323908787361,1.0096001812343e-09,0.830937039010855,0.000518447683527712,7.33568761290826e-11,360.205943283582,320.064462318841,276.892319047619,252.433357407407,310.813350526316,6.67402347769678,4.7575521101523,4.2667969634206,4.53678782972877,5.13008592415853,311.115925,286.797,252.23345,222.645025,276.03105,403.14355,344.6938,302.2035,279.296,348.04255,134,69,84,108,95
"ZNF287",9.2877911294531e-05,7.20639103946041e-11,0.12777000444911,6.94182489269224e-11,1.16946763882853e-05,0.0765854721172368,0.0113283706378658,0.596062405490495,0.000478300922343133,1.44188216921748e-10,213.312002985075,182.832226086957,165.195245238095,147.974811111111,193.368841052632,6.00055896548793,3.36271912741764,3.35386770182097,3.0285919608264,4.0369461265144,168.59435,165.4649,148.469875,131.6919,169.57705,241.252375,200.6738,188.987925,165.801675,221.3369,134,69,84,108,95
"ZIM3",0.987894176371245,0.481934132090573,0.350205282324845,0.979852383926328,1,0.240257483537343,0.982409055860566,1,0.26797127721658,1,0.00308731343283582,0,0.0126238095238095,0,0,0.00308731343283582,0,0.00996536322453546,0,0,0,0,0,0,0,0,0,0,0,0,134,69,84,108,95
"ZFP14",0.995403275469175,0.999734743749384,0.986492817679827,0.000121636854415463,0.0005188569084148,0.0018726214208209,0.995094815885903,0.999999848814507,0.985151176812677,0.000113440183689084,318.467125373134,322.796936231884,316.500051190476,274.980455555556,322.452850526316,7.70459768439515,7.7513343465207,7.25779554535514,5.99190265601369,8.80827271870378,257.9485,289.6552,276.9644,234.059875,257.8826,364.8011,351.3825,359.01815,316.442425,380.4835,134,69,84,108,95
"ZNF473",0.757830282453327,0.889389951640537,0.998308227855595,0.000118092192119668,0.0782922687381729,0.020301215442419,0.871578379591726,0.998299026919982,0.999999999029241,0.0150655020258925,220.690650746269,211.964572463768,214.352538095238,192.371301851852,214.292574736842,6.39721001593374,4.82378968385059,3.7319452826884,3.63286550977458,3.3790235290359,179.6624,187.0287,188.439325,167.75215,191.46595,240.163825,233.121,231.8861,219.602825,234.97795,134,69,84,108,95
"ZNF614",0.776200810252697,0.999992778602279,0.859739787436099,1.16459880961095e-07,4.28008453123851e-08,2.48850848072468e-06,0.0506888813512874,0.731306589861495,0.123177860561917,6.95796753547029e-11,329.068404477612,345.876649275362,330.093876190476,255.430775925926,365.029514736842,11.2812695891292,9.64915660828958,8.17476101571754,6.68054588849712,10.482088459263,235.874425,292.3977,269.47895,214.560625,296.39675,402.486925,365.8735,381.342975,298.227825,437.9206,134,69,84,108,95
"POGK",1.0421442879327e-05,6.94180268823175e-11,1.14062244076507e-05,6.94149182578485e-11,6.78772484108414e-05,0.959426118305092,1.10794638885636e-05,0.991521395933429,1.07685529382451e-07,6.60986494427362e-07,961.142731343284,1123.31021014493,1300.45917738095,1278.36234444444,1107.55868421053,17.3470990890767,17.2140543899869,31.0689401948868,23.1139826330919,21.4452120169485,859.449975,1010.8893,1159.199625,1159.598825,964.64105,1052.65395,1210.6867,1384.061,1404.226075,1219.2112,134,69,84,108,95
