"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-1","mean-2","mean-3","mean-4","SEM-1","SEM-2","SEM-3","SEM-4","Q1-1","Q1-2","Q1-3","Q1-4","Q3-1","Q3-2","Q3-3","Q3-4","count-1","count-2","count-3","count-4"
"ZNF175",0.196922404337145,0.999191241143229,0.393061853198272,0.44439123239798,0.590529790528622,0.838230019001029,208.974976521739,242.3105625,210.986668292683,222.654377707006,5.11664688579509,12.4430507232384,11.460818522518,5.35816815527647,175.7917,202.644,168.994,168.299325,234.5653,267.663725,228.5714,253.334525,115,32,41,314
"ZNF14",0.0479104363683892,0.0502349995368785,0.000197700233303344,0.197152854453844,0.000504147254610121,0.424799346797056,263.967735652174,297.9286375,233.274404878049,249.834839808917,6.20497800869444,12.1386214617886,11.3052629736595,3.60384947344193,215.5784,244.3218,195.8175,204.5727,304.2567,334.6121,264.276,287.304275,115,32,41,314
"ZNF85",0.00562659425141587,0.00124050546699772,1.43489348625181e-07,3.87009525867343e-05,5.91536930549807e-09,0.69592231313679,171.360424347826,205.86703125,135.94817804878,145.405799363057,6.0308604344561,11.6695958189964,6.36884126506188,2.63344699649515,122.22045,155.20725,111.0633,115.58315,202.14485,255.481075,149.84,166.699625,115,32,41,314
"ZKSCAN1",0.314857944773812,0.967391460742304,0.689240378198724,0.998801940072972,0.292329219592802,0.977209398430492,483.728275652174,394.752996875,461.99757804878,479.500735987261,22.0096077836009,39.8740387933199,43.638352347435,15.0805424240845,314.12925,178.27045,297.5923,256.270525,674.6029,598.21915,562.8743,646.0705,115,32,41,314
"ZNF862",5.13971427777982e-05,8.18968620808214e-06,1.25238264203631e-10,2.50324805328717e-09,1.2420309225547e-10,0.649866953996842,688.097088695652,905.221734375,473.165043902439,519.892924840764,27.4445299585641,88.2555325134043,25.1176868437775,10.3204529229693,480.58385,555.190825,369.9282,394.725025,797.05205,1064.3982,545.5702,602.022575,115,32,41,314
"ZNF684",0.0823261706139464,3.75617981163145e-10,1.35972344494917e-10,1.24202648166261e-10,1.24206311902242e-10,0.863958989257253,71.3894434782609,80.7110125,47.334856097561,49.8702375796178,2.38624723905252,4.52598794940957,1.98686257066459,0.95613877827671,54.6067,65.87515,37.5039,38.9778,81.42965,93.204775,57.5227,59.0137,115,32,41,314
"ZNF430",0.751304036779973,0.00031433040837503,0.000448976403933932,1.24200871809421e-10,1.30033761536197e-10,0.0575305715799405,174.968806086957,137.104521875,315.769629268293,395.41898566879,9.88198974498312,16.4771346613139,28.1508175165929,12.4113843231685,105.3731,65.9776,196.5568,213.18945,225.58935,187.68205,408.4358,547.231425,115,32,41,314
"ZFP30",0.341821378560547,0.156901156803519,0.013800900428915,0.334861390359494,0.0284445760072967,0.634177569630946,207.398767826087,226.4168125,185.684063414634,196.946653821656,5.16210363239606,14.9627592074617,7.83947403842291,3.10665423196627,174.13615,178.706575,156.3391,161.54785,237.9871,264.9446,210.0528,231.88415,115,32,41,314
"ZNF549",0.404215573330154,0.764891906479464,0.164490889447992,0.233102791375467,0.942003837755835,0.0977450299674535,216.784740869565,233.8325375,207.090280487805,228.075760191083,4.39344833897858,13.5206408494111,8.12014718712661,3.11165921999698,188.5986,187.694775,173.2606,194.653225,249.69125,269.309075,250.5067,262.123975,115,32,41,314
"ZNF211",0.035664104704638,0.896549467716927,0.0248248723953816,0.817886232507525,0.078842847024163,0.53629678456778,320.88688,372.589671875,308.679085365854,330.012551273885,8.31623537377837,27.1952798601719,12.5510762574742,5.20455137115879,255.783,267.899275,254.4846,266.0193,376.9981,397.356325,358.9359,381.5549,115,32,41,314
"ZNF205",0.00182999239028192,0.721010987522751,0.108942279246527,0.039974906785486,0.0911089121148135,0.932463834508844,342.43828,453.424971875,371.67906097561,386.921449044586,12.7833415486358,40.2420599241226,18.7056580091777,8.66954550297138,262.41445,318.79605,309.5493,293.2157,387.9256,523.73265,430.9074,425.074725,115,32,41,314
"ZNF45",0.579380239638372,0.0817838665255021,0.0192638218263601,0.00412052169857957,0.00453309882106712,0.981100467502703,265.210820869565,280.6261875,238.993797560976,242.825542993631,6.1089223588979,14.2762937056222,8.13935995639473,3.22569033993502,224.37355,225.459775,209.4134,208.114925,299.95095,322.917675,275.5839,277.608525,115,32,41,314
"ZNF133",1.61411439769665e-10,0.994034957509395,8.73365280096294e-09,0.520230697731295,3.23226001519572e-10,0.640144006837955,338.997739130435,499.938821875,333.651751219512,356.038161783439,9.40745865213852,44.684774274392,10.4174409986185,5.69481244576755,258.7261,373.21645,295.8333,292.801725,392.21425,588.748675,374.2269,400.2656,115,32,41,314
"ZNF436",0.90891898255234,0.00888289721122526,0.0146450180422527,0.0130445544261971,0.059794699608964,0.457042503920451,827.163842608696,866.084965625,659.418646341463,730.481468152866,36.4114250736932,60.7054455395625,31.8110017620989,14.1078572169671,576.8539,568.98515,536.7385,569.83285,979.36915,1062.312975,777.4533,844.085025,115,32,41,314
"ZNF484",0.998595408175064,0.850589555784915,0.87361890669648,0.998816542290246,0.993993073630046,0.860188165677932,77.8519739130435,78.678675,74.0025731707317,77.4262952229299,2.45693910024907,5.50243016472187,3.71081361571468,1.46071487739041,59.52825,57.0138,62.261,60.20475,93.37165,92.52965,94.5798,92.85865,115,32,41,314
"ZNF780B",0.023001087006796,0.122965759187828,0.000256257999205145,0.223723474435982,0.000183902176346562,0.651992147760933,444.659246086957,530.305953125,384.480341463415,413.384268471338,13.4538156187439,50.3527001129396,20.8579310807491,7.54777272893772,345.2583,366.5015,316.2903,330.111075,514.4778,612.15785,449.6391,489.0419,115,32,41,314
"ZNF557",0.0222308229027373,0.997015871313842,0.105520380763412,0.558826682785731,0.000744930108234954,0.701416284688766,162.674714782609,186.661290625,164.223053658537,156.715138216561,4.03642361952789,9.95139391531403,6.69606782512756,2.22385638504382,134.39135,153.045525,138.472,128.99595,189.48855,223.7957,196.2107,180.9131,115,32,41,314
"ZNF337",2.28135885971259e-05,0.981400860496598,0.00155214774059609,0.923496589707454,2.36881379227505e-05,0.999999973713439,454.958155652174,585.6685375,464.616843902439,464.519653184713,11.7598274130115,44.1110207023451,15.9136686715977,7.54933373301346,355.9619,427.08675,410.2362,379.016825,530.79435,663.519425,526.7389,518.7974,115,32,41,314
"ZNF317",0.926972733387971,0.999397613769151,0.973278180531603,0.988790430614473,0.830093356626541,0.986519297876794,624.061587826087,635.899971875,626.142326829268,620.721169745223,10.5784503794351,21.4730170338209,14.3141840438388,4.88381487877013,559.71985,560.256825,557.8993,564.138725,688.0329,702.214225,700.6369,676.47075,115,32,41,314
"ZNF426",0.352873400192345,0.652583930781947,0.958623419823837,0.714082831158791,0.0789108353606689,0.202344817875129,114.54186173913,97.51418125,103.634670731707,120.51545,4.59007335943673,8.79031958271363,6.44696687191173,3.04360580252597,75.75685,60.975225,80.2834,80.33045,149.33855,139.99455,132.8027,155.979425,115,32,41,314
"ZNF331",0.826999885562564,0.288683301882409,0.157248061268678,0.612438768744944,0.996973316340844,0.0319634444094283,651.520191304348,719.035584375,524.536521951219,704.077652866242,18.8278634246855,63.1484209074771,22.4388556667641,26.2982895301965,541.45495,511.9809,461.289,522.208975,723.45195,792.52895,562.6327,718.6003,115,32,41,314
"ZNF227",0.592731883879879,0.361774510238624,0.0947134724650542,0.0821358510717096,0.0313913958123179,0.996002472096501,262.884550434783,275.41423125,248.047919512195,249.91226433121,4.58380115311505,12.9093777092027,8.02721883912162,2.66534129501635,233.2439,235.801825,226.3659,219.98465,289.7907,312.61875,271.844,279.03595,115,32,41,314
"ZNF141",0.000303428805709327,0.478172023787285,3.73106095032938e-05,0.97688196254199,2.68860471089871e-05,0.561297166307706,85.1431017391304,111.813890625,76.6099414634146,83.6854872611465,2.52246503389753,11.4045364173713,2.59486916536568,1.77280267005329,68.17795,80.586725,64.3654,66.356225,97.6293,119.908625,86.1961,97.934975,115,32,41,314
"ZNF304",0.778284970560948,0.0674241440999314,0.0357799359097639,0.516552303856198,0.260874315612178,0.277307195694396,355.450096521739,372.030228125,316.322202439024,342.363913057325,7.44693465239749,27.2404794832074,12.1190957706486,4.62316289661128,300.0284,290.8665,272.4925,295.867975,408.33825,430.02515,356.871,395.604275,115,32,41,314
"ZNF132",0.000151155341426623,1.33249056635254e-05,1.31560429217359e-10,1.00380951995049e-07,1.24284915692385e-10,0.452215403035372,190.815568695652,238.781109375,141.626473170732,155.484207006369,5.43591533413884,24.0299416300287,6.31066558474622,2.39617531373669,150.74385,168.9035,116.8354,125.573225,217.14055,263.738425,165.9574,184.59115,115,32,41,314
"ZNF20",3.76495181286796e-06,0.0163256162259143,8.95542640044766e-10,2.3950366712322e-05,1.24224408537543e-10,0.997320609377564,147.389482608696,179.0527625,130.417356097561,131.440365286624,3.20416012362586,9.01112185544869,4.79132246069436,1.55610624895885,124.8494,137.67905,112.095,111.658325,166.47495,205.636025,150.0413,148.636975,115,32,41,314
"ZNF670",0.997880493536886,0.763862341157879,0.801976784549416,0.481652208825039,0.729063030944525,0.999220174749632,46.7061713043478,46.17040625,49.3270073170732,49.0086789808917,1.37718099451445,2.65321112224269,2.39337354198127,0.829047869847072,35.82705,36.486325,40.8745,38.05165,53.5333,55.54955,56.8376,57.417825,115,32,41,314
"ZFP37",0.441013925347471,0.66399814762928,0.980310679624912,1.61090984995838e-09,0.128967243587539,0.0154380894524729,95.8458295652174,109.862803125,105.583243902439,128.873096496815,4.39193810470058,8.75462412838864,5.83429988251151,2.68889682376804,55.1082,77.37455,85.4745,98.90585,125.0385,145.44775,135.6481,155.579925,115,32,41,314
"ZNF189",0.634433628677776,0.120590138493308,0.0345191194355153,0.472428512940289,0.145561649535856,0.45145633054477,511.289406956522,538.659671875,464.867280487805,493.152312738853,10.5841360605535,23.1506595727785,20.4700840829529,6.31926150245978,447.46775,493.317475,415.13,422.8728,573.76365,605.9407,545.3128,569.564875,115,32,41,314
"ZNF434",5.60162013157894e-05,8.70101171979165e-06,1.25443100351674e-10,1.58715929288178e-10,1.24201204876329e-10,0.893703936983255,336.430723478261,391.68545,281.640273170732,288.909833757962,6.21897674180153,14.0233415108741,9.12151537453567,3.28794163513729,298.28055,344.9534,252.9551,248.201625,369.02885,451.3417,317.5883,331.428225,115,32,41,314
"ZNF287",0.922102385966323,0.000100990219219055,0.000677540708867497,0.00238844301350505,0.030109163052161,0.0735705706760812,196.721206086957,203.08053125,156.892573170732,177.211702866242,5.5676882815824,8.35015436555019,5.95460536831298,2.73156196964234,159.6578,170.6209,138.8889,148.51805,220.4,229.7896,175.251,197.41175,115,32,41,314
"ZIM3",1,1,1,0.731637298865403,0.930383637781241,0.906025450670423,0,0,0,0.00469458598726115,0,0,0,0.00297523114638071,0,0,0,0,0,0,0,0,115,32,41,314
"ZFP14",0.67060605875262,0.190141876806165,0.061310749904444,0.993113710543326,0.514659254773364,0.185181189165777,310.206986956522,327.997890625,281.602680487805,307.890789808917,6.67136051413216,20.7248913462979,12.0148436915739,4.32592112969308,260.2806,248.888425,237.6426,255.229825,353.3074,384.9873,308.3333,354.528675,115,32,41,314
"ZNF473",0.118709461088039,0.0883885028312873,0.00139253105294779,0.312983146247931,0.00397707855867457,0.472831943829267,216.744224347826,238.89390625,195.424153658537,207.379478025478,6.38276370868458,13.5146217450655,6.2154698606509,2.16407164179932,184.0334,191.461575,167.8571,179.08425,234.5579,267.809275,212.8091,231.063375,115,32,41,314
"ZNF614",0.460761593644064,0.098900911775418,0.0143263238107633,0.896307261686743,0.650215176446538,0.0158272034260437,316.463189565217,346.98851875,272.7489,324.450110509554,11.059192994985,25.5301726621913,12.8827095371916,5.43676655877708,239.4388,232.9462,214.4465,253.581875,376.70135,423.17715,306.4805,385.73255,115,32,41,314
"POGK",0.999992645866523,1.36103276409116e-05,0.00156181095536845,1.34190880629603e-10,0.000165990765229607,0.962876392269671,1000.36380086957,1001.700715625,1213.11592682927,1193.50174872611,23.9054895272313,39.5250841124985,37.2858718745182,13.7106023074771,871.8937,901.42565,1100.418,1048.869075,1072.8426,1098.65515,1364.1467,1306.272125,115,32,41,314
"ZNF514",0.273435419138528,0.463944765135983,0.977861811046121,0.00024227043877878,0.961737688911092,0.678761714300969,241.755413043478,293.855965625,280.109878048781,306.955872292994,9.07661701777385,48.3959747829993,22.5191111646499,7.93173370080085,168.72495,169.99295,194.7991,217.9485,298.87425,320.751175,326.0462,365.107725,115,32,41,314
"ZNF300",1.24384946786904e-10,0.00661205853215985,0.000256993267629513,1.24205534746125e-10,0.0241919717115415,0.037916418595612,162.02708173913,342.8010375,230.457995121951,281.900692356688,8.07701569341835,40.5988222840395,13.0760928313902,6.28241871943544,91.64255,177.771375,170.3444,206.379925,216.66985,446.4117,284.4941,324.0583,115,32,41,314
"RBAK",0.26504097576133,0.0390336480698107,0.0019709414329433,8.05908273449063e-09,2.22914041003719e-07,0.669626519713357,381.971217391304,414.911725,337.988946341463,320.960276751592,9.44388449836448,20.2586003808175,13.5175130434911,4.73934455294651,315.51695,361.680075,293.617,267.8719,430.0234,472.240325,377.6505,369.769475,115,32,41,314
"ZNF92",0.615240370326907,0.549264448244147,0.999999186191167,1.26938681788147e-10,0.0126456726520792,0.00361103773961147,206.206953913043,192.560771875,192.73426097561,160.800187579618,7.00945117009267,11.3084026902932,7.31070859586101,2.67729464596707,162.3005,153.948425,164.8161,131.429475,250.81825,246.377725,228.3201,191.2919,115,32,41,314
"ZNF157",0.995330199232303,0.102121418954267,0.202703815315501,0.334422622569523,0.599928251323572,0.498242686094889,4.3939747826087,4.528196875,3.21297073170732,3.8738678343949,0.341909949713309,0.53353561954973,0.334302173541665,0.14304798987653,1.8283,1.771625,1.7219,2.127975,5.4599,7.063625,4.5032,5.228625,115,32,41,314
"ZNF182",0.0010544275468205,0.959000754138221,0.00214282946538746,0.946195975088351,8.43604673139708e-05,0.997712880267617,256.847955652174,308.378221875,250.622685365854,252.736814012739,6.35872265063641,18.2035651922928,11.606752504078,3.56891034263968,210.4115,247.328125,217.1008,211.348075,294.545,343.35805,288.1828,292.854275,115,32,41,314
"ZNF673",0.000514473587551079,8.94807954399113e-08,1.24442234294975e-10,2.70424016513005e-10,1.24217303110186e-10,0.264158980305668,248.461273043478,286.648878125,197.818524390244,212.448292993631,5.0298026071136,12.1894317977025,5.69864269125614,2.53603648128676,212.7536,256.507725,168.4342,181.226675,278.62125,311.52995,217.6733,238.7704,115,32,41,314
"ZNF41",0.144351890957907,0.0136120368534837,0.951527584574707,5.6362634315299e-07,0.812341003581879,0.995401797691456,241.006956521739,211.5217625,202.856119512195,200.150924840764,7.24477141476254,14.5060104605973,8.58754286789259,3.72848175366985,194.98355,155.3274,176.4859,159.824275,281.62835,270.43195,239.6276,246.3166,115,32,41,314
"ZNF7",9.55266149240686e-05,0.00409858702664412,0.707966306981715,1.11534441682437e-08,0.694937419738556,0.990582687095346,359.006747826087,428.024028125,408.004536585366,411.959803503185,7.0222121161718,20.7218214938905,13.9633688738631,4.20842932807841,310.7956,369.142475,358.25,368.273175,418.1292,481.4796,431.4275,446.215525,115,32,41,314
"ZNF214",0.375063779716951,0.460052558204943,0.0624646007026777,0.959497829105468,0.475430925281683,0.216489604825298,90.3741808695652,99.975403125,82.4171024390244,91.9959917197452,2.91349197236376,7.32744313879734,4.01467044416169,1.6062081308832,67.1864,80.641925,63.9493,71.67635,109.0124,121.654275,95.3451,110.56875,115,32,41,314
"ZNF215",0.538174759335784,6.36371688678139e-09,3.35082253055674e-08,0.434064403403838,0.0931349316106241,6.10462793648736e-08,50.547752173913,43.51035625,80.2988219512195,54.8654207006369,2.88410191112025,4.97256504490644,5.56758613634345,1.27474293142359,26.4395,23.3177,54.317,40.3428,66.68735,54.788775,96.3122,69.3287,115,32,41,314
"ZNF547",1.4432780857776e-05,0.997325202701698,0.000656945666394737,0.934734104530511,1.31132505045706e-05,0.998151849376515,52.3819965217391,75.830709375,53.2595878048781,53.9671251592357,2.00717390438493,8.45504960208972,2.78824779988934,1.29522553266626,38.792,49.19235,42.0964,38.236075,61.705,79.089075,64.5373,65.7338,115,32,41,314
"ZNF773",0.000557546226190309,0.374749486120433,3.62027263698383e-05,0.987308742624859,0.000361366280343001,0.196867291419151,158.966847826087,185.302653125,149.160473170732,160.181802229299,3.12121063518721,8.30548632739323,4.93056394964232,1.81421050805808,142.86505,152.14405,132.4074,137.08915,179.46705,213.1902,170.603,182.453075,115,32,41,314
"ZNF776",0.0209255549574159,0.968719185089397,0.0272451534957396,0.689734620713759,0.00109469220081926,0.996031412495419,350.127613913043,403.969359375,342.418463414634,338.95024044586,7.57688037631467,25.0026151562042,12.7126175828511,5.23235417207862,292.5417,308.7572,302.8335,278.440875,405.44,503.000675,404.0943,400.9895,115,32,41,314
"ZNF256",0.00257885459007934,0.728927596009435,0.000981039538249573,0.473201758425189,0.0173815001908123,0.16077823086187,108.02579826087,123.71845625,103.834909756098,111.526483757962,1.98737029209015,5.97229615218417,3.39670400963863,1.19637442601408,93.73115,99.451925,91.2548,97.726325,120.65405,133.328225,117.1975,123.29735,115,32,41,314
"ZNF599",0.000182874459240812,0.0049172511234401,1.02900591381072e-08,0.875148282383349,5.51500871504018e-06,0.0088302969084787,135.740496521739,164.240296875,115.106273170732,132.953819426752,3.11503959613327,9.35782178778293,3.89733796389815,1.8443431022227,115.5318,126.9774,97.0283,108.9469,156.3707,185.02665,137.8192,153.183175,115,32,41,314
"ZNF18",3.38841377178767e-09,0.421237014139563,1.02473818319737e-09,9.05634417458501e-08,1.2420353634468e-10,0.153289244479722,192.41949826087,242.731753125,181.365436585366,167.474844904459,3.86622929904135,13.4169688257388,4.19040430090532,1.97669001787308,165.82205,198.33255,168.6897,146.183925,208.52215,288.01075,197.8858,185.4524,115,32,41,314
"ZKSCAN2",1.32326148194473e-06,0.856609093548149,3.44204204627552e-06,0.999535601863585,1.08840725765447e-07,0.854642055130459,228.562628695652,292.611178125,219.739268292683,227.837581210191,5.89934654489676,16.3481417760778,9.22596065665267,3.17707805598286,185.31145,260.4383,188.0854,191.85465,262.8145,313.754425,241.8605,251.8533,115,32,41,314
"ZNF689",0.428457241193667,0.302041562303282,0.999922004205717,0.0494282897150272,0.999434979769206,0.996462511604066,157.305234782609,140.89561875,140.127936585366,142.065635987261,5.31827782874402,12.066705751838,7.2122625401302,2.95741939984574,125.353,95.522675,126.3085,113.26735,193.8919,194.2075,166.2454,179.032375,115,32,41,314
"ZNF19",5.18857657496596e-05,0.000213886996027424,1.68570823966263e-10,0.996123734667814,5.53684475579352e-06,7.23850994573949e-05,154.738807826087,187.331259375,127.230490243902,153.85931433121,3.99408076384036,8.33475740041589,5.0990989641258,1.84820968308429,128.255,149.847875,97.9008,133.695975,179.87575,215.782875,150.8331,174.353475,115,32,41,314
"ZNF230",0.347739134481257,0.330909343601394,0.0353894489196714,0.9661645712998,0.168084119980844,0.412811677042165,131.860310434783,141.77318125,122.668446341463,130.335669745223,2.57194338618657,7.50713290462547,4.78530839356393,1.64506180637858,112.9336,117.82185,101.5857,109.780725,152.70275,165.936125,136.69,149.561725,115,32,41,314
"ZNF222",0.000264657596485751,0.785169149629267,0.030088512547343,0.725858148877724,0.000861519811006906,0.986095647026292,67.1114417391304,81.105825,70.0106292682927,69.0409573248408,1.49678009428364,5.11319443872277,2.25862565307907,0.905314121098822,57.2165,62.8522,58.2929,59.084175,77.16045,99.621125,76.4628,78.513025,115,32,41,314
"ZNF221",0.921389309153911,0.344258209465061,0.265533139291354,0.999880843231759,0.918638305200764,0.243430436628608,17.7068834782609,18.917353125,14.8115780487805,17.7790926751592,0.883982004313182,2.47022023610417,0.981150565187231,0.53110340421166,10.5755,9.763075,11.2402,10.2099,22.04575,25.107375,20.1807,23.53405,115,32,41,314
