"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF721",0.208307869572394,529.81583495935,544.290723741007,5.98033475242149,9.92001633578605,456.3812,476.70025,603.878,608.9905,369,139
"ZNF662",0.00604726798960853,178.278592140921,200.668426618705,3.77104086525232,8.66063854778453,133.4339,149.4218,215.5039,246.28275,369,139
"ZNF320",0.585395065906273,420.80850596206,426.362438129496,5.37360461398178,8.44375561041289,349.0627,356.575,481.8853,478.22275,369,139
"ZNF530",0.0139165819711962,41.1907056910569,43.7664345323741,0.532043395589634,0.94714119180663,34.4354,36.0082,48.2495,49.37345,369,139
"ZFP1",0.283281755803225,301.886426558266,309.880531654676,3.8291663713534,6.61275142381273,253.3657,251.9814,339.0272,356.6927,369,139
"KRBA2",0.917642591718141,69.2736287262873,68.9104539568345,1.82420470701291,3.04371344110842,45.2503,44.93345,86.3984,89.3006,369,139
"ZNF93",0.0228283513977905,87.1981785907859,95.5852179856115,1.82850912166182,3.50256477811478,64.5307,68.9404,106.7301,110.4788,369,139
"ZFP90",0.130780996251037,551.495130623306,566.488448201439,5.32539501313441,7.78573462182604,483.0963,502.53305,606.3329,617.92025,369,139
"ZNF479",0.0026653105894836,0.00376043360433604,0.0231287769784173,0.0018886615770979,0.00918583141273566,0,0,0,0,369,139
"ZNF445",0.470548740268412,415.577640108401,423.175111510791,5.42116901945832,9.31455944724478,347.8983,359.38145,471.6671,491.721,369,139
"ZNF74",0.716930928416457,247.747556910569,250.633544604317,4.28675510444855,6.2030263812668,202.8793,203.21205,274.4793,283.42325,369,139
"ZNF829",0.310781173340526,14.6652338753388,13.8841158273381,0.410329619805472,0.621853420593173,8.6107,9.0208,19.9045,18.2115,369,139
"ZNF267",0.828338071374663,293.037176422764,290.482608633094,6.12595766872931,10.1797825456447,213.1606,214.19825,349.5146,340.6865,369,139
"ZNF566",0.239859498246805,188.317542547425,194.073721582734,2.49329417110941,4.44116934315127,157.6099,159.9019,214.8219,224.76715,369,139
"ZNF224",0.0129505225146226,214.526495663957,233.497117266187,3.80219949409756,7.19468690505126,170.3674,188.22415,258.4733,272.7254,369,139
"ZNF529",0.039988632113195,346.691165853659,364.518461870504,4.24176815786484,8.50026997096794,287.3149,307.00515,391.6024,409.25245,369,139
"ZNF284",0.139797278766897,29.2682449864499,31.102718705036,0.615502990133421,1.19010446521377,21.3892,22.39825,36.3486,37.36755,369,139
"ZNF749",0.674809883180421,44.7929756097561,44.0677654676259,0.899221453133249,1.49136579715805,33.1043,32.47905,54.8219,52.1354,369,139
"ZNF17",0.483232744138039,135.523847154472,137.800951079137,1.70314778481696,2.74203579232089,113.9647,117.28625,152.0312,158.48055,369,139
"ZNF555",0.336585919130362,73.7039943089431,75.6478661870504,1.05010219503902,1.75269588276302,60.7067,62.3117,84.0097,84.15285,369,139
"ZNF75D",0.909338047100984,654.678263685637,651.571133093525,13.8785706048543,24.8475509669663,468.4331,455.73675,757.077,782.07795,369,139
"ZNF197",0.0262336397945256,450.688318157182,471.821071942446,4.82320844710338,8.6404315982208,391.56,407.0941,499.0365,527.69945,369,139
"ZNF732",0.0506658713430486,7.52936775067751,8.32553309352518,0.20026051409674,0.395007482357132,4.9449,5.246,9.5321,10.4297,369,139
"ZNF546",0.0122275113942985,76.0667620596206,83.4006316546763,1.36172801939711,3.08690393358744,56.7655,61.7672,92.4305,101.1248,369,139
"ZNF286A",0.773428348186576,202.17527100271,200.620124460432,2.9135525796492,4.18809064702393,166.543,170.76535,232.6923,236.58225,369,139
"ZKSCAN4",0.0108807903469725,91.5569761517615,97.625518705036,1.26226263418141,1.93255690174507,77.1,84.1746,109.6672,112.4483,369,139
