"meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","Gene.ID"
252.595459375,325.178474137931,250.57835,294.02725,223.224225,267.76185,230.31765,385.21475,8.99016053822296,8.83335114692896,1.28734884998536,1.17339446923487,0.364403052740394,0.230688097031386,"ZNF195"
555.951571875,737.064890689655,542.3033,715.74605,490.68465,612.01665,603.2523,840.4459,14.1133526213655,10.66213295136,1.32577175419045,1.31982610100289,0.406832421422415,0.400347854016997,"ZNF263"
135.7635375,173.158351034483,136.9963,163.47535,120.111575,148.683025,140.656725,199.390575,4.24359106808135,2.92969035204431,1.27544077167614,1.19328295727695,0.350995905296256,0.254936182728608,"ZNF200"
69.8154125,28.7415810344828,68.7934,26.78735,61.248675,78.75145,17.608225,35.775525,2.06706525420367,0.97533070673203,0.411679599178516,0.3893883715589,-1.28040613734606,-1.36071829389234,"ZNF582"
63.895134375,51.0776331034483,68.1083,44.6189,49.001425,80.0458,29.483275,67.93915,3.35694979647906,2.09335703878668,0.799397850917318,0.655116924075333,-0.323014400631748,-0.610175675673332,"ZNF285"
662.422553125,418.040929310345,706.0396,364.25705,529.441,752.020125,268.86235,476.2735,23.2555485882909,14.901180816072,0.631078950042119,0.515915891969799,-0.664107592517474,-0.954792207782517,"ZNF275"
447.476665625,317.819826896552,437.87035,300.4183,401.559075,497.38915,219.7361,404.45335,14.5806799232749,8.77225987319455,0.710248938796945,0.686089615339335,-0.493603324042455,-0.543531064900843,"ZNF37A"
253.826940625,186.071041034483,258.02115,178.6407,210.512725,283.9131,130.095675,225.0102,9.37115778696435,4.8287705966787,0.733062615718878,0.69234905743192,-0.44799166115457,-0.530428518787828,"ZNF510"
384.258828125,340.06410137931,388.2457,322.5336,339.300975,428.693925,256.58965,407.8504,11.0347199601666,7.92628196554834,0.884987088100646,0.830746097123548,-0.176271688357327,-0.267520484789771,"ZNF506"
194.1444875,147.353916206897,191.65315,143.09785,163.227225,216.791725,119.61385,172.31245,6.7875637866244,2.52254353999981,0.758990987096126,0.746650133326794,-0.397845340931635,-0.42149571419479,"ZNF324"
171.448221875,136.157349310345,181.3624,117.7047,125.9596,207.6678,57.9912,199.602425,11.0870482757852,5.9973058808212,0.794160171632546,0.649002770144198,-0.332498085610284,-0.623703458781951,"ZNF671"
99.062896875,79.3832789655172,100.62525,73.8811,81.061025,111.298625,58.623825,95.682375,4.30907499607562,1.85159583748112,0.801342192381927,0.734220287651459,-0.319509655210962,-0.445715115985485,"ZNF416"
126.608075,123.233772413793,118.85645,119.6513,107.774225,142.84975,94.948725,147.5674,4.86170055291455,2.80180494418359,0.973348440956812,1.00668747888735,-0.0389717389538884,0.00961587536282844,"ZNF586"
263.497053125,318.697742758621,253.8523,292.45565,236.261125,280.900925,227.720925,373.97105,9.35262056332297,8.35132740544975,1.20949262611842,1.1520701210901,0.274401973704098,0.204228529514787,"ZNF446"
81.973490625,80.8191817241379,79.6548,74.48165,69.744125,95.434175,56.6421,100.264875,3.61934728275314,1.95134668602332,0.985918509849207,0.93505538900355,-0.0204596879342018,-0.0968762677759278,"ZNF8"
637.4946875,660.166481724138,632.12955,640.92615,562.544875,687.1283,493.4914,821.994275,22.7791553978976,13.835774572567,1.03556389514875,1.0139158183635,0.050416571781851,0.0199378757425557,"ZNF264"
409.883159375,547.585537931035,406.7508,505.93805,350.0942,471.87335,430.67085,633.100625,15.1066178634223,11.2879697269599,1.33595519944271,1.24385262426036,0.417871628601223,0.314815560352691,"ZNF213"
204.181196875,259.345228275862,196.1678,237.0566,186.258875,232.73165,193.0912,307.8701,6.80830595606431,5.60780279024102,1.27017194651197,1.20843787818388,0.345023811634179,0.273143310803443,"ZNF343"
491.55044375,537.157846551724,464.0551,503.71405,404.519275,587.9292,370.671125,649.748,20.3788961442544,14.9825386471781,1.09278275176356,1.08546172641999,0.12800661774727,0.118308857157524,"ZNF302"
450.02109375,410.523025172414,486.2456,395.90395,378.09065,531.54935,279.803925,515.605225,18.474803296235,11.0920145733448,0.912230628461322,0.814205722375688,-0.132529484889629,-0.296534733868765,"ZNF268"
238.066821875,163.216246206897,248.9228,152.47775,192.467075,267.4535,119.98425,194.485325,9.46433947574003,4.73652302187055,0.685590057956901,0.612550356978148,-0.544581906440849,-0.707099643790368,"ZNF184"
228.25259375,261.503111034483,209.28645,255.1223,185.289775,279.836025,203.403125,310.179875,11.4462753852737,4.61450642175529,1.14567421442273,1.21901011747297,0.196196855563723,0.285710100008577,"ZNF500"
128.277428125,147.99082137931,125.6933,136.805,107.335,149.42685,99.8073,172.282725,4.8797954806083,4.73180356282009,1.15367780241977,1.08840328004754,0.206240366310879,0.122213209459505,"ZNF419"
171.588828125,148.267370689655,171.17535,141.57265,152.350575,204.1194,109.290275,179.8451,6.15538957066717,3.48505436344432,0.864085222271257,0.827062132485782,-0.210754486567109,-0.27393237992609,"ZNF175"
217.53250625,133.526630344828,210.33845,124.8086,182.57445,245.916725,100.02855,159.52795,13.1136122696636,3.05508434395904,0.613823803378478,0.593370351450246,-0.70410350194998,-0.752995252471453,"ZNF14"
68.029521875,66.6221220689655,68.27185,58.9951,57.4743,76.585025,45.147375,76.774475,3.53775651816647,2.10327211877897,0.979311925657504,0.864120424450194,-0.0301596416737873,-0.210695713458614,"ZNF85"
